id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2525246431,386,1,1,40,58,bd0378yx50xpdcgwkt9p9bmz8,0,95.3,25.8,2023-03-27T23:46:26.229Z,2023-03-30T11:12:41Z,4138693473,56,Center,4138693479,212,13.8,4149189869,20,,4138693469,2,,4138693477,141,45.6,4138693481,213,1.8,4149189867,224,,4138693475,140,92.5,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,4149189903,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246439,320,12,1,40,58,29nx7yxy1rdqv2oobqn5pjf8p,1,13,54.8,2023-03-27T23:46:26.918Z,2023-03-27T23:46:32Z,4138693521,140,30.8,4138693527,213,0.3,4138693519,56,Back,4138693525,212,19.8,4138693523,141,64.3,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246435,387,61,1,41,2,bd0378yx50xpdcgwkt9p9bmz8,1,68.2,39.5,2023-03-27T23:46:30.269Z,2023-03-27T23:46:30Z,4138693505,56,Center,,,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246441,321,49,1,41,4,29nx7yxy1rdqv2oobqn5pjf8p,1,35.2,29.8,2023-03-27T23:46:32.038Z,2023-03-27T23:46:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246443,322,50,1,41,4,29nx7yxy1rdqv2oobqn5pjf8p,1,33.6,26.4,2023-03-27T23:46:32.583Z,2023-03-27T23:46:34Z,4138693535,286,,4138693563,233,388,4138693533,56,Back,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246449,388,7,1,41,4,bd0378yx50xpdcgwkt9p9bmz8,1,66.4,73.6,2023-03-27T23:46:32.584Z,2023-03-30T11:13:02Z,4138693557,233,322,4138693561,285,,4138693553,56,Center,4149189937,384,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246451,389,49,1,41,5,bd0378yx50xpdcgwkt9p9bmz8,1,56.3,70.6,2023-03-27T23:46:33.938Z,2023-03-27T23:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246457,390,1,1,41,6,bd0378yx50xpdcgwkt9p9bmz8,1,56.3,69.8,2023-03-27T23:46:34.215Z,2023-03-27T23:46:37Z,4138693591,141,52.8,4138693589,140,46.6,4138693587,56,Back,4138693595,213,4.0,4138693593,212,15.4,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246469,391,1,1,41,8,bd0378yx50xpdcgwkt9p9bmz8,1,46.7,45.4,2023-03-27T23:46:36.968Z,2023-03-27T23:46:43Z,4138693647,213,4.9,4138693643,141,33.5,4138693639,56,Back,4138693641,140,47.8,4138693645,212,8.2,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246473,392,1,1,41,15,bd0378yx50xpdcgwkt9p9bmz8,1,47.7,32.5,2023-03-27T23:46:43.386Z,2023-03-27T23:46:44Z,4138693661,212,24.5,4138693657,140,31.5,4138693663,213,2.3,4138693659,141,58.5,4138693655,56,Back,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246477,393,1,1,41,16,bd0378yx50xpdcgwkt9p9bmz8,1,31.2,58.5,2023-03-27T23:46:44.241Z,2023-03-27T23:46:45Z,4138693671,56,Back,4138693677,212,21.7,4138693675,141,85.3,4138693679,213,1.0,4138693673,140,42.5,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246489,394,1,1,41,17,bd0378yx50xpdcgwkt9p9bmz8,1,42.5,85.3,2023-03-27T23:46:45.090Z,2023-03-27T23:46:50Z,4138693729,141,96.2,4138693733,213,0.4,4138693727,140,58.2,4138693731,212,18.1,4138693725,56,Left,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246501,395,1,1,41,19,bd0378yx50xpdcgwkt9p9bmz8,1,57.8,95.3,2023-03-27T23:46:47.078Z,2023-03-30T11:13:56Z,4138693771,213,6.1,4138693765,140,66.3,4138693767,141,93.1,4138693763,56,Left,4138693769,212,9.0,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525897189,694,45,1,41,20,29nx7yxy1rdqv2oobqn5pjf8p,0,32.3,4.9,2023-03-27T23:46:48.136Z,2023-03-30T11:24:51Z,4149190077,56,Back,4149191223,233,767,4149190079,285,,,,,,,,,,,,,,,,,5l9js12tsf18c7st0oac3swes,T. Rigopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525897187,767,3,1,41,20,bd0378yx50xpdcgwkt9p9bmz8,1,67.7,95.1,2023-03-27T23:46:48.136Z,2023-03-30T11:24:50Z,4149191219,233,694,4149190073,56,Left,4149190075,286,,4149190135,465,,,,,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246507,323,45,1,41,24,29nx7yxy1rdqv2oobqn5pjf8p,0,30.8,27.6,2023-03-27T23:46:52.813Z,2023-03-27T23:46:54Z,4138693797,285,,4138693803,233,396,4138693795,56,Back,,,,,,,,,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246505,396,3,1,41,24,bd0378yx50xpdcgwkt9p9bmz8,1,69.2,72.4,2023-03-27T23:46:52.813Z,2023-03-30T11:14:34Z,4149190145,464,,4138693799,233,323,4138693793,286,,4138693791,56,Center,,,,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246519,397,1,1,41,25,bd0378yx50xpdcgwkt9p9bmz8,1,67.9,64.5,2023-03-27T23:46:53.824Z,2023-03-27T23:47:37Z,4138693833,141,7.9,4138693839,1,,4138693837,213,5.1,4138693829,56,Right,4138693835,212,40.9,4138693831,140,81.2,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246523,398,1,1,41,32,bd0378yx50xpdcgwkt9p9bmz8,0,81.6,9.1,2023-03-27T23:47:00.323Z,2023-03-30T11:14:52Z,4138693853,155,,4138693859,141,41.7,4138693857,140,88.0,4138693861,212,23.2,4138693863,213,1.3,4149190177,224,,4138693855,56,Center,4138693851,2,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,4149190179,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246529,324,12,1,41,32,29nx7yxy1rdqv2oobqn5pjf8p,1,11.6,57.6,2023-03-27T23:47:00.630Z,2023-03-27T23:47:06Z,4138693891,56,Back,4138693897,212,35.2,4138693895,141,77.2,4138693899,213,0.4,4138693893,140,42.6,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246535,399,1,1,41,37,bd0378yx50xpdcgwkt9p9bmz8,1,71.2,27,2023-03-27T23:47:05.735Z,2023-03-27T23:47:08Z,4138693923,212,31.4,4138693917,56,Center,4138693921,141,68.5,4138693919,140,58.0,4138693925,213,2.0,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246543,400,1,1,41,39,bd0378yx50xpdcgwkt9p9bmz8,1,58,68.5,2023-03-27T23:47:07.940Z,2023-03-27T23:47:12Z,4138693969,141,93.5,4138693963,56,Left,4138693973,212,27.5,4138693965,140,78.6,4138693975,213,0.7,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246551,401,1,1,41,44,bd0378yx50xpdcgwkt9p9bmz8,1,79.9,80.4,2023-03-27T23:47:12.694Z,2023-03-27T23:47:15Z,4138694009,140,72.9,4138694015,213,3.9,4138694007,56,Center,4138694011,141,69.3,4138694013,212,10.5,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246555,402,1,1,41,47,bd0378yx50xpdcgwkt9p9bmz8,1,71.9,69.3,2023-03-27T23:47:15.408Z,2023-03-27T23:47:17Z,4138694027,141,72.2,4138694023,56,Center,4138694029,212,8.0,4138694031,213,0.2,4138694025,140,79.3,,,,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246559,403,4,1,41,49,bd0378yx50xpdcgwkt9p9bmz8,1,77.6,68.4,2023-03-27T23:47:17.421Z,2023-03-27T23:47:24Z,4138694047,13,,4138694051,152,,4138694049,56,Center,4138694055,286,,4138694087,233,325,4138694053,265,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246563,325,4,1,41,49,29nx7yxy1rdqv2oobqn5pjf8p,0,22.4,31.6,2023-03-27T23:47:17.422Z,2023-03-27T23:47:24Z,4138694079,152,,4138694083,285,,4138694075,13,,4138694091,233,403,4138694077,56,Back,4138694081,265,,,,,,,,3k48z25pwfr33pbbifcunhono,E. Kang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246629,404,15,1,42,47,bd0378yx50xpdcgwkt9p9bmz8,1,78.9,65.3,2023-03-27T23:48:15.840Z,2023-03-30T11:15:59Z,4138694661,146,89.4,4138694657,103,19,4138694631,82,,4138694659,458,,4138694665,230,99.1,4149190305,78,,4138694471,56,Center,4138694667,231,50.7,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,4138694467,26,,4138694663,147,57.9,,4138694633,233,326,4138694469,18,,4138694655,102,50.5,4138694627,20,,,,,,,,,,,,,,,,,,,,,,
2525246631,326,10,1,42,47,29nx7yxy1rdqv2oobqn5pjf8p,1,12.4,43.4,2023-03-27T23:48:15.940Z,2023-03-28T01:49:57Z,4138694481,94,,4138694637,233,404,4138694515,239,,4138694483,56,Back,,,,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246643,406,13,1,42,52,bd0378yx50xpdcgwkt9p9bmz8,1,84.7,66.7,2023-03-27T23:48:20.052Z,2023-03-30T11:16:52Z,4138694549,56,Center,4138694547,64,,4138694867,231,52.3,4138694725,20,,4138694863,458,,4138694855,75,,4138694861,328,,4138694857,102,39.2,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,4138694723,24,,4138694859,103,5.6,,4138694865,230,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246653,327,5,1,42,55,29nx7yxy1rdqv2oobqn5pjf8p,1,-1.6,60.3,2023-03-27T23:48:23.370Z,2023-03-28T01:17:32Z,4138694603,233,405,4138694599,56,Back,4138694601,346,,,,,,,,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246641,405,5,1,42,55,bd0378yx50xpdcgwkt9p9bmz8,0,101.6,39.7,2023-03-27T23:48:23.370Z,2023-03-27T23:48:26Z,4138694541,346,,4138694607,233,327,4138694539,56,Center,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246681,328,1,1,43,22,29nx7yxy1rdqv2oobqn5pjf8p,0,4.7,52.2,2023-03-27T23:48:50.695Z,2023-03-27T23:48:54Z,4138695011,56,Left,4138695015,141,82.1,4138695009,124,,4138695023,74,,4138695021,1,,4138695017,212,64.7,4138695019,213,0.3,4138695013,140,63.2,3jggbo072qzgw1bivr2htm5g4,L. Gavran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246685,407,49,1,43,26,bd0378yx50xpdcgwkt9p9bmz8,1,39.9,12.9,2023-03-27T23:48:54.021Z,2023-03-27T23:48:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246691,408,1,1,43,26,bd0378yx50xpdcgwkt9p9bmz8,0,39.9,12.7,2023-03-27T23:48:54.506Z,2023-03-30T11:17:43Z,4138695099,141,0.0,4138695101,212,47.3,4138695105,1,,4138695097,140,84.0,4138695095,56,Right,4149190595,157,,4138695103,213,6.1,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246711,329,5,1,43,30,29nx7yxy1rdqv2oobqn5pjf8p,1,15,101.3,2023-03-27T23:48:58.426Z,2023-03-28T01:17:32Z,4138695379,233,409,4138695375,56,Back,4138695377,347,,,,,,,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246693,409,5,1,43,30,bd0378yx50xpdcgwkt9p9bmz8,0,85,-1.3,2023-03-27T23:48:58.426Z,2023-03-27T23:49:20Z,4138695113,347,,4138695383,233,329,4138695111,56,Right,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246725,330,1,1,43,52,29nx7yxy1rdqv2oobqn5pjf8p,1,14.5,100,2023-03-27T23:49:20.070Z,2023-03-27T23:49:23Z,4138695441,107,,4138695445,140,34.9,4138695453,1,,4138695451,213,6.1,4138695447,141,95.7,4138695443,56,Back,4138695449,212,21.8,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246729,331,44,1,43,54,29nx7yxy1rdqv2oobqn5pjf8p,1,35.5,96.2,2023-03-27T23:49:22.352Z,2023-03-27T23:49:24Z,4138695459,285,,4138695457,56,Back,4138695461,233,410,,,,,,,,,,,,,,,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246717,410,44,1,43,54,bd0378yx50xpdcgwkt9p9bmz8,0,64.5,3.8,2023-03-27T23:49:22.353Z,2023-03-27T23:49:25Z,4138695467,233,331,4138695425,286,,4138695423,56,Right,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246733,332,1,1,43,54,29nx7yxy1rdqv2oobqn5pjf8p,0,35.3,95.8,2023-03-27T23:49:22.718Z,2023-03-30T11:18:17Z,4138695483,168,,4138695489,141,92.5,4138695491,212,16.3,4138695487,140,50.7,4138695485,56,Left,4138695481,3,,4138695493,213,6.1,,,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246727,411,49,1,43,55,bd0378yx50xpdcgwkt9p9bmz8,1,46.7,8.9,2023-03-27T23:49:23.667Z,2023-03-27T23:49:23Z,,,,,,,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246731,412,1,1,43,55,bd0378yx50xpdcgwkt9p9bmz8,0,46.7,8.9,2023-03-27T23:49:23.949Z,2023-03-27T23:49:25Z,4138695477,212,24.7,4138695469,155,,4138695479,213,0.1,4138695473,140,70.2,4138695471,56,Right,4138695475,141,11.5,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246735,333,1,1,43,56,29nx7yxy1rdqv2oobqn5pjf8p,1,35.3,91.1,2023-03-27T23:49:24.445Z,2023-03-30T11:19:11Z,4138695525,212,13.0,4138695519,56,Back,4138695521,140,47.4,4138695517,3,,4138695523,141,94.8,4138695527,213,0.2,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246743,334,1,1,43,57,29nx7yxy1rdqv2oobqn5pjf8p,1,56,96.6,2023-03-27T23:49:25.981Z,2023-03-30T11:19:20Z,4138695559,212,3.8,4138695553,56,Left,4138695555,140,53.8,4138695561,213,4.1,4138695557,141,92.1,4149190745,189,,,,,,,,2ckur42qg6o7zpl2mzvy061p0,R. Walkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525897445,695,49,1,43,58,29nx7yxy1rdqv2oobqn5pjf8p,1,53.2,92.2,2023-03-27T23:49:26.047Z,2023-03-30T11:19:25Z,,,,,,,,,,,,,,,,,,,,,,,,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246747,335,1,1,44,0,29nx7yxy1rdqv2oobqn5pjf8p,0,58,88.2,2023-03-27T23:49:28.533Z,2023-03-30T11:19:37Z,4138695583,56,Center,4138695589,212,32.3,4138695591,213,5.8,4138695585,140,84.9,4138695587,141,65.1,4138695593,1,,,,,,,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246737,413,43,1,44,1,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-03-27T23:49:29.056Z,2023-03-27T23:49:52Z,4138695531,56,Back,4138695805,144,61,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246767,414,61,1,44,4,bd0378yx50xpdcgwkt9p9bmz8,0,11.8,34.9,2023-03-27T23:49:32.313Z,2023-03-27T23:49:54Z,4138695733,56,Back,,,,,,,,,,,,,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246751,336,6,1,44,5,29nx7yxy1rdqv2oobqn5pjf8p,1,88.1,66.2,2023-03-27T23:49:33.233Z,2023-03-27T23:54:29Z,4138695637,73,,4138695831,233,415,4138695635,56,Center,,,,,,,,,,,,,,,,28kg6zbpgbb8zrnhidogpxi0a,A. Diaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246773,415,6,1,44,5,bd0378yx50xpdcgwkt9p9bmz8,0,11.9,33.8,2023-03-27T23:49:33.233Z,2023-03-30T11:19:52Z,4138695837,233,336,4138695765,73,,4138695763,56,Back,,,,,,,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246799,337,1,1,44,37,29nx7yxy1rdqv2oobqn5pjf8p,0,99.5,99.5,2023-03-27T23:50:05.173Z,2023-03-30T11:19:54Z,4138695927,212,32.9,4138695915,6,,4138695929,213,4.6,4138695923,140,97.3,4138695921,56,Center,4138695917,155,,4149190891,20,,4138695919,223,,3k48z25pwfr33pbbifcunhono,E. Kang,4138695913,2,,4138695925,141,51.2,,4138695931,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246801,416,52,1,44,40,bd0378yx50xpdcgwkt9p9bmz8,1,4.1,46.4,2023-03-27T23:50:08.821Z,2023-03-30T11:20:01Z,4149190913,378,,,,,,,,,,,,,,,,,,,,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246823,417,1,1,44,46,bd0378yx50xpdcgwkt9p9bmz8,0,15.6,42.5,2023-03-27T23:50:14.766Z,2023-03-27T23:50:26Z,4138696015,199,,4138696023,212,65.4,4138696027,1,,4138696019,140,76.0,4138696025,213,0.2,4138696021,141,65.7,4138696017,56,Center,,,,bm2vp4mq94myce80pa3lnshxx,E. Louro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246827,338,61,1,44,54,29nx7yxy1rdqv2oobqn5pjf8p,1,29.5,29.7,2023-03-27T23:50:22.174Z,2023-03-30T11:20:38Z,4138696033,56,Back,,,,,,,,,,,,,,,,,,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246825,418,61,1,44,54,bd0378yx50xpdcgwkt9p9bmz8,0,76,65.7,2023-03-27T23:50:22.759Z,2023-03-27T23:50:23Z,4138696031,56,Center,,,,,,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246835,339,61,1,44,57,29nx7yxy1rdqv2oobqn5pjf8p,1,21.2,28.9,2023-03-27T23:50:25.750Z,2023-03-30T11:21:24Z,4138696067,56,Back,,,,,,,,,,,,,,,,,,,,,,5l9js12tsf18c7st0oac3swes,T. Rigopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525247641,361,12,1,44,58,29nx7yxy1rdqv2oobqn5pjf8p,1,20.7,29.8,2023-03-27T23:50:25.984Z,2023-03-28T00:01:08Z,4138700199,140,35.9,4138700201,141,27.1,4138700205,213,6.2,4138700197,56,Back,4138700203,212,16.1,,,,,,,,,,e7tp50kohe1u9hts0geeh3578,L. Stefanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246839,419,1,1,44,59,bd0378yx50xpdcgwkt9p9bmz8,1,70.5,63.1,2023-03-27T23:50:27.717Z,2023-03-27T23:50:29Z,4138696095,141,29.6,4138696091,56,Center,4138696099,213,5.0,4138696093,140,77.9,4138696097,212,24.1,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246841,420,1,1,45,1,bd0378yx50xpdcgwkt9p9bmz8,1,77.9,29.6,2023-03-27T23:50:29.150Z,2023-03-27T23:50:31Z,4138696109,140,98.3,4138696115,213,6.0,4138696111,141,21.2,4138696107,56,Center,4138696113,212,22.2,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246843,421,1,1,45,3,bd0378yx50xpdcgwkt9p9bmz8,0,98.3,21.2,2023-03-27T23:50:31.548Z,2023-03-30T11:21:34Z,4138696129,212,3.3,4138696123,56,Center,4138696127,141,26.0,4138696163,236,,4138696169,286,,4149191085,20,,4149191083,224,,4138696119,2,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,4138696125,140,97.8,4138696131,213,1.7,,4138696165,233,340,4138696121,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246849,340,12,1,45,3,29nx7yxy1rdqv2oobqn5pjf8p,1,2.5,72.4,2023-03-27T23:50:31.648Z,2023-03-27T23:50:51Z,4138696171,233,421,4138696159,56,Back,4138696157,185,,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246853,341,6,1,45,4,29nx7yxy1rdqv2oobqn5pjf8p,0,2.4,73.2,2023-03-27T23:50:32.898Z,2023-03-30T11:22:17Z,4138696193,73,,4138696191,56,Back,4138697815,233,422,,,,,,,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246847,422,6,1,45,4,bd0378yx50xpdcgwkt9p9bmz8,1,97.6,26.8,2023-03-27T23:50:32.898Z,2023-03-27T23:54:29Z,4138696147,56,Center,4138697811,233,341,4138696149,75,,,,,,,,,,,,,,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525246873,423,1,1,45,30,bd0378yx50xpdcgwkt9p9bmz8,0,99.5,0.5,2023-03-27T23:50:58.114Z,2023-03-30T11:22:23Z,4149191127,223,,4149191129,72,,4138696323,140,93.6,4138696329,213,1.8,4138696315,6,,4138696327,212,34.1,4138696331,1,,4138696325,141,49.8,e3xsrspideqsbd098pkvr0bqi,J. Govea,4138696313,2,,4138696321,56,Center,,4138696353,233,342,4138696317,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
