id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2541987041,18,1,1,1,4,8o8m08he36u0j4w08aj2iodn8,0,97.2,29.9,2023-04-30T22:06:13.466Z,2023-05-04T16:06:40Z,4241690891,56,Center,4241690895,141,39.4,4241690899,213,1.8,4241690893,140,96.0,4241690897,212,6.6,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987029,20,12,1,1,5,4g68p0t2f5jzhzfr67i2rj1ex,1,5,58.8,2023-04-30T22:06:14.536Z,2023-05-04T16:06:54Z,4250033061,167,,4250033065,141,65.5,4241690819,56,Back,4250033063,140,0.0,4250033069,213,2.5,4250033067,212,8.1,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987063,19,6,1,1,6,8o8m08he36u0j4w08aj2iodn8,1,100,30.8,2023-04-30T22:06:15.847Z,2023-04-30T22:51:35Z,4241690993,233,21,4241690989,56,Center,4241690991,75,,,,,,,,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987047,21,6,1,1,6,4g68p0t2f5jzhzfr67i2rj1ex,0,0,69.2,2023-04-30T22:06:15.847Z,2023-05-04T16:07:05Z,4241690997,233,19,4241690913,56,Back,4241690919,73,,,,,,,,,,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987227,20,1,1,1,28,8o8m08he36u0j4w08aj2iodn8,0,99.4,0.8,2023-04-30T22:06:37.467Z,2023-05-04T16:10:59Z,4241691831,2,,4250043203,20,,4241691843,224,,4241691847,56,Center,4241691855,141,41.8,4241691859,213,1.8,4241691835,6,,4241691857,212,28.9,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,4241691851,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987243,22,12,1,1,30,4g68p0t2f5jzhzfr67i2rj1ex,1,11,64,2023-04-30T22:06:39.856Z,2023-05-04T16:08:45Z,4241691925,212,13.7,4241691921,140,0.0,4241691919,56,Back,4241691923,141,70.3,4241691941,167,,4241691927,213,2.8,,,,,,,1pic8r417eldupxmh7nobfkve,D. Yearwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987365,22,6,1,1,31,8o8m08he36u0j4w08aj2iodn8,1,100,24.2,2023-04-30T22:06:40.913Z,2023-05-04T16:10:39Z,4241853541,233,23,4241692625,56,Center,4241692627,75,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987245,23,6,1,1,31,4g68p0t2f5jzhzfr67i2rj1ex,0,0,75.8,2023-04-30T22:06:40.913Z,2023-05-04T16:11:09Z,4241691935,73,,4241691933,56,Back,4241853545,233,22,,,,,,,,,,,,,,,,1pic8r417eldupxmh7nobfkve,D. Yearwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987261,21,43,1,1,33,8o8m08he36u0j4w08aj2iodn8,1,0,0,2023-04-30T22:06:42.515Z,2023-04-30T22:07:03Z,4241692019,56,Right,4241692859,144,5,4241692023,347,0,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987391,23,1,1,1,49,8o8m08he36u0j4w08aj2iodn8,0,99.5,0.5,2023-04-30T22:06:58.683Z,2023-05-04T16:11:16Z,4241692761,213,2.0,4241692755,140,88.6,4241692747,6,,4241692753,56,Center,4241692759,212,30.0,4241692745,2,,4241692757,141,41.3,4241692751,224,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,4250043827,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987419,24,12,1,1,50,4g68p0t2f5jzhzfr67i2rj1ex,1,6.3,61.1,2023-04-30T22:06:59.583Z,2023-05-04T16:08:45Z,4241692885,141,45.8,4241692881,56,Back,4241692887,212,16.7,4241692883,140,18.7,4241692889,213,5.6,,,,,,,,,,1pic8r417eldupxmh7nobfkve,D. Yearwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987437,25,12,1,1,53,4g68p0t2f5jzhzfr67i2rj1ex,1,18.7,45.8,2023-04-30T22:07:02.463Z,2023-05-04T16:08:44Z,4241692975,140,31.5,4241692973,56,Back,4241692979,212,13.5,4241692977,141,43.3,4241692981,213,6.2,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987447,24,1,1,1,55,8o8m08he36u0j4w08aj2iodn8,0,64.6,51,2023-04-30T22:07:04.604Z,2023-05-04T16:10:38Z,4241693035,141,45.4,4241693031,56,Center,4241693029,3,,4241693037,212,28.0,4241693033,140,91.0,4241693039,213,6.1,,,,,,,4rnong5uhpqn323bqfthsbyay,R. Fleming III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541987457,26,52,1,1,57,4g68p0t2f5jzhzfr67i2rj1ex,1,9.8,59.1,2023-04-30T22:07:06.351Z,2023-05-04T16:11:38Z,4250044789,377,,,,,,,,,,,,,,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
