id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist
2534973909,246,1,1,20,0,d0c07im4a6oj8qa7f1zlt3pqs,1,30.4,3.4,2023-04-16T23:25:12.934Z,2023-04-20T20:45:04Z,4197411151,210,13,4197410555,141,19.2,4197410549,155,,4197410557,212,55.0,4197410559,213,0.2,4197411153,154,,4197410551,56,Right,4197410561,1,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,4197410553,140,81.8,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2534973913,247,13,1,20,7,d0c07im4a6oj8qa7f1zlt3pqs,1,92.7,34,2023-04-16T23:25:20.758Z,2023-04-20T20:45:04Z,4197410589,56,Center,4197411175,83,,4197411195,231,44.0,4197411181,55,246,4197410855,20,,4197411189,214,,4197411187,103,6.9,4197410583,22,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,4197410857,63,,4197411179,154,,4197411177,29,,,4197411193,230,98.4,4197411191,215,4197411185,102,59.0,,,,,,,,,,,,,,,
2534973897,190,5,1,20,8,dqx48fglv1l96cyrmjdod0xec,1,-0.8,42.2,2023-04-16T23:25:20.947Z,2023-04-16T23:25:23Z,4197410507,346,,4197410627,233,248,4197410505,56,Back,,,,,,,,,,,,,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534973919,248,5,1,20,8,d0c07im4a6oj8qa7f1zlt3pqs,0,100.8,57.8,2023-04-16T23:25:20.947Z,2023-04-16T23:32:14Z,4197410633,233,190,4197410609,56,Center,4197410611,346,,,,,,,,,,,,,,,,,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974005,191,1,1,20,25,dqx48fglv1l96cyrmjdod0xec,1,5.1,46.9,2023-04-16T23:25:38.361Z,2023-04-16T23:25:42Z,4197411123,141,27.3,4197411117,124,,4197411119,56,Back,4197411131,237,,4197411121,140,7.9,4197411127,213,4.9,4197411125,212,13.6,,,,brbc088u7sq9wh9d9gkonn5gq,C. Olivares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974023,192,1,1,20,29,dqx48fglv1l96cyrmjdod0xec,1,8.7,26.5,2023-04-16T23:25:42.059Z,2023-04-16T23:25:46Z,4197411255,140,31.7,4197411253,56,Back,4197411261,213,6.0,4197411257,141,15.3,4197411259,212,25.3,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974033,193,1,1,20,33,dqx48fglv1l96cyrmjdod0xec,0,27.7,8.9,2023-04-16T23:25:46.252Z,2023-04-16T23:25:51Z,4197411353,155,,4197411361,212,68.0,4197411363,213,0.1,4197411365,1,,4197411357,140,92.4,4197411359,141,14.7,4197411355,56,Right,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974053,249,12,1,20,38,d0c07im4a6oj8qa7f1zlt3pqs,1,10.8,80.7,2023-04-16T23:25:51.095Z,2023-04-16T23:25:55Z,4197411525,213,0.4,4197411521,141,90.6,4197411523,212,16.6,4197411519,140,25.3,4197411517,56,Back,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974055,250,49,1,20,42,d0c07im4a6oj8qa7f1zlt3pqs,1,24.4,93.1,2023-04-16T23:25:55.623Z,2023-04-16T23:25:56Z,,,,,,,,,,,,,,,,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974071,251,1,1,20,42,d0c07im4a6oj8qa7f1zlt3pqs,1,24.4,93.1,2023-04-16T23:25:55.751Z,2023-04-16T23:25:58Z,4197411613,141,88.2,4197411609,56,Back,4197411611,140,28.2,4197411617,213,5.6,4197411615,212,5.2,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974073,252,3,1,20,45,d0c07im4a6oj8qa7f1zlt3pqs,0,27.1,89.7,2023-04-16T23:25:58.279Z,2023-04-20T21:55:06Z,4197411627,285,,4204874941,464,,4197411625,56,Back,4204933075,233,194,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974079,194,7,1,20,45,dqx48fglv1l96cyrmjdod0xec,1,72.9,10.3,2023-04-16T23:25:58.280Z,2023-04-20T20:45:41Z,4197411665,286,,4197411681,233,252,4204874991,384,,4197411663,56,Right,,,,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974081,195,49,1,20,47,dqx48fglv1l96cyrmjdod0xec,1,73.2,12.5,2023-04-16T23:26:00.546Z,2023-04-17T00:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974091,196,1,1,20,47,dqx48fglv1l96cyrmjdod0xec,1,73.3,12.5,2023-04-16T23:26:00.721Z,2023-04-17T00:03:39Z,4197411729,213,2.0,4197411727,212,4.3,4197411723,141,18.2,4197411717,56,Right,4197411719,140,71.6,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974095,197,1,1,20,48,dqx48fglv1l96cyrmjdod0xec,1,61.7,21.9,2023-04-16T23:26:01.441Z,2023-04-17T00:03:41Z,4197411743,212,15.5,4197411737,56,Right,4197411739,140,76.4,4197411741,141,20.4,4197411745,213,6.2,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974103,198,1,1,20,49,dqx48fglv1l96cyrmjdod0xec,1,79.6,16.1,2023-04-16T23:26:02.658Z,2023-04-16T23:26:03Z,4197411783,212,3.7,4197411777,56,Right,4197411779,140,76.2,4197411785,213,3.4,4197411781,141,14.7,,,,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974113,199,1,1,20,51,dqx48fglv1l96cyrmjdod0xec,1,73.5,17.6,2023-04-16T23:26:03.970Z,2023-04-17T00:02:47Z,4197411815,56,Right,4197411821,212,13.2,4197411817,140,84.2,4197411823,213,5.7,4197411819,141,7.3,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974167,200,1,1,20,54,dqx48fglv1l96cyrmjdod0xec,1,80.6,8.3,2023-04-16T23:26:07.861Z,2023-04-17T00:03:20Z,4197412103,140,75.8,4197412107,212,5.1,4197412109,213,3.0,4197412101,56,Right,4197412105,141,9.2,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534985537,451,1,1,20,56,dqx48fglv1l96cyrmjdod0xec,1,69.9,12.3,2023-04-16T23:26:08.898Z,2023-04-17T00:03:22Z,4197476325,213,2.7,4197476321,141,18.6,4197476323,212,10.9,4197476317,56,Right,4197476319,140,60.4,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534985617,452,1,1,20,57,dqx48fglv1l96cyrmjdod0xec,1,56.7,25,2023-04-16T23:26:09.898Z,2023-04-17T00:03:33Z,4197476699,141,57.0,4197476701,212,22.5,4197476697,140,51.2,4197476693,56,Center,4197476703,213,1.8,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974205,202,1,1,21,5,dqx48fglv1l96cyrmjdod0xec,1,47.3,53,2023-04-16T23:26:18.231Z,2023-04-16T23:26:19Z,4197412311,140,43.2,4197412309,56,Back,4197412313,141,24.3,4197412315,212,20.0,4197412317,213,4.5,,,,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974213,203,1,1,21,6,dqx48fglv1l96cyrmjdod0xec,1,43.2,24.3,2023-04-16T23:26:19.416Z,2023-04-16T23:26:21Z,4197412347,212,17.2,4197412349,213,5.4,4197412343,140,53.4,4197412345,141,4.6,4197412341,56,Right,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974215,204,3,1,21,8,dqx48fglv1l96cyrmjdod0xec,0,50.8,2.2,2023-04-16T23:26:21.513Z,2023-04-20T21:11:39Z,4197412365,56,Right,4197412497,233,253,4204909143,465,,4197412367,286,,,,,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974227,253,7,1,21,8,d0c07im4a6oj8qa7f1zlt3pqs,1,49.2,97.8,2023-04-16T23:26:21.514Z,2023-04-20T21:11:43Z,4197412437,56,Back,4197412439,285,,4197412435,167,,4204909179,385,,4197412493,233,204,,,,,,,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974271,205,5,1,21,9,dqx48fglv1l96cyrmjdod0xec,1,49.2,-1.6,2023-04-16T23:26:22.362Z,2023-04-16T23:26:28Z,4197412719,233,254,4197412707,56,Back,4197412709,347,,,,,,,,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974237,254,5,1,21,9,d0c07im4a6oj8qa7f1zlt3pqs,0,50.8,101.6,2023-04-16T23:26:22.362Z,2023-04-16T23:32:14Z,4197412725,233,205,4197412477,347,,4197412475,56,Left,,,,,,,,,,,,,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974301,206,1,1,21,21,dqx48fglv1l96cyrmjdod0xec,1,49.5,0,2023-04-16T23:26:33.933Z,2023-04-16T23:26:34Z,4197412895,141,6.8,4197412897,212,7.0,4197412899,213,2.1,4197412891,56,Back,4197412893,140,46.0,4197412889,107,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974303,207,1,1,21,21,dqx48fglv1l96cyrmjdod0xec,1,46,6.8,2023-04-16T23:26:34.669Z,2023-04-16T23:26:35Z,4197412917,212,3.6,4197412919,213,5.7,4197412913,140,48.9,4197412911,56,Back,4197412915,141,4.0,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974317,208,1,1,21,22,dqx48fglv1l96cyrmjdod0xec,1,49,4,2023-04-16T23:26:35.613Z,2023-04-16T23:26:37Z,4197412975,212,8.5,4197412977,213,0.5,4197412971,140,56.1,4197412969,56,Right,4197412973,141,10.1,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974327,209,1,1,21,24,dqx48fglv1l96cyrmjdod0xec,1,56.1,10.1,2023-04-16T23:26:37.518Z,2023-04-16T23:26:39Z,4197413007,56,Back,4197413019,212,13.5,4197413023,213,2.8,4197413015,141,17.6,4197413011,140,44.2,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974379,210,1,1,21,26,dqx48fglv1l96cyrmjdod0xec,1,44.4,17.9,2023-04-16T23:26:39.167Z,2023-04-16T23:26:47Z,4197413323,140,30.8,4197413321,56,Back,4197413327,212,14.3,4197413329,213,3.2,4197413325,141,16.2,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974401,211,1,1,21,34,dqx48fglv1l96cyrmjdod0xec,1,32.6,30.1,2023-04-16T23:26:47.778Z,2023-04-16T23:26:51Z,4197413449,141,62.6,4197413445,140,29.5,4197413451,212,22.3,4197413443,56,Back,4197413453,213,1.7,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974425,212,1,1,21,39,dqx48fglv1l96cyrmjdod0xec,1,29.9,63,2023-04-16T23:26:51.924Z,2023-04-16T23:26:56Z,4197413583,140,56.1,4197413579,155,,4197413581,56,Right,4197413587,212,48.9,4197413589,213,5.3,4197413591,1,,4197413585,141,3.5,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974445,213,1,1,21,43,dqx48fglv1l96cyrmjdod0xec,1,60,3.5,2023-04-16T23:26:56.469Z,2023-04-16T23:26:59Z,4197413701,56,Right,4197413705,141,11.9,4197413703,140,70.4,4197413709,213,0.5,4197413707,212,12.3,,,,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974479,214,1,1,21,46,dqx48fglv1l96cyrmjdod0xec,1,71.9,23.3,2023-04-16T23:26:59.351Z,2023-04-20T21:12:29Z,4197413873,212,18.3,4197416149,210,15,4197413871,141,31.0,4197413869,140,88.6,4197413867,56,Center,4204909531,4,,4197416151,154,,4197413875,213,0.3,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2534974483,215,15,1,21,49,dqx48fglv1l96cyrmjdod0xec,1,90.8,32.7,2023-04-16T23:27:02.503Z,2023-04-20T21:12:29Z,4197415885,22,,4197413893,56,Center,4197416165,55,214,4204909755,214,,4197416171,102,50.0,4197416173,103,7.0,4197415887,63,,4197415951,20,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,4197416159,78,,4204909757,89,,4197416163,154,,,4197416177,146,94.6,4197416179,147,4197415967,233,255,4197416161,29,39.2,,,,,,,,,,,,
2534974503,255,10,1,21,49,d0c07im4a6oj8qa7f1zlt3pqs,1,4.7,60.8,2023-04-16T23:27:02.603Z,2023-04-20T21:12:37Z,4197413973,182,,4197414319,179,,4197413969,173,,4197415971,233,215,4197413975,56,Back,4204909883,376,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974577,216,5,1,21,50,dqx48fglv1l96cyrmjdod0xec,1,90.2,-1.6,2023-04-16T23:27:03.521Z,2023-04-20T21:12:39Z,4197414321,56,Right,4197414335,233,256,4197414323,347,,,,,,,,,,,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974525,256,5,1,21,50,d0c07im4a6oj8qa7f1zlt3pqs,0,9.8,101.6,2023-04-16T23:27:03.521Z,2023-04-20T21:12:41Z,4197414343,233,216,4197414089,56,Back,4197414091,347,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974593,217,1,1,22,4,dqx48fglv1l96cyrmjdod0xec,1,86.5,0,2023-04-16T23:27:17.372Z,2023-04-16T23:27:20Z,4197414407,213,1.1,4197414399,56,Center,4197414397,107,,4197414405,212,20.6,4197414403,141,25.2,4197414401,140,95.1,,,,,,,17yf2rdrh0oshogxp00s61hqs,S. Rivas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974597,218,61,1,22,7,dqx48fglv1l96cyrmjdod0xec,0,95.1,24.9,2023-04-16T23:27:20.014Z,2023-04-16T23:27:20Z,4197414415,56,Center,,,,,,,,,,,,,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974615,257,1,1,22,8,d0c07im4a6oj8qa7f1zlt3pqs,1,6.2,83.8,2023-04-16T23:27:21.577Z,2023-04-16T23:27:22Z,4197414491,212,4.8,4197414485,56,Back,4197414487,140,9.9,4197414493,213,0.6,4197414489,141,88.0,,,,,,,,,,457wpw6s1esrs616paqzo355,C. Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974617,258,49,1,22,9,d0c07im4a6oj8qa7f1zlt3pqs,1,9.9,88,2023-04-16T23:27:22.793Z,2023-04-16T23:27:23Z,,,,,,,,,,,,,,,,,,,,,,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974651,259,1,1,22,10,d0c07im4a6oj8qa7f1zlt3pqs,0,9.9,88,2023-04-16T23:27:23.385Z,2023-04-16T23:27:31Z,4197414621,140,62.9,4197414623,141,20.7,4197414619,56,Right,4197414617,157,,4197414625,212,72.1,4197414629,1,,4197414627,213,5.6,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384155,897,49,1,22,15,dqx48fglv1l96cyrmjdod0xec,1,43.4,82.4,2023-04-16T23:27:28.357Z,2023-04-20T21:13:04Z,,,,,,,,,,,,,,,,,,,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974663,219,1,1,22,18,dqx48fglv1l96cyrmjdod0xec,1,42.8,76.4,2023-04-16T23:27:31.010Z,2023-04-16T23:27:33Z,4197414681,213,5.5,4197414679,212,15.1,4197414677,141,61.4,4197414675,140,53.4,4197414673,56,Center,,,,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974665,220,43,1,22,20,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-16T23:27:33.428Z,2023-04-20T21:13:07Z,4204910301,144,49,,,,,,,,,,,,,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974675,221,1,1,22,20,dqx48fglv1l96cyrmjdod0xec,1,52.7,60.8,2023-04-16T23:27:33.603Z,2023-04-16T23:27:35Z,4197414745,212,11.7,4197414747,213,5.6,4197414739,56,Center,4197414741,140,61.4,4197414743,141,50.0,,,,,,,,,,6xup3kf24zfblj7gnqvrm33f8,A. Palazzolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974689,222,1,1,22,22,dqx48fglv1l96cyrmjdod0xec,1,62.3,48.7,2023-04-16T23:27:35.411Z,2023-04-16T23:27:38Z,4197414843,212,6.2,4197414845,213,4.1,4197414841,141,41.3,4197414837,56,Center,4197414839,140,58.9,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974699,223,1,1,22,25,dqx48fglv1l96cyrmjdod0xec,1,58.9,41.3,2023-04-16T23:27:38.372Z,2023-04-16T23:27:40Z,4197414895,56,Right,4197414903,213,5.5,4197414899,141,6.5,4197414897,140,81.5,4197414901,212,33.5,4197414893,155,,4197414905,1,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974709,224,1,1,22,27,dqx48fglv1l96cyrmjdod0xec,1,82,7.9,2023-04-16T23:27:40.709Z,2023-04-20T21:13:22Z,4197414953,140,89.7,4197414959,213,1.1,4197414957,212,16.4,4197414955,141,28.9,4197414951,56,Center,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384223,898,61,1,22,28,dqx48fglv1l96cyrmjdod0xec,0,88.7,38,2023-04-16T23:27:41.076Z,2023-04-20T21:13:33Z,4204910605,56,Center,,,,,,,,,,,,,,,,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384261,950,49,1,22,29,d0c07im4a6oj8qa7f1zlt3pqs,1,11.7,56.2,2023-04-16T23:27:42.077Z,2023-04-20T21:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974723,260,43,1,22,30,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-16T23:27:43.518Z,2023-04-20T21:13:40Z,4197415013,56,Back,4204910707,144,61,,,,,,,,,,,,,,,,,,,6jsu34146kbtoeco3ue1a7ok4,J. Walti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974749,261,12,1,22,30,d0c07im4a6oj8qa7f1zlt3pqs,1,11.4,61.6,2023-04-16T23:27:43.763Z,2023-04-20T21:14:28Z,4197415139,56,Back,4197415145,212,34.3,4197415141,140,44.1,4197415147,213,6.3,4197415143,141,61.3,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384345,899,44,1,22,31,dqx48fglv1l96cyrmjdod0xec,1,55,30,2023-04-16T23:27:44.572Z,2023-04-20T21:55:06Z,4204911153,286,,4204933087,233,951,4204911151,56,Center,,,,,,,,,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384335,951,44,1,22,31,d0c07im4a6oj8qa7f1zlt3pqs,0,45,70,2023-04-16T23:27:44.573Z,2023-04-20T21:55:07Z,4204911127,285,,4204933093,233,899,4204911125,56,Back,,,,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384353,900,1,1,22,31,dqx48fglv1l96cyrmjdod0xec,0,55,30,2023-04-16T23:27:44.773Z,2023-04-20T21:14:34Z,4204911205,213,6.2,4204911199,140,66.3,4204911201,141,29.4,4204911197,56,Center,4204911203,212,11.9,4204911195,3,,,,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974751,262,61,1,22,35,d0c07im4a6oj8qa7f1zlt3pqs,0,35.7,67,2023-04-16T23:27:47.978Z,2023-04-16T23:27:48Z,4197415149,56,Back,,,,,,,,,,,,,,,,,,,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974769,225,1,1,22,36,dqx48fglv1l96cyrmjdod0xec,1,61.5,21.8,2023-04-16T23:27:49.032Z,2023-04-16T23:28:01Z,4197415217,212,8.9,4197415219,213,5.4,4197415213,140,67.1,4197415211,56,Right,4197415215,141,11.9,,,,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536384439,901,49,1,22,37,dqx48fglv1l96cyrmjdod0xec,1,68.3,13.8,2023-04-16T23:27:50.823Z,2023-04-20T21:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974773,226,1,1,22,39,dqx48fglv1l96cyrmjdod0xec,1,67.5,12.3,2023-04-16T23:27:52.041Z,2023-04-16T23:28:06Z,4197415243,140,74.1,4197415247,212,12.2,4197415249,213,1.0,4197415245,141,27.1,4197415241,56,Center,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974791,227,1,1,22,39,dqx48fglv1l96cyrmjdod0xec,1,73.8,25.6,2023-04-16T23:27:52.762Z,2023-04-20T21:15:17Z,4197415761,210,13,4197415343,141,42.4,4197415341,140,79.3,4197415339,56,Center,4197415347,213,1.1,4197415345,212,12.8,,,,,,,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2534974793,228,13,1,22,41,dqx48fglv1l96cyrmjdod0xec,1,81.5,47,2023-04-16T23:27:54.506Z,2023-04-20T21:15:17Z,4197415765,29,,4197415357,56,Center,4197415781,231,49.1,4197415353,22,,4197415775,215,,4197415773,103,44.4,4197415355,18,,4197415771,102,63.4,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,4197415767,55,227,4197415667,72,,4197415777,230,99.1,,4197415763,77,,,,,,,,,,,,,,,,,,,,,
2534974797,229,5,1,22,42,dqx48fglv1l96cyrmjdod0xec,0,100.8,58.3,2023-04-16T23:27:55.851Z,2023-04-16T23:27:56Z,4197415395,233,263,4197415371,346,,4197415369,56,Center,,,,,,,,,,,,,,,,cdyrj15oxu3l5sgzgwof8ohgq,F. Bettache,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974799,263,5,1,22,42,d0c07im4a6oj8qa7f1zlt3pqs,1,-0.8,41.7,2023-04-16T23:27:55.851Z,2023-04-16T23:32:14Z,4197415385,346,,4197415387,233,229,4197415383,56,Back,,,,,,,,,,,,,,,,mr8rvq7r4wljhv3rrdasjxuc,C. Vela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534974953,264,1,1,23,9,d0c07im4a6oj8qa7f1zlt3pqs,0,4.6,42.4,2023-04-16T23:28:22.891Z,2023-04-20T21:40:34Z,4197416411,212,59.5,4197416405,56,Center,4197416409,141,34.6,4197416407,140,61.0,4197416413,213,6.2,4197416415,1,,4197416419,74,,4197416403,124,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
