id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/12/value,assist
2533305173,206,1,1,24,23,6ddsx316t3j0z6nolrky9k4r8,1,69.2,75,2023-04-14T23:29:12.571Z,2023-04-19T13:49:25Z,4188613961,212,10.4,4188613957,140,62.7,4188613963,213,2.3,4188613959,141,86.6,4188613955,56,Left,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535913415,884,1,1,24,23,6ddsx316t3j0z6nolrky9k4r8,1,67.3,88.5,2023-04-14T23:29:12.750Z,2023-04-19T13:49:49Z,4202379135,140,73.1,4202379139,212,7.7,4202379137,141,95.4,4202379141,213,0.7,4202379133,56,Left,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535913557,885,1,1,24,29,6ddsx316t3j0z6nolrky9k4r8,0,73.1,95.4,2023-04-14T23:29:18.898Z,2023-04-19T13:50:26Z,4202380165,141,70.6,4202380161,56,Center,4202380169,213,4.4,4202380167,212,17.5,4202380163,140,68.7,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305177,207,1,1,24,33,6ddsx316t3j0z6nolrky9k4r8,0,70.9,71.5,2023-04-14T23:29:22.451Z,2023-04-19T13:50:31Z,4188613975,212,29.1,4188613967,155,,4188613973,141,37.7,4188613971,140,87.9,4188613969,56,Center,4188613977,213,5.4,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535913947,779,44,1,24,35,29nx7yxy1rdqv2oobqn5pjf8p,1,12.3,59.9,2023-04-14T23:29:24.098Z,2023-04-19T14:30:52Z,4202459381,233,886,4202382441,285,,4202382439,56,Back,,,,,,,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535913657,886,44,1,24,35,6ddsx316t3j0z6nolrky9k4r8,0,87.7,40.1,2023-04-14T23:29:24.099Z,2023-04-19T14:30:53Z,4202380753,286,,4202459393,233,779,4202380751,56,Center,,,,,,,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305175,226,49,1,24,39,29nx7yxy1rdqv2oobqn5pjf8p,1,6.2,93,2023-04-14T23:29:28.627Z,2023-04-14T23:29:28Z,,,,,,,,,,,,,,,,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305187,227,1,1,24,42,29nx7yxy1rdqv2oobqn5pjf8p,0,6,92.6,2023-04-14T23:29:31.162Z,2023-04-14T23:29:38Z,4188614043,140,40.4,4188614049,213,0,4188614051,1,,4188614045,141,92.6,4188614039,155,,4188614047,212,36.1,4188614041,56,Back,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535913951,887,61,1,24,45,6ddsx316t3j0z6nolrky9k4r8,0,58,8.9,2023-04-14T23:29:34.998Z,2023-04-19T13:51:35Z,4202382449,56,Right,,,,,,,,,,,,,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305201,228,50,1,24,49,29nx7yxy1rdqv2oobqn5pjf8p,1,39.3,89.6,2023-04-14T23:29:38.162Z,2023-04-19T14:30:49Z,4202382671,286,,4188614109,56,Back,4202459219,233,888,,,,,,,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914035,888,7,1,24,49,6ddsx316t3j0z6nolrky9k4r8,0,60.7,10.4,2023-04-14T23:29:38.163Z,2023-04-19T14:30:49Z,4202459215,233,228,4202382915,56,Right,4202383059,385,,4202382917,285,,,,,,,,,,,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305205,229,1,1,24,55,29nx7yxy1rdqv2oobqn5pjf8p,1,36.3,86.5,2023-04-14T23:29:44.234Z,2023-04-14T23:29:46Z,4188614131,212,13.6,4188614127,140,34.6,4188614133,213,4.6,4188614125,56,Back,4188614129,141,66.6,,,,,,,,,,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305213,231,1,1,24,55,29nx7yxy1rdqv2oobqn5pjf8p,1,36.5,62.5,2023-04-14T23:29:44.962Z,2023-04-19T13:52:46Z,4188614183,212,19.5,4188614179,140,34.8,4188614177,56,Back,4188614185,213,4.6,4188614181,141,34.0,,,,,,,,,,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305211,230,1,1,24,56,29nx7yxy1rdqv2oobqn5pjf8p,1,33,42.3,2023-04-14T23:29:46.010Z,2023-04-19T13:53:08Z,4188614165,56,Back,4188614173,213,4.9,4188614169,141,19.2,4188614171,212,16.0,4188614167,140,35.9,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305219,232,1,1,25,1,29nx7yxy1rdqv2oobqn5pjf8p,0,37,24.1,2023-04-14T23:29:50.499Z,2023-04-14T23:29:52Z,4188614209,56,Center,4188614217,213,0.3,4188614213,141,44.5,4188614215,212,53.9,4188614219,1,,4188614211,140,86.6,4188614207,155,,,,,8t1cdsbb6ck8dtfnz8xhejeju,R. Goulbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305223,208,49,1,25,4,6ddsx316t3j0z6nolrky9k4r8,1,12.2,55.1,2023-04-14T23:29:53.631Z,2023-04-14T23:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305245,209,1,1,25,6,6ddsx316t3j0z6nolrky9k4r8,0,12.2,55.1,2023-04-14T23:29:55.148Z,2023-04-15T01:04:24Z,4188614313,141,72.9,4188614309,56,Back,4188614317,213,0.7,4188614311,140,25.0,4188614315,212,18.1,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914581,889,1,1,25,10,6ddsx316t3j0z6nolrky9k4r8,1,27.7,71.2,2023-04-14T23:29:59.298Z,2023-04-19T13:53:40Z,4202385877,141,40.3,4202385875,140,24.7,4202385879,212,21.2,4202385881,213,4.6,4202385873,56,Back,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914619,890,1,1,25,15,6ddsx316t3j0z6nolrky9k4r8,1,24.7,40.3,2023-04-14T23:30:04.249Z,2023-04-24T16:41:44Z,4202386077,141,79.0,4202386079,212,26.7,4202386075,140,29.1,4202386081,213,1.4,4202386073,56,Back,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914697,891,1,1,25,17,6ddsx316t3j0z6nolrky9k4r8,1,29.1,79,2023-04-14T23:30:06.501Z,2023-04-19T13:54:00Z,4202386413,141,95.4,4202386417,213,1.0,4202386409,56,Back,4202386411,140,36.1,4202386415,212,13.4,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914745,892,1,1,25,19,6ddsx316t3j0z6nolrky9k4r8,1,36.1,95.4,2023-04-14T23:30:08.499Z,2023-04-19T13:54:09Z,4202386657,141,93.4,4202386661,213,6.2,4202386655,140,61.0,4202386659,212,26.2,4202386653,56,Left,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914771,893,1,1,25,21,6ddsx316t3j0z6nolrky9k4r8,1,61,93.4,2023-04-14T23:30:10.499Z,2023-04-19T13:54:16Z,4202386783,140,44.6,4202386789,213,3.1,4202386785,141,94.2,4202386787,212,17.2,4202386781,56,Back,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914847,894,1,1,25,23,6ddsx316t3j0z6nolrky9k4r8,1,44.6,94.2,2023-04-14T23:30:12.248Z,2023-04-19T13:54:27Z,4202387233,212,25.9,4202387225,56,Center,4202387231,141,72.0,4202387227,140,64.7,4202387235,213,5.7,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535914863,895,1,1,25,24,6ddsx316t3j0z6nolrky9k4r8,0,58.6,69.7,2023-04-14T23:30:13.699Z,2023-04-19T13:54:30Z,4202387323,140,54.4,4202387327,212,15.5,4202387329,213,4.4,4202387321,56,Center,4202387325,141,47.8,,,,,,,,,,96a444bkyegpg5zho3odc54ic,M. Meyrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305241,233,49,1,25,26,29nx7yxy1rdqv2oobqn5pjf8p,1,46.9,49.9,2023-04-14T23:30:15.132Z,2023-04-14T23:30:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305267,234,1,1,25,27,29nx7yxy1rdqv2oobqn5pjf8p,1,55.1,52.2,2023-04-14T23:30:16.195Z,2023-04-14T23:30:24Z,4188614373,212,35.7,4188614367,56,Left,4188614375,213,0.9,4188614369,140,75.1,4188614377,1,,4188614371,141,94.7,,,,,,,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305269,235,3,1,25,35,29nx7yxy1rdqv2oobqn5pjf8p,0,78.4,97,2023-04-14T23:30:24.156Z,2023-04-19T14:30:49Z,4188614381,56,Left,4202387617,465,,4188614383,286,,4188614395,189,,4202459225,233,213,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305287,213,7,1,25,35,6ddsx316t3j0z6nolrky9k4r8,1,21.6,3,2023-04-14T23:30:24.157Z,2023-04-19T13:54:52Z,4188614433,56,Back,4188614447,167,,4188614435,285,,4188614439,233,235,4188614437,189,,4202387685,385,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305291,214,5,1,25,38,6ddsx316t3j0z6nolrky9k4r8,0,22.8,-1.7,2023-04-14T23:30:27.587Z,2023-04-15T00:13:48Z,4188614457,347,,4188614455,56,Back,4188646661,233,236,,,,,,,,,,,,,,,,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305315,236,5,1,25,38,29nx7yxy1rdqv2oobqn5pjf8p,1,77.2,101.7,2023-04-14T23:30:27.587Z,2023-04-15T00:13:48Z,4188614543,56,Left,4188614545,347,,4188646657,233,214,,,,,,,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305323,237,1,1,25,51,29nx7yxy1rdqv2oobqn5pjf8p,1,78.1,100,2023-04-14T23:30:40.372Z,2023-04-14T23:30:43Z,4188614573,213,5.2,4188614567,140,85.8,4188614569,141,77.8,4188614565,56,Center,4188614563,107,,4188614571,212,18.3,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305327,238,1,1,25,54,29nx7yxy1rdqv2oobqn5pjf8p,0,86.4,77.2,2023-04-14T23:30:43.716Z,2023-04-14T23:30:44Z,4188614585,141,75.9,4188614589,213,3.3,4188614581,56,Center,4188614587,212,6.3,4188614583,140,80.5,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305347,215,8,1,25,55,6ddsx316t3j0z6nolrky9k4r8,1,15.5,23.9,2023-04-14T23:30:44.398Z,2023-04-19T13:55:46Z,4202389103,384,,4188614673,56,Back,,,,,,,,,,,,,,,,,,,cf5cnymq2xkzjczfy4zk905qs,F. Di Ponzio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535915269,896,49,1,25,57,6ddsx316t3j0z6nolrky9k4r8,1,22.7,31.4,2023-04-14T23:30:46.999Z,2023-04-19T13:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535915341,897,1,1,25,58,6ddsx316t3j0z6nolrky9k4r8,0,22.7,31.4,2023-04-14T23:30:47.753Z,2023-04-19T13:56:19Z,4202389949,212,20.5,4202389951,213,5.9,4202389937,155,,4202389945,140,40.8,4202389941,56,Back,4202389947,141,20.2,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305353,239,1,1,25,59,29nx7yxy1rdqv2oobqn5pjf8p,0,54.4,87.2,2023-04-14T23:30:49.013Z,2023-04-19T13:56:37Z,4188614703,141,90.3,4188614697,3,,4188614705,212,8.6,4188614707,213,0.2,4188614699,56,Left,4202390301,189,,4188614701,140,62.3,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535915579,780,1,1,26,1,29nx7yxy1rdqv2oobqn5pjf8p,1,63.1,85.3,2023-04-14T23:30:50.849Z,2023-04-19T15:24:16Z,4202391167,56,Center,4202391179,213,4.3,4202391175,141,44.5,4202391171,140,52.6,4202391163,3,,4202391165,156,,4202391177,212,29.9,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305357,216,43,1,26,5,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:30:54.862Z,2023-04-19T15:24:32Z,4202574107,144,49,,,,,,,,,,,,,,,,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305361,217,43,1,26,6,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:30:55.725Z,2023-04-19T15:24:36Z,4188614721,212,11.9,4188614717,140,40.7,4188614723,213,1.2,4188614719,141,38.6,4202574299,144,1,4188614715,56,Back,,,,,,,1p4rbf4wumfagv2ntlewdxey,R. Arévalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305373,240,49,1,26,7,29nx7yxy1rdqv2oobqn5pjf8p,1,46.9,42.1,2023-04-14T23:30:56.157Z,2023-04-19T13:57:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305383,241,1,1,26,9,29nx7yxy1rdqv2oobqn5pjf8p,1,46.7,42.5,2023-04-14T23:30:58.548Z,2023-04-19T13:57:39Z,4188614803,141,55.9,4188614807,213,0.9,4188614799,56,Center,4188614801,140,53.3,4188614805,212,11.4,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305387,242,1,1,26,16,29nx7yxy1rdqv2oobqn5pjf8p,1,59.1,58.3,2023-04-14T23:31:05.116Z,2023-04-19T13:57:53Z,4188614821,212,28.7,4188614817,140,74.8,4188614819,141,92.9,4188614823,213,1.0,4188614815,56,Left,,,,,,,,,,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305391,243,1,1,26,17,29nx7yxy1rdqv2oobqn5pjf8p,1,80.8,92.6,2023-04-14T23:31:06.660Z,2023-04-14T23:31:08Z,4188614835,140,69.6,4188614839,212,17.3,4188614837,141,73.9,4188614833,56,Center,4188614841,213,4.0,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305397,244,1,1,26,19,29nx7yxy1rdqv2oobqn5pjf8p,0,69.6,73.9,2023-04-14T23:31:08.821Z,2023-04-19T13:58:08Z,4188614873,56,Center,4188614881,213,5.6,4188614879,212,31.1,4188614875,140,92.5,4202393001,4,,4188614877,141,44.8,,,,,,,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305399,218,52,1,26,21,6ddsx316t3j0z6nolrky9k4r8,1,10.8,54.6,2023-04-14T23:31:10.702Z,2023-04-19T13:58:12Z,4202393107,376,,,,,,,,,,,,,,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305471,219,1,1,26,32,6ddsx316t3j0z6nolrky9k4r8,1,8.1,56.1,2023-04-14T23:31:21.928Z,2023-04-19T14:08:11Z,4188615151,213,1.3,4188615149,212,19.9,4188615145,140,14.0,4188615143,56,Back,4188615141,123,,4188615147,141,83.9,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305477,220,1,1,26,33,6ddsx316t3j0z6nolrky9k4r8,1,13.5,81.4,2023-04-14T23:31:22.774Z,2023-04-19T14:08:20Z,4188615173,140,29.6,4188615177,212,19.3,4188615179,213,0.5,4188615171,56,Back,4188615175,141,95.2,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305481,221,1,1,26,36,6ddsx316t3j0z6nolrky9k4r8,1,36.5,94.6,2023-04-14T23:31:25.486Z,2023-04-19T14:08:26Z,4188615195,56,Back,4188615199,141,74.2,4188615201,212,14.1,4188615197,140,34.2,4188615203,213,4.5,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535919311,898,50,1,26,39,6ddsx316t3j0z6nolrky9k4r8,1,33.3,86.7,2023-04-14T23:31:28.899Z,2023-04-19T14:30:50Z,4202411335,56,Back,4202459247,233,781,4202411337,285,,,,,,,,,,,,,,,,,duj699i9620tuf3ii9z06bqsq,P. Elias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535919607,781,7,1,26,39,29nx7yxy1rdqv2oobqn5pjf8p,0,66.7,13.3,2023-04-14T23:31:28.900Z,2023-04-19T14:30:50Z,4202413079,385,,4202412923,286,,4202459229,233,898,4202412921,56,Right,,,,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535919865,899,1,1,26,42,6ddsx316t3j0z6nolrky9k4r8,1,34.9,87,2023-04-14T23:31:31.200Z,2023-04-19T14:09:25Z,4202414397,141,93.6,4202414395,140,32.1,4202414399,212,5.4,4202414401,213,2.2,4202414393,56,Back,,,,,,,,,,ck71v8brvqxzz905c5o9966ay,J. Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535919975,900,1,1,26,43,6ddsx316t3j0z6nolrky9k4r8,1,32.1,93.6,2023-04-14T23:31:32.898Z,2023-04-19T14:09:41Z,4202415011,140,21.3,4202415015,212,13.9,4202415013,141,81.8,4202415009,56,Back,4202415017,213,3.8,,,,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535920029,901,1,1,26,46,6ddsx316t3j0z6nolrky9k4r8,1,21.3,81.8,2023-04-14T23:31:35.798Z,2023-04-19T14:09:50Z,4202415297,141,49.3,4202415301,213,4.5,4202415293,56,Back,4202415295,140,15.7,4202415299,212,22.9,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535920235,902,1,1,26,49,6ddsx316t3j0z6nolrky9k4r8,1,15.7,49.3,2023-04-14T23:31:38.249Z,2023-04-19T14:10:17Z,4202416299,141,15.6,4202416303,213,5.0,4202416295,56,Back,4202416301,212,24.3,4202416297,140,23.3,,,,,,,,,,bn7qfn71x24fjl5d8t4p97kve,A. Rando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305487,222,43,1,26,52,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-14T23:31:41.102Z,2023-04-19T14:10:15Z,4188615225,212,27.0,4202416253,144,1,4188615221,140,24.3,4188615227,213,4.0,4188615219,56,Back,4188615223,141,25.6,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305491,223,1,1,26,53,6ddsx316t3j0z6nolrky9k4r8,0,24.9,18.4,2023-04-14T23:31:42.815Z,2023-04-19T14:10:30Z,4188615249,141,24.6,4188615251,212,19.9,4188615245,56,Back,4188615253,213,0.2,4188615247,140,43.4,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305495,245,49,1,26,56,29nx7yxy1rdqv2oobqn5pjf8p,1,58.7,85.9,2023-04-14T23:31:45.533Z,2023-04-19T14:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305505,246,1,1,26,58,29nx7yxy1rdqv2oobqn5pjf8p,1,59.5,78.2,2023-04-14T23:31:47.750Z,2023-04-14T23:31:49Z,4188615293,56,Left,4188615301,213,0.4,4188615299,212,12.1,4188615295,140,70.3,4188615297,141,84.5,4188615291,155,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305515,247,1,1,27,0,29nx7yxy1rdqv2oobqn5pjf8p,1,69.1,86.8,2023-04-14T23:31:49.190Z,2023-04-19T14:13:07Z,4188615335,141,84.1,4188615339,213,3.3,4188615333,140,58.4,4188615331,56,Left,4188615337,212,11.4,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535921289,782,1,1,27,0,29nx7yxy1rdqv2oobqn5pjf8p,1,61.4,84.1,2023-04-14T23:31:49.259Z,2023-04-19T14:13:22Z,4202421931,141,95.1,4202421935,213,1.7,4202421925,56,Left,4202421933,212,7.6,4202421929,140,60.4,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535921357,783,1,1,27,0,29nx7yxy1rdqv2oobqn5pjf8p,1,60.4,95.1,2023-04-14T23:31:49.359Z,2023-04-19T14:13:35Z,4202422323,56,Center,4202422329,212,12.8,4202422325,140,58.8,4202422331,213,4.6,4202422327,141,76.4,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305519,248,1,1,27,3,29nx7yxy1rdqv2oobqn5pjf8p,1,58.4,75.4,2023-04-14T23:31:52.797Z,2023-04-19T14:13:41Z,4188615363,212,11.6,4188615359,140,69.2,4188615357,56,Center,4188615365,213,6.1,4188615361,141,72.1,,,,,,,,,,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305525,249,1,1,27,5,29nx7yxy1rdqv2oobqn5pjf8p,1,69.4,73.3,2023-04-14T23:31:54.750Z,2023-04-14T23:31:56Z,4188615397,213,1.9,4188615393,141,84.8,4188615389,56,Left,4188615395,212,8.2,4188615391,140,67.0,,,,,,,,,,c760g3hvhvi7nra7gpdrynn1m,J. Altobelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305531,250,1,1,27,6,29nx7yxy1rdqv2oobqn5pjf8p,1,67,84.8,2023-04-14T23:31:55.974Z,2023-04-14T23:31:57Z,4188615427,213,4.3,4188615419,56,Center,4188615423,141,69.3,4188615425,212,11.3,4188615421,140,63.1,,,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305537,251,1,1,27,8,29nx7yxy1rdqv2oobqn5pjf8p,1,63.1,69.3,2023-04-14T23:31:57.549Z,2023-04-14T23:31:59Z,4188615453,212,10.8,4188615447,56,Center,4188615451,141,54.2,4188615449,140,59.8,4188615455,213,4.4,,,,,,,,,,d8u6lnk9lmbrgv9obcshpec8a,M. Stojadinovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305547,252,1,1,27,9,29nx7yxy1rdqv2oobqn5pjf8p,1,59.8,54.2,2023-04-14T23:31:58.942Z,2023-04-14T23:32:05Z,4188615485,56,Center,4188615493,213,4.2,4188615489,141,34.2,4188615487,140,52.8,4188615491,212,15.5,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305551,253,1,1,27,16,29nx7yxy1rdqv2oobqn5pjf8p,1,59.5,32.4,2023-04-14T23:32:05.598Z,2023-04-19T14:14:05Z,4188615513,56,Center,4188615519,212,15.1,4188615515,140,55.1,4188615521,213,1.9,4188615517,141,53.6,,,,,,,,,,8pvvljn4uasfjxdleh56pm38,A. Pearlman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533305555,254,1,1,27,20,29nx7yxy1rdqv2oobqn5pjf8p,0,61.4,64.9,2023-04-14T23:32:09.582Z,2023-04-19T14:14:16Z,4188615537,141,88.6,4188615533,56,Left,4188615541,213,1.3,4188615535,140,66.1,4188615539,212,16.9,,,,,,,,,,7q8y6gbmg9j75zgm3nhs3bfh0,L. Olguin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
