id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2536820267,474,1,2,45,50,csntc7hucmo21gknxc5y0kc4q,1,70.1,49.7,2023-04-22T00:08:43.545Z,2023-04-26T06:04:33Z,4207246805,4,,4207246801,213,5.8,4207246797,141,44.5,4207246795,140,77.1,4207246799,212,8.2,4207246793,56,Center,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820281,475,61,2,45,51,csntc7hucmo21gknxc5y0kc4q,0,85.2,43.6,2023-04-22T00:08:44.361Z,2023-04-26T06:04:32Z,4207246863,56,Center,,,,,,,,,,,,,,,,,,,,,,97kzr8rgekycws02q55a63z3e,B. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820279,415,4,2,45,55,4g68p0t2f5jzhzfr67i2rj1ex,1,12.3,55.9,2023-04-22T00:08:48.921Z,2023-04-26T06:04:42Z,4207246857,285,,4207246885,233,476,4207246853,152,,4207246855,265,,4207246851,56,Back,4207246849,13,,,,,,,,7zkzjmk1go1u2vi5qkqlmezu,J. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820287,476,4,2,45,55,csntc7hucmo21gknxc5y0kc4q,0,87.7,44.1,2023-04-22T00:08:48.922Z,2023-04-26T06:04:45Z,4207246875,13,,4207246879,152,,4207246883,286,,4207246877,56,Center,4207246881,265,,4207246889,233,415,,,,,,,97kzr8rgekycws02q55a63z3e,B. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820385,416,1,2,46,27,4g68p0t2f5jzhzfr67i2rj1ex,0,15.8,55.7,2023-04-22T00:09:20.170Z,2023-04-22T00:09:24Z,4207247249,1,,4207247245,212,43.4,4207247233,5,,4207247241,140,56.8,4207247237,152,,4207247247,213,0.1,4207247243,141,64.0,4207247235,157,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,4207247239,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2539336419,1000,44,2,46,30,csntc7hucmo21gknxc5y0kc4q,1,36.1,31.1,2023-04-22T00:09:23.297Z,2023-04-26T07:18:21Z,4220710135,233,784,4220668113,285,,4220668109,56,Back,,,,,,,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539336405,784,44,2,46,30,4g68p0t2f5jzhzfr67i2rj1ex,0,63.9,68.9,2023-04-22T00:09:23.298Z,2023-04-26T07:18:21Z,4220710141,233,1000,4220668007,56,Center,4220668009,286,,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820391,477,1,2,46,30,csntc7hucmo21gknxc5y0kc4q,0,34.8,34.9,2023-04-22T00:09:24.097Z,2023-04-26T06:07:00Z,4207247269,3,,4207247277,212,12.3,4207247273,140,30.6,4207247279,213,1.9,4207247275,141,51.8,4207247271,56,Back,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820389,417,43,2,46,31,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-22T00:09:24.217Z,2023-04-22T00:09:33Z,4207247375,144,44,4207247267,286,0,4207247265,56,Center,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820409,418,1,2,46,33,4g68p0t2f5jzhzfr67i2rj1ex,0,69.1,43.3,2023-04-22T00:09:26.186Z,2023-04-26T06:06:56Z,4207247331,140,86.0,4207247337,213,0.3,4207247327,3,,4207247333,141,50.6,4207247329,56,Center,4207247335,212,18.4,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820403,478,52,2,46,34,csntc7hucmo21gknxc5y0kc4q,1,15,50.1,2023-04-22T00:09:27.657Z,2023-04-26T06:07:05Z,4220668275,377,,,,,,,,,,,,,,,,,,,,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820417,479,1,2,46,36,csntc7hucmo21gknxc5y0kc4q,0,16.3,48.5,2023-04-22T00:09:29.529Z,2023-04-22T01:01:34Z,4207247363,141,86.9,4207247367,213,0.8,4207247359,56,Back,4207247365,212,37.2,4207247369,1,,4207247373,287,,4207247357,123,,4207247361,140,41.5,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820425,419,8,2,46,40,4g68p0t2f5jzhzfr67i2rj1ex,1,55.5,10.9,2023-04-22T00:09:33.954Z,2023-04-26T06:07:21Z,4220668385,384,,4207247399,56,Right,,,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820437,420,49,2,46,42,4g68p0t2f5jzhzfr67i2rj1ex,1,56.9,28.5,2023-04-22T00:09:35.490Z,2023-04-26T06:07:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820445,421,1,2,46,43,4g68p0t2f5jzhzfr67i2rj1ex,1,56.8,29.1,2023-04-22T00:09:36.793Z,2023-04-26T06:07:30Z,4207247487,212,22.2,4207247483,140,74.0,4207247485,141,10.1,4207247481,56,Right,4207247491,213,5.7,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820447,422,1,2,46,48,4g68p0t2f5jzhzfr67i2rj1ex,0,87.2,27.3,2023-04-22T00:09:41.849Z,2023-04-22T00:09:42Z,4207247503,141,37.0,4207247499,56,Center,4207247505,212,6.6,4207247507,213,1.6,4207247501,140,87.1,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820459,480,1,2,46,50,csntc7hucmo21gknxc5y0kc4q,1,14.1,56.4,2023-04-22T00:09:43.592Z,2023-04-22T00:09:44Z,4207247543,212,9.9,4207247545,213,1.0,4207247537,56,Back,4207247541,141,68.6,4207247539,140,19.3,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820461,481,49,2,46,51,csntc7hucmo21gknxc5y0kc4q,1,19.4,68.6,2023-04-22T00:09:44.664Z,2023-04-22T00:09:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820467,482,1,2,46,51,csntc7hucmo21gknxc5y0kc4q,1,20.6,71,2023-04-22T00:09:44.872Z,2023-04-22T00:09:46Z,4207247567,212,8.7,4207247563,140,22.7,4207247565,141,83.4,4207247569,213,1.3,4207247561,56,Back,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820471,483,1,2,46,52,csntc7hucmo21gknxc5y0kc4q,1,23.1,83.1,2023-04-22T00:09:46.120Z,2023-04-22T00:09:48Z,4207247591,141,93.3,4207247589,140,29.1,4207247595,213,0.8,4207247593,212,9.4,4207247587,56,Back,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820477,423,45,2,46,55,4g68p0t2f5jzhzfr67i2rj1ex,0,62.2,7.5,2023-04-22T00:09:48.264Z,2023-04-22T00:09:59Z,4207247623,56,Right,4207247625,285,,4207247649,233,484,,,,,,,,,,,,,,,,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820481,484,3,2,46,55,csntc7hucmo21gknxc5y0kc4q,1,37.8,92.5,2023-04-22T00:09:48.264Z,2023-04-26T06:08:03Z,4207247635,56,Back,4207247639,233,423,4220668681,465,,4207247643,286,,,,,,,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820487,485,1,2,46,59,csntc7hucmo21gknxc5y0kc4q,0,55.1,96.6,2023-04-22T00:09:52.488Z,2023-04-22T00:09:53Z,4207247663,212,2.0,4207247667,236,,4207247659,140,53.2,4207247665,213,3.3,4207247669,233,424,4207247673,286,,4207247661,141,96.0,4207247657,56,Left,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820485,424,74,2,46,59,4g68p0t2f5jzhzfr67i2rj1ex,1,43,5,2023-04-22T00:09:52.489Z,2023-04-22T00:28:59Z,4207247655,285,,4207247653,56,Back,4207247675,233,485,,,,,,,,,,,,,,,,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820489,425,5,2,47,1,4g68p0t2f5jzhzfr67i2rj1ex,0,44.1,-0.8,2023-04-22T00:09:54.200Z,2023-04-22T00:28:55Z,4207247679,56,Back,4207247681,347,,4207247717,233,486,,,,,,,,,,,,,,,,65i99hvdf67qsszz00c9u0jro,E. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820495,486,5,2,47,1,csntc7hucmo21gknxc5y0kc4q,1,55.9,100.8,2023-04-22T00:09:54.200Z,2023-04-22T00:09:56Z,4207247707,233,425,4207247703,347,,4207247701,56,Left,,,,,,,,,,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820525,487,1,2,47,10,csntc7hucmo21gknxc5y0kc4q,1,55.9,100,2023-04-22T00:10:03.176Z,2023-04-22T00:10:05Z,4207247873,56,Back,4207247881,213,3.6,4207247877,141,87.5,4207247871,107,,4207247875,140,39.0,4207247879,212,20.2,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820537,488,1,2,47,11,csntc7hucmo21gknxc5y0kc4q,1,39.7,85.1,2023-04-22T00:10:05.144Z,2023-04-22T00:10:08Z,4207247979,213,4.5,4207247975,141,52.7,4207247971,56,Back,4207247973,140,34.8,4207247977,212,22.6,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820545,489,1,2,47,15,csntc7hucmo21gknxc5y0kc4q,1,36.3,45.1,2023-04-22T00:10:08.536Z,2023-04-22T00:10:12Z,4207248043,56,Right,4207248049,212,30.2,4207248045,140,51.0,4207248051,213,5.2,4207248047,141,7.0,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820551,490,1,2,47,19,csntc7hucmo21gknxc5y0kc4q,1,42.4,9.2,2023-04-22T00:10:12.535Z,2023-04-22T00:10:16Z,4207248091,140,31.3,4207248095,212,12.2,4207248089,56,Back,4207248093,141,14.3,4207248097,213,2.9,,,,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820567,491,1,2,47,23,csntc7hucmo21gknxc5y0kc4q,1,31.3,14.3,2023-04-22T00:10:16.248Z,2023-04-22T00:10:17Z,4207248161,213,1.9,4207248157,141,45.7,4207248153,56,Back,4207248155,140,25.3,4207248159,212,22.3,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820573,492,1,2,47,24,csntc7hucmo21gknxc5y0kc4q,1,25.5,46.4,2023-04-22T00:10:17.640Z,2023-04-22T00:10:20Z,4207248191,212,28.2,4207248187,140,31.2,4207248193,213,1.4,4207248189,141,86.9,4207248185,56,Back,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820597,493,1,2,47,27,csntc7hucmo21gknxc5y0kc4q,1,35.7,89.9,2023-04-22T00:10:20.824Z,2023-04-22T00:10:27Z,4207248321,212,31.9,4207248315,56,Left,4207248319,141,89.9,4207248317,140,66.1,4207248323,213,0,4207248313,155,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820599,494,3,2,47,33,csntc7hucmo21gknxc5y0kc4q,0,77.2,73.8,2023-04-22T00:10:26.616Z,2023-04-26T07:18:18Z,4207248327,56,Center,4220669131,465,,4207248329,286,,4220710067,233,426,,,,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820593,426,7,2,47,33,4g68p0t2f5jzhzfr67i2rj1ex,0,22.8,26.2,2023-04-22T00:10:26.617Z,2023-04-26T06:09:13Z,4220669151,385,,4207248295,285,,4207248293,56,Back,4207248331,233,494,,,,,,,,,,,,,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820611,495,1,2,47,34,csntc7hucmo21gknxc5y0kc4q,1,74.7,74.1,2023-04-22T00:10:28.120Z,2023-04-22T00:10:31Z,4207248391,213,6.1,4207248387,141,70.7,4207248389,212,13.5,4207248385,140,87.4,4207248383,56,Center,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820619,496,1,2,47,37,csntc7hucmo21gknxc5y0kc4q,0,92,68,2023-04-22T00:10:30.780Z,2023-04-26T06:09:30Z,4207248421,141,47.0,4207248417,56,Center,4207248423,212,14.5,4207248419,140,94.2,4207248425,213,4.9,,,,,,,,,,97kzr8rgekycws02q55a63z3e,B. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820629,427,12,2,47,38,4g68p0t2f5jzhzfr67i2rj1ex,1,8,58.7,2023-04-22T00:10:32.045Z,2023-04-22T00:10:35Z,4207248489,140,11.1,4207248495,213,1.4,4207248491,141,91.2,4207248487,56,Back,4207248493,212,22.3,4207248509,15,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820643,497,1,2,47,44,csntc7hucmo21gknxc5y0kc4q,1,89.8,6.7,2023-04-22T00:10:37.208Z,2023-04-22T00:10:38Z,4207248579,141,18.4,4207248575,56,Right,4207248581,212,9.4,4207248577,140,85.1,4207248583,213,2.1,,,,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820655,498,1,2,47,45,csntc7hucmo21gknxc5y0kc4q,1,85.1,18.1,2023-04-22T00:10:38.503Z,2023-04-22T00:10:39Z,4207248607,212,12.8,4207248603,140,76.5,4207248601,56,Right,4207248609,213,3.9,4207248605,141,4.7,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820661,499,1,2,47,46,csntc7hucmo21gknxc5y0kc4q,1,74,5.5,2023-04-22T00:10:39.752Z,2023-04-22T00:10:42Z,4207248643,212,14.1,4207248645,213,3.1,4207248637,56,Right,4207248641,141,7.1,4207248639,140,60.6,,,,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820679,500,1,2,47,49,csntc7hucmo21gknxc5y0kc4q,1,61.4,12.7,2023-04-22T00:10:42.488Z,2023-04-22T00:10:47Z,4207248741,140,67.3,4207248745,212,7.6,4207248739,56,Right,4207248743,141,19.3,4207248747,213,0.6,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820687,501,1,2,47,54,csntc7hucmo21gknxc5y0kc4q,1,62.6,36.2,2023-04-22T00:10:47.303Z,2023-04-22T00:10:48Z,4207248765,213,1.3,4207248763,212,7.5,4207248757,56,Center,4207248761,141,47.0,4207248759,140,64.2,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820707,502,1,2,47,55,csntc7hucmo21gknxc5y0kc4q,1,63.4,46.4,2023-04-22T00:10:48.792Z,2023-04-22T00:10:52Z,4207248857,212,19.8,4207248853,140,51.5,4207248851,56,Center,4207248855,141,23.8,4207248859,213,4.0,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820705,428,40,2,47,57,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-22T00:10:50.626Z,2023-04-22T00:10:50Z,4207248837,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",4207248835,30,,4207248841,130,8,4207248839,59,"40, 88, 24, 77, 33, 2, 90, 92, 97, 31, 80, 30, 44, 45, 46, 47, 61, 66, 89",4207248843,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4207248845,194,8nw8gd0fkp3a3g0sivl7cu63u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820713,503,1,2,47,58,csntc7hucmo21gknxc5y0kc4q,1,51.5,23.8,2023-04-22T00:10:51.912Z,2023-04-22T00:10:54Z,4207248893,140,60.0,4207248899,213,5.5,4207248895,141,10.4,4207248897,212,12.8,4207248891,56,Right,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820725,504,1,2,48,1,csntc7hucmo21gknxc5y0kc4q,1,60.1,10.4,2023-04-22T00:10:54.183Z,2023-04-22T00:10:56Z,4207248947,140,57.2,4207248951,212,6.1,4207248945,56,Right,4207248949,141,18.2,4207248953,213,2.1,,,,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820731,505,1,2,48,3,csntc7hucmo21gknxc5y0kc4q,1,61.3,17.2,2023-04-22T00:10:56.792Z,2023-04-22T00:10:58Z,4207248983,141,6.8,4207248987,213,5.3,4207248979,56,Right,4207248985,212,8.3,4207248981,140,65.5,,,,,,,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820737,506,1,2,48,5,csntc7hucmo21gknxc5y0kc4q,0,65.5,5.6,2023-04-22T00:10:58.391Z,2023-04-26T06:10:13Z,4207249017,140,69.4,4207249039,286,,4207249035,233,429,4207249023,213,0.1,4207249033,236,,4207249019,141,6.2,4207249015,56,Right,4207249021,212,4.1,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820739,429,74,2,48,5,4g68p0t2f5jzhzfr67i2rj1ex,1,22.4,95,2023-04-22T00:10:58.392Z,2023-04-22T00:28:59Z,4207249031,285,,4207249045,233,506,4207249029,56,Back,,,,,,,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820745,430,5,2,48,6,4g68p0t2f5jzhzfr67i2rj1ex,0,30,101,2023-04-22T00:10:59.848Z,2023-04-22T00:28:56Z,4207249173,233,507,4207249053,56,Back,4207249055,347,,,,,,,,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820763,507,5,2,48,6,csntc7hucmo21gknxc5y0kc4q,1,70,-1,2023-04-22T00:10:59.848Z,2023-04-22T00:11:03Z,4207249157,347,,4207249159,233,430,4207249155,56,Right,,,,,,,,,,,,,,,,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820777,508,1,2,48,9,csntc7hucmo21gknxc5y0kc4q,1,64.1,0,2023-04-22T00:11:02.888Z,2023-04-22T00:11:05Z,4207249233,140,66.3,4207249229,107,,4207249237,212,20.5,4207249231,56,Center,4207249239,213,1.5,4207249235,141,28.7,,,,,,,dc8u2bssrhxycx8vtn0kutp4a,C. Quiñónes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820779,509,50,2,48,12,csntc7hucmo21gknxc5y0kc4q,1,71.2,31.8,2023-04-22T00:11:05.526Z,2023-04-22T00:11:08Z,4207249249,286,,4207249303,233,431,4207249247,56,Center,,,,,,,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820787,431,7,2,48,12,4g68p0t2f5jzhzfr67i2rj1ex,0,28.8,68.2,2023-04-22T00:11:05.527Z,2023-04-26T06:11:23Z,4220670133,385,,4207249285,233,509,4207249283,285,,4207249281,56,Back,,,,,,,,,,,,,afqry84j23xgkhqryrontj190,I. Kasule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820799,510,1,2,48,13,csntc7hucmo21gknxc5y0kc4q,1,65.6,29,2023-04-22T00:11:06.471Z,2023-04-22T00:11:10Z,4207249333,140,58.7,4207249337,212,11.7,4207249339,213,4.0,4207249335,141,15.5,4207249331,56,Right,,,,,,,,,,euk8uh8zs9wyruf7qld1tf7ro,B. Awashie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820821,511,1,2,48,17,csntc7hucmo21gknxc5y0kc4q,1,60.1,29.5,2023-04-22T00:11:10.167Z,2023-04-22T00:11:15Z,4207249421,212,35.5,4207249425,1,,4207249419,141,81.6,4207249415,56,Left,4207249417,140,61.4,4207249413,155,,4207249423,213,1.5,,,,2676930j149yvanqev61emh62,J. Rozhansky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820827,512,1,2,48,22,csntc7hucmo21gknxc5y0kc4q,1,71.6,69.9,2023-04-22T00:11:15.447Z,2023-04-22T00:11:17Z,4207249457,213,5.4,4207249453,141,44.2,4207249447,155,,4207249455,212,23.5,4207249451,140,86.6,4207249449,56,Center,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820829,513,61,2,48,23,csntc7hucmo21gknxc5y0kc4q,0,86.6,44.2,2023-04-22T00:11:16.540Z,2023-04-26T06:11:39Z,4207249461,56,Center,,,,,,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820831,432,49,2,48,24,4g68p0t2f5jzhzfr67i2rj1ex,1,8.6,56.1,2023-04-22T00:11:17.896Z,2023-04-22T00:11:18Z,,,,,,,,,,,,,,,,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820835,433,1,2,48,25,4g68p0t2f5jzhzfr67i2rj1ex,1,8.6,56.1,2023-04-22T00:11:18.185Z,2023-04-22T00:11:19Z,4207249477,141,30.7,4207249481,213,5.0,4207249473,56,Back,4207249471,157,,4207249483,1,,4207249479,212,17.8,4207249475,140,12.8,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820841,434,12,2,48,26,4g68p0t2f5jzhzfr67i2rj1ex,1,12.6,31,2023-04-22T00:11:19.305Z,2023-04-26T06:11:47Z,4207249513,56,Back,4207249517,141,25.2,4207249515,140,20.8,4207249519,212,9.5,4220670359,15,,4207249521,213,5.9,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820851,435,43,2,48,30,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-22T00:11:23.704Z,2023-04-22T00:11:40Z,4207249563,56,Back,4207249565,285,0,4207249845,144,7,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820865,436,45,2,48,31,4g68p0t2f5jzhzfr67i2rj1ex,0,22.8,10.8,2023-04-22T00:11:24.487Z,2023-04-22T00:11:31Z,4207249609,56,Back,4207249683,233,514,4207249611,285,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536820881,514,3,2,48,31,csntc7hucmo21gknxc5y0kc4q,1,77.2,89.2,2023-04-22T00:11:24.487Z,2023-04-26T06:12:00Z,4207249677,233,436,4207249673,56,Left,4207249675,286,,4220670465,465,,,,,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
