id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2537599605,211,1,1,23,38,8o8m08he36u0j4w08aj2iodn8,1,56,35.2,2023-04-22T23:58:07.516Z,2023-04-28T05:04:40Z,4211367647,213,1.2,4211367645,212,22.3,4211367641,140,62.7,4211367643,141,66.3,4211367639,56,Center,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599633,212,1,1,23,40,8o8m08he36u0j4w08aj2iodn8,1,62.7,66.3,2023-04-22T23:58:09.307Z,2023-04-22T23:58:12Z,4211367783,213,1.4,4211367781,212,18.4,4211367779,141,93.2,4211367775,56,Left,4211367777,140,64.9,,,,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599665,213,1,1,23,43,8o8m08he36u0j4w08aj2iodn8,1,64.8,93.8,2023-04-22T23:58:12.563Z,2023-04-22T23:58:15Z,4211367943,141,81.6,4211367941,140,71.4,4211367939,56,Left,4211367945,212,10.8,4211367947,213,5.4,,,,,,,,,,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599679,214,1,1,23,46,8o8m08he36u0j4w08aj2iodn8,1,73.2,69.9,2023-04-22T23:58:15.395Z,2023-04-22T23:58:16Z,4211367993,56,Center,4211368001,212,8.3,4211368003,213,5.5,4211367997,140,79.0,4211367999,141,61.6,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599701,215,1,1,23,47,8o8m08he36u0j4w08aj2iodn8,1,79,61.6,2023-04-22T23:58:16.396Z,2023-04-22T23:58:18Z,4211368095,213,1.3,4211368089,140,81.0,4211368087,56,Center,4211368093,212,7.0,4211368091,141,71.4,,,,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599707,216,1,1,23,48,8o8m08he36u0j4w08aj2iodn8,0,81.1,68.4,2023-04-22T23:58:17.252Z,2023-04-28T05:05:01Z,4211368129,212,2.7,4211368131,213,4.8,4211368231,286,,4211368225,236,,4211368227,233,225,4211368127,141,64.4,4211368125,140,81.4,4211368123,56,Center,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599717,225,74,1,23,48,erwnez7ksfkns4dqmyr1fhbe,1,21.4,32.4,2023-04-22T23:58:17.253Z,2023-04-28T05:05:03Z,4211368237,233,216,4211368189,285,,4211368187,56,Back,,,,,,,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599737,226,49,1,23,52,erwnez7ksfkns4dqmyr1fhbe,1,31.1,13.1,2023-04-22T23:58:21.168Z,2023-04-22T23:58:21Z,,,,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599757,217,45,1,23,53,8o8m08he36u0j4w08aj2iodn8,0,66.4,88.6,2023-04-22T23:58:22.432Z,2023-04-22T23:58:29Z,4211368731,233,227,4211368735,285,,4211368367,56,Left,,,,,,,,,,,,,,,,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599819,227,3,1,23,53,erwnez7ksfkns4dqmyr1fhbe,1,33.6,11.4,2023-04-22T23:58:22.432Z,2023-04-28T05:05:46Z,4230797069,465,,4211368719,233,217,4211368683,286,,4211368681,56,Back,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599839,228,1,1,23,59,erwnez7ksfkns4dqmyr1fhbe,1,64.8,8.3,2023-04-22T23:58:28.850Z,2023-04-22T23:58:30Z,4211368805,213,1.3,4211368799,140,66.5,4211368797,56,Right,4211368801,141,16.7,4211368803,212,6.0,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599859,229,1,1,24,1,erwnez7ksfkns4dqmyr1fhbe,0,68.6,17.6,2023-04-22T23:58:30.593Z,2023-04-22T23:58:33Z,4211368915,141,6.7,4211368923,213,6.1,4211368909,140,100.0,4211368905,56,Right,4211368919,212,35.1,4211368927,1,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599853,218,5,1,24,3,8o8m08he36u0j4w08aj2iodn8,1,-1.3,91.3,2023-04-22T23:58:32.667Z,2023-04-22T23:58:33Z,4211368957,233,230,4211368881,56,Back,4211368885,346,,,,,,,,,,,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599863,230,5,1,24,3,erwnez7ksfkns4dqmyr1fhbe,0,101.3,8.7,2023-04-22T23:58:32.667Z,2023-04-23T01:49:12Z,4211368963,233,218,4211368939,346,,4211368937,56,Right,,,,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537599973,219,1,1,24,15,8o8m08he36u0j4w08aj2iodn8,1,4.3,57.5,2023-04-22T23:58:44.851Z,2023-04-22T23:58:49Z,4211369525,140,10.1,4211369527,141,73.3,4211369531,213,1.1,4211369529,212,12.3,4211369521,124,,4211369523,56,Back,4211369535,237,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600003,220,1,1,24,20,8o8m08he36u0j4w08aj2iodn8,1,21.7,78.5,2023-04-22T23:58:49.628Z,2023-04-22T23:58:52Z,4211369677,56,Back,4211369685,213,1.0,4211369679,140,29.5,4211369683,212,14.5,4211369681,141,96.1,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600037,221,1,1,24,23,8o8m08he36u0j4w08aj2iodn8,1,33.2,95.9,2023-04-22T23:58:52.691Z,2023-04-22T23:58:54Z,4211369791,212,22.0,4211369793,213,5.5,4211369785,56,Back,4211369787,140,47.9,4211369789,141,72.8,,,,,,,,,,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600065,222,1,1,24,25,8o8m08he36u0j4w08aj2iodn8,0,47.9,72.8,2023-04-22T23:58:54.813Z,2023-04-22T23:58:57Z,4211369923,141,81.8,4211369917,155,,4211369921,140,68.3,4211369919,56,Left,4211369927,213,0.3,4211369925,212,22.3,,,,,,,5sphos4tiokzmv1iqqsa1invu,M. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600091,231,8,1,24,28,erwnez7ksfkns4dqmyr1fhbe,1,27,17.7,2023-04-22T23:58:57.736Z,2023-04-28T05:06:27Z,4211370035,56,Back,4230797475,383,,,,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600099,232,49,1,24,30,erwnez7ksfkns4dqmyr1fhbe,1,26.2,18.9,2023-04-22T23:58:59.664Z,2023-04-22T23:58:59Z,,,,,,,,,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600119,233,1,1,24,30,erwnez7ksfkns4dqmyr1fhbe,1,26.2,18.9,2023-04-22T23:58:59.872Z,2023-04-22T23:59:01Z,4211370163,212,19.3,4211370161,141,36.0,4211370159,140,11.5,4211370165,213,2.5,4211370157,56,Back,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600131,234,1,1,24,32,erwnez7ksfkns4dqmyr1fhbe,0,11.5,35.5,2023-04-22T23:59:01.648Z,2023-04-22T23:59:02Z,4211370225,212,33.9,4211370227,213,0.2,4211370229,1,,4211370223,141,45.8,4211370217,157,,4211370221,140,43.1,4211370219,56,Back,,,,e4xcds6mws71mpp0lskbft9wq,V. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600153,223,1,1,24,33,8o8m08he36u0j4w08aj2iodn8,0,55.2,53.4,2023-04-22T23:59:03.052Z,2023-04-22T23:59:04Z,4211370339,1,,4211370337,213,1.2,4211370335,212,20.4,4211370327,157,,4211370333,141,81.6,4211370331,140,61.7,4211370329,56,Left,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600203,235,1,1,24,37,erwnez7ksfkns4dqmyr1fhbe,1,34.2,7.6,2023-04-22T23:59:06.799Z,2023-04-22T23:59:10Z,4211370571,56,Back,4211370577,212,8.1,4211370575,141,2.6,4211370573,140,41.2,4211370579,213,5.8,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600205,236,4,1,24,40,erwnez7ksfkns4dqmyr1fhbe,1,44.5,4.4,2023-04-22T23:59:09.650Z,2023-04-22T23:59:12Z,4211370591,152,,4211370593,265,,4211370587,13,,4211370621,233,224,4211370595,286,,4211370589,56,Back,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600215,224,4,1,24,40,8o8m08he36u0j4w08aj2iodn8,0,55.5,95.6,2023-04-22T23:59:09.651Z,2023-04-22T23:59:53Z,4211370611,13,,4211370613,56,Left,4211370619,285,,4211370643,233,236,4211370615,152,,4211370617,265,,,,,,,,gqwm9a2a8wdrj3uws09yj0tl,C. Ostrem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600335,237,1,1,24,58,erwnez7ksfkns4dqmyr1fhbe,1,39.3,1.3,2023-04-22T23:59:27.247Z,2023-04-28T05:07:28Z,4211371333,56,Back,4211371331,152,,4211371329,5,,4211371339,212,3.4,4211371337,141,2.7,4211371335,140,36.2,4211371341,213,2.9,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600793,245,1,1,24,59,erwnez7ksfkns4dqmyr1fhbe,1,38.8,4.6,2023-04-22T23:59:28.255Z,2023-04-28T05:07:39Z,4211373669,213,0.6,4211373665,141,6.4,4211373667,212,2.2,4211373663,140,40.5,4211373661,56,Back,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600357,238,1,1,25,1,erwnez7ksfkns4dqmyr1fhbe,1,41.4,11.7,2023-04-22T23:59:30.144Z,2023-04-22T23:59:32Z,4211371449,212,32.3,4211371451,213,2.0,4211371447,141,53.9,4211371445,140,27.3,4211371453,1,,4211371443,56,Back,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600373,239,1,1,25,3,erwnez7ksfkns4dqmyr1fhbe,1,27.7,57.5,2023-04-22T23:59:32.208Z,2023-04-23T00:00:17Z,4211371521,140,44.5,4211371523,141,83.8,4211371519,56,Back,4211371525,212,25.1,4211371527,213,0.8,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600431,240,1,1,25,7,erwnez7ksfkns4dqmyr1fhbe,0,52,72.7,2023-04-22T23:59:36.129Z,2023-04-22T23:59:39Z,4211371815,141,18.0,4211371817,212,63.7,4211371809,155,,4211371821,1,,4211371819,213,5.7,4211371813,140,100.0,4211371811,56,Right,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600421,225,5,1,25,10,8o8m08he36u0j4w08aj2iodn8,1,-1.3,80.6,2023-04-22T23:59:39.476Z,2023-04-22T23:59:40Z,4211371851,233,241,4211371783,56,Back,4211371785,346,,,,,,,,,,,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600435,241,5,1,25,10,erwnez7ksfkns4dqmyr1fhbe,0,101.3,19.4,2023-04-22T23:59:39.476Z,2023-04-23T01:49:13Z,4211371855,233,225,4211371827,346,,4211371825,56,Right,,,,,,,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600579,226,1,1,25,21,8o8m08he36u0j4w08aj2iodn8,1,4.5,57,2023-04-22T23:59:50.682Z,2023-04-22T23:59:53Z,4211372593,141,27.7,4211372591,140,11.5,4211372601,237,,4211372597,213,5.1,4211372595,212,21.2,4211372589,56,Back,4211372587,124,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600597,227,1,1,25,25,8o8m08he36u0j4w08aj2iodn8,1,25,20.1,2023-04-22T23:59:54.459Z,2023-04-22T23:59:55Z,4211372697,212,10.9,4211372695,141,7.2,4211372699,213,5.3,4211372693,140,31.1,4211372691,56,Back,,,,,,,,,,ate2xv18atyygibcdewjrwd0p,E. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600609,228,1,1,25,26,8o8m08he36u0j4w08aj2iodn8,0,31.1,7.2,2023-04-22T23:59:55.563Z,2023-04-22T23:59:56Z,4211372739,56,Back,4211372747,213,1.2,4211372743,141,20.8,4211372745,212,9.8,4211372741,140,34.1,,,,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600631,242,49,1,25,28,erwnez7ksfkns4dqmyr1fhbe,1,62.3,64,2023-04-22T23:59:58.080Z,2023-04-22T23:59:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600695,243,1,1,25,29,erwnez7ksfkns4dqmyr1fhbe,1,63.3,63.9,2023-04-22T23:59:58.543Z,2023-04-23T00:00:02Z,4211373139,213,0.2,4211373137,212,12.8,4211373135,141,67.3,4211373131,56,Center,4211373133,140,75.3,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600697,244,4,1,25,31,erwnez7ksfkns4dqmyr1fhbe,1,76.6,76.8,2023-04-23T00:00:00.963Z,2023-04-23T00:00:03Z,4211373143,13,,4211373169,233,229,4211373149,265,,4211373151,286,,4211373147,152,,4211373145,56,Center,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537600689,229,4,1,25,31,8o8m08he36u0j4w08aj2iodn8,0,23.4,23.2,2023-04-23T00:00:00.964Z,2023-04-23T00:00:03Z,4211373103,152,,4211373095,13,,4211373111,285,,4211373099,56,Back,4211373107,265,,4211373175,233,244,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601057,246,1,1,26,10,erwnez7ksfkns4dqmyr1fhbe,0,76.9,75.7,2023-04-23T00:00:40.015Z,2023-04-28T05:08:37Z,4230798879,2,,4230798943,223,,4211374993,140,95.9,4211374991,56,Center,4211374987,155,,4211374999,213,5.4,4211374985,5,,4230798945,20,,6rzzilhwedeems5je313t0uay,E. López,4211374995,141,39.8,4211374997,212,,4211374989,152,,,,,,,,,,,,,,,,,,31.5,,,,,,,,
2537601061,230,11,1,26,12,8o8m08he36u0j4w08aj2iodn8,1,7.2,56.6,2023-04-23T00:00:41.234Z,2023-04-28T05:08:43Z,4211375019,88,,4211375017,56,Back,4230799013,378,,,,,,,,,,,,,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601115,231,1,1,26,17,8o8m08he36u0j4w08aj2iodn8,0,14,61.6,2023-04-23T00:00:46.323Z,2023-04-23T00:00:48Z,4211375249,140,35.1,4211375253,212,29.2,4211375245,123,,4211375247,56,Back,4211375251,141,89.6,4211375265,287,,4211375255,213,0.7,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601163,247,8,1,26,19,erwnez7ksfkns4dqmyr1fhbe,1,65,5.9,2023-04-23T00:00:48.574Z,2023-04-28T05:08:55Z,4211375523,56,Right,4230799171,385,,,,,,,,,,,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601177,232,5,1,26,20,8o8m08he36u0j4w08aj2iodn8,1,38.7,101.6,2023-04-23T00:00:49.243Z,2023-04-23T00:00:52Z,4211375615,56,Back,4211375617,347,,4211375619,233,248,,,,,,,,,,,,,,,,99hdzy5s45xr72d3lgttdmne1,J. Gal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601173,248,5,1,26,20,erwnez7ksfkns4dqmyr1fhbe,0,61.3,-1.6,2023-04-23T00:00:49.243Z,2023-04-23T01:49:13Z,4211375595,56,Right,4211375597,347,,4211375641,233,232,,,,,,,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601195,233,1,1,26,22,8o8m08he36u0j4w08aj2iodn8,1,42.9,100,2023-04-23T00:00:52.002Z,2023-04-23T00:00:54Z,4211375691,107,,4211375701,213,4.4,4211375693,56,Back,4211375695,140,38.6,4211375697,141,81.1,4211375699,212,14.7,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601215,234,1,1,26,25,8o8m08he36u0j4w08aj2iodn8,1,38.3,76.7,2023-04-23T00:00:54.315Z,2023-04-23T00:00:56Z,4211375813,56,Back,4211375815,140,44.4,4211375817,141,61.6,4211375821,213,5.3,4211375819,212,12.1,,,,,,,,,,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601271,235,1,1,26,27,8o8m08he36u0j4w08aj2iodn8,1,45.8,50.7,2023-04-23T00:00:56.355Z,2023-04-23T00:01:01Z,4211376149,212,26.6,4211376151,213,4.9,4211376147,141,12.3,4211376143,56,Right,4211376145,140,50.4,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601281,236,1,1,26,31,8o8m08he36u0j4w08aj2iodn8,0,57.2,10.4,2023-04-23T00:01:01.050Z,2023-04-23T00:01:02Z,4211376191,140,69.9,4211376197,213,0.6,4211376195,212,16.0,4211376193,141,23.3,4211376189,56,Center,,,,,,,,,,acskv7krqaau05kpgbfz6f0iy,J. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601291,249,49,1,26,33,erwnez7ksfkns4dqmyr1fhbe,1,29.7,70.5,2023-04-23T00:01:02.623Z,2023-04-23T00:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601313,237,45,1,26,34,8o8m08he36u0j4w08aj2iodn8,0,72,29,2023-04-23T00:01:03.855Z,2023-04-23T00:01:05Z,4211376411,233,250,4211376345,56,Center,4211376347,286,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601325,250,3,1,26,34,erwnez7ksfkns4dqmyr1fhbe,1,28,71,2023-04-23T00:01:03.855Z,2023-04-28T05:09:14Z,4230799353,465,,4211376375,56,Back,4211376395,233,237,4211376377,285,,,,,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601345,251,1,1,26,35,erwnez7ksfkns4dqmyr1fhbe,1,31.7,68.7,2023-04-23T00:01:04.927Z,2023-04-23T00:01:06Z,4211376491,213,5.4,4211376483,56,Back,4211376489,212,6.9,4211376487,141,61.1,4211376485,140,36.0,,,,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601455,252,1,1,26,37,erwnez7ksfkns4dqmyr1fhbe,1,36.3,64.3,2023-04-23T00:01:06.334Z,2023-04-23T00:01:17Z,4211377037,213,0.3,4211377033,141,67.5,4211377035,212,7.4,4211377031,140,43.0,4211377029,56,Back,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601457,253,4,1,26,42,erwnez7ksfkns4dqmyr1fhbe,1,36.5,76.8,2023-04-23T00:01:11.281Z,2023-04-23T00:01:18Z,4211377055,233,238,4211377049,56,Back,4211377047,295,,4211377045,13,,4211377051,152,,4211377053,286,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601395,238,4,1,26,42,8o8m08he36u0j4w08aj2iodn8,0,63.5,23.2,2023-04-23T00:01:11.282Z,2023-04-23T00:01:19Z,4211376763,13,,4211376987,295,,4211376779,285,,4211376765,56,Center,4211377065,233,253,4211376769,152,,,,,,,,83mk9m591utxa1lboute1kvmc,B. Hency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601517,254,1,1,26,55,erwnez7ksfkns4dqmyr1fhbe,1,35.1,84.7,2023-04-23T00:01:24.878Z,2023-04-23T00:01:27Z,4211377419,213,3.4,4211377409,140,24.4,4211377417,212,11.6,4211377403,56,Back,4211377399,152,,4211377395,5,,4211377413,141,80.3,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601547,255,1,1,26,57,erwnez7ksfkns4dqmyr1fhbe,1,24.2,77,2023-04-23T00:01:26.302Z,2023-04-23T00:01:29Z,4211377561,56,Back,4211377563,140,12.9,4211377571,1,,4211377567,212,33.9,4211377565,141,30.3,4211377569,213,4.4,,,,,,,8pzkxfe5txe71u08n67d8k1uy,E. Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601633,256,1,1,27,0,erwnez7ksfkns4dqmyr1fhbe,1,14.5,24.6,2023-04-23T00:01:29.727Z,2023-04-28T05:09:42Z,4211377991,56,Right,4211377993,140,63.7,4230799675,155,,4211378001,1,,4211377995,141,4.1,4211377997,212,53.5,4211377999,213,6.0,,,,e4xcds6mws71mpp0lskbft9wq,V. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601655,257,1,1,27,6,erwnez7ksfkns4dqmyr1fhbe,1,64.8,3.4,2023-04-23T00:01:35.967Z,2023-04-23T00:01:37Z,4211378133,212,6.3,4211378135,213,2.9,4211378131,141,5.6,4211378129,140,59.0,4211378127,56,Right,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601677,258,1,1,27,8,erwnez7ksfkns4dqmyr1fhbe,1,59,5.6,2023-04-23T00:01:37.295Z,2023-04-23T00:01:39Z,4211378221,141,2.0,4211378217,56,Right,4211378223,212,2.5,4211378219,140,59.1,4211378225,213,4.8,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601729,259,1,1,27,10,erwnez7ksfkns4dqmyr1fhbe,0,60.5,2.2,2023-04-23T00:01:39.134Z,2023-04-23T00:01:42Z,4211378535,213,0.5,4211378519,56,Right,4211378531,212,10.7,4211378523,140,69.2,4211378527,141,10.3,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601735,239,8,1,27,11,8o8m08he36u0j4w08aj2iodn8,1,32.3,76.1,2023-04-23T00:01:40.674Z,2023-04-28T05:10:43Z,4211480927,56,Back,4230800261,385,,,,,,,,,,,,,,,,,,,,64wbk2nsrs0ru0hjcq0lenwgk,S. Oregel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601741,240,49,1,27,13,8o8m08he36u0j4w08aj2iodn8,1,28.6,77.5,2023-04-23T00:01:42.814Z,2023-04-23T00:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601777,241,1,1,27,14,8o8m08he36u0j4w08aj2iodn8,1,31.8,83.5,2023-04-23T00:01:43.540Z,2023-04-28T05:10:49Z,4211482093,56,Back,4211482097,141,97.7,4211482095,140,38.0,4211482101,213,1.0,4211482099,212,11.6,,,,,,,,,,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537601803,242,1,1,27,16,8o8m08he36u0j4w08aj2iodn8,1,34.2,97.1,2023-04-23T00:01:45.955Z,2023-04-23T00:01:47Z,4211378885,213,3.2,4211378879,140,23.6,4211378877,56,Back,4211378883,212,11.1,4211378881,141,96.2,,,,,,,,,,79knhnp7bvpjomzz14k715wtm,O. Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
