id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2534969255,67,50,1,7,45,4g68p0t2f5jzhzfr67i2rj1ex,1,63.3,38.6,2023-04-16T23:13:22.550Z,2023-04-16T23:13:23Z,4197386517,56,Center,4197386519,286,,4197386569,233,86,,,,,,,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969263,86,7,1,7,45,4gymgvqmve0m2vh89v84tt3x0,0,36.7,61.4,2023-04-16T23:13:22.551Z,2023-04-20T14:51:38Z,4197386549,56,Back,4197386561,233,67,4197386551,285,,4204482791,385,,,,,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969305,69,49,1,7,53,4g68p0t2f5jzhzfr67i2rj1ex,1,26.4,3.4,2023-04-16T23:13:30.327Z,2023-04-16T23:13:30Z,,,,,,,,,,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969321,70,1,1,7,53,4g68p0t2f5jzhzfr67i2rj1ex,1,26.4,3.4,2023-04-16T23:13:30.790Z,2023-04-16T23:13:33Z,4197386811,140,9.0,4197386809,56,Back,4197386813,141,42.8,4197386815,212,32.4,4197386819,1,,4197386817,213,2.2,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969325,71,1,1,7,55,4g68p0t2f5jzhzfr67i2rj1ex,1,9,42.8,2023-04-16T23:13:32.998Z,2023-04-16T23:13:34Z,4197386845,56,Back,4197386859,213,0.8,4197386851,141,67.2,4197386847,140,24.2,4197386855,212,23.0,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969355,72,1,1,7,57,4g68p0t2f5jzhzfr67i2rj1ex,0,24.2,67.2,2023-04-16T23:13:34.358Z,2023-04-17T01:21:27Z,4197386987,213,1.4,4197386983,141,85.6,4197386985,212,12.7,4197386981,140,26.0,4197386979,56,Back,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969337,87,49,1,7,57,4gymgvqmve0m2vh89v84tt3x0,1,74.3,5.3,2023-04-16T23:13:35.121Z,2023-04-16T23:13:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969363,88,1,1,7,58,4gymgvqmve0m2vh89v84tt3x0,0,74.3,5.3,2023-04-16T23:13:35.497Z,2023-04-17T01:21:29Z,4197387017,141,21.8,4197387013,56,Center,4197387015,140,76.1,4197387021,213,1.4,4197387019,212,11.4,,,,,,,,,,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969359,73,61,1,7,59,4g68p0t2f5jzhzfr67i2rj1ex,0,25.6,89.6,2023-04-16T23:13:36.645Z,2023-04-16T23:13:37Z,4197386997,56,Back,,,,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969385,89,1,1,8,0,4gymgvqmve0m2vh89v84tt3x0,1,76.1,22.7,2023-04-16T23:13:37.265Z,2023-04-16T23:13:40Z,4197387117,213,1.6,4197387113,141,33.0,4197387115,212,7.0,4197387109,56,Center,4197387111,140,75.8,,,,,,,,,,8zokda286fc61hi2znyufz6ga,K. Amiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969395,90,1,1,8,2,4gymgvqmve0m2vh89v84tt3x0,1,75.3,35.5,2023-04-16T23:13:40.106Z,2023-04-20T14:52:00Z,4197387177,56,Center,4197387185,212,12.6,4197387183,141,43.3,4197387181,140,86.2,4197387187,213,0.4,4197392115,210,15,,,,,,,c4va4gt5g10zm05qtucgyt889,D. Griffin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969399,91,15,1,8,4,4gymgvqmve0m2vh89v84tt3x0,1,86.2,43.3,2023-04-16T23:13:41.651Z,2023-04-20T14:52:00Z,4204483401,215,,4197392123,29,,4197392135,146,98.9,4197392121,79,,4197387197,17,,4197392127,55,90,4197392167,233,75,4197387199,56,Center,8zokda286fc61hi2znyufz6ga,K. Amiche,,4197392131,102,4197392133,103,4197391835,20,4197392137,147,4197387195,22,,,,49.7,49.5,,22.2,,,,,,,,,,
2534969407,75,10,1,8,4,4g68p0t2f5jzhzfr67i2rj1ex,1,4.9,50.1,2023-04-16T23:13:41.751Z,2023-04-20T14:52:09Z,4197387237,178,,4204483697,173,,4197391879,233,91,4197387239,182,,4204483699,378,,4197387241,56,Back,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969405,74,52,1,8,4,4g68p0t2f5jzhzfr67i2rj1ex,1,4.9,50.1,2023-04-16T23:13:41.761Z,2023-04-20T14:52:15Z,4204483907,378,,,,,,,,,,,,,,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969445,76,1,1,8,9,4g68p0t2f5jzhzfr67i2rj1ex,1,4.9,50.1,2023-04-16T23:13:46.263Z,2023-04-20T14:52:22Z,4197387423,213,5.6,4204483983,287,,4197387425,1,,4197387421,212,35.3,4197387413,123,,4197387415,56,Back,4197387419,141,15.9,4197387417,140,30.2,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969517,77,4,1,8,13,4g68p0t2f5jzhzfr67i2rj1ex,1,38,7.4,2023-04-16T23:13:50.358Z,2023-04-20T14:52:34Z,4197387707,286,,4197387713,233,92,4197387699,13,,4197387703,152,,4197387701,56,Back,4204484287,294,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969457,92,4,1,8,13,4gymgvqmve0m2vh89v84tt3x0,0,62,92.6,2023-04-16T23:13:50.359Z,2023-04-20T14:52:31Z,4197387759,233,77,4197387475,285,,4197387473,56,Left,4197387639,13,,4197387641,152,,4204484225,294,,,,,,,,374euncv00zs2oy6ux1u519be,J. Skinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969687,78,1,1,8,51,4g68p0t2f5jzhzfr67i2rj1ex,0,47.9,12.2,2023-04-16T23:14:28.550Z,2023-04-16T23:14:39Z,4197388569,213,0.6,4197388567,212,47.4,4197388555,5,,4197388559,152,,4197388571,1,,4197388561,56,Center,4197388563,140,85.4,4197388825,155,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,4197388565,141,,,,,,,,,,,,50.9,,,,,,,,,,,,,
2534969699,93,12,1,8,56,4gymgvqmve0m2vh89v84tt3x0,1,7.8,53.6,2023-04-16T23:14:34.066Z,2023-04-16T23:14:35Z,4197388625,56,Back,4197388631,212,12.1,4197388635,15,,4197388633,213,0.3,4197388627,140,18.9,4197388629,141,58.2,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969719,94,12,1,8,59,4gymgvqmve0m2vh89v84tt3x0,1,12.4,67.5,2023-04-16T23:14:36.874Z,2023-04-16T23:14:38Z,4197388731,140,20.2,4197388735,212,24.8,4197388733,141,100.0,4197388757,167,,4197388729,56,Back,4197388737,213,1.2,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969731,79,5,1,8,59,4g68p0t2f5jzhzfr67i2rj1ex,1,80.2,-2,2023-04-16T23:14:37.143Z,2023-04-16T23:14:40Z,4197388815,347,,4197388813,56,Right,4197388835,233,95,,,,,,,,,,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969723,95,5,1,8,59,4gymgvqmve0m2vh89v84tt3x0,0,19.8,102,2023-04-16T23:14:37.143Z,2023-04-17T00:08:11Z,4197388847,233,79,4197388755,347,,4197388753,56,Back,,,,,,,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969805,80,1,1,9,12,4g68p0t2f5jzhzfr67i2rj1ex,1,81.3,0,2023-04-16T23:14:49.286Z,2023-04-16T23:14:52Z,4197389171,141,26.2,4197389175,213,1.2,4197389173,212,20.3,4197389165,107,,4197389169,140,87.8,4197389167,56,Center,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969809,81,1,1,9,15,4g68p0t2f5jzhzfr67i2rj1ex,0,87.8,26.2,2023-04-16T23:14:52.614Z,2023-04-16T23:14:53Z,4197389195,141,34.2,4197389193,140,90.3,4197389191,56,Center,4197389197,212,6.0,4197389189,168,,4197389199,213,1.1,4197389187,3,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969807,96,49,1,9,15,4gymgvqmve0m2vh89v84tt3x0,1,21.9,56.7,2023-04-16T23:14:52.961Z,2023-04-16T23:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969819,97,1,1,9,16,4gymgvqmve0m2vh89v84tt3x0,0,21.9,56.7,2023-04-16T23:14:53.601Z,2023-04-16T23:14:54Z,4197389241,141,55.1,4197389237,56,Back,4197389245,213,6.2,4197389243,212,17.7,4197389239,140,38.7,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969873,82,1,1,9,20,4g68p0t2f5jzhzfr67i2rj1ex,1,53,32.7,2023-04-16T23:14:57.878Z,2023-04-16T23:15:01Z,4197389507,141,63.6,4197389511,213,0.7,4197389513,1,,4197389509,212,31.5,4197389503,56,Center,4197389505,140,75.3,4197389501,157,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969881,83,61,1,9,23,4g68p0t2f5jzhzfr67i2rj1ex,0,76.8,53.4,2023-04-16T23:15:00.918Z,2023-04-16T23:15:01Z,4197389545,56,Center,,,,,,,,,,,,,,,,,,,,,,exx5i2dd45ucmqejerap8zlzo,R. Gorday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969909,98,52,1,9,26,4gymgvqmve0m2vh89v84tt3x0,1,5.4,41,2023-04-16T23:15:04.082Z,2023-04-20T14:52:42Z,4204484469,376,,,,,,,,,,,,,,,,,,,,,,,2oo5iizfcb7vdp5jvqd483qsq,E. Panicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534969987,99,1,1,9,33,4gymgvqmve0m2vh89v84tt3x0,1,5.4,41,2023-04-16T23:15:10.321Z,2023-04-16T23:15:12Z,4197389997,212,29.6,4197389989,123,,4197389999,213,1.1,4197389993,140,17.6,4197389995,141,80.3,4197389991,56,Back,,,,,,,2oo5iizfcb7vdp5jvqd483qsq,E. Panicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970045,100,1,1,9,35,4gymgvqmve0m2vh89v84tt3x0,1,17.6,80.3,2023-04-16T23:15:12.306Z,2023-04-16T23:15:21Z,4197390289,212,70.3,4197390287,141,18.6,4197390279,155,,4197390281,196,,4197390293,1,,4197390285,140,71.3,4197390291,213,5.6,4197390283,56,Right,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970059,101,1,1,9,44,4gymgvqmve0m2vh89v84tt3x0,1,75.2,36.7,2023-04-16T23:15:21.449Z,2023-04-16T23:15:23Z,4197390369,213,1.4,4197390367,212,9.2,4197390361,56,Center,4197390365,141,50.0,4197390363,140,77.0,,,,,,,,,,8zokda286fc61hi2znyufz6ga,K. Amiche,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970065,102,61,1,9,45,4gymgvqmve0m2vh89v84tt3x0,0,77,50,2023-04-16T23:15:23.201Z,2023-04-20T14:52:56Z,4197390385,56,Center,,,,,,,,,,,,,,,,,,,,,,3ai567bs32hpam9s7nmeiu044,O. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970093,84,12,1,9,47,4g68p0t2f5jzhzfr67i2rj1ex,1,19.8,65.4,2023-04-16T23:15:24.230Z,2023-04-16T23:15:26Z,4197390491,140,31.8,4197390495,212,14.6,4197390489,56,Back,4197390493,141,54.5,4197390497,213,5.8,4197390511,15,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970149,85,4,1,9,51,4g68p0t2f5jzhzfr67i2rj1ex,1,30,53.3,2023-04-16T23:15:28.918Z,2023-04-20T14:53:15Z,4197390747,285,,4197390739,13,,4197476459,233,103,4204485417,294,,4197390745,152,,4197390743,56,Back,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970183,103,4,1,9,51,4gymgvqmve0m2vh89v84tt3x0,0,70,46.7,2023-04-16T23:15:28.919Z,2023-04-20T14:53:12Z,4197390905,13,,4197476463,233,85,4197390907,56,Center,4197390909,152,,4204485327,294,,4197390913,286,,,,,,,,1x89wne2srx1dupb7vt5gf3ai,T. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970195,86,1,1,9,57,4g68p0t2f5jzhzfr67i2rj1ex,1,27,39.4,2023-04-16T23:15:35.094Z,2023-04-16T23:15:36Z,4197390985,152,,4197390983,5,,4197390991,141,55.8,4197390995,213,1.6,4197390993,212,11.2,4197390987,56,Back,4197390989,140,26.4,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970213,87,1,1,9,59,4g68p0t2f5jzhzfr67i2rj1ex,1,26.4,55.8,2023-04-16T23:15:36.503Z,2023-04-16T23:15:38Z,4197391091,140,34.5,4197391095,212,8.6,4197391093,141,57.3,4197391097,213,0.1,4197391089,56,Back,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970255,88,1,1,10,1,4g68p0t2f5jzhzfr67i2rj1ex,1,35.2,57,2023-04-16T23:15:38.726Z,2023-04-16T23:15:44Z,4197391319,212,29.4,4197391315,140,43.2,4197391313,56,Back,4197391317,141,15.5,4197391321,213,5.0,,,,,,,,,,65i99hvdf67qsszz00c9u0jro,E. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970269,89,1,1,10,7,4g68p0t2f5jzhzfr67i2rj1ex,0,52.6,23.7,2023-04-16T23:15:44.662Z,2023-04-16T23:15:46Z,4197391389,212,16.8,4197391391,213,0.2,4197391385,140,68.2,4197391383,56,Center,4197391387,141,29.4,,,,,,,,,,exx5i2dd45ucmqejerap8zlzo,R. Gorday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970275,104,8,1,10,10,4gymgvqmve0m2vh89v84tt3x0,1,34.5,67.2,2023-04-16T23:15:47.658Z,2023-04-20T14:53:50Z,4204486503,383,,4197391419,56,Back,,,,,,,,,,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970283,105,1,1,10,10,4gymgvqmve0m2vh89v84tt3x0,1,34.5,67.2,2023-04-16T23:15:47.985Z,2023-04-16T23:15:53Z,4197391447,56,Back,4197391451,141,70.3,4197391449,140,44.3,4197391453,212,10.5,4197391455,213,0.2,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970315,106,1,1,10,16,4gymgvqmve0m2vh89v84tt3x0,0,37.3,64.6,2023-04-16T23:15:53.705Z,2023-04-17T00:05:43Z,4197391615,140,62.2,4197391613,56,Left,4197391617,141,100.0,4197391621,213,0.8,4197391623,1,,4197391619,212,36.1,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970467,90,5,1,10,17,4g68p0t2f5jzhzfr67i2rj1ex,1,35.8,-1.4,2023-04-16T23:15:54.582Z,2023-04-17T01:22:19Z,4197392427,233,107,4197392407,56,Back,4197392411,347,,,,,,,,,,,,,,,,,exx5i2dd45ucmqejerap8zlzo,R. Gorday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970317,107,5,1,10,17,4gymgvqmve0m2vh89v84tt3x0,0,64.2,101.4,2023-04-16T23:15:54.582Z,2023-04-17T01:22:20Z,4197391625,56,Left,4197391627,347,,4197392453,233,90,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535017445,786,1,1,10,20,4g68p0t2f5jzhzfr67i2rj1ex,1,33.7,0,2023-04-16T23:15:57.230Z,2023-04-17T01:22:49Z,4197647031,140,48.7,4197647035,212,18.0,4197647033,141,10.9,4197647027,107,,4197647029,56,Back,4197647037,213,0.5,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970471,91,43,1,10,38,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:16:15.654Z,2023-04-17T01:22:23Z,4197646195,144,49,,,,,,,,,,,,,,,,,,,,,,cmzykwa5y30iswcjdurx7jfxm,P. Stroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970481,92,1,1,10,39,4g68p0t2f5jzhzfr67i2rj1ex,0,52.9,7.1,2023-04-16T23:16:16.677Z,2023-04-17T01:37:57Z,4197392487,56,Center,4197392491,141,33.9,4197392493,212,30.2,4197392495,213,0.6,4197392489,140,75.8,,,,,,,,,,cmzykwa5y30iswcjdurx7jfxm,P. Stroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970479,108,49,1,10,40,4gymgvqmve0m2vh89v84tt3x0,1,36.6,83.9,2023-04-16T23:16:17.281Z,2023-04-17T01:22:29Z,,,,,,,,,,,,,,,,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970509,109,1,1,10,41,4gymgvqmve0m2vh89v84tt3x0,1,23,72.4,2023-04-16T23:16:18.850Z,2023-04-16T23:16:21Z,4197392601,213,1.5,4197392597,141,92.7,4197392595,140,23.7,4197392593,56,Back,4197392599,212,13.8,,,,,,,,,,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970521,110,1,1,10,44,4gymgvqmve0m2vh89v84tt3x0,1,23.7,92.7,2023-04-16T23:16:21.473Z,2023-04-16T23:16:24Z,4197392673,212,11.5,4197392675,213,0.3,4197392671,141,98.4,4197392667,56,Back,4197392669,140,34.0,,,,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970557,111,1,1,10,46,4gymgvqmve0m2vh89v84tt3x0,0,34,98.4,2023-04-16T23:16:24.042Z,2023-04-16T23:16:29Z,4197392821,56,Center,4197392825,141,68.5,4197392823,140,82.0,4197392831,1,,4197392829,213,5.9,4197392827,212,54.3,4197392819,155,,,,,374euncv00zs2oy6ux1u519be,J. Skinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970681,96,49,1,10,52,4g68p0t2f5jzhzfr67i2rj1ex,1,15.6,48.8,2023-04-16T23:16:29.837Z,2023-04-16T23:16:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970581,93,1,1,10,53,4g68p0t2f5jzhzfr67i2rj1ex,0,15.2,41,2023-04-16T23:16:31.175Z,2023-04-16T23:16:32Z,4197392955,157,,4197392967,1,,4197392965,213,6.3,4197392963,212,37.7,4197392957,56,Center,4197392959,140,51.1,4197392961,141,40.3,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970571,112,49,1,10,54,4gymgvqmve0m2vh89v84tt3x0,1,42.1,63.7,2023-04-16T23:16:31.489Z,2023-04-16T23:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970637,113,1,1,10,59,4gymgvqmve0m2vh89v84tt3x0,0,41.5,57.6,2023-04-16T23:16:37.097Z,2023-04-16T23:16:42Z,4197393251,56,Left,4197393253,140,92.2,4197393255,141,100.0,4197393261,1,,4197393259,213,0.5,4197393257,212,61.0,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970623,94,43,1,11,2,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:16:39.829Z,2023-04-16T23:16:44Z,4197393305,144,55,,,,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970679,95,5,1,11,5,4g68p0t2f5jzhzfr67i2rj1ex,1,11.2,-1.5,2023-04-16T23:16:42.760Z,2023-04-17T00:08:11Z,4197393429,347,,4197393447,233,114,4197393427,56,Back,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970641,114,5,1,11,5,4gymgvqmve0m2vh89v84tt3x0,0,88.8,101.5,2023-04-16T23:16:42.760Z,2023-04-16T23:16:49Z,4197393279,347,,4197393467,233,95,4197393277,56,Left,,,,,,,,,,,,,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535017783,903,43,1,11,18,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-16T23:16:55.230Z,2023-04-17T01:24:20Z,4197649951,144,1,4197648959,140,53.6,4197648961,141,76.3,4197648957,56,Center,4197648963,212,9.1,4197648965,213,4.4,,,,,,,b7ph7dek8orcs55sx2jim25m,C. Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970749,97,1,1,11,20,4g68p0t2f5jzhzfr67i2rj1ex,0,17.8,0,2023-04-16T23:16:57.990Z,2023-04-17T01:22:44Z,4197393773,141,5.9,4197393775,212,23.4,4197393771,140,39.5,4197393777,213,0.2,4197393767,107,,4197393769,56,Back,4197393779,1,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970867,115,1,1,11,25,4gymgvqmve0m2vh89v84tt3x0,0,62.9,97.4,2023-04-16T23:17:02.362Z,2023-04-17T01:22:51Z,4197394271,56,Left,4197394275,141,95.0,4197394273,140,64.2,4197394279,213,5.4,4197394269,3,,4197394277,212,2.1,,,,,,,374euncv00zs2oy6ux1u519be,J. Skinner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970751,98,1,1,11,25,4g68p0t2f5jzhzfr67i2rj1ex,0,39.5,5.9,2023-04-16T23:17:02.773Z,2023-04-16T23:18:17Z,4197393793,212,5.5,4197393795,213,0.1,4197393785,168,,4197393791,141,7.0,4197393783,3,,4197393789,140,44.7,4197393787,56,Back,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970869,116,43,1,11,27,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-16T23:17:04.836Z,2023-04-17T01:35:40Z,4197394291,286,0,4197394283,13,0,4197394285,294,0,4197476467,233,99,4197394287,56,Left,4197667035,144,4,4197394289,152,0,,,,5w8wyn94ovw846d5gk29u76x,J. DeZart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970761,99,43,1,11,27,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:17:04.837Z,2023-04-17T01:35:41Z,4197393833,285,0,4197394131,294,0,4197394129,13,0,4197393831,56,Back,4197394133,152,0,4197667103,144,4,,,,,,,4akvdujqbywk628gok9xbh2j8,F. Ssebufu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970771,100,43,1,11,27,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:17:05.157Z,2023-04-16T23:17:18Z,4197393881,140,52.6,4197393879,56,Center,4197394161,144,1,4197393877,3,0,4197393887,213,0.6,4197393885,212,13.1,4197393883,141,27.4,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970915,101,27,1,11,48,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:17:25.699Z,2023-04-16T23:17:29Z,4197394577,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970931,117,27,1,11,48,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-16T23:17:25.699Z,2023-04-16T23:17:30Z,4197394575,53,5w8wyn94ovw846d5gk29u76x,4197394573,41,Injury,4197394587,233,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534971197,102,28,1,12,40,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-16T23:18:17.818Z,2023-04-16T23:18:20Z,4197395979,55,101,4197395983,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534971185,118,28,1,12,40,4gymgvqmve0m2vh89v84tt3x0,1,0,0,2023-04-16T23:18:17.818Z,2023-04-16T23:18:20Z,4197395935,55,117,4197395989,233,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534971203,103,68,1,12,43,4g68p0t2f5jzhzfr67i2rj1ex,0,0,0,2023-04-16T23:18:20.790Z,2023-04-16T23:18:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
