id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/value
2527901455,146,1,1,15,43,1pc6sx2h4rp113ldkbp5d2xas,1,37.6,51.8,2023-04-02T22:21:08.845Z,2023-04-06T09:04:30Z,4159814467,212,14.0,4159814461,56,Back,4159814463,140,39.3,4159814465,141,31.4,4159814469,213,4.8,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901447,145,1,1,15,45,1pc6sx2h4rp113ldkbp5d2xas,1,38.5,30.3,2023-04-02T22:21:11.325Z,2023-04-06T09:04:36Z,4159814427,212,33.8,4159814425,141,8.7,4167001435,1,,4159814421,56,Right,4159814423,140,67.5,4159814429,213,5.8,,,,,,,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901475,147,1,1,15,47,1pc6sx2h4rp113ldkbp5d2xas,1,63,5.3,2023-04-02T22:21:13.269Z,2023-04-06T08:21:24Z,4159814547,213,1.4,4159814545,212,9.3,4159814539,56,Right,4159814543,141,18.8,4159814541,140,64.1,,,,,,,,,,930c0oge6pi38eofh75m0u2y2,M. Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901479,148,4,1,15,50,1pc6sx2h4rp113ldkbp5d2xas,1,67.7,19,2023-04-02T22:21:16.053Z,2023-04-06T09:04:47Z,4159814559,152,,4159814563,286,,4159814673,233,130,4159814561,265,,4159814555,13,,4159814557,56,Right,,,,,,,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901497,130,4,1,15,50,dqx48fglv1l96cyrmjdod0xec,0,32.3,81,2023-04-02T22:21:16.054Z,2023-04-06T09:04:47Z,4159814649,285,,4159814645,152,,4159814641,13,,4159814647,265,,4159814643,56,Back,4159814683,233,148,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901605,131,17,1,15,52,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-02T22:21:17.819Z,2023-04-06T09:04:54Z,4159815229,392,,4159815227,31,,4159815231,13,243,,,,,,,,,,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901585,149,27,1,16,15,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-02T22:21:40.360Z,2023-04-06T08:21:24Z,4159815135,53,6kp2pv58u27yf5tnclyhnuoh6,4159965253,233,783,4159815133,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527929223,783,27,1,16,15,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-02T22:21:40.360Z,2023-04-06T08:19:44Z,4159965249,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901759,150,28,1,16,51,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-02T22:22:16.360Z,2023-04-06T08:21:23Z,4159815819,55,149,4159965523,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527929227,784,28,1,16,51,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-02T22:22:16.360Z,2023-04-06T08:19:44Z,4159964927,55,783,4159965501,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901781,151,1,1,16,54,1pc6sx2h4rp113ldkbp5d2xas,0,64,18.5,2023-04-02T22:22:20.214Z,2023-04-06T09:05:13Z,4159815915,212,29.3,4159815903,5,,4159815917,213,0.8,4167002651,72,,4159815901,2,,4159815905,155,,4159815911,140,83.0,4159815913,141,50.1,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,4159815907,152,,4159815909,56,Center,4167002649,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901785,132,12,1,16,55,dqx48fglv1l96cyrmjdod0xec,1,18.1,48.7,2023-04-02T22:22:20.959Z,2023-04-06T09:05:36Z,4159815941,212,17.1,4159815935,56,Back,4159815943,213,0.1,4159815939,141,51.5,4159815937,140,34.3,4159815949,15,,,,,,,,272xwghmibw1wnptcoz6xpex,A. Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529256023,907,44,1,16,57,1pc6sx2h4rp113ldkbp5d2xas,1,69.1,48.1,2023-04-02T22:22:23.322Z,2023-04-06T09:06:12Z,4167004849,233,804,4167004853,286,,4167004847,56,Center,,,,,,,,,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529255761,804,44,1,16,57,dqx48fglv1l96cyrmjdod0xec,0,30.9,51.9,2023-04-02T22:22:23.323Z,2023-04-06T09:06:12Z,4167003521,56,Back,4167004861,233,907,4167003523,285,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901823,152,1,1,16,58,1pc6sx2h4rp113ldkbp5d2xas,0,65,49.7,2023-04-02T22:22:23.495Z,2023-04-06T09:06:19Z,4159816103,213,0.0,4159816101,212,13.6,4159816095,56,Center,4159816099,141,50.5,4159816097,140,77.9,4159816093,3,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901813,133,1,1,17,0,dqx48fglv1l96cyrmjdod0xec,1,22.1,51.3,2023-04-02T22:22:26.163Z,2023-04-06T09:06:48Z,4159816061,3,,4159816063,56,Back,4159816069,212,10.6,4159816067,141,41.7,4159816071,213,5.6,4159816065,140,30.1,,,,,,,6ge4wgnjmai5596imt97hev6y,M. Schneider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901817,134,4,1,17,4,dqx48fglv1l96cyrmjdod0xec,1,28.9,45.4,2023-04-02T22:22:30.066Z,2023-04-06T08:19:43Z,4159816085,152,,4159816087,285,,4159816127,233,153,4159816079,13,,4159816083,56,Back,4159816081,294,,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901827,153,4,1,17,4,1pc6sx2h4rp113ldkbp5d2xas,0,71.1,54.6,2023-04-02T22:22:30.067Z,2023-04-06T08:21:23Z,4159816111,13,,4159816113,294,,4159816119,286,,4159816133,233,134,4159816117,152,,4159816115,56,Center,,,,,,,2tgt5sjb27wy99ijttspj6r6c,D. Padelford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902353,135,27,1,17,21,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-02T22:22:46.863Z,2023-04-06T09:07:14Z,4159965531,233,154,4159818435,201,,4159818437,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527901999,154,27,1,17,21,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-02T22:22:46.863Z,2023-04-06T09:07:25Z,4159818633,201,,4159965537,233,135,4159818635,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902445,136,28,1,19,36,dqx48fglv1l96cyrmjdod0xec,1,0,0,2023-04-02T22:25:02.343Z,2023-04-06T08:19:43Z,4159818831,55,135,4159965541,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902417,155,28,1,19,36,1pc6sx2h4rp113ldkbp5d2xas,1,0,0,2023-04-02T22:25:02.343Z,2023-04-06T08:21:22Z,4159818685,55,154,4159965573,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902557,137,1,1,20,0,dqx48fglv1l96cyrmjdod0xec,1,34.1,37.7,2023-04-02T22:25:26.154Z,2023-04-06T09:08:12Z,4159819295,152,,4159819303,212,76.6,4159819297,56,Left,4159819301,141,93.2,4159819305,213,0.5,4159819293,155,,4159819291,5,,4159819307,1,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,4159819299,140,97.6,4159820241,210,15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2527902569,138,3,1,20,10,dqx48fglv1l96cyrmjdod0xec,1,97.4,90.7,2023-04-02T22:25:35.704Z,2023-04-06T09:07:50Z,4159819355,286,,4167008267,464,,4159819353,56,Left,4159819371,233,156,,,,,,,,,,,,,8kclbxu88w9n38hs3fp0ampsk,Célio Pompeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902555,156,45,1,20,10,1pc6sx2h4rp113ldkbp5d2xas,0,2.6,9.3,2023-04-02T22:25:35.704Z,2023-04-06T08:21:22Z,4159819375,233,138,4159819287,56,Back,4159819289,285,,,,,,,,,,,,,,,,,930c0oge6pi38eofh75m0u2y2,M. Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902571,139,15,1,20,12,dqx48fglv1l96cyrmjdod0xec,1,89.3,76.5,2023-04-02T22:25:37.908Z,2023-04-06T09:08:12Z,4159820263,103,19.6,4159820261,102,51.0,4167009185,78,,4159820267,146,98.5,4159820265,215,,4159820095,64,,4159820255,29,,4159820269,147,53.6,8kclbxu88w9n38hs3fp0ampsk,Célio Pompeu,4159820257,55,137,4159820109,233,157,4159819359,22,,4159819363,56,Center,4159820093,20,,,,,,,,,,,,,,,,,,,,
2527902573,157,10,1,20,12,1pc6sx2h4rp113ldkbp5d2xas,1,1.6,46.9,2023-04-02T22:25:38.008Z,2023-04-06T09:08:27Z,4159819383,178,,4159819381,173,,4159820125,233,139,4167009455,378,,4159819387,56,Back,4159819385,182,,,,,,,,4tengy9p53kcukevpi8s54wh6,F. Emmings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902587,158,12,1,20,17,1pc6sx2h4rp113ldkbp5d2xas,1,6.1,26.4,2023-04-02T22:25:42.363Z,2023-04-06T09:08:32Z,4159819441,212,19.2,4159819439,141,0.0,4159819443,213,4.9,4159819437,140,9.7,4159819451,167,,4159819435,56,Back,,,,,,,930c0oge6pi38eofh75m0u2y2,M. Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902617,140,5,1,20,17,dqx48fglv1l96cyrmjdod0xec,1,88.1,101.5,2023-04-02T22:25:42.939Z,2023-04-06T08:19:41Z,4159819549,56,Left,4159819553,233,159,4159819551,347,,,,,,,,,,,,,,,,,8kclbxu88w9n38hs3fp0ampsk,Célio Pompeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902589,159,5,1,20,17,1pc6sx2h4rp113ldkbp5d2xas,0,11.9,-1.5,2023-04-02T22:25:42.939Z,2023-04-06T08:21:21Z,4159819447,56,Back,4159819561,233,140,4159819449,347,,,,,,,,,,,,,,,,,930c0oge6pi38eofh75m0u2y2,M. Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902633,141,1,1,20,29,dqx48fglv1l96cyrmjdod0xec,1,85.8,100,2023-04-02T22:25:55.063Z,2023-04-06T08:19:41Z,4159819629,212,16.2,4159819621,107,,4159819623,56,Left,4159819625,140,91.6,4159819631,213,5.1,4159819627,141,79.3,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902637,142,1,1,20,32,dqx48fglv1l96cyrmjdod0xec,0,91.6,79.3,2023-04-02T22:25:57.633Z,2023-04-06T08:19:41Z,4159819679,233,160,4159819653,212,2.6,4159819683,286,,4159819651,141,77.0,4159819647,56,Center,4159819655,213,3.8,4159819649,140,89.6,4159819677,236,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902641,160,74,1,20,32,1pc6sx2h4rp113ldkbp5d2xas,1,9.5,17.4,2023-04-02T22:25:57.634Z,2023-04-06T08:21:21Z,4159819657,56,Back,4159819685,233,142,4159819661,285,,,,,,,,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902815,168,61,1,20,35,1pc6sx2h4rp113ldkbp5d2xas,0,14.1,14.9,2023-04-02T22:26:01.253Z,2023-04-06T08:21:21Z,4159820477,56,Back,,,,,,,,,,,,,,,,,,,,,,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902651,143,61,1,20,36,dqx48fglv1l96cyrmjdod0xec,0,75.1,70.3,2023-04-02T22:26:01.772Z,2023-04-06T08:19:40Z,4159819713,56,Center,,,,,,,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902653,161,49,1,20,36,1pc6sx2h4rp113ldkbp5d2xas,1,19.3,37,2023-04-02T22:26:02.059Z,2023-04-06T08:21:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902661,162,1,1,20,37,1pc6sx2h4rp113ldkbp5d2xas,0,19.5,37.4,2023-04-02T22:26:02.604Z,2023-04-06T08:21:20Z,4159819747,213,0.7,4159819745,212,45.8,4159819743,141,79.1,4159819739,56,Left,4159819741,140,53.7,4159819749,1,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902665,144,49,1,20,40,dqx48fglv1l96cyrmjdod0xec,1,44.5,17.9,2023-04-02T22:26:05.697Z,2023-04-06T08:19:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7h6a0x05z2laewfq7spicxwd0,N. McGuire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902687,145,1,1,20,40,dqx48fglv1l96cyrmjdod0xec,1,44.5,17.9,2023-04-02T22:26:06.186Z,2023-04-06T08:19:40Z,4159819889,212,22.4,4159819885,140,24.2,4159819887,141,27.9,4159819891,213,2.8,4159819883,56,Back,,,,,,,,,,7h6a0x05z2laewfq7spicxwd0,N. McGuire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902713,146,2,1,20,45,dqx48fglv1l96cyrmjdod0xec,1,26.4,28.5,2023-04-02T22:26:11.041Z,2023-04-06T08:19:40Z,4159819999,141,33.0,4159819995,56,Center,4159819997,140,59.5,4159819991,7,632mpv8dpnxjm69f8ip1e4l5g,4159819993,1,,,,,,,,,,,esetc9bteuheaoq6mttyt6rbp,B. Lundt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902709,163,55,1,20,45,1pc6sx2h4rp113ldkbp5d2xas,1,41.8,65.2,2023-04-02T22:26:11.042Z,2023-04-06T08:21:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902759,164,1,1,21,1,1pc6sx2h4rp113ldkbp5d2xas,1,38.5,63.9,2023-04-02T22:26:26.493Z,2023-04-06T08:21:19Z,4159820215,140,37.0,4159820209,5,,4159820217,141,42.5,4159820219,212,14.6,4159820213,56,Back,4159820221,213,4.6,4159820211,241,,,,,e6ak5mywni8n46ntxsofiabdg,G. Rodas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902767,165,1,1,21,2,1pc6sx2h4rp113ldkbp5d2xas,1,37.1,42.5,2023-04-02T22:26:28.349Z,2023-04-06T08:21:19Z,4159820275,140,45.3,4159820279,212,27.1,4159820281,213,5.0,4159820273,56,Back,4159820277,141,4.7,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902799,166,1,1,21,5,1pc6sx2h4rp113ldkbp5d2xas,1,45.3,4.7,2023-04-02T22:26:30.700Z,2023-04-06T08:21:19Z,4159820399,213,0.6,4159820395,141,21.2,4159820397,212,19.8,4159820391,56,Center,4159820393,140,60.8,,,,,,,,,,930c0oge6pi38eofh75m0u2y2,M. Marqués,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902803,167,4,1,21,11,1pc6sx2h4rp113ldkbp5d2xas,1,68.4,33,2023-04-02T22:26:36.380Z,2023-04-06T09:34:03Z,4159820451,233,147,4159820419,152,,4159820423,286,,4159820415,13,,4159820417,56,Center,4167056235,294,,,,,,,,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527902809,147,4,1,21,11,dqx48fglv1l96cyrmjdod0xec,0,31.6,67,2023-04-02T22:26:36.381Z,2023-04-06T09:34:00Z,4159820445,152,,4167056185,294,,4159820455,233,167,4159820449,285,,4159820441,13,,4159820443,56,Back,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903051,169,1,1,22,26,1pc6sx2h4rp113ldkbp5d2xas,0,67.4,26.4,2023-04-02T22:27:52.350Z,2023-04-06T09:34:49Z,4159821549,212,55.9,4167057265,196,,4159821543,56,Left,4159821539,155,,4159821541,152,,4159821545,140,100.0,4159821537,5,,4159821553,1,,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,4159821551,213,0.9,4159821547,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903047,148,5,1,22,32,dqx48fglv1l96cyrmjdod0xec,1,-0.8,12.6,2023-04-02T22:27:57.891Z,2023-04-06T08:19:39Z,4159821571,233,170,4159821533,346,,4159821531,56,Back,,,,,,,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903053,170,5,1,22,32,1pc6sx2h4rp113ldkbp5d2xas,0,100.8,87.4,2023-04-02T22:27:57.891Z,2023-04-06T08:21:18Z,4159821555,56,Left,4159821575,233,148,4159821557,346,,,,,,,,,,,,,,,,,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903085,149,1,1,22,40,dqx48fglv1l96cyrmjdod0xec,0,5.5,45.4,2023-04-02T22:28:06.098Z,2023-04-06T08:19:39Z,4159821715,140,56.7,4159821709,124,,4159821727,74,,4159821717,141,52.8,4159821719,212,54.0,4159821721,213,0.1,4159821713,56,Center,4159821711,155,,esetc9bteuheaoq6mttyt6rbp,B. Lundt,4159821723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903095,171,44,1,22,43,1pc6sx2h4rp113ldkbp5d2xas,1,41.2,45,2023-04-02T22:28:09.346Z,2023-04-06T08:21:18Z,4159821747,285,,4159821751,233,150,4159821745,56,Back,,,,,,,,,,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903087,150,44,1,22,43,dqx48fglv1l96cyrmjdod0xec,0,58.8,55,2023-04-02T22:28:09.347Z,2023-04-06T08:19:39Z,4159821729,56,Center,4159821777,233,171,4159821731,286,,,,,,,,,,,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903107,172,1,1,22,44,1pc6sx2h4rp113ldkbp5d2xas,0,39.2,42.8,2023-04-02T22:28:09.639Z,2023-04-06T10:29:38Z,4159821797,212,14.8,4159821789,3,,4159821795,141,50.9,4159821791,56,Center,4159821793,140,52.3,4159821799,213,0.4,,,,,,,1795jw1oc3pkthyq0kqexh65m,B. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903105,151,44,1,22,46,dqx48fglv1l96cyrmjdod0xec,1,48,49.4,2023-04-02T22:28:11.632Z,2023-04-06T08:19:38Z,4159821787,285,,4159821819,233,173,4159821785,56,Back,,,,,,,,,,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903109,173,44,1,22,46,1pc6sx2h4rp113ldkbp5d2xas,0,52,50.6,2023-04-02T22:28:11.633Z,2023-04-06T08:21:17Z,4159821805,286,,4159821803,56,Center,4159821823,233,151,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903111,152,1,1,22,46,dqx48fglv1l96cyrmjdod0xec,0,48.2,49.6,2023-04-02T22:28:12.164Z,2023-04-06T08:19:38Z,4159821807,3,,4159821813,141,48.2,4159821811,140,53.0,4159821817,213,6.1,4159821815,212,5.1,4159821809,56,Center,,,,,,,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903115,174,49,1,22,47,1pc6sx2h4rp113ldkbp5d2xas,1,46.7,56.6,2023-04-02T22:28:13.263Z,2023-04-06T09:35:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903135,175,1,1,22,51,1pc6sx2h4rp113ldkbp5d2xas,1,44.2,65.2,2023-04-02T22:28:16.510Z,2023-04-06T08:21:17Z,4159821893,56,Center,4159821899,212,21.8,4159821901,213,0.2,4159821897,141,71.4,4159821895,140,64.6,,,,,,,,,,6sp49nn88r1ztu9vmt1x7f1wq,J. Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903137,176,3,1,22,53,1pc6sx2h4rp113ldkbp5d2xas,0,61.2,71.3,2023-04-02T22:28:18.490Z,2023-04-06T09:35:35Z,4159821907,286,,4159821913,233,153,4167058663,464,,4159821905,56,Center,,,,,,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903131,153,7,1,22,53,dqx48fglv1l96cyrmjdod0xec,1,38.8,28.7,2023-04-02T22:28:18.491Z,2023-04-06T09:35:38Z,4167058769,383,,4159821889,285,,4159821909,233,176,4159821887,56,Back,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903133,154,49,1,22,54,dqx48fglv1l96cyrmjdod0xec,1,40.1,30.1,2023-04-02T22:28:19.979Z,2023-04-06T09:35:41Z,,,,,,,,,,,,,,,,,,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903141,155,4,1,22,56,dqx48fglv1l96cyrmjdod0xec,1,38.2,31.9,2023-04-02T22:28:21.642Z,2023-04-06T09:35:48Z,4159821923,13,,4159822039,294,,4159821993,233,177,4159821925,56,Back,4159821931,286,,4159821927,152,,,,,,,,en6q7ddrr22sz6knipkbqhyw9,Wan Kuzain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903151,177,4,1,22,56,1pc6sx2h4rp113ldkbp5d2xas,0,61.8,68.1,2023-04-02T22:28:21.643Z,2023-04-06T09:35:51Z,4159822011,233,155,4159821979,56,Center,4159821975,13,,4159821981,152,,4159821983,285,,4159821977,294,,,,,,,,69h930ebovyl7rut5dz4r2iok,M. Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903199,156,1,1,23,8,dqx48fglv1l96cyrmjdod0xec,1,33.6,40,2023-04-02T22:28:33.374Z,2023-04-06T09:36:01Z,4159822151,152,,4159822153,56,Back,4159822159,212,22.0,4159822157,141,72.1,4159822155,140,30.9,4159822161,213,1.7,4159822149,5,,,,,910fd7rfysvvfzp2s1ywna5pm,M. Wentzel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903217,157,1,1,23,13,dqx48fglv1l96cyrmjdod0xec,1,39.4,70.6,2023-04-02T22:28:39.122Z,2023-04-06T08:19:37Z,4159822235,140,56.1,4159822237,141,94.2,4159822241,213,0.7,4159822239,212,23.8,4159822233,56,Left,,,,,,,,,,9tl3xo6tmq5b2eeil9e1p048a,J. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903229,158,1,1,23,16,dqx48fglv1l96cyrmjdod0xec,1,59.8,97.2,2023-04-02T22:28:41.570Z,2023-04-06T08:19:36Z,4159822307,56,Left,4159822313,212,32.0,4159822311,141,84.4,4159822315,213,6.0,4159822309,140,89.1,,,,,,,,,,2hdg94moevfpp12pbwjg1ypec,F. Volmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903237,159,1,1,23,20,dqx48fglv1l96cyrmjdod0xec,1,88.9,90,2023-04-02T22:28:45.762Z,2023-04-06T08:19:36Z,4159822353,141,89.6,4159822351,140,83.2,4159822357,213,3.2,4159822355,212,6.0,4159822349,56,Left,,,,,,,,,,632mpv8dpnxjm69f8ip1e4l5g,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903239,160,1,1,23,22,dqx48fglv1l96cyrmjdod0xec,0,86,95.2,2023-04-02T22:28:47.378Z,2023-04-06T09:36:17Z,4159822365,141,72.6,4159822369,213,4.6,4159822363,140,83.9,4159822367,212,15.5,4159822361,56,Center,,,,,,,,,,8kclbxu88w9n38hs3fp0ampsk,Célio Pompeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527903251,178,49,1,23,24,1pc6sx2h4rp113ldkbp5d2xas,1,13.6,33.1,2023-04-02T22:28:49.752Z,2023-04-06T09:36:23Z,,,,,,,,,,,,,,,,,,,,,,,,,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
