id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist
2533299805,360,5,1,46,2,6ubc4y1v6hr63mca7ica4hp90,0,44.8,-1.6,2023-04-14T22:52:04.196Z,2023-04-15T00:24:04Z,4188582415,347,,4188587233,233,401,4188582413,56,Back,,,,,,,,,,,,,,,,crpkn4juf1s72y9c76t3o4k16,Iuri Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299807,401,5,1,46,2,c7c4wwva2u1vb3rr7rwava044,1,55.2,101.6,2023-04-14T22:52:04.196Z,2023-04-14T23:00:46Z,4188582421,347,,4188582419,56,Left,4188587229,233,360,,,,,,,,,,,,,,,,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299809,402,1,1,46,10,c7c4wwva2u1vb3rr7rwava044,1,52.3,100,2023-04-14T22:52:12.837Z,2023-04-14T22:52:13Z,4188582435,141,83.3,4188582437,212,16.6,4188582433,140,41.7,4188582429,107,,4188582431,56,Back,4188582439,213,4.0,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299813,403,1,1,46,11,c7c4wwva2u1vb3rr7rwava044,1,41.7,83.3,2023-04-14T22:52:13.829Z,2023-04-14T22:52:15Z,4188582465,213,5.0,4188582457,56,Back,4188582463,212,22.7,4188582459,140,48.7,4188582461,141,51.7,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299815,404,1,1,46,13,c7c4wwva2u1vb3rr7rwava044,0,48.6,51.7,2023-04-14T22:52:15.766Z,2023-04-14T22:52:18Z,4188582489,213,6.1,4188582483,140,85.2,4188582485,141,44.0,4188582479,155,,4188582487,212,38.8,4188582481,56,Center,4188582493,1,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299817,361,52,1,46,15,6ubc4y1v6hr63mca7ica4hp90,1,15.3,61.1,2023-04-14T22:52:17.979Z,2023-04-18T09:38:31Z,4199792717,377,,,,,,,,,,,,,,,,,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299839,362,1,1,46,23,6ubc4y1v6hr63mca7ica4hp90,1,14.4,52.7,2023-04-14T22:52:25.356Z,2023-04-14T22:52:28Z,4188582619,213,1.2,4188582611,56,Back,4188582613,140,18.0,4188582609,123,,4188582615,141,65.4,4188582617,212,9.4,,,,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299847,363,1,1,46,26,6ubc4y1v6hr63mca7ica4hp90,1,22,64.9,2023-04-14T22:52:28.403Z,2023-04-14T22:52:33Z,4188582689,212,27.2,4188582683,56,Back,4188582691,213,4.8,4188582685,140,25.5,4188582687,141,25.3,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299853,364,1,1,46,30,6ubc4y1v6hr63mca7ica4hp90,1,29.2,21.8,2023-04-14T22:52:33.028Z,2023-04-14T22:52:35Z,4188582729,56,Back,4188582735,141,3.1,4188582743,213,5.5,4188582733,140,40.7,4188582739,212,17.5,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299855,365,1,1,46,33,6ubc4y1v6hr63mca7ica4hp90,0,41.4,3.1,2023-04-14T22:52:35.795Z,2023-04-14T22:52:38Z,4188582753,56,Right,4188582761,213,0.0,4188582759,212,28.1,4188582757,141,3.7,4188582755,140,68.2,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299859,405,49,1,46,37,c7c4wwva2u1vb3rr7rwava044,1,30.3,91,2023-04-14T22:52:40.134Z,2023-04-14T22:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299869,406,1,1,46,39,c7c4wwva2u1vb3rr7rwava044,1,30.4,92.1,2023-04-14T22:52:41.253Z,2023-04-14T22:52:46Z,4188582845,213,3.8,4188582837,56,Back,4188582843,212,28.7,4188582841,141,66.0,4188582839,140,8.9,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299875,407,1,1,46,43,c7c4wwva2u1vb3rr7rwava044,0,11.2,64.5,2023-04-14T22:52:46.135Z,2023-04-18T09:38:54Z,4188582905,1,,4188582895,56,Center,4188582897,140,58.8,4188582901,212,50.0,4188582899,141,67.3,4199793735,155,,4188582903,213,0.0,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299881,366,1,1,46,47,6ubc4y1v6hr63mca7ica4hp90,1,46,22.1,2023-04-14T22:52:49.444Z,2023-04-14T22:52:50Z,4188582935,140,63.8,4188582937,141,21.9,4188582931,3,,4188582941,213,6.3,4188582939,212,18.7,4188582933,56,Center,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299883,367,49,1,46,48,6ubc4y1v6hr63mca7ica4hp90,1,62.8,21.9,2023-04-14T22:52:50.772Z,2023-04-14T22:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299887,368,1,1,46,49,6ubc4y1v6hr63mca7ica4hp90,0,59.1,15.6,2023-04-14T22:52:52.068Z,2023-04-14T22:52:55Z,4188583013,286,,4188582979,141,16.1,4188582981,212,3.3,4188583009,233,408,4188582975,56,Right,4188583007,236,,4188582983,213,3.0,4188582977,140,56.0,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299893,408,74,1,46,49,c7c4wwva2u1vb3rr7rwava044,1,45.5,77,2023-04-14T22:52:52.069Z,2023-04-15T00:14:14Z,4188583003,56,Back,4188583015,233,368,4188583005,285,,,,,,,,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299911,369,5,1,46,52,6ubc4y1v6hr63mca7ica4hp90,1,35.2,-0.6,2023-04-14T22:52:54.253Z,2023-04-14T22:53:04Z,4188583117,233,409,4188583115,347,,4188583113,56,Back,,,,,,,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299899,409,5,1,46,52,c7c4wwva2u1vb3rr7rwava044,0,64.8,100.6,2023-04-14T22:52:54.253Z,2023-04-15T00:24:04Z,4188583043,56,Left,4188583045,347,,4188583133,233,369,,,,,,,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299919,370,1,1,47,2,6ubc4y1v6hr63mca7ica4hp90,1,35.9,0,2023-04-14T22:53:04.316Z,2023-04-14T22:53:07Z,4188583177,140,51.0,4188583183,213,0.2,4188583175,56,Right,4188583173,107,,4188583181,212,16.3,4188583179,141,4.7,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299921,371,1,1,47,5,6ubc4y1v6hr63mca7ica4hp90,0,51.2,4.7,2023-04-14T22:53:07.252Z,2023-04-14T22:53:12Z,4188583245,236,,4188583191,141,5.8,4188583247,233,410,4188583187,56,Right,4188583251,286,,4188583195,213,0.3,4188583189,140,53.4,4188583193,212,2.4,8hkbb39xnqy71xe1a4iblhes4,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299929,410,74,1,47,5,c7c4wwva2u1vb3rr7rwava044,1,44.6,83.9,2023-04-14T22:53:07.253Z,2023-04-15T00:14:14Z,4188583239,285,,4188583253,233,371,4188583237,56,Back,,,,,,,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299931,411,49,1,47,10,c7c4wwva2u1vb3rr7rwava044,1,44.6,83.9,2023-04-14T22:53:12.902Z,2023-04-14T22:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299937,412,1,1,47,11,c7c4wwva2u1vb3rr7rwava044,1,43.7,81.2,2023-04-14T22:53:13.270Z,2023-04-18T09:39:25Z,4188583271,140,46.3,4188583269,56,Back,4188583277,213,5.0,4188583275,212,10.3,4188583273,141,66.6,,,,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299941,413,1,1,47,12,c7c4wwva2u1vb3rr7rwava044,0,47.3,53.4,2023-04-14T22:53:14.262Z,2023-04-14T22:55:21Z,4188583303,212,8.8,4188583297,56,Center,4188583301,141,58.3,4188583305,213,0.4,4188583299,140,55.1,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299935,372,61,1,47,12,6ubc4y1v6hr63mca7ica4hp90,1,39.1,36.3,2023-04-14T22:53:14.991Z,2023-04-14T22:59:05Z,4188583263,56,Back,,,,,,,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299943,373,49,1,47,13,6ubc4y1v6hr63mca7ica4hp90,1,47.3,62.7,2023-04-14T22:53:15.349Z,2023-04-14T22:53:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299947,374,1,1,47,13,6ubc4y1v6hr63mca7ica4hp90,1,48.1,62.9,2023-04-14T22:53:15.549Z,2023-04-14T22:53:16Z,4188583333,212,14.5,4188583327,56,Back,4188583335,213,1.8,4188583329,140,45.4,4188583331,141,83.8,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299953,375,1,1,47,14,6ubc4y1v6hr63mca7ica4hp90,1,44.9,84.5,2023-04-14T22:53:16.732Z,2023-04-14T22:53:19Z,4188583351,56,Left,4188583359,213,0.1,4188583355,141,85.9,4188583357,212,12.3,4188583353,140,56.6,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299957,376,1,1,47,17,6ubc4y1v6hr63mca7ica4hp90,0,61.9,84.8,2023-04-14T22:53:19.325Z,2023-04-14T22:53:20Z,4188583375,56,Center,4188583383,213,5.4,4188583377,140,67.8,4188583379,141,74.5,4188583381,212,9.4,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299963,414,8,1,47,20,c7c4wwva2u1vb3rr7rwava044,1,30.9,24.4,2023-04-14T22:53:22.759Z,2023-04-18T09:39:39Z,4188583411,56,Back,4199795741,384,,,,,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299969,415,49,1,47,22,c7c4wwva2u1vb3rr7rwava044,1,35.8,27.8,2023-04-14T22:53:24.295Z,2023-04-14T22:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299993,377,30,1,47,23,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-14T22:53:25.674Z,2023-04-15T02:40:16Z,4188583629,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533299995,416,30,1,47,23,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-14T22:53:25.674Z,2023-04-14T22:54:01Z,4188583631,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301449,380,32,2,45,0,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-04-14T23:09:22.937Z,2023-04-18T08:19:34Z,4188593195,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301445,417,32,2,45,0,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-14T23:09:22.937Z,2023-04-14T23:09:23Z,4188593181,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301457,418,1,2,45,0,c7c4wwva2u1vb3rr7rwava044,1,50,50.2,2023-04-14T23:09:23.037Z,2023-04-14T23:09:26Z,4188593233,140,39.4,4188593239,213,3.5,4188593237,212,11.8,4188593231,56,Back,4188593241,279,S,4188593235,141,44.6,,,,,,,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301465,419,1,2,45,3,c7c4wwva2u1vb3rr7rwava044,1,39.6,46,2023-04-14T23:09:26.766Z,2023-04-14T23:09:29Z,4188593285,213,3.4,4188593283,212,10.1,4188593277,56,Back,4188593279,140,30.3,4188593281,141,42.1,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301475,420,1,2,45,5,c7c4wwva2u1vb3rr7rwava044,1,29.3,42.1,2023-04-14T23:09:28.894Z,2023-04-14T23:09:34Z,4188593359,212,15.1,4188593361,213,2.1,4188593355,140,21.8,4188593357,141,61.0,4188593353,56,Back,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301479,421,1,2,45,11,c7c4wwva2u1vb3rr7rwava044,1,27,62.8,2023-04-14T23:09:34.846Z,2023-04-14T23:09:35Z,4188593389,140,22.1,4188593395,213,4.5,4188593393,212,20.0,4188593391,141,34.4,4188593387,56,Back,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301481,422,1,2,45,12,c7c4wwva2u1vb3rr7rwava044,1,21.7,35.3,2023-04-14T23:09:35.838Z,2023-04-14T23:09:36Z,4188593403,141,54.9,4188593399,56,Back,4188593401,140,20.6,4188593407,213,1.7,4188593405,212,13.4,,,,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301483,423,1,2,45,13,c7c4wwva2u1vb3rr7rwava044,1,20.4,67,2023-04-14T23:09:36.414Z,2023-04-19T17:21:55Z,4188593417,141,58.1,4188593415,140,28.2,4188593413,56,Back,4188593419,212,10.2,4188593421,213,5.6,,,,,,,,,,a0r2fx204amflk1vjf5evgx2i,A. Caputo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301489,424,1,2,45,14,c7c4wwva2u1vb3rr7rwava044,1,28.6,50.6,2023-04-14T23:09:37.550Z,2023-04-19T17:22:14Z,4188593449,213,4.4,4188593443,140,24.9,4188593445,141,33.3,4188593441,56,Back,4188593447,212,12.4,,,,,,,,,,aymd7oegdw0wsqbvfl7xrl0r8,J. Convers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301493,425,1,2,45,15,c7c4wwva2u1vb3rr7rwava044,0,24.9,33,2023-04-14T23:09:38.374Z,2023-04-19T16:55:21Z,4188593475,141,45.1,4188593477,212,19.5,4188593471,56,Back,4188593479,213,0.4,4188593473,140,41.7,,,,,,,,,,c1fvknrf94i05q738d5r7vmdw,T. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301487,381,61,2,45,16,6ubc4y1v6hr63mca7ica4hp90,0,55,57.7,2023-04-14T23:09:39.038Z,2023-04-19T17:22:37Z,4188593439,56,Center,,,,,,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301503,426,1,2,45,17,c7c4wwva2u1vb3rr7rwava044,1,44.3,49.3,2023-04-14T23:09:40.662Z,2023-04-19T17:22:48Z,4188593539,212,7.6,4188593533,56,Back,4188593535,140,40.5,4188593541,213,4.2,4188593537,141,39.8,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301519,427,1,2,45,18,c7c4wwva2u1vb3rr7rwava044,1,45.2,41.2,2023-04-14T23:09:41.462Z,2023-04-19T17:22:55Z,4188593645,141,18.2,4188593641,56,Right,4188593647,212,23.7,4188593649,213,5.6,4188593643,140,62.1,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301523,428,1,2,45,25,c7c4wwva2u1vb3rr7rwava044,1,63.6,25.3,2023-04-14T23:09:48.382Z,2023-04-14T23:09:49Z,4188593669,213,1.9,4188593661,56,Center,4188593663,140,61.0,4188593667,212,8.2,4188593665,141,36.6,,,,,,,,,,4poexep0xjtt6vwpbyo7svkoa,L. Meek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301535,429,1,2,45,26,c7c4wwva2u1vb3rr7rwava044,1,61,36.7,2023-04-14T23:09:49.230Z,2023-04-14T23:09:51Z,4188593733,141,49.4,4188593729,56,Center,4188593731,140,75.3,4188593737,213,0.5,4188593735,212,17.3,,,,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301547,430,1,2,45,29,c7c4wwva2u1vb3rr7rwava044,0,75.6,58.3,2023-04-14T23:09:52.926Z,2023-04-14T23:09:55Z,4188593821,213,1.1,4188593819,212,23.2,4188593813,56,Left,4188593815,140,86.1,4188593817,141,88.4,,,,,,,,,,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301549,382,49,2,45,32,6ubc4y1v6hr63mca7ica4hp90,1,19.7,13.2,2023-04-14T23:09:55.629Z,2023-04-14T23:10:09Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301551,383,61,2,45,32,6ubc4y1v6hr63mca7ica4hp90,0,19.7,13.2,2023-04-14T23:09:55.812Z,2023-04-14T23:10:12Z,4188593831,56,Back,,,,,,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301553,431,49,2,45,33,c7c4wwva2u1vb3rr7rwava044,1,86.6,83.5,2023-04-14T23:09:56.686Z,2023-04-14T23:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301563,432,1,2,45,35,c7c4wwva2u1vb3rr7rwava044,0,87.7,82.4,2023-04-14T23:09:58.710Z,2023-04-19T17:23:41Z,4188593935,233,384,4188593873,140,91.3,4202783667,224,,4188593875,141,71.9,4188593877,212,8.1,4188593867,2,,4188593933,236,,4188593869,155,,65jctzcct9irz3wre08c2v2wa,E. Azcona,4188593879,213,4202783669,72,4188593939,286,,4188593871,56,5.2,,,Center,,,,,,,,,,,,,,,,,,,,,
2533301571,384,12,2,45,35,6ubc4y1v6hr63mca7ica4hp90,1,10.6,24.6,2023-04-14T23:09:58.810Z,2023-04-19T17:23:45Z,4188593941,233,432,4188593923,56,Back,4188593921,185,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301573,433,43,2,45,36,c7c4wwva2u1vb3rr7rwava044,1,0,0,2023-04-14T23:09:59.487Z,2023-04-14T23:10:05Z,4188594017,144,6,4188593927,73,0,4188593925,56,Center,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301581,385,5,2,45,41,6ubc4y1v6hr63mca7ica4hp90,0,8,-1.4,2023-04-14T23:10:04.471Z,2023-04-14T23:10:10Z,4188594131,233,434,4188594011,347,,4188594009,56,Back,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301601,434,5,2,45,41,c7c4wwva2u1vb3rr7rwava044,1,92,101.4,2023-04-14T23:10:04.471Z,2023-04-15T00:24:05Z,4188594105,56,Left,4188594107,347,,4188594113,233,385,,,,,,,,,,,,,,,,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301619,435,1,2,45,47,c7c4wwva2u1vb3rr7rwava044,1,92.6,100,2023-04-14T23:10:10.639Z,2023-04-14T23:10:15Z,4188594223,107,,4188594227,140,91.9,4188594225,56,Left,4188594233,213,4.7,4188594229,141,83.6,4188594231,212,11.9,,,,,,,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301631,436,1,2,45,51,c7c4wwva2u1vb3rr7rwava044,1,91.4,83.6,2023-04-14T23:10:14.455Z,2023-04-19T17:24:26Z,4188594299,141,64.5,4188594301,212,16.9,4188594295,56,Center,4188594303,213,4.0,4188594297,140,81.1,,,,,,,,,,1yl2e0y3cglm1nwto5uzs3e5m,L. Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301653,437,1,2,45,52,c7c4wwva2u1vb3rr7rwava044,1,80.9,64.4,2023-04-14T23:10:15.255Z,2023-04-19T17:24:34Z,4188594411,140,72.0,4188594413,141,34.6,4188594415,212,22.3,4188594409,56,Center,4188594417,213,4.3,4188594715,210,13,,,,,,,5q5ti9wmab56mk2995qk01ixg,B. Cremaschi,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2533301659,438,13,2,45,53,c7c4wwva2u1vb3rr7rwava044,1,74.2,36,2023-04-14T23:10:16.231Z,2023-04-19T17:24:34Z,4188594431,22,,4188594717,74,,4188594435,56,Center,4188594621,20,,4188594719,29,,4188594433,18,,4188594729,215,,4188594721,55,437,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,4188594735,231,4188594727,103,4188594733,230,98.1,4188594725,102,47.5,63.9,,48.1,,,,,,,,,,,,,,,,,,,,,
2533301643,386,5,2,45,55,6ubc4y1v6hr63mca7ica4hp90,1,-0.8,52.2,2023-04-14T23:10:18.935Z,2023-04-14T23:10:23Z,4188594347,346,,4188594345,56,Back,4188594473,233,439,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301661,439,5,2,45,55,c7c4wwva2u1vb3rr7rwava044,0,100.8,47.8,2023-04-14T23:10:18.935Z,2023-04-15T00:24:05Z,4188594459,346,,4188594477,233,386,4188594457,56,Center,,,,,,,,,,,,,,,,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301703,387,1,2,46,13,6ubc4y1v6hr63mca7ica4hp90,1,3.7,57.9,2023-04-14T23:10:36.030Z,2023-04-19T17:24:42Z,4188594697,141,68.5,4188594701,213,1.0,4188594695,140,8.5,4188594693,56,Back,4188594705,237,,4188594691,124,,4188594699,212,8.8,,,,15ara0jd9j49swuwoi7z8pzo5,K. Kahlina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301709,388,1,2,46,16,6ubc4y1v6hr63mca7ica4hp90,1,12.1,66.3,2023-04-14T23:10:38.998Z,2023-04-19T17:25:33Z,4188594741,56,Back,4188594747,212,22.9,4188594745,141,32.8,4188594743,140,14.6,4202785151,189,,4188594749,213,4.8,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301719,389,1,2,46,18,6ubc4y1v6hr63mca7ica4hp90,1,14.6,32.2,2023-04-14T23:10:41.006Z,2023-04-19T17:25:34Z,4188594793,140,31.8,4188594795,141,27.7,4188594797,212,18.3,4188594799,213,6.1,4202785161,189,,4188594791,56,Back,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301729,390,1,2,46,19,6ubc4y1v6hr63mca7ica4hp90,0,32.8,20.2,2023-04-14T23:10:42.318Z,2023-04-19T17:25:47Z,4188594851,213,0.5,4188594843,56,Center,4188594845,140,86.7,4188594847,141,70.5,4188594849,212,66.1,4202785431,155,,4188594853,1,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533301733,440,52,2,46,23,c7c4wwva2u1vb3rr7rwava044,1,13.7,31.2,2023-04-14T23:10:46.416Z,2023-04-19T17:25:51Z,4202785475,376,,,,,,,,,,,,,,,,,,,,,,,as5066ocmlp4tub6d3tnabi1g,C. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
