id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2538534391,547,1,2,48,19,6gaq85erpkvbyxvivd96wuw44,1,53.8,76.9,2023-04-24T01:10:56.150Z,2023-04-24T01:10:58Z,4216361933,140,61.3,4216361935,141,90.6,4216361939,213,0.9,4216361931,56,Left,4216361937,212,12.2,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534431,548,1,2,48,21,6gaq85erpkvbyxvivd96wuw44,1,63.1,88.4,2023-04-24T01:10:58.358Z,2023-04-24T01:11:01Z,4216362125,213,4.2,4216362123,212,22.3,4216362119,140,53.0,4216362121,141,59.6,4216362117,56,Center,,,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534449,549,1,2,48,24,6gaq85erpkvbyxvivd96wuw44,1,53,59.6,2023-04-24T01:11:01.093Z,2023-04-24T01:11:03Z,4216362219,213,4.7,4216362213,140,53.2,4216362215,141,30.7,4216362217,212,19.7,4216362211,56,Center,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534503,550,1,2,48,26,6gaq85erpkvbyxvivd96wuw44,1,55,26.2,2023-04-24T01:11:03.766Z,2023-04-24T01:11:08Z,4216362487,56,Right,4216362493,212,16.5,4216362495,213,5.5,4216362489,140,66.4,4216362491,141,9.4,,,,,,,,,,do2o6ka25talswmmillufejqi,D.Rosales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534523,551,1,2,48,31,6gaq85erpkvbyxvivd96wuw44,1,63.7,34.6,2023-04-24T01:11:08.102Z,2023-04-24T01:11:10Z,4216362591,140,55.6,4216362589,56,Center,4216362597,213,1.9,4216362593,141,73.2,4216362595,212,27.6,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534535,552,1,2,48,33,6gaq85erpkvbyxvivd96wuw44,1,55.6,73.2,2023-04-24T01:11:10.165Z,2023-04-24T01:11:11Z,4216362651,212,12.8,4216362649,141,87.2,4216362647,140,63.8,4216362645,56,Left,4216362653,213,0.8,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534587,553,1,2,48,34,6gaq85erpkvbyxvivd96wuw44,1,63.8,87.2,2023-04-24T01:11:11.382Z,2023-04-24T01:11:17Z,4216362931,141,77.6,4216362929,140,75.2,4216362935,213,5.8,4216362927,56,Center,4216362933,212,13.6,,,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534955,558,61,2,48,35,6gaq85erpkvbyxvivd96wuw44,0,77.5,74.8,2023-04-24T01:11:12.167Z,2023-04-27T07:49:50Z,4216364757,56,Center,,,,,,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534849,403,1,2,48,36,5ou8b446l1sl8frblkz3xi17g,0,23.4,23.9,2023-04-24T01:11:13.168Z,2023-04-27T10:54:52Z,4226264753,212,2.3,4226266761,236,,4226266763,286,,4226264749,140,25.4,4216364273,56,Back,4228099045,233,989,4226264755,213,5.9,4226264751,141,22.5,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539736263,989,74,2,48,36,6gaq85erpkvbyxvivd96wuw44,1,76.5,76.4,2023-04-24T01:11:13.169Z,2023-04-27T10:54:52Z,4226266073,285,,4228099051,233,403,4226266071,56,Center,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534597,554,1,2,48,40,6gaq85erpkvbyxvivd96wuw44,0,96.4,65.5,2023-04-24T01:11:17.798Z,2023-04-27T07:50:47Z,4216362997,212,7.4,4216362991,56,Center,4216362995,141,56.1,4226272605,195,,4216362993,140,92.9,4216362999,213,4.2,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534603,396,8,2,48,41,5ou8b446l1sl8frblkz3xi17g,1,6.6,38.5,2023-04-24T01:11:18.214Z,2023-04-27T07:51:17Z,4216363009,56,Back,4226271551,385,,,,,,,,,,,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539736505,990,61,2,48,42,6gaq85erpkvbyxvivd96wuw44,1,90.4,58.2,2023-04-24T01:11:19.188Z,2023-04-27T07:51:19Z,4226281711,56,Center,,,,,,,,,,,,,,,,,,,,,,98fsrsej50fnbqmssbxw0rc44,D. Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534613,397,49,2,48,43,5ou8b446l1sl8frblkz3xi17g,1,8.6,43.4,2023-04-24T01:11:20.670Z,2023-04-24T01:11:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534623,398,1,2,48,44,5ou8b446l1sl8frblkz3xi17g,0,8.6,43.4,2023-04-24T01:11:21.246Z,2023-04-24T01:11:22Z,4216363101,213,6.2,4216363083,56,Back,4216363079,157,,4216363093,141,38.3,4216363097,212,29.8,4216363103,1,,4216363087,140,36.8,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539736755,783,44,2,48,45,5ou8b446l1sl8frblkz3xi17g,1,37.4,36.3,2023-04-24T01:11:22.334Z,2023-04-27T10:55:04Z,4226298531,56,Back,4228099559,233,991,4226298533,285,,,,,,,,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539736715,991,44,2,48,45,6gaq85erpkvbyxvivd96wuw44,0,62.6,63.7,2023-04-24T01:11:22.335Z,2023-04-27T10:55:04Z,4226292639,286,,4228099571,233,783,4226292637,56,Center,,,,,,,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539736945,784,1,2,48,45,5ou8b446l1sl8frblkz3xi17g,1,35.9,28,2023-04-24T01:11:22.518Z,2023-04-27T07:53:13Z,4226315235,213,1.5,4226315229,140,36.7,4226315231,141,51.9,4226315223,3,,4226315233,212,16.3,4226315225,56,Back,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535127,404,1,2,48,46,5ou8b446l1sl8frblkz3xi17g,1,34.3,40,2023-04-24T01:11:23.239Z,2023-04-27T08:04:49Z,4216369945,212,7.4,4216369943,141,36.5,4216369939,56,Back,4216369941,140,27.6,4216369947,213,3.5,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534645,399,1,2,48,47,5ou8b446l1sl8frblkz3xi17g,0,34.3,32.2,2023-04-24T01:11:24.030Z,2023-04-27T07:51:47Z,4216363285,233,555,4216363227,141,46.0,4216363225,140,36.6,4216363289,286,,4216363283,236,,4216363231,213,1.3,4216363229,212,9.7,4216363223,56,Back,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534653,555,74,2,48,47,6gaq85erpkvbyxvivd96wuw44,1,65.6,55.1,2023-04-24T01:11:24.031Z,2023-04-24T01:11:26Z,4216363271,285,,4216363269,56,Center,4216363293,233,399,,,,,,,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539739071,785,61,2,48,48,5ou8b446l1sl8frblkz3xi17g,1,30.5,37.8,2023-04-24T01:11:25.690Z,2023-04-27T08:04:16Z,4226515125,56,Back,,,,,,,,,,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539739107,992,50,2,48,48,6gaq85erpkvbyxvivd96wuw44,1,67.7,63.4,2023-04-24T01:11:25.736Z,2023-04-27T10:54:57Z,4228099311,233,786,4226522743,56,Center,4226522751,286,,,,,,,,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539739121,786,7,2,48,48,5ou8b446l1sl8frblkz3xi17g,0,32.3,36.6,2023-04-24T01:11:25.737Z,2023-04-27T10:54:57Z,4226526415,56,Back,4226527971,385,,4226526417,285,,4228099299,233,992,,,,,,,,,,,,,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534667,556,61,2,48,50,6gaq85erpkvbyxvivd96wuw44,0,66.3,53,2023-04-24T01:11:27.758Z,2023-04-27T08:04:23Z,4216363331,56,Center,,,,,,,,,,,,,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534691,400,1,2,48,51,5ou8b446l1sl8frblkz3xi17g,1,30.3,37.6,2023-04-24T01:11:28.374Z,2023-04-27T08:04:20Z,4216363477,213,0.7,4216363481,1,,4216363459,56,Left,4216363469,141,87.7,4216363457,157,,4216363463,140,68.2,4216363473,212,52.4,,,,6sn6a1xpp6tyqac8a21ka1fxl,V. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534695,401,43,2,48,53,5ou8b446l1sl8frblkz3xi17g,1,0,0,2023-04-24T01:11:30.848Z,2023-04-27T08:55:58Z,4227691013,144,49,,,,,,,,,,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539746345,788,3,2,48,58,5ou8b446l1sl8frblkz3xi17g,0,73.3,69.4,2023-04-24T01:11:35.284Z,2023-04-27T08:56:21Z,4227694811,286,,4227694805,56,Center,4227694819,467,c2pi2xabsj7qnewpbdc3qeqz8,4227694815,464,,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534761,402,4,2,48,59,5ou8b446l1sl8frblkz3xi17g,1,72.6,63.8,2023-04-24T01:11:36.087Z,2023-04-27T08:56:26Z,4216363903,233,557,4216363849,56,Center,4216363855,286,,4216363851,152,,4216363853,265,,4216363847,13,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538534771,557,4,2,48,59,6gaq85erpkvbyxvivd96wuw44,0,27.4,36.2,2023-04-24T01:11:36.088Z,2023-04-27T08:56:30Z,4216363887,265,,4216363881,13,,4216363911,233,402,4216363885,152,,4216363883,56,Back,4216363889,285,,,,,,,,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535173,405,13,2,49,55,5ou8b446l1sl8frblkz3xi17g,1,73.5,60.8,2023-04-24T01:12:32.542Z,2023-04-27T08:57:06Z,4216368987,103,45.8,4216368995,230,98.0,4216365859,56,Center,4216368881,20,,4216368983,102,38.0,4216368977,81,,4216368997,231,49.8,4216368993,458,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,4216480427,26,,4216365855,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535189,406,5,2,49,57,5ou8b446l1sl8frblkz3xi17g,0,101.6,39,2023-04-24T01:12:34.230Z,2023-04-24T02:03:28Z,4216467929,233,559,4216365927,56,Center,4216365929,346,,,,,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535183,559,5,2,49,57,6gaq85erpkvbyxvivd96wuw44,1,-1.6,61,2023-04-24T01:12:34.230Z,2023-04-24T01:12:35Z,4216365895,56,Back,4216365959,233,406,4216365897,346,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535255,560,1,2,50,2,6gaq85erpkvbyxvivd96wuw44,1,5.5,61.5,2023-04-24T01:12:39.270Z,2023-04-24T01:12:55Z,4216366243,212,7.6,4216366249,237,,4216366235,124,,4216366237,56,Back,4216366245,213,4.6,4216366239,140,4.4,4216366241,141,50.4,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535303,561,1,2,50,4,6gaq85erpkvbyxvivd96wuw44,1,4.4,50.4,2023-04-24T01:12:41.830Z,2023-04-24T01:12:47Z,4216366517,140,22.8,4216366515,56,Back,4216366523,213,1.0,4216366521,212,34.8,4216366519,141,92.9,4216366525,1,,,,,,,,9kwo52gydq7po5fqdzxulzr3d,J. Koleilat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535317,562,1,2,50,10,6gaq85erpkvbyxvivd96wuw44,0,27.7,82.7,2023-04-24T01:12:46.997Z,2023-04-27T08:57:19Z,4216366621,140,46.7,4216366627,213,0.1,4216366625,212,20.0,4216366619,56,Back,4216366623,141,84.2,4227728949,189,,,,,,,,1flsu0b92eflc2wkg9m1wwufo,J. Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535323,407,8,2,50,12,5ou8b446l1sl8frblkz3xi17g,1,57.6,29.4,2023-04-24T01:12:49.886Z,2023-04-27T08:57:27Z,4227730483,383,,4227729771,189,,4216366661,56,Center,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535327,408,49,2,50,13,5ou8b446l1sl8frblkz3xi17g,1,57.6,29.4,2023-04-24T01:12:50.413Z,2023-04-24T01:12:50Z,,,,,,,,,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535349,409,1,2,50,13,5ou8b446l1sl8frblkz3xi17g,1,57.6,29.4,2023-04-24T01:12:50.829Z,2023-04-24T01:12:52Z,4216366787,212,10.7,4216366781,56,Center,4216366785,141,43.6,4216366789,213,2.0,4216366783,140,53.2,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535361,410,1,2,50,15,5ou8b446l1sl8frblkz3xi17g,1,53.2,43.6,2023-04-24T01:12:52.462Z,2023-04-24T01:12:55Z,4216366849,212,12.1,4216366843,56,Back,4216366845,140,46.6,4216366851,213,2.2,4216366847,141,58.1,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535381,411,1,2,50,18,5ou8b446l1sl8frblkz3xi17g,1,46.6,57.9,2023-04-24T01:12:55.166Z,2023-04-24T01:12:57Z,4216366941,212,21.0,4216366939,141,30.7,4216366937,140,37.1,4216366935,56,Back,4216366943,213,4.2,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535389,412,1,2,50,20,5ou8b446l1sl8frblkz3xi17g,1,36.8,29.4,2023-04-24T01:12:57.198Z,2023-04-24T01:12:59Z,4216367017,56,Back,4216367021,141,59.9,4216367025,213,1.7,4216367019,140,34.7,4216367023,212,20.9,,,,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535403,413,1,2,50,22,5ou8b446l1sl8frblkz3xi17g,1,34.6,59.9,2023-04-24T01:12:59.870Z,2023-04-24T01:13:02Z,4216367131,212,21.3,4216367129,141,28.9,4216367125,56,Back,4216367127,140,31.4,4216367133,213,4.6,,,,,,,,,,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535423,414,1,2,50,25,5ou8b446l1sl8frblkz3xi17g,1,31.4,28.9,2023-04-24T01:13:02.494Z,2023-04-24T01:13:06Z,4216367247,212,33.7,4216367241,56,Right,4216367251,1,,4216367243,140,61.3,4216367245,141,10.7,4216367249,213,5.9,,,,,,,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535431,415,1,2,50,27,5ou8b446l1sl8frblkz3xi17g,1,61.3,10.7,2023-04-24T01:13:03.982Z,2023-04-27T08:58:16Z,4216367285,56,Right,4216367291,212,8.4,4216367289,141,19.1,4216367287,140,67.2,4216367293,213,0.7,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539746727,789,61,2,50,28,5ou8b446l1sl8frblkz3xi17g,0,69.1,17,2023-04-24T01:13:05.452Z,2023-04-27T08:58:12Z,4227749773,56,Right,,,,,,,,,,,,,,,,,,,,,,7t8o8pe93me2pef74vw21nr6y,J. Penn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535435,563,49,2,50,29,6gaq85erpkvbyxvivd96wuw44,1,23.1,72.3,2023-04-24T01:13:06.678Z,2023-04-24T01:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535463,564,1,2,50,30,6gaq85erpkvbyxvivd96wuw44,1,24.4,72.1,2023-04-24T01:13:07.590Z,2023-04-24T01:13:12Z,4216367489,140,6.9,4216367491,141,57.5,4216367493,212,20.9,4216367495,213,3.6,4216367487,56,Back,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535469,565,1,2,50,35,6gaq85erpkvbyxvivd96wuw44,0,6.9,57.5,2023-04-24T01:13:12.039Z,2023-04-24T01:13:12Z,4216367527,213,0.6,4216367521,140,46.8,4216367517,157,,4216367523,141,100.0,4216367525,212,51.7,4216367519,56,Back,4216367529,1,,,,,9kwo52gydq7po5fqdzxulzr3d,J. Koleilat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535545,416,5,2,50,35,5ou8b446l1sl8frblkz3xi17g,1,55.4,-2,2023-04-24T01:13:12.430Z,2023-04-24T02:03:28Z,4216367865,56,Right,4216367867,347,,4216367883,233,566,,,,,,,,,,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535475,566,5,2,50,35,6gaq85erpkvbyxvivd96wuw44,0,44.6,102,2023-04-24T01:13:12.430Z,2023-04-24T01:13:20Z,4216367543,347,,4216367891,233,416,4216367541,56,Back,,,,,,,,,,,,,,,,9kwo52gydq7po5fqdzxulzr3d,J. Koleilat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535575,417,1,2,50,43,5ou8b446l1sl8frblkz3xi17g,1,60.8,0,2023-04-24T01:13:19.965Z,2023-04-24T01:13:23Z,4216367993,107,,4216368001,212,20.6,4216367999,141,26.4,4216367995,56,Center,4216367997,140,53.9,4216368003,213,1.9,,,,,,,5nykil6w1bxfevpp2c5rr32fo,J. Jones-Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535577,418,50,2,50,46,5ou8b446l1sl8frblkz3xi17g,1,49,35.8,2023-04-24T01:13:23.695Z,2023-04-24T01:13:26Z,4216368007,56,Back,4216368087,233,567,4216368009,286,,,,,,,,,,,,,,,,,4v2oh5flirf9wtc1u9u42apnu,M. Vang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535591,567,7,2,50,46,6gaq85erpkvbyxvivd96wuw44,1,51,64.2,2023-04-24T01:13:23.696Z,2023-04-27T08:58:40Z,4216368077,233,418,4216368061,285,,4216368059,56,Center,4227763893,384,,,,,,,,,,,,,,9mykkeqzvaf8r8lb3qidk8ro4,L. Mallé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535595,568,49,2,50,48,6gaq85erpkvbyxvivd96wuw44,1,53.4,69.4,2023-04-24T01:13:25.014Z,2023-04-24T01:13:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535631,569,1,2,50,48,6gaq85erpkvbyxvivd96wuw44,1,53.3,66.7,2023-04-24T01:13:25.909Z,2023-04-27T11:10:04Z,4216368239,141,66.6,4216368245,1,,4216368241,212,34.0,4216373725,210,15,4216368243,213,6.3,4216368235,56,Center,4216373729,154,,4216368237,140,85.7,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2538535639,570,15,2,50,52,6gaq85erpkvbyxvivd96wuw44,1,85.9,66.9,2023-04-24T01:13:29.815Z,2023-04-27T08:59:24Z,4216368307,56,Center,4216373761,328,,4216492533,23,,4216373763,146,89.4,4216373317,72,,4216373753,55,569,4216373759,103,5.1,4216373765,147,63,98fsrsej50fnbqmssbxw0rc44,D. Aguirre,4216368305,64,,4216373747,76,4216373749,29,4216373357,233,419,,,,4216373757,102,4216373751,154,,,,,,,,52.9,,,,,,,,,,,,,
2538535635,419,10,2,50,52,5ou8b446l1sl8frblkz3xi17g,1,9.5,38.1,2023-04-24T01:13:29.915Z,2023-04-27T09:00:07Z,4227803257,376,,4216373389,233,570,4227803249,389,,4227803241,174,,4216368275,182,,4216368277,56,Back,,,,,,,c2tmm1kt6qyna4650kfy4bpm2,R. Bilichuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539747353,790,61,2,50,53,5ou8b446l1sl8frblkz3xi17g,0,19.3,28.5,2023-04-24T01:13:30.746Z,2023-04-27T09:00:32Z,4227808387,56,Back,,,,,,,,,,,,,,,,,,,,,,33l8nq6xbj3pm1lkxo2qs5vfu,K. Ferdinand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535721,571,1,2,50,58,6gaq85erpkvbyxvivd96wuw44,1,84.4,74.5,2023-04-24T01:13:35.926Z,2023-04-24T01:13:40Z,4216368729,212,16.1,4216368731,213,3.4,4216368725,140,69.8,4216368723,56,Center,4216368727,141,67.5,,,,,,,,,,ajxa2yfzwct5nd0ded1sa9vmy,C. Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535737,572,1,2,51,3,6gaq85erpkvbyxvivd96wuw44,1,69.1,68.4,2023-04-24T01:13:40.118Z,2023-04-24T01:13:42Z,4216368797,140,56.0,4216368803,213,3.4,4216368795,56,Center,4216368799,141,63.3,4216368801,212,14.2,,,,,,,,,,a55do2tx3wz5tsboyf355aiok,B. Moyado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535749,573,1,2,51,5,6gaq85erpkvbyxvivd96wuw44,1,56,63.3,2023-04-24T01:13:41.974Z,2023-04-24T01:13:43Z,4216368855,140,57.4,4216368857,141,39.7,4216368863,213,4.8,4216368861,212,16.1,4216368853,56,Center,,,,,,,,,,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535787,574,1,2,51,6,6gaq85erpkvbyxvivd96wuw44,1,57.4,39.5,2023-04-24T01:13:43.078Z,2023-04-27T09:02:12Z,4216369037,140,64.3,4216369043,213,5.1,4216370163,210,13,4216369035,56,Right,4216369041,212,17.2,4216369039,141,16.5,,,,,,,do2o6ka25talswmmillufejqi,D.Rosales,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2538535801,420,45,2,51,11,5ou8b446l1sl8frblkz3xi17g,0,23.4,78.5,2023-04-24T01:13:48.422Z,2023-04-27T11:09:00Z,4216369119,56,Back,4216369499,233,575,4216369121,285,,,,,,,,,,,,,,,,,b2er4t1ttbuv1acwx6jaugb56,S. Miscic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535873,575,3,2,51,11,6gaq85erpkvbyxvivd96wuw44,1,76.6,21.5,2023-04-24T01:13:48.422Z,2023-04-27T09:01:13Z,4216369443,286,,4227831933,465,,4216369441,56,Center,4216369493,233,420,,,,,,,,,,,,,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538535875,576,13,2,51,17,6gaq85erpkvbyxvivd96wuw44,1,96.7,32.7,2023-04-24T01:13:54.389Z,2023-04-27T09:02:13Z,4216370187,215,,4216370175,75,,4216370189,230,99.5,4216370183,102,36.8,4216369695,20,,4216369451,56,Center,4216370177,29,,4216370191,231,44.9,8bnjioj1guv0abf5zdd21c2ui,J. Gaines,4216369449,62,,4216370185,103,4216369447,22,4216370179,55,574,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
