id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2527927085,435,43,2,48,50,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:10:35.682Z,2023-04-03T01:17:10Z,4159954793,56,Center,4160069005,144,61,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927089,436,43,2,48,50,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:10:35.826Z,2023-04-03T01:16:59Z,4160068531,144,61,4159954799,56,Center,,,,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927093,452,49,2,48,51,erwnez7ksfkns4dqmyr1fhbe,1,8.4,70.6,2023-04-03T00:10:36.576Z,2023-04-03T00:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927099,453,1,2,48,51,erwnez7ksfkns4dqmyr1fhbe,0,8.7,71.8,2023-04-03T00:10:36.944Z,2023-04-03T00:10:39Z,4159954837,1,,4159954827,56,Back,4159954833,212,33.1,4159954831,141,69.3,4159954835,213,6.2,4159954829,140,40.2,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927115,437,8,2,48,55,4g68p0t2f5jzhzfr67i2rj1ex,1,68.3,30.7,2023-04-03T00:10:40.482Z,2023-04-03T00:10:40Z,4159954901,56,Center,,,,,,,,,,,,,,,,,,,,,,dhy8f54t9uvukub7qbmsth8iy,D. Edelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927135,438,49,2,48,58,4g68p0t2f5jzhzfr67i2rj1ex,1,31.7,18.9,2023-04-03T00:10:43.634Z,2023-04-03T00:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927187,439,1,2,48,59,4g68p0t2f5jzhzfr67i2rj1ex,1,30.2,20.6,2023-04-03T00:10:44.930Z,2023-04-03T00:10:50Z,4159955209,213,2.1,4159955203,140,20.1,4159955207,212,21.4,4159955201,56,Back,4159955205,141,47.9,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927253,440,1,2,49,5,4g68p0t2f5jzhzfr67i2rj1ex,0,19.9,47.9,2023-04-03T00:10:50.930Z,2023-04-03T00:12:05Z,4159955449,56,Right,4159955457,213,5.9,4159955447,155,,4159955451,140,87.2,4159955455,212,75.0,4159955453,141,11.1,4159955459,1,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927259,454,49,2,49,11,erwnez7ksfkns4dqmyr1fhbe,1,11.7,94.5,2023-04-03T00:10:56.852Z,2023-04-03T00:10:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927265,455,1,2,49,11,erwnez7ksfkns4dqmyr1fhbe,0,11.7,94.5,2023-04-03T00:10:56.960Z,2023-04-03T00:10:58Z,4159955501,213,6.2,4159955503,1,,4159955499,212,3.7,4159955493,56,Back,4159955495,140,15.2,4159955497,141,93.9,4159955491,157,,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927269,441,61,2,49,12,4g68p0t2f5jzhzfr67i2rj1ex,1,86.8,11.1,2023-04-03T00:10:57.634Z,2023-04-03T00:10:57Z,4159955511,56,Right,,,,,,,,,,,,,,,,,,,,,,dug5046izrlh3owqk26hnvdre,W. Carmona,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927295,442,61,2,49,17,4g68p0t2f5jzhzfr67i2rj1ex,0,95.3,37.9,2023-04-03T00:11:02.554Z,2023-04-03T00:11:02Z,4159955617,56,Center,,,,,,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927309,443,5,2,49,17,4g68p0t2f5jzhzfr67i2rj1ex,0,101,38,2023-04-03T00:11:02.593Z,2023-04-03T00:32:25Z,4159955717,233,456,4159955679,346,,4159955677,56,Center,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927299,456,5,2,49,17,erwnez7ksfkns4dqmyr1fhbe,1,-1,62,2023-04-03T00:11:02.593Z,2023-04-03T00:11:05Z,4159955681,233,443,4159955625,346,,4159955623,56,Back,,,,,,,,,,,,,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927453,457,1,2,49,41,erwnez7ksfkns4dqmyr1fhbe,1,5,49.3,2023-04-03T00:11:27.261Z,2023-04-03T00:11:30Z,4159956457,237,,4159956439,124,,4159956449,212,16.2,4159956441,56,Back,4159956445,141,73.0,4159956443,140,6.0,4159956453,213,1.5,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927469,458,1,2,49,45,erwnez7ksfkns4dqmyr1fhbe,0,5.6,80.9,2023-04-03T00:11:30.722Z,2023-04-03T00:11:38Z,4159956527,141,93.0,4159956531,213,0.2,4159956521,155,,4159956525,140,50.7,4159956523,56,Left,4159956533,1,,4159956529,212,48.1,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927479,445,49,2,49,51,4g68p0t2f5jzhzfr67i2rj1ex,1,54.3,6.2,2023-04-03T00:11:36.626Z,2023-04-03T00:11:36Z,,,,,,,,,,,,,,,,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927495,446,1,2,49,53,4g68p0t2f5jzhzfr67i2rj1ex,0,58.5,9.2,2023-04-03T00:11:39.121Z,2023-04-03T00:11:41Z,4159956661,141,22.8,4159956665,213,1.4,4159956663,212,9.5,4159956657,56,Center,4159956659,140,60.4,,,,,,,,,,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927487,459,8,2,49,54,erwnez7ksfkns4dqmyr1fhbe,1,43.2,76.9,2023-04-03T00:11:40.066Z,2023-04-03T00:11:40Z,4159956631,56,Back,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927519,460,49,2,49,57,erwnez7ksfkns4dqmyr1fhbe,1,34.7,81.8,2023-04-03T00:11:42.722Z,2023-04-03T00:11:42Z,,,,,,,,,,,,,,,,,,,,,,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927527,461,1,2,49,57,erwnez7ksfkns4dqmyr1fhbe,1,34.7,81.8,2023-04-03T00:11:43.153Z,2023-04-03T00:11:44Z,4159956811,213,0.1,4159956803,56,Left,4159956805,140,57.4,4159956807,141,84.7,4159956809,212,23.9,,,,,,,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927577,462,1,2,49,58,erwnez7ksfkns4dqmyr1fhbe,1,57.4,84.8,2023-04-03T00:11:44.034Z,2023-04-03T01:27:13Z,4159956987,56,Center,4159956993,212,15.5,4159956995,213,4.9,4159956991,141,62.4,4159956989,140,60.0,,,,,,,,,,ah3swx80hoddr239t1r6qg2ga,T. Wolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927553,447,43,2,50,1,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:11:46.616Z,2023-04-03T01:33:18Z,4160094343,144,49,,,,,,,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927581,463,4,2,50,3,erwnez7ksfkns4dqmyr1fhbe,1,61.7,59.8,2023-04-03T00:11:48.978Z,2023-04-03T00:29:50Z,4159957011,286,,4159957007,152,,4159993125,233,448,4159957009,265,,4159957003,13,,4159957005,56,Center,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927653,448,4,2,50,3,4g68p0t2f5jzhzfr67i2rj1ex,0,38.3,40.2,2023-04-03T00:11:48.979Z,2023-04-03T00:29:50Z,4159957339,285,,4159957333,56,Back,4159957335,152,,4159957331,13,,4159993139,233,463,4159957337,265,,,,,,,,1pic8r417eldupxmh7nobfkve,D. Yearwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927725,464,1,2,50,24,erwnez7ksfkns4dqmyr1fhbe,1,60.6,62.7,2023-04-03T00:12:09.618Z,2023-04-03T00:12:13Z,4159957643,212,16.1,4159957645,213,4.3,4159957641,141,40.7,4159957639,140,55.0,4159957633,5,,4159957635,152,,4159957637,56,Center,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927745,465,1,2,50,27,erwnez7ksfkns4dqmyr1fhbe,1,55,40.7,2023-04-03T00:12:13.007Z,2023-04-03T00:12:15Z,4159957743,140,40.2,4159957745,141,38.3,4159957747,212,15.6,4159957741,56,Back,4159957749,213,3.2,,,,,,,,,,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927775,466,1,2,50,29,erwnez7ksfkns4dqmyr1fhbe,1,39.9,39.2,2023-04-03T00:12:15.073Z,2023-04-03T00:12:20Z,4159957849,141,51.3,4159957845,56,Center,4159957847,140,51.8,4159957853,213,0.6,4159957851,212,15.0,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927783,467,2,2,50,34,erwnez7ksfkns4dqmyr1fhbe,1,51.6,45.7,2023-04-03T00:12:20.083Z,2023-04-03T00:12:21Z,4159957889,7,6i2k03ji4uy1a9vgbl6t0hno4,4159957893,56,Right,4159957895,140,81.2,4159957897,141,14.1,4159957891,1,,,,,,,,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927805,449,55,2,50,34,4g68p0t2f5jzhzfr67i2rj1ex,1,26.7,57.6,2023-04-03T00:12:20.084Z,2023-04-03T00:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927943,450,1,2,50,50,4g68p0t2f5jzhzfr67i2rj1ex,1,28.8,73,2023-04-03T00:12:36.273Z,2023-04-03T00:12:42Z,4159958653,141,53.7,4159958651,140,17.6,4159958655,212,17.6,4159958647,241,,4159958657,213,4.0,4159958649,56,Back,4159958645,5,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928023,451,1,2,50,57,4g68p0t2f5jzhzfr67i2rj1ex,1,19.1,50.9,2023-04-03T00:12:42.801Z,2023-04-03T00:13:43Z,4159959097,213,1.3,4159959095,212,22.5,4159959091,140,24.7,4159959093,141,82.9,4159959089,56,Back,,,,,,,,,,8nw8gd0fkp3a3g0sivl7cu63u,A. Marcucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527927981,468,79,2,51,2,erwnez7ksfkns4dqmyr1fhbe,0,0,0,2023-04-03T00:12:47.667Z,2023-04-03T00:12:47Z,4159958815,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928027,452,79,2,51,8,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:12:53.794Z,2023-04-03T00:12:54Z,4159959109,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928033,469,79,2,51,8,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-03T00:12:54.195Z,2023-04-03T00:12:54Z,4159959135,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928073,453,1,2,51,11,4g68p0t2f5jzhzfr67i2rj1ex,0,25.9,87.2,2023-04-03T00:12:57.186Z,2023-04-03T00:12:58Z,4159959337,212,41.6,4159959333,140,65.5,4159959331,56,Left,4159959335,141,90.2,4159959329,155,,4159959339,213,0.0,4159959341,1,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928089,470,8,2,51,12,erwnez7ksfkns4dqmyr1fhbe,1,36.1,3.8,2023-04-03T00:12:58.259Z,2023-04-03T01:27:25Z,4159959411,56,Back,,,,,,,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928117,454,5,2,51,13,4g68p0t2f5jzhzfr67i2rj1ex,1,57.4,100.8,2023-04-03T00:12:59.394Z,2023-04-03T00:13:04Z,4159959531,347,,4159959555,233,471,4159959529,56,Left,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928093,471,5,2,51,13,erwnez7ksfkns4dqmyr1fhbe,0,42.6,-0.8,2023-04-03T00:12:59.394Z,2023-04-03T00:32:25Z,4159959437,56,Back,4159959439,347,,4159959581,233,454,,,,,,,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928153,455,1,2,51,19,4g68p0t2f5jzhzfr67i2rj1ex,1,58.6,100,2023-04-03T00:13:04.417Z,2023-04-03T00:13:08Z,4159959701,140,72.7,4159959705,212,15.7,4159959703,141,92.9,4159959699,56,Left,4159959707,213,5.9,4159959697,107,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928155,456,61,2,51,22,4g68p0t2f5jzhzfr67i2rj1ex,1,79.8,91.7,2023-04-03T00:13:08.193Z,2023-04-03T00:13:28Z,4159960433,189,,4159959711,56,Left,,,,,,,,,,,,,,,,,,,1nh4q19wfaedlpp1vnfuny9zo,O. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928189,472,4,2,51,28,erwnez7ksfkns4dqmyr1fhbe,1,37.2,3.9,2023-04-03T00:13:14.404Z,2023-04-03T00:13:17Z,4159959881,265,,4159959875,13,,4159959877,56,Back,4159959883,286,,4159960059,233,457,4159959879,152,,,,,,,,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928215,457,4,2,51,28,4g68p0t2f5jzhzfr67i2rj1ex,0,62.8,96.1,2023-04-03T00:13:14.405Z,2023-04-03T00:13:17Z,4159960043,56,Left,4159960045,152,,4159960047,265,,4159960041,13,,4159960049,285,,4159960079,233,472,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928251,458,17,2,51,32,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:13:18.001Z,2023-04-03T00:13:21Z,4159960249,393,,4159960245,31,,4159960251,13,243,,,,,,,,,,,,,,,,3gaoqrkf73134kvk2a023coa1,Y. Salinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928445,473,1,2,52,6,erwnez7ksfkns4dqmyr1fhbe,1,37.2,2.2,2023-04-03T00:13:52.341Z,2023-04-03T00:13:55Z,4159961109,212,13.9,4159961103,56,Back,4159961099,5,,4159961101,152,,4159961107,141,5.6,4159961105,140,24.1,4159961111,213,3.0,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928455,474,1,2,52,9,erwnez7ksfkns4dqmyr1fhbe,1,24.1,5.6,2023-04-03T00:13:54.885Z,2023-04-03T00:13:57Z,4159961167,141,50.4,4159961173,1,,4159961171,213,2.1,4159961169,212,35.4,4159961165,140,6.9,4159961163,56,Back,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928511,475,1,2,52,12,erwnez7ksfkns4dqmyr1fhbe,1,6.9,50.4,2023-04-03T00:13:57.825Z,2023-04-03T00:14:04Z,4159961429,212,34.8,4159961423,56,Back,4159961433,1,,4159961431,213,1.1,4159961425,140,20.8,4159961427,141,96.8,,,,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928525,476,1,2,52,19,erwnez7ksfkns4dqmyr1fhbe,1,33.8,97.8,2023-04-03T00:14:04.549Z,2023-04-03T00:14:06Z,4159961489,140,29.0,4159961493,212,6.8,4159961495,213,3.9,4159961491,141,91.1,4159961487,56,Back,,,,,,,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928543,477,1,2,52,21,erwnez7ksfkns4dqmyr1fhbe,1,29.7,91.1,2023-04-03T00:14:06.741Z,2023-04-03T00:14:10Z,4159961577,212,16.0,4159961579,213,5.6,4159961573,140,41.7,4159961575,141,76.6,4159961571,56,Back,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928553,478,1,2,52,24,erwnez7ksfkns4dqmyr1fhbe,1,44.5,77,2023-04-03T00:14:09.973Z,2023-04-03T00:14:11Z,4159961637,140,70.9,4159961639,141,72.6,4159961635,56,Center,4159961641,212,27.9,4159961643,213,6.2,,,,,,,,,,ah3swx80hoddr239t1r6qg2ga,T. Wolff,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928597,479,1,2,52,25,erwnez7ksfkns4dqmyr1fhbe,1,70.9,72.6,2023-04-03T00:14:11.125Z,2023-04-03T00:14:17Z,4159961857,140,74.6,4159961863,213,1.3,4159961861,212,13.6,4159961859,141,91.8,4159961855,56,Left,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928613,480,1,2,52,32,erwnez7ksfkns4dqmyr1fhbe,1,74.5,78.7,2023-04-03T00:14:17.591Z,2023-04-03T00:14:19Z,4159961927,212,14.0,4159961929,213,3.5,4159961925,141,71.7,4159961921,56,Center,4159961923,140,62.0,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928659,481,1,2,52,33,erwnez7ksfkns4dqmyr1fhbe,1,62.9,72,2023-04-03T00:14:18.884Z,2023-04-03T00:14:23Z,4159962141,213,4.0,4159962139,212,26.6,4159962137,141,42.7,4159962135,140,46.1,4159962133,56,Back,,,,,,,,,,bvk07vv7fbe5xsrf9j2rb0ueh,T. Tiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928681,482,1,2,52,37,erwnez7ksfkns4dqmyr1fhbe,1,52.8,36.6,2023-04-03T00:14:23.330Z,2023-04-03T00:14:26Z,4159962241,213,5.5,4159962239,212,26.5,4159962235,140,70.2,4159962237,141,8.3,4159962233,56,Right,,,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928689,483,1,2,52,41,erwnez7ksfkns4dqmyr1fhbe,0,69.4,7.1,2023-04-03T00:14:26.550Z,2023-04-03T00:14:28Z,4159962363,286,,4159962357,236,,4159962287,212,2.7,4159962289,213,1.6,4159962359,233,459,4159962283,140,69.4,4159962281,56,Right,4159962285,141,11.0,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928697,459,74,2,52,41,4g68p0t2f5jzhzfr67i2rj1ex,1,24.7,96,2023-04-03T00:14:26.551Z,2023-04-03T01:18:04Z,4159962377,233,483,4159962337,285,,4159962335,56,Back,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928715,460,5,2,52,42,4g68p0t2f5jzhzfr67i2rj1ex,0,23,101.2,2023-04-03T00:14:28.326Z,2023-04-03T00:32:25Z,4159962479,233,484,4159962443,347,,4159962441,56,Back,,,,,,,,,,,,,,,,92np3jwhxchmtfeov82ehe13o,O. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928709,484,5,2,52,42,erwnez7ksfkns4dqmyr1fhbe,1,77,-1.2,2023-04-03T00:14:28.326Z,2023-04-03T00:14:39Z,4159962393,56,Right,4159962399,347,,4159962467,233,460,,,,,,,,,,,,,,,,6i2k03ji4uy1a9vgbl6t0hno4,J. Villal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928759,485,1,2,52,56,erwnez7ksfkns4dqmyr1fhbe,1,75.4,0,2023-04-03T00:14:41.975Z,2023-04-03T00:14:44Z,4159962697,140,91.2,4159962699,141,23.9,4159962693,107,,4159962695,56,Center,4159962705,1,,4159962701,212,24.0,4159962703,213,0.8,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928767,486,1,2,52,58,erwnez7ksfkns4dqmyr1fhbe,0,90.9,23.9,2023-04-03T00:14:44.053Z,2023-04-03T01:27:39Z,4159962739,213,3.6,4159962737,212,17.8,4159962735,141,12.8,4159962731,56,Right,4159962733,140,75.5,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928779,461,49,2,53,3,4g68p0t2f5jzhzfr67i2rj1ex,1,22.5,85.6,2023-04-03T00:14:49.090Z,2023-04-03T00:15:06Z,,,,,,,,,,,,,,,,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928815,462,1,2,53,4,4g68p0t2f5jzhzfr67i2rj1ex,1,20,87.1,2023-04-03T00:14:49.457Z,2023-04-03T01:27:32Z,4159962949,140,22.7,4159962947,56,Back,4159962953,212,6.4,4159962955,213,5.2,4159962951,141,78.7,,,,,,,,,,nhhmltlm3ayn7vqmp6etck5w,C. Ofori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928831,464,1,2,53,5,4g68p0t2f5jzhzfr67i2rj1ex,0,31,78.2,2023-04-03T00:14:50.736Z,2023-04-03T01:27:48Z,4159963041,1,,4159963021,56,Left,4159963027,212,38.1,4159963025,141,100.0,4159963023,140,64.3,4159963029,213,0.4,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928835,465,5,2,53,5,4g68p0t2f5jzhzfr67i2rj1ex,0,62.3,100.9,2023-04-03T00:14:50.806Z,2023-04-03T00:32:25Z,4159997703,233,487,4159963043,56,Left,4159963045,347,,,,,,,,,,,,,,,,,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928829,487,5,2,53,5,erwnez7ksfkns4dqmyr1fhbe,1,37.7,-0.9,2023-04-03T00:14:50.806Z,2023-04-03T00:32:25Z,4159963017,56,Back,4159963019,347,,4159997697,233,465,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928817,463,43,2,53,9,4g68p0t2f5jzhzfr67i2rj1ex,1,0,0,2023-04-03T00:14:55.328Z,2023-04-03T00:14:56Z,4159962969,140,22.7,4159962975,213,0,4159962981,144,1,4159962971,141,79.6,4159962973,212,0,4159962967,56,Back,,,,,,,dhy8f54t9uvukub7qbmsth8iy,D. Edelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928839,488,1,2,53,11,erwnez7ksfkns4dqmyr1fhbe,1,39.9,0,2023-04-03T00:14:56.696Z,2023-04-03T00:14:59Z,4159963077,212,16.2,4159963069,107,,4159963079,213,2.5,4159963073,140,27.1,4159963075,141,11.4,4159963071,56,Back,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928881,489,1,2,53,13,erwnez7ksfkns4dqmyr1fhbe,1,27.1,11.4,2023-04-03T00:14:58.967Z,2023-04-03T00:15:03Z,4159963281,141,45.5,4159963285,213,2.4,4159963283,212,32.7,4159963279,140,5.1,4159963277,56,Back,4159963287,1,,,,,,,,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928905,490,1,2,53,18,erwnez7ksfkns4dqmyr1fhbe,1,8.7,45.8,2023-04-03T00:15:03.767Z,2023-04-03T00:15:08Z,4159963419,141,15.2,4159963415,56,Back,4159963421,212,27.3,4159963423,213,5.4,4159963417,140,25.5,,,,,,,,,,8x7ureyddmuodp6nl4rxfudw5,C. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928927,491,1,2,53,22,erwnez7ksfkns4dqmyr1fhbe,0,27.1,15.9,2023-04-03T00:15:08.280Z,2023-04-03T00:15:13Z,4159963551,213,0.9,4159963555,1,,4159963547,141,85.4,4159963539,155,,4159963549,212,59.0,4159963541,196,,4159963545,140,60.7,4159963543,56,Left,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527928923,466,8,2,53,25,4g68p0t2f5jzhzfr67i2rj1ex,1,38.3,24.6,2023-04-03T00:15:11.216Z,2023-04-03T00:15:11Z,4159963529,15,,4159963527,56,Back,,,,,,,,,,,,,,,,,,,7pdl6jqfaq1x1trdi5k30wsus,O. Mullings,,,,,,,,,,,,,,,,,,,,,,,,,,,,
