id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2541981197,398,43,1,43,47,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-30T21:49:34.347Z,2023-04-30T22:02:17Z,4241658351,56,Back,4241658353,285,0,4241683817,144,45,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981205,351,13,1,43,47,csntc7hucmo21gknxc5y0kc4q,1,92,59,2023-04-30T21:49:34.645Z,2023-05-07T09:36:05Z,4241659447,29,,4241658405,56,Center,4241658401,22,,4241659451,55,350,4241659449,154,,4241659445,74,,4241658403,17,,4241659459,102,55.6,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,4241659467,230,98.5,4241659463,214,,4241659061,72,4241659465,328,,,4241659469,231,4241659461,103,,,,,,,,52.9,63.9,,,,,,,,,,,,
2541981217,352,5,1,43,49,csntc7hucmo21gknxc5y0kc4q,0,101.3,56.2,2023-04-30T21:49:36.388Z,2023-04-30T21:49:37Z,4241658553,233,399,4241658463,56,Center,4241658465,346,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981227,399,5,1,43,49,bd0378yx50xpdcgwkt9p9bmz8,1,-1.3,43.8,2023-04-30T21:49:36.388Z,2023-04-30T22:03:13Z,4241658513,346,,4241658533,233,352,4241658509,56,Back,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981517,400,1,1,44,21,bd0378yx50xpdcgwkt9p9bmz8,1,5.3,37.6,2023-04-30T21:50:09.202Z,2023-04-30T21:50:14Z,4241660277,74,,4241660273,1,,4241660259,124,,4241660265,140,57.7,4241660269,212,55.2,4241660261,155,,4241660271,213,6.2,4241660263,56,Center,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,4241660267,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981647,402,44,1,44,25,bd0378yx50xpdcgwkt9p9bmz8,1,56.8,9.6,2023-04-30T21:50:12.634Z,2023-04-30T21:50:36Z,4241661039,56,Right,4241661041,286,,4241661053,233,353,,,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981507,353,44,1,44,25,csntc7hucmo21gknxc5y0kc4q,0,43.2,90.4,2023-04-30T21:50:12.635Z,2023-04-30T21:50:36Z,4241661061,233,402,4241660209,56,Back,4241660211,285,,,,,,,,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981531,401,1,1,44,25,bd0378yx50xpdcgwkt9p9bmz8,0,60.3,18.9,2023-04-30T21:50:12.898Z,2023-05-07T10:55:39Z,4241660335,212,13.9,4241660331,140,73.2,4241660327,168,,4241660337,213,6.0,4241660333,141,14.1,4241660325,3,,4241660329,56,Right,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981523,354,49,1,44,27,csntc7hucmo21gknxc5y0kc4q,1,36.3,79.9,2023-04-30T21:50:14.276Z,2023-04-30T21:50:14Z,,,,,,,,,,,,,,,,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981577,355,1,1,44,27,csntc7hucmo21gknxc5y0kc4q,1,36.3,79.1,2023-04-30T21:50:14.996Z,2023-04-30T21:50:22Z,4241660607,213,3.5,4241660603,141,58.5,4241660601,140,5.0,4241660609,1,,4241660605,212,35.7,4241660599,56,Back,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981591,356,1,1,44,35,csntc7hucmo21gknxc5y0kc4q,1,5,58.5,2023-04-30T21:50:22.771Z,2023-04-30T21:50:23Z,4241660701,140,15.3,4241660703,141,60.5,4241660707,213,0.1,4241660705,212,10.9,4241660699,56,Back,,,,,,,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981617,357,1,1,44,36,csntc7hucmo21gknxc5y0kc4q,1,14.5,59.6,2023-04-30T21:50:23.827Z,2023-04-30T21:50:26Z,4241660855,213,2.8,4241660851,141,65.8,4241660849,140,3.2,4241660853,212,12.6,4241660847,56,Back,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981623,358,1,1,44,39,csntc7hucmo21gknxc5y0kc4q,0,1.7,73.3,2023-04-30T21:50:26.339Z,2023-04-30T21:50:27Z,4241660901,212,34.4,4241660895,56,Back,4241660899,141,100.0,4241660905,1,,4241660893,155,,4241660897,140,28.7,4241660903,213,0.6,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981625,359,5,1,44,40,csntc7hucmo21gknxc5y0kc4q,0,31.6,101.8,2023-04-30T21:50:27.539Z,2023-04-30T22:03:14Z,4241660907,56,Back,4241660909,347,,4241685249,233,403,,,,,,,,,,,,,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981671,403,5,1,44,40,bd0378yx50xpdcgwkt9p9bmz8,1,68.4,-1.8,2023-04-30T21:50:27.539Z,2023-04-30T22:03:13Z,4241661187,56,Right,4241661189,347,,4241685231,233,359,,,,,,,,,,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981681,404,1,1,44,51,bd0378yx50xpdcgwkt9p9bmz8,1,71.8,0,2023-04-30T21:50:38.522Z,2023-05-07T09:36:42Z,4241661267,56,Right,4241661271,141,2.9,4241661275,213,3.0,4241661269,140,55.1,4241661265,107,,4241661273,212,17.8,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981689,405,43,1,44,53,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-30T21:50:40.458Z,2023-05-07T09:36:52Z,4257743873,144,1,4241661345,213,1.6,4241661337,56,Back,4241661341,141,38.5,4241661343,212,18.1,4241661339,140,42.0,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544993587,900,1,1,44,53,bd0378yx50xpdcgwkt9p9bmz8,1,55.4,6.1,2023-04-30T21:50:41.016Z,2023-05-07T09:36:58Z,4257744089,56,Back,4257744091,140,38.6,4257744095,212,20.9,4257744097,213,2.6,4257744093,141,22.5,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981711,406,1,1,44,55,bd0378yx50xpdcgwkt9p9bmz8,1,48.6,36.9,2023-04-30T21:50:42.562Z,2023-05-07T09:36:59Z,4241661461,56,Center,4241661469,213,1.3,4241661467,212,20.1,4241661463,140,53.6,4241661465,141,65.5,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981739,407,1,1,44,58,bd0378yx50xpdcgwkt9p9bmz8,1,54.7,71.8,2023-04-30T21:50:45.258Z,2023-04-30T21:50:48Z,4241661641,213,0.5,4241661639,212,25.1,4241661633,56,Left,4241661637,141,88.7,4241661635,140,76.0,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981753,408,1,1,45,1,bd0378yx50xpdcgwkt9p9bmz8,1,77.9,88.1,2023-04-30T21:50:48.874Z,2023-04-30T21:50:51Z,4241661723,213,4.0,4241661717,140,72.2,4241661721,212,9.3,4241661719,141,77.6,4241661715,56,Center,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981769,409,1,1,45,3,bd0378yx50xpdcgwkt9p9bmz8,1,75.5,82.7,2023-04-30T21:50:51.026Z,2023-04-30T21:50:53Z,4241661849,212,11.2,4241661843,140,79.4,4241661847,141,98.1,4241661853,213,1.2,4241661839,56,Left,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981773,410,61,1,45,4,bd0378yx50xpdcgwkt9p9bmz8,0,79.4,98.1,2023-04-30T21:50:51.650Z,2023-04-30T21:51:26Z,4241661863,56,Left,,,,,,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981821,360,5,1,45,5,csntc7hucmo21gknxc5y0kc4q,1,23.8,-1.6,2023-04-30T21:50:52.722Z,2023-04-30T22:03:13Z,4241662083,347,,4241662079,56,Back,4241663687,233,411,,,,,,,,,,,,,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981829,411,5,1,45,5,bd0378yx50xpdcgwkt9p9bmz8,0,76.2,101.6,2023-04-30T21:50:52.722Z,2023-04-30T21:51:32Z,4241662131,56,Left,4241663703,233,360,4241662133,347,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981993,361,1,1,45,27,csntc7hucmo21gknxc5y0kc4q,1,23.3,0,2023-04-30T21:51:14.595Z,2023-04-30T21:51:17Z,4241663035,213,0.4,4241663031,141,10.3,4241663027,56,Back,4241663033,212,22.2,4241663037,1,,4241663025,107,,4241663029,140,43.0,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541981997,362,61,1,45,29,csntc7hucmo21gknxc5y0kc4q,0,43,10.3,2023-04-30T21:51:16.997Z,2023-04-30T21:51:17Z,4241663053,56,Back,,,,,,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982019,413,44,1,45,30,bd0378yx50xpdcgwkt9p9bmz8,1,65.2,86.6,2023-04-30T21:51:17.921Z,2023-04-30T21:51:19Z,4241663167,233,363,4241663147,56,Left,4241663149,286,,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982007,363,44,1,45,30,csntc7hucmo21gknxc5y0kc4q,0,34.8,13.4,2023-04-30T21:51:17.922Z,2023-04-30T21:51:20Z,4241663173,233,413,4241663089,56,Back,4241663091,285,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982027,414,1,1,45,31,bd0378yx50xpdcgwkt9p9bmz8,0,56.6,91.5,2023-04-30T21:51:18.466Z,2023-05-07T09:37:33Z,4241663197,56,Left,4241663203,212,1.2,4241663199,140,57.4,4241663205,213,5.5,4241663195,3,,4241663201,141,90.3,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982013,364,61,1,45,31,csntc7hucmo21gknxc5y0kc4q,1,37,10.1,2023-04-30T21:51:18.721Z,2023-04-30T21:51:18Z,4241663107,56,Back,,,,,,,,,,,,,,,,,,,,,,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982035,365,1,1,45,33,csntc7hucmo21gknxc5y0kc4q,0,27.5,6.1,2023-04-30T21:51:20.740Z,2023-04-30T21:51:21Z,4241663253,1,,4241663247,141,0.0,4241663243,56,Right,4241663241,155,,4241663245,140,69.5,4241663249,212,44.3,4241663251,213,6.2,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982039,366,5,1,45,34,csntc7hucmo21gknxc5y0kc4q,0,67.3,-1.2,2023-04-30T21:51:21.671Z,2023-04-30T21:51:26Z,4241663441,233,415,4241663267,56,Right,4241663269,347,,,,,,,,,,,,,,,,,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982073,415,5,1,45,34,bd0378yx50xpdcgwkt9p9bmz8,1,32.7,101.2,2023-04-30T21:51:21.671Z,2023-04-30T22:03:14Z,4241663427,233,366,4241663391,347,,4241663389,56,Back,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982099,416,1,1,45,38,bd0378yx50xpdcgwkt9p9bmz8,1,34.9,100,2023-04-30T21:51:25.737Z,2023-04-30T21:51:29Z,4241663561,140,32.3,4241663565,212,29.6,4241663569,1,,4241663559,56,Back,4241663567,213,4.6,4241663563,141,58.4,4241663557,107,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982139,417,1,1,45,42,bd0378yx50xpdcgwkt9p9bmz8,1,32.5,57.6,2023-04-30T21:51:29.442Z,2023-04-30T21:51:34Z,4241663803,212,11.8,4241663797,56,Back,4241663801,141,44.8,4241663799,140,40.1,4241663805,213,5.5,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982185,418,1,1,45,47,bd0378yx50xpdcgwkt9p9bmz8,1,38.7,40.7,2023-04-30T21:51:34.387Z,2023-04-30T21:51:39Z,4241664071,155,,4241664075,140,52.5,4241664079,212,28.5,4241664081,213,5.2,4241664077,141,4.6,4241664073,56,Right,,,,,,,q12w2p0cgezbfmghgpt7h6hg,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982145,367,70,1,45,47,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-30T21:51:35.015Z,2023-04-30T21:51:35Z,4241663835,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982233,419,1,1,45,51,bd0378yx50xpdcgwkt9p9bmz8,1,55.6,6.5,2023-04-30T21:51:39.050Z,2023-04-30T21:51:46Z,4241664401,213,1.0,4241664397,141,24.6,4241664393,56,Center,4241664395,140,62.8,4241664399,212,14.4,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982241,368,45,1,45,59,csntc7hucmo21gknxc5y0kc4q,0,27.4,77.6,2023-04-30T21:51:46.811Z,2023-04-30T21:51:48Z,4241664471,233,420,4241664431,56,Back,4241664433,285,,,,,,,,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982245,420,3,1,45,59,bd0378yx50xpdcgwkt9p9bmz8,1,72.6,22.4,2023-04-30T21:51:46.811Z,2023-05-07T09:38:02Z,4257746077,465,,4241664445,233,368,4241664441,286,,4241664439,56,Center,,,,,,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982257,421,1,1,46,0,bd0378yx50xpdcgwkt9p9bmz8,1,71.1,14.3,2023-04-30T21:51:48.042Z,2023-04-30T21:51:50Z,4241664517,212,10.2,4241664515,141,10.1,4241664513,140,80.4,4241664519,213,6.0,4241664511,56,Right,,,,,,,,,,49ki6wsieoy8t4baq73o0zhbe,A. Ordóñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982263,422,1,1,46,2,bd0378yx50xpdcgwkt9p9bmz8,0,80.4,10.3,2023-04-30T21:51:49.978Z,2023-04-30T21:51:50Z,4241664559,141,21.6,4241664557,140,86.6,4241664555,56,Center,4241664561,212,10.1,4241664563,213,0.9,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982259,369,8,1,46,3,csntc7hucmo21gknxc5y0kc4q,1,13.1,69,2023-04-30T21:51:50.274Z,2023-05-07T09:38:17Z,4241664533,56,Back,4257746561,384,,,,,,,,,,,,,,,,,,,,anysxg2z6niqapc5m3f4tzims,J. Bolma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982269,370,49,1,46,4,csntc7hucmo21gknxc5y0kc4q,1,7.5,73.9,2023-04-30T21:51:51.253Z,2023-04-30T21:51:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982309,371,1,1,46,6,csntc7hucmo21gknxc5y0kc4q,1,7.5,85.6,2023-04-30T21:51:53.475Z,2023-04-30T21:51:57Z,4241664809,140,21.5,4241664813,212,16.2,4241664807,56,Back,4241664811,141,95.7,4241664815,213,0.4,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982313,372,30,1,46,7,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-30T21:51:54.875Z,2023-05-07T10:58:43Z,4241664835,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541982303,423,30,1,46,7,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-30T21:51:54.875Z,2023-04-30T21:52:00Z,4241664787,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988205,373,32,2,45,0,csntc7hucmo21gknxc5y0kc4q,1,0,0,2023-04-30T22:08:23.649Z,2023-05-06T08:00:54Z,4241696895,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988215,430,32,2,45,0,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-04-30T22:08:23.649Z,2023-04-30T22:08:25Z,4241696947,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988229,374,1,2,45,0,csntc7hucmo21gknxc5y0kc4q,1,50.3,50,2023-04-30T22:08:23.749Z,2023-04-30T22:09:50Z,4241697031,212,2.0,4241697043,213,2.6,4241697013,140,48.7,4241697005,56,Back,4241697051,279,S,4241697021,141,51.6,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988245,375,1,2,45,2,csntc7hucmo21gknxc5y0kc4q,1,48.7,51.6,2023-04-30T22:08:25.967Z,2023-04-30T22:08:27Z,4241697119,140,35.7,4241697125,212,14.6,4241697115,56,Back,4241697127,213,3.5,4241697123,141,44.0,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988261,376,1,2,45,3,csntc7hucmo21gknxc5y0kc4q,1,35.8,44,2023-04-30T22:08:27.214Z,2023-04-30T22:08:29Z,4241697243,212,18.7,4241697239,140,53.0,4241697245,213,0.3,4241697241,141,51.2,4241697237,56,Center,,,,,,,,,,ahfl8o5ngmw3vp3up97rlaj8p,P. Cayet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988297,377,1,2,45,5,csntc7hucmo21gknxc5y0kc4q,1,53,54.3,2023-04-30T22:08:29.486Z,2023-04-30T22:08:32Z,4241697407,212,26.7,4241697403,140,60.6,4241697409,213,1.3,4241697405,141,91.8,4241697401,56,Left,,,,,,,,,,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988303,378,1,2,45,8,csntc7hucmo21gknxc5y0kc4q,0,64.9,90.2,2023-04-30T22:08:32.047Z,2023-04-30T22:08:34Z,4241697427,56,Left,4241697431,141,90.9,4241697429,140,74.4,4241697435,213,0.0,4241697433,212,10.0,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988317,431,49,2,45,10,bd0378yx50xpdcgwkt9p9bmz8,1,34,13.1,2023-04-30T22:08:33.938Z,2023-04-30T22:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988389,432,1,2,45,10,bd0378yx50xpdcgwkt9p9bmz8,1,32.8,6.5,2023-04-30T22:08:34.505Z,2023-04-30T22:08:38Z,4241697721,213,0.7,4241697715,140,50.9,4241697719,212,25.5,4241697717,141,31.6,4241697713,56,Center,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988395,433,61,2,45,15,bd0378yx50xpdcgwkt9p9bmz8,0,57.8,30.3,2023-04-30T22:08:38.809Z,2023-04-30T22:08:39Z,4241697749,56,Center,,,,,,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988423,379,49,2,45,16,csntc7hucmo21gknxc5y0kc4q,1,35,69.6,2023-04-30T22:08:40.094Z,2023-04-30T22:08:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988475,380,1,2,45,18,csntc7hucmo21gknxc5y0kc4q,1,33.4,62.1,2023-04-30T22:08:42.047Z,2023-04-30T22:08:45Z,4241698149,56,Back,4241698151,140,9.7,4241698155,212,27.2,4241698157,213,3.6,4241698153,141,46.1,,,,,,,,,,9d864k8ppwryu5b7v57fkurdg,P. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988517,381,1,2,45,21,csntc7hucmo21gknxc5y0kc4q,1,9.2,45.5,2023-04-30T22:08:45.582Z,2023-04-30T22:08:49Z,4241698357,140,22.4,4241698363,213,5.3,4241698355,56,Back,4241698359,141,14.4,4241698361,212,25.3,,,,,,,,,,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988573,382,1,2,45,25,csntc7hucmo21gknxc5y0kc4q,1,28.1,13.1,2023-04-30T22:08:49.104Z,2023-04-30T22:08:53Z,4241698627,212,64.9,4241698631,1,,4241698623,140,70.6,4241698617,155,,4241698621,56,Left,4241698619,196,,4241698625,141,82.4,4241698629,213,0.8,ahgclh3e05evznhrpa32z6g6i,V. Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988577,383,1,2,45,30,csntc7hucmo21gknxc5y0kc4q,0,70.6,82.4,2023-04-30T22:08:53.759Z,2023-05-06T08:01:42Z,4253360099,155,,4241698655,213,5.0,4241698653,212,1.1,4241698649,140,70.9,4241698651,141,80.8,4241698645,56,Left,,,,,,,69ypla76c710iv0yegix1maz8,Marcos Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988599,434,61,2,45,31,bd0378yx50xpdcgwkt9p9bmz8,1,22,34.3,2023-04-30T22:08:55.645Z,2023-04-30T22:08:55Z,4241698775,56,Back,,,,,,,,,,,,,,,,,,,,,,44nrrrjr233eellmujjz45h5g,B. Halsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988663,384,1,2,45,34,csntc7hucmo21gknxc5y0kc4q,1,72.5,61.2,2023-04-30T22:08:57.966Z,2023-04-30T22:08:59Z,4241699071,140,87.4,4241699077,213,5.4,4241699073,141,32.7,4241699075,212,24.9,4241699069,56,Center,,,,,,,,,,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988669,385,1,2,45,36,csntc7hucmo21gknxc5y0kc4q,0,87.6,32.7,2023-04-30T22:08:59.710Z,2023-05-06T08:02:04Z,4241699215,233,435,4241699097,56,Center,4241699099,140,88.1,4241699105,213,0.9,4241699103,212,0.8,4241699101,141,33.6,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988687,435,61,2,45,36,bd0378yx50xpdcgwkt9p9bmz8,1,9.2,68.5,2023-04-30T22:08:59.711Z,2023-05-06T08:02:02Z,4241699169,56,Back,,,,,,,,,,,,,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541988721,386,5,2,45,39,csntc7hucmo21gknxc5y0kc4q,1,86.1,-1.8,2023-04-30T22:09:03.593Z,2023-04-30T23:15:27Z,4241699405,233,436,4241699379,347,,4241699377,56,Right,,,,,,,,,,,,,,,,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
