id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2530050779,440,1,2,45,57,d0c07im4a6oj8qa7f1zlt3pqs,1,46,7,2023-04-08T01:08:15.581Z,2023-04-08T01:08:20Z,4171300009,56,Back,4171300011,140,42.4,4171300017,213,2.0,4171300013,141,19.2,4171300015,212,9.1,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050783,441,1,2,46,2,d0c07im4a6oj8qa7f1zlt3pqs,1,46.6,29.7,2023-04-08T01:08:20.541Z,2023-04-08T01:08:21Z,4171300041,213,2.0,4171300035,140,42.8,4171300037,141,42.5,4171300033,56,Back,4171300039,212,9.6,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050797,442,1,2,46,4,d0c07im4a6oj8qa7f1zlt3pqs,1,42.8,42.5,2023-04-08T01:08:21.661Z,2023-04-08T01:08:23Z,4171300089,140,44.5,4171300091,141,26.5,4171300087,56,Back,4171300093,212,11.0,4171300095,213,4.9,,,,,,,,,,2yxzh220ndd4s4wqditruo0h6,A. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050815,443,1,2,46,5,d0c07im4a6oj8qa7f1zlt3pqs,1,44.5,26.5,2023-04-08T01:08:22.877Z,2023-04-08T01:08:26Z,4171300213,140,57.1,4171300219,213,5.5,4171300215,141,5.9,4171300217,212,19.3,4171300211,56,Right,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050833,444,43,2,46,8,d0c07im4a6oj8qa7f1zlt3pqs,1,0,0,2023-04-08T01:08:26.220Z,2023-04-08T01:08:30Z,4171300303,56,Right,4171300383,144,3,4171300305,286,0,,,,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531651907,883,3,2,46,9,d0c07im4a6oj8qa7f1zlt3pqs,0,63.9,25.7,2023-04-08T01:08:27.041Z,2023-04-10T12:19:25Z,4179723859,465,,4179723861,467,chiwsyjdyk4sn4vxqu9mdr0x6,4179723857,286,,4179723855,56,Center,,,,,,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050835,445,4,2,46,10,d0c07im4a6oj8qa7f1zlt3pqs,1,67.4,16.2,2023-04-08T01:08:27.837Z,2023-04-08T01:08:30Z,4171300311,152,,4171300307,13,,4171300309,56,Right,4171300401,233,395,4171300315,286,,4171300313,265,,,,,,,,3sm6srzig957fdn96ta68nmne,D. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050843,395,4,2,46,10,5icuo8utnztpsd9l03gdd68dl,0,32.6,83.8,2023-04-08T01:08:27.838Z,2023-04-10T12:20:20Z,4171300347,13,,4171300351,152,,4171300355,285,,4171300353,265,,4171300349,56,Back,4171300413,233,445,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530050865,396,17,2,46,12,5icuo8utnztpsd9l03gdd68dl,1,0,0,2023-04-08T01:08:29.808Z,2023-04-10T12:20:32Z,4171300473,31,,4171300475,392,,4171300477,13,243,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051221,446,1,2,47,24,d0c07im4a6oj8qa7f1zlt3pqs,0,72.2,16.8,2023-04-08T01:09:42.604Z,2023-04-10T12:21:21Z,4179732037,224,,4171302545,140,100.0,4171302537,5,,4171302543,56,Center,4171302539,155,,4179732039,20,,4171302553,1,,4171302551,213,0.8,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,4171302547,141,67.8,4171302535,2,4171302541,152,4171302549,212,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051219,397,5,2,47,28,5icuo8utnztpsd9l03gdd68dl,1,-1.4,30.8,2023-04-08T01:09:45.823Z,2023-04-08T01:09:46Z,4171302531,56,Back,4171302571,233,447,4171302533,346,,,,,,,,,,,,,,,,,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051223,447,5,2,47,28,d0c07im4a6oj8qa7f1zlt3pqs,0,101.4,69.2,2023-04-08T01:09:45.823Z,2023-04-08T02:00:13Z,4171302557,346,,4171302555,56,Center,4171302575,233,397,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051275,398,1,2,47,35,5icuo8utnztpsd9l03gdd68dl,0,3.5,39.4,2023-04-08T01:09:53.055Z,2023-04-08T01:09:57Z,4171302867,140,79.5,4171302873,213,6.1,4171302861,124,,4171302869,141,17.1,4171302875,1,,4171302865,56,Right,4171302871,212,81.2,4171302863,155,,9q91h72hhbibgekbjb8vcdxey,A. Thomas,,4171302877,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051277,448,49,2,47,40,d0c07im4a6oj8qa7f1zlt3pqs,1,16.4,84.4,2023-04-08T01:09:57.979Z,2023-04-08T01:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051307,449,1,2,47,42,d0c07im4a6oj8qa7f1zlt3pqs,1,17.8,92.4,2023-04-08T01:09:59.901Z,2023-04-08T01:10:03Z,4171303035,1,,4171303023,157,,4171303025,56,Back,4171303033,213,0.0,4171303029,141,93.6,4171303031,212,32.0,4171303027,140,48.3,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051309,450,4,2,47,45,d0c07im4a6oj8qa7f1zlt3pqs,1,48.6,90.2,2023-04-08T01:10:03.036Z,2023-04-10T12:21:53Z,4171303039,13,,4171303043,152,,4179734121,294,,4171303119,233,399,4171303041,56,Back,4171303047,286,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051321,399,4,2,47,45,5icuo8utnztpsd9l03gdd68dl,0,51.4,9.8,2023-04-08T01:10:03.037Z,2023-04-10T12:21:50Z,4171303083,13,,4179733945,294,,4171303087,152,,4171303085,56,Right,4171303091,285,,4171303129,233,450,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051369,451,1,2,47,53,d0c07im4a6oj8qa7f1zlt3pqs,1,41.9,83.2,2023-04-08T01:10:11.500Z,2023-04-08T01:10:16Z,4171303375,152,,4171303381,141,64.8,4171303373,5,,4171303385,213,3.8,4171303377,56,Back,4171303383,212,19.8,4171303379,140,27.3,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051371,452,1,2,47,58,d0c07im4a6oj8qa7f1zlt3pqs,1,27.3,64.8,2023-04-08T01:10:15.995Z,2023-04-08T01:10:17Z,4171303393,141,37.1,4171303395,212,19.1,4171303389,56,Back,4171303391,140,30.3,4171303397,213,4.9,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051383,453,1,2,47,59,d0c07im4a6oj8qa7f1zlt3pqs,1,30.3,37.1,2023-04-08T01:10:16.956Z,2023-04-08T01:10:18Z,4171303463,213,1.7,4171303459,141,64.2,4171303461,212,18.7,4171303457,140,27.4,4171303455,56,Back,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051389,454,1,2,48,0,d0c07im4a6oj8qa7f1zlt3pqs,1,27.4,64.2,2023-04-08T01:10:18.540Z,2023-04-08T01:10:20Z,4171303551,213,1.2,4171303547,141,80.9,4171303549,212,12.2,4171303545,140,31.7,4171303543,56,Back,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051419,455,1,2,48,2,d0c07im4a6oj8qa7f1zlt3pqs,1,33.3,81.7,2023-04-08T01:10:20.556Z,2023-04-08T01:10:24Z,4171303685,56,Center,4171303695,1,,4171303693,213,6.0,4171303683,155,,4171303691,212,37.5,4171303687,140,67.7,4171303689,141,66.9,,,,8ly83pm2mbtz4u7jwsv0o96qy,C. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051423,456,61,2,48,7,d0c07im4a6oj8qa7f1zlt3pqs,0,67.5,65.2,2023-04-08T01:10:24.720Z,2023-04-08T01:10:25Z,4171303701,56,Center,,,,,,,,,,,,,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051421,400,43,2,48,7,5icuo8utnztpsd9l03gdd68dl,1,0,0,2023-04-08T01:10:24.815Z,2023-04-10T12:22:53Z,4171303699,56,Back,4171303707,15,0,4179738453,144,8,,,,,,,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051427,401,49,2,48,8,5icuo8utnztpsd9l03gdd68dl,1,23.8,29.5,2023-04-08T01:10:26.495Z,2023-04-08T01:10:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051435,402,1,2,48,9,5icuo8utnztpsd9l03gdd68dl,1,23.8,29.5,2023-04-08T01:10:26.655Z,2023-04-08T01:10:29Z,4171303769,212,18.4,4171303771,213,0.9,4171303763,56,Back,4171303765,140,35.3,4171303767,141,50.0,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051449,403,1,2,48,11,5icuo8utnztpsd9l03gdd68dl,1,36.7,49.4,2023-04-08T01:10:29.135Z,2023-04-08T01:10:32Z,4171303857,56,Center,4171303865,213,5.7,4171303859,140,52.7,4171303863,212,19.8,4171303861,141,33.9,,,,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051475,404,1,2,48,15,5icuo8utnztpsd9l03gdd68dl,1,54.4,33.9,2023-04-08T01:10:32.623Z,2023-04-08T01:10:38Z,4171304049,213,5.5,4171304043,140,73.1,4171304041,56,Right,4171304047,212,27.1,4171304045,141,6.4,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051487,405,1,2,48,20,5icuo8utnztpsd9l03gdd68dl,0,98.2,19.5,2023-04-08T01:10:38.319Z,2023-04-08T01:10:40Z,4171304119,140,96.8,4171304125,213,1.7,4171304121,141,39.4,4171304123,212,13.6,4171304117,56,Center,,,,,,,,,,5uwkzz79ayagkh2ukysvgolwp,P. Rothrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051489,457,61,2,48,23,d0c07im4a6oj8qa7f1zlt3pqs,1,6.2,63.7,2023-04-08T01:10:40.844Z,2023-04-08T01:10:40Z,4171304129,56,Back,,,,,,,,,,,,,,,,,,,,,,2yxzh220ndd4s4wqditruo0h6,A. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051503,458,49,2,48,24,d0c07im4a6oj8qa7f1zlt3pqs,1,6,69.9,2023-04-08T01:10:42.079Z,2023-04-08T01:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051521,459,1,2,48,24,d0c07im4a6oj8qa7f1zlt3pqs,1,6,69.9,2023-04-08T01:10:42.459Z,2023-04-08T01:10:44Z,4171304263,140,12.0,4171304259,56,Back,4171304265,141,84.8,4171304269,213,1.0,4171304267,212,11.9,,,,,,,,,,d0riqrsz7ojwb9m94rbvx7r6y,S. Mazzaferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051525,460,1,2,48,27,d0c07im4a6oj8qa7f1zlt3pqs,1,13,86,2023-04-08T01:10:44.668Z,2023-04-08T01:10:47Z,4171304305,140,33.7,4171304303,56,Back,4171304311,213,6.2,4171304307,141,84.8,4171304309,212,21.8,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051527,461,3,2,48,29,d0c07im4a6oj8qa7f1zlt3pqs,0,29.1,79.2,2023-04-08T01:10:47.339Z,2023-04-10T12:23:31Z,4179741125,465,,4171304373,233,406,4171304317,56,Back,4171304319,285,,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051535,406,7,2,48,29,5icuo8utnztpsd9l03gdd68dl,0,70.9,20.8,2023-04-08T01:10:47.340Z,2023-04-10T12:23:35Z,4171304345,56,Right,4171304347,286,,4179741393,385,,4171304365,233,461,,,,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051531,462,61,2,48,29,d0c07im4a6oj8qa7f1zlt3pqs,1,28.1,79,2023-04-08T01:10:47.572Z,2023-04-10T12:23:48Z,4171304329,56,Back,,,,,,,,,,,,,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051841,419,1,2,48,30,5icuo8utnztpsd9l03gdd68dl,0,62,20,2023-04-08T01:10:48.030Z,2023-04-08T01:11:51Z,4171306241,213,5.3,4171306235,140,67.3,4171306237,141,8.6,4171306233,56,Right,4171306239,212,9.5,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051549,463,1,2,48,33,d0c07im4a6oj8qa7f1zlt3pqs,1,24.7,93.3,2023-04-08T01:10:51.131Z,2023-04-08T01:11:11Z,4171304429,140,33.3,4171304431,141,92.3,4171304427,56,Back,4171304435,213,6.2,4171304433,212,9.1,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051557,464,1,2,48,34,d0c07im4a6oj8qa7f1zlt3pqs,1,33.3,92.3,2023-04-08T01:10:52.107Z,2023-04-08T01:10:54Z,4171304483,213,4.7,4171304479,141,85.4,4171304481,212,4.7,4171304475,56,Back,4171304477,140,33.3,,,,,,,,,,42wy8249nwozwzl13jqewtn56,A. Ocampo-Chávez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051561,465,3,2,48,36,d0c07im4a6oj8qa7f1zlt3pqs,0,39.4,79.4,2023-04-08T01:10:53.997Z,2023-04-10T12:27:09Z,4171304575,233,407,4171304501,286,,4171304499,56,Back,4179756781,465,,,,,,,,,,,,,,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051573,407,7,2,48,36,5icuo8utnztpsd9l03gdd68dl,0,60.6,20.6,2023-04-08T01:10:53.998Z,2023-04-10T12:27:44Z,4179759151,385,,4171304559,56,Right,4171304571,233,465,4171304563,285,,,,,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531658737,884,1,2,48,38,d0c07im4a6oj8qa7f1zlt3pqs,0,30.5,77.8,2023-04-08T01:10:56.093Z,2023-04-10T12:28:36Z,4179762561,212,14.9,4179762557,140,44.0,4179762555,56,Back,4179762563,213,0.3,4179762559,141,84.7,,,,,,,,,,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051581,408,49,2,48,41,5icuo8utnztpsd9l03gdd68dl,1,50.6,21.6,2023-04-08T01:10:58.766Z,2023-04-10T12:28:43Z,4179763031,189,,,,,,,,,,,,,,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051595,409,1,2,48,41,5icuo8utnztpsd9l03gdd68dl,1,50.6,21.6,2023-04-08T01:10:58.895Z,2023-04-10T12:28:44Z,4171304663,56,Center,4171304677,212,10.7,4179763151,189,,4171304681,213,0.1,4171304669,140,60.8,4171304673,141,22.8,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051609,410,1,2,48,42,5icuo8utnztpsd9l03gdd68dl,1,60.8,22.8,2023-04-08T01:10:59.886Z,2023-04-08T01:11:02Z,4171304745,140,58.9,4171304743,56,Center,4171304747,141,34.6,4171304751,213,1.8,4171304749,212,8.3,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051651,411,4,2,48,48,5icuo8utnztpsd9l03gdd68dl,1,57.6,36.2,2023-04-08T01:11:05.870Z,2023-04-10T12:28:57Z,4171304983,13,,4171305007,233,466,4171304989,152,,4171304991,286,,4179763943,294,,4171304987,56,Center,,,,,,,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051653,466,4,2,48,48,d0c07im4a6oj8qa7f1zlt3pqs,0,42.4,63.8,2023-04-08T01:11:05.871Z,2023-04-10T12:28:54Z,4171304995,56,Back,4171305023,233,411,4171305001,285,,4171304993,13,,4179763701,294,,4171304997,152,,,,,,,,2yxzh220ndd4s4wqditruo0h6,A. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051739,412,1,2,49,11,5icuo8utnztpsd9l03gdd68dl,1,56,38.2,2023-04-08T01:11:28.831Z,2023-04-08T01:11:30Z,4171305579,140,54.4,4171305583,212,16.3,4171305585,213,4.6,4171305577,56,Right,4171305573,5,,4171305575,152,,4171305581,141,14.3,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051747,413,1,2,49,12,5icuo8utnztpsd9l03gdd68dl,1,54.4,14.3,2023-04-08T01:11:30.270Z,2023-04-08T01:11:31Z,4171305635,140,44.7,4171305641,213,2.4,4171305637,141,29.1,4171305633,56,Back,4171305639,212,14.3,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051755,414,1,2,49,14,5icuo8utnztpsd9l03gdd68dl,1,44.7,29.1,2023-04-08T01:11:31.694Z,2023-04-08T01:11:33Z,4171305703,141,14.9,4171305701,140,53.6,4171305699,56,Right,4171305705,212,13.4,4171305707,213,5.5,,,,,,,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051765,415,1,2,49,15,5icuo8utnztpsd9l03gdd68dl,1,53.7,14.7,2023-04-08T01:11:33.246Z,2023-04-08T01:11:36Z,4171305793,212,20.5,4171305795,213,2.8,4171305789,140,35.6,4171305791,141,25.9,4171305787,56,Back,,,,,,,,,,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051783,416,1,2,49,18,5icuo8utnztpsd9l03gdd68dl,1,42.1,28.8,2023-04-08T01:11:36.446Z,2023-04-08T01:11:39Z,4171305915,140,34.4,4171305917,141,52.2,4171305919,212,17.8,4171305921,213,2.0,4171305913,56,Back,,,,,,,,,,errrv56acc41z74f8kumo7qlm,D. Leyva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051795,417,1,2,49,22,5icuo8utnztpsd9l03gdd68dl,1,33.4,50.9,2023-04-08T01:11:39.774Z,2023-04-08T01:11:42Z,4171305981,141,30.3,4171305977,56,Back,4171305985,213,4.7,4171305983,212,14.0,4171305979,140,33.9,,,,,,,,,,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051823,418,1,2,49,24,5icuo8utnztpsd9l03gdd68dl,0,33.8,28.9,2023-04-08T01:11:41.887Z,2023-04-08T01:11:46Z,4171306137,141,32.1,4171306131,155,,4171306143,1,,4171306139,212,65.0,4171306141,213,0.0,4171306135,140,95.7,4171306133,56,Center,,,,9pdlqvcvxbblylawycpp2ywvd,H. Uderitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051859,467,52,2,49,35,d0c07im4a6oj8qa7f1zlt3pqs,1,6.9,68.7,2023-04-08T01:11:52.700Z,2023-04-10T12:29:14Z,4179765107,377,,,,,,,,,,,,,,,,,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051877,468,1,2,49,36,d0c07im4a6oj8qa7f1zlt3pqs,1,6.9,68.7,2023-04-08T01:11:53.771Z,2023-04-08T01:11:55Z,4171306445,213,5.2,4171306437,56,Back,4171306443,212,31.2,4171306439,140,19.7,4171306435,123,,4171306441,141,27.3,,,,,,,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051893,469,1,2,49,38,d0c07im4a6oj8qa7f1zlt3pqs,1,19.7,27.3,2023-04-08T01:11:55.626Z,2023-04-08T01:11:57Z,4171306521,56,Back,4171306525,141,28.8,4171306527,212,17.5,4171306529,213,0.1,4171306523,140,36.3,,,,,,,,,,5h73r4bv42whxsvnlq89b89re,K. Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051941,470,1,2,49,39,d0c07im4a6oj8qa7f1zlt3pqs,1,36.3,28.8,2023-04-08T01:11:56.939Z,2023-04-08T01:12:02Z,4171306751,140,31.1,4171306757,213,4.4,4171306755,212,15.7,4171306753,141,7.1,4171306749,56,Back,,,,,,,,,,7nxqbiq6fics5w3qnwhz249as,S. Louis Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051943,471,3,2,49,44,d0c07im4a6oj8qa7f1zlt3pqs,0,41.4,17.1,2023-04-08T01:12:02.587Z,2023-04-10T12:29:37Z,4171309689,286,,4171306761,56,Back,4179766659,465,,4171311855,233,420,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530051999,420,7,2,49,44,5icuo8utnztpsd9l03gdd68dl,1,58.6,82.9,2023-04-08T01:12:02.588Z,2023-04-10T12:29:39Z,4171307113,285,,4171307111,56,Left,4171311851,233,471,4179766771,384,,,,,,,,,,,,,,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530052737,448,61,2,49,55,5icuo8utnztpsd9l03gdd68dl,1,41.1,96.8,2023-04-08T01:12:12.893Z,2023-04-08T01:15:00Z,4171311533,56,Back,,,,,,,,,,,,,,,,,,,,,,7zr3gif60ntltgt3s5yi6qjca,T. Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530052007,421,5,2,49,55,5icuo8utnztpsd9l03gdd68dl,0,39.3,101.6,2023-04-08T01:12:13.154Z,2023-04-08T02:00:14Z,4171307161,347,,4171316781,233,472,4171307159,56,Back,,,,,,,,,,,,,,,,3007iihmvmlzgpgtxri3v3hg4,B. Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530052013,472,5,2,49,55,d0c07im4a6oj8qa7f1zlt3pqs,1,60.7,-1.6,2023-04-08T01:12:13.154Z,2023-04-08T01:18:57Z,4171307181,56,Right,4171307183,347,,4171316771,233,421,,,,,,,,,,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530052023,473,1,2,49,57,d0c07im4a6oj8qa7f1zlt3pqs,1,55.5,0,2023-04-08T01:12:14.714Z,2023-04-08T01:12:17Z,4171307215,107,,4171307221,141,9.4,4171307223,212,10.2,4171307217,56,Back,4171307219,140,49.2,4171307225,213,2.3,,,,,,,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
