id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526209621,363,1,1,42,46,bd0378yx50xpdcgwkt9p9bmz8,1,55.3,86.9,2023-03-31T23:48:26.791Z,2023-03-31T23:48:29Z,4150860727,141,94.4,4150860725,140,62.8,4150860723,56,Left,4150860729,212,9.4,4150860731,213,0.6,,,,,,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209635,364,1,1,42,49,bd0378yx50xpdcgwkt9p9bmz8,0,63.2,94.5,2023-03-31T23:48:29.543Z,2023-03-31T23:48:31Z,4150860815,213,6.3,4150860809,140,79.7,4150860811,141,94.4,4150860813,212,17.3,4150860807,56,Left,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209655,292,49,1,42,52,6ubc4y1v6hr63mca7ica4hp90,1,16.2,2.8,2023-03-31T23:48:33.209Z,2023-04-01T01:25:52Z,,,,,,,,,,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209665,293,1,1,42,53,6ubc4y1v6hr63mca7ica4hp90,0,16.2,2.8,2023-03-31T23:48:34.434Z,2023-04-01T01:25:47Z,4150860971,157,,4150861007,286,,4150860975,140,20.3,4150860981,213,0.3,4150861003,233,365,4150860979,212,4.5,4150860983,1,,4150861001,236,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,4150860973,56,Back,4150860977,141,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209653,365,74,1,42,53,bd0378yx50xpdcgwkt9p9bmz8,1,74.5,97.3,2023-03-31T23:48:34.435Z,2023-04-01T01:28:06Z,4150861021,233,293,4150860913,285,,4150860911,56,Left,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209699,294,5,1,42,55,6ubc4y1v6hr63mca7ica4hp90,1,22.1,-1.2,2023-03-31T23:48:36.265Z,2023-04-01T00:00:20Z,4150861161,56,Back,4150861163,347,,4150861171,233,366,,,,,,,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209661,366,5,1,42,55,bd0378yx50xpdcgwkt9p9bmz8,0,77.9,101.2,2023-03-31T23:48:36.265Z,2023-03-31T23:48:45Z,4150860961,347,,4150860959,56,Left,4150861197,233,294,,,,,,,,,,,,,,,,e3xsrspideqsbd098pkvr0bqi,J. Govea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209729,295,1,1,43,6,6ubc4y1v6hr63mca7ica4hp90,1,21.1,0,2023-03-31T23:48:47.353Z,2023-03-31T23:48:53Z,4150861329,212,13.1,4150861331,213,0.3,4150861321,107,,4150861327,141,3.5,4150861325,140,33.1,4150861323,56,Back,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209731,296,4,1,43,11,6ubc4y1v6hr63mca7ica4hp90,1,38.1,5.2,2023-03-31T23:48:51.785Z,2023-03-31T23:48:54Z,4150861335,13,,4150861387,233,367,4150861337,294,,4150861391,286,,4150861339,56,Back,4150861341,152,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209737,367,4,1,43,11,bd0378yx50xpdcgwkt9p9bmz8,0,61.9,94.8,2023-03-31T23:48:51.786Z,2023-03-31T23:48:55Z,4150861365,152,,4150861361,294,,4150861363,56,Left,4150861359,13,,4150861367,285,,4150861399,233,296,,,,,,,4uo9isxivewjrtdg9v7lku9zo,S. Jimenez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209809,297,1,1,43,26,6ubc4y1v6hr63mca7ica4hp90,1,34.1,1.2,2023-03-31T23:49:06.634Z,2023-03-31T23:49:08Z,4150861751,141,6.6,4150861743,5,,4150861745,152,,4150861747,56,Back,4150861753,212,4.2,4150861749,140,32.2,4150861755,213,2.1,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209815,298,1,1,43,27,6ubc4y1v6hr63mca7ica4hp90,1,32.2,6.6,2023-03-31T23:49:07.946Z,2023-03-31T23:49:09Z,4150861779,140,32.7,4150861781,141,0.9,4150861783,212,3.9,4150861785,213,4.8,4150861777,56,Back,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209837,299,1,1,43,28,6ubc4y1v6hr63mca7ica4hp90,1,32.7,0.9,2023-03-31T23:49:09.242Z,2023-03-31T23:49:13Z,4150861915,213,2.9,4150861911,141,7.2,4150861913,212,19.1,4150861903,56,Back,4150861907,140,15.0,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209851,300,1,1,43,32,6ubc4y1v6hr63mca7ica4hp90,0,18.4,9.5,2023-03-31T23:49:13.067Z,2023-03-31T23:49:17Z,4150862013,141,14.4,4150862009,56,Right,4150862015,212,45.5,4150862017,213,0.1,4150862011,140,61.6,4150862019,1,,4150862007,157,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209867,301,3,1,43,40,6ubc4y1v6hr63mca7ica4hp90,0,66.3,26.6,2023-03-31T23:49:20.874Z,2023-04-05T08:07:55Z,4150862097,56,Center,4164735891,464,,4150862119,233,368,4150862099,286,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209871,368,7,1,43,40,bd0378yx50xpdcgwkt9p9bmz8,1,33.7,73.4,2023-03-31T23:49:20.875Z,2023-04-05T08:07:57Z,4150862105,56,Back,4164735925,383,,4150862109,233,301,4150862107,285,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209873,369,49,1,43,41,bd0378yx50xpdcgwkt9p9bmz8,1,29.7,69.9,2023-03-31T23:49:21.737Z,2023-03-31T23:49:22Z,,,,,,,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209893,370,1,1,43,41,bd0378yx50xpdcgwkt9p9bmz8,0,29.7,69.9,2023-03-31T23:49:21.977Z,2023-03-31T23:49:24Z,4150862181,141,100.0,4150862183,212,37.6,4150862177,56,Left,4150862185,213,0.6,4150862187,1,,4150862179,140,59.0,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209985,302,5,1,43,43,6ubc4y1v6hr63mca7ica4hp90,1,42,-1.4,2023-03-31T23:49:23.666Z,2023-03-31T23:49:38Z,4150862677,233,371,4150862673,56,Back,4150862675,347,,,,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209899,371,5,1,43,43,bd0378yx50xpdcgwkt9p9bmz8,0,58,101.4,2023-03-31T23:49:23.666Z,2023-04-01T00:00:20Z,4150862217,347,,4150862683,233,302,4150862215,56,Left,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526209989,303,1,1,43,57,6ubc4y1v6hr63mca7ica4hp90,1,43.1,0,2023-03-31T23:49:38.179Z,2023-03-31T23:49:39Z,4150862707,141,9.8,4150862705,140,45.2,4150862711,213,1.3,4150862703,56,Back,4150862709,212,7.7,4150862701,107,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210003,304,1,1,43,59,6ubc4y1v6hr63mca7ica4hp90,1,45.3,7.8,2023-03-31T23:49:39.747Z,2023-03-31T23:49:42Z,4150862789,56,Back,4150862797,213,2.9,4150862795,212,23.5,4150862793,141,15.1,4150862791,140,23.4,,,,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210021,305,1,1,44,2,6ubc4y1v6hr63mca7ica4hp90,1,22.1,20.4,2023-03-31T23:49:42.531Z,2023-03-31T23:49:48Z,4150862907,212,25.3,4150862903,140,25.9,4150862901,56,Back,4150862905,141,57.1,4150862909,213,1.4,,,,,,,,,,exk9svcdgcbn05ms00fhorvv8,J. Neeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210049,306,1,1,44,7,6ubc4y1v6hr63mca7ica4hp90,1,32.7,73.6,2023-03-31T23:49:48.251Z,2023-03-31T23:49:53Z,4150863083,213,0.9,4150863069,140,43.5,4150863079,212,18.8,4150863067,56,Back,4150863073,141,95.7,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210055,307,61,1,44,14,6ubc4y1v6hr63mca7ica4hp90,0,56.4,96.9,2023-03-31T23:49:55.211Z,2023-03-31T23:49:55Z,4150863095,56,Left,,,,,,,,,,,,,,,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210057,372,49,1,44,15,bd0378yx50xpdcgwkt9p9bmz8,1,40.6,10,2023-03-31T23:49:56.394Z,2023-03-31T23:49:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210073,373,1,1,44,17,bd0378yx50xpdcgwkt9p9bmz8,1,50.1,12.7,2023-03-31T23:49:57.690Z,2023-03-31T23:50:00Z,4150863187,56,Right,4150863191,141,8.0,4150863193,212,13.8,4150863195,213,6.0,4150863189,140,62.9,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210083,374,1,1,44,20,bd0378yx50xpdcgwkt9p9bmz8,1,66.1,10.8,2023-03-31T23:50:00.602Z,2023-03-31T23:50:02Z,4150863241,212,14.9,4150863239,141,12.9,4150863243,213,0.1,4150863235,56,Right,4150863237,140,80.2,,,,,,,,,,bpr7u1cp7bzt1w2t1tsmru73e,J. Castellano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210087,375,61,1,44,22,bd0378yx50xpdcgwkt9p9bmz8,0,78.5,10.3,2023-03-31T23:50:02.683Z,2023-03-31T23:50:03Z,4150863257,56,Right,,,,,,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210089,308,12,1,44,23,6ubc4y1v6hr63mca7ica4hp90,1,12.5,91.7,2023-03-31T23:50:03.524Z,2023-03-31T23:50:04Z,4150863287,167,,4150863279,212,6.4,4150863275,140,12.7,4150863273,56,Back,4150863281,213,1.5,4150863277,141,100.0,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210091,309,5,1,44,23,6ubc4y1v6hr63mca7ica4hp90,0,14.2,101,2023-03-31T23:50:04.042Z,2023-04-01T00:00:20Z,4150863715,233,376,4150863283,56,Back,4150863285,347,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210163,376,5,1,44,23,bd0378yx50xpdcgwkt9p9bmz8,1,85.8,-1,2023-03-31T23:50:04.042Z,2023-03-31T23:50:17Z,4150863647,56,Right,4150863649,347,,4150863697,233,309,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210213,377,1,1,44,49,bd0378yx50xpdcgwkt9p9bmz8,0,88.1,0,2023-03-31T23:50:29.947Z,2023-03-31T23:50:31Z,4150863905,141,36.9,4150863899,107,,4150863911,1,,4150863903,140,89.9,4150863907,212,25.7,4150863909,213,1.5,4150863901,56,Center,,,,1ie2n14n0fm7tyl99vxybmk4q,Morgan Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210217,310,8,1,44,52,6ubc4y1v6hr63mca7ica4hp90,1,6.3,59,2023-03-31T23:50:33.109Z,2023-04-05T08:08:24Z,4164736253,385,,4150863937,56,Back,,,,,,,,,,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210225,311,1,1,44,56,6ubc4y1v6hr63mca7ica4hp90,1,22.6,55.5,2023-03-31T23:50:37.356Z,2023-04-01T01:11:54Z,4150958059,56,Back,4150958069,141,66.0,4150958065,140,28.9,4150958073,212,9.7,4150958075,213,0.8,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210229,312,1,1,44,57,6ubc4y1v6hr63mca7ica4hp90,1,30.3,71.9,2023-03-31T23:50:37.526Z,2023-04-01T01:11:55Z,4150958237,141,16.5,4150958235,140,38.2,4150958243,1,,4150958233,56,Back,4150958239,212,38.6,4150958241,213,4.9,,,,,,,b1p6qcv8wjzoxoax3nt13n5gq,D. Poręba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210249,313,49,1,44,59,6ubc4y1v6hr63mca7ica4hp90,1,55,6.8,2023-03-31T23:50:39.596Z,2023-04-01T01:11:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210265,314,1,1,44,59,6ubc4y1v6hr63mca7ica4hp90,1,55.3,9.7,2023-03-31T23:50:40.196Z,2023-04-01T01:11:27Z,4150864165,56,Center,4150864177,213,0.7,4150864167,140,72.4,4150864173,212,22.9,4150864169,141,30.6,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210271,378,70,1,45,0,bd0378yx50xpdcgwkt9p9bmz8,1,0,0,2023-03-31T23:50:40.675Z,2023-04-05T08:08:29Z,4150864247,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210275,315,1,1,45,5,6ubc4y1v6hr63mca7ica4hp90,1,72.4,30.6,2023-03-31T23:50:46.285Z,2023-03-31T23:50:49Z,4150864265,56,Center,4150864269,141,30.6,4150864267,140,66.9,4150864273,213,3.1,4150864271,212,5.8,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210277,316,1,1,45,8,6ubc4y1v6hr63mca7ica4hp90,0,70.6,31,2023-03-31T23:50:48.948Z,2023-03-31T23:50:49Z,4150864281,141,29.5,4150864283,212,2.2,4150864277,56,Center,4150864285,213,5.8,4150864279,140,72.5,,,,,,,,,,603sxl8xsij9kep03px6s85m2,B. Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210293,379,8,1,45,11,bd0378yx50xpdcgwkt9p9bmz8,1,21.5,59.4,2023-03-31T23:50:52.076Z,2023-04-05T08:08:36Z,4164736429,385,,4150864353,56,Back,,,,,,,,,,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210321,317,1,1,45,12,6ubc4y1v6hr63mca7ica4hp90,1,69.4,30.7,2023-03-31T23:50:52.620Z,2023-03-31T23:50:56Z,4150864531,212,20.2,4150864529,141,60.4,4150864533,213,1.5,4150864525,56,Center,4150864527,140,70.5,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210325,318,1,1,45,12,6ubc4y1v6hr63mca7ica4hp90,0,70.7,61.9,2023-03-31T23:50:53.308Z,2023-04-01T01:26:00Z,4150864543,140,86.3,4150864545,141,46.4,4150864547,212,19.5,4150864541,56,Center,4150864549,213,5.7,4150864539,155,,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210309,380,1,1,45,13,bd0378yx50xpdcgwkt9p9bmz8,0,21.5,59.4,2023-03-31T23:50:53.660Z,2023-04-05T08:08:43Z,4164736493,155,,4150864427,213,0.0,4150864417,140,31.3,4150864415,56,Back,4150864419,141,59.6,4150864423,212,10.3,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210383,381,12,1,45,19,bd0378yx50xpdcgwkt9p9bmz8,1,7.7,57.5,2023-03-31T23:50:59.932Z,2023-03-31T23:51:13Z,4150864877,212,32.3,4150864879,213,6.2,4150864875,141,52.1,4150864873,140,38.3,4150864871,56,Back,,,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210343,319,1,1,45,20,6ubc4y1v6hr63mca7ica4hp90,1,56.5,44.2,2023-03-31T23:51:00.917Z,2023-03-31T23:51:02Z,4150864659,212,9.1,4150864661,213,0.1,4150864655,140,65.1,4150864653,56,Center,4150864657,141,46.2,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210347,320,1,1,45,21,6ubc4y1v6hr63mca7ica4hp90,1,65.1,46.2,2023-03-31T23:51:02.029Z,2023-03-31T23:51:03Z,4150864679,56,Center,4150864687,213,3.3,4150864683,141,44.5,4150864685,212,9.4,4150864681,140,56.2,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210351,321,1,1,45,22,6ubc4y1v6hr63mca7ica4hp90,1,56.2,44.5,2023-03-31T23:51:03.285Z,2023-03-31T23:51:05Z,4150864707,141,10.8,4150864711,213,5.0,4150864703,56,Right,4150864705,140,63.1,4150864709,212,24.0,,,,,,,,,,2skxdj9puilqn62emw8wnflnu,J. Sobociński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210357,322,1,1,45,24,6ubc4y1v6hr63mca7ica4hp90,1,63.1,10.8,2023-03-31T23:51:04.940Z,2023-03-31T23:51:08Z,4150864745,56,Center,4150864751,212,7.9,4150864747,140,60.5,4150864749,141,21.7,4150864753,213,1.9,,,,,,,,,,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210365,323,1,1,45,27,6ubc4y1v6hr63mca7ica4hp90,0,60.5,21.7,2023-03-31T23:51:08.445Z,2023-03-31T23:51:16Z,4150864771,212,43.0,4150864773,213,6.1,4150864767,140,100.0,4150864775,1,,4150864769,141,8.6,4150864765,56,Right,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210369,324,5,1,45,30,6ubc4y1v6hr63mca7ica4hp90,0,100.9,9.6,2023-03-31T23:51:10.786Z,2023-03-31T23:51:14Z,4150864781,56,Right,4150864787,346,,4150864891,233,382,,,,,,,,,,,,,,,,dercetgxemr74f5yasq86s5t6,P. Mayaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210385,382,5,1,45,30,bd0378yx50xpdcgwkt9p9bmz8,1,-0.9,90.4,2023-03-31T23:51:10.786Z,2023-04-01T00:00:21Z,4150864883,346,,4150864881,56,Back,4150864885,233,324,,,,,,,,,,,,,,,,9asj8t10cvfumot9hr3dprsic,B. Stitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210465,383,1,1,45,37,bd0378yx50xpdcgwkt9p9bmz8,1,4,60.2,2023-03-31T23:51:18.124Z,2023-03-31T23:51:29Z,4150865323,212,15.5,4150865319,140,8.1,4150865325,213,1.3,4150865321,141,82.1,4150865315,124,,4150865329,237,,4150865317,56,Back,,,,3fjb8lymm7grc7nqyfpzw1a8k,P. Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210489,384,1,1,45,48,bd0378yx50xpdcgwkt9p9bmz8,1,21.6,78.6,2023-03-31T23:51:29.437Z,2023-03-31T23:51:33Z,4150865447,141,20.4,4150865445,140,26.5,4150865443,56,Back,4150865451,213,4.8,4150865449,212,39.9,4150865441,155,,4150865453,1,,,,,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210503,385,1,1,45,52,bd0378yx50xpdcgwkt9p9bmz8,1,25.6,18.1,2023-03-31T23:51:32.892Z,2023-03-31T23:51:37Z,4150865511,141,16.4,4150865513,212,12.7,4150865515,213,6.2,4150865509,140,37.6,4150865507,56,Back,,,,,,,,,,2d9cw6dcm2wsgrr8mj5rt6zje,K. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210505,386,61,1,45,57,bd0378yx50xpdcgwkt9p9bmz8,0,37.4,15.6,2023-03-31T23:51:37.517Z,2023-03-31T23:51:37Z,4150865519,56,Back,,,,,,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210517,325,49,1,45,59,6ubc4y1v6hr63mca7ica4hp90,1,57.1,97.7,2023-03-31T23:51:40.334Z,2023-03-31T23:51:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210525,326,1,1,46,0,6ubc4y1v6hr63mca7ica4hp90,0,57.1,97.7,2023-03-31T23:51:40.606Z,2023-03-31T23:51:50Z,4150865621,56,Left,4150865629,213,5.5,4150865623,140,59.3,4150865625,141,94.6,4150865877,236,,4150865627,212,3.1,4150865889,286,,4150865881,233,387,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210529,387,74,1,46,0,bd0378yx50xpdcgwkt9p9bmz8,1,39.4,2.4,2023-03-31T23:51:40.607Z,2023-04-01T01:28:06Z,4150865903,233,326,4150865867,285,,4150865643,56,Back,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210607,327,5,1,46,2,6ubc4y1v6hr63mca7ica4hp90,1,60.2,101,2023-03-31T23:51:43.351Z,2023-03-31T23:51:57Z,4150866077,233,388,4150866075,347,,4150866073,56,Left,,,,,,,,,,,,,,,,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210539,388,5,1,46,2,bd0378yx50xpdcgwkt9p9bmz8,0,39.8,-1,2023-03-31T23:51:43.351Z,2023-04-01T00:00:21Z,4150865697,56,Back,4150866095,233,327,4150865699,347,,,,,,,,,,,,,,,,,aw9qtyjb4wdifiixi139m96cq,G. Valenzuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210643,328,1,1,46,16,6ubc4y1v6hr63mca7ica4hp90,1,57.2,100,2023-03-31T23:51:56.526Z,2023-03-31T23:52:02Z,4150866269,107,,4150866279,213,5.9,4150866271,56,Left,4150866277,212,20.1,4150866275,141,89.2,4150866273,140,74.6,,,,,,,blzz9pnbehjnxt77cuoxjye0a,A. Armour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210645,329,61,1,46,22,6ubc4y1v6hr63mca7ica4hp90,0,73.8,77.3,2023-03-31T23:52:02.622Z,2023-03-31T23:52:03Z,4150866283,56,Center,,,,,,,,,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210667,389,4,1,46,25,bd0378yx50xpdcgwkt9p9bmz8,1,22.7,29.9,2023-03-31T23:52:06.077Z,2023-03-31T23:52:09Z,4150866387,13,,4150866391,152,,4150866389,56,Back,4150866497,233,330,4150866393,265,,4150866395,285,,,,,,,,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210677,330,4,1,46,25,6ubc4y1v6hr63mca7ica4hp90,0,77.3,70.1,2023-03-31T23:52:06.078Z,2023-03-31T23:52:09Z,4150866449,265,,4150866445,56,Center,4150866443,13,,4150866451,286,,4150866501,233,389,4150866447,152,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526210689,331,17,1,46,29,6ubc4y1v6hr63mca7ica4hp90,1,0,0,2023-03-31T23:52:09.647Z,2023-03-31T23:52:10Z,4150866511,13,243,4150866509,392,,4150866507,31,,,,,,,,,,,,,,,,,8vzvcjbccc5skj9e7n5f6vd3o,P. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
