id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2531405525,139,7,1,14,25,erwnez7ksfkns4dqmyr1fhbe,1,30,90.4,2023-04-09T23:20:20.231Z,2023-04-12T06:53:30Z,4178413227,285,,4178413239,233,140,4178413225,56,Back,4184066377,383,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405527,140,49,1,14,26,erwnez7ksfkns4dqmyr1fhbe,1,35,85.4,2023-04-09T23:20:20.810Z,2023-04-09T23:33:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405545,141,3,1,14,27,erwnez7ksfkns4dqmyr1fhbe,1,33.3,88.8,2023-04-09T23:20:21.426Z,2023-04-12T06:53:39Z,4178413311,56,Back,4178487383,285,,4178487379,233,484,4184066455,464,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531419811,484,45,1,14,27,6ddsx316t3j0z6nolrky9k4r8,0,66.7,11.2,2023-04-09T23:20:21.426Z,2023-04-09T23:55:18Z,4178487365,286,,4178487385,233,141,4178487363,56,Right,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405599,145,1,1,14,28,erwnez7ksfkns4dqmyr1fhbe,1,35.8,82.2,2023-04-09T23:20:22.625Z,2023-04-09T23:36:29Z,4178445065,140,46.7,4178445063,56,Back,4178445071,213,0.7,4178445069,212,14.5,4178445067,141,95.4,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405549,142,61,1,14,29,erwnez7ksfkns4dqmyr1fhbe,1,39.9,87.7,2023-04-09T23:20:24.288Z,2023-04-09T23:35:01Z,4178413325,56,Back,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405579,143,50,1,14,29,erwnez7ksfkns4dqmyr1fhbe,1,32.9,93.8,2023-04-09T23:20:24.425Z,2023-04-09T23:55:54Z,4178488283,233,485,4178488287,285,,4178413477,56,Back,,,,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531420009,485,7,1,14,30,6ddsx316t3j0z6nolrky9k4r8,1,67.1,6.2,2023-04-09T23:20:24.426Z,2023-04-12T06:53:54Z,4178488261,286,,4178488259,56,Right,4178488279,233,143,4184066625,383,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405607,141,50,1,14,33,6ddsx316t3j0z6nolrky9k4r8,1,61.6,5.2,2023-04-09T23:20:28.047Z,2023-04-10T00:00:18Z,4178413629,233,146,4178413577,56,Right,4178413579,286,,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405605,146,7,1,14,33,erwnez7ksfkns4dqmyr1fhbe,1,38.4,94.8,2023-04-09T23:20:28.048Z,2023-04-12T06:54:00Z,4184066673,383,,4178450213,56,Back,4178450219,233,141,4178450215,285,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405581,144,43,1,14,34,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-09T23:20:28.592Z,2023-04-09T23:35:07Z,4178447245,144,49,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405611,147,49,1,14,34,erwnez7ksfkns4dqmyr1fhbe,1,42.6,96.9,2023-04-09T23:20:28.961Z,2023-04-09T23:36:44Z,,,,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405613,148,61,1,14,34,erwnez7ksfkns4dqmyr1fhbe,1,40.9,98.1,2023-04-09T23:20:29.249Z,2023-04-12T06:54:06Z,4178456541,56,Back,,,,,,,,,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531420271,486,61,1,14,35,6ddsx316t3j0z6nolrky9k4r8,1,70.4,5.8,2023-04-09T23:20:29.426Z,2023-04-09T23:56:50Z,4178489603,56,Right,,,,,,,,,,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405615,149,3,1,14,35,erwnez7ksfkns4dqmyr1fhbe,0,36.6,94.6,2023-04-09T23:20:30.425Z,2023-04-12T06:56:05Z,4178458177,286,,4178491061,233,487,4184067897,464,,4178458175,56,Back,,,,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531420465,487,7,1,14,36,6ddsx316t3j0z6nolrky9k4r8,0,63.4,5.4,2023-04-09T23:20:30.426Z,2023-04-12T06:56:08Z,4184067925,385,,4178491055,285,,4178490639,56,Right,4178491051,233,149,,,,,,,,,,,,,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531414265,247,61,1,14,38,erwnez7ksfkns4dqmyr1fhbe,1,36.4,95.6,2023-04-09T23:20:33.237Z,2023-04-09T23:40:41Z,4178458871,56,Back,,,,,,,,,,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405685,143,43,1,14,43,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-09T23:20:38.150Z,2023-04-09T23:58:05Z,4178413941,56,Right,4178491201,144,61,,,,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405655,142,68,1,14,44,6ddsx316t3j0z6nolrky9k4r8,0,0,0,2023-04-09T23:20:39.006Z,2023-04-10T00:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531405669,150,68,1,15,35,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-09T23:21:30.136Z,2023-04-09T23:32:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406007,151,1,1,15,38,erwnez7ksfkns4dqmyr1fhbe,1,32.5,95,2023-04-09T23:21:32.848Z,2023-04-10T00:21:28Z,4178415733,212,33.4,4178415731,141,54.0,4178415735,213,4.1,4178415727,56,Back,4178415729,140,15.0,4178415737,1,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406013,152,1,1,15,39,erwnez7ksfkns4dqmyr1fhbe,1,11.7,50,2023-04-09T23:21:34.032Z,2023-04-09T23:32:53Z,4178415757,213,0.5,4178415749,56,Back,4178415753,141,56.4,4178415755,212,9.5,4178415751,140,19.7,,,,,,,,,,e4xcds6mws71mpp0lskbft9wq,V. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406015,153,1,1,15,40,erwnez7ksfkns4dqmyr1fhbe,1,19.7,56.4,2023-04-09T23:21:34.993Z,2023-04-09T23:21:36Z,4178415773,141,53.7,4178415771,140,3.7,4178415775,212,16.9,4178415769,56,Back,4178415777,213,3.3,,,,,,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406037,154,1,1,15,41,erwnez7ksfkns4dqmyr1fhbe,1,4.4,54.6,2023-04-09T23:21:35.968Z,2023-04-09T23:21:38Z,4178415877,140,24.3,4178415879,141,94.4,4178415873,155,,4178415883,213,0.9,4178415885,1,,4178415881,212,34.2,4178415875,56,Back,,,,e4xcds6mws71mpp0lskbft9wq,V. Reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406049,155,1,1,15,44,erwnez7ksfkns4dqmyr1fhbe,1,22.9,94.7,2023-04-09T23:21:38.625Z,2023-04-09T23:21:41Z,4178415951,141,87.5,4178415955,213,3.5,4178415949,140,10.3,4178415947,56,Back,4178415953,212,14.1,,,,,,,,,,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406065,156,1,1,15,47,erwnez7ksfkns4dqmyr1fhbe,0,10.3,87.5,2023-04-09T23:21:41.713Z,2023-04-09T23:21:44Z,4178416037,213,6.1,4178416039,1,,4178416035,212,42.7,4178416029,56,Center,4178416027,155,,4178416031,140,50.3,4178416033,141,76.1,,,,4ysjz78ep100dov88zn3kgz6c,F. Adeniyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406069,144,49,1,15,49,6ddsx316t3j0z6nolrky9k4r8,1,48,25.1,2023-04-09T23:21:44.151Z,2023-04-09T23:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406079,145,50,1,15,52,6ddsx316t3j0z6nolrky9k4r8,1,57.6,20.6,2023-04-09T23:21:46.751Z,2023-04-09T23:21:49Z,4178416189,233,157,4178416145,56,Right,4178416147,286,,,,,,,,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406081,157,7,1,15,52,erwnez7ksfkns4dqmyr1fhbe,1,42.4,79.4,2023-04-09T23:21:46.752Z,2023-04-12T07:54:07Z,4184116357,384,,4178416165,233,145,4178416153,56,Back,4178416155,285,,,,,,,,,,,,,,a63su8pudaernrvj1fi9006qc,L. Brennan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406085,158,49,1,15,54,erwnez7ksfkns4dqmyr1fhbe,1,42.2,79.3,2023-04-09T23:21:48.497Z,2023-04-09T23:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406097,159,1,1,15,54,erwnez7ksfkns4dqmyr1fhbe,1,42.2,79.3,2023-04-09T23:21:48.592Z,2023-04-09T23:21:50Z,4178416251,213,0.3,4178416243,56,Left,4178416247,141,85.9,4178416249,212,17.9,4178416245,140,58.7,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406105,160,1,1,15,56,erwnez7ksfkns4dqmyr1fhbe,0,59.8,83.9,2023-04-09T23:21:50.753Z,2023-04-12T13:40:58Z,4178416297,213,0.4,4178416293,141,95.4,4178416289,56,Left,4178416291,140,75.9,4178416295,212,18.6,,,,,,,,,,6rzzilhwedeems5je313t0uay,E. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532469795,951,8,1,15,57,6ddsx316t3j0z6nolrky9k4r8,1,24.9,9.5,2023-04-09T23:21:52.356Z,2023-04-12T07:55:04Z,4184117499,56,Back,4184117569,383,,,,,,,,,,,,,,,,,,,,bb31x0lmvx07e83d344y8byay,J. Haak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406109,161,43,1,15,58,erwnez7ksfkns4dqmyr1fhbe,1,0,0,2023-04-09T23:21:52.528Z,2023-04-12T07:54:54Z,4184117387,144,3,4178418407,233,147,4178416307,286,0,4178416305,56,Left,,,,,,,,,,,,,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406181,147,43,1,15,58,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-09T23:21:52.529Z,2023-04-12T07:54:56Z,4178416673,56,Back,4184117413,144,7,4178416675,285,0,,,,,,,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406145,146,1,1,15,59,6ddsx316t3j0z6nolrky9k4r8,0,31.8,7.3,2023-04-09T23:21:53.486Z,2023-04-12T07:55:10Z,4178416503,140,32.3,4178416507,212,2.9,4178416509,213,4.9,4178416501,56,Back,4178416505,141,3.1,,,,,,,,,,bb31x0lmvx07e83d344y8byay,J. Haak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406163,162,1,1,16,3,erwnez7ksfkns4dqmyr1fhbe,0,58.1,78.8,2023-04-09T23:21:57.953Z,2023-04-09T23:22:01Z,4178416591,212,41.2,4178416585,56,Center,4178416595,1,,4178416593,213,5.2,4178416589,141,24.6,4178416587,140,75.6,4178416583,155,,,,,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406195,148,1,1,16,7,6ddsx316t3j0z6nolrky9k4r8,0,26.4,78.7,2023-04-09T23:22:02.415Z,2023-04-09T23:22:03Z,4178416735,140,36.3,4178416731,3,,4178416741,213,0.5,4178416739,212,11.7,4178416737,141,86.5,4178416733,56,Back,,,,,,,4k6c9nnzytq9qhc9uol64wg7o,S. Bednarsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406253,163,1,1,16,10,erwnez7ksfkns4dqmyr1fhbe,1,62.2,8.3,2023-04-09T23:22:04.864Z,2023-04-09T23:22:09Z,4178417051,140,80.0,4178417055,212,18.9,4178417053,141,4.1,4178417049,56,Right,4178417057,213,6.1,,,,,,,,,,chsrsho2yeaqt0uh2jhtlb78q,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406257,149,45,1,16,15,6ddsx316t3j0z6nolrky9k4r8,0,10.4,91.2,2023-04-09T23:22:09.825Z,2023-04-09T23:22:14Z,4178417293,233,164,4178417085,285,,4178417083,56,Back,,,,,,,,,,,,,,,,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406283,164,3,1,16,15,erwnez7ksfkns4dqmyr1fhbe,1,89.6,8.8,2023-04-09T23:22:09.825Z,2023-04-12T07:55:31Z,4178417249,286,,4178417247,56,Right,4178417271,233,149,4184118127,464,,,,,,,,,,,,,,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406307,165,1,1,16,19,erwnez7ksfkns4dqmyr1fhbe,1,86,9.5,2023-04-09T23:22:14.240Z,2023-04-09T23:22:17Z,4178417397,213,3.1,4178417395,212,10.7,4178417391,140,75.8,4178417389,56,Right,4178417393,141,9.7,,,,,,,,,,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406349,166,1,1,16,22,erwnez7ksfkns4dqmyr1fhbe,0,76.7,10,2023-04-09T23:22:16.928Z,2023-04-12T07:55:43Z,4178417521,213,1.4,4178417517,141,55.1,4178417519,212,31.1,4184118505,224,,4178417509,2,,4178417513,56,Center,4184118507,20,,4178417515,140,81.6,chsrsho2yeaqt0uh2jhtlb78q,T. Young,4178417511,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406351,150,61,1,16,25,6ddsx316t3j0z6nolrky9k4r8,1,28.3,78.8,2023-04-09T23:22:19.718Z,2023-04-12T07:55:58Z,4178417523,56,Back,,,,,,,,,,,,,,,,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406379,151,1,1,16,27,6ddsx316t3j0z6nolrky9k4r8,0,16.8,42.9,2023-04-09T23:22:22.318Z,2023-04-12T07:56:16Z,4178417667,212,10.3,4178417669,213,0.6,4178417663,140,24.7,4178417665,141,52.0,4178417659,3,,4178417661,56,Back,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406417,167,15,1,16,31,erwnez7ksfkns4dqmyr1fhbe,1,77.9,43.4,2023-04-09T23:22:25.729Z,2023-04-12T07:56:28Z,4178417827,56,Center,4178418127,458,,4178417957,20,,4178418123,103,22.8,4178417823,22,,4178418121,102,48.7,4178418119,133,,4178418129,146,96.9,6rzzilhwedeems5je313t0uay,E. López,4178418131,147,49.3,,4178418155,233,4178418117,79,4178418125,215,,152,4178417825,18,,,,,,,,,,,,,,,,,,,
2531406431,152,10,1,16,31,6ddsx316t3j0z6nolrky9k4r8,1,4,51.9,2023-04-09T23:22:25.829Z,2023-04-12T07:56:33Z,4178417941,182,,4184119875,377,,4178417939,178,,4178417943,56,Back,4184119873,177,,4178418069,233,167,,,,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532470371,952,52,1,16,32,6ddsx316t3j0z6nolrky9k4r8,1,5,47.8,2023-04-09T23:22:26.822Z,2023-04-12T07:56:52Z,4184120321,377,,,,,,,,,,,,,,,,,,,,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406533,153,1,1,16,46,6ddsx316t3j0z6nolrky9k4r8,1,13,54.8,2023-04-09T23:22:40.622Z,2023-04-09T23:22:45Z,4178418589,213,0.9,4178418587,212,22.9,4178418581,56,Back,4178418585,141,82.1,4178418583,140,25.7,4178418579,123,,,,,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406581,154,1,1,16,50,6ddsx316t3j0z6nolrky9k4r8,1,27.2,81.8,2023-04-09T23:22:44.941Z,2023-04-09T23:22:50Z,4178418831,56,Back,4178418835,141,28.2,4178418833,140,31.1,4178418837,212,36.7,4178418839,213,4.8,4178418841,1,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406617,155,1,1,16,56,6ddsx316t3j0z6nolrky9k4r8,1,38.1,20.9,2023-04-09T23:22:50.670Z,2023-04-09T23:22:53Z,4178418993,140,57.5,4178419007,213,5.8,4178418989,56,Right,4178419003,212,23.1,4178418999,141,4.9,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406651,156,1,1,16,58,6ddsx316t3j0z6nolrky9k4r8,1,58.7,3.9,2023-04-09T23:22:53.302Z,2023-04-09T23:22:56Z,4178419173,56,Back,4178419179,212,16.3,4178419177,141,10.4,4178419181,213,2.9,4178419175,140,43.8,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406685,157,1,1,17,2,6ddsx316t3j0z6nolrky9k4r8,1,43.8,10.7,2023-04-09T23:22:56.574Z,2023-04-09T23:23:01Z,4178419357,140,32.7,4178419359,141,53.2,4178419361,212,31.2,4178419363,213,2.0,4178419355,56,Back,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406711,158,1,1,17,6,6ddsx316t3j0z6nolrky9k4r8,1,32.5,55.6,2023-04-09T23:23:01.341Z,2023-04-09T23:23:04Z,4178419499,141,71.0,4178419503,213,0.9,4178419497,140,40.3,4178419495,56,Back,4178419501,212,13.3,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406745,159,1,1,17,9,6ddsx316t3j0z6nolrky9k4r8,1,39.8,71.6,2023-04-09T23:23:04.222Z,2023-04-09T23:23:09Z,4178419729,213,4.5,4178419727,212,10.4,4178419723,140,38.1,4178419721,56,Back,4178419725,141,56.6,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406789,160,1,1,17,14,6ddsx316t3j0z6nolrky9k4r8,1,43.3,52,2023-04-09T23:23:09.255Z,2023-04-09T23:23:17Z,4178419983,213,3.2,4178419979,141,51.1,4178419977,140,27.5,4178419975,56,Back,4178419981,212,16.6,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406821,161,1,1,17,23,6ddsx316t3j0z6nolrky9k4r8,1,29.7,48.8,2023-04-09T23:23:17.670Z,2023-04-10T00:06:31Z,4178420197,141,83.2,4178420199,212,53.5,4178420207,1,,4178420193,140,75.5,4178420187,155,,4178420189,56,Left,4178420203,213,0.5,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406831,162,43,1,17,29,6ddsx316t3j0z6nolrky9k4r8,1,0,0,2023-04-09T23:23:24.255Z,2023-04-09T23:24:37Z,4178423093,144,49,,,,,,,,,,,,,,,,,,,,,,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406839,163,1,1,17,30,6ddsx316t3j0z6nolrky9k4r8,1,76.9,89.1,2023-04-09T23:23:24.630Z,2023-04-09T23:23:26Z,4178420289,212,13.8,4178420277,56,Left,4178420281,140,63.8,4178420285,141,89.3,4178420291,213,3.1,,,,,,,,,,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406843,164,1,1,17,31,6ddsx316t3j0z6nolrky9k4r8,1,63.8,89.8,2023-04-09T23:23:26.253Z,2023-04-09T23:23:27Z,4178420317,56,Left,4178420325,213,5.7,4178420319,140,72.6,4178420321,141,81.3,4178420323,212,10.9,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406859,165,1,1,17,32,6ddsx316t3j0z6nolrky9k4r8,1,72.6,81.3,2023-04-09T23:23:27.135Z,2023-04-12T07:57:35Z,4178420421,140,65.9,4178420419,56,Left,4178420425,212,10.1,4178420423,141,92.0,4178420427,213,2.3,4184121303,156,,,,,,,,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406889,166,1,1,17,34,6ddsx316t3j0z6nolrky9k4r8,1,64.9,95.8,2023-04-09T23:23:29.086Z,2023-04-09T23:23:32Z,4178420625,56,Back,4178420629,141,84.0,4178420627,140,39.8,4178420631,212,27.5,4178420633,213,3.4,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406921,167,1,1,17,39,6ddsx316t3j0z6nolrky9k4r8,1,42.4,78.2,2023-04-09T23:23:33.950Z,2023-04-09T23:23:36Z,4178420797,212,21.5,4178420799,213,4.3,4178420793,140,33.3,4178420791,56,Back,4178420795,141,49.8,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531406957,168,1,1,17,42,6ddsx316t3j0z6nolrky9k4r8,1,34.3,45,2023-04-09T23:23:36.535Z,2023-04-10T00:06:35Z,4178420981,212,19.9,4178420975,56,Back,4178420979,141,20.5,4178420977,140,44.7,4178420983,213,5.3,,,,,,,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531407001,169,1,1,17,45,6ddsx316t3j0z6nolrky9k4r8,1,54.5,16.4,2023-04-09T23:23:40.294Z,2023-04-09T23:23:43Z,4178421115,56,Back,4178421123,213,2.5,4178421119,141,38.8,4178421117,140,34.2,4178421121,212,26.2,,,,,,,,,,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531407037,170,1,1,17,49,6ddsx316t3j0z6nolrky9k4r8,1,34.3,39,2023-04-09T23:23:43.742Z,2023-04-10T00:06:34Z,4178421249,141,64.3,4178421247,140,34.6,4178421245,56,Back,4178421253,213,1.6,4178421251,212,17.2,,,,,,,,,,8jcyfhvczj2dw1gmxrmna2609,M. Freese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531407059,171,1,1,17,52,6ddsx316t3j0z6nolrky9k4r8,1,34.5,65.6,2023-04-09T23:23:46.462Z,2023-04-09T23:23:47Z,4178421347,213,5.4,4178421339,56,Back,4178421345,212,14.8,4178421341,140,43.8,4178421343,141,49.3,,,,,,,,,,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531407109,172,1,1,17,53,6ddsx316t3j0z6nolrky9k4r8,1,43.8,49.3,2023-04-09T23:23:47.837Z,2023-04-09T23:23:53Z,4178421595,212,14.3,4178421591,140,37.0,4178421589,56,Back,4178421593,141,67.6,4178421597,213,2.1,,,,,,,,,,8sydisziijh84elb8dprtlduy,N. Benalcazar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531407151,173,1,1,18,1,6ddsx316t3j0z6nolrky9k4r8,1,58.9,77,2023-04-09T23:23:55.446Z,2023-04-09T23:23:58Z,4178421785,140,63.3,4178421793,213,5.1,4178421783,56,Center,4178421789,212,12.3,4178421787,141,60.2,,,,,,,,,,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
