id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/10/value,keyPass,qualifier/14/value,qualifier/12/value
2542013801,332,5,1,41,49,479lsfr4cwlzewpbuda3y2xv4,0,101.4,39.2,2023-04-30T22:47:04.242Z,2023-04-30T23:05:54Z,4241836895,56,Center,4241836915,233,356,4241836897,346,,,,,,,,,,,,,,,,,25rizu4n91uyax4z6l5jv6dqs,F. Loyola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542013785,356,5,1,41,49,29nx7yxy1rdqv2oobqn5pjf8p,1,-1.4,60.8,2023-04-30T22:47:04.242Z,2023-04-30T22:47:06Z,4241836819,346,,4241836907,233,332,4241836817,56,Back,,,,,,,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014137,357,1,1,42,24,29nx7yxy1rdqv2oobqn5pjf8p,1,4.4,52.2,2023-04-30T22:47:38.881Z,2023-04-30T22:47:42Z,4241838997,213,0.4,4241838987,124,,4241838991,140,58.0,4241838995,212,60.5,4241838999,1,,4241838989,56,Left,4241839003,74,,4241838993,141,85.0,3jggbo072qzgw1bivr2htm5g4,L. Gavran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014139,358,44,1,42,26,29nx7yxy1rdqv2oobqn5pjf8p,1,59.7,87.4,2023-04-30T22:47:40.685Z,2023-04-30T22:47:42Z,4241839009,56,Left,4241839029,233,333,4241839011,286,,,,,,,,,,,,,,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014127,333,44,1,42,26,479lsfr4cwlzewpbuda3y2xv4,0,40.3,12.6,2023-04-30T22:47:40.686Z,2023-04-30T22:47:42Z,4241838931,56,Back,4241839045,233,358,4241838935,285,,,,,,,,,,,,,,,,,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014161,359,1,1,42,26,29nx7yxy1rdqv2oobqn5pjf8p,0,58.2,84.7,2023-04-30T22:47:41.241Z,2023-05-06T09:47:09Z,4241839141,213,0.1,4241839129,3,,4241839133,56,Left,4241839137,141,87.1,4241839131,168,,4241839135,140,87.9,4241839139,212,31.2,,,,7w2rw1jd8ouhu8bbvswvysu8k,J. Bernardez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014157,334,49,1,42,29,479lsfr4cwlzewpbuda3y2xv4,1,19.1,10.6,2023-04-30T22:47:43.837Z,2023-04-30T22:47:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014191,335,1,1,42,30,479lsfr4cwlzewpbuda3y2xv4,1,15,12.9,2023-04-30T22:47:44.933Z,2023-04-30T22:47:48Z,4241839309,141,33.6,4241839305,56,Back,4241839311,212,18.1,4241839313,213,2.3,4241839307,140,4.1,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014235,336,1,1,42,33,479lsfr4cwlzewpbuda3y2xv4,1,4.1,33.6,2023-04-30T22:47:48.110Z,2023-04-30T22:47:52Z,4241839573,140,22.6,4241839575,141,35.8,4241839579,213,0.1,4241839577,212,19.5,4241839571,56,Back,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014267,337,1,1,42,38,479lsfr4cwlzewpbuda3y2xv4,1,24.7,35.4,2023-04-30T22:47:52.534Z,2023-04-30T22:47:55Z,4241839687,56,Back,4241839691,141,77.3,4241839695,213,1.2,4241839693,212,30.8,4241839689,140,35.8,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014305,338,1,1,42,41,479lsfr4cwlzewpbuda3y2xv4,1,37.4,76.4,2023-04-30T22:47:55.590Z,2023-04-30T22:47:57Z,4241839857,140,32.0,4241839861,212,7.1,4241839855,56,Back,4241839859,141,70.0,4241839863,213,3.8,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014311,339,1,1,42,43,479lsfr4cwlzewpbuda3y2xv4,1,28.9,67.6,2023-04-30T22:47:57.774Z,2023-05-06T12:34:56Z,4241839903,212,10.3,4241839905,213,5.2,4241839899,140,33.3,4241839901,141,54.0,4241839897,56,Back,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014347,340,1,1,42,44,479lsfr4cwlzewpbuda3y2xv4,1,34.6,54.3,2023-04-30T22:47:58.670Z,2023-04-30T22:48:00Z,4241840107,141,72.6,4241840109,212,14.1,4241840105,140,28.3,4241840103,56,Back,4241840111,213,2.1,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014381,341,1,1,42,46,479lsfr4cwlzewpbuda3y2xv4,1,27.4,72.4,2023-04-30T22:48:00.542Z,2023-04-30T22:48:03Z,4241840369,141,88.4,4241840365,56,Back,4241840367,140,33.3,4241840371,212,12.5,4241840375,213,1.1,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014431,342,1,1,42,49,479lsfr4cwlzewpbuda3y2xv4,1,31.5,93.9,2023-04-30T22:48:03.655Z,2023-04-30T22:48:07Z,4241840673,140,23.5,4241840675,141,82.4,4241840679,213,3.9,4241840677,212,11.5,4241840671,56,Back,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014459,343,1,1,42,53,479lsfr4cwlzewpbuda3y2xv4,1,24.6,82,2023-04-30T22:48:07.351Z,2023-04-30T22:48:09Z,4241840813,140,24.6,4241840817,212,12.4,4241840811,56,Back,4241840815,141,63.7,4241840819,213,4.7,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014521,344,1,1,42,54,479lsfr4cwlzewpbuda3y2xv4,1,24.7,60.8,2023-04-30T22:48:09.055Z,2023-04-30T22:48:13Z,4241841167,1,,4241841161,141,8.2,4241841165,213,4.9,4241841157,56,Back,4241841163,212,36.2,4241841159,140,30.0,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014539,345,1,1,42,59,479lsfr4cwlzewpbuda3y2xv4,1,31.8,10.9,2023-04-30T22:48:13.478Z,2023-04-30T22:48:16Z,4241841287,141,31.8,4241841291,213,2.0,4241841285,140,25.7,4241841289,212,15.6,4241841283,56,Back,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014565,346,1,1,43,2,479lsfr4cwlzewpbuda3y2xv4,1,26.1,31,2023-04-30T22:48:16.303Z,2023-04-30T22:48:18Z,4241841441,212,16.1,4241841437,140,26.8,4241841443,213,1.5,4241841435,56,Back,4241841439,141,54.6,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014603,347,1,1,43,3,479lsfr4cwlzewpbuda3y2xv4,1,27.4,57.5,2023-04-30T22:48:17.926Z,2023-04-30T22:48:20Z,4241841607,56,Back,4241841609,140,39.7,4241841615,212,18.8,4241841617,213,0.8,4241841611,141,77.6,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014631,348,1,1,43,6,479lsfr4cwlzewpbuda3y2xv4,0,40,75.9,2023-04-30T22:48:20.527Z,2023-04-30T22:48:22Z,4241841811,141,78.5,4241841809,140,60.6,4241841817,213,0.1,4241841807,56,Center,4241841815,212,21.7,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014669,360,8,1,43,8,29nx7yxy1rdqv2oobqn5pjf8p,1,45,27,2023-04-30T22:48:23.146Z,2023-05-06T12:36:18Z,4241842031,56,Back,4254103505,384,,,,,,,,,,,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544311653,764,61,1,43,9,29nx7yxy1rdqv2oobqn5pjf8p,1,63.9,32.6,2023-04-30T22:48:24.139Z,2023-05-06T12:36:31Z,4254105189,189,,4254104737,56,Center,,,,,,,,,,,,,,,,,,,efbg277ocw25lmmzx0kaxd1bd,J. Faria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014711,361,49,1,43,11,29nx7yxy1rdqv2oobqn5pjf8p,1,62.3,32.6,2023-04-30T22:48:26.258Z,2023-05-06T12:36:56Z,,,,,,,,,,,,,,,,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544312591,765,1,1,43,13,29nx7yxy1rdqv2oobqn5pjf8p,1,69.7,34.3,2023-04-30T22:48:27.610Z,2023-05-06T12:37:23Z,4254109641,56,Center,4254109647,212,6.3,4254109643,140,72.9,4254109649,213,1.0,4254109645,141,42.1,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014717,362,1,1,43,14,29nx7yxy1rdqv2oobqn5pjf8p,0,69.6,41.2,2023-04-30T22:48:28.321Z,2023-05-06T12:37:24Z,4241842251,141,37.0,4241842247,56,Center,4241842249,140,76.8,4241842253,212,8.1,4241842255,213,5.9,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014703,349,43,1,43,14,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-30T22:48:29.207Z,2023-05-06T12:36:13Z,4241842195,56,Back,4254103769,144,8,,,,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014705,350,43,1,43,15,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-30T22:48:29.808Z,2023-05-06T12:36:15Z,4254103881,144,49,,,,,,,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544312723,828,49,1,43,15,479lsfr4cwlzewpbuda3y2xv4,1,24.5,55,2023-04-30T22:48:30.173Z,2023-05-06T12:37:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014793,351,1,1,43,16,479lsfr4cwlzewpbuda3y2xv4,1,20.5,59.4,2023-04-30T22:48:30.447Z,2023-04-30T22:48:34Z,4241842609,141,75.3,4241842611,212,11.8,4241842605,56,Back,4241842613,213,1.2,4241842607,140,24.9,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014819,352,1,1,43,20,479lsfr4cwlzewpbuda3y2xv4,1,23.6,75.1,2023-04-30T22:48:34.719Z,2023-04-30T22:48:37Z,4241842733,213,1.1,4241842727,140,31.0,4241842731,212,17.0,4241842729,141,97.4,4241842725,56,Back,,,,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014827,353,1,1,43,23,479lsfr4cwlzewpbuda3y2xv4,0,31,95.4,2023-04-30T22:48:37.785Z,2023-04-30T22:48:39Z,4241842803,56,Left,4241842811,213,6.2,4241842801,155,,4241842807,141,90.5,4241842813,1,,4241842809,212,37.7,4241842805,140,66.8,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014841,363,49,1,43,27,29nx7yxy1rdqv2oobqn5pjf8p,1,29.9,6.1,2023-04-30T22:48:41.489Z,2023-05-01T00:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014859,364,1,1,43,27,29nx7yxy1rdqv2oobqn5pjf8p,0,29.8,5.9,2023-04-30T22:48:42.273Z,2023-04-30T22:48:43Z,4241842993,157,,4241843003,213,6.1,4241843001,212,28.3,4241842997,140,56.3,4241843005,1,,4241842999,141,0.0,4241842995,56,Right,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015187,354,5,1,43,28,479lsfr4cwlzewpbuda3y2xv4,1,52,102,2023-04-30T22:48:42.351Z,2023-04-30T22:49:14Z,4241844731,56,Left,4241844733,347,,4241844833,233,365,,,,,,,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542014863,365,5,1,43,28,29nx7yxy1rdqv2oobqn5pjf8p,0,48,-2,2023-04-30T22:48:42.351Z,2023-04-30T23:05:55Z,4241843015,347,,4241844841,233,354,4241843013,56,Back,,,,,,,,,,,,,,,,1vsdddp4xhsbo3peifnrckfai,M. Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015189,355,18,1,43,53,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-30T22:49:07.298Z,2023-05-06T12:38:20Z,4241844739,42,,4241844743,59,58,4241844803,55,356,4241844741,44,Midfielder,,,,,,,,,,,,,eqws52w506rp4a2x9mqwm76ga,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015193,356,19,1,43,53,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-30T22:49:07.299Z,2023-05-06T12:38:21Z,4241844763,145,7,4241844771,44,Midfielder,4241844759,42,,4241844769,293,5,4241844765,59,96,4241844773,55,355,4241844767,292,7,,,,37uh4n2zngcixlzo8vnk50vtg,Z. Taifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015299,357,1,1,44,2,479lsfr4cwlzewpbuda3y2xv4,1,65.1,100,2023-04-30T22:49:16.584Z,2023-04-30T22:49:22Z,4241845309,141,91.2,4241845305,56,Back,4241845313,213,3.6,4241845307,140,49.6,4241845303,107,,4241845311,212,17.7,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015331,358,1,1,44,3,479lsfr4cwlzewpbuda3y2xv4,1,49.7,90.7,2023-04-30T22:49:18.208Z,2023-05-06T12:38:54Z,4241845493,141,81.6,4241845489,56,Back,4241845495,212,12.8,4241845491,140,39.0,4241845497,213,3.6,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015345,359,1,1,44,4,479lsfr4cwlzewpbuda3y2xv4,1,33,70.5,2023-04-30T22:49:18.384Z,2023-05-06T12:38:56Z,4241845547,213,4.6,4241845541,140,32.0,4241845545,212,7.5,4241845539,56,Back,4241845543,141,59.6,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544314479,829,1,1,44,9,479lsfr4cwlzewpbuda3y2xv4,1,32.1,53.9,2023-04-30T22:49:24.157Z,2023-05-06T12:39:13Z,4254119501,141,55.9,4254119497,56,Back,4254119499,140,44.2,4254119503,212,12.8,4254119505,213,0.1,,,,,,,,,,cqlc423f6bid2uy3togwkvlgq,A. Salim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015387,360,1,1,44,12,479lsfr4cwlzewpbuda3y2xv4,1,43.3,49.4,2023-04-30T22:49:27.144Z,2023-05-06T12:39:16Z,4241845757,141,19.5,4254119887,156,,4241845761,213,4.5,4241845755,140,39.1,4241845753,56,Back,4241845759,212,20.8,,,,,,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015415,361,1,1,44,15,479lsfr4cwlzewpbuda3y2xv4,1,38.7,19.7,2023-04-30T22:49:29.912Z,2023-04-30T22:49:33Z,4241845907,140,55.6,4241845913,213,6.1,4241845905,56,Right,4241845911,212,18.0,4241845909,141,15.3,,,,,,,,,,37uh4n2zngcixlzo8vnk50vtg,Z. Taifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015419,362,4,1,44,17,479lsfr4cwlzewpbuda3y2xv4,1,56.6,10.2,2023-04-30T22:49:31.328Z,2023-04-30T22:49:33Z,4241845945,56,Right,4241845959,233,366,4241845949,286,,4241845947,152,,4241845941,13,,4241845943,294,,,,,,,,25rizu4n91uyax4z6l5jv6dqs,F. Loyola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015411,366,4,1,44,17,29nx7yxy1rdqv2oobqn5pjf8p,0,43.4,89.8,2023-04-30T22:49:31.329Z,2023-04-30T22:49:34Z,4241845883,294,,4241845885,56,Back,4241845889,285,,4241845887,152,,4241846003,233,362,4241845881,13,,,,,,,,6wbtc3di25kcbqrat4pcwo5m2,T. Antonoglou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015531,363,1,1,44,25,479lsfr4cwlzewpbuda3y2xv4,1,57,15.2,2023-04-30T22:49:40.249Z,2023-05-06T12:39:44Z,4241846537,212,54.8,4241846523,5,,4241846535,141,91.8,4241846529,152,,4241846531,56,Left,4241846539,213,1.3,4241846541,1,,4241846525,155,,37uh4n2zngcixlzo8vnk50vtg,Z. Taifi,,4241846527,196,4241846533,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015537,364,50,1,44,28,479lsfr4cwlzewpbuda3y2xv4,1,70.3,85.3,2023-04-30T22:49:42.577Z,2023-05-06T12:48:28Z,4254172141,233,367,4241846567,286,,4241846565,56,Left,,,,,,,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015541,367,7,1,44,28,29nx7yxy1rdqv2oobqn5pjf8p,0,29.7,14.7,2023-04-30T22:49:42.578Z,2023-05-06T12:40:11Z,4241846585,56,Back,4254125641,385,,4241846587,285,,4241846621,233,364,,,,,,,,,,,,,5wd28i1o3ercv7nq2qdiu1hqs,A. Pantaleo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015571,365,1,1,44,29,479lsfr4cwlzewpbuda3y2xv4,1,70.2,87,2023-04-30T22:49:43.392Z,2023-05-06T12:41:30Z,4241846727,141,75.8,4241846725,140,54.4,4241846723,56,Center,4241846729,212,18.3,4241846731,213,3.6,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015587,366,1,1,44,31,479lsfr4cwlzewpbuda3y2xv4,1,63.4,73.8,2023-04-30T22:49:45.385Z,2023-04-30T22:49:47Z,4241846837,212,5.8,4241846831,140,65.4,4241846835,141,65.8,4241846839,213,5.1,4241846829,56,Center,,,,,,,,,,d0neh5vcdezvb0ful49zguiok,Alejandro Granados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015643,367,1,1,44,32,479lsfr4cwlzewpbuda3y2xv4,1,65.4,65.8,2023-04-30T22:49:46.944Z,2023-04-30T22:49:51Z,4241847109,140,78.9,4241847113,212,22.0,4241847107,56,Left,4241847111,141,90.5,4241847115,213,0.9,,,,,,,,,,p99ze5cksh5tv01knf5oj33e,J. Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015647,368,1,1,44,37,479lsfr4cwlzewpbuda3y2xv4,0,95.6,84.5,2023-04-30T22:49:51.673Z,2023-05-06T12:41:46Z,4241847139,212,11.0,4254134525,224,,4241847135,140,96.6,4241847137,141,68.4,4254134527,72,,4241847133,56,Center,4241847129,2,,4241847141,213,4.8,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015673,368,12,1,44,38,29nx7yxy1rdqv2oobqn5pjf8p,1,5.5,39.8,2023-04-30T22:49:52.657Z,2023-05-06T12:41:56Z,4241847247,140,0.0,4241847251,212,11.3,4241847309,167,,4241847253,213,4.0,4241847243,56,Back,4241847249,141,27.1,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015681,369,6,1,44,38,479lsfr4cwlzewpbuda3y2xv4,1,100,74.6,2023-04-30T22:49:53.073Z,2023-04-30T22:49:54Z,4241847297,73,,4241847337,233,369,4241847295,56,Center,,,,,,,,,,,,,,,,5bgt61vb5lnzyoczqnr202lpm,M. Tablante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542015679,369,6,1,44,38,29nx7yxy1rdqv2oobqn5pjf8p,0,0,25.4,2023-04-30T22:49:53.073Z,2023-05-06T12:42:10Z,4241847287,56,Back,4241847289,73,,4241847347,233,369,,,,,,,,,,,,,,,,c71n0j2gn476m4fzwxldxfms4,A. Ćurić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542017141,382,70,1,45,0,29nx7yxy1rdqv2oobqn5pjf8p,1,0,0,2023-04-30T22:50:14.804Z,2023-05-06T12:47:47Z,4241855273,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542016075,370,1,1,45,10,479lsfr4cwlzewpbuda3y2xv4,1,99.5,99.5,2023-04-30T22:50:25.234Z,2023-05-06T12:42:18Z,4241849445,140,93.1,4254137727,20,,4241849449,212,28.5,4241849447,141,58.7,4241849451,213,4.5,4241849441,223,,4241849439,155,,4241849435,2,,27ajd5d69mrgie5c9x5izn4oa,C. Medina,,4241849443,56,4241849437,6,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2542018009,396,61,1,45,11,479lsfr4cwlzewpbuda3y2xv4,1,94.1,55.4,2023-04-30T22:50:25.290Z,2023-04-30T22:54:06Z,4241860233,56,Center,,,,,,,,,,,,,,,,,,,,,,ex99a6zbacpkkhgvynu80qpzo,N. Kibunguchy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544318753,766,44,1,45,13,29nx7yxy1rdqv2oobqn5pjf8p,1,1.4,36,2023-04-30T22:50:28.209Z,2023-05-06T12:48:30Z,4254141853,285,,4254172483,233,830,4254141851,56,Back,,,,,,,,,,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544318763,830,44,1,45,13,479lsfr4cwlzewpbuda3y2xv4,0,98.6,64,2023-04-30T22:50:28.210Z,2023-05-06T12:48:30Z,4254141907,286,,4254172507,233,766,4254141905,56,Center,,,,,,,,,,,,,,,,ebik6jxp20k3m9u3hj1c1j5zo,C. Acuña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542016109,370,12,1,45,14,29nx7yxy1rdqv2oobqn5pjf8p,1,1.6,36.7,2023-04-30T22:50:28.296Z,2023-05-06T12:43:20Z,4241849657,141,30.6,4254143715,15,,4241849655,140,4.4,4241849659,212,5.1,4241849661,213,5.3,4241849653,56,Back,,,,,,,3wn0nn5q8g2mjzuc8yb4dvu2,M. Cimermancic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544319997,767,49,1,45,15,29nx7yxy1rdqv2oobqn5pjf8p,1,8.6,29.1,2023-04-30T22:50:30.275Z,2023-05-06T12:44:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542016113,371,43,1,45,17,29nx7yxy1rdqv2oobqn5pjf8p,1,0,0,2023-04-30T22:50:31.681Z,2023-04-30T22:50:36Z,4241849885,144,49,,,,,,,,,,,,,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542016161,372,12,1,45,18,29nx7yxy1rdqv2oobqn5pjf8p,1,4.7,27.6,2023-04-30T22:50:33.137Z,2023-04-30T22:50:37Z,4241849951,212,65.2,4241849947,140,63.8,4241849949,141,56.9,4241849953,213,0.3,4241849945,56,Center,,,,,,,,,,7oxivwr2b7bq70t35dgsjloiy,H. Mbongue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544320201,831,49,1,45,20,479lsfr4cwlzewpbuda3y2xv4,1,36.5,46.4,2023-04-30T22:50:34.591Z,2023-05-06T12:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542016153,371,43,1,45,22,479lsfr4cwlzewpbuda3y2xv4,1,0,0,2023-04-30T22:50:36.498Z,2023-04-30T22:50:38Z,4241850027,144,49,,,,,,,,,,,,,,,,,,,,,,c2j0af3amobjhnadwf8cucbca,Javier Otero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
