id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2442724061,278,1,1,28,46,920raeoumft3q2wmvc296uceo,0,27.2,17.6,2022-08-06T16:48:54.577Z,2022-08-07T13:07:35Z,3688286661,140,50.5,3688286663,141,38.2,3688286657,155,,3688286665,212,28.2,3690729663,178,,3688286667,213,0.5,3688286659,56,Center,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724153,247,1,1,28,47,2b57rbw94i9ohnbch52owvqtq,0,49.4,64.4,2022-08-06T16:48:56.188Z,2022-08-07T13:07:35Z,3688286999,141,55.7,3690729743,388,,3688287001,212,22.5,3688287003,213,6.0,3688286997,140,70.1,3688286995,56,Center,3688289257,3,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724129,279,1,1,28,49,920raeoumft3q2wmvc296uceo,0,32,34.4,2022-08-06T16:48:58.044Z,2022-08-07T13:07:35Z,3688286877,212,11.3,3688286875,141,45.5,3688286869,3,,3688286879,213,0.7,3690729807,178,,3688286871,56,Back,3688286873,140,40.0,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724175,248,1,1,28,51,2b57rbw94i9ohnbch52owvqtq,1,56.1,57.6,2022-08-06T16:49:00.047Z,2022-08-07T13:07:34Z,3690730189,388,,3688287079,141,61.8,3688287073,3,,3688287075,56,Center,3688287077,140,58.1,3688287083,213,0.9,3688287081,212,3.5,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443159101,792,49,1,28,53,2b57rbw94i9ohnbch52owvqtq,1,60.9,63.9,2022-08-06T16:49:01.809Z,2022-08-07T13:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724187,249,1,1,28,53,2b57rbw94i9ohnbch52owvqtq,1,60.9,63.9,2022-08-06T16:49:01.845Z,2022-08-07T13:07:33Z,3690730395,178,,3688287165,213,6.3,3688287159,140,65.4,3688287161,141,63.7,3688287163,212,4.7,3688287157,56,Center,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724189,250,50,1,28,54,2b57rbw94i9ohnbch52owvqtq,1,67,64.9,2022-08-06T16:49:02.516Z,2022-08-07T13:07:32Z,3688287173,286,,3688287171,56,Center,3688287243,233,280,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724197,280,7,1,28,54,920raeoumft3q2wmvc296uceo,1,33,35.1,2022-08-06T16:49:02.805Z,2022-08-07T13:07:32Z,3688287227,233,250,3690652747,385,,3688287199,56,Back,3690730689,178,,3688287201,285,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724211,281,1,1,28,56,920raeoumft3q2wmvc296uceo,0,43.7,38.7,2022-08-06T16:49:04.652Z,2022-08-07T13:07:32Z,3688287269,213,4.0,3688287263,140,29.3,3690730835,178,,3688287261,56,Back,3688287259,155,,3688287267,212,23.6,3688287265,141,12.0,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724269,251,1,1,29,0,2b57rbw94i9ohnbch52owvqtq,0,77.8,83.2,2022-08-06T16:49:09.065Z,2022-08-07T13:07:31Z,3688287591,141,21.3,3688287589,140,100.0,3690652885,224,,3690730885,178,,3690652887,72,,3688287583,2,,3688287593,212,48.7,3688287597,1,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3688287595,213,3688287587,56,Center,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724275,252,5,1,29,3,2b57rbw94i9ohnbch52owvqtq,0,101.2,28,2022-08-06T16:49:12.440Z,2022-08-07T09:20:15Z,3688287619,56,Center,3688287647,233,282,3688287621,346,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724259,282,5,1,29,3,920raeoumft3q2wmvc296uceo,1,-1.2,72,2022-08-06T16:49:12.440Z,2022-08-07T09:20:16Z,3688287643,233,252,3688287497,346,,3688287495,56,Back,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724461,283,1,1,29,15,920raeoumft3q2wmvc296uceo,1,5.3,56.2,2022-08-06T16:49:24.010Z,2022-08-07T13:07:31Z,3688288617,213,0.8,3688288615,212,8.1,3688288607,124,,3688288621,237,,3688288609,56,Back,3688288613,141,64.5,3688288611,140,10.8,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724487,284,1,1,29,21,920raeoumft3q2wmvc296uceo,1,18.4,56.7,2022-08-06T16:49:29.530Z,2022-08-07T13:07:29Z,3688288729,140,31.0,3690731229,178,,3688288733,212,19.1,3688288731,141,36.4,3688288727,56,Back,3688288735,213,5.5,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724523,285,1,1,29,22,920raeoumft3q2wmvc296uceo,1,29.7,36.1,2022-08-06T16:49:31.381Z,2022-08-07T13:07:28Z,3688288929,140,17.3,3688288931,141,18.9,3688288933,212,17.5,3690731525,178,,3688288927,56,Back,3688288935,213,3.9,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724551,286,1,1,29,27,920raeoumft3q2wmvc296uceo,1,16.8,23.1,2022-08-06T16:49:35.623Z,2022-08-07T13:07:27Z,3688289095,141,41.6,3690731619,178,,3688289097,212,13.4,3688289091,56,Back,3688289093,140,12.5,3688289099,213,1.9,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724601,287,1,1,29,31,920raeoumft3q2wmvc296uceo,1,24,56.3,2022-08-06T16:49:39.832Z,2022-08-07T13:07:26Z,3690731677,178,,3688289251,212,21.7,3688289249,141,86.2,3688289253,213,1.2,3688289247,140,31.2,3688289245,56,Back,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724653,288,1,1,29,34,920raeoumft3q2wmvc296uceo,0,36.3,91.6,2022-08-06T16:49:42.637Z,2022-08-07T13:07:25Z,3688289515,140,82.5,3688289517,141,100.0,3688289513,56,Left,3688289511,155,,3688289521,213,0.1,3690731717,178,,3688289523,1,,3688289519,212,49.0,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724711,253,5,1,29,38,2b57rbw94i9ohnbch52owvqtq,1,16.6,-2,2022-08-06T16:49:46.494Z,2022-08-07T09:20:57Z,3688289749,233,289,3688289747,347,,3688289745,56,Back,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724659,289,5,1,29,38,920raeoumft3q2wmvc296uceo,0,83.4,102,2022-08-06T16:49:46.494Z,2022-08-07T09:20:57Z,3688289525,56,Left,3688289527,347,,3688289765,233,253,,,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724777,254,1,1,29,42,2b57rbw94i9ohnbch52owvqtq,1,17,0,2022-08-06T16:49:51.195Z,2022-08-07T13:07:25Z,3688289979,56,Back,3688289987,213,2.0,3688289985,212,24.1,3688289977,107,,3688289989,1,,3688289983,141,30.1,3688289981,140,7.2,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724817,255,1,1,29,46,2b57rbw94i9ohnbch52owvqtq,1,10.1,21.1,2022-08-06T16:49:54.841Z,2022-08-07T13:07:24Z,3688290171,141,49.0,3688290173,212,19.4,3688290167,56,Back,3688290175,213,1.8,3690732055,178,,3688290169,140,6.3,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724843,257,1,1,29,50,2b57rbw94i9ohnbch52owvqtq,1,20.6,60.2,2022-08-06T16:49:59.101Z,2022-08-07T13:07:24Z,3688290321,56,Back,3688290323,140,35.4,3688290329,213,0.9,3690732179,178,,3688290327,212,26.7,3688290325,141,92.1,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724835,256,43,1,29,52,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-06T16:50:00.768Z,2022-08-07T07:52:03Z,3688290275,141,73.0,3688290277,212,25.1,3688290273,140,24.4,3688290271,56,Back,3690653679,144,1,3688290279,213,0.7,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724871,258,1,1,29,55,2b57rbw94i9ohnbch52owvqtq,1,40.8,93.1,2022-08-06T16:50:04.113Z,2022-08-07T13:07:22Z,3688290481,212,18.2,3690732213,178,,3688290475,56,Back,3688290477,140,27.2,3688290485,213,3.8,3688290479,141,76.4,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724881,259,1,1,29,58,2b57rbw94i9ohnbch52owvqtq,1,31.7,87.7,2022-08-06T16:50:07.201Z,2022-08-07T13:07:22Z,3690732327,178,,3688290545,213,5.6,3688290537,56,Back,3688290543,212,13.0,3688290539,140,41.5,3688290541,141,76.1,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724893,260,1,1,30,0,2b57rbw94i9ohnbch52owvqtq,1,45.4,82.2,2022-08-06T16:50:08.968Z,2022-08-07T13:07:21Z,3688290613,213,0.5,3688290601,140,61.0,3688290597,56,Left,3688290609,212,18.6,3690712479,178,,3688290605,141,95.3,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724931,261,1,1,30,2,2b57rbw94i9ohnbch52owvqtq,0,61.5,98,2022-08-06T16:50:11.405Z,2022-08-07T13:07:20Z,3688290873,213,6.2,3688290871,212,15.2,3688290865,56,Left,3688290867,140,75.9,3690712627,178,,3688290869,141,95.9,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443211421,1646,67,1,30,4,920raeoumft3q2wmvc296uceo,1,26.7,4.8,2022-08-06T16:50:12.859Z,2022-08-07T13:07:20Z,3690891987,233,1182,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443211419,1182,67,1,30,4,2b57rbw94i9ohnbch52owvqtq,0,73.3,95.2,2022-08-06T16:50:12.860Z,2022-08-07T13:07:20Z,3690891993,233,1646,,,,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724919,290,1,1,30,4,920raeoumft3q2wmvc296uceo,0,25.6,6.5,2022-08-06T16:50:12.914Z,2022-08-07T13:07:19Z,3688290917,233,262,3688290781,56,Back,3688290915,236,,3688290789,213,5.2,3690712899,178,,3688290783,140,26.5,3688290921,286,,3688290785,141,3.7,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,3688290787,212,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443184221,966,43,1,30,4,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-06T16:50:12.950Z,2022-08-07T10:51:10Z,3690767131,233,1273,3690891403,144,67,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443184215,1273,43,1,30,4,920raeoumft3q2wmvc296uceo,1,0,0,2022-08-06T16:50:12.951Z,2022-08-07T10:51:10Z,3690891405,144,67,3690767151,233,966,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724937,262,74,1,30,4,2b57rbw94i9ohnbch52owvqtq,1,73.9,95.7,2022-08-06T16:50:12.994Z,2022-08-07T13:07:18Z,3688290893,56,Left,3688290895,285,,3688290929,233,290,3690713113,178,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442724941,263,5,1,30,5,2b57rbw94i9ohnbch52owvqtq,0,78,101.8,2022-08-06T16:50:14.387Z,2022-08-07T09:07:39Z,3688290923,56,Left,3688291367,233,291,3688290925,347,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725017,291,5,1,30,5,920raeoumft3q2wmvc296uceo,1,22,-1.8,2022-08-06T16:50:14.387Z,2022-08-07T09:07:39Z,3688291351,347,,3688291349,56,Back,3688291353,233,263,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725035,292,1,1,30,18,920raeoumft3q2wmvc296uceo,0,22.5,0,2022-08-06T16:50:26.860Z,2022-08-07T13:07:18Z,3688291431,213,0.3,3688291421,107,,3688291433,1,,3688291423,56,Back,3688291429,212,22.9,3688291425,140,43.3,3688291427,141,7.9,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725049,264,8,1,30,20,2b57rbw94i9ohnbch52owvqtq,1,59.6,97.3,2022-08-06T16:50:28.731Z,2022-08-07T13:07:18Z,3688291501,56,Left,3690713615,178,,3690654089,384,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725099,265,61,1,30,21,2b57rbw94i9ohnbch52owvqtq,0,60.4,93.6,2022-08-06T16:50:29.831Z,2022-08-07T13:07:17Z,3690714317,178,,3688291741,56,Left,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725073,293,1,1,30,23,920raeoumft3q2wmvc296uceo,1,44,1.6,2022-08-06T16:50:32.418Z,2022-08-07T13:07:16Z,3688291609,212,12.1,3688291611,213,1.3,3688291603,56,Back,3690714603,178,,3688291605,140,47.1,3688291607,141,18.8,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725087,294,1,1,30,24,920raeoumft3q2wmvc296uceo,1,49.6,13,2022-08-06T16:50:33.418Z,2022-08-07T13:07:16Z,3688291669,141,24.9,3690715131,178,,3688291671,212,11.7,3688291673,213,2.4,3688291667,140,41.6,3688291665,56,Back,,,,,,,7a7fh24imj9q522a58dsg6up5,A. Zaroury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725109,295,1,1,30,25,920raeoumft3q2wmvc296uceo,1,40.2,20.4,2022-08-06T16:50:34.076Z,2022-08-07T13:07:15Z,3688291777,212,16.0,3688291775,141,41.3,3688291779,213,1.1,3690715333,178,,3688291773,140,47.3,3688291771,56,Back,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725157,296,1,1,30,28,920raeoumft3q2wmvc296uceo,1,57.8,39.2,2022-08-06T16:50:37.041Z,2022-08-07T13:07:15Z,3688292077,212,27.1,3688292075,141,75.3,3688292073,140,68.7,3688292071,56,Center,3690715495,178,,3688292079,213,1.1,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725165,297,3,1,30,34,920raeoumft3q2wmvc296uceo,0,77.9,74.8,2022-08-06T16:50:42.624Z,2022-08-07T13:07:13Z,3688292181,233,266,3688292097,286,,3688292095,56,Center,3690715887,178,,3690654491,465,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725177,266,7,1,30,34,2b57rbw94i9ohnbch52owvqtq,1,22.1,25.2,2022-08-06T16:50:42.650Z,2022-08-07T13:07:12Z,3690716033,178,,3688292177,233,297,3688292169,285,,3690654567,385,,3688292167,56,Back,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725179,267,49,1,30,36,2b57rbw94i9ohnbch52owvqtq,1,17.4,16.5,2022-08-06T16:50:44.634Z,2022-08-07T13:07:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725209,268,1,1,30,38,2b57rbw94i9ohnbch52owvqtq,1,11.3,19.4,2022-08-06T16:50:47.086Z,2022-08-07T13:07:11Z,3688292287,140,19.2,3688292285,56,Back,3690716331,178,,3688292291,212,11.7,3688292289,141,7.3,3688292293,213,5.5,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725227,269,1,1,30,40,2b57rbw94i9ohnbch52owvqtq,0,19,2.9,2022-08-06T16:50:49.342Z,2022-08-07T13:07:10Z,3688292327,141,7.1,3688292325,140,19.6,3688292439,233,298,3688292443,286,,3688292331,213,1.4,3688292323,56,Back,3690716437,178,,3688292329,212,2.9,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,3688292437,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725247,298,74,1,30,40,920raeoumft3q2wmvc296uceo,1,80.2,95.9,2022-08-06T16:50:49.423Z,2022-08-07T13:07:10Z,3688292445,233,269,3690716637,178,,3688292429,56,Left,3688292431,285,,,,,,,,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725257,299,49,1,30,43,920raeoumft3q2wmvc296uceo,1,79.1,85.3,2022-08-06T16:50:51.487Z,2022-08-07T13:07:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725273,300,1,1,30,44,920raeoumft3q2wmvc296uceo,0,85.4,79.8,2022-08-06T16:50:53.122Z,2022-08-07T13:07:08Z,3688292559,56,Center,3688292561,140,85.3,3690716911,178,,3688292565,212,4.9,3688292567,213,4.7,3688292631,286,,3688292625,236,,3688292557,155,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,3688292627,233,3688292555,2,,270,,3690654857,72,3690654855,224,3688292563,141,72.6,,,,,,,,,,,,,,,,,,,,,
2442725289,270,12,1,30,44,2b57rbw94i9ohnbch52owvqtq,1,12.9,24.4,2022-08-06T16:50:53.301Z,2022-08-07T13:07:08Z,3690717047,178,,3688292593,185,,3688292595,56,Back,3688292643,233,300,3690717049,21,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725311,271,6,1,30,45,2b57rbw94i9ohnbch52owvqtq,0,10.8,27.2,2022-08-06T16:50:54.299Z,2022-08-07T09:10:19Z,3688292701,233,301,3688292667,73,,3688292665,56,Back,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725317,301,6,1,30,45,920raeoumft3q2wmvc296uceo,1,89.2,72.8,2022-08-06T16:50:54.299Z,2022-08-07T09:10:19Z,3688292693,56,Center,3688292695,73,,3688292697,233,271,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725575,302,1,1,31,14,920raeoumft3q2wmvc296uceo,1,99.7,99.5,2022-08-06T16:51:23.300Z,2022-08-07T09:10:27Z,3690717341,178,,3688294093,213,3.7,3688294089,141,86.5,3688294091,212,16.2,3688294083,6,,3688294085,56,Left,3688294087,140,86.8,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725583,303,1,1,31,17,920raeoumft3q2wmvc296uceo,0,79.9,86.3,2022-08-06T16:51:26.058Z,2022-08-07T13:07:07Z,3688294141,213,5.1,3688294139,212,23.7,3688294123,155,,3690717479,178,,3690655167,223,,3688294131,140,88.0,3688294127,56,Center,3688294135,141,53.7,7a7fh24imj9q522a58dsg6up5,A. Zaroury,3688294117,2,3690655169,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725629,272,12,1,31,18,2b57rbw94i9ohnbch52owvqtq,1,7.6,48.1,2022-08-06T16:51:27.092Z,2022-08-07T13:07:07Z,3688294289,213,0.0,3688294315,15,,3688294281,56,Back,3688294283,140,26.1,3688294285,141,48.7,3688294287,212,19.4,3690717665,388,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725651,273,1,1,31,21,2b57rbw94i9ohnbch52owvqtq,0,22.2,51,2022-08-06T16:51:30.375Z,2022-08-07T13:07:07Z,3688294423,140,31.8,3688294419,3,,3688294421,56,Back,3688294429,213,5.4,3690717875,388,,3688294427,212,15.8,3688294425,141,33.1,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725683,304,1,1,31,24,920raeoumft3q2wmvc296uceo,1,65.5,66.7,2022-08-06T16:51:32.513Z,2022-08-07T13:07:06Z,3688294547,140,77.2,3688294545,56,Left,3690718053,178,,3688294553,213,0.8,3688294551,212,18.1,3688294549,141,86.2,,,,,,,7a7fh24imj9q522a58dsg6up5,A. Zaroury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725723,305,1,1,31,28,920raeoumft3q2wmvc296uceo,0,72.4,85.3,2022-08-06T16:51:36.612Z,2022-08-07T13:07:05Z,3688294647,141,30.0,3688294635,155,,3688294655,213,5.2,3688294651,212,41.5,3688294639,56,Center,3688294641,140,89.2,3688294659,1,,3690718169,178,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725731,274,44,1,31,30,2b57rbw94i9ohnbch52owvqtq,1,9.6,69.4,2022-08-06T16:51:38.892Z,2022-08-07T13:07:05Z,3688294685,233,306,3688294679,285,,3688294677,56,Back,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725725,306,44,1,31,30,920raeoumft3q2wmvc296uceo,0,90.4,30.6,2022-08-06T16:51:38.893Z,2022-08-07T13:07:04Z,3688294691,233,274,3688294675,286,,3688294673,56,Center,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725749,275,43,1,31,32,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-06T16:51:41.216Z,2022-08-07T07:53:49Z,3688294755,141,93.5,3688294757,212,18.5,3690655559,144,1,3688294753,140,22.4,3688294749,3,0,3688294751,56,Back,3688294759,213,0.7,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725761,276,1,1,31,33,2b57rbw94i9ohnbch52owvqtq,0,17.3,99.9,2022-08-06T16:51:42.213Z,2022-08-07T13:07:04Z,3688294821,141,52.5,3688294823,212,51.5,3688294819,140,55.6,3690718863,178,,3688294815,157,,3688294817,56,Center,3688294827,1,,3688294825,213,5.6,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725779,307,1,1,31,36,920raeoumft3q2wmvc296uceo,0,46.1,41.2,2022-08-06T16:51:45.081Z,2022-08-07T13:07:03Z,3688294929,213,6.0,3688294923,212,21.0,3688294919,140,65.5,3688294921,141,33.4,3690719203,388,,3688294915,3,,3688294917,56,Center,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442725795,277,1,1,31,39,2b57rbw94i9ohnbch52owvqtq,1,38.2,62.6,2022-08-06T16:51:47.708Z,2022-08-07T13:07:03Z,3690719743,178,,3688295033,56,Center,3688295031,155,,3688295041,213,0.0,3688295039,212,25.0,3688295035,140,62.0,3688295037,141,63.6,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
