id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/16/value
2497467139,22,1,1,2,13,547zzwqbiugzphhnrhj3z5k5i,1,48.4,61.7,2023-01-14T19:49:33.677Z,2023-01-15T11:06:33Z,3978418409,213,1.7,3978418403,140,47.3,3978418401,56,Back,3978418407,212,8.3,3979073723,178,,3978418405,141,73.8,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467141,23,43,1,2,17,547zzwqbiugzphhnrhj3z5k5i,1,0,0,2023-01-14T19:49:37.558Z,2023-01-14T23:54:15Z,3978710323,144,49,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467193,24,61,1,2,23,547zzwqbiugzphhnrhj3z5k5i,0,93.1,89.4,2023-01-14T19:49:43.784Z,2023-01-15T11:06:29Z,3979073827,178,,3978418633,56,Left,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467197,25,5,1,2,26,547zzwqbiugzphhnrhj3z5k5i,0,84.8,102,2023-01-14T19:49:46.647Z,2023-01-15T08:01:50Z,3978418651,347,,3978418649,56,Left,3978418689,233,33,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467199,33,5,1,2,26,89xivtxk59uzvhdsd6miao6tm,1,15.2,-2,2023-01-14T19:49:46.647Z,2023-01-15T08:01:49Z,3978418673,347,,3978418671,56,Back,3978418677,233,25,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467213,34,1,1,2,27,89xivtxk59uzvhdsd6miao6tm,1,14.9,0,2023-01-14T19:49:47.706Z,2023-01-15T11:06:29Z,3978418737,140,23.5,3978418741,212,10.3,3978418733,107,,3978418739,141,5.3,3978418743,213,0.5,3978418735,56,Back,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467231,35,1,1,2,32,89xivtxk59uzvhdsd6miao6tm,0,25.8,6.6,2023-01-14T19:49:52.118Z,2023-01-15T11:06:27Z,3979073923,178,,3978418845,212,25.5,3978418847,213,0.4,3978418841,140,48.3,3978418839,56,Back,3978418843,141,20.6,,,,,,,19htxtc8lmbfsv83py7hzqb8q,Y. Sor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467233,26,49,1,2,34,547zzwqbiugzphhnrhj3z5k5i,1,52,73.6,2023-01-14T19:49:54.086Z,2023-01-15T11:06:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467251,27,1,1,2,35,547zzwqbiugzphhnrhj3z5k5i,1,51,73.1,2023-01-14T19:49:54.916Z,2023-01-15T11:06:26Z,3979073989,178,,3978418935,212,19.8,3978418931,140,37.3,3978418937,213,3.9,3978418929,56,Back,3978418933,141,53.0,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467269,28,1,1,2,37,547zzwqbiugzphhnrhj3z5k5i,1,37.3,56.4,2023-01-14T19:49:56.972Z,2023-01-15T11:06:25Z,3978419051,140,38.0,3979074033,178,,3978419055,212,18.2,3978419057,213,1.5,3978419049,56,Back,3978419053,141,83.2,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467283,29,1,1,2,42,547zzwqbiugzphhnrhj3z5k5i,1,43,95.7,2023-01-14T19:50:01.898Z,2023-01-15T11:06:23Z,3978419123,141,82.1,3978419127,213,5.9,3978419121,140,65.6,3979074071,178,,3978419125,212,25.5,3978419119,56,Left,,,,,,,8xr7cy8cy89qfxyi1n3egt82c,N. Dismas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467293,30,1,1,2,43,547zzwqbiugzphhnrhj3z5k5i,1,60.6,85.5,2023-01-14T19:50:02.946Z,2023-01-15T11:06:23Z,3978419179,56,Center,3978419185,141,76.3,3978419189,212,7.0,3979074141,178,,3978419183,140,57.7,3978419193,213,4.3,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467313,31,1,1,2,44,547zzwqbiugzphhnrhj3z5k5i,0,56.7,79.8,2023-01-14T19:50:04.645Z,2023-01-15T11:06:22Z,3978419255,140,83.4,3979234163,1,,3978419261,213,5.7,3979074157,178,,3978419257,141,54.3,3978419251,155,,3978419253,56,Center,3978419259,212,33.0,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467323,36,8,1,2,46,89xivtxk59uzvhdsd6miao6tm,1,23.7,47.9,2023-01-14T19:50:06.565Z,2023-01-15T11:06:22Z,3979074191,178,,3978419313,56,Back,3978419319,15,,3978710751,384,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467341,38,52,1,2,50,89xivtxk59uzvhdsd6miao6tm,1,9.5,34,2023-01-14T19:50:10.598Z,2023-01-15T11:06:21Z,3979074317,178,,3978711121,376,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467333,37,43,1,2,50,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-01-14T19:50:10.615Z,2023-01-14T23:55:37Z,3978419337,56,Back,3978711289,144,61,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467417,39,1,1,2,58,89xivtxk59uzvhdsd6miao6tm,1,7.8,53.5,2023-01-14T19:50:18.293Z,2023-01-15T11:06:20Z,3978419717,140,23.6,3978419719,141,69.3,3978419713,123,,3978419723,213,0.6,3978419715,56,Back,3978419721,212,19.8,3979074355,178,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467441,40,1,1,3,1,89xivtxk59uzvhdsd6miao6tm,1,25.6,63.6,2023-01-14T19:50:21.334Z,2023-01-15T11:06:20Z,3978419855,141,87.5,3979074397,178,,3978419857,212,29.5,3978419851,56,Back,3978419853,140,49.1,3978419859,213,0.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467451,41,1,1,3,8,89xivtxk59uzvhdsd6miao6tm,1,41.1,83.9,2023-01-14T19:50:27.828Z,2023-01-15T11:06:17Z,3978419885,140,50.2,3978419887,141,96.8,3979074423,178,,3978419883,56,Left,3978419891,213,0.7,3978419889,212,13.0,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467473,42,1,1,3,10,89xivtxk59uzvhdsd6miao6tm,1,53.4,93.2,2023-01-14T19:50:30.271Z,2023-01-15T11:06:17Z,3978419995,141,99.3,3979074459,178,,3978419997,212,9.7,3978419989,56,Left,3978419993,140,61.7,3978419999,213,0.4,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467481,43,1,1,3,12,89xivtxk59uzvhdsd6miao6tm,1,61.2,97.7,2023-01-14T19:50:31.932Z,2023-01-15T11:06:16Z,3978420035,140,75.2,3979074503,178,,3978420041,213,6.3,3978420037,141,97.1,3978420033,56,Left,3978420039,212,14.7,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467497,44,1,1,3,14,89xivtxk59uzvhdsd6miao6tm,1,74.5,92.8,2023-01-14T19:50:34.183Z,2023-01-15T11:06:15Z,3978420117,213,6.1,3978420111,140,89.4,3978420113,141,89.7,3978420115,212,15.8,3978420109,56,Left,3979074535,178,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467517,45,1,1,3,17,89xivtxk59uzvhdsd6miao6tm,1,97.8,92.2,2023-01-14T19:50:37.151Z,2023-01-15T11:06:14Z,3978420743,210,15,3978420193,213,4.4,3978420187,140,92.0,3978420181,2,,3978420183,155,,3978420189,141,59.0,3978711985,72,,3978420191,212,23.4,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,3978420185,56,Center,1,3978711983,224,3979074573,178,3978420745,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467519,46,15,1,3,18,89xivtxk59uzvhdsd6miao6tm,1,92.5,62.5,2023-01-14T19:50:38.535Z,2023-01-15T11:06:14Z,3978420791,147,52.2,3978420789,146,98,3978420775,79,,3978420781,55,45,3978420787,103,20.9,3978420319,328,,3978420211,56,Center,3978420315,15,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,3978420777,29,,,3978420209,17,3978420795,233,3979074663,388,33,3978420207,22,3978420785,102,51.4,3978420779,154,,,,,,,,,,,,,,,,,,
2497467527,33,10,1,3,19,547zzwqbiugzphhnrhj3z5k5i,1,1.5,47.6,2023-01-14T19:50:39.107Z,2023-01-15T11:06:13Z,3978712181,377,,3978420245,182,,3978420373,233,46,3978420247,56,Back,3978420243,178,,3978420345,177,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467529,34,52,1,3,19,547zzwqbiugzphhnrhj3z5k5i,1,1.6,47.8,2023-01-14T19:50:39.419Z,2023-01-15T11:06:13Z,3979074707,178,,3978712211,377,,,,,,,,,,,,,,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467649,35,1,1,3,36,547zzwqbiugzphhnrhj3z5k5i,1,16.5,42.4,2023-01-14T19:50:56.293Z,2023-01-15T11:06:12Z,3978420871,212,29.2,3979074761,178,,3978420869,141,7.1,3978420863,123,,3978420873,213,5.3,3978420867,140,32.3,3978420865,56,Back,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467659,36,1,1,3,39,547zzwqbiugzphhnrhj3z5k5i,1,36.6,1,2023-01-14T19:50:59.221Z,2023-01-15T11:06:12Z,3978420921,56,Back,3978420927,212,17.0,3978420929,213,1.5,3978420923,140,37.6,3978420925,141,25.9,3979074791,178,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467673,37,1,1,3,40,547zzwqbiugzphhnrhj3z5k5i,1,37.9,18.4,2023-01-14T19:51:00.412Z,2023-01-15T11:06:11Z,3978420997,140,60.2,3978420999,141,12.0,3978421001,212,23.8,3978420995,56,Right,3979074835,178,,3978421003,213,6.1,,,,,,,77wkqbxkqix367lc0ccnym86h,A. Sissako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467681,38,1,1,3,43,547zzwqbiugzphhnrhj3z5k5i,1,51.3,3.7,2023-01-14T19:51:03.448Z,2023-01-15T11:06:10Z,3978421045,141,8.8,3979074909,178,,3978421049,213,2.1,3978421043,140,49.5,3978421041,56,Back,3978421047,212,3.9,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467689,39,1,1,3,45,547zzwqbiugzphhnrhj3z5k5i,1,47.2,1.4,2023-01-14T19:51:04.986Z,2023-01-15T11:06:09Z,3978421093,212,14.0,3978421087,56,Right,3978421089,140,60.3,3978421091,141,4.9,3979093651,178,,3978421095,213,0.2,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497485223,475,1,1,3,46,547zzwqbiugzphhnrhj3z5k5i,1,54.9,0.7,2023-01-14T19:51:06.249Z,2023-01-15T11:06:08Z,3978509891,212,8.2,3978509889,141,12.5,3978509893,213,1.4,3978509887,140,56.6,3979093727,178,,3978509885,56,Right,,,,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467695,40,61,1,3,47,547zzwqbiugzphhnrhj3z5k5i,0,54.5,6.9,2023-01-14T19:51:06.976Z,2023-01-15T11:06:08Z,3979093795,178,,3978421105,56,Right,,,,,,,,,,,,,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467691,47,49,1,3,47,89xivtxk59uzvhdsd6miao6tm,1,44,93,2023-01-14T19:51:07.694Z,2023-01-15T11:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467699,48,1,1,3,48,89xivtxk59uzvhdsd6miao6tm,1,44.1,91.7,2023-01-14T19:51:08.268Z,2023-01-15T11:06:06Z,3978421123,212,14.0,3978421121,141,71.2,3978421117,56,Back,3978421125,213,4.8,3979093855,178,,3978421119,140,45.7,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467707,49,1,1,3,50,89xivtxk59uzvhdsd6miao6tm,0,45.9,77.1,2023-01-14T19:51:10.773Z,2023-01-15T11:06:05Z,3979093919,178,,3978421167,212,8.3,3978421161,56,Back,3978421185,236,,3978421163,140,48.6,3978421169,213,5.1,3978421165,141,65.7,3978421187,233,41,14w9q2mu6yq235ic55fxs0w2y,N. Castro,3978421191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467711,41,74,1,3,51,547zzwqbiugzphhnrhj3z5k5i,1,53.7,28.5,2023-01-14T19:51:10.856Z,2023-01-15T11:06:04Z,3978421209,233,49,3978421183,285,,3979093967,178,,3978421181,56,Center,,,,,,,,,,,,,bhn5mxfek9byb7m8sovpizzkl,R. Vormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467737,50,1,1,3,53,89xivtxk59uzvhdsd6miao6tm,1,36.2,70.3,2023-01-14T19:51:13.791Z,2023-01-15T11:06:03Z,3978421331,213,1.0,3978421327,141,93.5,3978421329,212,18.3,3978421323,56,Back,3978421325,140,45.1,3979094013,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467759,51,1,1,3,56,89xivtxk59uzvhdsd6miao6tm,1,47.9,90.8,2023-01-14T19:51:16.086Z,2023-01-15T11:06:03Z,3978421457,140,42.6,3978421459,141,84.7,3978421461,212,6.9,3978421455,56,Back,3978421463,213,3.8,3979094027,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467767,52,1,1,4,0,89xivtxk59uzvhdsd6miao6tm,1,44,74,2023-01-14T19:51:20.672Z,2023-01-15T11:06:00Z,3978421505,141,81.2,3979094077,178,,3978421503,140,29.4,3978421509,213,2.8,3978421507,212,16.1,3978421501,56,Back,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467807,53,1,1,4,3,89xivtxk59uzvhdsd6miao6tm,1,31.5,64.2,2023-01-14T19:51:23.055Z,2023-01-15T11:05:59Z,3978421715,213,4.9,3978421709,140,36.6,3979094113,178,,3978421707,56,Back,3978421717,1,,3978421711,141,8.5,3978421713,212,38.3,3978421705,196,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467835,54,1,1,4,8,89xivtxk59uzvhdsd6miao6tm,1,36.7,15.7,2023-01-14T19:51:27.845Z,2023-01-15T11:05:58Z,3978421849,141,33.4,3979094161,178,,3978421847,140,33.5,3978421853,213,1.8,3978421845,56,Back,3978421851,212,12.5,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467867,55,1,1,4,12,89xivtxk59uzvhdsd6miao6tm,1,35.7,42.3,2023-01-14T19:51:32.413Z,2023-01-15T11:05:56Z,3978421973,140,44.0,3978421979,213,1.3,3978421977,212,35.5,3979094207,178,,3978421971,56,Back,3978421981,1,,3978421975,141,92.9,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467885,56,1,1,4,19,89xivtxk59uzvhdsd6miao6tm,1,62.4,90.1,2023-01-14T19:51:39.582Z,2023-01-15T11:05:54Z,3978422047,56,Left,3978422055,213,4.9,3978422049,140,62.9,3978422051,141,85.6,3979094249,178,,3978422053,212,3.1,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467927,57,1,1,4,24,89xivtxk59uzvhdsd6miao6tm,1,54.2,82.6,2023-01-14T19:51:43.877Z,2023-01-15T11:05:51Z,3979094301,178,,3978422195,213,5.4,3978422187,56,Center,3978422193,212,15.4,3978422189,140,64.0,3978422191,141,65.7,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467929,58,4,1,4,25,89xivtxk59uzvhdsd6miao6tm,1,59.7,69.9,2023-01-14T19:51:44.970Z,2023-01-15T11:05:51Z,3978422205,265,,3978422199,13,,3978422259,233,42,3978422201,56,Center,3978422207,286,,3978422203,152,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467939,42,4,1,4,25,547zzwqbiugzphhnrhj3z5k5i,0,40.3,30.1,2023-01-14T19:51:44.971Z,2023-01-15T11:05:50Z,3978422245,265,,3978422299,233,58,3979094397,389,,3978422247,285,,3978422241,56,Back,3978422243,152,,3978422239,13,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467973,59,1,1,4,35,89xivtxk59uzvhdsd6miao6tm,1,65.6,67.4,2023-01-14T19:51:55.455Z,2023-01-15T11:05:50Z,3978422399,140,68.0,3978422393,5,,3978422397,56,Left,3978422401,141,83.0,3978422409,189,,3978422403,212,10.9,3978422405,213,1.3,3979094555,178,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3978422395,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497467999,60,1,1,4,39,89xivtxk59uzvhdsd6miao6tm,1,65.1,81.7,2023-01-14T19:51:59.070Z,2023-01-15T11:05:49Z,3978422535,141,76.6,3978422531,56,Center,3979094535,178,,3978422537,212,12.6,3978422539,213,3.4,3978422533,140,53.6,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468003,61,1,1,4,43,89xivtxk59uzvhdsd6miao6tm,1,54.7,82.1,2023-01-14T19:52:03.046Z,2023-01-15T11:05:47Z,3979094595,178,,3978422575,213,0.1,3978422571,212,21.9,3978422569,141,85.9,3978422567,140,75.4,3978422565,56,Left,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468025,62,1,1,4,44,89xivtxk59uzvhdsd6miao6tm,1,68,86.2,2023-01-14T19:52:04.318Z,2023-01-15T11:05:46Z,3978422685,213,2.2,3978422679,140,65.4,3978422677,56,Left,3978422681,141,92.1,3979094679,178,,3978422683,212,4.9,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468033,63,1,1,4,48,89xivtxk59uzvhdsd6miao6tm,1,64.1,74.7,2023-01-14T19:52:08.278Z,2023-01-15T11:05:44Z,3978422725,141,66.6,3978422729,213,4.5,3978422723,140,63.1,3978422721,56,Center,3979094751,178,,3978422727,212,5.6,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468045,64,1,1,4,49,89xivtxk59uzvhdsd6miao6tm,1,61,68.2,2023-01-14T19:52:09.759Z,2023-01-15T11:05:43Z,3978422789,212,10.3,3978422791,213,2.6,3978422783,56,Center,3978422787,141,76.3,3979094793,178,,3978422785,140,52.7,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468051,65,1,1,4,52,89xivtxk59uzvhdsd6miao6tm,0,50.2,73.3,2023-01-14T19:52:12.156Z,2023-01-15T11:05:43Z,3978422817,141,34.2,3979094869,178,,3978422813,56,Center,3978422819,212,35.2,3978422815,140,72.2,3978422823,1,,3978422821,213,5.4,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468053,43,49,1,4,54,547zzwqbiugzphhnrhj3z5k5i,1,32.2,68,2023-01-14T19:52:14.011Z,2023-01-15T11:05:42Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468073,44,1,1,4,55,547zzwqbiugzphhnrhj3z5k5i,1,32.4,66,2023-01-14T19:52:14.990Z,2023-01-15T11:05:41Z,3978422933,141,54.9,3978422929,56,Back,3978422931,140,28.1,3978422937,213,4.2,3979095245,178,,3978422935,212,8.8,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468087,45,1,1,4,57,547zzwqbiugzphhnrhj3z5k5i,1,23.6,45.4,2023-01-14T19:52:17.778Z,2023-01-15T11:05:40Z,3979095281,178,,3978423021,212,15.1,3978423023,213,3.5,3978423015,56,Back,3978423019,141,38.6,3978423017,140,9.9,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468097,46,1,1,5,0,547zzwqbiugzphhnrhj3z5k5i,1,6.9,39.3,2023-01-14T19:52:20.366Z,2023-01-15T11:05:40Z,3979095375,178,,3978423081,141,8.3,3978423083,212,30.8,3978423079,140,28.3,3978423085,213,5.5,3978423077,56,Back,,,,,,,59doy2i09c6fgoh7w9m3l5tcl,S. Bossut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468105,47,1,1,5,2,547zzwqbiugzphhnrhj3z5k5i,1,19.6,9.6,2023-01-14T19:52:22.745Z,2023-01-15T11:05:39Z,3978423125,141,4.3,3978423123,140,37.3,3978423129,213,6.1,3979095437,178,,3978423127,212,18.9,3978423121,56,Back,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468109,48,1,1,5,4,547zzwqbiugzphhnrhj3z5k5i,0,28.1,1.4,2023-01-14T19:52:23.834Z,2023-01-15T11:05:39Z,3979095469,178,,3978423143,212,10.6,3978423139,140,34.6,3978423137,56,Back,3978423141,141,13.4,3978423145,213,0.9,,,,,,,2s28r7f625hrj5fioyxn6apd5,A. Ciranni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468115,66,49,1,5,4,89xivtxk59uzvhdsd6miao6tm,1,75,97.6,2023-01-14T19:52:24.594Z,2023-01-15T11:05:38Z,,,,,,,,,,,,,,,,,,,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468121,67,1,1,5,6,89xivtxk59uzvhdsd6miao6tm,1,65.8,95.3,2023-01-14T19:52:26.577Z,2023-01-15T11:05:37Z,3978423199,141,67.8,3978423197,140,58.1,3979095549,178,,3978423203,213,4.3,3978423195,56,Center,3978423201,212,20.4,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468149,68,1,1,5,9,89xivtxk59uzvhdsd6miao6tm,1,52.5,70.6,2023-01-14T19:52:28.956Z,2023-01-15T11:05:36Z,3978423323,212,25.6,3978423321,141,39.7,3979095627,178,,3978423317,56,Center,3978423319,140,66.4,3978423325,213,5.3,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497468157,49,45,1,5,11,547zzwqbiugzphhnrhj3z5k5i,0,40.7,49.6,2023-01-14T19:52:31.004Z,2023-01-15T11:05:35Z,3978423349,56,Back,3978423351,285,,3978423357,233,69,,,,,,,,,,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
