id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/19/value
2531202753,209,4,1,21,51,5z1b7fuvpqe6vnigvopomvecu,0,88.2,85.6,2023-04-09T16:51:59.844Z,2023-04-10T10:28:01Z,4177297317,286,,4178691721,178,,4177297401,233,194,4177297311,56,Left,4177297309,13,,4177297313,152,,4177297315,265,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203079,195,1,1,22,26,89xivtxk59uzvhdsd6miao6tm,1,16.7,13.1,2023-04-09T16:52:34.585Z,2023-04-10T10:28:00Z,4178691763,178,,4177299111,152,,4177299117,141,32.8,4177299121,213,2.3,4177299115,140,6.1,4177299119,212,17.4,4177299109,5,,4177299113,56,Back,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203093,196,1,1,22,29,89xivtxk59uzvhdsd6miao6tm,1,9.9,35.2,2023-04-09T16:52:37.465Z,2023-04-10T10:28:00Z,4178691835,178,,4177299199,141,75.0,4177299201,212,27.7,4177299195,56,Back,4177299203,213,1.4,4177299197,140,15.4,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203113,197,1,1,22,32,89xivtxk59uzvhdsd6miao6tm,1,13.3,70.4,2023-04-09T16:52:40.627Z,2023-04-10T10:27:59Z,4178691871,178,,4177299337,141,51.2,4177299339,212,14.4,4177299335,140,7.6,4177299333,56,Back,4177299341,213,4.3,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203165,198,1,1,22,34,89xivtxk59uzvhdsd6miao6tm,1,6.5,48,2023-04-09T16:52:43.233Z,2023-04-10T10:27:58Z,4177299613,141,75.4,4177299609,56,Back,4178691921,178,,4177299615,212,19.0,4177299617,213,1.4,4177299611,140,9.9,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203199,199,1,1,22,40,89xivtxk59uzvhdsd6miao6tm,1,17.7,77.4,2023-04-09T16:52:49.018Z,2023-04-10T10:27:56Z,4177299797,141,51.5,4177299801,213,4.1,4178691983,178,,4177299793,56,Back,4177299795,140,6.0,4177299799,212,21.5,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203245,200,1,1,22,45,89xivtxk59uzvhdsd6miao6tm,0,9.8,50.1,2023-04-09T16:52:53.635Z,2023-04-10T10:27:55Z,4177300047,213,6.0,4177300039,56,Right,4177300041,140,88.2,4177300043,141,18.0,4178692033,178,,4177300045,212,85.2,4177300037,155,,4177300049,1,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203257,210,49,1,22,51,5z1b7fuvpqe6vnigvopomvecu,1,14.7,81,2023-04-09T16:52:59.938Z,2023-04-10T10:27:54Z,,,,,,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203285,211,1,1,22,54,5z1b7fuvpqe6vnigvopomvecu,1,16.6,75.7,2023-04-09T16:53:03.029Z,2023-04-10T10:27:53Z,4177300215,212,10.4,4177300207,56,Back,4177300211,141,63.6,4177300217,213,5.4,4177300209,140,22.7,4178692139,178,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203309,212,1,1,22,57,5z1b7fuvpqe6vnigvopomvecu,1,26.7,64.1,2023-04-09T16:53:05.869Z,2023-04-10T10:27:52Z,4177300345,140,32.4,4178692191,178,,4177300349,212,6.6,4177300351,213,0.4,4177300347,141,68.1,4177300343,56,Back,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203321,213,1,1,23,0,5z1b7fuvpqe6vnigvopomvecu,1,36.5,71.8,2023-04-09T16:53:09.195Z,2023-04-10T10:27:51Z,4177300423,141,57.6,4177300419,56,Back,4177300425,212,10.9,4177300427,213,4.2,4177300421,140,31.7,4178692215,178,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203335,214,1,1,23,3,5z1b7fuvpqe6vnigvopomvecu,1,29.2,46.5,2023-04-09T16:53:12.431Z,2023-04-10T10:27:51Z,4177300487,140,28.3,4178692255,178,,4177300493,213,4.6,4177300491,212,14.4,4177300489,141,25.3,4177300485,56,Back,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203351,215,1,1,23,5,5z1b7fuvpqe6vnigvopomvecu,1,28.2,26.9,2023-04-09T16:53:14.014Z,2023-04-10T10:27:50Z,4177300597,213,5.0,4178692315,178,,4177300589,56,Back,4177300591,140,31.8,4177300593,141,5.9,4177300595,212,14.8,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203373,216,1,1,23,8,5z1b7fuvpqe6vnigvopomvecu,1,34.1,5.2,2023-04-09T16:53:17.324Z,2023-04-10T10:27:49Z,4178692339,178,,4177300721,212,16.2,4177300717,140,20.4,4177300719,141,16.2,4177300723,213,2.7,4177300715,56,Back,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203393,217,1,1,23,11,5z1b7fuvpqe6vnigvopomvecu,1,18.2,20,2023-04-09T16:53:19.701Z,2023-04-10T10:27:49Z,4177300813,56,Back,4177300815,140,14.5,4177300819,212,14.0,4177300817,141,39.8,4177300821,213,1.9,4178692383,178,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203403,218,1,1,23,13,5z1b7fuvpqe6vnigvopomvecu,1,14.4,41.3,2023-04-09T16:53:21.663Z,2023-04-10T10:27:48Z,4177300879,140,20.7,4177300881,141,61.5,4178692435,178,,4177300883,212,15.2,4177300877,56,Back,4177300885,213,1.1,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203437,219,1,1,23,15,5z1b7fuvpqe6vnigvopomvecu,1,20.6,71,2023-04-09T16:53:24.212Z,2023-04-10T10:27:47Z,4177301065,56,Back,4177301069,141,70.6,4178692477,178,,4177301071,212,14.9,4177301073,213,6.3,4177301067,140,34.8,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203483,220,1,1,23,16,5z1b7fuvpqe6vnigvopomvecu,1,35.8,72.2,2023-04-09T16:53:25.446Z,2023-04-10T10:27:47Z,4177301351,141,60.8,4177301349,140,23.7,4177301347,56,Back,4178231689,156,,4177301353,212,14.9,4178692525,178,,4177301355,213,3.7,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203501,221,1,1,23,20,5z1b7fuvpqe6vnigvopomvecu,1,15.4,71.8,2023-04-09T16:53:29.182Z,2023-04-10T10:27:46Z,4178692557,178,,4177301467,140,11.0,4177301473,212,4.8,4177301465,56,Back,4177301477,213,2.8,4177301469,141,73.9,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203511,222,1,1,23,22,5z1b7fuvpqe6vnigvopomvecu,1,13.2,78.8,2023-04-09T16:53:30.614Z,2023-04-10T10:27:45Z,4177301527,56,Back,4177301531,141,65.7,4178692613,178,,4177301535,213,5.0,4177301533,212,9.2,4177301529,140,15.3,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203549,223,1,1,23,23,5z1b7fuvpqe6vnigvopomvecu,1,14,71.2,2023-04-09T16:53:32.073Z,2023-04-10T10:27:44Z,4177301735,140,4.7,4177301739,212,10.3,4177301741,213,3.5,4177301733,56,Back,4178692643,178,,4177301737,141,66.3,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203575,224,1,1,23,26,5z1b7fuvpqe6vnigvopomvecu,0,5,74.2,2023-04-09T16:53:35.333Z,2023-04-10T10:27:43Z,4178692677,178,,4177301893,212,25.1,4177301895,213,0.0,4177301887,56,Back,4177301885,155,,4177301889,140,28.9,4177301891,141,76.0,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203583,201,44,1,23,28,89xivtxk59uzvhdsd6miao6tm,1,70.4,22,2023-04-09T16:53:36.762Z,2023-04-10T10:27:42Z,4177301933,286,,4177301967,233,225,4177301931,56,Center,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203585,225,44,1,23,28,5z1b7fuvpqe6vnigvopomvecu,0,29.6,78,2023-04-09T16:53:36.763Z,2023-04-10T10:27:42Z,4177302041,233,201,4177301939,56,Back,4177301941,285,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203599,202,1,1,23,28,89xivtxk59uzvhdsd6miao6tm,0,70,22.7,2023-04-09T16:53:36.842Z,2023-04-10T10:27:42Z,4177302015,212,5.9,4177302009,56,Right,4177302013,141,19.2,4178692769,388,,4177302007,3,,4177302011,140,75.1,4177302017,213,5.9,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203619,226,44,1,23,30,5z1b7fuvpqe6vnigvopomvecu,1,27.2,82.2,2023-04-09T16:53:39.113Z,2023-04-10T10:27:41Z,4177302117,56,Back,4177302125,233,203,4177302119,285,,,,,,,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203615,203,44,1,23,30,89xivtxk59uzvhdsd6miao6tm,0,72.8,17.8,2023-04-09T16:53:39.114Z,2023-04-10T10:27:41Z,4177302083,286,,4177302079,56,Right,4177302149,233,226,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203711,227,1,1,23,30,5z1b7fuvpqe6vnigvopomvecu,1,27.2,82.5,2023-04-09T16:53:39.195Z,2023-04-10T10:27:41Z,4177302589,140,45.6,4177302597,213,0.0,4178692889,388,,4177302593,212,19.3,4177302591,141,82.9,4177302585,3,,4177302587,56,Back,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203715,228,4,1,23,33,5z1b7fuvpqe6vnigvopomvecu,1,48.1,78.6,2023-04-09T16:53:41.475Z,2023-04-10T10:27:40Z,4177302633,233,204,4177302609,13,,4177302613,56,Back,4177302615,152,,4177302617,286,,4177302611,295,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203703,204,4,1,23,33,89xivtxk59uzvhdsd6miao6tm,0,51.9,21.4,2023-04-09T16:53:41.476Z,2023-04-10T10:27:39Z,4177302547,295,,4177302643,233,228,4177302553,285,,4177302545,13,,4177302549,56,Center,4177302551,152,,4178693255,178,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531203969,205,27,1,23,59,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-04-09T16:54:07.917Z,2023-04-10T02:03:42Z,4177305543,233,229,4177303851,41,Injury,4177303853,53,68vmg4qgr11vppc48hs8402jt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204215,229,27,1,23,59,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-09T16:54:07.917Z,2023-04-10T02:03:42Z,4177305539,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204799,206,28,1,25,58,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-04-09T16:56:06.813Z,2023-04-10T02:04:04Z,4177308711,55,205,4177308763,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204769,230,28,1,25,58,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-09T16:56:06.813Z,2023-04-10T02:04:04Z,4177308735,233,206,4177308579,55,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204801,231,1,1,25,59,5z1b7fuvpqe6vnigvopomvecu,1,44,83.5,2023-04-09T16:56:07.684Z,2023-04-10T10:27:39Z,4178693483,178,,4177308719,56,Back,4177308721,140,48.4,4177308725,212,4.9,4177308723,141,81.2,4177308715,5,,4177308717,152,,4177308727,213,6.0,corn6i066rh7c7veva0sm3oid,K. Laifis,4177308731,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204825,232,1,1,26,2,5z1b7fuvpqe6vnigvopomvecu,1,49.6,76.2,2023-04-09T16:56:11.244Z,2023-04-10T10:27:38Z,4177308839,56,Left,4177308847,213,0.7,4177308841,140,63.6,4177308843,141,93.5,4178693881,178,,4177308845,212,18.8,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204803,207,43,1,26,3,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-04-09T16:56:11.996Z,2023-04-09T16:56:14Z,4177308837,144,68,4177308783,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204839,233,1,1,26,6,5z1b7fuvpqe6vnigvopomvecu,1,65.1,91.9,2023-04-09T16:56:14.875Z,2023-04-10T10:27:36Z,4177308931,212,8.5,4177308927,140,62.2,4178693933,178,,4177308925,56,Left,4177308933,213,4.3,4177308929,141,80.3,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204865,234,1,1,26,8,5z1b7fuvpqe6vnigvopomvecu,1,58.5,80.7,2023-04-09T16:56:16.972Z,2023-04-10T10:27:36Z,4177309049,141,56.1,4177309051,212,17.2,4177309045,56,Center,4178693981,178,,4177309055,213,4.5,4177309047,140,54.5,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204897,235,1,1,26,10,5z1b7fuvpqe6vnigvopomvecu,1,52.2,59.3,2023-04-09T16:56:19.356Z,2023-04-10T10:27:35Z,4177309249,140,47.3,4177309251,141,27.3,4177309247,56,Back,4177309253,212,22.4,4177309255,213,4.5,4178694039,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204931,236,1,1,26,14,5z1b7fuvpqe6vnigvopomvecu,0,51.5,30.2,2023-04-09T16:56:22.796Z,2023-04-10T10:27:34Z,4177309397,140,85.9,4177309405,1,,4178694089,178,,4177309403,213,0.5,4177309401,212,41.3,4177309393,155,,4177309395,56,Center,4177309399,141,59.7,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204933,208,61,1,26,16,89xivtxk59uzvhdsd6miao6tm,1,13.4,44.2,2023-04-09T16:56:25.198Z,2023-04-10T10:27:34Z,4177309421,56,Back,4178694147,21,,4178694149,388,,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204975,209,12,1,26,18,89xivtxk59uzvhdsd6miao6tm,1,9.7,53.7,2023-04-09T16:56:26.522Z,2023-04-10T10:27:33Z,4177309621,140,27.5,4177309627,213,6.0,4177309625,212,19.2,4178694279,388,,4177309623,141,47.0,4177309619,56,Back,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204983,210,44,1,26,19,89xivtxk59uzvhdsd6miao6tm,1,25.4,48.5,2023-04-09T16:56:28.461Z,2023-04-10T10:27:33Z,4177309659,56,Back,4177309661,285,,4177309679,233,237,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204981,237,44,1,26,19,5z1b7fuvpqe6vnigvopomvecu,0,74.6,51.5,2023-04-09T16:56:28.462Z,2023-04-10T10:27:32Z,4177309649,286,,4177309691,233,210,4177309647,56,Center,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531204993,211,1,1,26,20,89xivtxk59uzvhdsd6miao6tm,0,24.6,48,2023-04-09T16:56:28.561Z,2023-04-10T10:27:32Z,4178694391,388,,4177309701,3,,4177309711,213,1.4,4177309709,212,7.6,4177309707,141,59.0,4177309705,140,26.1,4178233603,168,,4177309703,56,Back,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205045,238,1,1,26,23,5z1b7fuvpqe6vnigvopomvecu,1,73.8,45.9,2023-04-09T16:56:31.514Z,2023-04-10T10:27:31Z,4177309963,56,Center,4177309971,213,2.2,4177309969,212,9.8,4177309965,140,68.4,4178694449,178,,4177309967,141,57.6,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531464365,1375,83,1,26,24,89xivtxk59uzvhdsd6miao6tm,1,27.1,41.6,2023-04-09T16:56:33.335Z,2023-04-10T10:27:30Z,4178735077,399,247417,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205049,239,43,1,26,26,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-04-09T16:56:34.541Z,2023-04-09T16:56:39Z,4177309995,56,Center,4177310189,144,3,4177309997,286,0,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205075,240,4,1,26,26,5z1b7fuvpqe6vnigvopomvecu,1,72,54.6,2023-04-09T16:56:34.683Z,2023-04-10T10:27:29Z,4177310097,265,,4177310091,13,,4177310093,56,Center,4177310203,233,212,4177310099,286,,4177310095,152,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205091,212,4,1,26,26,89xivtxk59uzvhdsd6miao6tm,0,28,45.4,2023-04-09T16:56:34.684Z,2023-04-10T10:27:29Z,4178694671,178,,4177310143,285,,4177310137,56,Back,4177310135,13,,4177310139,152,,4177310141,265,,4177310213,233,240,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205811,241,1,1,28,1,5z1b7fuvpqe6vnigvopomvecu,1,71.2,54,2023-04-09T16:58:09.768Z,2023-04-10T10:27:29Z,4177313933,213,0.9,4177313929,141,58.1,4178694787,178,,4177319563,278,,4177314491,210,15,4177313921,5,,4177313923,152,,4177314493,154,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,4177313925,56,Center,4177313931,212,4177313927,140,73.2,,,,,,,,,,,,,,1,3.5,,,,,,,,,,,,,,
2531205815,242,15,1,28,2,5z1b7fuvpqe6vnigvopomvecu,1,73.1,54,2023-04-09T16:58:10.497Z,2023-04-10T10:27:28Z,4178234447,328,,4177313949,18,,4177314515,102,45.7,4177314015,233,214,4177314505,80,,4177314007,20,,4178694901,178,,4177314507,29,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,4177319591,26,,4177314517,103,4177314519,146,98.7,4177314509,154,4177314511,55,241,4177314521,147,50.1,4177313951,56,,,,,2.5,Center,,,,,,,,,,,,,
2531205827,214,10,1,28,3,89xivtxk59uzvhdsd6miao6tm,1,1.4,52,2023-04-09T16:58:11.525Z,2023-04-10T10:27:27Z,4177313983,177,,4178234595,376,,4177313989,56,Back,4177313985,179,,4177314021,233,242,4177313987,182,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205819,213,52,1,28,3,89xivtxk59uzvhdsd6miao6tm,1,1.3,53.1,2023-04-09T16:58:11.868Z,2023-04-10T10:27:27Z,4178234749,376,,4178695003,179,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205943,215,1,1,28,14,89xivtxk59uzvhdsd6miao6tm,1,1.6,53.2,2023-04-09T16:58:22.644Z,2023-04-10T10:27:27Z,4177315849,189,,4177314557,140,12.2,4177314561,212,13.0,4177314555,56,Back,4177314563,213,0.5,4177314559,141,63.1,4178695025,178,,4177314553,123,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205953,216,1,1,28,15,89xivtxk59uzvhdsd6miao6tm,1,8,64,2023-04-09T16:58:23.694Z,2023-04-10T10:27:26Z,4177314623,213,4.5,4177314605,56,Back,4177314611,140,4.2,4178695143,178,,4177314617,141,33.1,4177314621,212,21.4,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531205971,217,1,1,28,17,89xivtxk59uzvhdsd6miao6tm,1,8.2,34.2,2023-04-09T16:58:25.846Z,2023-04-10T10:27:26Z,4178695197,178,,4177314739,212,18.6,4177314735,141,7.9,4177314727,56,Back,4177314743,213,4.4,4177314731,140,3.3,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206011,218,1,1,28,19,89xivtxk59uzvhdsd6miao6tm,0,8.6,4.3,2023-04-09T16:58:28.317Z,2023-04-10T10:27:25Z,4177314965,212,55.8,4177314969,1,,4177314963,141,9.7,4177314959,56,Right,4177314957,155,,4178695249,178,,4177314961,140,61.6,4177314967,213,0.1,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206031,243,1,1,28,23,5z1b7fuvpqe6vnigvopomvecu,1,42.9,86.8,2023-04-09T16:58:31.594Z,2023-04-10T10:27:25Z,4177315063,3,,4178695309,388,,4177315071,212,13.5,4177315069,141,81.4,4177315065,56,Left,4177315067,140,55.3,4177315073,213,6.0,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206035,244,44,1,28,24,5z1b7fuvpqe6vnigvopomvecu,1,55,79,2023-04-09T16:58:33.152Z,2023-04-10T10:27:24Z,4177315093,233,219,4177315091,286,,4177315089,56,Left,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206029,219,44,1,28,24,89xivtxk59uzvhdsd6miao6tm,0,45,21,2023-04-09T16:58:33.153Z,2023-04-10T10:27:24Z,4177315055,285,,4177315123,233,244,4177315053,56,Back,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206045,245,1,1,28,24,5z1b7fuvpqe6vnigvopomvecu,0,54.3,77.7,2023-04-09T16:58:33.241Z,2023-04-10T10:27:23Z,4177315153,56,Left,4177315155,140,60.4,4178695395,388,,4177315159,212,6.5,4177315157,141,79.7,4177315161,213,0.2,4177315151,168,,4177315149,3,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206053,220,1,1,28,26,89xivtxk59uzvhdsd6miao6tm,1,41.4,24.5,2023-04-09T16:58:34.802Z,2023-04-10T10:27:23Z,4177315209,213,5.5,4177315205,141,14.7,4177315203,140,47.3,4177315201,56,Back,4178695497,178,,4177315207,212,9.1,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531206065,221,1,1,28,27,89xivtxk59uzvhdsd6miao6tm,1,49.5,7.8,2023-04-09T16:58:36.455Z,2023-04-10T10:27:22Z,4178695577,178,,4177315283,141,26.7,4177315277,155,,4177315285,212,15.1,4177315287,213,2.1,4177315279,56,Back,4177315281,140,41.9,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
