id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value
2512237083,13,12,1,1,11,89xivtxk59uzvhdsd6miao6tm,1,3.4,67,2023-02-25T17:16:55.787Z,2023-02-26T11:08:58Z,4058111385,178,,4056036655,141,73.3,4056036657,212,33.0,4056036651,56,Back,4056036653,140,34.6,4056036659,213,0.1,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237085,14,49,1,1,15,89xivtxk59uzvhdsd6miao6tm,1,30.8,79.8,2023-02-25T17:16:59.724Z,2023-02-26T11:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237091,15,1,1,1,16,89xivtxk59uzvhdsd6miao6tm,0,27,81.4,2023-02-25T17:17:01.373Z,2023-02-26T11:08:56Z,4058111529,178,,4056036719,213,6.1,4056036707,140,47.4,4057336833,155,,4056036703,56,Back,4056036711,141,76.9,4056036715,212,21.6,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237171,13,1,1,1,18,2b57rbw94i9ohnbch52owvqtq,0,48.8,17.2,2023-02-25T17:17:03.482Z,2023-02-26T11:08:56Z,4056037079,3,,4058145577,178,,4056037085,141,10.3,4056037083,140,47.4,4056037081,56,Back,4056037087,212,4.9,4056037089,213,4.4,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512475135,1049,61,1,1,19,89xivtxk59uzvhdsd6miao6tm,1,51.2,84.4,2023-02-25T17:17:03.593Z,2023-02-26T11:08:55Z,4058111685,178,,4058111683,15,,4057338579,56,Left,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237243,14,5,1,1,20,2b57rbw94i9ohnbch52owvqtq,1,54.9,-1.4,2023-02-25T17:17:04.638Z,2023-02-26T06:59:56Z,4056037467,56,Right,4056037469,347,,4056204223,233,16,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237361,16,5,1,1,20,89xivtxk59uzvhdsd6miao6tm,0,45.1,101.4,2023-02-25T17:17:04.638Z,2023-02-26T06:59:56Z,4056037905,347,,4056204235,233,14,4056037903,56,Back,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237395,15,1,1,1,30,2b57rbw94i9ohnbch52owvqtq,1,57.1,0,2023-02-25T17:17:14.871Z,2023-02-26T11:08:55Z,4056038059,107,,4056038063,140,60.0,4056038065,141,13.7,4057339071,189,,4056038069,213,1.3,4056038061,56,Right,4056038067,212,11.0,,,,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512475423,852,1,1,1,31,2b57rbw94i9ohnbch52owvqtq,0,57.4,14.6,2023-02-25T17:17:16.348Z,2023-02-26T11:08:54Z,4057340303,212,22.6,4057340305,213,0.2,4057340295,140,78.5,4057340287,155,,4058147951,178,,4057340291,56,Center,4057340299,141,21.3,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237369,17,44,1,1,33,89xivtxk59uzvhdsd6miao6tm,1,33.1,87,2023-02-25T17:17:18.363Z,2023-02-26T11:08:54Z,4056037937,285,,4056037933,56,Back,4056038151,233,16,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237399,16,44,1,1,33,2b57rbw94i9ohnbch52owvqtq,0,66.9,13,2023-02-25T17:17:18.364Z,2023-02-26T11:08:53Z,4056038077,56,Right,4056038161,233,17,4056038079,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237427,18,1,1,1,33,89xivtxk59uzvhdsd6miao6tm,1,33.4,87.1,2023-02-25T17:17:18.465Z,2023-02-26T11:08:53Z,4058112089,388,,4056038173,140,42.8,4056038175,141,83.9,4056038179,213,6.1,4056038169,3,,4056038177,212,10.1,4056038171,56,Back,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237435,19,49,1,1,36,89xivtxk59uzvhdsd6miao6tm,1,49.6,89.7,2023-02-25T17:17:20.728Z,2023-02-26T11:08:53Z,,,,,,,,,,,,,,,,,,,,,,,,,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237447,20,1,1,1,37,89xivtxk59uzvhdsd6miao6tm,1,47.3,95.6,2023-02-25T17:17:21.905Z,2023-02-26T11:08:52Z,4056038259,213,3.2,4056038253,140,32.2,4056038251,56,Back,4056038257,212,15.9,4056038255,141,94.7,4058112263,178,,,,,,,,boehs62sf23wlas5wb4l5s2y,T. Arokodare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237455,21,1,1,1,37,89xivtxk59uzvhdsd6miao6tm,0,39.7,96.4,2023-02-25T17:17:22.550Z,2023-02-26T11:08:51Z,4056038291,212,2.8,4056038289,141,92.6,4058112339,178,,4056038315,236,,4056038287,140,38.7,4056038321,286,,4056038293,213,4.3,4056038317,233,17,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4056038285,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237463,17,74,1,1,38,2b57rbw94i9ohnbch52owvqtq,1,57.2,3.9,2023-02-25T17:17:22.766Z,2023-02-26T11:08:51Z,4056038309,285,,4056038307,56,Right,4058112461,21,,4056038323,233,21,4058112463,178,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237483,18,5,1,1,39,2b57rbw94i9ohnbch52owvqtq,0,57.2,-1.4,2023-02-25T17:17:23.868Z,2023-02-26T07:00:35Z,4056038377,56,Right,4056038783,233,22,4056038381,347,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237599,22,5,1,1,39,89xivtxk59uzvhdsd6miao6tm,1,42.8,101.4,2023-02-25T17:17:23.868Z,2023-02-26T07:00:35Z,4056038765,233,18,4056038739,56,Back,4056038741,347,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237657,23,1,1,1,45,89xivtxk59uzvhdsd6miao6tm,1,43.4,100,2023-02-25T17:17:29.778Z,2023-02-26T11:08:50Z,4056039049,212,27.7,4056039051,213,3.6,4056039041,107,,4056039047,141,82.7,4056039053,1,,4056039043,56,Back,4056039045,140,20.1,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237735,24,1,1,1,48,89xivtxk59uzvhdsd6miao6tm,1,23.8,85.3,2023-02-25T17:17:32.949Z,2023-02-26T11:08:50Z,4056039257,212,27.2,4056039251,56,Back,4056039259,213,4.0,4056039255,141,55.2,4056039253,140,6.7,4058112607,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237799,25,1,1,1,52,89xivtxk59uzvhdsd6miao6tm,1,9.1,49.8,2023-02-25T17:17:37.030Z,2023-02-26T11:08:49Z,4056039497,141,7.9,4056039501,213,5.1,4056039499,212,31.2,4058112659,178,,4056039495,140,21.2,4056039493,56,Back,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237837,26,1,1,1,55,89xivtxk59uzvhdsd6miao6tm,1,24.7,6.9,2023-02-25T17:17:39.762Z,2023-02-26T11:08:48Z,4056039695,140,38.1,4056039693,56,Back,4056039701,213,0.2,4058112783,178,,4056039697,141,10.1,4056039699,212,14.2,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237873,27,1,1,1,56,89xivtxk59uzvhdsd6miao6tm,1,42,11.6,2023-02-25T17:17:41.235Z,2023-02-26T11:08:48Z,4056039909,3,,4058112977,388,,4056039915,140,40.0,4056039913,56,Back,4056039921,213,2.0,4056039911,168,,4056039917,141,18.6,4056039919,212,5.2,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237883,28,50,1,1,57,89xivtxk59uzvhdsd6miao6tm,1,44.3,24,2023-02-25T17:17:42.528Z,2023-02-26T11:08:47Z,4056040075,233,19,4056039951,286,,4056039949,56,Back,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512237897,19,7,1,1,58,2b57rbw94i9ohnbch52owvqtq,0,55.7,76,2023-02-25T17:17:42.930Z,2023-02-26T11:08:47Z,4057343939,385,,4056040055,233,28,4056040007,285,,4058113155,178,,4056040005,56,Center,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238011,29,1,1,2,0,89xivtxk59uzvhdsd6miao6tm,1,41.7,32.5,2023-02-25T17:17:45.165Z,2023-02-26T11:08:46Z,4056040507,140,68.3,4056040513,213,1.0,4056040515,1,,4056040509,141,92.0,4058113211,178,,4056040505,56,Left,4056040503,196,,4056040511,212,49.2,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238047,30,1,1,2,6,89xivtxk59uzvhdsd6miao6tm,0,83.1,80.3,2023-02-25T17:17:51.243Z,2023-02-26T11:08:44Z,4057344337,386,,4056040673,141,51.5,4057344335,225,,4056040669,56,Center,4057344339,72,,4056040675,212,20.6,4056040665,2,,4058113297,178,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4056040677,213,4056040671,140,,,,5.0,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238073,20,12,1,2,7,2b57rbw94i9ohnbch52owvqtq,1,8.4,44.1,2023-02-25T17:17:52.077Z,2023-02-26T11:08:44Z,4056040779,213,4.3,4056040777,212,24.4,4056040771,56,Back,4058113357,178,,4056040773,140,0.0,4056040775,141,11.3,4056040821,167,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238081,21,6,1,2,8,2b57rbw94i9ohnbch52owvqtq,0,5,29.9,2023-02-25T17:17:53.457Z,2023-02-26T07:01:24Z,4056040799,73,,4056040797,56,Back,4056040937,233,31,,,,,,,,,,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238103,31,6,1,2,8,89xivtxk59uzvhdsd6miao6tm,1,95,70.1,2023-02-25T17:17:53.457Z,2023-02-26T07:01:24Z,4056040881,73,,4056040919,233,21,4056040879,56,Center,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238535,32,1,1,2,37,89xivtxk59uzvhdsd6miao6tm,0,99.5,99.5,2023-02-25T17:18:21.597Z,2023-02-26T07:01:27Z,4057344931,20,,4056043077,213,4.5,4056043061,2,,4056043067,223,,4056043071,140,91.5,4056043079,1,,4056043069,56,Center,4058113489,178,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4056043075,212,4056043065,155,4056043073,141,44.2,38.5,,4056043063,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512238553,22,61,1,2,39,2b57rbw94i9ohnbch52owvqtq,1,4.7,51.7,2023-02-25T17:18:23.683Z,2023-02-26T11:08:44Z,4058113583,178,,4056043179,56,Back,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
