id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/17/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2453892685,258,1,1,24,33,7zibyotq1x1hq6pmgibhr0e6s,0,46.6,80.3,2022-08-31T18:54:42.544Z,2022-09-01T10:54:12Z,3747750981,3,,3747750985,140,67.8,3747750989,212,26.6,3749092219,178,,3747750983,56,Left,3747750991,213,0.6,3747750987,141,100.0,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892733,216,5,1,24,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,34.8,-1.6,2022-08-31T18:54:44.604Z,2022-09-01T07:27:07Z,3747751299,233,259,3747751283,56,Back,3747751285,347,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892687,259,5,1,24,35,7zibyotq1x1hq6pmgibhr0e6s,0,65.2,101.6,2022-08-31T18:54:44.604Z,2022-09-01T07:27:08Z,3747751319,233,216,3747751003,56,Left,3747751005,347,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892767,217,1,1,24,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.4,0,2022-08-31T18:54:50.095Z,2022-09-01T10:54:11Z,3747751525,140,44.1,3747751521,107,,3747751523,56,Back,3747751529,212,18.5,3747751531,213,1.4,3747751527,141,25.5,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892791,218,1,1,24,43,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.9,23.5,2022-08-31T18:54:52.660Z,2022-09-01T10:54:11Z,3747751633,212,12.3,3747751635,213,4.9,3747751627,56,Back,3747751631,141,5.6,3747751629,140,43.6,3749092713,178,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892843,219,1,1,24,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,41.1,1.5,2022-08-31T18:54:53.851Z,2022-09-01T10:54:10Z,3749092813,178,,3747751889,140,58.6,3747751895,213,0.1,3747751891,141,3.7,3747751893,212,18.4,3747751887,56,Right,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892847,220,50,1,24,47,ecj1gmc7pqcjo4sc9hvghj5u3,1,49.3,6.9,2022-08-31T18:54:56.757Z,2022-09-01T10:54:09Z,3747751913,286,,3747752085,233,260,3747751911,56,Back,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892869,260,7,1,24,47,7zibyotq1x1hq6pmgibhr0e6s,1,50.7,93.1,2022-08-31T18:54:57.221Z,2022-09-01T10:54:09Z,3747752047,285,,3749093165,178,,3747752045,56,Left,3747752075,233,220,3748297221,384,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892871,261,49,1,24,48,7zibyotq1x1hq6pmgibhr0e6s,1,59,89.4,2022-08-31T18:54:58.077Z,2022-09-01T10:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892889,262,1,1,24,49,7zibyotq1x1hq6pmgibhr0e6s,1,59.6,88.1,2022-08-31T18:54:59.006Z,2022-09-01T10:54:08Z,3747752147,213,5.4,3747752139,56,Center,3749093499,178,,3747752143,141,66.0,3747752145,212,19.5,3747752141,140,71.5,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892923,263,1,1,24,50,7zibyotq1x1hq6pmgibhr0e6s,1,66.4,69.7,2022-08-31T18:54:59.813Z,2022-09-01T10:54:08Z,3747752311,212,12.2,3748297307,156,,3747752307,140,57.8,3749093649,178,,3747752313,213,3.9,3747752309,141,57.6,3747752305,56,Center,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892947,264,1,1,24,54,7zibyotq1x1hq6pmgibhr0e6s,1,71.1,47.2,2022-08-31T18:55:04.174Z,2022-09-01T10:54:06Z,3747752447,212,11.9,3749093845,178,,3747752443,140,75.2,3747752449,213,5.1,3747752441,56,Center,3747752445,141,30.9,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892979,265,1,1,24,56,7zibyotq1x1hq6pmgibhr0e6s,1,80.7,28.6,2022-08-31T18:55:05.564Z,2022-09-01T10:54:05Z,3747752591,212,14.9,3747752587,140,94.9,3747752593,213,0.0,3747752585,56,Center,3749093937,178,,3747752589,141,28.8,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453892989,266,1,1,24,57,7zibyotq1x1hq6pmgibhr0e6s,0,92.6,27.4,2022-08-31T18:55:06.891Z,2022-09-01T10:54:05Z,3749094029,178,,3747752639,141,40.1,3747752635,140,94.8,3747752631,56,Center,3747752645,213,1.3,3747752643,212,8.9,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893013,221,12,1,24,58,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.4,57,2022-08-31T18:55:08.086Z,2022-09-01T10:54:05Z,3747752863,167,,3747752791,56,Back,3747752795,141,58.2,3749094099,178,,3747752793,140,0.0,3747752799,213,3.0,3747752797,212,5.8,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893019,222,6,1,25,0,ecj1gmc7pqcjo4sc9hvghj5u3,0,2.1,59,2022-08-31T18:55:10.145Z,2022-09-01T07:28:31Z,3747752829,73,,3747752827,56,Back,3747753123,233,267,,,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893067,267,6,1,25,0,7zibyotq1x1hq6pmgibhr0e6s,1,97.9,41,2022-08-31T18:55:10.145Z,2022-09-01T07:28:31Z,3747753101,233,222,3747753055,56,Center,3747753057,75,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893429,268,1,1,25,34,7zibyotq1x1hq6pmgibhr0e6s,1,99.5,0.5,2022-08-31T18:55:44.341Z,2022-09-01T07:28:58Z,3747754905,6,,3747754909,140,89.2,3747754913,212,22.8,3749094611,178,,3747754915,213,2.1,3747754911,141,30.1,3747754907,56,Center,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155681,1461,83,1,25,39,ecj1gmc7pqcjo4sc9hvghj5u3,1,15.3,62,2022-08-31T18:55:48.411Z,2022-09-01T10:54:03Z,3749143541,399,165990,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893433,269,61,1,25,39,7zibyotq1x1hq6pmgibhr0e6s,0,84.8,37.5,2022-08-31T18:55:48.604Z,2022-09-01T10:54:03Z,3749095029,178,,3747754937,56,Center,,,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893563,224,12,1,25,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,12.4,69.2,2022-08-31T18:55:49.597Z,2022-09-01T10:54:03Z,3747755605,212,51.6,3747755601,140,61.4,3749095289,178,,3747755607,213,0.1,3747755599,56,Center,3747755603,141,74.4,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893435,223,43,1,25,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-08-31T18:55:50.081Z,2022-08-31T18:56:29Z,3747754957,233,269,3747754943,285,0,3747757183,144,7,3747754941,56,Back,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893551,270,1,1,25,48,7zibyotq1x1hq6pmgibhr0e6s,0,39.9,19.2,2022-08-31T18:55:58.107Z,2022-09-01T10:54:02Z,3747755533,140,86.7,3747755535,141,38.8,3747755531,56,Center,3749095401,178,,3747755529,155,,3747755541,213,0.3,3747755545,1,,3747755537,212,50.9,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893565,225,52,1,25,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,14.5,61.3,2022-08-31T18:56:01.304Z,2022-09-01T10:54:01Z,3748298199,377,,3749095487,178,,,,,,,,,,,,,,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893619,226,1,1,25,53,ecj1gmc7pqcjo4sc9hvghj5u3,0,15.6,61.9,2022-08-31T18:56:03.071Z,2022-09-01T10:54:01Z,3747755923,140,72.9,3747755929,213,6.0,3747755919,199,,3747755931,1,,3747755925,141,34.9,3747755921,56,Center,3747755927,212,62.9,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893659,272,1,1,26,0,7zibyotq1x1hq6pmgibhr0e6s,1,21.4,70.5,2022-08-31T18:56:09.679Z,2022-09-01T10:54:00Z,3747756161,212,18.4,3747756155,56,Back,3747756163,213,0.7,3747756153,3,,3747756159,141,87.5,3749097313,178,,3747756157,140,35.0,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893633,271,43,1,26,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-08-31T18:56:10.080Z,2022-08-31T22:41:04Z,3747756013,56,Back,3748298359,144,61,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893665,273,49,1,26,2,7zibyotq1x1hq6pmgibhr0e6s,1,30.6,87.5,2022-08-31T18:56:12.199Z,2022-09-01T10:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893685,274,1,1,26,2,7zibyotq1x1hq6pmgibhr0e6s,1,30.6,87.8,2022-08-31T18:56:12.220Z,2022-09-01T10:54:00Z,3747756281,213,0.3,3747756279,212,16.7,3747756275,140,45.7,3747756271,56,Back,3747756277,141,95.3,3749097611,178,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893697,275,1,1,26,4,7zibyotq1x1hq6pmgibhr0e6s,1,40.5,96.1,2022-08-31T18:56:13.790Z,2022-09-01T10:53:59Z,3749097807,178,,3747756357,212,4.6,3747756359,213,4.0,3747756353,140,37.5,3747756351,56,Back,3747756355,141,91.2,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893723,276,1,1,26,6,7zibyotq1x1hq6pmgibhr0e6s,1,33.2,94.8,2022-08-31T18:56:15.744Z,2022-09-01T10:53:58Z,3747756505,212,21.1,3747756501,140,22.3,3747756503,141,68.7,3747756499,56,Back,3747756507,213,4.1,3749097897,178,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893771,277,1,1,26,9,7zibyotq1x1hq6pmgibhr0e6s,1,20,69,2022-08-31T18:56:18.665Z,2022-09-01T10:53:58Z,3747756709,56,Back,3747756717,213,4.9,3749097945,178,,3747756715,212,25.8,3747756711,140,23.9,3747756713,141,31.5,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893809,278,1,1,26,11,7zibyotq1x1hq6pmgibhr0e6s,1,19.5,33.8,2022-08-31T18:56:20.961Z,2022-09-01T10:53:57Z,3747756905,141,60.6,3747756901,56,Back,3747756909,213,1.5,3747756903,140,21.4,3749098041,178,,3747756907,212,18.3,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893859,279,1,1,26,14,7zibyotq1x1hq6pmgibhr0e6s,1,19.6,55.8,2022-08-31T18:56:23.535Z,2022-09-01T10:53:56Z,3747757159,56,Back,3747757163,140,26.9,3747757169,141,61.8,3747757173,213,0.5,3749098173,178,,3747757171,212,8.7,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893893,280,1,1,26,20,7zibyotq1x1hq6pmgibhr0e6s,1,26.6,57.9,2022-08-31T18:56:29.477Z,2022-09-01T10:53:54Z,3747757351,212,20.5,3747757353,213,4.9,3747757347,140,30.1,3747757345,56,Back,3749098309,178,,3747757349,141,28.3,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893933,281,1,1,26,23,7zibyotq1x1hq6pmgibhr0e6s,1,29.4,22,2022-08-31T18:56:32.587Z,2022-09-01T10:53:54Z,3747757565,141,53.0,3749098433,178,,3747757561,56,Back,3747757563,140,27.0,3747757569,213,1.7,3747757567,212,21.2,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454155769,1775,43,1,26,26,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-08-31T18:56:36.010Z,2022-09-01T08:40:00Z,3749145203,178,0,3749145249,144,82,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893969,282,1,1,26,26,7zibyotq1x1hq6pmgibhr0e6s,1,31.1,40.9,2022-08-31T18:56:36.260Z,2022-09-01T10:53:52Z,3747757775,140,32.0,3747757781,213,4.8,3747757773,56,Back,3747757779,212,9.8,3749098541,178,,3747757777,141,26.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453893981,283,1,1,26,29,7zibyotq1x1hq6pmgibhr0e6s,1,40.8,9.3,2022-08-31T18:56:39.064Z,2022-09-01T10:53:52Z,3747757843,212,14.5,3747757841,141,5.3,3747757845,213,6.1,3747757837,56,Right,3747757839,140,54.4,3749098581,178,,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894019,284,1,1,26,31,7zibyotq1x1hq6pmgibhr0e6s,1,53.1,4.8,2022-08-31T18:56:41.377Z,2022-09-01T10:53:51Z,3749098671,178,,3747758017,140,61.9,3747758021,212,22.6,3747758015,56,Center,3747758019,141,35.2,3747758023,213,1.2,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894129,285,1,1,26,34,7zibyotq1x1hq6pmgibhr0e6s,1,59.9,37.3,2022-08-31T18:56:44.100Z,2022-09-01T10:53:50Z,3747758557,155,,3747758567,213,1.0,3747758561,140,83.4,3747758565,212,44.9,3749098733,178,,3747758569,1,,3747758563,141,92.4,3747758559,56,Left,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894169,286,1,1,26,43,7zibyotq1x1hq6pmgibhr0e6s,0,90.5,83.9,2022-08-31T18:56:52.442Z,2022-09-01T10:53:48Z,3747758741,213,4.7,3747758733,56,Center,3747758731,155,,3747758735,140,90.4,3747758729,2,,3749098839,178,,3747758737,141,41.9,3747758739,212,28.6,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,3748308513,72,,3748308511,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894163,227,44,1,26,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,7.3,53.6,2022-08-31T18:56:53.699Z,2022-09-01T10:53:47Z,3747758699,285,,3747758805,233,287,3747758697,56,Back,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894175,287,44,1,26,44,7zibyotq1x1hq6pmgibhr0e6s,0,92.7,46.4,2022-08-31T18:56:53.700Z,2022-09-01T10:53:47Z,3747758765,286,,3747758839,233,227,3747758763,56,Center,,,,,,,,,,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894189,228,12,1,26,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,6.3,52.7,2022-08-31T18:56:53.807Z,2022-09-01T10:53:47Z,3747758849,212,21.9,3747758843,56,Back,3747758845,140,26.9,3747758847,141,48.1,3749099015,388,,3747758851,213,6.1,3747758865,15,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894243,288,1,1,26,48,7zibyotq1x1hq6pmgibhr0e6s,1,66,52.1,2022-08-31T18:56:57.684Z,2022-09-01T10:53:46Z,3747759087,56,Back,3747759093,212,21.4,3747759095,213,3.5,3747759091,141,41.5,3747759089,140,46.8,3749099063,178,,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894301,289,1,1,26,50,7zibyotq1x1hq6pmgibhr0e6s,1,48.3,43.6,2022-08-31T18:57:00.230Z,2022-09-01T10:53:46Z,3747759377,213,1.1,3749099199,178,,3747759369,56,Center,3747759373,141,76.7,3747759371,140,60.4,3747759375,212,25.8,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894343,290,1,1,26,56,7zibyotq1x1hq6pmgibhr0e6s,1,63.7,65.1,2022-08-31T18:57:05.793Z,2022-09-01T10:53:44Z,3747759569,140,49.0,3749099363,178,,3747759573,212,15.8,3747759575,213,3.4,3747759571,141,59.9,3747759567,56,Back,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894371,291,1,1,26,58,7zibyotq1x1hq6pmgibhr0e6s,1,49.8,61.1,2022-08-31T18:57:07.729Z,2022-09-01T10:53:43Z,3747759709,141,45.4,3747759705,56,Back,3747759711,212,11.6,3747759707,140,45.5,3749099617,178,,3747759713,213,4.3,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894401,292,1,1,27,0,7zibyotq1x1hq6pmgibhr0e6s,1,46.1,41.9,2022-08-31T18:57:10.310Z,2022-09-01T10:53:42Z,3749099655,178,,3747759857,141,8.9,3747759853,56,Right,3747759859,212,24.2,3747759855,140,54.7,3747759861,213,5.1,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894449,293,1,1,27,3,7zibyotq1x1hq6pmgibhr0e6s,1,54.7,2.6,2022-08-31T18:57:13.167Z,2022-09-01T10:53:42Z,3749099727,178,,3747760089,140,36.3,3747760095,213,2.8,3747760091,141,14.0,3747760093,212,20.8,3747760087,56,Back,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894487,294,1,1,27,7,7zibyotq1x1hq6pmgibhr0e6s,1,36.6,10.4,2022-08-31T18:57:16.669Z,2022-09-01T10:53:41Z,3747760271,213,1.7,3747760267,141,38.9,3749099823,178,,3747760263,56,Back,3747760269,212,19.5,3747760265,140,35.0,,,,,,,8yo1cv2wlhnk1lu50cu3iul79,Dinis Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894565,295,1,1,27,10,7zibyotq1x1hq6pmgibhr0e6s,1,38.7,41.4,2022-08-31T18:57:20.191Z,2022-09-01T10:53:40Z,3747760687,213,1.3,3747760679,56,Back,3747760685,212,34.6,3749099891,178,,3747760681,140,48.5,3747760683,141,90.0,3747760689,1,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894621,296,1,1,27,16,7zibyotq1x1hq6pmgibhr0e6s,1,51,82.9,2022-08-31T18:57:26.036Z,2022-09-01T10:53:38Z,3747760977,141,48.5,3747760975,140,44.8,3749099963,178,,3747760981,213,4.4,3747760979,212,24.3,3747760973,56,Back,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894651,297,1,1,27,20,7zibyotq1x1hq6pmgibhr0e6s,1,45.4,48.2,2022-08-31T18:57:30.296Z,2022-09-01T10:53:37Z,3747761139,141,73.8,3749100043,178,,3747761135,56,Back,3747761141,212,17.4,3747761137,140,46.5,3747761145,213,1.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894681,298,1,1,27,23,7zibyotq1x1hq6pmgibhr0e6s,1,47.6,69.5,2022-08-31T18:57:32.726Z,2022-09-01T10:53:37Z,3747761311,213,0.8,3747761307,141,95.4,3749100135,178,,3747761305,140,63.1,3747761303,56,Left,3747761309,212,24.0,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894715,299,1,1,27,25,7zibyotq1x1hq6pmgibhr0e6s,1,61,95.1,2022-08-31T18:57:34.417Z,2022-09-01T10:53:36Z,3747761463,140,57.7,3747761469,213,3.8,3747761459,56,Left,3747761467,212,4.3,3747761465,141,91.4,3749100217,178,,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894741,300,1,1,27,27,7zibyotq1x1hq6pmgibhr0e6s,1,54.6,83.4,2022-08-31T18:57:37.238Z,2022-09-01T10:53:35Z,3747761627,212,23.5,3749100361,178,,3747761621,56,Back,3747761625,141,52.5,3747761623,140,44.5,3747761629,213,4.2,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894771,301,1,1,27,30,7zibyotq1x1hq6pmgibhr0e6s,1,43.4,56.3,2022-08-31T18:57:39.576Z,2022-09-01T10:53:35Z,3747761739,140,54.7,3747761737,56,Center,3747761745,213,5.8,3747761741,141,47.9,3747761743,212,13.2,3749100491,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894815,302,1,1,27,32,7zibyotq1x1hq6pmgibhr0e6s,1,51.6,51.6,2022-08-31T18:57:41.845Z,2022-09-01T10:53:34Z,3747761921,213,0.6,3747761915,140,56.5,3749100557,178,,3747761919,212,6.3,3747761913,56,Center,3747761917,141,57.0,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894873,303,1,1,27,35,7zibyotq1x1hq6pmgibhr0e6s,1,56.8,57.3,2022-08-31T18:57:45.353Z,2022-09-01T10:53:33Z,3747762237,212,22.1,3747762239,213,4.8,3747762233,140,58.7,3747762229,56,Center,3749100633,178,,3747762235,141,24.9,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453894895,304,1,1,27,39,7zibyotq1x1hq6pmgibhr0e6s,1,65.2,11.9,2022-08-31T18:57:49.067Z,2022-09-01T10:53:32Z,3747762343,141,4.7,3747762349,213,4.9,3747762335,56,Right,3747762339,140,66.1,3749100699,178,,3747762345,212,5.0,,,,,,,5tsrmx2p5f3mrpwt8gpx4x979,K. Miyoshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
