id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2499809537,183,50,1,21,41,1oyb7oym5nwzny8vxf03szd2h,1,26,89.5,2023-01-22T17:52:05.644Z,2023-01-23T12:36:57Z,3990773487,233,201,3990773461,56,Back,3990773463,285,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809541,201,7,1,21,42,920raeoumft3q2wmvc296uceo,0,74,10.5,2023-01-22T17:52:06.101Z,2023-01-23T12:36:56Z,3991171195,383,,3990773465,56,Right,3990773467,286,,3991630919,178,,3990773469,233,183,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809561,184,61,1,21,42,1oyb7oym5nwzny8vxf03szd2h,1,25.8,88.9,2023-01-22T17:52:06.382Z,2023-01-23T12:36:56Z,3991630975,178,,3990773573,56,Back,,,,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809549,202,49,1,21,43,920raeoumft3q2wmvc296uceo,1,74,10.3,2023-01-22T17:52:06.943Z,2023-01-23T12:36:55Z,,,,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809579,203,4,1,21,45,920raeoumft3q2wmvc296uceo,1,75.7,14.3,2023-01-22T17:52:09.097Z,2023-01-23T12:36:53Z,3990773663,152,,3990773657,13,,3990773661,56,Right,3990773665,286,,3990773659,295,,3990773871,233,185,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809605,185,4,1,21,45,1oyb7oym5nwzny8vxf03szd2h,0,24.3,85.7,2023-01-22T17:52:09.098Z,2023-01-23T12:36:53Z,3990773837,56,Back,3990773833,13,,3990773835,295,,3990773887,233,203,3990773839,152,,3991631027,178,,3990773841,285,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809819,205,1,1,22,21,920raeoumft3q2wmvc296uceo,0,73.3,13.3,2023-01-22T17:52:45.437Z,2023-01-23T12:36:52Z,3990775125,212,32.0,3991172257,224,,3990775111,2,,3990775117,152,,3990775113,5,,3990775127,213,0.9,3991631061,178,,3990775123,141,49.9,87d73x3gkomc4soukr5uweqc5,I. Mbenza,3991172261,1,,,3990775119,56,Center,3990775121,140,3990775115,155,3991172259,20,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809861,186,12,1,22,22,1oyb7oym5nwzny8vxf03szd2h,1,8,52.4,2023-01-22T17:52:46.779Z,2023-01-23T12:36:52Z,3990775329,141,73.2,3990775331,212,17.1,3990775327,140,0.0,3990775333,213,2.2,3990775359,167,,3991631105,178,,3990775325,56,Back,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809865,187,6,1,22,26,1oyb7oym5nwzny8vxf03szd2h,0,3.3,62.8,2023-01-22T17:52:50.052Z,2023-01-23T07:31:13Z,3990775483,233,206,3990775341,73,,3990775339,56,Back,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499809885,206,6,1,22,26,920raeoumft3q2wmvc296uceo,1,96.7,37.2,2023-01-22T17:52:50.052Z,2023-01-23T07:31:13Z,3990775479,233,187,3990775453,75,,3990775451,56,Center,,,,,,,,,,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810177,207,1,1,22,54,920raeoumft3q2wmvc296uceo,1,99.5,0.5,2023-01-22T17:53:18.117Z,2023-01-23T12:03:52Z,3990777259,213,1.8,3990780797,154,,3991631149,178,,3990777247,155,,3990777255,141,44.2,3990777243,2,,3990780795,210,13,3990777249,224,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,3990777245,6,,1,3990777257,212,30.9,3990777253,140,3991173571,20,3990777251,56,91.4,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2499810193,209,13,1,22,55,920raeoumft3q2wmvc296uceo,1,94.1,37.7,2023-01-22T17:53:19.523Z,2023-01-23T12:03:52Z,3990780817,103,20.8,3990780053,153,,3990780045,25,,3990780805,73,,3990780819,146,96.9,3990780823,230,98.1,3990780809,154,,3991631183,388,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,3990780811,55,207,,3990780825,231,48.7,3990780051,328,3990777363,17,3990777367,56,,Center,3990780815,102,69.7,3990780807,29,,3990780821,147,3990780047,15,,,,,,,,70.0,,,,,,,
2499810187,208,43,1,22,58,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-22T17:53:22.172Z,2023-01-22T20:46:41Z,3990777321,286,0,3990777319,56,Center,3991174331,144,44,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810197,188,43,1,22,58,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:53:22.173Z,2023-01-22T20:46:39Z,3990777403,285,0,3990777401,56,Back,3990777423,233,208,3991174247,144,44,,,,,,,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810347,189,1,1,22,58,1oyb7oym5nwzny8vxf03szd2h,0,3,31.3,2023-01-22T17:53:22.546Z,2023-01-23T12:36:51Z,3990778141,213,5.0,3990778261,1,,3990778139,212,10.4,3991631221,178,,3990778137,141,16.8,3990778131,56,Back,3990778135,140,6.0,3990778259,157,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810351,210,61,1,23,9,920raeoumft3q2wmvc296uceo,0,98.4,97.9,2023-01-22T17:53:33.498Z,2023-01-23T12:36:48Z,3990778147,56,Left,3991631279,178,,,,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810371,190,5,1,23,10,1oyb7oym5nwzny8vxf03szd2h,1,3.7,-1.4,2023-01-22T17:53:34.329Z,2023-01-23T07:31:41Z,3990778265,233,211,3990778243,347,,3990778241,56,Back,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810361,211,5,1,23,10,920raeoumft3q2wmvc296uceo,0,96.3,101.4,2023-01-22T17:53:34.329Z,2023-01-23T07:31:41Z,3990778269,233,190,3990778199,347,,3990778197,56,Left,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810461,191,1,1,23,19,1oyb7oym5nwzny8vxf03szd2h,1,4,0,2023-01-22T17:53:43.558Z,2023-01-23T12:36:48Z,3990778745,141,8.9,3990778753,213,0.6,3990778741,140,14.7,3990778749,212,13.3,3990778737,56,Back,3990778733,107,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810475,192,1,1,23,20,1oyb7oym5nwzny8vxf03szd2h,1,10.7,3,2023-01-22T17:53:44.145Z,2023-01-23T12:36:48Z,3990778807,140,11.2,3990778805,56,Back,3991631395,178,,3990778813,213,1.5,3990778809,141,11.4,3990778811,212,5.7,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810487,193,1,1,23,21,1oyb7oym5nwzny8vxf03szd2h,0,4.6,3.1,2023-01-22T17:53:44.932Z,2023-01-23T12:36:47Z,3990778867,56,Back,3990778873,212,10.3,3991631467,178,,3990778871,141,12.0,3990779059,233,212,3991175439,155,,3990779063,286,,3990778875,213,0.6,acx78ftnm61hm01wpmme77hbe,T. Buchanan,3990778869,140,12.5,,3990779057,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810515,212,74,1,23,21,920raeoumft3q2wmvc296uceo,1,92.5,97.7,2023-01-22T17:53:45.019Z,2023-01-23T12:36:47Z,3990779007,56,Left,3991631523,178,,3991631521,15,,3990779103,233,193,3990779009,285,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810569,195,5,1,23,22,1oyb7oym5nwzny8vxf03szd2h,1,-1.3,13.9,2023-01-22T17:53:46.461Z,2023-01-23T07:32:07Z,3990779293,346,,3990779309,233,213,3990779291,56,Back,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810535,213,5,1,23,22,920raeoumft3q2wmvc296uceo,0,101.3,86.1,2023-01-22T17:53:46.461Z,2023-01-23T07:32:07Z,3990779319,233,195,3990779109,346,,3990779107,56,Left,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810565,194,43,1,23,27,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:53:50.836Z,2023-01-22T17:53:54Z,3990779285,285,0,3990779419,144,44,3990779283,56,Back,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810975,196,1,1,24,3,1oyb7oym5nwzny8vxf03szd2h,1,1.8,54.1,2023-01-22T17:54:27.627Z,2023-01-23T12:36:46Z,3990781411,140,17.4,3990781607,189,,3990781415,212,29.3,3990781413,141,89.9,3990781409,56,Back,3990781417,213,1.0,3990781421,237,,3990781407,124,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810987,197,1,1,24,4,1oyb7oym5nwzny8vxf03szd2h,0,16.7,95.6,2023-01-22T17:54:28.417Z,2023-01-23T12:36:46Z,3990781475,141,94.7,3990781471,56,Back,3990781477,212,7.5,3990781473,140,23.8,3990781519,286,,3991631675,178,,3990781515,233,214,3990781513,236,,16o074zua15qkk7x0me7gi1w4,B. Meijer,3990781481,213,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499810993,214,74,1,24,4,920raeoumft3q2wmvc296uceo,1,82.2,4.4,2023-01-22T17:54:28.484Z,2023-01-23T12:36:45Z,3990781489,56,Right,3990781491,285,,3990781539,233,197,3991631709,178,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811015,198,5,1,24,5,1oyb7oym5nwzny8vxf03szd2h,1,22.6,101.7,2023-01-22T17:54:29.484Z,2023-01-23T07:32:39Z,3990781603,347,,3990781601,56,Back,3990781611,233,215,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811005,215,5,1,24,5,920raeoumft3q2wmvc296uceo,0,77.4,-1.7,2023-01-22T17:54:29.484Z,2023-01-23T07:32:40Z,3990781553,347,,3990781621,233,198,3990781551,56,Right,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811057,199,1,1,24,11,1oyb7oym5nwzny8vxf03szd2h,1,19.8,100,2023-01-22T17:54:35.323Z,2023-01-23T12:36:45Z,3990781843,213,5.6,3990781841,212,28.1,3990781845,1,,3990781839,141,76.9,3990781835,56,Back,3990781833,107,,3990781837,140,41.0,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499977273,949,83,1,24,15,920raeoumft3q2wmvc296uceo,1,61.8,18.4,2023-01-22T17:54:38.842Z,2023-01-23T12:18:47Z,3991657019,399,184855,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811067,200,1,1,24,15,1oyb7oym5nwzny8vxf03szd2h,1,38.2,81.6,2023-01-22T17:54:38.867Z,2023-01-23T12:36:44Z,3990781907,56,Back,3990781915,213,4.9,3991631823,178,,3990781911,141,64.3,3990781909,140,40.4,3990781913,212,12.0,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811071,201,3,1,24,18,1oyb7oym5nwzny8vxf03szd2h,0,49,61.7,2023-01-22T17:54:42.113Z,2023-01-23T12:36:43Z,3991631873,178,,3990781933,286,,3991176779,464,,3990781993,233,216,3990781931,56,Back,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811075,216,7,1,24,18,920raeoumft3q2wmvc296uceo,1,51,38.3,2023-01-22T17:54:42.325Z,2023-01-23T12:36:42Z,3991631907,178,,3990781969,233,201,3991176815,383,,3990781941,285,,3990781939,56,Center,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811077,217,49,1,24,19,920raeoumft3q2wmvc296uceo,1,51.7,38.9,2023-01-22T17:54:43.369Z,2023-01-23T12:36:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811103,218,1,1,24,21,920raeoumft3q2wmvc296uceo,1,49.2,46.8,2023-01-22T17:54:45.035Z,2023-01-23T12:36:40Z,3990782071,212,9.2,3990782065,56,Back,3990782073,213,2.3,3990782067,140,43.4,3991631973,178,,3990782069,141,56.9,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811119,219,1,1,24,22,920raeoumft3q2wmvc296uceo,1,42.7,54.7,2023-01-22T17:54:45.801Z,2023-01-23T12:36:40Z,3990782153,212,17.2,3990782151,141,80.0,3990782155,213,1.5,3991631993,178,,3990782147,56,Back,3990782149,140,43.3,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811131,220,1,1,24,25,920raeoumft3q2wmvc296uceo,1,45.5,82.4,2023-01-22T17:54:49.059Z,2023-01-23T12:36:39Z,3990782227,141,50.3,3991632011,178,,3990782231,213,5.1,3990782223,56,Center,3990782225,140,53.2,3990782229,212,23.3,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811157,221,1,1,24,26,920raeoumft3q2wmvc296uceo,1,50.7,54.1,2023-01-22T17:54:50.037Z,2023-01-23T12:36:38Z,3990782385,140,44.8,3990782387,141,43.9,3991632047,178,,3990782383,56,Back,3990782391,213,4.0,3990782389,212,9.3,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811203,222,1,1,24,30,920raeoumft3q2wmvc296uceo,1,48.8,38.6,2023-01-22T17:54:53.947Z,2023-01-23T12:36:37Z,3990782649,213,5.4,3990782647,212,22.4,3991632063,178,,3990782643,140,62.2,3990782645,141,12.9,3990782641,56,Right,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811249,223,1,1,24,33,920raeoumft3q2wmvc296uceo,1,73.5,18,2023-01-22T17:54:57.608Z,2023-01-23T12:36:35Z,3990782905,140,87.8,3990782903,56,Right,3990782907,141,2.6,3990782911,213,5.7,3991632185,178,,3990782909,212,18.3,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811253,224,61,1,24,36,920raeoumft3q2wmvc296uceo,0,89.8,4.6,2023-01-22T17:54:59.799Z,2023-01-23T12:36:35Z,3990782919,56,Right,3991632593,178,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811347,202,5,1,24,37,1oyb7oym5nwzny8vxf03szd2h,1,14.8,101.6,2023-01-22T17:55:01.127Z,2023-01-23T07:34:51Z,3990783473,233,225,3990783469,56,Back,3990783471,347,,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811255,225,5,1,24,37,920raeoumft3q2wmvc296uceo,0,85.2,-1.6,2023-01-22T17:55:01.127Z,2023-01-23T07:34:52Z,3990782939,347,,3990782937,56,Right,3990783481,233,202,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811375,203,1,1,24,47,1oyb7oym5nwzny8vxf03szd2h,1,12.4,100,2023-01-22T17:55:11.456Z,2023-01-23T12:36:34Z,3990783617,1,,3990783609,140,36.4,3990783613,212,26.1,3990783615,213,6.0,3990783611,141,91.2,3990783607,56,Back,3990783605,107,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811391,204,1,1,24,49,1oyb7oym5nwzny8vxf03szd2h,0,28.6,91.1,2023-01-22T17:55:13.013Z,2023-01-23T12:36:33Z,3991632861,178,,3990783683,141,95.1,3990783687,213,1.2,3990783681,140,29.5,3990783679,56,Back,3990783685,212,2.9,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811395,226,49,1,24,51,920raeoumft3q2wmvc296uceo,1,77.2,6.8,2023-01-22T17:55:15.016Z,2023-01-23T12:36:33Z,,,,,,,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811421,227,1,1,24,51,920raeoumft3q2wmvc296uceo,1,77.6,6.6,2023-01-22T17:55:15.082Z,2023-01-23T12:36:32Z,3990783831,212,4.5,3990783827,140,81.6,3990783833,213,0.4,3990783825,56,Right,3990783829,141,8.9,3991632963,178,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811437,229,50,1,24,51,920raeoumft3q2wmvc296uceo,1,82.7,5.5,2023-01-22T17:55:15.561Z,2023-01-23T12:36:32Z,3990783931,286,,3990784033,233,205,3990783929,56,Right,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811449,205,7,1,24,52,1oyb7oym5nwzny8vxf03szd2h,1,17.3,94.5,2023-01-22T17:55:16.423Z,2023-01-23T12:36:31Z,3990784017,285,,3991178273,383,,3991633157,178,,3990784015,56,Back,3990784029,233,229,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811463,206,49,1,24,53,1oyb7oym5nwzny8vxf03szd2h,1,14.8,88.5,2023-01-22T17:55:17.092Z,2023-01-23T12:36:31Z,,,,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499977473,998,43,1,24,53,1oyb7oym5nwzny8vxf03szd2h,1,0,0,2023-01-22T17:55:17.185Z,2023-01-23T08:49:36Z,3991657783,144,67,3991657757,233,967,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499977489,999,67,1,24,53,1oyb7oym5nwzny8vxf03szd2h,1,16.1,92.7,2023-01-22T17:55:17.185Z,2023-01-23T12:36:31Z,3991657823,233,969,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499977471,967,43,1,24,53,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-22T17:55:17.186Z,2023-01-23T08:49:35Z,3991657781,144,67,3991657763,233,998,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499977487,969,67,1,24,53,920raeoumft3q2wmvc296uceo,0,83.9,7.3,2023-01-22T17:55:17.186Z,2023-01-23T12:36:30Z,3991657843,233,999,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811423,228,43,1,24,54,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-22T17:55:17.868Z,2023-01-22T17:57:13Z,3990783837,56,Right,3990790291,144,61,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811487,207,1,1,24,56,1oyb7oym5nwzny8vxf03szd2h,1,8.6,93.1,2023-01-22T17:55:20.415Z,2023-01-23T12:36:28Z,3991633551,178,,3990784197,155,,3990784201,140,36.3,3990784205,212,29.4,3990784203,141,86.9,3990784207,213,6.1,3990784199,56,Back,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811505,208,1,1,24,59,1oyb7oym5nwzny8vxf03szd2h,0,26.7,84.3,2023-01-22T17:55:23.240Z,2023-01-23T12:36:27Z,3990784295,140,38.0,3990784293,56,Back,3991179591,155,,3990784297,141,46.0,3991633633,178,,3990784305,213,5.1,3990784301,212,28.6,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811503,230,49,1,25,1,920raeoumft3q2wmvc296uceo,1,61.4,51.9,2023-01-22T17:55:25.201Z,2023-01-23T12:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811515,231,1,1,25,1,920raeoumft3q2wmvc296uceo,1,61.4,51.4,2023-01-22T17:55:25.315Z,2023-01-23T12:36:26Z,3990784363,141,46.7,3991633795,178,,3990784367,213,5.9,3990784361,140,68.9,3990784365,212,8.5,3990784359,56,Center,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811523,232,1,1,25,3,920raeoumft3q2wmvc296uceo,1,67.6,43.3,2023-01-22T17:55:27.316Z,2023-01-23T12:36:25Z,3990784407,212,4.7,3990784403,140,71.3,3990784405,141,39.4,3990784401,56,Center,3990784409,213,5.7,3991633869,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811555,233,1,1,25,4,920raeoumft3q2wmvc296uceo,1,71.8,34.9,2023-01-22T17:55:28.148Z,2023-01-23T12:36:25Z,3990784591,212,13.6,3990784585,56,Center,3991633925,178,,3990784589,141,54.8,3990784593,213,1.6,3990784587,140,70.8,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811581,234,1,1,25,8,920raeoumft3q2wmvc296uceo,1,75.8,56.9,2023-01-22T17:55:31.842Z,2023-01-23T12:36:23Z,3990784727,213,1.5,3990784723,141,74.5,3990784719,56,Center,3990784725,212,12.0,3990784721,140,77.0,3991633945,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811587,235,1,1,25,9,920raeoumft3q2wmvc296uceo,1,79.3,77,2023-01-22T17:55:33.435Z,2023-01-23T12:36:23Z,3990784773,141,64.9,3990784777,213,5.3,3990784771,140,85.1,3990784775,212,10.2,3990784769,56,Center,3991633975,178,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499811613,236,1,1,25,10,920raeoumft3q2wmvc296uceo,0,83.7,66.5,2023-01-22T17:55:34.169Z,2023-01-23T12:36:22Z,3990784899,141,71.7,3990784897,140,100.0,3990784903,213,0.2,3991634125,178,,3990784901,212,19.2,3990784895,56,Center,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
