id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,keyPass,qualifier/12/value,qualifier/18/value
2458611395,57,5,1,8,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,11.5,101.8,2022-09-11T11:38:07.913Z,2022-09-12T04:35:39Z,3772857297,233,107,3772856125,347,,3772856123,56,Back,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611641,107,5,1,8,0,2nhn3ikl1ciq34w3hcp883d6p,1,88.5,-1.8,2022-09-11T11:38:07.913Z,2022-09-12T04:35:39Z,3772857285,347,,3772857283,56,Right,3772857289,233,57,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611655,108,1,1,8,17,2nhn3ikl1ciq34w3hcp883d6p,1,92.6,0,2022-09-11T11:38:25.618Z,2022-09-12T07:16:20Z,3772857365,56,Center,3772857371,212,22.7,3772857369,141,31.3,3772857367,140,91.5,3772857375,1,,3772857363,107,,3772857373,213,1.6,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458937099,850,43,1,8,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-11T11:38:27.059Z,2022-09-11T18:42:12Z,3774583885,384,0,3774588913,144,8,3774583587,56,Back,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611797,109,2,1,8,19,2nhn3ikl1ciq34w3hcp883d6p,1,89.8,28.7,2022-09-11T11:38:27.126Z,2022-09-12T07:16:20Z,3773006301,7,1ezai0a0n3xem17lwhtxwaml1,3773006309,141,13.9,3773006305,140,86.8,3775621421,178,,3772858023,56,Right,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611793,60,55,1,8,19,6vyr13j6kbwdtxjwm1m4m8nu2,1,8.5,77.6,2022-09-11T11:38:27.127Z,2022-09-12T07:16:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611663,58,43,1,8,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-11T11:38:28.599Z,2022-09-11T12:17:56Z,3773005795,144,8,3772857405,56,Back,,,,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611679,59,43,1,8,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2022-09-11T11:38:30.031Z,2022-09-11T12:17:58Z,3773006029,144,49,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458938431,851,1,1,8,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.8,88.4,2022-09-11T11:38:36.756Z,2022-09-12T07:16:19Z,3774591523,213,4.3,3774591753,152,,3774591513,189,,3775618183,178,,3774591517,140,13.3,3774591521,212,16.1,3774591751,5,,3774591519,141,66.9,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,3774591515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611891,61,1,1,8,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,16.6,61.7,2022-09-11T11:38:39.460Z,2022-09-12T07:16:19Z,3772858449,56,Back,3772858453,141,33.0,3772858451,140,20.1,3772858457,213,4.9,3775618263,178,,3772858455,212,19.9,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611947,62,1,1,8,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.4,17.8,2022-09-11T11:38:46.741Z,2022-09-12T07:16:17Z,3772858755,213,2.4,3772858751,141,39.5,3772858747,56,Back,3775618329,178,,3772858753,212,22.0,3772858749,140,20.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458611971,63,1,1,8,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,23,46.2,2022-09-11T11:38:50.838Z,2022-09-12T07:16:16Z,3772858873,56,Back,3772858881,213,1.6,3772858875,140,23.2,3775618383,178,,3772858879,212,26.6,3772858877,141,85.3,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612079,64,1,1,8,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,21.6,87.3,2022-09-11T11:38:53.336Z,2022-09-12T07:16:15Z,3772859485,141,66.3,3772859489,213,4.1,3772859487,212,17.9,3775618477,178,,3772859481,56,Back,3772859483,140,11.4,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612121,65,1,1,8,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.2,75.1,2022-09-11T11:39:03.446Z,2022-09-12T07:16:14Z,3772859689,141,30.7,3775618503,178,,3772859685,56,Center,3772859695,1,,3772859691,212,51.0,3772859687,140,59.4,3772859693,213,5.7,3772859683,155,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612127,66,44,1,8,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,63,34,2022-09-11T11:39:06.435Z,2022-09-12T07:16:13Z,3772859721,56,Center,3772859817,233,110,3772859723,286,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612137,110,44,1,8,58,2nhn3ikl1ciq34w3hcp883d6p,0,37,66,2022-09-11T11:39:06.436Z,2022-09-12T07:16:13Z,3772859753,285,,3772859833,233,66,3772859751,56,Back,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612143,67,1,1,8,58,6vyr13j6kbwdtxjwm1m4m8nu2,0,63.5,33.2,2022-09-11T11:39:06.549Z,2022-09-12T07:16:13Z,3772859791,212,3.4,3775619157,388,,3772859787,140,66.4,3772859789,141,35.5,3772859777,3,,3772859793,213,0.5,3772859783,56,Center,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612163,111,1,1,9,0,2nhn3ikl1ciq34w3hcp883d6p,0,27.5,54.5,2022-09-11T11:39:08.424Z,2022-09-12T07:16:12Z,3772859857,56,Back,3774594573,141,53.6,3774594571,140,31.6,3774594569,3,,3774594579,213,6.1,3775619223,178,,3774594575,212,4.3,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612185,112,61,1,9,1,2nhn3ikl1ciq34w3hcp883d6p,0,32.8,59.5,2022-09-11T11:39:09.480Z,2022-09-12T07:16:12Z,3772859955,56,Back,3775619267,178,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459124137,1265,67,1,9,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,67.8,38.7,2022-09-11T11:39:10.598Z,2022-09-12T07:00:00Z,3775649511,233,1049,,,,,,,,,,,,,,,,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459124135,1049,67,1,9,2,2nhn3ikl1ciq34w3hcp883d6p,0,32.2,61.3,2022-09-11T11:39:10.599Z,2022-09-12T07:00:01Z,3775649519,233,1265,,,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612209,68,1,1,9,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,70.2,36.5,2022-09-11T11:39:10.619Z,2022-09-12T07:16:12Z,3772860079,212,11.0,3772860075,140,62.9,3775619355,178,,3772860077,141,48.1,3772860073,56,Center,3772860081,213,2.3,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612309,69,1,1,9,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.7,46.7,2022-09-11T11:39:12.620Z,2022-09-12T07:16:11Z,3772860573,141,70.2,3775619397,178,,3772860575,212,16.1,3772860569,56,Center,3772860571,140,62.7,3772860577,213,1.7,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612369,70,1,1,9,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.3,75.1,2022-09-11T11:39:20.140Z,2022-09-12T07:16:09Z,3772860789,212,8.4,3772860785,140,81.5,3772860791,213,0.9,3772860787,141,84.4,3772860783,56,Left,3775619471,178,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612413,71,1,1,9,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,87.8,82,2022-09-11T11:39:23.605Z,2022-09-12T07:16:06Z,3772860993,140,91.8,3775619525,178,,3772860991,56,Center,3772860997,212,6.0,3772860999,213,5.5,3772860995,141,75.7,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612421,72,1,1,9,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,95.3,75.4,2022-09-11T11:39:24.805Z,2022-09-12T07:16:06Z,3772861037,56,Center,3772861145,286,,3772861139,236,,3772861045,141,69.1,3772861041,140,92.3,3772861029,2,,3772861049,212,5.3,3772861141,233,113,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,3774598427,224,,3774598429,72,,3772861051,213,3775619585,178,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,
2458612437,113,12,1,9,17,2nhn3ikl1ciq34w3hcp883d6p,1,8.5,32.6,2022-09-11T11:39:24.895Z,2022-09-12T07:16:06Z,3775619759,21,,3772861101,185,,3775619757,178,,3772861159,233,72,3772861103,56,Back,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612459,73,6,1,9,17,6vyr13j6kbwdtxjwm1m4m8nu2,1,94.6,70.1,2022-09-11T11:39:25.796Z,2022-09-12T04:34:13Z,3772861331,233,114,3772861189,73,,3772861187,56,Center,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612489,114,6,1,9,17,2nhn3ikl1ciq34w3hcp883d6p,0,5.4,29.9,2022-09-11T11:39:25.796Z,2022-09-12T04:34:13Z,3772861311,56,Back,3772861375,233,73,3772861313,73,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612829,74,1,1,9,42,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.5,99.5,2022-09-11T11:39:50.414Z,2022-09-12T04:29:06Z,3772863013,223,,3775615759,178,,3772863023,212,36.7,3772863021,141,46.3,3772863009,6,,3772863027,1,,3772863007,2,,3772863011,155,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,3774600177,20,,3772863017,140,93.9,3772863015,56,3772863025,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,Center,,,
2458612845,115,44,1,9,44,2nhn3ikl1ciq34w3hcp883d6p,1,5.6,54,2022-09-11T11:39:52.146Z,2022-09-12T07:16:05Z,3772863085,285,,3772863083,56,Back,3772863119,233,75,,,,,,,,,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612833,75,44,1,9,44,6vyr13j6kbwdtxjwm1m4m8nu2,0,94.4,46,2022-09-11T11:39:52.147Z,2022-09-12T07:16:05Z,3772863045,56,Center,3772863047,286,,3772863139,233,115,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612881,116,12,1,9,44,2nhn3ikl1ciq34w3hcp883d6p,1,7,56.2,2022-09-11T11:39:52.272Z,2022-09-12T07:16:05Z,3775615957,21,,3772863293,213,6.1,3775615955,388,,3772863291,212,30.2,3772863287,140,35.4,3772863289,141,49.6,3772863285,56,Back,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612843,76,3,1,9,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,79.4,38.4,2022-09-11T11:39:54.942Z,2022-09-12T07:16:04Z,3772863081,56,Center,3773034969,233,429,3773034915,286,,3774601307,465,,3775616029,178,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458648673,429,7,1,9,47,2nhn3ikl1ciq34w3hcp883d6p,1,20.6,61.6,2022-09-11T11:39:55.206Z,2022-09-12T07:16:04Z,3775616087,15,,3773035757,233,76,3774601433,385,,3773035535,56,Back,3775616085,178,,3773035537,285,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612883,117,49,1,9,49,2nhn3ikl1ciq34w3hcp883d6p,1,25.2,57.8,2022-09-11T11:39:57.358Z,2022-09-12T07:16:04Z,,,,,,,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612887,118,61,1,9,49,2nhn3ikl1ciq34w3hcp883d6p,0,26,57.5,2022-09-11T11:39:57.525Z,2022-09-12T07:16:03Z,3775616245,178,,3772863311,56,Back,,,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612893,77,61,1,9,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,70.6,44.2,2022-09-11T11:39:58.520Z,2022-09-12T07:16:03Z,3775616457,178,,3772863331,56,Center,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612939,119,1,1,9,51,2nhn3ikl1ciq34w3hcp883d6p,0,29.3,57.3,2022-09-11T11:39:59.183Z,2022-09-12T07:16:02Z,3772863547,56,Back,3774604243,140,24.2,3774604387,286,,3774604247,212,5.4,3775616625,178,,3774604249,213,3.1,3774818427,233,78,3774604245,141,57.7,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,3774604385,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612901,78,74,1,9,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,69.7,43,2022-09-11T11:39:59.248Z,2022-09-12T07:16:02Z,3774818481,233,119,3774604615,285,,3775616685,178,,3772863361,56,Center,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458940987,757,11,1,9,54,2nhn3ikl1ciq34w3hcp883d6p,0,2.2,63,2022-09-11T11:40:02.224Z,2022-09-12T07:16:02Z,3775617005,388,,3774606585,56,Back,3774606777,378,,3774606587,88,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458612969,120,52,1,9,56,2nhn3ikl1ciq34w3hcp883d6p,1,3.2,70.5,2022-09-11T11:40:04.106Z,2022-09-12T07:16:01Z,3775616847,178,,3774605517,377,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613009,121,1,1,10,0,2nhn3ikl1ciq34w3hcp883d6p,1,10.4,66,2022-09-11T11:40:08.671Z,2022-09-12T07:16:01Z,3772863941,140,27.1,3772863937,123,,3775617045,178,,3772863947,213,6.1,3772863945,212,17.9,3772863939,56,Back,3772863943,141,60.9,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613023,122,1,1,10,3,2nhn3ikl1ciq34w3hcp883d6p,1,25.3,59.8,2022-09-11T11:40:11.088Z,2022-09-12T07:16:00Z,3772864033,213,2.2,3772864025,56,Back,3772864031,212,19.3,3775617099,178,,3772864029,141,83.3,3772864027,140,15.0,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613123,123,1,1,10,5,2nhn3ikl1ciq34w3hcp883d6p,1,18.1,82.2,2022-09-11T11:40:13.816Z,2022-09-12T07:15:59Z,3772864533,56,Back,3775617143,178,,3772864535,140,4.4,3772864539,212,20.0,3772864541,213,3.9,3772864537,141,61.7,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613167,124,1,1,10,13,2nhn3ikl1ciq34w3hcp883d6p,0,11.9,54.5,2022-09-11T11:40:21.393Z,2022-09-12T07:15:58Z,3772864757,1,,3772864751,141,13.4,3772864755,213,5.7,3772864749,140,53.5,3772864745,155,,3772864753,212,51.9,3775617189,178,,3772864747,56,Right,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613155,79,1,1,10,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,49.7,90.3,2022-09-11T11:40:24.277Z,2022-09-12T07:15:58Z,3772864689,3,,3772864699,212,8.3,3772864695,140,52.0,3772864697,141,100.0,3772864693,56,Left,3772864701,213,1.3,3775617215,388,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613161,80,5,1,10,18,6vyr13j6kbwdtxjwm1m4m8nu2,0,49.7,101.8,2022-09-11T11:40:26.847Z,2022-09-12T04:31:07Z,3772864727,347,,3772865167,233,125,3772864725,56,Back,,,,,,,,,,,,,,,,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613255,125,5,1,10,18,2nhn3ikl1ciq34w3hcp883d6p,1,50.3,-1.8,2022-09-11T11:40:26.847Z,2022-09-12T04:31:06Z,3772865147,56,Right,3772865149,347,,3772865157,233,80,,,,,,,,,,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613261,126,1,1,10,26,2nhn3ikl1ciq34w3hcp883d6p,1,41.2,0,2022-09-11T11:40:34.565Z,2022-09-12T07:15:58Z,3772865189,140,62.3,3772865185,107,,3772865195,213,0.5,3772865191,141,16.7,3772865197,1,,3772865187,56,Right,3772865193,212,25.5,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613267,127,1,1,10,28,2nhn3ikl1ciq34w3hcp883d6p,0,52.4,5.5,2022-09-11T11:40:36.064Z,2022-09-12T07:15:57Z,3775617425,178,,3772865223,56,Back,3772865227,141,24.9,3772865225,140,47.4,3772865231,213,1.9,3772865229,212,14.2,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613269,81,49,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.9,71.5,2022-09-11T11:40:38.112Z,2022-09-12T07:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613327,82,1,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.9,71.8,2022-09-11T11:40:38.151Z,2022-09-12T07:15:56Z,3772865505,212,14.8,3772865501,140,66.8,3775617563,178,,3772865507,213,0.7,3772865503,141,85.6,3772865499,56,Left,,,,,,,8lj9hc8u1351oczzu81mryluc,M. Stroeykens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613415,83,3,1,10,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,98.2,77.4,2022-09-11T11:40:45.296Z,2022-09-12T07:15:54Z,3772865971,56,Center,3774609659,464,,3772865979,233,128,3775617635,178,,3772865973,286,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613363,128,45,1,10,37,2nhn3ikl1ciq34w3hcp883d6p,0,1.8,22.6,2022-09-11T11:40:45.296Z,2022-09-12T07:15:54Z,3772866003,233,83,3772865707,285,,3772865705,56,Back,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613429,84,61,1,10,38,6vyr13j6kbwdtxjwm1m4m8nu2,0,99.5,66.7,2022-09-11T11:40:46.196Z,2022-09-12T07:15:53Z,3772866023,56,Center,3775617711,178,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458941861,758,56,1,10,38,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-09-11T11:40:46.646Z,2022-09-12T07:15:53Z,3774611495,56,Back,,,,,,,,,,,,,,,,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613441,85,5,1,10,39,6vyr13j6kbwdtxjwm1m4m8nu2,0,101.3,63.4,2022-09-11T11:40:47.070Z,2022-09-12T04:32:07Z,3772866077,56,Center,3772866151,233,129,3772866079,346,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613395,129,5,1,10,39,2nhn3ikl1ciq34w3hcp883d6p,1,-1.3,36.6,2022-09-11T11:40:47.070Z,2022-09-12T04:32:07Z,3772865891,56,Back,3772865893,346,,3772866111,233,85,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613655,130,1,1,11,2,2nhn3ikl1ciq34w3hcp883d6p,1,3.8,52.4,2022-09-11T11:41:10.648Z,2022-09-12T07:15:53Z,3772867275,1,,3772867265,56,Back,3772867273,213,0.9,3772867263,155,,3772867261,124,,3772867279,74,,3772867267,140,24.4,3772867269,141,93.5,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,3772867271,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613665,131,1,1,11,5,2nhn3ikl1ciq34w3hcp883d6p,1,26.5,96.7,2022-09-11T11:41:12.881Z,2022-09-12T07:15:52Z,3772867341,212,16.5,3775614651,178,,3772867337,140,37.5,3772867339,141,79.4,3772867335,56,Back,3772867343,213,5.5,3772867333,3,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613671,132,1,1,11,7,2nhn3ikl1ciq34w3hcp883d6p,0,39,77.6,2022-09-11T11:41:15.265Z,2022-09-12T07:15:52Z,3772867373,212,19.6,3772867365,155,,3772867371,141,100.0,3775614689,178,,3772867369,140,28.6,3772867375,213,2.2,3772867367,56,Back,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613861,86,5,1,11,9,6vyr13j6kbwdtxjwm1m4m8nu2,1,68,-1.8,2022-09-11T11:41:17.395Z,2022-09-12T04:27:23Z,3772868273,233,133,3772868269,56,Right,3772868271,347,,,,,,,,,,,,,,,,,dwnd8j9ok6ncbp69gmchw953o,N. Sadiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613679,133,5,1,11,9,2nhn3ikl1ciq34w3hcp883d6p,0,32,101.8,2022-09-11T11:41:17.395Z,2022-09-12T04:27:23Z,3772868293,233,86,3772867393,56,Back,3772867395,347,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458613877,87,1,1,11,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,69.7,0,2022-09-11T11:41:30.854Z,2022-09-12T07:15:52Z,3772868353,213,2.3,3772868347,140,63.5,3772868349,141,9.4,3772868345,56,Right,3772868351,212,10.1,3772868343,107,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
