id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2497666383,102,1,1,9,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.9,6.7,2023-01-15T12:41:37.530Z,2023-01-16T10:26:20Z,3979461295,213,6.3,3979461287,56,Back,3980999115,178,,3979461289,140,48.6,3979461285,155,,3979461291,141,6.1,3979461293,212,13.3,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666385,103,49,1,9,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.2,7.2,2023-01-15T12:41:39.188Z,2023-01-16T10:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666411,104,61,1,9,35,6vyr13j6kbwdtxjwm1m4m8nu2,0,52.5,2,2023-01-15T12:41:40.934Z,2023-01-16T10:26:18Z,3979461407,56,Right,3980999311,178,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666497,73,5,1,9,36,1oyb7oym5nwzny8vxf03szd2h,1,44.6,102,2023-01-15T12:41:41.373Z,2023-01-16T05:18:24Z,3979461841,347,,3979461851,233,105,3979461839,56,Back,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666421,105,5,1,9,36,6vyr13j6kbwdtxjwm1m4m8nu2,0,55.4,-2,2023-01-15T12:41:41.373Z,2023-01-16T05:18:24Z,3979461469,56,Right,3979461857,233,73,3979461471,347,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666515,74,1,1,9,46,1oyb7oym5nwzny8vxf03szd2h,1,43.8,100,2023-01-15T12:41:52.188Z,2023-01-16T10:26:17Z,3979461977,56,Left,3979461979,140,51.6,3979461975,107,,3979461983,212,10.9,3979461987,213,5.6,3979461981,141,91.4,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666527,75,1,1,9,48,1oyb7oym5nwzny8vxf03szd2h,1,48.5,88.9,2023-01-15T12:41:54.054Z,2023-01-16T10:26:16Z,3979462039,140,48.6,3980999615,178,,3979462041,141,94.7,3979462037,56,Back,3979462043,212,3.9,3979462045,213,1.5,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666543,76,1,1,9,50,1oyb7oym5nwzny8vxf03szd2h,1,47.2,99.9,2023-01-15T12:41:55.415Z,2023-01-16T10:26:15Z,3979462125,212,10.1,3979462127,213,5.8,3979462121,140,55.8,3979462123,141,93.2,3980999681,178,,3979462119,56,Left,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666579,77,1,1,9,50,1oyb7oym5nwzny8vxf03szd2h,1,57,96.8,2023-01-15T12:41:56.058Z,2023-01-16T10:26:15Z,3980482087,156,,3979462285,141,86.5,3980999741,178,,3979462283,140,55.9,3979462281,56,Left,3979462287,212,7.1,3979462289,213,4.5,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666607,78,1,1,9,55,1oyb7oym5nwzny8vxf03szd2h,1,72.6,77.9,2023-01-15T12:42:00.729Z,2023-01-16T13:17:28Z,3979462423,140,89.9,3979462427,212,20.8,3979462421,56,Center,3980999821,178,,3979462429,213,5.8,3979462425,141,63.0,3979464729,210,15,3980482463,4,,7ew7g18qo649t8ld44omgib55,N. Lang,1,3979464731,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666611,79,15,1,9,57,1oyb7oym5nwzny8vxf03szd2h,1,91.8,63.1,2023-01-15T12:42:02.834Z,2023-01-16T13:17:29Z,3981288281,64,,3979464751,146,95.3,3979464735,29,,3979464745,103,6.3,3979464749,328,,3979464739,55,78,3979463427,20,,3979464733,78,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,3979464743,102,50.3,3979464811,233,3979462443,22,,3979464753,147,57.5,3979464747,214,,3979464737,154,,106,3980999909,178,3979462447,56,,,Center,,,,,,,,,
2497666595,106,10,1,9,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.8,42,2023-01-15T12:42:02.989Z,2023-01-16T13:17:33Z,3979462995,174,,3979467543,183,,3979464815,233,79,3979462997,389,,3980483069,376,,3979462377,56,Back,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666757,109,61,1,9,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,7.1,41.2,2023-01-15T12:42:03.132Z,2023-01-16T10:26:10Z,3981062215,21,,3981062217,389,,3979463207,56,Back,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666639,107,12,1,9,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,7.3,39.1,2023-01-15T12:42:04.807Z,2023-01-16T10:26:09Z,3979462579,213,5.3,3979462577,212,32.9,3979462571,56,Back,3979462611,167,,3979462573,140,23.8,3981000051,178,,3979462575,141,0.0,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666685,80,5,1,10,2,1oyb7oym5nwzny8vxf03szd2h,1,76.3,101.8,2023-01-15T12:42:08.010Z,2023-01-16T05:19:07Z,3979462803,56,Left,3979462805,347,,3979462833,233,108,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666645,108,5,1,10,2,6vyr13j6kbwdtxjwm1m4m8nu2,0,23.7,-1.8,2023-01-15T12:42:08.010Z,2023-01-16T05:19:07Z,3979462841,233,80,3979462609,347,,3979462607,56,Back,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666713,81,1,1,10,6,1oyb7oym5nwzny8vxf03szd2h,1,81.2,100,2023-01-15T12:42:11.874Z,2023-01-16T10:26:09Z,3979462981,213,3.8,3979462975,140,67.9,3979462969,107,,3979462979,212,17.9,3979462973,56,Left,3979462977,141,85.3,3980483437,189,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666725,82,1,1,10,10,1oyb7oym5nwzny8vxf03szd2h,1,68.5,83.9,2023-01-15T12:42:15.942Z,2023-01-16T10:26:07Z,3979463045,140,50.8,3981000151,178,,3979463047,141,89.7,3979463051,213,2.9,3979463043,56,Left,3979463049,212,19.0,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666745,83,1,1,10,13,1oyb7oym5nwzny8vxf03szd2h,1,50.2,85.1,2023-01-15T12:42:18.388Z,2023-01-16T10:26:06Z,3981000183,178,,3979463139,212,21.5,3979463137,141,54.8,3979463141,213,4.4,3979463133,56,Back,3979463135,140,44.3,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666787,84,1,1,10,14,1oyb7oym5nwzny8vxf03szd2h,1,42.4,56.6,2023-01-15T12:42:20.134Z,2023-01-16T10:26:05Z,3981000215,178,,3979463343,140,45.9,3979463351,213,1.3,3979463341,56,Back,3979463347,212,12.5,3979463345,141,74.1,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666811,85,1,1,10,19,1oyb7oym5nwzny8vxf03szd2h,0,52.4,90,2023-01-15T12:42:24.346Z,2023-01-16T10:26:04Z,3979463479,1,,3979463477,213,6.0,3979463471,140,94.1,3979463473,141,69.1,3979463467,155,,3981000243,178,,3979463475,212,46.0,3979463469,56,Center,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666803,110,49,1,10,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.2,33.3,2023-01-15T12:42:27.449Z,2023-01-16T10:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666853,111,1,1,10,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.4,31.8,2023-01-15T12:42:30.695Z,2023-01-16T10:26:02Z,3981000321,178,,3979463675,212,26.3,3979463677,213,1.1,3979463669,56,Back,3979463671,140,17.8,3979463673,141,65.4,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666879,112,1,1,10,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.4,75.7,2023-01-15T12:42:35.307Z,2023-01-16T10:26:01Z,3981000385,178,,3979463785,212,17.5,3979463779,56,Back,3979463781,140,32.1,3979463787,213,0.8,3979463783,141,94.1,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666891,113,1,1,10,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,40,96.8,2023-01-15T12:42:38.739Z,2023-01-16T10:25:59Z,3981000405,178,,3979463867,56,Back,3979463875,213,4.6,3979463869,140,38.7,3979463873,212,11.1,3979463871,141,80.6,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666911,114,1,1,10,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.8,85.7,2023-01-15T12:42:39.819Z,2023-01-16T10:25:59Z,3979463963,212,16.7,3979463961,141,79.6,3979463957,56,Back,3979463959,140,24.4,3979463965,213,3.4,3981000457,178,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666957,115,1,1,10,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.5,76,2023-01-15T12:42:44.266Z,2023-01-16T10:25:57Z,3979464179,212,21.7,3979464173,56,Back,3981000485,178,,3979464177,141,44.5,3979464181,213,4.6,3979464175,140,25.2,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666983,116,1,1,10,44,6vyr13j6kbwdtxjwm1m4m8nu2,0,27.2,45.7,2023-01-15T12:42:49.665Z,2023-01-16T10:25:55Z,3979464295,155,,3979464305,213,0.6,3981000523,178,,3979464303,212,48.3,3979464297,56,Left,3979464301,141,84.7,3979464307,1,,3979464299,140,65.7,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666989,86,1,1,10,47,1oyb7oym5nwzny8vxf03szd2h,1,37.5,15,2023-01-15T12:42:52.653Z,2023-01-16T10:25:55Z,3979464345,56,Back,3981000565,178,,3979464353,213,1.6,3979464347,140,37.0,3979464351,212,9.6,3979464343,3,,3979464349,141,29.1,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497666991,87,49,1,10,48,1oyb7oym5nwzny8vxf03szd2h,1,41.5,26.9,2023-01-15T12:42:53.794Z,2023-01-16T10:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667021,88,1,1,10,49,1oyb7oym5nwzny8vxf03szd2h,1,39.5,29.5,2023-01-15T12:42:54.912Z,2023-01-16T10:25:53Z,3979464515,212,13.0,3979464517,213,3.3,3981000659,178,,3979464511,140,27.3,3979464509,56,Back,3979464513,141,25.9,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667039,89,1,1,10,52,1oyb7oym5nwzny8vxf03szd2h,1,23.7,27.8,2023-01-15T12:42:57.762Z,2023-01-16T10:25:52Z,3979464657,212,21.4,3979464651,56,Back,3979464653,140,8.2,3979464659,213,2.4,3981000705,178,,3979464655,141,48.2,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667053,90,1,1,10,55,1oyb7oym5nwzny8vxf03szd2h,1,8.8,48.9,2023-01-15T12:43:00.784Z,2023-01-16T10:25:51Z,3979464713,155,,3979464717,140,33.2,3979464723,213,5.5,3979464721,212,34.9,3979464719,141,14.1,3979464715,56,Back,3979464725,1,,3981000751,178,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667059,91,1,1,10,58,1oyb7oym5nwzny8vxf03szd2h,1,35,9,2023-01-15T12:43:04.166Z,2023-01-16T10:25:50Z,3979464765,56,Back,3981000795,178,,3979464773,141,28.1,3979464777,212,14.8,3979464781,213,1.1,3979464769,140,41.7,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667089,92,1,1,11,1,1oyb7oym5nwzny8vxf03szd2h,1,41.2,22.8,2023-01-15T12:43:06.552Z,2023-01-16T10:25:49Z,3979464927,56,Right,3979464931,141,8.3,3979464933,212,14.6,3979464929,140,51.4,3981000837,178,,3979464935,213,5.5,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667111,93,1,1,11,2,1oyb7oym5nwzny8vxf03szd2h,1,50.2,1.9,2023-01-15T12:43:07.517Z,2023-01-16T10:25:49Z,3979465055,56,Back,3981000867,178,,3979465059,141,12.0,3979465057,140,41.9,3979465061,212,11.1,3979465063,213,2.5,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667123,94,1,1,11,4,1oyb7oym5nwzny8vxf03szd2h,0,42.7,5.3,2023-01-15T12:43:09.497Z,2023-01-16T10:25:48Z,3981000893,178,,3979465125,155,,3979465135,213,0.8,3979465127,56,Center,3979465137,1,,3979465131,141,58.1,3979465133,212,48.1,3979465129,140,73.2,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667135,117,1,1,11,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.8,54.7,2023-01-15T12:43:11.747Z,2023-01-16T10:25:47Z,3979465199,212,20.4,3981002449,388,,3979465201,213,3.1,3979465193,56,Back,3979465197,141,57.0,3979465191,3,,3979465195,140,9.4,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667139,118,49,1,11,8,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.2,58.5,2023-01-15T12:43:14.177Z,2023-01-16T10:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667201,119,1,1,11,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.9,57.8,2023-01-15T12:43:16.785Z,2023-01-16T10:25:46Z,3979465543,56,Back,3979465551,213,5.5,3979465547,141,43.1,3979465549,212,14.5,3979465545,140,19.9,3981002571,178,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667263,120,1,1,11,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,26,50,2023-01-15T12:43:21.646Z,2023-01-16T10:25:44Z,3979465839,140,33.9,3979465837,56,Back,3979465841,141,77.8,3979465843,212,20.6,3979465845,213,1.2,3981002591,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667329,121,1,1,11,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.4,89.5,2023-01-15T12:43:30.300Z,2023-01-16T10:25:41Z,3979466175,140,27.0,3979466181,213,4.3,3979466173,56,Back,3979466177,141,54.9,3979466179,212,25.9,3981002619,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667345,122,1,1,11,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.7,51.2,2023-01-15T12:43:39.473Z,2023-01-16T10:25:39Z,3979466255,56,Back,3980497579,1,,3981002747,178,,3979466261,212,35.5,3979466263,213,1.1,3979466257,140,44.6,3979466259,141,97.3,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667415,123,1,1,11,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,44.4,96.8,2023-01-15T12:43:43.846Z,2023-01-16T10:25:37Z,3979466673,56,Left,3979466677,141,95.9,3979466679,212,18.8,3979466675,140,62.3,3981002791,178,,3979466683,213,6.3,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667441,124,1,1,11,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.2,97.1,2023-01-15T12:43:48.408Z,2023-01-16T10:25:34Z,3981002827,178,,3979466789,212,38.1,3979466783,56,Back,3979466787,141,50.5,3980497903,1,,3979466791,213,4.1,3979466785,140,25.1,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667467,125,1,1,11,45,6vyr13j6kbwdtxjwm1m4m8nu2,0,23.7,51.7,2023-01-15T12:43:51.071Z,2023-01-16T10:25:34Z,3979466899,212,66.9,3979466897,141,100.0,3979466891,155,,3979466893,56,Left,3979466903,1,,3981002851,178,,3979466901,213,0.5,3979466895,140,78.8,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667653,95,5,1,11,50,1oyb7oym5nwzny8vxf03szd2h,1,23,-1.6,2023-01-15T12:43:56.082Z,2023-01-16T05:24:35Z,3979467851,233,126,3979467819,347,,3979467817,56,Back,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667469,126,5,1,11,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,77,101.6,2023-01-15T12:43:56.082Z,2023-01-16T05:24:36Z,3979466907,347,,3979467875,233,95,3979466905,56,Left,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667697,96,1,1,12,8,1oyb7oym5nwzny8vxf03szd2h,1,24.6,0,2023-01-15T12:44:13.987Z,2023-01-16T10:25:33Z,3979468035,140,28.5,3979468121,189,,3979468039,212,7.6,3979468041,213,1.0,3979468037,141,7.6,3979468031,107,,3979468033,56,Back,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667699,97,4,1,12,10,1oyb7oym5nwzny8vxf03szd2h,1,26.9,8.3,2023-01-15T12:44:15.736Z,2023-01-16T10:25:33Z,3979468049,13,,3979468059,233,127,3979468053,56,Back,3979468057,285,,3979468051,295,,3979468055,152,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667695,127,4,1,12,10,6vyr13j6kbwdtxjwm1m4m8nu2,0,73.1,91.7,2023-01-15T12:44:15.737Z,2023-01-16T10:25:32Z,3979468067,233,97,3981002991,178,,3979468029,286,,3979468027,152,,3979468021,13,,3979468023,295,,3979468025,56,Left,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667771,98,1,1,12,22,1oyb7oym5nwzny8vxf03szd2h,1,27.7,9.2,2023-01-15T12:44:27.851Z,2023-01-16T10:25:32Z,3979468423,196,,3979468421,155,,3979468427,56,Back,3979468437,1,,3979468431,141,89.7,3979468429,140,39.3,3979468433,212,56.1,3979468419,5,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,3979468465,189,,3981003031,178,3979468425,152,,3979468435,213,1.4,,,,,,,,,,,,,,,,,,,,,,,
2497667783,99,1,1,12,26,1oyb7oym5nwzny8vxf03szd2h,1,31.6,91.3,2023-01-15T12:44:31.423Z,2023-01-16T10:25:31Z,3981003071,178,,3979468525,213,4.6,3979468519,140,29.5,3979468523,212,18.6,3979468521,141,64.2,3979468517,56,Back,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667801,100,1,1,12,29,1oyb7oym5nwzny8vxf03szd2h,1,27.5,64.7,2023-01-15T12:44:34.531Z,2023-01-16T10:25:30Z,3981003097,178,,3979468613,141,41.9,3979468609,56,Back,3979468617,213,4.5,3979468611,140,24.4,3979468615,212,15.8,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667821,101,1,1,12,33,1oyb7oym5nwzny8vxf03szd2h,1,21.7,40.5,2023-01-15T12:44:38.409Z,2023-01-16T10:25:28Z,3981003121,178,,3979468735,56,Back,3979468739,141,69.6,3979468741,212,20.5,3979468737,140,26.9,3979468743,213,1.3,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667841,102,1,1,12,37,1oyb7oym5nwzny8vxf03szd2h,1,29.3,88.5,2023-01-15T12:44:42.686Z,2023-01-16T10:25:26Z,3979468825,141,93.8,3981003139,178,,3979468827,212,8.9,3979468821,56,Back,3979468823,140,37.1,3979468829,213,0.4,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667861,103,1,1,12,41,1oyb7oym5nwzny8vxf03szd2h,0,31,81.7,2023-01-15T12:44:46.884Z,2023-01-16T10:25:24Z,3981003167,178,,3979468935,140,46.0,3979468939,212,45.4,3979468929,155,,3979468943,1,,3979468933,56,Back,3979468931,196,,3979468941,213,5.1,7ew7g18qo649t8ld44omgib55,N. Lang,,3979468937,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667863,128,8,1,12,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,51,84.2,2023-01-15T12:44:50.233Z,2023-01-16T10:25:23Z,3981003191,388,,3979468965,15,,3979468945,56,Left,3980502499,384,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667941,104,1,1,12,48,1oyb7oym5nwzny8vxf03szd2h,1,29.1,10,2023-01-15T12:44:53.819Z,2023-01-16T10:25:23Z,3979469387,140,8.8,3979469395,213,2.6,3979469383,56,Back,3981003223,178,,3979469391,141,29.4,3979469393,212,25.1,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667955,105,1,1,12,59,1oyb7oym5nwzny8vxf03szd2h,1,15.9,47,2023-01-15T12:45:04.645Z,2023-01-16T10:25:20Z,3981006605,178,,3979469471,141,69.1,3979469473,212,15.4,3979469467,56,Back,3979469469,140,19.0,3979469475,213,1.4,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667967,106,1,1,13,1,1oyb7oym5nwzny8vxf03szd2h,1,20.4,74.7,2023-01-15T12:45:07.033Z,2023-01-16T10:25:19Z,3979469529,212,14.2,3979469531,213,0.9,3979469527,141,90.5,3979469523,56,Back,3981006631,178,,3979469525,140,29.3,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497667993,107,1,1,13,3,1oyb7oym5nwzny8vxf03szd2h,1,26.3,95.2,2023-01-15T12:45:08.941Z,2023-01-16T10:25:18Z,3979469677,140,36.7,3981008381,178,,3979469679,141,85.3,3979469675,56,Back,3979469683,213,5.7,3979469681,212,12.8,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497668021,108,1,1,13,7,1oyb7oym5nwzny8vxf03szd2h,1,26.2,95.7,2023-01-15T12:45:13.102Z,2023-01-16T10:25:16Z,3981008403,178,,3979469865,212,18.0,3979469859,56,Back,3979469861,140,25.3,3979469867,213,4.7,3979469863,141,69.3,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
