id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2526545069,232,13,1,27,19,3ix9om1svhd6obl0mbk1otgop,1,82.5,65,2023-04-01T14:27:54.332Z,2023-04-02T09:41:15Z,4152591671,55,231,4156106921,178,,4152590065,22,,4152590069,56,Center,4152591691,230,97.2,4152591665,84,,4152590773,72,,4152591667,29,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,4152591681,103,1.4,4152590067,18,,4152591677,102,4152591693,231,4152591685,215,,,,,,,,,41.5,,53.2,,,,,,,,,,,,,,,,,,
2526545079,199,5,1,27,21,1uk609mhtsfhokhaewjapb26,1,-0.9,62,2023-04-01T14:27:57.028Z,2023-04-02T04:31:34Z,4152590121,346,,4152590427,233,233,4152590119,56,Back,,,,,,,,,,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545101,233,5,1,27,21,3ix9om1svhd6obl0mbk1otgop,0,100.9,38,2023-04-01T14:27:57.028Z,2023-04-02T04:31:33Z,4152590463,233,199,4152590261,346,,4152590259,56,Center,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545861,200,1,1,27,37,1uk609mhtsfhokhaewjapb26,0,4.7,61.2,2023-04-01T14:28:12.869Z,2023-04-02T09:52:54Z,4152594373,56,Center,4152594383,1,,4152594381,213,5.8,4152594371,124,,4152594387,74,,4152594377,141,23.3,4152594375,140,53.3,4152594379,212,57.2,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545873,234,44,1,27,44,3ix9om1svhd6obl0mbk1otgop,1,49.6,80.8,2023-04-01T14:28:19.802Z,2023-04-02T09:54:06Z,4152594683,233,201,4152594423,56,Back,4152594425,285,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545893,201,44,1,27,44,1uk609mhtsfhokhaewjapb26,0,50.4,19.2,2023-04-01T14:28:19.803Z,2023-04-02T09:41:14Z,4152594525,286,,4152594521,56,Right,4152594825,233,234,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545937,235,1,1,27,44,3ix9om1svhd6obl0mbk1otgop,1,50.5,78.3,2023-04-01T14:28:19.876Z,2023-04-02T09:54:06Z,4152594751,140,58.0,4156107123,388,,4152594747,56,Left,4152594763,213,0.8,4152594759,212,11.0,4152594745,3,,4152594755,141,89.6,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545983,236,1,1,27,48,3ix9om1svhd6obl0mbk1otgop,0,59.3,99.9,2023-04-01T14:28:23.270Z,2023-04-02T09:41:13Z,4152595009,212,9.2,4152594991,3,,4152595005,141,100.0,4152595013,213,0.1,4152594995,56,Left,4152594999,140,68.0,4156107163,388,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546029,202,5,1,27,52,1uk609mhtsfhokhaewjapb26,1,32.6,-1.4,2023-04-01T14:28:27.494Z,2023-04-02T04:32:06Z,4152595319,56,Back,4152595379,233,237,4152595321,347,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526545993,237,5,1,27,52,3ix9om1svhd6obl0mbk1otgop,0,67.4,101.4,2023-04-01T14:28:27.494Z,2023-04-02T04:32:06Z,4152595077,56,Left,4152595515,233,202,4152595079,347,,,,,,,,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546483,203,1,1,28,3,1uk609mhtsfhokhaewjapb26,1,40.8,0,2023-04-01T14:28:38.188Z,2023-04-02T09:41:13Z,4152597883,212,13.4,4152597873,56,Right,4152597871,107,,4152597875,140,52.2,4152597885,213,0.5,4152597879,141,6.8,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546543,204,1,1,28,4,1uk609mhtsfhokhaewjapb26,1,58.3,7.8,2023-04-01T14:28:39.721Z,2023-04-02T09:41:12Z,4156099421,178,,4152598145,56,Right,4152598177,156,,4152598149,141,20.0,4152598151,212,8.9,4152598153,213,1.9,4152598147,140,55.3,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526599069,421,3,1,28,5,1uk609mhtsfhokhaewjapb26,0,56.2,18.7,2023-04-01T14:28:40.947Z,2023-04-02T09:41:12Z,4152873985,286,,4155610749,464,,4152874023,233,238,4152873983,56,Right,4156099487,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546579,238,7,1,28,6,3ix9om1svhd6obl0mbk1otgop,0,43.8,81.3,2023-04-01T14:28:41.320Z,2023-04-02T09:41:11Z,4152598335,285,,4155611157,383,,4152598381,233,421,4156099579,178,,4152598333,56,Back,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546565,205,3,1,28,7,1uk609mhtsfhokhaewjapb26,0,57.2,19.4,2023-04-01T14:28:42.290Z,2023-04-02T09:41:11Z,4152598289,286,,4152598425,233,239,4155611055,464,,4152598287,56,Right,4156099675,178,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546625,239,7,1,28,7,3ix9om1svhd6obl0mbk1otgop,1,42.8,80.6,2023-04-01T14:28:42.370Z,2023-04-02T09:41:11Z,4152598551,56,Back,4152876163,285,,4156099761,178,,4155611549,384,,4152876611,233,205,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546633,240,49,1,28,9,3ix9om1svhd6obl0mbk1otgop,1,53.4,69.2,2023-04-01T14:28:44.311Z,2023-04-02T09:41:10Z,,,,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546791,241,1,1,28,9,3ix9om1svhd6obl0mbk1otgop,1,53.5,69.4,2023-04-01T14:28:44.328Z,2023-04-02T09:41:10Z,4156099949,178,,4152599479,141,79.1,4152599475,56,Left,4152599483,213,1.7,4152599481,212,6.7,4152599477,140,52.6,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527204761,1075,83,1,28,15,1uk609mhtsfhokhaewjapb26,1,25.2,13.3,2023-04-01T14:28:50.241Z,2023-04-02T09:41:07Z,4156166575,399,242893,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546819,242,1,1,28,15,3ix9om1svhd6obl0mbk1otgop,1,75.4,87,2023-04-01T14:28:50.364Z,2023-04-02T09:41:06Z,4152599641,141,96.0,4152599639,140,66.5,4152599647,212,11.2,4152599649,213,2.6,4156100077,178,,4152599637,56,Left,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546855,243,1,1,28,16,3ix9om1svhd6obl0mbk1otgop,1,76.2,99.9,2023-04-01T14:28:51.221Z,2023-04-02T09:41:06Z,4152599879,212,17.4,4152599875,141,89.4,4156100205,178,,4152599867,56,Left,4152599881,213,3.6,4152599871,140,61.1,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526599303,429,43,1,28,17,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-01T14:28:52.155Z,2023-04-01T14:55:58Z,4152875129,285,0,4152875197,233,205,4152875127,56,Back,4152876563,144,7,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526546901,244,1,1,28,18,3ix9om1svhd6obl0mbk1otgop,1,65.3,85.2,2023-04-01T14:28:53.411Z,2023-04-02T09:41:05Z,4152600123,213,4.0,4152600117,140,57.6,4152600121,212,11.9,4156100251,178,,4152600119,141,72.3,4152600115,56,Center,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547029,245,1,1,28,20,3ix9om1svhd6obl0mbk1otgop,1,60.9,58.5,2023-04-01T14:28:55.750Z,2023-04-02T09:41:05Z,4152600765,212,19.2,4156100305,178,,4152600759,56,Center,4152600761,140,65.0,4152600763,141,31.0,4152600767,213,4.9,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547077,246,1,1,28,25,3ix9om1svhd6obl0mbk1otgop,1,76.2,30.1,2023-04-01T14:29:00.408Z,2023-04-02T09:41:04Z,4152601065,56,Center,4152601069,141,48.1,4156100525,178,,4152601073,213,0.9,4152601067,140,85.2,4152601071,212,15.5,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205125,1074,67,1,28,25,3ix9om1svhd6obl0mbk1otgop,1,84.9,40.6,2023-04-01T14:29:01.055Z,2023-04-02T09:54:07Z,4156168503,233,1105,,,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205123,1105,67,1,28,25,1uk609mhtsfhokhaewjapb26,0,15.1,59.4,2023-04-01T14:29:01.056Z,2023-04-02T09:41:03Z,4156168517,233,1074,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547147,247,1,1,28,25,3ix9om1svhd6obl0mbk1otgop,1,85.6,42.6,2023-04-01T14:29:01.100Z,2023-04-02T09:54:07Z,4156100531,178,,4152601523,213,2.9,4152601517,140,80.0,4152601607,156,,4152601521,212,6.0,4152601519,141,44.5,4152601515,56,Center,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205219,1076,43,1,28,27,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-01T14:29:02.191Z,2023-04-02T05:32:53Z,4156169137,144,67,4156168989,233,1112,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205217,1112,43,1,28,27,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-01T14:29:02.192Z,2023-04-02T05:32:53Z,4156169125,144,67,4156168999,233,1076,,,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205391,1084,67,1,28,27,3ix9om1svhd6obl0mbk1otgop,1,81.4,40.6,2023-04-01T14:29:02.255Z,2023-04-02T09:54:07Z,4156169755,233,1117,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205389,1117,67,1,28,27,1uk609mhtsfhokhaewjapb26,0,18.6,59.4,2023-04-01T14:29:02.256Z,2023-04-02T09:41:02Z,4156169765,233,1084,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547173,248,61,1,28,27,3ix9om1svhd6obl0mbk1otgop,0,80.2,41.3,2023-04-01T14:29:02.359Z,2023-04-02T09:54:08Z,4156100667,178,,4152601669,56,Center,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547127,206,49,1,28,27,1uk609mhtsfhokhaewjapb26,1,18.4,57,2023-04-01T14:29:03.074Z,2023-04-02T09:41:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547219,207,1,1,28,28,1uk609mhtsfhokhaewjapb26,1,18.7,59.6,2023-04-01T14:29:03.877Z,2023-04-02T09:41:00Z,4152601865,56,Back,4152601869,141,72.3,4156100849,178,,4152601867,140,29.6,4152601873,213,0.6,4152601871,212,14.3,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547245,208,1,1,28,31,1uk609mhtsfhokhaewjapb26,1,30.1,76.7,2023-04-01T14:29:06.407Z,2023-04-02T09:40:58Z,4152602043,56,Back,4152602051,213,2.7,4152602047,141,82.3,4156100973,178,,4152602045,140,23.3,4152602049,212,8.1,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547333,210,4,1,28,32,1uk609mhtsfhokhaewjapb26,1,29.9,85.2,2023-04-01T14:29:08.013Z,2023-04-02T09:40:57Z,4152602927,233,249,4152602525,152,,4152602519,13,,4152602521,295,,4152602523,56,Back,4152602527,285,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547377,249,4,1,28,32,3ix9om1svhd6obl0mbk1otgop,0,70.1,14.8,2023-04-01T14:29:08.014Z,2023-04-02T09:40:57Z,4152602831,152,,4152602833,286,,4152602829,56,Right,4152602825,295,,4156101199,178,,4152602951,233,210,4152602823,13,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526547319,209,43,1,28,42,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-01T14:29:18.090Z,2023-04-01T14:29:22Z,4152602733,144,3,4152602449,285,0,4152602447,56,Back,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548061,211,1,1,28,56,1uk609mhtsfhokhaewjapb26,0,31.3,78.1,2023-04-01T14:29:31.866Z,2023-04-02T09:40:57Z,4152606763,5,,4152606777,141,48.7,4152606781,213,6.0,4152606773,56,Center,4156101653,178,,4152606783,1,,4152606765,155,,4152606769,152,,eb1rih67f03kwljbge37id1ck,M. Wasinski,4152606779,212,62.2,4152606775,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548091,250,52,1,29,0,3ix9om1svhd6obl0mbk1otgop,1,13.5,48.2,2023-04-01T14:29:35.970Z,2023-04-02T09:40:56Z,4155638691,377,,4156101711,178,,,,,,,,,,,,,,,,,,,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548209,251,1,1,29,4,3ix9om1svhd6obl0mbk1otgop,1,12.5,43,2023-04-01T14:29:39.972Z,2023-04-02T09:40:56Z,4152607597,56,Back,4152607601,141,53.6,4152607603,212,9.7,4152607679,189,,4152607605,213,0.8,4152607599,140,18.7,4152607595,123,,4156102013,178,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548555,252,1,1,29,13,3ix9om1svhd6obl0mbk1otgop,1,51.5,97.1,2023-04-01T14:29:48.497Z,2023-04-02T09:40:52Z,4152609715,213,6.2,4156102137,178,,4152609707,141,96.5,4152609703,56,Left,4152609711,212,5.4,4152609705,140,56.6,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548609,253,1,1,29,15,3ix9om1svhd6obl0mbk1otgop,0,62.7,98.7,2023-04-01T14:29:51.098Z,2023-04-02T09:40:51Z,4152610045,140,63.0,4152610049,212,12.3,4152610047,141,80.6,4152610043,56,Left,4156102273,178,,4152610051,213,4.7,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205967,1153,67,1,29,16,1uk609mhtsfhokhaewjapb26,1,36.2,14.8,2023-04-01T14:29:52.009Z,2023-04-02T09:54:08Z,4156172689,233,1117,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527205965,1117,67,1,29,16,3ix9om1svhd6obl0mbk1otgop,0,63.8,85.2,2023-04-01T14:29:52.010Z,2023-04-02T09:40:51Z,4156172697,233,1153,,,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548619,212,8,1,29,16,1uk609mhtsfhokhaewjapb26,1,37.5,13.1,2023-04-01T14:29:52.046Z,2023-04-02T09:54:09Z,4152610101,56,Back,4155639651,383,,4156102365,178,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548645,213,49,1,29,18,1uk609mhtsfhokhaewjapb26,1,29.6,14.8,2023-04-01T14:29:53.969Z,2023-04-02T09:40:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548733,214,1,1,29,18,1uk609mhtsfhokhaewjapb26,1,29.5,14.8,2023-04-01T14:29:54.030Z,2023-04-02T09:40:49Z,4152610761,213,3.4,4152610759,212,8.0,4152610749,56,Back,4156102745,178,,4152610753,140,22.2,4152610757,141,11.4,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548859,215,1,1,29,21,1uk609mhtsfhokhaewjapb26,1,22,4.9,2023-04-01T14:29:56.335Z,2023-04-02T09:40:49Z,4156102859,178,,4152611419,212,36.8,4152611415,140,55.5,4152611411,155,,4152611427,1,,4152611413,56,Right,4152611423,213,0.3,4152611417,141,21.0,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548865,216,61,1,29,23,1uk609mhtsfhokhaewjapb26,0,51.6,19.4,2023-04-01T14:29:58.608Z,2023-04-02T09:40:48Z,4152611449,56,Right,4156103357,21,,4156103359,178,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206069,1120,43,1,29,24,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-01T14:29:59.626Z,2023-04-02T05:36:12Z,4156173245,233,1162,4156173305,144,67,,,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206095,1122,43,1,29,24,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-01T14:29:59.626Z,2023-04-02T05:36:27Z,4156173447,233,1165,4156173527,144,67,,,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206065,1162,43,1,29,24,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-01T14:29:59.627Z,2023-04-02T05:36:12Z,4156173299,144,67,4156173249,233,1120,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206093,1165,43,1,29,24,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-01T14:29:59.627Z,2023-04-02T05:36:26Z,4156173451,233,1122,4156173519,144,67,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206139,1125,67,1,29,24,3ix9om1svhd6obl0mbk1otgop,1,49.5,81.6,2023-04-01T14:29:59.645Z,2023-04-02T09:54:09Z,4156173693,233,1171,,,,,,,,,,,,,,,,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206135,1171,67,1,29,24,1uk609mhtsfhokhaewjapb26,0,50.5,18.4,2023-04-01T14:29:59.646Z,2023-04-02T09:22:47Z,4156173699,233,1125,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548941,254,1,1,29,24,3ix9om1svhd6obl0mbk1otgop,1,50.8,75.3,2023-04-01T14:29:59.667Z,2023-04-02T09:54:09Z,4152611839,213,0.2,4152611835,212,7.1,4156103457,178,,4152611827,140,57.4,4152611823,56,Center,4152611831,141,77.5,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548951,255,49,1,29,25,3ix9om1svhd6obl0mbk1otgop,1,53.4,86.4,2023-04-01T14:30:00.400Z,2023-04-02T09:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548967,256,1,1,29,26,3ix9om1svhd6obl0mbk1otgop,0,55.9,80.7,2023-04-01T14:30:01.356Z,2023-04-02T09:40:47Z,4156103679,178,,4152611967,213,6.2,4152611961,140,74.7,4152611963,141,77.5,4152611959,56,Center,4152611957,155,,4152611965,212,19.9,,,,7weuixp1j81ga9pjhouf2h2hh,H. Van der Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526548979,217,8,1,29,27,1uk609mhtsfhokhaewjapb26,1,28.6,20.7,2023-04-01T14:30:02.775Z,2023-04-02T09:40:47Z,4152612059,56,Back,4156103777,178,,4155641207,385,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526549071,218,1,1,29,29,1uk609mhtsfhokhaewjapb26,0,33,2.7,2023-04-01T14:30:04.770Z,2023-04-02T09:40:46Z,4152612577,140,25.0,4152612581,212,12.3,4152612583,213,2.3,4156103923,178,,4152612579,141,15.9,4152612575,56,Back,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206327,1129,43,1,29,31,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-04-01T14:30:06.295Z,2023-04-02T05:37:43Z,4156175255,144,67,4156174631,233,1174,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206323,1174,43,1,29,31,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-01T14:30:06.296Z,2023-04-02T05:37:43Z,4156175249,144,67,4156174641,233,1129,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206483,1133,67,1,29,31,3ix9om1svhd6obl0mbk1otgop,1,69.1,87.9,2023-04-01T14:30:06.479Z,2023-04-02T09:54:10Z,4156175491,233,1179,,,,,,,,,,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527206481,1179,67,1,29,31,1uk609mhtsfhokhaewjapb26,0,30.9,12.1,2023-04-01T14:30:06.480Z,2023-04-02T09:22:27Z,4156175509,233,1133,,,,,,,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527235367,1340,83,1,29,33,1uk609mhtsfhokhaewjapb26,1,35.3,3.9,2023-04-01T14:30:08.454Z,2023-04-02T09:40:45Z,4156334873,399,242893,,,,,,,,,,,,,,,,,,,,,,7hdyeeejo7h9kvqt7x8jlrlec,D. De Neve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
