id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/11/value,qualifier/13/value,qualifier/16/value
2479260185,1097,67,2,47,11,1uk609mhtsfhokhaewjapb26,1,39.6,31.8,2022-10-29T17:19:51.100Z,2022-10-30T12:33:04Z,3882620979,233,920,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479260179,920,67,2,47,11,3ix9om1svhd6obl0mbk1otgop,0,60.4,68.2,2022-10-29T17:19:51.101Z,2022-10-30T12:33:03Z,3882620989,233,1097,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479143953,882,1,2,47,11,1uk609mhtsfhokhaewjapb26,0,39.2,34.4,2022-10-29T17:19:51.124Z,2022-10-30T12:33:03Z,3881971715,213,1.6,3881971713,212,3.3,3882544191,178,,3881971739,236,,3881971709,140,39.0,3881997681,233,365,3881971707,56,Back,3881971741,286,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,3881971711,141,,,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012245,365,74,2,47,11,3ix9om1svhd6obl0mbk1otgop,1,60.3,67,2022-10-29T17:19:51.238Z,2022-10-30T12:33:02Z,3881216649,56,Center,3882544277,389,,3881997689,233,882,3881971563,285,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012337,448,1,2,47,16,1uk609mhtsfhokhaewjapb26,1,52,47.9,2022-10-29T17:19:55.874Z,2022-10-30T12:33:01Z,3881217223,213,5.1,3881217221,212,20.4,3881217219,141,19.8,3882544749,178,,3881217215,56,Right,3881217217,140,58.7,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012341,449,1,2,47,18,1uk609mhtsfhokhaewjapb26,0,60.9,13.7,2022-10-29T17:19:58.249Z,2022-10-30T12:33:00Z,3881217243,140,78.3,3881217241,56,Right,3881217251,213,5.8,3881217245,141,0.0,3881217247,212,20.9,3882544931,178,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012537,366,5,2,47,21,3ix9om1svhd6obl0mbk1otgop,1,21.6,101.4,2022-10-29T17:20:01.194Z,2022-10-30T06:18:55Z,3881218395,347,,3881218393,56,Back,3881218413,233,450,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012347,450,5,2,47,21,1uk609mhtsfhokhaewjapb26,0,78.4,-1.4,2022-10-29T17:20:01.194Z,2022-10-30T06:18:55Z,3881217279,347,,3881217277,56,Right,3881218417,233,366,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012549,367,1,2,47,42,3ix9om1svhd6obl0mbk1otgop,0,30,100,2022-10-29T17:20:22.450Z,2022-10-30T12:33:00Z,3881218485,140,46.4,3881218487,141,98.0,3881218483,56,Back,3881218489,212,17.4,3881218481,107,,3881218491,213,6.1,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479260935,1109,67,2,47,44,1uk609mhtsfhokhaewjapb26,1,56.8,3.9,2022-10-29T17:20:24.056Z,2022-10-30T12:32:59Z,3882623337,233,922,,,,,,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479260931,922,67,2,47,44,3ix9om1svhd6obl0mbk1otgop,0,43.2,96.1,2022-10-29T17:20:24.057Z,2022-10-30T12:32:59Z,3882623355,233,1109,,,,,,,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012551,451,8,2,47,44,1uk609mhtsfhokhaewjapb26,1,57.2,0.8,2022-10-29T17:20:24.071Z,2022-10-30T12:32:59Z,3882545531,178,,3881218495,56,Right,3881974641,385,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012687,368,5,2,47,45,3ix9om1svhd6obl0mbk1otgop,1,47.2,101.2,2022-10-29T17:20:25Z,2022-10-30T06:19:12Z,3881219275,347,,3881219299,233,452,3881219273,56,Back,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012559,452,5,2,47,45,1uk609mhtsfhokhaewjapb26,0,52.8,-1.2,2022-10-29T17:20:25Z,2022-10-30T06:19:13Z,3881218559,347,,3881219335,233,368,3881218557,56,Right,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012699,369,1,2,47,56,3ix9om1svhd6obl0mbk1otgop,0,48.7,100,2022-10-29T17:20:36.390Z,2022-10-30T12:32:58Z,3881219365,141,95.9,3881219367,212,18.9,3881219359,107,,3881219363,140,66.3,3881219369,213,6.1,3881219361,56,Left,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012713,453,1,2,47,57,1uk609mhtsfhokhaewjapb26,1,38.2,0.1,2022-10-29T17:20:37.597Z,2022-10-30T12:32:58Z,3881219423,213,0.8,3881219421,212,10.4,3881219419,141,11.1,3881219417,140,45.1,3881219415,56,Back,3882545907,178,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012715,454,49,2,47,58,1uk609mhtsfhokhaewjapb26,1,45.8,12.8,2022-10-29T17:20:38.413Z,2022-10-30T12:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012719,455,50,2,47,59,1uk609mhtsfhokhaewjapb26,1,43.7,8.3,2022-10-29T17:20:39.242Z,2022-10-30T12:32:57Z,3881219445,286,,3881219443,56,Back,3881219625,233,370,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012745,370,7,2,47,59,3ix9om1svhd6obl0mbk1otgop,1,56.3,91.7,2022-10-29T17:20:39.443Z,2022-10-30T12:32:56Z,3881219589,285,,3882546263,178,,3881219585,56,Left,3881219603,233,455,3881975443,384,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012747,371,49,2,48,1,3ix9om1svhd6obl0mbk1otgop,1,56.4,83.5,2022-10-29T17:20:40.978Z,2022-10-30T12:32:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012755,372,1,2,48,1,3ix9om1svhd6obl0mbk1otgop,1,56.4,83.3,2022-10-29T17:20:41.223Z,2022-10-30T12:32:55Z,3882546615,178,,3881219651,213,4.3,3881219643,141,78.4,3881219635,56,Center,3881219647,212,3.6,3881219639,140,55.1,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012777,373,1,2,48,2,3ix9om1svhd6obl0mbk1otgop,1,52.4,71,2022-10-29T17:20:42.060Z,2022-10-30T12:32:55Z,3882546797,178,,3881219761,56,Left,3881219771,1,,3881219763,140,87.4,3881219769,213,0.5,3881219765,141,98.3,3881219767,212,41.2,3881219759,155,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012805,374,1,2,48,5,3ix9om1svhd6obl0mbk1otgop,0,85.1,97.8,2022-10-29T17:20:45.699Z,2022-10-30T12:32:54Z,3881219899,213,5.7,3881219891,56,Left,3881219897,212,2.1,3882547433,178,,3881219893,140,86.8,3881976463,236,,3881997693,233,456,3881976465,286,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,3881219895,141,,,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012785,456,74,2,48,6,1uk609mhtsfhokhaewjapb26,1,12.6,3.1,2022-10-29T17:20:45.828Z,2022-10-30T12:32:54Z,3881976583,56,Back,3881997697,233,374,3882547621,178,,3882547619,21,,3881976585,285,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012809,457,12,2,48,7,1uk609mhtsfhokhaewjapb26,1,2.7,6.9,2022-10-29T17:20:47.667Z,2022-10-30T12:32:54Z,3882547759,178,,3881219917,212,6.9,3881219915,141,0.0,3881219911,56,Back,3881219919,213,5.2,3881219913,140,5.8,3881219959,167,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012813,458,5,2,48,8,1uk609mhtsfhokhaewjapb26,0,5.2,-2,2022-10-29T17:20:48.139Z,2022-10-30T06:20:35Z,3881219941,56,Back,3881219943,347,,3881399573,233,711,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479045095,711,5,2,48,8,3ix9om1svhd6obl0mbk1otgop,1,94.8,102,2022-10-29T17:20:48.139Z,2022-10-30T06:20:34Z,3881399543,56,Left,3881399547,233,458,3881399545,347,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479044895,710,43,2,48,9,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-29T17:20:48.775Z,2022-10-29T18:15:49Z,3881398489,233,458,3881398779,144,5,3881398459,347,0,3881398457,56,Left,,,,,,,,,,,,,ez9zc94k1nj4qxjf2hrvj5dgq,Y. Gboho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479012995,375,1,2,48,29,3ix9om1svhd6obl0mbk1otgop,0,94.5,100,2022-10-29T17:21:09.060Z,2022-10-30T12:32:53Z,3881221033,213,4.7,3881397901,1,,3881221031,212,26.9,3881221027,140,93.0,3881221025,56,Center,3881221029,141,62.1,3881397899,107,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013009,459,12,2,48,30,1uk609mhtsfhokhaewjapb26,1,7.7,31.7,2022-10-29T17:21:10.724Z,2022-10-30T12:32:53Z,3881221087,140,29.8,3882548221,388,,3881221097,15,,3881221095,213,5.8,3881221091,141,14.7,3881221093,212,25.9,3881221083,56,Back,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013015,460,49,2,48,32,1uk609mhtsfhokhaewjapb26,1,23.5,28.1,2022-10-29T17:21:12.650Z,2022-10-30T12:32:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013049,376,45,2,48,34,3ix9om1svhd6obl0mbk1otgop,0,74.6,74,2022-10-29T17:21:14.168Z,2022-10-30T12:32:52Z,3881997609,286,,3881221325,233,461,3881221313,56,Center,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013029,461,3,2,48,34,1uk609mhtsfhokhaewjapb26,1,25.4,26,2022-10-29T17:21:14.168Z,2022-10-30T12:32:51Z,3882548501,178,,3881221319,233,376,3881221201,56,Back,3881978071,285,,3881978073,465,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013045,462,1,2,48,35,1uk609mhtsfhokhaewjapb26,1,29,30.3,2022-10-29T17:21:15.258Z,2022-10-30T12:32:51Z,3881221303,213,1.0,3881221301,212,9.4,3882548609,178,,3881221299,141,41.9,3881221293,3,,3881221295,56,Back,3881221297,140,33.9,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013085,463,1,2,48,36,1uk609mhtsfhokhaewjapb26,1,32.8,39.2,2022-10-29T17:21:16.733Z,2022-10-30T12:32:51Z,3881221489,56,Center,3881221493,141,62.0,3881221491,140,57.7,3881221497,213,0.5,3882548755,178,,3881221495,212,30.4,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013089,464,61,2,48,38,1uk609mhtsfhokhaewjapb26,0,55.9,63.7,2022-10-29T17:21:18.650Z,2022-10-30T12:32:50Z,3882549033,178,,3881221507,56,Center,,,,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479262155,924,67,2,48,41,3ix9om1svhd6obl0mbk1otgop,1,26.8,35.7,2022-10-29T17:21:20.869Z,2022-10-30T12:32:50Z,3882627609,233,1121,,,,,,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479262153,1121,67,2,48,41,1uk609mhtsfhokhaewjapb26,0,73.2,64.3,2022-10-29T17:21:20.870Z,2022-10-30T12:32:50Z,3882627625,233,924,,,,,,,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013115,377,12,2,48,41,3ix9om1svhd6obl0mbk1otgop,1,25.5,38,2022-10-29T17:21:20.895Z,2022-10-30T12:32:49Z,3881221665,56,Back,3881221667,140,18.4,3882549193,178,,3881221669,141,0.1,3881221671,212,26.8,3881221673,213,4.4,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013117,378,5,2,48,42,3ix9om1svhd6obl0mbk1otgop,0,17.8,-1.5,2022-10-29T17:21:22.168Z,2022-10-30T06:21:27Z,3881221713,233,465,3881221675,56,Back,3881221677,347,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013123,465,5,2,48,42,1uk609mhtsfhokhaewjapb26,1,82.2,101.5,2022-10-29T17:21:22.168Z,2022-10-30T06:21:27Z,3881221695,347,,3881221693,56,Left,3881221699,233,378,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013137,466,1,2,48,46,1uk609mhtsfhokhaewjapb26,1,75,100,2022-10-29T17:21:26.307Z,2022-10-30T12:32:49Z,3881221773,212,11.4,3881221771,141,87.1,3881221769,140,80.0,3881221775,213,5.2,3881221765,107,,3881221767,56,Left,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013153,467,1,2,48,49,1uk609mhtsfhokhaewjapb26,1,74.8,91.5,2022-10-29T17:21:29.112Z,2022-10-30T12:32:48Z,3882549531,178,,3881221859,141,94.1,3881221861,212,19.5,3881221857,140,93.3,3881221855,56,Left,3881221863,213,0.1,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013173,468,1,2,48,51,1uk609mhtsfhokhaewjapb26,0,86.4,96.5,2022-10-29T17:21:31.233Z,2022-10-30T12:32:47Z,3881221967,155,,3881221977,212,32.3,3881978629,224,,3881221971,56,Center,3882549583,178,,3883169187,1,,3881221979,213,4.8,3881221965,2,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,3881221975,141,3881978631,72,49.1,3881221973,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013229,380,12,2,48,52,3ix9om1svhd6obl0mbk1otgop,1,11.3,46.7,2022-10-29T17:21:32.747Z,2022-10-30T12:32:47Z,3882549701,178,,3881222223,213,6.3,3881222221,212,13.9,3881222217,140,24.5,3881222215,56,Back,3881222219,141,46.4,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013233,381,1,2,48,54,3ix9om1svhd6obl0mbk1otgop,0,22.2,42.4,2022-10-29T17:21:34.002Z,2022-10-30T12:32:47Z,3881222263,141,0.0,3882550019,178,,3881222261,140,29.4,3881222267,213,5.0,3881222259,56,Back,3881222265,212,30.7,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013201,379,43,2,48,54,3ix9om1svhd6obl0mbk1otgop,1,0,0,2022-10-29T17:21:34.376Z,2022-10-29T17:21:40Z,3881222393,144,3,3881222075,285,0,3881222071,56,Back,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013239,382,5,2,48,58,3ix9om1svhd6obl0mbk1otgop,0,33.6,-1.6,2022-10-29T17:21:38.065Z,2022-10-30T06:22:01Z,3881222281,56,Back,3881222875,233,469,3881222283,347,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013333,469,5,2,48,58,1uk609mhtsfhokhaewjapb26,1,66.4,101.6,2022-10-29T17:21:38.065Z,2022-10-30T06:22:01Z,3881222859,233,382,3881222815,56,Left,3881222817,347,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013347,470,1,2,49,6,1uk609mhtsfhokhaewjapb26,1,62.6,100,2022-10-29T17:21:46.677Z,2022-10-30T12:32:46Z,3881222903,141,95.6,3881222897,107,,3881222901,140,54.1,3881222905,212,9.9,3881222907,213,3.6,3881222899,56,Left,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013353,471,1,2,49,8,1uk609mhtsfhokhaewjapb26,0,54.6,99.5,2022-10-29T17:21:48.567Z,2022-10-30T12:32:46Z,3881223087,286,,3881222927,56,Left,3881222933,212,3.7,3881222931,141,94.4,3881222935,213,4.3,3882550231,178,,3881223083,233,383,3881222929,140,53.3,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,3881223081,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013383,383,74,2,49,8,3ix9om1svhd6obl0mbk1otgop,1,46,0.4,2022-10-29T17:21:48.612Z,2022-10-30T12:32:45Z,3881223053,285,,3881223051,56,Back,3881223101,233,471,3882550335,178,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013395,384,5,2,49,9,3ix9om1svhd6obl0mbk1otgop,0,41.7,-1.4,2022-10-29T17:21:49.556Z,2022-10-30T06:22:16Z,3881223115,347,,3881223289,233,472,3881223113,56,Back,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013417,472,5,2,49,9,1uk609mhtsfhokhaewjapb26,1,58.3,101.4,2022-10-29T17:21:49.556Z,2022-10-30T06:22:16Z,3881223217,56,Left,3881223277,233,384,3881223219,347,,,,,,,,,,,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013443,473,1,2,49,14,1uk609mhtsfhokhaewjapb26,1,62.6,100,2022-10-29T17:21:54.072Z,2022-10-30T12:32:45Z,3881223383,213,5.1,3881223381,212,11.7,3881223375,56,Left,3881223377,140,66.8,3881223379,141,85.1,3881223373,107,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013445,474,1,2,49,15,1uk609mhtsfhokhaewjapb26,1,66.1,92.4,2022-10-29T17:21:54.858Z,2022-10-30T12:32:44Z,3881223389,140,64.6,3881223391,141,95.4,3881223393,212,2.6,3881223405,156,,3881223395,213,2.2,3881223387,56,Left,3882551043,178,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013463,475,1,2,49,16,1uk609mhtsfhokhaewjapb26,1,65.3,99.7,2022-10-29T17:21:56.105Z,2022-10-30T12:32:44Z,3882551147,178,,3881223535,212,7.7,3881223537,213,4.9,3881223525,56,Left,3881223533,141,88.7,3881223529,140,67.0,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013469,476,1,2,49,17,1uk609mhtsfhokhaewjapb26,0,68.4,88.5,2022-10-29T17:21:57.353Z,2022-10-30T12:32:43Z,3881223555,213,4.9,3882551221,178,,3881223547,56,Left,3881223549,140,69.4,3881223553,212,6.5,3881223551,141,79.0,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013499,385,61,2,49,17,3ix9om1svhd6obl0mbk1otgop,1,31.1,15.3,2022-10-29T17:21:57.535Z,2022-10-30T12:32:43Z,3881223733,56,Back,3882551403,178,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013479,477,1,2,49,18,1uk609mhtsfhokhaewjapb26,1,74.9,75.7,2022-10-29T17:21:58.669Z,2022-10-30T12:32:43Z,3881223619,56,Left,3881223623,141,83.0,3881223621,140,87.4,3881223625,212,14.0,3881223627,213,0.4,3882551483,178,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013491,478,1,2,49,21,1uk609mhtsfhokhaewjapb26,1,89.6,83.5,2022-10-29T17:22:01.212Z,2022-10-30T12:32:42Z,3881223681,56,Center,3881223689,213,4.6,3881224683,154,,3881981879,72,,3881223677,2,,3881223687,212,16.4,3881224679,210,15,3881223683,140,87.2,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,3881981875,386,3882551617,178,,3881981873,225,,3881223685,141,,,,1,,,,,,,,,,,,,,,,,,,59.7,,
2479013509,479,15,2,49,21,1uk609mhtsfhokhaewjapb26,1,87.8,63,2022-10-29T17:22:01.751Z,2022-10-30T12:32:42Z,3881223775,17,,3881224129,82,,3881224735,231,57.3,3881224713,102,53.2,3881224705,154,,3881224729,146,90.7,3881224721,328,,3881224703,29,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,3881225071,233,3881223773,22,386,3881224733,230,96.8,3881223777,56,3881224707,55,478,,,3882552187,178,3881982411,76,,3881224731,147,59.4,3881224717,103,3881224125,72,,,,,,Center,,19
2479013557,386,10,2,49,22,3ix9om1svhd6obl0mbk1otgop,1,11.4,38.6,2022-10-29T17:22:01.802Z,2022-10-30T12:32:41Z,3882552319,178,,3881224961,94,,3881224045,56,Back,3881225103,233,479,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013567,387,6,2,49,22,3ix9om1svhd6obl0mbk1otgop,0,0,32.7,2022-10-29T17:22:02.578Z,2022-10-30T06:23:48Z,3881224103,73,,3881224185,233,480,3881224081,56,Back,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013545,480,6,2,49,22,1uk609mhtsfhokhaewjapb26,1,100,67.3,2022-10-29T17:22:02.578Z,2022-10-30T06:23:48Z,3881224155,233,387,3881223997,73,,3881223993,56,Center,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013731,481,1,2,49,42,1uk609mhtsfhokhaewjapb26,1,99.5,99.5,2022-10-29T17:22:22.489Z,2022-10-30T06:23:54Z,3881225025,56,Left,3881225027,140,89.7,3881225033,213,3.7,3882552937,178,,3881225031,212,11.9,3881225023,6,,3881225029,141,90.6,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479013759,482,1,2,49,45,1uk609mhtsfhokhaewjapb26,0,87,94.8,2022-10-29T17:22:24.989Z,2022-10-30T12:32:40Z,3881225183,141,46.6,3881225181,140,87.0,3881225179,56,Center,3883168637,1,,3881225175,2,,3881225177,155,,3881225185,212,32.8,3881225187,213,4.7,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,3881985755,223,3881985757,20,,3882553269,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
