id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2458124287,352,7,2,52,27,jb4xejoxjfk5a0a50bo8hvst,0,33.9,61.9,2022-09-10T17:23:29.496Z,2022-09-11T08:44:01Z,3770240725,233,695,3770912065,383,,3770240655,56,Back,3772110483,178,,3770240657,285,,,,,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458245741,1167,61,2,52,27,1oyb7oym5nwzny8vxf03szd2h,1,65.6,39,2022-09-10T17:23:29.650Z,2022-09-11T08:44:01Z,3770914545,56,Center,3772110605,178,,,,,,,,,,,,,,,,,,,,8mkkchf0ysdf78r0lncd73klw,A. Nusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124293,353,49,2,52,28,jb4xejoxjfk5a0a50bo8hvst,1,30.9,58.5,2022-09-10T17:23:31.240Z,2022-09-11T08:44:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124371,354,1,2,52,31,jb4xejoxjfk5a0a50bo8hvst,1,32.3,56,2022-09-10T17:23:34.108Z,2022-09-11T08:43:59Z,3772111013,178,,3770241093,56,Back,3770241097,141,52.5,3770241099,212,21.6,3770241101,213,3.3,3770241095,140,11.9,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124453,355,1,2,52,35,jb4xejoxjfk5a0a50bo8hvst,0,12.2,51.9,2022-09-10T17:23:37.528Z,2022-09-11T08:43:58Z,3770241521,155,,3770241531,213,6.0,3770241525,140,55.5,3770241529,212,47.1,3770241527,141,33.6,3772111227,178,,3770241523,56,Center,3770241533,1,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124459,696,44,2,52,38,1oyb7oym5nwzny8vxf03szd2h,1,46.3,73.3,2022-09-10T17:23:40.600Z,2022-09-11T09:15:23Z,3770241563,285,,3770241561,56,Back,3770241595,233,356,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124455,356,44,2,52,38,jb4xejoxjfk5a0a50bo8hvst,0,53.7,26.7,2022-09-10T17:23:40.601Z,2022-09-11T08:43:57Z,3770241543,286,,3770241541,56,Center,3770241703,233,696,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124483,697,1,2,52,38,1oyb7oym5nwzny8vxf03szd2h,1,45.8,74,2022-09-10T17:23:40.687Z,2022-09-11T09:15:24Z,3770241659,56,Center,3770241657,3,,3770241663,141,57.7,3770241667,213,5.6,3770241665,212,16.8,3772111465,388,,3770241661,140,57.8,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124499,698,49,2,52,40,1oyb7oym5nwzny8vxf03szd2h,1,58.4,56,2022-09-10T17:23:43.139Z,2022-09-11T08:43:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124557,699,4,2,52,42,1oyb7oym5nwzny8vxf03szd2h,1,56.9,60.5,2022-09-10T17:23:44.769Z,2022-09-11T08:43:55Z,3770242119,286,,3770242107,56,Center,3770242131,233,357,3770242115,265,,3770242111,152,,3770242103,13,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124541,357,4,2,52,42,jb4xejoxjfk5a0a50bo8hvst,0,43.1,39.5,2022-09-10T17:23:44.770Z,2022-09-11T08:43:55Z,3770242033,285,,3770242025,152,,3770242019,56,Back,3770242029,265,,3770242015,13,,3770242153,233,699,3772111991,178,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124603,358,17,2,52,49,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T17:23:51.820Z,2022-09-11T03:01:13Z,3770242391,31,,3770242395,13,243,3770242393,392,,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458124975,700,1,2,53,8,1oyb7oym5nwzny8vxf03szd2h,1,56.3,68.4,2022-09-10T17:24:10.433Z,2022-09-11T08:43:55Z,3772112335,178,,3770244563,5,,3770918053,189,,3770244569,140,42.0,3770244577,1,,3770244575,213,4.3,3770244567,56,Back,3770244565,152,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,3770244573,212,38.7,3770244571,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125005,701,1,2,53,13,1oyb7oym5nwzny8vxf03szd2h,1,47.1,26.3,2022-09-10T17:24:16.262Z,2022-09-11T08:43:54Z,3770244745,212,20.0,3770244741,140,34.6,3770244739,56,Back,3770244747,213,2.3,3772112407,178,,3770244743,141,48.4,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125037,702,1,2,53,16,1oyb7oym5nwzny8vxf03szd2h,1,36.5,47.4,2022-09-10T17:24:18.362Z,2022-09-11T08:43:53Z,3770244967,140,37.7,3770244969,141,86.3,3770244965,56,Back,3770244973,213,1.5,3772112437,178,,3770244971,212,26.5,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125093,703,1,2,53,19,1oyb7oym5nwzny8vxf03szd2h,1,42.7,84.9,2022-09-10T17:24:21.673Z,2022-09-11T08:43:52Z,3770245351,1,,3772112507,178,,3770245343,140,79.6,3770245347,212,38.9,3770245349,213,0.1,3770245339,155,,3770245345,141,90.3,3770245341,56,Left,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125107,704,1,2,53,23,1oyb7oym5nwzny8vxf03szd2h,0,84.6,76.3,2022-09-10T17:24:26.112Z,2022-09-11T08:43:52Z,3770245427,212,21.8,3772112677,178,,3770245425,141,44.8,3770918989,386,,3770918991,72,,3770918987,225,,3770245417,2,,3770245423,140,88.3,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,3770245421,56,Center,3770245429,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125163,359,12,2,53,24,jb4xejoxjfk5a0a50bo8hvst,1,10.3,44,2022-09-10T17:24:27.114Z,2022-09-11T08:43:51Z,3770245769,213,5.1,3770245765,141,2.9,3770245759,56,Back,3770245763,140,22.1,3772112995,389,,3770245767,212,30.6,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125167,360,49,2,53,27,jb4xejoxjfk5a0a50bo8hvst,1,17.3,3.4,2022-09-10T17:24:29.614Z,2022-09-11T08:43:51Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125201,361,1,2,53,29,jb4xejoxjfk5a0a50bo8hvst,1,14.8,8.2,2022-09-10T17:24:32.268Z,2022-09-11T08:43:50Z,3770246007,141,11.7,3770246003,56,Back,3770246011,213,0.1,3772113499,178,,3770246005,140,30.9,3770246009,212,17.1,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125215,362,1,2,53,31,jb4xejoxjfk5a0a50bo8hvst,0,27.1,9.4,2022-09-10T17:24:33.914Z,2022-09-11T08:43:49Z,3772113631,178,,3770246065,56,Back,3770246071,212,20.9,3770246069,141,21.3,3770246067,140,45.5,3770246073,213,0.4,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458470517,1526,67,2,53,32,1oyb7oym5nwzny8vxf03szd2h,1,56.5,82.4,2022-09-10T17:24:35.115Z,2022-09-11T09:15:24Z,3772179371,233,823,,,,,,,,,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458470511,823,67,2,53,32,jb4xejoxjfk5a0a50bo8hvst,0,43.5,17.6,2022-09-10T17:24:35.116Z,2022-09-11T08:43:48Z,3772179405,233,1526,,,,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125237,705,8,2,53,32,1oyb7oym5nwzny8vxf03szd2h,1,56.8,84.6,2022-09-10T17:24:35.185Z,2022-09-11T09:15:24Z,3770246169,56,Left,3770923491,383,,3772113901,21,,3772113903,178,,,,,,,,,,,,,,99jqn2osue4tyo1l7yb93s639,D. Boyata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125285,706,49,2,53,34,1oyb7oym5nwzny8vxf03szd2h,1,64.5,85.7,2022-09-10T17:24:36.465Z,2022-09-11T08:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125363,707,4,2,53,36,1oyb7oym5nwzny8vxf03szd2h,1,63.3,79.9,2022-09-10T17:24:38.474Z,2022-09-11T08:43:47Z,3770246869,13,,3770246911,233,363,3770246873,56,Left,3770246877,286,,3770246871,295,,3770246875,152,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125347,363,4,2,53,36,jb4xejoxjfk5a0a50bo8hvst,0,36.7,20.1,2022-09-10T17:24:38.475Z,2022-09-11T08:43:46Z,3770246769,13,,3770246779,152,,3772114177,178,,3770246781,285,,3770246773,295,,3770246777,56,Back,3770246967,233,707,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125593,708,1,2,53,46,1oyb7oym5nwzny8vxf03szd2h,1,63.3,76.5,2022-09-10T17:24:49.086Z,2022-09-11T08:43:46Z,3770248163,152,,3772114305,178,,3770248167,140,68.8,3770248169,141,95.4,3770248161,5,,3770248165,56,Left,3770248173,213,1.1,3770248171,212,14.1,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125619,709,1,2,53,49,1oyb7oym5nwzny8vxf03szd2h,1,73.9,89,2022-09-10T17:24:51.746Z,2022-09-11T08:43:45Z,3772114485,178,,3770248317,56,Left,3770248323,212,16.3,3770248319,140,89.3,3770248321,141,91.5,3770248325,213,0.1,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125815,710,1,2,53,51,1oyb7oym5nwzny8vxf03szd2h,1,93.1,88.2,2022-09-10T17:24:54.066Z,2022-09-11T08:43:44Z,3772114655,178,,3770249405,56,Center,3770249413,213,4.5,3770925089,386,,3770395893,210,15,3770249407,140,87.8,3770249411,212,24.6,3770925091,72,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,3770249401,2,,3770249409,141,53.0,1,3770395895,154,3770925087,225,,,,,,,,,,,,,,,,,,,,,,,,
2458125821,711,15,2,53,53,1oyb7oym5nwzny8vxf03szd2h,1,86.7,57,2022-09-10T17:24:56.056Z,2022-09-11T08:43:43Z,3772115531,178,,3770395457,233,376,3770395935,230,98.3,3770395921,154,,3770249439,17,,3770395929,103,19,3770395937,231,53.6,3770395415,20,,3rrges782prcprsn207dk4zit,C. Larin,3770395923,55,710,3770395917,78,,,3770395931,146,3770395919,29,,3770249441,56,Center,3770395419,82,3770395927,102,90.1,51.0,,,3770249437,22,3770395933,147,53.2,3770926553,108,,,,,
2458126421,376,10,2,53,53,jb4xejoxjfk5a0a50bo8hvst,1,9.4,41.9,2022-09-10T17:24:56.119Z,2022-09-11T08:43:43Z,3770395469,233,711,3772115617,178,,3770252765,56,Back,3770252763,94,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125681,364,52,2,53,57,jb4xejoxjfk5a0a50bo8hvst,1,3.4,71.4,2022-09-10T17:25:00.166Z,2022-09-11T08:43:42Z,3770926741,376,,3772115827,178,,,,,,,,,,,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125871,365,1,2,54,12,jb4xejoxjfk5a0a50bo8hvst,0,16.1,58.4,2022-09-10T17:25:14.458Z,2022-09-11T08:43:42Z,3770249707,213,0.3,3770249699,56,Left,3770249703,141,81.5,3770249705,212,59.2,3770249701,140,70.5,3770249709,1,,3770249697,199,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125913,712,1,2,54,15,1oyb7oym5nwzny8vxf03szd2h,0,40.3,24.2,2022-09-10T17:25:17.493Z,2022-09-11T09:14:52Z,3772116107,388,,3770249885,212,26.1,3770249881,140,63.8,3770249879,56,Center,3770249877,3,,3770249887,213,0.3,3770249883,141,36.7,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458491929,1037,43,2,54,16,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T17:25:18.564Z,2022-09-11T04:48:12Z,3772288705,144,82,3772288647,178,0,,,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458491871,1036,43,2,54,16,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T17:25:18.604Z,2022-09-11T04:48:01Z,3772288313,178,0,3772288403,144,82,,,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458249225,636,61,2,54,17,jb4xejoxjfk5a0a50bo8hvst,1,41.7,63.6,2022-09-10T17:25:19.332Z,2022-09-11T08:43:41Z,3770932217,56,Back,3772117063,388,,3772117061,21,,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125917,713,44,2,54,17,1oyb7oym5nwzny8vxf03szd2h,1,58.3,36.4,2022-09-10T17:25:19.339Z,2022-09-11T09:15:25Z,3770249909,286,,3770249991,233,366,3770249907,56,Center,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125927,366,44,2,54,17,jb4xejoxjfk5a0a50bo8hvst,0,41.7,63.6,2022-09-10T17:25:19.340Z,2022-09-11T08:43:40Z,3770249983,233,713,3770249981,285,,3770249979,56,Back,,,,,,,,,,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125935,367,43,2,54,18,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-09-10T17:25:20.381Z,2022-09-10T19:52:56Z,3770250017,140,41.9,3770250023,212,2.2,3770250013,56,Back,3770250037,15,0,3770931673,144,12,3770250025,213,5.1,3770250021,141,55.4,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125941,714,49,2,54,18,1oyb7oym5nwzny8vxf03szd2h,1,58,34,2022-09-10T17:25:21.180Z,2022-09-11T08:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458125989,715,1,2,54,19,1oyb7oym5nwzny8vxf03szd2h,1,58.4,40.5,2022-09-10T17:25:22.272Z,2022-09-11T08:43:39Z,3770250321,56,Center,3770250325,141,67.2,3770250329,213,1.4,3770250327,212,18.4,3770250323,140,61.1,3772117273,178,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126001,716,1,2,54,21,1oyb7oym5nwzny8vxf03szd2h,0,58.5,59.1,2022-09-10T17:25:23.441Z,2022-09-11T08:43:39Z,3770250387,56,Center,3770250393,212,33.8,3772545653,1,,3772117425,178,,3770250389,140,90.0,3770250395,213,0.2,3770250391,141,69.6,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126017,368,52,2,54,24,jb4xejoxjfk5a0a50bo8hvst,1,12.5,31.6,2022-09-10T17:25:26.678Z,2022-09-11T08:43:38Z,3772117567,178,,3770932827,376,,,,,,,,,,,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126041,369,1,2,54,25,jb4xejoxjfk5a0a50bo8hvst,1,13.4,28.5,2022-09-10T17:25:27.470Z,2022-09-11T08:43:38Z,3770250641,287,,3770250591,212,20.0,3772117629,178,,3770250593,213,5.6,3770250585,56,Back,3770250589,141,10.1,3770250587,140,28.3,3770250583,123,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126123,370,1,2,54,29,jb4xejoxjfk5a0a50bo8hvst,0,38.7,9.3,2022-09-10T17:25:32.143Z,2022-09-11T08:43:37Z,3770251077,212,46.7,3770251073,140,83.2,3770251075,141,7.7,3770251071,56,Right,3770251081,1,,3770251079,213,6.3,3772117759,178,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458471253,1548,67,2,54,33,1oyb7oym5nwzny8vxf03szd2h,1,21,93.7,2022-09-10T17:25:35.886Z,2022-09-11T09:15:26Z,3772182919,233,832,,,,,,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458471251,832,67,2,54,33,jb4xejoxjfk5a0a50bo8hvst,0,79,6.3,2022-09-10T17:25:35.887Z,2022-09-11T08:43:36Z,3772182923,233,1548,,,,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126179,717,8,2,54,33,1oyb7oym5nwzny8vxf03szd2h,1,20.2,93.2,2022-09-10T17:25:35.953Z,2022-09-11T09:15:26Z,3770251337,56,Back,3770933439,385,,3772118091,178,,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126253,371,5,2,54,34,jb4xejoxjfk5a0a50bo8hvst,1,76.6,-1.8,2022-09-10T17:25:36.413Z,2022-09-11T03:05:14Z,3770251727,56,Right,3770251745,233,718,3770251731,347,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126199,718,5,2,54,34,1oyb7oym5nwzny8vxf03szd2h,0,23.4,101.8,2022-09-10T17:25:36.413Z,2022-09-11T03:05:14Z,3770251469,347,,3770251775,233,371,3770251467,56,Back,,,,,,,,,,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126283,372,1,2,54,38,jb4xejoxjfk5a0a50bo8hvst,1,75.7,0,2022-09-10T17:25:40.662Z,2022-09-11T08:43:35Z,3770251915,107,,3770251929,212,13.9,3770251919,56,Right,3770251921,140,62.7,3770251931,213,3.0,3770251925,141,2.1,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458127229,384,1,2,54,41,jb4xejoxjfk5a0a50bo8hvst,1,66.3,0.4,2022-09-10T17:25:43.422Z,2022-09-11T08:43:34Z,3772118649,178,,3770257333,141,21.8,3770257337,213,1.8,3770257329,56,Center,3770257335,212,14.9,3770257331,140,63.1,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126315,373,1,2,54,43,jb4xejoxjfk5a0a50bo8hvst,1,64.3,20.8,2022-09-10T17:25:45.383Z,2022-09-11T08:43:34Z,3772118919,178,,3770252101,141,59.3,3770252105,213,2.0,3770252095,56,Center,3770252099,140,51.5,3770252103,212,29.4,,,,,,,5jxclq9dzjbbqptbzz5jnwand,A. Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126351,374,1,2,54,46,jb4xejoxjfk5a0a50bo8hvst,1,50.9,53.3,2022-09-10T17:25:48.375Z,2022-09-11T08:43:34Z,3770252361,212,23.2,3772119043,178,,3770252363,213,0.7,3770252357,140,67.4,3770252359,141,76.0,3770252355,56,Center,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126355,375,1,2,54,50,jb4xejoxjfk5a0a50bo8hvst,0,62.7,79.4,2022-09-10T17:25:52.636Z,2022-09-11T08:43:33Z,3772545553,1,,3770252403,212,37.5,3770252399,140,89.8,3772119107,178,,3770252395,155,,3770252401,141,43.4,3770252405,213,5.6,3770252397,56,Center,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126371,719,52,2,54,52,1oyb7oym5nwzny8vxf03szd2h,1,7,56.7,2022-09-10T17:25:55.133Z,2022-09-11T08:43:32Z,3770934333,378,,3772119237,388,,,,,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126417,720,1,2,54,54,1oyb7oym5nwzny8vxf03szd2h,1,10.5,58.3,2022-09-10T17:25:56.504Z,2022-09-11T08:43:32Z,3770252753,212,19.0,3770252755,213,0.8,3770252751,141,79.1,3770252735,123,,3770252741,56,Back,3770252747,140,22.6,3772119377,178,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126501,721,1,2,54,56,1oyb7oym5nwzny8vxf03szd2h,1,20.1,75.5,2022-09-10T17:25:58.904Z,2022-09-11T08:43:31Z,3772119587,178,,3770253215,213,5.7,3770253211,212,9.1,3770253207,140,27.5,3770253209,141,68.4,3770253205,56,Back,,,,,,,1hlvnmu8we38d44sdexhhxcyd,E. Sobol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126531,722,1,2,54,57,1oyb7oym5nwzny8vxf03szd2h,1,25,72.5,2022-09-10T17:26:00.265Z,2022-09-11T08:43:30Z,3772119775,178,,3770253387,140,12.6,3770253389,141,49.0,3770253381,56,Back,3770253393,213,4.0,3770253391,212,20.6,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126539,723,1,2,55,0,1oyb7oym5nwzny8vxf03szd2h,1,17.3,42.3,2022-09-10T17:26:03.103Z,2022-09-11T08:43:30Z,3770253451,213,4.6,3770253437,56,Back,3770253447,212,11.4,3770253443,141,25.6,3772120065,178,,3770253439,140,16.5,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126569,724,1,2,55,3,1oyb7oym5nwzny8vxf03szd2h,1,24.2,21.5,2022-09-10T17:26:05.474Z,2022-09-11T08:43:29Z,3770253621,56,Back,3770253631,212,14.8,3770253627,141,43.0,3772120257,178,,3770253623,140,21.9,3770253633,213,1.7,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126619,725,1,2,55,6,1oyb7oym5nwzny8vxf03szd2h,1,28.9,41.2,2022-09-10T17:26:08.585Z,2022-09-11T08:43:28Z,3770253869,213,4.4,3772120305,178,,3770253861,56,Back,3770253865,141,15.6,3770253863,140,23.5,3770253867,212,18.3,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126641,726,1,2,55,8,1oyb7oym5nwzny8vxf03szd2h,1,34.3,20.7,2022-09-10T17:26:11.016Z,2022-09-11T08:43:27Z,3772120457,178,,3770253999,213,2.2,3770253991,56,Back,3770253995,141,40.6,3770253993,140,25.5,3770253997,212,16.4,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458126683,727,1,2,55,11,1oyb7oym5nwzny8vxf03szd2h,1,31.7,43.5,2022-09-10T17:26:13.456Z,2022-09-11T08:43:26Z,3770254261,212,22.5,3770254263,213,1.6,3770254257,140,30.5,3770254259,141,76.6,3770254255,56,Back,3772120571,178,,,,,,,,3qbl0ps3ms998s0apmpkre3md,É. Balanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
