id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,assist,qualifier/19/id,qualifier/19/qualifierId
2482776311,177,61,1,22,34,2b57rbw94i9ohnbch52owvqtq,1,5.5,46.4,2022-11-06T20:23:57.897Z,2022-11-07T10:02:05Z,3901034639,56,Back,3901747655,178,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776447,178,4,1,22,36,2b57rbw94i9ohnbch52owvqtq,1,4.7,39.9,2022-11-06T20:23:59.635Z,2022-11-07T10:02:04Z,3901035317,13,,3901035747,294,,3901035321,56,Back,3901035327,285,,3901035323,152,,3901035365,233,178,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776451,178,4,1,22,36,1uk609mhtsfhokhaewjapb26,0,95.3,60.1,2022-11-06T20:23:59.636Z,2022-11-07T10:02:04Z,3901035349,152,,3901035343,13,,3901035347,56,Center,3901035351,286,,3901035345,294,,3901035379,233,178,3901747761,178,,,,,ezb815xw3yx3r3ey51zovop91,A. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776827,179,1,1,23,3,2b57rbw94i9ohnbch52owvqtq,0,7.1,43.9,2022-11-06T20:24:26.542Z,2022-11-07T10:02:04Z,3901037259,140,65.4,3901037267,1,,3901037261,141,24.6,3901037263,212,62.6,3901037255,152,,3901037257,56,Center,3901037251,5,,3901037253,157,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,3901037265,213,3901747801,178,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776819,179,44,1,23,6,1uk609mhtsfhokhaewjapb26,1,37.1,69.7,2022-11-06T20:24:29.616Z,2022-11-07T10:02:03Z,3901037225,285,,3901037389,233,180,3901037223,56,Back,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776839,180,44,1,23,6,2b57rbw94i9ohnbch52owvqtq,0,62.9,30.3,2022-11-06T20:24:29.617Z,2022-11-07T10:02:03Z,3901037327,286,,3901037325,56,Center,3901037405,233,179,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776865,180,1,1,23,6,1uk609mhtsfhokhaewjapb26,1,35.9,70.8,2022-11-06T20:24:29.688Z,2022-11-07T10:02:03Z,3901037483,56,Back,3901037485,140,47.8,3901037495,213,5.3,3901747937,388,,3901037489,141,44.3,3901037481,3,,3901037491,212,21.9,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776889,181,1,1,23,8,1uk609mhtsfhokhaewjapb26,1,48.3,48.8,2022-11-06T20:24:31.806Z,2022-11-07T10:02:02Z,3901747989,178,,3901037615,155,,3901037617,56,Center,3901037621,140,62.0,3901037627,212,15.4,3901037623,141,56.9,3901037631,213,0.4,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776899,182,44,1,23,10,1uk609mhtsfhokhaewjapb26,1,59.3,54.4,2022-11-06T20:24:33.415Z,2022-11-07T10:02:02Z,3901037679,56,Center,3901037707,233,181,3901037681,286,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776905,181,44,1,23,10,2b57rbw94i9ohnbch52owvqtq,0,40.7,45.6,2022-11-06T20:24:33.416Z,2022-11-07T10:02:01Z,3901037705,285,,3901037703,56,Back,3901037711,233,182,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776909,183,1,1,23,10,1uk609mhtsfhokhaewjapb26,0,59.4,54.1,2022-11-06T20:24:33.528Z,2022-11-07T10:02:01Z,3901037717,3,,3901037719,56,Center,3901748073,388,,3901037725,212,14.8,3901037723,141,40.4,3901037727,213,5.6,3901037721,140,70.4,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482776999,182,1,1,23,12,2b57rbw94i9ohnbch52owvqtq,1,29.4,61.2,2022-11-06T20:24:36.057Z,2022-11-07T10:02:01Z,3901748123,178,,3901038205,141,51.6,3901038211,213,3.4,3901038203,140,4.5,3901038201,56,Back,3901038209,212,26.9,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777049,183,1,1,23,17,2b57rbw94i9ohnbch52owvqtq,0,5.5,52.1,2022-11-06T20:24:40.471Z,2022-11-07T10:02:00Z,3901038467,1,,3901038461,141,31.9,3901748143,178,,3901038463,212,50.2,3901038455,155,,3901038457,56,Center,3901038465,213,6.0,3901038459,140,51.5,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777073,184,44,1,23,20,1uk609mhtsfhokhaewjapb26,1,46.7,67.7,2022-11-06T20:24:43.599Z,2022-11-07T10:02:00Z,3901038621,233,184,3901038587,56,Back,3901038589,285,,,,,,,,,,,,,,,,,ezb815xw3yx3r3ey51zovop91,A. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777059,184,44,1,23,20,2b57rbw94i9ohnbch52owvqtq,0,53.3,32.3,2022-11-06T20:24:43.600Z,2022-11-07T10:01:59Z,3901038639,233,184,3901038529,56,Center,3901038531,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777087,185,1,1,23,20,1uk609mhtsfhokhaewjapb26,1,46.4,71.2,2022-11-06T20:24:43.648Z,2022-11-07T10:01:59Z,3901038681,213,5.1,3901038671,3,,3901038679,212,20.5,3901038675,140,54.6,3901748277,388,,3901038673,56,Center,3901038677,141,43.9,,,,ezb815xw3yx3r3ey51zovop91,A. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867329,776,49,1,23,22,1uk609mhtsfhokhaewjapb26,1,53.6,45,2022-11-06T20:24:45.319Z,2022-11-07T10:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777109,186,1,1,23,22,1uk609mhtsfhokhaewjapb26,1,53.6,45,2022-11-06T20:24:45.328Z,2022-11-07T10:01:58Z,3901748513,178,,3901038795,213,0.2,3901038791,141,50.7,3901038793,212,16.6,3901038787,56,Center,3901038789,140,69.0,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867357,777,61,1,23,23,1uk609mhtsfhokhaewjapb26,0,62.6,47.5,2022-11-06T20:24:46.514Z,2022-11-07T10:01:58Z,3901748583,178,,3901531869,56,Center,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867365,843,49,1,23,25,2b57rbw94i9ohnbch52owvqtq,1,29.1,54.1,2022-11-06T20:24:48.439Z,2022-11-07T10:01:58Z,,,,,,,,,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777179,185,1,1,23,25,2b57rbw94i9ohnbch52owvqtq,1,28.7,54.7,2022-11-06T20:24:48.568Z,2022-11-07T10:01:57Z,3901039175,213,1.4,3901748635,178,,3901039173,212,14.2,3901039171,141,75.3,3901039169,140,30.8,3901039165,56,Back,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777277,186,1,1,23,28,2b57rbw94i9ohnbch52owvqtq,1,35.3,85.4,2022-11-06T20:24:51.591Z,2022-11-07T10:01:56Z,3901039741,140,42.0,3901039747,213,5.7,3901039743,141,78.4,3901039739,56,Back,3901039745,212,8.5,3901748709,178,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777285,187,4,1,23,29,2b57rbw94i9ohnbch52owvqtq,1,48.1,89.1,2022-11-06T20:24:53.151Z,2022-11-07T10:01:56Z,3901039765,152,,3901039763,56,Back,3901039761,13,,3901039767,265,,3901039769,286,,3901040067,233,187,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777337,187,4,1,23,29,1uk609mhtsfhokhaewjapb26,0,51.9,10.9,2022-11-06T20:24:53.152Z,2022-11-07T10:01:56Z,3901040075,233,187,3901040009,265,,3901040005,56,Right,3901748781,178,,3901040007,152,,3901040011,285,,3901040003,13,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777527,188,1,1,23,43,2b57rbw94i9ohnbch52owvqtq,1,46.1,94.4,2022-11-06T20:25:06.717Z,2022-11-07T10:01:55Z,3901040935,189,,3901748841,178,,3901040909,212,20.8,3901040903,56,Center,3901040899,5,,3901040907,141,73.0,3901040913,213,5.5,3901040901,152,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,3901040905,140,,,,,,,,,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777553,189,1,1,23,44,2b57rbw94i9ohnbch52owvqtq,0,62.9,76.4,2022-11-06T20:25:07.961Z,2022-11-07T10:01:55Z,3901748913,178,,3901041039,56,Center,3901041045,212,15.7,3901041041,140,77.7,3901041047,213,6.2,3901041043,141,73.6,,,,,,,mzrka1w28qc7vgr5xmcngqg9,I. Boonen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777579,188,1,1,23,46,1uk609mhtsfhokhaewjapb26,1,19.6,34.8,2022-11-06T20:25:09.536Z,2022-11-07T10:01:54Z,3901748977,178,,3901041149,56,Back,3901041155,212,17.3,3901041151,140,24.9,3901041157,213,5.0,3901041153,141,10.7,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867409,778,49,1,23,48,1uk609mhtsfhokhaewjapb26,1,24.8,9.6,2022-11-06T20:25:11.511Z,2022-11-07T10:01:54Z,,,,,,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482914973,899,43,1,23,48,1uk609mhtsfhokhaewjapb26,1,0,0,2022-11-06T20:25:11.574Z,2022-11-07T06:30:25Z,3901779531,144,67,3901771187,233,1063,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482914971,1063,43,1,23,48,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-11-06T20:25:11.575Z,2022-11-07T06:30:24Z,3901779521,144,67,3901771197,233,899,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777637,189,1,1,23,49,1uk609mhtsfhokhaewjapb26,0,21.9,2.8,2022-11-06T20:25:12.631Z,2022-11-07T10:01:53Z,3901749123,178,,3901041425,140,27.0,3901041451,233,190,3901041447,236,,3901041455,286,,3901041423,56,Back,3901041427,141,5.8,3901041431,213,0.4,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,3901041429,212,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777617,190,74,1,23,49,2b57rbw94i9ohnbch52owvqtq,1,78.3,98.3,2022-11-06T20:25:12.688Z,2022-11-07T10:01:53Z,3901749183,178,,3901041325,56,Left,3901041457,233,189,3901041327,285,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777811,190,5,1,23,50,1uk609mhtsfhokhaewjapb26,1,18.4,-1.3,2022-11-06T20:25:13.351Z,2022-11-07T05:47:47Z,3901042373,233,191,3901042353,347,,3901042351,56,Back,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777653,191,5,1,23,50,2b57rbw94i9ohnbch52owvqtq,0,81.6,101.3,2022-11-06T20:25:13.351Z,2022-11-07T05:47:48Z,3901041501,56,Left,3901041503,347,,3901042395,233,190,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777887,191,1,1,24,0,1uk609mhtsfhokhaewjapb26,1,24.1,0,2022-11-06T20:25:24.096Z,2022-11-07T10:01:52Z,3901042743,140,38.0,3901042747,212,17.0,3901042741,56,Back,3901042745,141,11.9,3901042739,107,,3901042749,213,0.5,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777895,192,44,1,24,2,1uk609mhtsfhokhaewjapb26,1,35.9,9.7,2022-11-06T20:25:25.416Z,2022-11-07T10:01:52Z,3901042769,56,Back,3901042771,285,,3901042775,233,192,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777869,192,44,1,24,2,2b57rbw94i9ohnbch52owvqtq,0,64.1,90.3,2022-11-06T20:25:25.417Z,2022-11-07T10:01:52Z,3901042785,233,192,3901042605,286,,3901042601,56,Left,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777901,193,1,1,24,2,1uk609mhtsfhokhaewjapb26,0,35.5,7.2,2022-11-06T20:25:25.492Z,2022-11-07T10:01:51Z,3901042801,213,1.2,3901042799,212,10.5,3901042795,140,39.1,3901042793,56,Back,3901042797,141,21.6,3901042791,3,,3901749459,388,,3901532149,168,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777879,193,49,1,24,3,2b57rbw94i9ohnbch52owvqtq,1,61.1,84.5,2022-11-06T20:25:26.632Z,2022-11-07T10:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777907,194,1,1,24,3,2b57rbw94i9ohnbch52owvqtq,1,61.2,84.2,2022-11-06T20:25:26.695Z,2022-11-07T10:01:51Z,3901042833,155,,3901042835,56,Center,3901042839,140,73.7,3901042845,212,16.2,3901042847,213,5.7,3901042843,141,70.3,3901749551,178,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777919,195,44,1,24,4,2b57rbw94i9ohnbch52owvqtq,1,76.9,74.7,2022-11-06T20:25:28.080Z,2022-11-07T09:51:03Z,3901043075,233,194,3901042877,56,Center,3901042879,286,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777947,194,44,1,24,4,1uk609mhtsfhokhaewjapb26,0,23.1,25.3,2022-11-06T20:25:28.081Z,2022-11-07T09:51:03Z,3901043039,285,,3901043037,56,Back,3901043059,233,195,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867463,844,1,1,24,4,2b57rbw94i9ohnbch52owvqtq,0,75.2,77.9,2022-11-06T20:25:28.112Z,2022-11-07T10:01:50Z,3901532269,213,3.3,3901532257,3,,3901532261,56,Center,3901532259,168,,3901749825,388,,3901532265,141,77.5,3901532267,212,2.2,3901532263,140,73.1,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482777987,195,61,1,24,4,1uk609mhtsfhokhaewjapb26,1,23.2,25.6,2022-11-06T20:25:28.207Z,2022-11-07T10:01:50Z,3901043191,56,Back,3901749893,15,,3901749895,388,,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778005,196,1,1,24,6,1uk609mhtsfhokhaewjapb26,0,32.3,15.9,2022-11-06T20:25:30.097Z,2022-11-07T10:01:50Z,3901043303,141,4.3,3901043301,140,46.4,3901043307,213,5.8,3901044593,168,,3901043305,212,16.8,3901043299,56,Back,3901043297,3,,3901749943,388,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778033,196,1,1,24,9,2b57rbw94i9ohnbch52owvqtq,0,52.1,95.1,2022-11-06T20:25:32.495Z,2022-11-07T10:01:49Z,3901532359,157,,3901043481,212,6.9,3901043483,213,0.6,3901749989,178,,3901532361,1,,3901043477,140,57.4,3901043475,56,Left,3901043479,141,100.0,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778189,197,5,1,24,9,1uk609mhtsfhokhaewjapb26,1,43.4,-1.2,2022-11-06T20:25:33.007Z,2022-11-07T05:49:04Z,3901044237,56,Back,3901044275,233,197,3901044239,347,,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778037,197,5,1,24,9,2b57rbw94i9ohnbch52owvqtq,0,56.6,101.2,2022-11-06T20:25:33.007Z,2022-11-07T05:49:05Z,3901044285,233,197,3901043489,56,Left,3901043491,347,,,,,,,,,,,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778389,198,1,1,24,32,1uk609mhtsfhokhaewjapb26,1,45.8,0,2022-11-06T20:25:56.008Z,2022-11-07T10:01:49Z,3901045449,212,13.3,3901045441,107,,3901045447,141,6.2,3901045443,56,Right,3901045451,213,0.4,3901045445,140,57.7,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778409,199,1,1,24,33,1uk609mhtsfhokhaewjapb26,0,54,2.5,2022-11-06T20:25:57.135Z,2022-11-07T10:01:48Z,3901045547,140,61.2,3901045543,3,,3901045553,213,1.0,3901045551,212,14.7,3901045545,56,Right,3901045549,141,21.0,3901750139,388,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778437,198,49,1,24,35,2b57rbw94i9ohnbch52owvqtq,1,43.5,87.7,2022-11-06T20:25:58.334Z,2022-11-07T10:01:48Z,,,,,,,,,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778493,199,1,1,24,35,2b57rbw94i9ohnbch52owvqtq,1,43.3,87.4,2022-11-06T20:25:58.400Z,2022-11-07T10:01:48Z,3901045975,1,,3901045973,213,5.8,3901750253,178,,3901045971,212,27.2,3901045965,56,Center,3901045963,157,,3901045967,140,65.7,3901045969,141,67.3,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778499,200,44,1,24,36,2b57rbw94i9ohnbch52owvqtq,1,61.2,77.7,2022-11-06T20:26:00.178Z,2022-11-07T10:01:47Z,3901046009,286,,3901046007,56,Center,3901046023,233,200,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778483,200,44,1,24,36,1uk609mhtsfhokhaewjapb26,0,38.8,22.3,2022-11-06T20:26:00.179Z,2022-11-07T10:01:47Z,3901045909,56,Back,3901046043,233,200,3901045911,285,,,,,,,,,,,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778509,201,1,1,24,36,2b57rbw94i9ohnbch52owvqtq,0,60.8,77.6,2022-11-06T20:26:00.216Z,2022-11-07T10:01:47Z,3901750355,388,,3901046057,3,,3901046065,212,13.6,3901046061,140,64.4,3901046067,213,5.0,3901046063,141,58.4,3901046059,56,Center,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778527,201,1,1,24,38,1uk609mhtsfhokhaewjapb26,0,37.4,40.2,2022-11-06T20:26:01.831Z,2022-11-07T10:01:46Z,3901750405,388,,3901046159,141,28.5,3901046157,140,43.9,3901046153,3,,3901046161,212,10.5,3901046155,56,Back,3901046163,213,5.4,,,,ezb815xw3yx3r3ey51zovop91,A. Radovanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778575,202,1,1,24,40,2b57rbw94i9ohnbch52owvqtq,0,51.7,72.9,2022-11-06T20:26:03.720Z,2022-11-07T10:01:46Z,3901046407,213,0.4,3901046401,140,78.3,3901046403,141,90.6,3901046405,212,30.4,3901046399,56,Left,3901046397,3,,3901750479,388,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482867531,781,49,1,24,43,1uk609mhtsfhokhaewjapb26,1,30.2,11.3,2022-11-06T20:26:06.848Z,2022-11-07T10:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778633,202,1,1,24,43,1uk609mhtsfhokhaewjapb26,1,30.1,11,2022-11-06T20:26:06.928Z,2022-11-07T10:01:45Z,3901046745,1,,3901046739,141,29.8,3901046743,213,0.3,3901046741,212,37.7,3901046737,140,63.9,3901046733,157,,3901046735,56,Center,3901750659,178,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778687,203,1,1,24,45,1uk609mhtsfhokhaewjapb26,1,53.3,24.1,2022-11-06T20:26:08.873Z,2022-11-07T10:01:45Z,3901047029,140,55.0,3901750767,178,,3901047035,141,28.9,3901047039,212,3.7,3901047023,56,Center,3901047043,213,1.1,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778709,205,1,1,24,46,1uk609mhtsfhokhaewjapb26,0,53.7,27.4,2022-11-06T20:26:10.181Z,2022-11-07T10:01:44Z,3901047099,140,59.1,3901750903,178,,3901047103,212,8.1,3901047111,213,0.8,3901047101,141,36.0,3901047097,56,Center,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778723,203,49,1,24,47,2b57rbw94i9ohnbch52owvqtq,1,44.7,70.3,2022-11-06T20:26:10.663Z,2022-11-07T10:01:44Z,,,,,,,,,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778917,204,1,1,24,48,2b57rbw94i9ohnbch52owvqtq,1,37.2,69.5,2022-11-06T20:26:12.055Z,2022-11-07T10:01:43Z,3901048021,141,57.3,3901048023,212,27.7,3901048025,213,3.4,3901048017,56,Back,3901048019,140,12.0,3901751045,178,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778697,204,43,1,24,48,1uk609mhtsfhokhaewjapb26,1,0,0,2022-11-06T20:26:12.091Z,2022-11-07T00:34:29Z,3901532713,144,49,,,,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482778985,205,1,1,24,57,2b57rbw94i9ohnbch52owvqtq,0,14.6,54.2,2022-11-06T20:26:20.456Z,2022-11-07T10:01:42Z,3901048381,141,65.4,3901048387,1,,3901048383,212,60.4,3901048385,213,0.1,3901751097,178,,3901048375,157,,3901048377,56,Center,3901048379,140,71.7,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482779005,206,44,1,25,0,1uk609mhtsfhokhaewjapb26,1,37.6,24.4,2022-11-06T20:26:23.480Z,2022-11-07T10:01:42Z,3901048491,233,206,3901048469,285,,3901048467,56,Back,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
