id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/14/value,assist
2451733913,389,1,1,41,45,bw9wm8pqfzcchumhiwdt2w15c,1,54.5,67.8,2022-08-27T16:57:23.790Z,2022-08-28T09:45:20Z,3736168257,140,64.1,3736168255,56,Left,3738717057,178,,3736168261,212,19.0,3736168263,213,1.0,3736168259,141,91.4,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451733937,390,1,1,41,49,bw9wm8pqfzcchumhiwdt2w15c,1,63.3,94.2,2022-08-27T16:57:28.335Z,2022-08-28T09:45:18Z,3736168385,56,Back,3736168393,213,3.6,3736168391,212,26.6,3736168387,140,40.9,3738717133,178,,3736168389,141,75.9,,,,,,,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451733987,391,1,1,41,52,bw9wm8pqfzcchumhiwdt2w15c,1,43,66.8,2022-08-27T16:57:31.305Z,2022-08-28T09:45:18Z,3736168657,212,23.0,3736168653,140,46.5,3736168655,141,33.4,3736168651,56,Back,3738717279,178,,3736168659,213,4.9,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734015,392,1,1,41,56,bw9wm8pqfzcchumhiwdt2w15c,0,51.6,30.7,2022-08-27T16:57:34.767Z,2022-08-28T09:45:17Z,3736168729,213,0.7,3736168731,1,,3738717381,178,,3736168723,140,79.4,3736168721,56,Center,3736168719,155,,3736168725,141,67.8,3736168727,212,38.6,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734031,312,1,1,41,58,2b57rbw94i9ohnbch52owvqtq,0,19.8,30.7,2022-08-27T16:57:37.023Z,2022-08-28T09:45:17Z,3736168787,3,,3736168797,213,0.7,3736168793,141,51.9,3736168795,212,22.9,3736168791,140,36.7,3738717523,388,,3736168789,56,Back,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734035,393,1,1,42,0,bw9wm8pqfzcchumhiwdt2w15c,0,66.5,50.1,2022-08-27T16:57:38.979Z,2022-08-28T09:45:17Z,3736168819,212,7.5,3736168821,213,0.1,3736168817,141,51.0,3736168815,140,73.6,3738717663,178,,3736168813,56,Center,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204517,1199,67,1,42,1,2b57rbw94i9ohnbch52owvqtq,1,21.6,45.2,2022-08-27T16:57:39.901Z,2022-08-28T09:45:16Z,3738779071,233,1509,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204515,1509,67,1,42,1,bw9wm8pqfzcchumhiwdt2w15c,0,78.4,54.8,2022-08-27T16:57:39.902Z,2022-08-28T09:45:16Z,3738779081,233,1199,,,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734041,313,8,1,42,1,2b57rbw94i9ohnbch52owvqtq,1,21.3,46.5,2022-08-27T16:57:39.941Z,2022-08-28T09:45:16Z,3737130629,385,,3736168853,56,Back,3738717799,178,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734121,394,1,1,42,3,bw9wm8pqfzcchumhiwdt2w15c,1,69.6,48.6,2022-08-27T16:57:41.713Z,2022-08-28T09:45:15Z,3736169309,212,21.3,3738717889,178,,3736169305,140,73.2,3736169303,56,Right,3736169307,141,17.7,3736169311,213,4.9,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734171,395,1,1,42,10,bw9wm8pqfzcchumhiwdt2w15c,1,71.8,0.8,2022-08-27T16:57:49.327Z,2022-08-28T09:45:13Z,3736169607,213,2.5,3736169599,56,Center,3736169605,212,24.1,3736169601,140,53.4,3736169603,141,22.1,3738717969,178,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734203,396,1,1,42,15,bw9wm8pqfzcchumhiwdt2w15c,1,58.1,17.9,2022-08-27T16:57:53.490Z,2022-08-28T09:45:12Z,3736169807,212,10.0,3736169803,140,63.3,3736169801,56,Center,3736169805,141,30.3,3736169809,213,1.0,3738718033,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734221,397,1,1,42,18,bw9wm8pqfzcchumhiwdt2w15c,1,65.1,23.4,2022-08-27T16:57:57.393Z,2022-08-28T09:45:11Z,3736169909,212,10.9,3736169905,140,75.5,3736169903,56,Center,3738718149,178,,3736169911,213,0.1,3736169907,141,24.3,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734241,398,1,1,42,20,bw9wm8pqfzcchumhiwdt2w15c,1,78.6,26.8,2022-08-27T16:57:59.386Z,2022-08-28T09:45:10Z,3736170037,141,23.9,3736170041,213,6.1,3736170035,140,89.4,3738718255,178,,3736170033,56,Center,3736170039,212,11.5,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734249,399,61,1,42,22,bw9wm8pqfzcchumhiwdt2w15c,1,88,27.3,2022-08-27T16:58:00.677Z,2022-08-28T09:45:10Z,3736170073,56,Center,3738718499,178,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734297,400,1,1,42,25,bw9wm8pqfzcchumhiwdt2w15c,1,99.9,16.4,2022-08-27T16:58:04.292Z,2022-08-28T09:45:09Z,3736170329,213,3.3,3736170321,56,Right,3736170325,141,13.8,3736170323,140,85.4,3736170327,212,15.3,3738719261,178,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734393,401,2,1,42,28,bw9wm8pqfzcchumhiwdt2w15c,1,86.6,15.5,2022-08-27T16:58:07.120Z,2022-08-28T09:45:08Z,3736170699,140,90.3,3736170693,7,73z9v9oz73hlmnswrzp860yj9,3738719531,178,,3736170701,141,17.0,3736170697,56,Right,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734397,314,55,1,42,28,2b57rbw94i9ohnbch52owvqtq,1,9.3,66.9,2022-08-27T16:58:07.121Z,2022-08-28T09:45:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734689,315,1,1,42,57,2b57rbw94i9ohnbch52owvqtq,0,13.4,80.1,2022-08-27T16:58:36.401Z,2022-08-28T09:45:07Z,3736172239,157,,3736172249,212,57.7,3738719755,178,,3736172253,1,,3736172247,141,58.8,3736172251,213,6.0,3736172241,241,,3736172245,140,66.6,99eumu17h5sxriw5vfczvdb6d,G. Hubert,3736172237,5,,3736172243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734679,402,44,1,43,1,bw9wm8pqfzcchumhiwdt2w15c,1,36.7,42.9,2022-08-27T16:58:39.735Z,2022-08-28T09:45:07Z,3736172191,56,Back,3736172193,285,,3736172331,233,316,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734699,316,44,1,43,1,2b57rbw94i9ohnbch52owvqtq,0,63.3,57.1,2022-08-27T16:58:39.736Z,2022-08-28T09:45:06Z,3736172291,56,Center,3736172293,286,,3736172311,233,402,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451910573,959,1,1,43,1,bw9wm8pqfzcchumhiwdt2w15c,0,36.5,43.2,2022-08-27T16:58:39.804Z,2022-08-28T09:45:06Z,3737137305,56,Back,3737137303,3,,3737137307,140,37.8,3737137311,212,5.3,3737137313,213,5.0,3738720047,388,,3737137309,141,35.7,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734711,317,61,1,43,1,2b57rbw94i9ohnbch52owvqtq,1,63.4,57.3,2022-08-27T16:58:39.814Z,2022-08-28T09:45:06Z,3736172363,56,Center,3738720215,388,,3738720213,15,,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734733,403,1,1,43,3,bw9wm8pqfzcchumhiwdt2w15c,1,31.1,31.4,2022-08-27T16:58:41.706Z,2022-08-28T09:45:05Z,3736172487,213,0.0,3736172477,140,48.5,3736172475,56,Back,3736172473,3,,3736172483,212,18.3,3738720357,178,,3736172479,141,32.4,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204757,1542,43,1,43,5,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-08-27T16:58:43.830Z,2022-08-28T04:39:48Z,3738781025,144,82,3738780981,178,0,,,,,,,,,,,,,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734737,404,49,1,43,5,bw9wm8pqfzcchumhiwdt2w15c,1,47.7,35.2,2022-08-27T16:58:43.880Z,2022-08-28T09:45:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734809,405,1,1,43,6,bw9wm8pqfzcchumhiwdt2w15c,1,48.5,28.4,2022-08-27T16:58:44.820Z,2022-08-28T09:45:04Z,3736172861,213,5.4,3738720737,178,,3736172859,212,22.3,3736172857,141,3.4,3736172855,140,62.2,3736172853,56,Right,,,,,,,cinzr4hnryu433l6z40j5x49h,Mario González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204877,1202,43,1,43,12,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:58:50.985Z,2022-08-28T06:12:07Z,3738918669,144,83,3738782041,399,426342,,,,,,,,,,,,,,,,,,,9ncn3cmp9hd451mjt54t8axn9,F. Katelaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734833,406,1,1,43,12,bw9wm8pqfzcchumhiwdt2w15c,1,79.4,1.2,2022-08-27T16:58:51.010Z,2022-08-28T09:45:02Z,3738720893,178,,3736172985,141,7.3,3736172981,56,Right,3736172991,213,2.7,3736172983,140,70.4,3736172987,212,10.3,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734847,407,1,1,43,13,bw9wm8pqfzcchumhiwdt2w15c,1,72.8,6.6,2022-08-27T16:58:52.129Z,2022-08-28T09:45:01Z,3736173049,141,2.8,3736173045,56,Right,3736173051,212,7.4,3738720939,178,,3736173053,213,5.9,3736173047,140,79.4,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734883,408,1,1,43,14,bw9wm8pqfzcchumhiwdt2w15c,0,77.2,1.2,2022-08-27T16:58:52.829Z,2022-08-28T09:45:01Z,3736173151,212,13.5,3736173153,213,0.9,3738721099,178,,3736173147,140,85.0,3736173145,56,Right,3736173149,141,17.0,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204951,1203,67,1,43,16,2b57rbw94i9ohnbch52owvqtq,1,16.2,83.8,2022-08-27T16:58:54.869Z,2022-08-28T09:45:01Z,3738782699,233,1550,,,,,,,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452204949,1550,67,1,43,16,bw9wm8pqfzcchumhiwdt2w15c,0,83.8,16.2,2022-08-27T16:58:54.870Z,2022-08-28T09:45:00Z,3738782711,233,1203,,,,,,,,,,,,,,,,,,,,,,73z9v9oz73hlmnswrzp860yj9,C. De Norre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734907,318,8,1,43,16,2b57rbw94i9ohnbch52owvqtq,1,15.8,83.9,2022-08-27T16:58:54.907Z,2022-08-28T09:45:00Z,3738721265,178,,3736173265,56,Back,3737140507,384,,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734911,319,49,1,43,17,2b57rbw94i9ohnbch52owvqtq,1,19.7,73.8,2022-08-27T16:58:56.201Z,2022-08-28T09:45:00Z,,,,,,,,,,,,,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734923,320,1,1,43,17,2b57rbw94i9ohnbch52owvqtq,1,19.4,73.4,2022-08-27T16:58:56.309Z,2022-08-28T09:44:59Z,3736173353,141,64.2,3736173347,56,Back,3738721493,178,,3736173351,140,14.6,3736173355,212,8.0,3736173357,213,4.0,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734929,321,1,1,43,18,2b57rbw94i9ohnbch52owvqtq,0,15.6,70.3,2022-08-27T16:58:56.830Z,2022-08-28T09:44:59Z,3736173381,141,88.9,3736173385,213,0.5,3736173375,155,,3738721659,178,,3736173383,212,26.4,3736173377,56,Back,3736173379,140,37.7,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734925,409,8,1,43,20,bw9wm8pqfzcchumhiwdt2w15c,1,65.4,10.9,2022-08-27T16:58:58.844Z,2022-08-28T09:44:58Z,3736173361,56,Right,3738721831,178,,3737141473,384,,,,,,,,,,,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734945,410,49,1,43,21,bw9wm8pqfzcchumhiwdt2w15c,1,69.7,15.6,2022-08-27T16:58:59.934Z,2022-08-28T09:44:58Z,,,,,,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734951,411,1,1,43,23,bw9wm8pqfzcchumhiwdt2w15c,0,64.4,18.3,2022-08-27T16:59:01.691Z,2022-08-28T09:44:57Z,3736173493,140,67.7,3736173491,56,Right,3736173495,141,15.3,3736173497,212,4.0,3736173499,213,5.8,3738722117,178,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734933,322,61,1,43,23,2b57rbw94i9ohnbch52owvqtq,1,35.6,83.1,2022-08-27T16:59:02.113Z,2022-08-28T09:44:57Z,3736173403,56,Back,3738722197,178,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452205013,1204,43,1,43,23,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:59:02.222Z,2022-08-28T04:41:19Z,3738783263,144,82,3738783211,178,0,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452205031,1205,43,1,43,23,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:59:02.252Z,2022-08-28T04:41:24Z,3738783329,178,0,3738783369,144,82,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734965,323,49,1,43,24,2b57rbw94i9ohnbch52owvqtq,1,37.1,83.4,2022-08-27T16:59:02.592Z,2022-08-28T09:44:57Z,,,,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734979,324,3,1,43,26,2b57rbw94i9ohnbch52owvqtq,0,48.4,93,2022-08-27T16:59:05.140Z,2022-08-28T09:44:55Z,3736173643,56,Back,3737145315,465,,3736173651,286,,3736173717,233,412,3738722483,178,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734983,412,7,1,43,27,bw9wm8pqfzcchumhiwdt2w15c,1,51.6,7,2022-08-27T16:59:05.410Z,2022-08-28T09:44:55Z,3736173685,285,,3736173681,56,Right,3736173713,233,324,3738722579,178,,3737145543,383,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451734985,413,49,1,43,27,bw9wm8pqfzcchumhiwdt2w15c,1,52.9,7.2,2022-08-27T16:59:06.021Z,2022-08-28T09:44:54Z,,,,,,,,,,,,,,,,,,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735019,414,1,1,43,30,bw9wm8pqfzcchumhiwdt2w15c,0,62,13.8,2022-08-27T16:59:08.651Z,2022-08-28T09:44:53Z,3738722799,178,,3736173865,56,Right,3736173873,213,0.1,3736173869,141,16.8,3736173871,212,22.5,3736173867,140,83.3,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452205089,1209,43,1,43,31,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:59:10.011Z,2022-08-28T04:41:45Z,3738783849,144,82,3738783811,178,0,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735047,326,49,1,43,31,2b57rbw94i9ohnbch52owvqtq,1,21.6,84.6,2022-08-27T16:59:10.037Z,2022-08-28T09:44:53Z,,,,,,,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735035,325,43,1,43,32,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-08-27T16:59:11.376Z,2022-08-27T19:52:45Z,3737146007,144,8,3736173949,56,Back,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451912375,772,3,1,43,33,2b57rbw94i9ohnbch52owvqtq,0,23.4,91.8,2022-08-27T16:59:11.781Z,2022-08-28T09:44:52Z,3737147933,464,,3737147929,56,Back,3738723295,178,,3737147931,285,,3737147935,467,f3e9qk9oz4feldhgetdpcd0ph,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735075,327,4,1,43,33,2b57rbw94i9ohnbch52owvqtq,1,23.5,92.9,2022-08-27T16:59:11.810Z,2022-08-28T09:44:52Z,3736174101,285,,3736174305,233,415,3736174099,265,,3736174097,152,,3736174093,13,,3736174095,56,Back,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735105,415,4,1,43,33,bw9wm8pqfzcchumhiwdt2w15c,0,76.5,7.1,2022-08-27T16:59:11.811Z,2022-08-28T09:44:51Z,3736174277,13,,3736174285,286,,3736174281,152,,3738723717,178,,3736174283,265,,3736174309,233,327,3736174279,56,Right,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735285,328,1,1,43,58,2b57rbw94i9ohnbch52owvqtq,1,18.3,84.1,2022-08-27T16:59:36.489Z,2022-08-28T09:44:51Z,3736175263,1,,3736175249,157,,3736175261,213,6.2,3738724095,178,,3736175259,212,55.8,3736175257,141,79.4,3736175255,140,71.4,3736175251,152,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,3736175253,56,Left,3736175247,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735289,329,44,1,44,0,2b57rbw94i9ohnbch52owvqtq,1,70.8,82.7,2022-08-27T16:59:39.274Z,2022-08-28T09:44:51Z,3736175279,233,416,3736175273,286,,3736175271,56,Left,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735279,416,44,1,44,0,bw9wm8pqfzcchumhiwdt2w15c,0,29.2,17.3,2022-08-27T16:59:39.275Z,2022-08-28T09:44:50Z,3736175209,285,,3736175299,233,329,3736175207,56,Back,,,,,,,,,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735313,330,1,1,44,0,2b57rbw94i9ohnbch52owvqtq,0,70.7,82.3,2022-08-27T16:59:39.374Z,2022-08-28T09:44:50Z,3736175409,56,Center,3736175415,212,24.9,3736175411,140,93.9,3736175407,168,,3736175413,141,74.5,3736175417,213,6.1,3736175405,3,,3738724977,388,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735329,417,52,1,44,4,bw9wm8pqfzcchumhiwdt2w15c,1,5.1,22.6,2022-08-27T16:59:43.254Z,2022-08-28T09:44:49Z,3737156809,377,,3738725107,178,,,,,,,,,,,,,,,,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735349,418,1,1,44,5,bw9wm8pqfzcchumhiwdt2w15c,1,6.5,26.1,2022-08-27T16:59:44.122Z,2022-08-28T09:44:49Z,3738725183,178,,3736175549,140,15.3,3736175577,287,,3736175545,123,,3736175547,56,Back,3736175553,212,22.0,3736175555,213,1.1,3736175551,141,55.4,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735405,419,1,1,44,10,bw9wm8pqfzcchumhiwdt2w15c,1,25.9,59.2,2022-08-27T16:59:48.866Z,2022-08-28T09:44:48Z,3736175803,213,6.0,3736175799,141,52.5,3736175801,212,15.1,3738725253,178,,3736175795,56,Back,3736175797,140,39.6,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735427,420,1,1,44,11,bw9wm8pqfzcchumhiwdt2w15c,1,38.7,54.2,2022-08-27T16:59:50.049Z,2022-08-28T09:44:48Z,3738725329,178,,3736175933,141,57.2,3736175929,56,Back,3736175931,140,29.9,3736175935,212,9.5,3736175937,213,2.9,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735467,421,1,1,44,14,bw9wm8pqfzcchumhiwdt2w15c,1,35.7,50.3,2022-08-27T16:59:53.322Z,2022-08-28T09:44:47Z,3738725447,178,,3736176157,56,Back,3736176159,140,34.6,3736176163,212,13.8,3736176165,213,4.6,3736176161,141,30.1,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735495,422,1,1,44,18,bw9wm8pqfzcchumhiwdt2w15c,1,41.1,29.2,2022-08-27T16:59:56.986Z,2022-08-28T09:44:47Z,3736176349,141,5.5,3736176345,56,Right,3736176351,212,22.8,3736176355,213,5.5,3736176347,140,56.5,3738725539,178,,,,,,,,1abf0y93zbw1sw183nblqoicp,E. Pletinckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735503,423,1,1,44,21,bw9wm8pqfzcchumhiwdt2w15c,0,56.3,0.5,2022-08-27T16:59:59.744Z,2022-08-28T09:44:46Z,3736176393,56,Right,3736176391,155,,3736176395,140,73.4,3736176401,213,0.7,3736176397,141,20.7,3736176399,212,22.6,3738725621,178,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735531,331,61,1,44,22,2b57rbw94i9ohnbch52owvqtq,1,23.4,77.4,2022-08-27T17:00:01.159Z,2022-08-28T09:44:46Z,3738725789,178,,3736176515,56,Back,,,,,,,,,,,,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451735535,332,49,1,44,23,2b57rbw94i9ohnbch52owvqtq,1,21.9,70.4,2022-08-27T17:00:02.214Z,2022-08-28T09:44:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
