id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist
2516152599,388,1,1,38,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.4,59.1,2023-03-05T18:09:52.252Z,2023-03-06T11:23:46Z,4076733823,140,24.9,4077794505,178,,4076733821,56,Back,4076733825,141,86.5,4076733827,212,18.8,4076733829,213,1.7,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152635,389,1,1,38,53,6vyr13j6kbwdtxjwm1m4m8nu2,0,28.5,81.7,2023-03-05T18:09:55.294Z,2023-03-06T11:23:44Z,4076734041,213,6.3,4076734043,1,,4076734039,212,49.6,4077794537,178,,4076734035,140,75.7,4076734037,141,80.3,4076734033,56,Left,4076734029,155,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152685,336,12,1,38,56,8y3iucyxguipljcmf87a11bk9,1,23,16.3,2023-03-05T18:09:58.899Z,2023-03-06T11:23:44Z,4076734329,56,Back,4076734333,141,0.0,4076734331,140,20.3,4076735009,15,,4076734337,213,4.5,4076734335,212,12.4,4076734347,167,,4077794579,388,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152687,337,5,1,38,58,8y3iucyxguipljcmf87a11bk9,0,23.3,-1.6,2023-03-05T18:10:00.401Z,2023-03-06T06:02:47Z,4076734345,347,,4076734343,56,Back,4076734465,233,390,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152709,390,5,1,38,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,76.7,101.6,2023-03-05T18:10:00.401Z,2023-03-06T06:02:47Z,4076734449,233,337,4076734437,347,,4076734435,56,Left,,,,,,,,,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153083,338,57,1,39,1,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-05T18:10:03.485Z,2023-03-06T06:02:52Z,4076736489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516152795,391,57,1,39,1,6vyr13j6kbwdtxjwm1m4m8nu2,0,0,0,2023-03-05T18:10:03.485Z,2023-03-06T11:23:43Z,4076734949,56,Left,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153101,339,1,1,39,39,8y3iucyxguipljcmf87a11bk9,0,26.5,0,2023-03-05T18:10:41.326Z,2023-03-06T11:23:43Z,4076736597,107,,4076736609,1,,4076736605,212,26.8,4076736599,56,Right,4076736607,213,0.4,4076736601,140,50.2,4076736603,141,12.6,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516257987,874,1,1,39,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,51,87.9,2023-03-05T18:10:44.795Z,2023-03-06T11:23:43Z,4077315925,3,,4077315927,56,Left,4077315933,212,11.9,4077794765,388,,4077315931,141,90.8,4077315929,140,62.2,4077315935,213,0.2,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153151,392,1,1,39,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,60.3,88,2023-03-05T18:10:46.606Z,2023-03-06T11:23:42Z,4076736873,56,Left,4076736875,140,54.9,4076736877,141,85.9,4076736879,212,5.8,4077794801,178,,4076736881,213,3.4,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153153,393,49,1,39,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.8,79.4,2023-03-05T18:10:47.097Z,2023-03-06T11:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516258245,875,3,1,39,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.9,82.6,2023-03-05T18:10:48.265Z,2023-03-06T11:23:39Z,4077317281,465,,4077794847,178,,4077438633,233,882,4077317215,56,Left,4077317217,286,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516258247,882,45,1,39,46,8y3iucyxguipljcmf87a11bk9,0,44.1,17.4,2023-03-05T18:10:48.265Z,2023-03-06T11:23:40Z,4077317223,56,Back,4077438637,233,875,4077317225,285,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153159,394,1,1,39,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,56.9,93,2023-03-05T18:10:49.508Z,2023-03-06T11:23:39Z,4076736913,212,1.2,4076736911,141,93.2,4076736943,286,,4076736907,56,Left,4076736915,213,3.0,4076736939,233,340,4077794937,178,,4076736937,236,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,4076736909,140,,,,,,,,,,,,,55.8,,,,,,,,,,,,,,,,,,,,,
2516153155,340,74,1,39,47,8y3iucyxguipljcmf87a11bk9,1,42,7.6,2023-03-05T18:10:49.686Z,2023-03-06T11:23:38Z,4076736967,233,394,4077794971,178,,4076736891,285,,4076736889,56,Back,,,,,,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153177,341,49,1,39,47,8y3iucyxguipljcmf87a11bk9,1,42.1,10.4,2023-03-05T18:10:50.093Z,2023-03-06T11:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153201,342,1,1,39,48,8y3iucyxguipljcmf87a11bk9,1,41.7,10.2,2023-03-05T18:10:50.265Z,2023-03-06T11:23:38Z,4076737137,56,Right,4076737143,212,14.0,4076737141,141,10.6,4077795059,178,,4076737139,140,55.0,4076737145,213,0.0,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153257,343,1,1,39,52,8y3iucyxguipljcmf87a11bk9,1,70.1,4.7,2023-03-05T18:10:54.611Z,2023-03-06T11:23:36Z,4076737435,140,61.3,4076737437,141,31.0,4077795105,178,,4076737433,56,Center,4076737441,213,2.0,4076737439,212,20.1,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153289,344,1,1,39,54,8y3iucyxguipljcmf87a11bk9,0,73.1,32.2,2023-03-05T18:10:57.030Z,2023-03-06T11:23:35Z,4076737587,196,,4076737595,212,51.3,4076737597,213,2.0,4076737589,56,Left,4076737593,141,100.0,4076737591,140,54.0,4076737599,1,,4077795185,178,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153291,345,5,1,39,59,8y3iucyxguipljcmf87a11bk9,0,54.6,101.6,2023-03-05T18:11:01.445Z,2023-03-06T06:04:03Z,4076738307,233,395,4076737603,347,,4076737601,56,Left,,,,,,,,,,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153425,395,5,1,39,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,45.4,-1.6,2023-03-05T18:11:01.445Z,2023-03-06T06:04:02Z,4076738241,347,,4076738239,56,Back,4076738285,233,345,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153459,396,1,1,40,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.8,0,2023-03-05T18:11:15.398Z,2023-03-06T11:23:35Z,4076738427,1,,4076738425,213,0.9,4076738415,107,,4076738417,56,Center,4076738423,212,22.1,4076738421,141,24.0,4076738419,140,60.4,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153461,397,61,1,40,15,6vyr13j6kbwdtxjwm1m4m8nu2,0,60,18.5,2023-03-05T18:11:17.130Z,2023-03-06T11:23:35Z,4077795497,178,,4076738435,56,Right,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516354367,1351,67,1,40,16,8y3iucyxguipljcmf87a11bk9,1,36.6,72.7,2023-03-05T18:11:18.298Z,2023-03-06T11:23:34Z,4077829971,233,1513,,,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516354365,1513,67,1,40,16,6vyr13j6kbwdtxjwm1m4m8nu2,0,63.4,27.3,2023-03-05T18:11:18.299Z,2023-03-06T11:23:34Z,4077829983,233,1351,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153503,346,61,1,40,16,8y3iucyxguipljcmf87a11bk9,1,35.6,70.4,2023-03-05T18:11:18.348Z,2023-03-06T11:23:33Z,4076738695,56,Back,4077795577,178,,,,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153543,347,49,1,40,17,8y3iucyxguipljcmf87a11bk9,1,39,75.1,2023-03-05T18:11:19.932Z,2023-03-06T11:23:33Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153561,348,1,1,40,20,8y3iucyxguipljcmf87a11bk9,0,49.6,77.9,2023-03-05T18:11:22.373Z,2023-03-06T11:23:32Z,4077795641,178,,4076738987,140,60.9,4076738985,56,Center,4076738993,213,5.9,4076738991,212,12.8,4076738989,141,70.9,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153551,398,61,1,40,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.3,23.2,2023-03-05T18:11:22.578Z,2023-03-06T11:23:31Z,4077795713,178,,4076738921,56,Back,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153565,349,50,1,40,22,8y3iucyxguipljcmf87a11bk9,1,61.9,72.3,2023-03-05T18:11:24.695Z,2023-03-06T11:23:30Z,4076739013,286,,4076739011,56,Center,4076739073,233,399,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153569,399,7,1,40,23,6vyr13j6kbwdtxjwm1m4m8nu2,0,38.1,27.7,2023-03-05T18:11:25.376Z,2023-03-06T11:23:30Z,4076739039,56,Back,4076739069,233,349,4076739041,285,,4077795901,178,,4077319069,383,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516258747,883,61,1,40,23,8y3iucyxguipljcmf87a11bk9,1,60.5,73.8,2023-03-05T18:11:25.476Z,2023-03-06T11:23:30Z,4077319847,56,Center,4077795985,178,,,,,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153577,400,49,1,40,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,39.9,31.2,2023-03-05T18:11:25.685Z,2023-03-06T11:23:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153579,401,1,1,40,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,41.3,30.8,2023-03-05T18:11:26.361Z,2023-03-06T11:23:28Z,4076739087,213,5.1,4076739079,56,Back,4076739085,212,2.5,4077797127,178,,4076739081,140,42.1,4076739083,141,27.4,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153587,402,1,1,40,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,40.6,23.5,2023-03-05T18:11:27.089Z,2023-03-06T11:23:28Z,4076739117,56,Back,4077797177,178,,4076739121,141,39.8,4076739123,212,11.7,4076739125,213,1.9,4076739119,140,36.9,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153607,403,1,1,40,25,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.8,33,2023-03-05T18:11:27.590Z,2023-03-06T11:23:27Z,4076739283,212,15.0,4076739281,141,11.9,4076739279,140,34.8,4076739285,213,4.4,4076739277,56,Back,4077797213,178,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153621,404,1,1,40,29,6vyr13j6kbwdtxjwm1m4m8nu2,1,36.9,6.7,2023-03-05T18:11:31.108Z,2023-03-06T11:23:26Z,4076739339,212,21.7,4076739341,213,1.6,4077797245,178,,4076739333,56,Back,4076739337,141,38.6,4076739335,140,36.8,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153637,405,1,1,40,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,39,26.9,2023-03-05T18:11:34.888Z,2023-03-06T11:23:25Z,4076739481,213,5.5,4077797287,178,,4076739479,212,8.2,4076739477,141,18.3,4076739475,140,44.5,4076739473,56,Back,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516354609,1372,83,1,40,34,8y3iucyxguipljcmf87a11bk9,1,55.9,87,2023-03-05T18:11:36.808Z,2023-03-06T11:23:24Z,4077831517,399,438012,,,,,,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153643,406,61,1,40,34,6vyr13j6kbwdtxjwm1m4m8nu2,0,44,12.9,2023-03-05T18:11:36.839Z,2023-03-06T11:23:23Z,4076739491,56,Back,4077797327,178,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516354585,1368,43,1,40,34,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-05T18:11:36.912Z,2023-03-06T06:56:34Z,4077831377,144,83,4077831317,399,438012,,,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153645,350,49,1,40,35,8y3iucyxguipljcmf87a11bk9,1,57.7,89,2023-03-05T18:11:37.516Z,2023-03-06T11:23:23Z,,,,,,,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153655,351,1,1,40,35,8y3iucyxguipljcmf87a11bk9,1,57.7,89,2023-03-05T18:11:37.525Z,2023-03-06T11:23:22Z,4076739539,213,5.8,4076739533,140,70.6,4076739531,56,Center,4076739537,212,15.3,4077797501,178,,4076739535,141,78.4,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153667,352,1,1,40,36,8y3iucyxguipljcmf87a11bk9,1,64,81.5,2023-03-05T18:11:38.210Z,2023-03-06T11:23:22Z,4076739609,141,73.6,4077797517,178,,4076739607,140,62.6,4076739605,56,Center,4076739613,213,4.4,4076739611,212,5.6,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153673,353,1,1,40,36,8y3iucyxguipljcmf87a11bk9,1,58.4,80.2,2023-03-05T18:11:38.860Z,2023-03-06T11:23:21Z,4077797563,178,,4076739671,212,12.9,4076739673,213,6.2,4076739669,141,77.8,4076739665,56,Center,4076739667,140,70.6,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153679,354,1,1,40,38,8y3iucyxguipljcmf87a11bk9,0,68.5,81.8,2023-03-05T18:11:40.170Z,2023-03-06T11:23:20Z,4076739693,141,72.1,4076739691,140,75.8,4076739689,56,Center,4076739697,213,5.6,4077797577,178,,4076739695,212,10.1,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153675,407,49,1,40,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,23.3,24.5,2023-03-05T18:11:40.617Z,2023-03-06T11:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153703,408,1,1,40,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.1,31.1,2023-03-05T18:11:43.398Z,2023-03-06T11:23:19Z,4076739803,56,Back,4077797625,178,,4076739809,141,56.0,4076739811,212,17.4,4076739813,213,1.8,4076739807,140,22.1,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153737,409,1,1,40,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,21.2,53.3,2023-03-05T18:11:45.872Z,2023-03-06T11:23:17Z,4076740047,140,4.8,4076740045,56,Back,4076740053,213,3.3,4076740051,212,17.3,4076740049,141,50.4,4077797645,178,,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153761,410,1,1,40,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.7,49.5,2023-03-05T18:11:46.301Z,2023-03-06T11:23:17Z,4076740177,140,48.0,4076740175,56,Back,4077797673,178,,4076740173,155,,4076740183,213,0.0,4076740181,212,45.5,4076740179,141,50.7,4076740185,1,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153773,411,1,1,40,48,6vyr13j6kbwdtxjwm1m4m8nu2,0,44.2,43.4,2023-03-05T18:11:50.850Z,2023-03-06T11:23:16Z,4076740247,141,57.3,4076740245,140,36.9,4077797709,21,,4076740243,56,Back,4076740251,213,2.3,4077797707,178,,4076740249,212,12.2,4076740283,156,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153797,355,1,1,40,49,8y3iucyxguipljcmf87a11bk9,1,60.3,49.2,2023-03-05T18:11:51.835Z,2023-03-06T11:23:16Z,4076740379,213,1.1,4076744811,189,,4076740377,212,12.1,4076740375,141,64.6,4077797953,178,,4076740373,140,66.0,4076740371,56,Center,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153805,356,49,1,40,50,8y3iucyxguipljcmf87a11bk9,1,63.9,61,2023-03-05T18:11:52.707Z,2023-03-06T11:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153821,357,1,1,40,51,8y3iucyxguipljcmf87a11bk9,1,63.8,64.7,2023-03-05T18:11:53.273Z,2023-03-06T11:23:15Z,4076740459,140,69.7,4076740465,213,5.4,4076740457,56,Center,4076740461,141,54.0,4076740463,212,9.6,4077798081,178,,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153847,358,1,1,40,52,8y3iucyxguipljcmf87a11bk9,1,74.7,60,2023-03-05T18:11:54.875Z,2023-03-06T11:23:14Z,4077798137,178,,4076740609,212,14.2,4076740613,213,2.7,4077321793,156,,4076740605,140,62.7,4076740607,141,69.7,4076740603,56,Center,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153851,359,1,1,40,55,8y3iucyxguipljcmf87a11bk9,1,66.4,74.1,2023-03-05T18:11:57.326Z,2023-03-06T11:23:14Z,4076740641,213,0.9,4076740639,212,8.2,4076740635,140,71.1,4077798199,178,,4076740637,141,83.8,4076740633,56,Left,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153863,360,1,1,40,56,8y3iucyxguipljcmf87a11bk9,0,73.2,84.8,2023-03-05T18:11:58.450Z,2023-03-06T11:23:13Z,4076740709,213,5.3,4077321999,72,,4076740699,155,,4076740703,140,87.6,4076740697,2,,4077798277,178,,4076740707,212,25.7,4076740705,141,54.2,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,4077321997,224,4076740701,56,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2516153881,412,1,1,40,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.2,41,2023-03-05T18:12:00.521Z,2023-03-06T11:23:12Z,4077798347,178,,4076740801,140,26.4,4076740803,141,30.4,4076740799,56,Back,4076740807,213,5.8,4076740805,212,16.6,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153885,413,49,1,40,59,6vyr13j6kbwdtxjwm1m4m8nu2,1,20.7,30.6,2023-03-05T18:12:01.279Z,2023-03-06T11:23:12Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153893,414,1,1,41,0,6vyr13j6kbwdtxjwm1m4m8nu2,0,22.3,36.2,2023-03-05T18:12:02.670Z,2023-03-06T11:23:11Z,4077798541,178,,4076740843,141,33.9,4076740841,140,34.7,4076740845,212,13.1,4076740847,213,6.2,4076740839,56,Back,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153899,361,8,1,41,0,8y3iucyxguipljcmf87a11bk9,1,74.4,63.1,2023-03-05T18:12:02.957Z,2023-03-06T11:23:11Z,4077322791,383,,4076740873,56,Center,4077798645,178,,,,,,,,,,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153919,362,49,1,41,1,8y3iucyxguipljcmf87a11bk9,1,65.8,64.1,2023-03-05T18:12:03.946Z,2023-03-06T11:23:10Z,,,,,,,,,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153923,363,50,1,41,2,8y3iucyxguipljcmf87a11bk9,1,65.7,64.1,2023-03-05T18:12:04.897Z,2023-03-06T11:23:09Z,4076740985,56,Center,4076741157,233,415,4076740987,286,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153945,415,7,1,41,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.3,35.9,2023-03-05T18:12:05Z,2023-03-06T11:23:09Z,4077798897,178,,4076741153,233,363,4076741119,56,Back,4076741125,285,,4077322989,384,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153951,416,49,1,41,2,6vyr13j6kbwdtxjwm1m4m8nu2,1,26.5,26.4,2023-03-05T18:12:05.054Z,2023-03-06T11:23:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153961,417,1,1,41,4,6vyr13j6kbwdtxjwm1m4m8nu2,1,29.5,28.9,2023-03-05T18:12:06.148Z,2023-03-06T11:23:08Z,4076741209,212,22.9,4076741205,140,46.2,4076741211,213,0.7,4076741207,141,50.6,4077798977,178,,4076741203,56,Back,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516153977,418,1,1,41,6,6vyr13j6kbwdtxjwm1m4m8nu2,1,42.3,39.5,2023-03-05T18:12:08.398Z,2023-03-06T11:23:06Z,4076741273,56,Back,4077799047,178,,4076741277,140,35.6,4076741289,213,2.2,4076741285,212,11.8,4076741281,141,53.4,,,,,,,9jiectkc8rk0ivxn80l87ic45,I. Slimani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
