id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,assist,qualifier/17/value
2473121649,108,1,1,9,42,1oyb7oym5nwzny8vxf03szd2h,1,32.2,75.4,2022-10-16T16:39:51.384Z,2022-10-17T11:36:27Z,3850055555,56,Back,3850055563,212,22.6,3850055561,141,45.7,3851593995,178,,3850055557,140,22.6,3850055565,213,4.2,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121675,109,1,1,9,46,1oyb7oym5nwzny8vxf03szd2h,1,20.7,45.8,2022-10-16T16:39:54.662Z,2022-10-17T11:36:26Z,3850055705,56,Back,3850055711,212,17.1,3850055713,213,3.3,3850055709,141,41.6,3851594043,178,,3850055707,140,4.6,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121727,110,1,1,9,47,1oyb7oym5nwzny8vxf03szd2h,0,5.1,40.6,2022-10-16T16:39:56.397Z,2022-10-17T11:36:26Z,3850056009,1,,3850056007,213,0.3,3850056003,141,66.6,3850056001,140,56.6,3850055997,157,,3851594063,178,,3850055999,56,Center,3850056005,212,56.9,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121755,64,1,1,9,51,6vyr13j6kbwdtxjwm1m4m8nu2,0,43.6,34.5,2022-10-16T16:39:59.883Z,2022-10-17T11:36:25Z,3850056203,213,0.2,3850056185,3,,3850056195,141,40.9,3851594225,388,,3850056193,140,61.6,3850056189,56,Center,3850056199,212,19.4,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121783,111,1,1,9,52,1oyb7oym5nwzny8vxf03szd2h,0,38.2,61.3,2022-10-16T16:40:01.375Z,2022-10-17T11:36:25Z,3851594313,388,,3850056335,3,,3850056353,213,5.7,3850056345,141,51.3,3850056349,212,12.2,3850056341,140,47.9,3850056337,56,Back,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121861,112,4,1,9,54,1oyb7oym5nwzny8vxf03szd2h,1,44.3,55.7,2022-10-16T16:40:02.965Z,2022-10-17T11:36:25Z,3850056811,233,65,3850056785,10,,3850056793,152,,3850056787,56,Back,3850056797,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473121851,65,4,1,9,54,6vyr13j6kbwdtxjwm1m4m8nu2,0,55.7,44.3,2022-10-16T16:40:02.966Z,2022-10-17T11:36:24Z,3850056737,10,,3850056741,152,,3850056743,285,,3850056825,233,112,3850056739,56,Center,3851594505,178,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122063,113,1,1,10,7,1oyb7oym5nwzny8vxf03szd2h,1,39.2,52.1,2022-10-16T16:40:16.092Z,2022-10-17T11:36:24Z,3850057855,141,95.1,3850057847,5,,3852150395,1,,3850057849,152,,3850057851,56,Left,3850057853,140,54.9,3851594591,178,,3850057857,212,33.6,l6y4o9t2b0jxaxo85oztok45,B. Mechele,3850057859,213,1.1,3850057871,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122155,114,1,1,10,10,1oyb7oym5nwzny8vxf03szd2h,1,59.2,96.1,2022-10-16T16:40:18.932Z,2022-10-17T11:36:23Z,3850058295,212,18.1,3850058291,141,75.1,3850058287,140,48.6,3850058283,56,Back,3851594675,178,,3850058297,213,4.1,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122185,115,1,1,10,14,1oyb7oym5nwzny8vxf03szd2h,1,49,67,2022-10-16T16:40:23.337Z,2022-10-17T11:36:22Z,3851594745,178,,3850058501,213,3.8,3850058495,141,52.8,3850058489,56,Back,3850058493,140,36.6,3850058497,212,16.2,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122213,116,1,1,10,16,1oyb7oym5nwzny8vxf03szd2h,1,39.3,54,2022-10-16T16:40:24.870Z,2022-10-17T11:36:22Z,3850058647,213,1.5,3850058637,140,39.7,3850058641,141,75.9,3850058635,56,Back,3851594815,178,,3850058645,212,14.9,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122249,117,1,1,10,17,1oyb7oym5nwzny8vxf03szd2h,1,41.8,79,2022-10-16T16:40:26.441Z,2022-10-17T11:36:22Z,3850058849,141,55.4,3851594873,178,,3850058847,140,35.3,3850058845,56,Back,3850058853,213,4.3,3850058851,212,17.4,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122301,118,1,1,10,19,1oyb7oym5nwzny8vxf03szd2h,0,41.3,54,2022-10-16T16:40:28.212Z,2022-10-17T11:36:21Z,3850059087,213,0.8,3850059083,141,87.2,3850059081,140,60.8,3851595015,178,,3850059089,1,,3850059085,212,30.5,3850059079,56,Left,3850059077,157,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122321,66,1,1,10,23,6vyr13j6kbwdtxjwm1m4m8nu2,0,35.8,10.4,2022-10-16T16:40:31.778Z,2022-10-17T11:36:21Z,3851595159,388,,3850059179,56,Back,3850059195,213,1.5,3850059175,3,,3850059189,141,21.5,3850059183,140,36.2,3850059193,212,7.6,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122475,119,1,1,10,26,1oyb7oym5nwzny8vxf03szd2h,1,53.1,64.4,2022-10-16T16:40:35.262Z,2022-10-17T11:36:19Z,3850059977,212,34.2,3850059971,56,Right,3850059973,140,58.7,3850059979,213,4.9,3850059975,141,14.9,3851595351,178,,3850059981,1,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122493,120,1,1,10,31,1oyb7oym5nwzny8vxf03szd2h,0,64.8,0.1,2022-10-16T16:40:40.213Z,2022-10-17T11:36:18Z,3850060045,212,12.4,3851595419,178,,3850060047,213,0.5,3850060043,141,8.2,3850060041,140,75.4,3850060039,56,Right,,,,,,,5asv6uc3a4xxsr9u30kdfc0ve,A. Skov Olsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122589,67,1,1,10,32,6vyr13j6kbwdtxjwm1m4m8nu2,0,26.5,89.5,2022-10-16T16:40:41.461Z,2022-10-17T11:36:18Z,3850060505,56,Back,3851595477,178,,3850060507,140,47.7,3850060509,141,72.4,3850060513,213,5.8,3850060511,212,25.1,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122525,121,61,1,10,34,1oyb7oym5nwzny8vxf03szd2h,1,57.8,20.1,2022-10-16T16:40:42.745Z,2022-10-17T11:36:17Z,3851595513,178,,3850060181,56,Right,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122615,122,1,1,10,36,1oyb7oym5nwzny8vxf03szd2h,1,44.4,32.1,2022-10-16T16:40:44.926Z,2022-10-17T11:36:17Z,3851595543,178,,3850060633,213,4.6,3850060631,212,15.6,3850060625,56,Back,3850060629,141,9.4,3850060627,140,42.3,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122643,123,1,1,10,38,1oyb7oym5nwzny8vxf03szd2h,1,45.3,20,2022-10-16T16:40:46.956Z,2022-10-17T11:36:16Z,3850060793,56,Back,3850060797,141,65.8,3851595601,178,,3850060805,1,,3850060795,140,36.9,3850060803,213,1.8,3850060801,212,32.4,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122661,124,1,1,10,41,1oyb7oym5nwzny8vxf03szd2h,1,41,63.1,2022-10-16T16:40:50.251Z,2022-10-17T11:36:15Z,3850060895,140,42.8,3851595655,178,,3850060903,212,15.2,3850060899,141,85.3,3850060889,56,Back,3850060907,213,1.4,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122711,125,1,1,10,43,1oyb7oym5nwzny8vxf03szd2h,1,48.9,87.3,2022-10-16T16:40:52.365Z,2022-10-17T11:36:15Z,3850061237,213,4.6,3851595717,178,,3850061231,140,46.9,3850061233,141,66.9,3850061235,212,14.0,3850061229,56,Back,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122757,126,1,1,10,45,1oyb7oym5nwzny8vxf03szd2h,1,47.5,70.6,2022-10-16T16:40:54.089Z,2022-10-17T11:36:14Z,3850061469,141,57.8,3851595773,178,,3850061467,140,46.6,3850061473,213,4.6,3850061471,212,8.8,3850061465,56,Back,,,,,,,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122765,127,4,1,10,47,1oyb7oym5nwzny8vxf03szd2h,1,45.3,59.2,2022-10-16T16:40:56.173Z,2022-10-17T11:36:13Z,3850061733,233,68,3850061521,152,,3850061517,56,Back,3850061529,286,,3850061513,13,,3850062229,295,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122783,68,4,1,10,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,54.7,40.8,2022-10-16T16:40:56.174Z,2022-10-17T11:36:13Z,3850061615,13,,3850061761,233,127,3850061629,285,,3851595851,178,,3850061623,56,Center,3850061619,295,,3850061627,152,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473122985,128,1,1,10,55,1oyb7oym5nwzny8vxf03szd2h,1,42.8,58.6,2022-10-16T16:41:04.409Z,2022-10-17T11:36:12Z,3850062629,56,Back,3851596141,178,,3850062627,152,,3850062639,213,3.3,3850062625,5,,3850062957,189,,3850062637,212,6.4,3850062631,140,36.8,x3g0yyxs0j4o8fxphxtf0st1,H. Vanaken,3850062633,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123039,129,1,1,10,59,1oyb7oym5nwzny8vxf03szd2h,1,36.9,52.3,2022-10-16T16:41:07.685Z,2022-10-17T11:36:12Z,3850062935,213,5.0,3851596217,178,,3850062921,56,Back,3850062929,141,12.5,3850062931,212,28.1,3850062925,140,44.0,,,,,,,l6y4o9t2b0jxaxo85oztok45,B. Mechele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123153,130,1,1,11,5,1oyb7oym5nwzny8vxf03szd2h,1,60.2,8.7,2022-10-16T16:41:14.038Z,2022-10-17T11:36:11Z,3851596245,178,,3850063557,213,0.8,3850063551,140,74.8,3850063553,141,31.9,3850063549,56,Center,3850063547,155,,3850063555,212,22.0,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123271,131,1,1,11,10,1oyb7oym5nwzny8vxf03szd2h,1,78.4,34.1,2022-10-16T16:41:19.092Z,2022-10-17T11:36:09Z,3850064129,213,1.3,3850064127,212,32.8,3850064123,140,85.3,3850065117,210,13,3850064121,56,Left,3850064131,1,,3851596313,178,,3850064125,141,81.2,4f8xb5sbyksacxmifi375h7qi,K. Sowah,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123275,132,13,1,11,14,1oyb7oym5nwzny8vxf03szd2h,1,87.6,70.1,2022-10-16T16:41:23.532Z,2022-10-17T11:36:07Z,3850065147,103,54.2,3850065141,55,131,3850065139,29,,3850064151,22,,3850064153,64,,3850769869,87,,3850064583,20,,3850064155,56,Center,acx78ftnm61hm01wpmme77hbe,T. Buchanan,3850065149,215,,3851596391,178,,,3850065153,231,53.5,3850065151,230,3850065145,102,,,,,,,,,,,,,,98.4,41.3,,,,,,
2473123261,69,5,1,11,16,6vyr13j6kbwdtxjwm1m4m8nu2,1,-1.2,57.2,2022-10-16T16:41:24.731Z,2022-10-17T04:35:15Z,3850064065,346,,3850064219,233,133,3850064063,56,Back,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123279,133,5,1,11,16,1oyb7oym5nwzny8vxf03szd2h,0,101.2,42.8,2022-10-16T16:41:24.731Z,2022-10-17T04:35:15Z,3850064181,56,Center,3850064183,346,,3850064239,233,69,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123641,70,1,1,11,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,5.7,52.3,2022-10-16T16:41:40.034Z,2022-10-17T07:28:59Z,3850066061,140,11.5,3850066063,141,38.0,3850066067,213,5.3,3850066057,124,,3850066065,212,11.5,3850770785,189,,3850066071,237,,3850066059,56,Back,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473252493,771,1,1,11,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,11,36,2022-10-16T16:41:40.146Z,2022-10-17T11:36:06Z,3850770489,212,12.4,3850770483,56,Back,3850770487,141,53.3,3850770491,213,1.9,3850770839,189,,3850770485,140,7.4,3851596795,178,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473252545,772,1,1,11,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,8,56.7,2022-10-16T16:41:41.651Z,2022-10-17T11:36:06Z,3850770759,212,29.0,3850770753,56,Back,3850770757,141,88.7,3850770755,140,26.3,3851596853,178,,3850770761,213,0.8,,,,,,,3z37ancgteqhbhpygl0brzzdh,H. Van Crombrugge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123709,71,1,1,11,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,32,89.3,2022-10-16T16:41:45.588Z,2022-10-17T11:36:05Z,3850066383,212,18.0,3850066381,141,62.9,3850066377,56,Back,3850066379,140,31.8,3850066385,213,4.7,3851596917,178,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123741,72,1,1,11,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,36,64.9,2022-10-16T16:41:47.581Z,2022-10-17T11:36:04Z,3850066539,141,25.9,3850066543,213,4.6,3850066541,212,26.9,3850066531,56,Back,3851596981,178,,3850066535,140,32.0,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123835,73,1,1,11,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,35.7,36.4,2022-10-16T16:41:49.579Z,2022-10-17T11:36:04Z,3850067037,213,5.1,3850067031,140,43.8,3850067033,141,4.3,3850067029,56,Back,3851597031,178,,3850067035,212,23.4,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123935,74,1,1,11,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,52.5,5.7,2022-10-16T16:41:53.294Z,2022-10-17T11:36:03Z,3850067543,1,,3850067537,212,48.2,3850067533,140,88.9,3850067539,213,0.7,3850067527,155,,3850067535,141,49.0,3850067529,56,Center,3851597059,178,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123941,75,61,1,11,47,6vyr13j6kbwdtxjwm1m4m8nu2,0,85.1,51,2022-10-16T16:41:56.007Z,2022-10-17T11:36:02Z,3851597605,178,,3850067565,56,Center,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123959,76,5,1,11,50,6vyr13j6kbwdtxjwm1m4m8nu2,0,100.6,34.6,2022-10-16T16:41:59.034Z,2022-10-17T04:36:35Z,3850067625,346,,3850067623,56,Center,3850067657,233,134,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473123955,134,5,1,11,50,1oyb7oym5nwzny8vxf03szd2h,1,-0.6,65.4,2022-10-16T16:41:59.034Z,2022-10-17T04:36:36Z,3850067595,346,,3850067593,56,Back,3850067649,233,76,,,,,,,,,,,,,,,,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124259,135,1,1,12,7,1oyb7oym5nwzny8vxf03szd2h,1,1.8,52.9,2022-10-16T16:42:15.985Z,2022-10-17T11:36:02Z,3850069179,212,35.1,3850069223,189,,3850069187,237,,3850069181,213,5.8,3850069183,1,,3850069175,140,31.0,3850069177,141,27.9,3850069173,56,Back,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,3850069171,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124347,136,1,1,12,10,1oyb7oym5nwzny8vxf03szd2h,1,30.6,42.1,2022-10-16T16:42:19.444Z,2022-10-17T11:36:01Z,3850069667,213,2.0,3850069661,140,23.2,3850069663,141,68.1,3850069659,56,Back,3851597791,178,,3850069665,212,19.3,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124421,137,1,1,12,14,1oyb7oym5nwzny8vxf03szd2h,1,20.7,81.5,2022-10-16T16:42:23.594Z,2022-10-17T11:36:00Z,3850070067,212,21.1,3850070063,140,7.5,3850070061,56,Back,3851597893,178,,3850070069,213,4.0,3850070065,141,58.2,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124485,138,1,1,12,17,1oyb7oym5nwzny8vxf03szd2h,0,7.3,62.3,2022-10-16T16:42:25.755Z,2022-10-17T11:35:59Z,3851597987,178,,3850771853,157,,3850070359,212,49.1,3850070357,141,69.9,3850070353,56,Center,3850070361,213,0.1,3850070363,1,,3850070355,140,53.8,byfrgpc6tgz8lto1gor03y5sl,S. Mignolet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124509,77,44,1,12,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.2,26.4,2022-10-16T16:42:29.326Z,2022-10-17T11:35:59Z,3850070485,56,Back,3850070487,285,,3850070539,233,139,,,,,,,,,,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124493,139,44,1,12,20,1oyb7oym5nwzny8vxf03szd2h,0,52.8,73.6,2022-10-16T16:42:29.327Z,2022-10-17T11:35:58Z,3850070403,56,Center,3850070405,286,,3850070563,233,77,,,,,,,,,,,,,,,,9mlj7fxon5zy1qmktvvcwjrl6,Ferran Jutglà,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124541,78,1,1,12,20,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.8,24.4,2022-10-16T16:42:29.367Z,2022-10-17T11:35:58Z,3850070645,212,14.4,3851598093,388,,3850070633,3,,3850070637,56,Back,3850070647,213,4.5,3850070643,141,3.5,3850070641,140,44.5,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124545,79,49,1,12,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,53,10.8,2022-10-16T16:42:30.905Z,2022-10-17T11:35:58Z,,,,,,,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124581,80,1,1,12,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.4,10.7,2022-10-16T16:42:32.595Z,2022-10-17T11:35:57Z,3850070781,213,3.1,3850070775,140,32.7,3851598191,178,,3850070779,212,15.4,3850070777,141,11.6,3850070773,56,Back,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124621,81,1,1,12,26,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.9,17.6,2022-10-16T16:42:35.044Z,2022-10-17T11:35:56Z,3851598277,178,,3850071017,213,1.6,3850071013,141,58.2,3850071011,140,27.9,3850071009,56,Back,3850071015,212,27.6,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124663,82,1,1,12,30,6vyr13j6kbwdtxjwm1m4m8nu2,1,32.8,68.9,2022-10-16T16:42:38.605Z,2022-10-17T11:35:55Z,3850071259,212,19.4,3850071253,56,Back,3851599807,178,,3850071257,141,40.7,3850071255,140,30.3,3850071261,213,4.6,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124751,83,1,1,12,32,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.5,56.5,2022-10-16T16:42:41.565Z,2022-10-17T11:35:54Z,3850071739,141,3.8,3850071743,212,49.6,3850071747,1,,3850071731,56,Right,3850071745,213,5.5,3851599919,178,,3850071727,155,,3850071735,140,70.2,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124791,84,1,1,12,38,6vyr13j6kbwdtxjwm1m4m8nu2,1,66,7.4,2022-10-16T16:42:47.118Z,2022-10-17T11:35:54Z,3850072007,212,17.4,3850072001,56,Center,3850072003,140,52.2,3851599991,178,,3850072009,213,2.6,3850072005,141,21.5,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124837,85,1,1,12,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,52.1,25,2022-10-16T16:42:50.306Z,2022-10-17T11:35:53Z,3850072261,56,Back,3850072269,141,48.1,3850072265,140,46.4,3850072273,212,16.8,3851600055,178,,3850072277,213,1.9,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124907,86,1,1,12,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,46.6,53.9,2022-10-16T16:42:52.811Z,2022-10-17T11:35:52Z,3850072525,140,57.5,3850072531,213,1.1,3850072523,56,Left,3851600119,178,,3850072527,141,84.2,3850072529,212,23.6,,,,,,,av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124929,87,1,1,12,46,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.6,85.7,2022-10-16T16:42:55.300Z,2022-10-17T11:35:52Z,3851600159,178,,3850072655,140,64.9,3850072661,213,0.6,3850072659,212,11.6,3850072653,56,Left,3850072657,141,94.8,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124955,88,1,1,12,48,6vyr13j6kbwdtxjwm1m4m8nu2,0,63,97.1,2022-10-16T16:42:57.109Z,2022-10-17T11:35:51Z,3851600225,178,,3850072829,141,95.0,3850072833,212,15.1,3850072825,140,77.3,3850072821,56,Left,3850072837,213,6.2,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473413041,1399,67,1,12,49,1oyb7oym5nwzny8vxf03szd2h,1,27.8,2.2,2022-10-16T16:42:57.929Z,2022-10-17T11:35:50Z,3851641265,233,1107,,,,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473413035,1107,67,1,12,49,6vyr13j6kbwdtxjwm1m4m8nu2,0,72.2,97.8,2022-10-16T16:42:57.930Z,2022-10-17T11:35:50Z,3851641273,233,1399,,,,,,,,,,,,,,,,,,,,,,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473252905,890,8,1,12,49,1oyb7oym5nwzny8vxf03szd2h,1,28.2,2.9,2022-10-16T16:42:57.998Z,2022-10-17T11:35:50Z,3850773101,383,,3850773005,56,Back,3851600319,178,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473124987,140,49,1,12,51,1oyb7oym5nwzny8vxf03szd2h,1,27.8,3.4,2022-10-16T16:43:00.012Z,2022-10-17T11:35:49Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473125009,141,1,1,12,52,1oyb7oym5nwzny8vxf03szd2h,1,25.9,3.5,2022-10-16T16:43:01.506Z,2022-10-17T11:35:48Z,3850073143,212,13.5,3850073141,141,15.0,3850073137,56,Back,3850073145,213,0.6,3851600475,178,,3850073139,140,36.4,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
