id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,assist,qualifier/16/value,qualifier/17/value
2493593457,265,1,1,25,23,2989v3kho9h5jaboe1nr7lx21,1,34.8,45.4,2022-12-27T19:28:28.315Z,2022-12-28T09:30:04Z,3957988241,141,12.3,3957988237,56,Back,3957988245,213,5.0,3957988239,140,40.7,3957988243,212,23.3,3958138641,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593467,266,1,1,25,29,2989v3kho9h5jaboe1nr7lx21,0,62.9,3.7,2022-12-27T19:28:34.321Z,2022-12-28T09:30:02Z,3957988261,56,Right,3957988269,213,0.4,3957988267,212,14.7,3957988263,140,75.7,3957988265,141,12.6,3958138645,178,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593475,234,8,1,25,30,547zzwqbiugzphhnrhj3z5k5i,1,25.3,90.2,2022-12-27T19:28:35.282Z,2022-12-28T09:30:02Z,3957988293,56,Back,3958138663,178,,3958090169,384,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593477,235,49,1,25,32,547zzwqbiugzphhnrhj3z5k5i,1,27.1,87.2,2022-12-27T19:28:36.597Z,2022-12-28T09:30:02Z,,,,,,,,,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493624117,1202,83,1,25,34,2989v3kho9h5jaboe1nr7lx21,1,74.5,7.1,2022-12-27T19:28:38.869Z,2022-12-28T09:29:59Z,3958143547,399,509026,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593493,236,1,1,25,37,547zzwqbiugzphhnrhj3z5k5i,1,20.8,94.1,2022-12-27T19:28:42.020Z,2022-12-28T09:29:57Z,3957988343,141,82.6,3957988345,212,10.4,3957988339,56,Back,3957988341,140,27.4,3958138681,178,,3957988347,213,5.4,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593503,237,1,1,25,39,547zzwqbiugzphhnrhj3z5k5i,1,28.5,86.7,2022-12-27T19:28:43.608Z,2022-12-28T09:29:56Z,3958138689,178,,3957988403,56,Back,3957988405,140,48.2,3957988411,213,6.1,3957988409,212,20.9,3957988407,141,82.1,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593505,238,61,1,25,40,547zzwqbiugzphhnrhj3z5k5i,0,46.1,84.8,2022-12-27T19:28:44.471Z,2022-12-28T09:29:56Z,3957988415,56,Back,3958138697,178,,,,,,,,,,,,,,,,,,,,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593507,267,49,1,25,41,2989v3kho9h5jaboe1nr7lx21,1,43.8,16.7,2022-12-27T19:28:46.344Z,2022-12-28T09:29:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593513,268,1,1,25,42,2989v3kho9h5jaboe1nr7lx21,1,42.6,17.4,2022-12-27T19:28:46.545Z,2022-12-28T09:29:55Z,3957988443,141,50.3,3957988439,56,Back,3957988445,212,38.2,3957988441,140,13.1,3958138711,178,,3957988449,1,,3957988447,213,2.5,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593517,269,1,1,25,47,2989v3kho9h5jaboe1nr7lx21,1,16.7,46,2022-12-27T19:28:52.051Z,2022-12-28T09:29:54Z,3957988461,141,49.1,3958138715,178,,3957988463,212,11.7,3957988459,140,27.7,3957988457,56,Back,3957988465,213,0.2,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593525,270,1,1,25,50,2989v3kho9h5jaboe1nr7lx21,1,31.8,46,2022-12-27T19:28:55.058Z,2022-12-28T09:29:53Z,3957988499,212,33.3,3957988497,141,91.5,3958331279,1,,3957988495,140,43.5,3958138719,178,,3957988501,213,1.2,3957988493,56,Back,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593529,271,1,1,25,55,2989v3kho9h5jaboe1nr7lx21,1,44.6,88.8,2022-12-27T19:28:59.580Z,2022-12-28T09:29:51Z,3958138727,178,,3957988523,141,62.0,3957988525,212,20.4,3957988519,56,Back,3957988521,140,35.8,3957988527,213,4.2,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593531,272,1,1,25,59,2989v3kho9h5jaboe1nr7lx21,1,39.4,52.9,2022-12-27T19:29:03.483Z,2022-12-28T09:29:50Z,3957988543,213,4.8,3957988537,140,42.9,3957988539,141,13.7,3957988541,212,26.9,3957988535,56,Back,3958138731,178,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593533,273,1,1,26,2,2989v3kho9h5jaboe1nr7lx21,1,44.2,16.8,2022-12-27T19:29:07.111Z,2022-12-28T09:29:49Z,3957988563,213,2.3,3957988559,141,51.0,3957988557,140,24.7,3958138737,178,,3957988555,56,Back,3957988561,212,31.0,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593541,274,1,1,26,6,2989v3kho9h5jaboe1nr7lx21,1,24.8,50.2,2022-12-27T19:29:10.990Z,2022-12-28T09:29:48Z,3957988587,213,1.0,3957988581,140,40.8,3957988585,212,32.0,3958138745,178,,3957988579,56,Back,3957988583,141,90.2,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593551,275,1,1,26,11,2989v3kho9h5jaboe1nr7lx21,1,37.6,92.8,2022-12-27T19:29:16.127Z,2022-12-28T09:29:46Z,3957988641,56,Back,3957988647,212,36.5,3957988651,1,,3957988649,213,4.0,3957988643,140,14.7,3957988645,141,52.4,3958138753,178,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593555,276,1,1,26,15,2989v3kho9h5jaboe1nr7lx21,1,17,49,2022-12-27T19:29:20.381Z,2022-12-28T09:29:45Z,3957988671,141,14.1,3958138765,178,,3957988673,212,24.1,3957988667,56,Back,3957988675,213,4.9,3957988669,140,21.1,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593569,277,1,1,26,19,2989v3kho9h5jaboe1nr7lx21,1,24.1,12.1,2022-12-27T19:29:23.660Z,2022-12-28T09:29:44Z,3957988727,56,Back,3957988733,212,27.3,3957988729,140,9.9,3957988735,213,2.1,3958138773,178,,3957988731,141,45.8,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593577,278,1,1,26,26,2989v3kho9h5jaboe1nr7lx21,1,15.5,45.9,2022-12-27T19:29:31.291Z,2022-12-28T09:29:43Z,3957988775,141,13.4,3957988769,155,,3957988781,1,,3957988773,140,38.4,3957988779,213,5.5,3957988777,212,32.7,3957988771,56,Back,3958138781,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593579,279,1,1,26,29,2989v3kho9h5jaboe1nr7lx21,0,45.9,17.8,2022-12-27T19:29:33.836Z,2022-12-28T09:29:42Z,3957988793,56,Right,3957988795,140,62.9,3958138789,388,,3957988801,213,6.0,3957988791,168,,3957988789,3,,3957988799,212,18.5,3957988797,141,10.6,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593581,239,49,1,26,31,547zzwqbiugzphhnrhj3z5k5i,1,36.3,86.2,2022-12-27T19:29:35.904Z,2022-12-28T09:29:42Z,,,,,,,,,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593585,240,1,1,26,31,547zzwqbiugzphhnrhj3z5k5i,0,35.6,86.6,2022-12-27T19:29:36.046Z,2022-12-28T09:29:41Z,3957988815,212,13.9,3958138799,178,,3957988807,157,,3957988813,141,100.0,3957988809,56,Back,3957988819,1,,3957988817,213,0.8,3957988811,140,45.1,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593587,241,5,1,26,33,547zzwqbiugzphhnrhj3z5k5i,0,47.2,101.2,2022-12-27T19:29:37.759Z,2022-12-28T02:44:06Z,3957988821,56,Back,3957988869,233,280,3957988823,347,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593599,280,5,1,26,33,2989v3kho9h5jaboe1nr7lx21,1,52.8,-1.2,2022-12-27T19:29:37.759Z,2022-12-28T02:44:05Z,3957988865,233,241,3957988863,347,,3957988861,56,Right,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593611,281,1,1,26,40,2989v3kho9h5jaboe1nr7lx21,1,53,0,2022-12-27T19:29:44.702Z,2022-12-28T09:29:41Z,3957988917,212,16.3,3957988919,213,0.4,3957988911,56,Right,3957988915,141,8.6,3957988909,107,,3957988913,140,67.0,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593613,282,61,1,26,41,2989v3kho9h5jaboe1nr7lx21,0,66.7,7.8,2022-12-27T19:29:46.094Z,2022-12-28T09:29:40Z,3957988923,56,Right,3958138825,178,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593605,242,61,1,26,42,547zzwqbiugzphhnrhj3z5k5i,1,35.3,94.3,2022-12-27T19:29:46.533Z,2022-12-28T09:29:40Z,3958138837,21,,3957988889,56,Back,3958138839,178,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593609,243,5,1,26,43,547zzwqbiugzphhnrhj3z5k5i,0,32.6,101.4,2022-12-27T19:29:48.358Z,2022-12-28T02:44:29Z,3957988905,56,Back,3957988907,347,,3957988959,233,283,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593617,283,5,1,26,43,2989v3kho9h5jaboe1nr7lx21,1,67.4,-1.4,2022-12-27T19:29:48.358Z,2022-12-28T02:44:29Z,3957988941,233,243,3957988939,347,,3957988937,56,Right,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593625,284,1,1,26,48,2989v3kho9h5jaboe1nr7lx21,1,68.2,0,2022-12-27T19:29:52.722Z,2022-12-28T09:29:39Z,3957988971,140,67.3,3957988977,213,1.6,3957988973,141,16.5,3957988969,56,Right,3957988975,212,12.5,3957988967,107,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593631,285,1,1,26,50,2989v3kho9h5jaboe1nr7lx21,1,68.8,16.4,2022-12-27T19:29:54.706Z,2022-12-28T09:29:39Z,3957989013,141,5.9,3957989009,56,Right,3957989015,212,7.9,3958138863,178,,3957989011,140,65.5,3957989017,213,4.3,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593643,286,1,1,26,53,2989v3kho9h5jaboe1nr7lx21,1,56.9,2.3,2022-12-27T19:29:57.519Z,2022-12-28T09:29:37Z,3957989061,155,,3957989073,1,,3957989069,212,46.7,3957989067,141,51.9,3958138867,178,,3957989071,213,2.3,3957989063,56,Back,3957989065,140,26.1,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593649,287,1,1,26,57,2989v3kho9h5jaboe1nr7lx21,1,25.6,49.1,2022-12-27T19:30:01.558Z,2022-12-28T09:29:36Z,3957989107,56,Back,3957989111,141,79.0,3958138879,178,,3957989113,212,24.8,3957989109,140,39.2,3957989115,213,1.0,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593679,288,1,1,27,4,2989v3kho9h5jaboe1nr7lx21,1,42.7,90.9,2022-12-27T19:30:08.962Z,2022-12-28T09:29:33Z,3958138883,178,,3957989251,56,Back,3957989257,212,29.4,3957989259,213,3.6,3957989253,140,18.0,3957989255,141,70.6,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593685,289,1,1,27,13,2989v3kho9h5jaboe1nr7lx21,0,21.1,50.8,2022-12-27T19:30:18.415Z,2022-12-28T09:29:31Z,3957989289,1,,3957989285,212,50.2,3957989287,213,5.9,3957989277,155,,3957989281,140,65.8,3957989283,141,24.6,3957989279,56,Center,3958138899,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593689,244,44,1,27,17,547zzwqbiugzphhnrhj3z5k5i,1,35.6,74.8,2022-12-27T19:30:21.596Z,2022-12-28T09:29:31Z,3957989299,285,,3957989319,233,290,3957989297,56,Back,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593687,290,44,1,27,17,2989v3kho9h5jaboe1nr7lx21,0,64.4,25.2,2022-12-27T19:30:21.597Z,2022-12-28T09:29:31Z,3957989295,286,,3957989329,233,244,3957989293,56,Center,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593691,245,61,1,27,17,547zzwqbiugzphhnrhj3z5k5i,1,34.7,73.6,2022-12-27T19:30:21.659Z,2022-12-28T09:29:31Z,3958138911,15,,3957989301,56,Back,3958138913,388,,,,,,,,,,,,,,,,,5f13ro5hgmago2bmqtzjw5ey,A. Fadera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593709,291,16,1,27,21,2989v3kho9h5jaboe1nr7lx21,1,87.8,36.9,2022-12-27T19:30:26.079Z,2022-12-28T09:29:30Z,3957989563,374,2022-12-27 19:30:25.060,3957989767,78,,3957989567,375,27:20.607,3957989781,230,90.2,3957989373,56,Center,3957989777,89,,3958138925,178,,3957989773,214,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,3958090765,396,35.6,,3957989559,20,3957989369,22,3957989783,231,39.9,3957989769,102,49.4,3957989771,103,,,3957989779,458,3958090763,395,3957989775,215,3957989371,63,,,,,,,,2.5,,90.7,,,
2493593873,246,1,1,28,21,547zzwqbiugzphhnrhj3z5k5i,1,50.1,49.4,2022-12-27T19:31:25.846Z,2022-12-28T02:45:41Z,3957989921,56,Back,3957989927,212,14.9,3957989929,213,3.3,3957989923,140,36.0,3958138993,178,,3957989931,279,G,3957989925,141,46.6,,,,5l6a4uxq1vzo91ugdcjq3jw7p,Zinho Gano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593877,247,1,1,28,23,547zzwqbiugzphhnrhj3z5k5i,1,38.3,50,2022-12-27T19:31:27.766Z,2022-12-28T09:29:28Z,3957989947,213,1.1,3957989941,140,44.8,3957989939,56,Back,3957989945,212,14.5,3957989943,141,68.8,3958139033,178,,,,,,,,7yek1fu5x7yoqc4raxja0i5uc,M. Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593887,248,1,1,28,24,547zzwqbiugzphhnrhj3z5k5i,1,41.1,74.3,2022-12-27T19:31:29.427Z,2022-12-28T09:29:28Z,3957989985,56,Back,3957989993,213,3.0,3958139069,178,,3957989991,212,13.4,3957989987,140,28.5,3957989989,141,77.8,,,,,,,cg748vqllo7gdcz5id1gvqggl,N. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593889,249,1,1,28,27,547zzwqbiugzphhnrhj3z5k5i,1,28.7,76.7,2022-12-27T19:31:31.632Z,2022-12-28T09:29:27Z,3957990001,141,47.9,3957989997,56,Back,3957989999,140,21.7,3957990003,212,20.9,3958139097,178,,3957990005,213,4.4,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593895,250,1,1,28,29,547zzwqbiugzphhnrhj3z5k5i,1,22.5,56.9,2022-12-27T19:31:33.628Z,2022-12-28T09:29:26Z,3957990033,212,20.8,3957990029,141,26.7,3957990027,140,25.9,3958139121,178,,3957990035,213,4.9,3957990025,56,Back,,,,,,,6w1hily3yj7vvidhhgi4fqdat,T. Derijck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593915,251,1,1,28,33,547zzwqbiugzphhnrhj3z5k5i,1,31.9,22.4,2022-12-27T19:31:37.674Z,2022-12-28T09:29:24Z,3958139153,178,,3957990137,141,44.6,3957990139,212,24.1,3957990133,56,Back,3957990141,213,2.5,3957990135,140,14.0,,,,,,,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593923,252,1,1,28,36,547zzwqbiugzphhnrhj3z5k5i,0,15.9,42.1,2022-12-27T19:31:41.017Z,2022-12-28T09:29:23Z,3957990177,213,6.1,3957990179,1,,3958139165,178,,3957990171,140,88.6,3957990167,157,,3957990169,56,Center,3957990175,212,77.1,3957990173,141,26.1,7ojr3svfuiak6zm6pjrc18mhh,L. Bostyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593927,292,49,1,28,43,2989v3kho9h5jaboe1nr7lx21,1,12.2,72.8,2022-12-27T19:31:47.697Z,2022-12-28T09:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593935,293,1,1,28,45,2989v3kho9h5jaboe1nr7lx21,1,13.9,72,2022-12-27T19:31:50.251Z,2022-12-28T09:29:22Z,3957990203,56,Back,3958139177,178,,3957990211,213,0.9,3957990205,140,23.1,3957990207,141,91.2,3957990209,212,16.2,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593939,294,1,1,28,48,2989v3kho9h5jaboe1nr7lx21,1,22,87.8,2022-12-27T19:31:52.661Z,2022-12-28T09:29:21Z,3958139181,178,,3957990233,140,34.0,3957990235,141,97.7,3957990231,56,Back,3957990237,212,14.3,3957990239,213,0.5,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593943,295,1,1,28,49,2989v3kho9h5jaboe1nr7lx21,1,34.2,96.8,2022-12-27T19:31:54.027Z,2022-12-28T09:29:20Z,3957990255,213,3.3,3957990249,140,26.0,3957990251,141,94.8,3957990247,56,Back,3957990253,212,8.7,3958139189,178,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593957,296,1,1,28,52,2989v3kho9h5jaboe1nr7lx21,1,25.6,89,2022-12-27T19:31:56.529Z,2022-12-28T09:29:19Z,3957990321,140,22.7,3957990327,213,4.6,3958139195,178,,3957990323,141,55.5,3957990325,212,23.0,3957990319,56,Back,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593969,297,1,1,28,58,2989v3kho9h5jaboe1nr7lx21,1,27.3,49.1,2022-12-27T19:32:03.423Z,2022-12-28T09:29:18Z,3957990375,141,86.5,3957990373,140,30.3,3957990379,213,1.4,3958139199,178,,3957990377,212,25.6,3957990371,56,Back,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593977,298,1,1,29,2,2989v3kho9h5jaboe1nr7lx21,1,27,84.9,2022-12-27T19:32:06.715Z,2022-12-28T09:29:17Z,3957990405,212,23.2,3958139207,178,,3957990403,141,65.7,3957990407,213,3.7,3957990399,56,Back,3957990401,140,8.7,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593983,299,1,1,29,4,2989v3kho9h5jaboe1nr7lx21,0,8.4,64.1,2022-12-27T19:32:08.604Z,2022-12-28T09:29:17Z,3957990439,140,47.5,3957990445,213,6.0,3957990437,56,Back,3958139215,178,,3957990443,212,43.0,3957990435,157,,3957990447,1,,3957990441,141,45.5,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593989,253,61,1,29,7,547zzwqbiugzphhnrhj3z5k5i,0,50.9,53.4,2022-12-27T19:32:11.866Z,2022-12-28T09:29:16Z,3957990463,56,Center,3958139231,21,,3958139233,388,,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593993,300,1,1,29,9,2989v3kho9h5jaboe1nr7lx21,1,42.2,37.6,2022-12-27T19:32:13.555Z,2022-12-28T09:29:16Z,3957990495,140,42.2,3957990493,56,Back,3957990501,213,1.6,3958139237,178,,3957990497,141,41.6,3957990499,212,2.7,3957990491,3,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593997,301,1,1,29,10,2989v3kho9h5jaboe1nr7lx21,1,41.1,44,2022-12-27T19:32:14.801Z,2022-12-28T09:29:15Z,3957990511,56,Back,3957990519,213,5.5,3957990517,212,9.7,3957990509,3,,3957990513,140,47.4,3957990515,141,33.6,3958139245,178,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594003,302,1,1,29,11,2989v3kho9h5jaboe1nr7lx21,1,47.7,38.2,2022-12-27T19:32:15.609Z,2022-12-28T09:29:15Z,3957990535,56,Back,3957990541,212,14.7,3957990537,140,37.5,3957990539,141,23.3,3957990543,213,3.9,3958139249,178,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594005,303,1,1,29,13,2989v3kho9h5jaboe1nr7lx21,1,42.6,26.1,2022-12-27T19:32:17.598Z,2022-12-28T09:29:14Z,3957990551,56,Back,3957990557,212,14.6,3958139253,178,,3957990559,213,4.1,3957990553,140,34.3,3957990555,141,8.8,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594011,304,1,1,29,14,2989v3kho9h5jaboe1nr7lx21,1,40.3,8.4,2022-12-27T19:32:18.541Z,2022-12-28T09:29:14Z,3957990577,212,20.8,3957990579,213,2.4,3957990571,56,Back,3957990575,141,29.4,3958139257,178,,3957990573,140,25.9,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594021,305,1,1,29,16,2989v3kho9h5jaboe1nr7lx21,1,27,24.6,2022-12-27T19:32:21.141Z,2022-12-28T09:29:13Z,3957990627,213,2.5,3957990621,140,6.8,3957990625,212,25.6,3957990619,56,Back,3958139261,178,,3957990623,141,45.7,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594027,306,1,1,29,19,2989v3kho9h5jaboe1nr7lx21,0,10.7,43.9,2022-12-27T19:32:24.215Z,2022-12-28T09:29:12Z,3958139265,178,,3957990649,155,,3957990651,56,Right,3957990659,213,5.9,3957990657,212,59.6,3957990653,140,63.2,3957990655,141,10.4,3957990661,1,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493594035,254,61,1,29,23,547zzwqbiugzphhnrhj3z5k5i,1,39.5,91.8,2022-12-27T19:32:27.555Z,2022-12-28T09:29:11Z,3958139273,21,,3958139275,178,,3957990679,56,Back,,,,,,,,,,,,,,,,c3jbxepn3kto8fqtdewnghp05,Borja López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
