id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,keyPass,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value
2442608307,469,1,2,52,53,89xivtxk59uzvhdsd6miao6tm,1,34.2,73.2,2022-08-06T15:09:49.181Z,2022-08-07T08:15:24Z,3687679017,212,23.1,3687679021,213,5.8,3687679007,140,54.0,3687679013,141,58.4,3687679001,56,Center,3690101667,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608517,470,1,2,52,54,89xivtxk59uzvhdsd6miao6tm,1,53.5,56.9,2022-08-06T15:09:50.280Z,2022-08-07T08:15:24Z,3687680077,56,Left,3687680087,212,33.6,3690101785,178,,3687680075,155,,3687680085,141,95.3,3687680089,213,0.9,3687680091,1,,3687680081,140,73.7,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608593,471,1,2,53,1,89xivtxk59uzvhdsd6miao6tm,1,81.9,98.3,2022-08-06T15:09:57.124Z,2022-08-07T08:15:22Z,3687680513,140,63.4,3690101897,178,,3687680517,212,19.4,3687680511,56,Left,3687680515,141,97.1,3687680519,213,3.2,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608729,472,1,2,53,3,89xivtxk59uzvhdsd6miao6tm,1,69.3,93.2,2022-08-06T15:09:59.130Z,2022-08-07T08:15:22Z,3687681219,141,76.9,3690102011,178,,3687681223,213,4.3,3687681215,56,Center,3687681217,140,64.7,3687681221,212,12.1,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608851,473,1,2,53,6,89xivtxk59uzvhdsd6miao6tm,1,66.6,68,2022-08-06T15:10:02.026Z,2022-08-07T08:15:21Z,3687681785,141,32.1,3687681787,212,24.5,3687681789,213,4.6,3690102087,178,,3687681783,140,65.0,3687681781,56,Center,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442608949,474,1,2,53,10,89xivtxk59uzvhdsd6miao6tm,1,62.3,26.3,2022-08-06T15:10:05.654Z,2022-08-07T08:15:19Z,3690102255,178,,3687682217,141,43.3,3687682225,213,2.1,3687682219,212,13.6,3687682209,56,Center,3687682211,140,55.4,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609035,475,1,2,53,12,89xivtxk59uzvhdsd6miao6tm,1,54.7,39.1,2022-08-06T15:10:07.848Z,2022-08-07T08:15:19Z,3687682603,56,Right,3687682607,140,59.1,3687682615,212,14.8,3687682619,213,5.0,3690102419,178,,3687682611,141,18.5,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609079,476,1,2,53,15,89xivtxk59uzvhdsd6miao6tm,0,53.3,7.7,2022-08-06T15:10:10.550Z,2022-08-07T08:15:18Z,3687682805,141,11.9,3687682809,213,0.1,3687682799,155,,3687682801,56,Right,3690675951,1,,3687682807,212,35.3,3690102567,178,,3687682803,140,86.8,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609115,445,12,2,53,17,9njsy633rh1tyri7l2jaju5o,1,22.8,87.4,2022-08-06T15:10:12.318Z,2022-08-07T08:15:18Z,3687682985,212,9.5,3687682979,56,Back,3687682981,140,22.6,3690102721,178,,3687682987,213,1.6,3687683161,167,,3687682983,141,100.0,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609139,446,5,2,53,18,9njsy633rh1tyri7l2jaju5o,0,23.8,101.5,2022-08-06T15:10:13.617Z,2022-08-07T01:55:44Z,3687683119,347,,3687683111,56,Back,3687685891,233,477,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609641,477,5,2,53,18,89xivtxk59uzvhdsd6miao6tm,1,76.2,-1.5,2022-08-06T15:10:13.617Z,2022-08-07T01:55:44Z,3687685631,56,Right,3687685633,347,,3687685839,233,446,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609799,478,1,2,53,30,89xivtxk59uzvhdsd6miao6tm,1,70.1,0,2022-08-06T15:10:26.169Z,2022-08-07T08:15:17Z,3687686503,141,8.2,3687686497,107,,3687686507,213,0.5,3687686501,140,82.9,3687686499,56,Right,3687686505,212,15.0,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609879,479,61,2,53,31,89xivtxk59uzvhdsd6miao6tm,0,84.1,11.2,2022-08-06T15:10:27.003Z,2022-08-07T08:15:17Z,3687686947,56,Right,3690103335,178,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443066445,960,67,2,53,32,9njsy633rh1tyri7l2jaju5o,1,26.9,96.3,2022-08-06T15:10:27.677Z,2022-08-07T08:50:55Z,3690176467,233,1125,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443066443,1125,67,2,53,32,89xivtxk59uzvhdsd6miao6tm,0,73.1,3.7,2022-08-06T15:10:27.678Z,2022-08-07T08:15:16Z,3690176471,233,960,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442609691,447,1,2,53,32,9njsy633rh1tyri7l2jaju5o,0,28.8,97.8,2022-08-06T15:10:27.715Z,2022-08-07T08:50:56Z,3687685923,56,Back,3687685933,1,,3687685927,141,72.7,3690103425,178,,3687685921,157,,3687685931,213,5.1,3687685925,140,34.8,3687685929,212,18.2,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610167,480,4,2,53,34,89xivtxk59uzvhdsd6miao6tm,1,65.3,23.1,2022-08-06T15:10:29.758Z,2022-08-07T08:15:15Z,3687688405,233,448,3687688413,152,,3687688411,56,Center,3689021975,12,,3687688417,286,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610141,448,4,2,53,34,9njsy633rh1tyri7l2jaju5o,0,34.7,76.9,2022-08-06T15:10:29.759Z,2022-08-07T08:15:15Z,3687688321,56,Back,3687688583,233,480,3687688327,285,,3690104073,178,,3689022101,12,,3687688323,152,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610269,481,1,2,53,48,89xivtxk59uzvhdsd6miao6tm,1,62.5,23.3,2022-08-06T15:10:43.586Z,2022-08-07T08:15:15Z,3687688899,140,41.2,3687688889,5,,3687688909,213,2.8,3687688895,56,Back,3687688907,212,23.5,3690104253,178,,3687688893,152,,3687688903,141,33.7,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610485,482,1,2,53,51,89xivtxk59uzvhdsd6miao6tm,1,47.5,21.2,2022-08-06T15:10:47.131Z,2022-08-07T08:15:14Z,3687690151,213,1.9,3687690149,212,31.4,3687690137,56,Back,3687690145,141,65.2,3687690141,140,38.3,3690104443,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610537,483,1,2,54,0,89xivtxk59uzvhdsd6miao6tm,1,39.6,25.2,2022-08-06T15:10:55.893Z,2022-08-07T08:15:12Z,3687690429,212,9.6,3687690431,213,3.8,3687690425,140,32.6,3687690423,56,Back,3687690427,141,16.2,3690104599,178,,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610715,484,1,2,54,1,89xivtxk59uzvhdsd6miao6tm,1,39.3,9.2,2022-08-06T15:10:56.957Z,2022-08-07T08:15:11Z,3687691297,141,36.4,3687691293,56,Back,3687691299,212,22.7,3687691295,140,26.8,3690104717,178,,3687691301,213,2.2,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610869,485,1,2,54,6,89xivtxk59uzvhdsd6miao6tm,1,38.4,46.8,2022-08-06T15:11:01.625Z,2022-08-07T08:15:09Z,3687692035,213,1.9,3687692031,141,65.7,3687692023,56,Back,3687692027,140,34.5,3690104979,178,,3687692033,212,13.5,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442610939,486,1,2,54,11,89xivtxk59uzvhdsd6miao6tm,1,49.6,82.3,2022-08-06T15:11:06.557Z,2022-08-07T08:15:08Z,3687692411,213,0.6,3687692409,212,17.1,3690105219,178,,3687692397,140,63.0,3687692387,56,Left,3687692403,141,96.5,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611039,487,1,2,54,13,89xivtxk59uzvhdsd6miao6tm,1,61.7,95.2,2022-08-06T15:11:08.473Z,2022-08-07T08:15:07Z,3687692847,56,Center,3687692853,212,26.0,3690105339,178,,3687692855,213,5.2,3687692849,140,72.9,3687692851,141,61.1,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611221,488,1,2,54,15,89xivtxk59uzvhdsd6miao6tm,1,73.3,64.6,2022-08-06T15:11:10.881Z,2022-08-07T08:15:07Z,3687696901,210,15,3687693833,212,2.0,3690105733,178,,3687693823,140,74.5,3687693829,141,62.4,3687693835,213,5.4,3687693817,56,Center,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2442611235,489,15,2,54,18,89xivtxk59uzvhdsd6miao6tm,1,81.3,54.7,2022-08-06T15:11:14.033Z,2022-08-07T08:15:06Z,3687693919,56,Center,3687697133,233,449,3687696933,77,,3687696937,55,488,3687696945,215,,3687693917,18,,3687696943,103,28.5,3687693915,22,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,3687696935,29,,,3687696947,146,3687694713,20,,3687696941,102,3690105875,178,,3687696949,147,51,,,,,,,,,,,95.9,52.9,,,,,,,,,
2442611229,449,10,2,54,19,9njsy633rh1tyri7l2jaju5o,1,2.7,46.6,2022-08-06T15:11:14.620Z,2022-08-07T08:15:05Z,3687694599,179,,3687693887,56,Back,3689033289,378,,3687693881,173,,3687697165,233,489,3687693885,182,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611247,450,6,2,54,21,9njsy633rh1tyri7l2jaju5o,0,0.2,44.8,2022-08-06T15:11:16.694Z,2022-08-07T01:57:07Z,3687694369,233,490,3687693969,56,Back,3687693971,73,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442611289,490,6,2,54,21,89xivtxk59uzvhdsd6miao6tm,1,99.8,55.2,2022-08-06T15:11:16.694Z,2022-08-07T01:57:06Z,3687694227,233,450,3687694179,56,Center,3687694181,73,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612391,491,1,2,54,53,89xivtxk59uzvhdsd6miao6tm,1,99.5,99.5,2022-08-06T15:11:48.389Z,2022-08-07T01:57:12Z,3687700119,213,3.4,3687700115,212,14.8,3687700101,56,Left,3687700109,141,93.5,3687700103,140,86.0,3687700099,6,,3690106291,178,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612507,492,1,2,54,57,89xivtxk59uzvhdsd6miao6tm,1,75.9,80,2022-08-06T15:11:52.418Z,2022-08-07T08:15:04Z,3687700647,56,Center,3687700699,213,4.5,3690106469,178,,3687700695,141,38.2,3687700693,140,69.6,3687700697,212,29.2,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612583,493,1,2,55,0,89xivtxk59uzvhdsd6miao6tm,1,69.1,43.3,2022-08-06T15:11:55.661Z,2022-08-07T08:15:03Z,3687701051,213,5.3,3687701049,212,29.7,3687701045,140,84.9,3687701047,141,7.1,3687701043,56,Right,3690106603,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612611,494,1,2,55,3,89xivtxk59uzvhdsd6miao6tm,1,79.6,9.4,2022-08-06T15:11:58.475Z,2022-08-07T08:15:02Z,3690106781,178,,3687701221,212,8.7,3687701217,140,77.7,3687701215,56,Center,3687701219,141,21.8,3687701223,213,1.8,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612695,495,1,2,55,3,89xivtxk59uzvhdsd6miao6tm,1,78.7,20.3,2022-08-06T15:11:59.149Z,2022-08-07T08:15:02Z,3690106847,178,,3687701657,140,96.5,3687701663,213,0.2,3687701655,56,Center,3687701659,141,25.9,3687701661,212,19.1,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612759,496,1,2,55,6,89xivtxk59uzvhdsd6miao6tm,0,94.7,22.8,2022-08-06T15:12:01.348Z,2022-08-07T08:15:02Z,3687701995,212,7.8,3687701975,56,Center,3687702003,213,1.6,3690106981,178,,3687701987,141,34.3,3687701983,140,94.4,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612769,451,61,2,55,6,9njsy633rh1tyri7l2jaju5o,1,5.5,73.6,2022-08-06T15:12:01.428Z,2022-08-07T08:15:01Z,3690107127,178,,3687702077,56,Back,,,,,,,,,,,,,,,,,,,6r9qf9hptfwyefpsk9douhnt,J. Déom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612819,452,49,2,55,7,9njsy633rh1tyri7l2jaju5o,1,5.4,65.5,2022-08-06T15:12:02.393Z,2022-08-07T08:15:01Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612865,453,12,2,55,8,9njsy633rh1tyri7l2jaju5o,1,0.9,60.7,2022-08-06T15:12:03.481Z,2022-08-07T08:15:00Z,3687702543,140,10.1,3687702547,212,29.7,3690107459,178,,3687702541,56,Back,3687702637,167,,3687702549,213,1.2,3687702545,141,100.0,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442613979,498,61,2,55,8,89xivtxk59uzvhdsd6miao6tm,1,98.3,35.1,2022-08-06T15:12:03.652Z,2022-08-07T07:55:30Z,3687708515,56,Center,3690108375,178,,,,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442612879,454,5,2,55,11,9njsy633rh1tyri7l2jaju5o,1,8.9,101.6,2022-08-06T15:12:06.414Z,2022-08-07T01:58:05Z,3687702599,56,Back,3687707413,233,497,3687702603,347,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442613679,497,5,2,55,11,89xivtxk59uzvhdsd6miao6tm,0,91.1,-1.6,2022-08-06T15:12:06.414Z,2022-08-07T01:58:04Z,3687707465,233,454,3687706869,56,Right,3687706871,347,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614385,455,1,2,55,50,9njsy633rh1tyri7l2jaju5o,0,20.8,100,2022-08-06T15:12:46.114Z,2022-08-07T08:15:00Z,3687710503,140,36.4,3687710513,213,6.0,3687710501,56,Back,3687710505,141,94.1,3687710511,212,17.1,3687710499,107,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614481,499,8,2,55,52,89xivtxk59uzvhdsd6miao6tm,1,61.1,7,2022-08-06T15:12:47.889Z,2022-08-07T08:15:00Z,3689039219,384,,3690109211,388,,3687711037,56,Right,3689039011,15,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443068549,1148,67,2,55,53,89xivtxk59uzvhdsd6miao6tm,1,62.6,3.9,2022-08-06T15:12:49.266Z,2022-08-07T08:50:56Z,3690187293,233,964,,,,,,,,,,,,,,,,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443068547,964,67,2,55,53,9njsy633rh1tyri7l2jaju5o,0,37.4,96.1,2022-08-06T15:12:49.267Z,2022-08-07T08:14:59Z,3690187337,233,1148,,,,,,,,,,,,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614513,500,1,2,55,54,89xivtxk59uzvhdsd6miao6tm,0,63.3,5.2,2022-08-06T15:12:49.325Z,2022-08-07T08:50:56Z,3690109517,388,,3687711181,141,12.3,3687711179,140,82.2,3687711175,157,,3687711185,213,0.2,3687711183,212,20.4,3687711187,1,,3687711177,56,Right,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614633,456,1,2,55,55,9njsy633rh1tyri7l2jaju5o,1,32.7,93.5,2022-08-06T15:12:51.113Z,2022-08-07T08:14:58Z,3687711807,213,6.2,3687711813,1,,3687711797,140,64.3,3690109719,178,,3687711791,155,,3687711805,212,33.2,3687711801,141,90.8,3687711795,56,Left,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615153,457,61,2,55,58,9njsy633rh1tyri7l2jaju5o,0,62.8,93.7,2022-08-06T15:12:53.838Z,2022-08-07T08:14:57Z,3690109795,178,,3687714483,56,Left,,,,,,,,,,,,,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614753,502,49,2,56,0,89xivtxk59uzvhdsd6miao6tm,1,29.4,3.5,2022-08-06T15:12:55.702Z,2022-08-07T08:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614883,503,1,2,56,0,89xivtxk59uzvhdsd6miao6tm,1,29.1,3.5,2022-08-06T15:12:55.786Z,2022-08-07T08:14:56Z,3687713037,213,2.2,3687713033,141,39.5,3687713035,212,30.7,3690109999,178,,3687713031,140,11.5,3687713029,56,Back,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442614713,501,43,2,56,1,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-06T15:12:56.912Z,2022-08-06T19:43:16Z,3687712207,56,Back,3689040575,144,61,,,,,,,,,,,,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615367,504,1,2,56,4,89xivtxk59uzvhdsd6miao6tm,1,13.3,40.1,2022-08-06T15:13:00.165Z,2022-08-07T08:14:56Z,3690110093,178,,3687715649,140,29.3,3687715651,141,79.6,3687715657,213,1.0,3687715647,56,Back,3687715653,212,31.7,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615531,505,1,2,56,15,89xivtxk59uzvhdsd6miao6tm,1,54.2,76.7,2022-08-06T15:13:10.650Z,2022-08-07T08:14:53Z,3687716535,212,13.6,3687716531,140,58.2,3687716529,56,Left,3687716537,213,1.3,3690110189,178,,3687716533,141,95.7,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615565,506,1,2,56,21,89xivtxk59uzvhdsd6miao6tm,1,60.2,88.3,2022-08-06T15:13:16.405Z,2022-08-07T08:14:51Z,3687716713,56,Back,3690110259,178,,3687716721,213,3.6,3687716717,141,71.2,3687716715,140,40.2,3687716719,212,24.0,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615617,507,1,2,56,24,89xivtxk59uzvhdsd6miao6tm,1,43.3,68.9,2022-08-06T15:13:19.505Z,2022-08-07T08:14:50Z,3687717013,140,52.3,3687717017,212,9.7,3690110403,178,,3687717011,56,Center,3687717019,213,0.2,3687717015,141,71.8,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615815,508,1,2,56,25,89xivtxk59uzvhdsd6miao6tm,1,53.1,68.3,2022-08-06T15:13:21.075Z,2022-08-07T08:14:49Z,3687718097,212,17.5,3687718093,140,58.4,3690110539,178,,3687718099,213,1.2,3687718095,141,92.7,3687718091,56,Left,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615841,509,1,2,56,29,89xivtxk59uzvhdsd6miao6tm,1,59.6,86.9,2022-08-06T15:13:25.035Z,2022-08-07T08:14:48Z,3690110711,178,,3687718197,140,43.2,3687718209,213,3.8,3687718199,141,67.0,3687718195,56,Back,3687718207,212,21.9,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442615893,510,1,2,56,32,89xivtxk59uzvhdsd6miao6tm,1,46.5,68.4,2022-08-06T15:13:27.777Z,2022-08-07T08:14:47Z,3690110885,178,,3687718513,213,4.6,3687718501,56,Back,3687718505,140,44.3,3687718511,212,24.3,3687718509,141,32.8,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616001,511,1,2,56,34,89xivtxk59uzvhdsd6miao6tm,1,44.3,39.4,2022-08-06T15:13:29.945Z,2022-08-07T08:14:46Z,3687719125,141,8.0,3687719131,213,5.3,3690110975,178,,3687719121,56,Right,3687719127,212,25.8,3687719123,140,58.1,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616059,512,1,2,56,38,89xivtxk59uzvhdsd6miao6tm,0,59.2,3.9,2022-08-06T15:13:33.450Z,2022-08-07T08:14:46Z,3687719447,212,20.8,3687719441,140,78.4,3687719445,141,11.4,3687719437,56,Right,3687719449,213,0.2,3690111049,178,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443069557,966,67,2,56,39,9njsy633rh1tyri7l2jaju5o,1,26,89.4,2022-08-06T15:13:34.562Z,2022-08-07T08:50:57Z,3690192389,233,1175,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443069555,1175,67,2,56,39,89xivtxk59uzvhdsd6miao6tm,0,74,10.6,2022-08-06T15:13:34.563Z,2022-08-07T08:14:45Z,3690192403,233,966,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616115,458,8,2,56,39,9njsy633rh1tyri7l2jaju5o,1,25.3,88.8,2022-08-06T15:13:34.584Z,2022-08-07T08:50:57Z,3687719725,56,Back,3690111139,178,,3689044997,385,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442616093,513,43,2,56,39,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-08-06T15:13:34.807Z,2022-08-06T19:44:05Z,3687719597,56,Center,3687719605,213,2.1,3687719599,140,74.2,3689044767,144,1,3687719601,141,25.6,3687719603,212,10.7,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
