id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/16/value,qualifier/11/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2440861903,352,1,1,46,2,89xivtxk59uzvhdsd6miao6tm,1,54.4,8,2022-07-31T12:16:11.117Z,2022-08-01T07:30:32Z,3678404661,140,40.0,3678404665,212,24.7,3678404657,56,Back,3678404667,213,2.2,3678404663,141,36.7,3680392145,178,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440861939,353,1,1,46,7,89xivtxk59uzvhdsd6miao6tm,1,39,37,2022-07-31T12:16:16.406Z,2022-08-01T07:30:30Z,3680392179,178,,3678404873,141,69.0,3678404877,213,1.6,3678404869,56,Back,3678404875,212,21.8,3678404871,140,39.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440861973,354,1,1,46,12,89xivtxk59uzvhdsd6miao6tm,1,33.7,67.5,2022-07-31T12:16:21.084Z,2022-08-01T07:30:29Z,3678405107,141,51.5,3678405103,56,Back,3678405111,213,3.6,3680392337,178,,3678405109,212,23.9,3678405105,140,13.4,,,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440861999,355,1,1,46,19,89xivtxk59uzvhdsd6miao6tm,0,18.9,43.2,2022-07-31T12:16:27.636Z,2022-08-01T07:30:28Z,3678405249,1,,3678405239,56,Center,3678405245,212,55.7,3678405241,140,71.9,3680178825,155,,3678405247,213,6.3,3680392411,178,,3678405243,141,40.9,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440861995,371,49,1,46,23,5z1b7fuvpqe6vnigvopomvecu,1,28.9,60.2,2022-07-31T12:16:32.002Z,2022-08-01T07:30:27Z,,,,,,,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862019,372,1,1,46,23,5z1b7fuvpqe6vnigvopomvecu,1,28.8,60,2022-07-31T12:16:32.056Z,2022-08-01T07:30:27Z,3678405377,212,23.9,3678405373,140,11.0,3680392517,178,,3678405371,56,Back,3678405375,141,38.2,3678405379,213,3.8,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862055,373,1,1,46,26,5z1b7fuvpqe6vnigvopomvecu,0,10.1,39.3,2022-07-31T12:16:35.077Z,2022-08-01T07:30:26Z,3678405593,1,,3678405585,140,72.9,3678405581,157,,3680392569,178,,3678405589,212,66.3,3678405591,213,0.1,3678405587,141,49.1,3678405583,56,Center,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862083,356,1,1,46,31,89xivtxk59uzvhdsd6miao6tm,1,26.6,51.7,2022-07-31T12:16:40.587Z,2022-08-01T07:30:26Z,3678405737,141,49.3,3678405733,56,Back,3680392741,178,,3678405741,213,3.2,3678405739,212,15.3,3678405735,140,12.1,3678405731,3,,,,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862085,357,52,1,46,33,89xivtxk59uzvhdsd6miao6tm,1,13.9,43,2022-07-31T12:16:42.454Z,2022-08-01T07:30:26Z,3680179505,377,,3680392805,178,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862105,358,1,1,46,35,89xivtxk59uzvhdsd6miao6tm,1,12,43.7,2022-07-31T12:16:44.423Z,2022-08-01T07:30:25Z,3678405865,212,8.3,3678405861,140,18.3,3678405859,56,Back,3680392857,178,,3678405863,141,36.4,3678405867,213,5.6,3678405857,123,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862137,359,1,1,46,38,89xivtxk59uzvhdsd6miao6tm,1,19.6,32.7,2022-07-31T12:16:47.475Z,2022-08-01T07:30:25Z,3680392921,178,,3678406055,56,Back,3678406061,212,17.9,3678406059,141,8.0,3678406057,140,25.6,3678406063,213,5.1,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862173,360,1,1,46,42,89xivtxk59uzvhdsd6miao6tm,1,31.9,8.3,2022-07-31T12:16:50.725Z,2022-08-01T07:30:24Z,3678406251,212,5.5,3678406247,140,36.5,3678406245,56,Back,3680392951,178,,3678406253,213,5.8,3678406249,141,4.4,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862213,361,1,1,46,44,89xivtxk59uzvhdsd6miao6tm,1,44.6,1.5,2022-07-31T12:16:53.526Z,2022-08-01T07:30:23Z,3678406465,56,Back,3678406473,213,2.4,3678406469,141,24.9,3680393031,178,,3678406471,212,24.6,3678406467,140,26.7,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862251,362,1,1,46,51,89xivtxk59uzvhdsd6miao6tm,1,29.2,24.8,2022-07-31T12:16:59.912Z,2022-08-01T07:30:22Z,3678406699,213,2.4,3678406691,56,Back,3678406695,141,46.7,3678406693,140,13.0,3678406697,212,22.6,3680393135,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862279,363,1,1,46,56,89xivtxk59uzvhdsd6miao6tm,1,15.1,47.1,2022-07-31T12:17:04.932Z,2022-08-01T07:30:21Z,3678406863,212,17.4,3678406857,56,Back,3678406859,140,20.7,3678406865,213,5.1,3678406861,141,23.0,3680393163,178,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862349,364,1,1,47,0,89xivtxk59uzvhdsd6miao6tm,1,29.3,16.3,2022-07-31T12:17:08.836Z,2022-08-01T07:30:20Z,3680393209,178,,3678407231,212,10.3,3678407223,140,34.6,3678407227,141,3.5,3678407219,56,Back,3678407233,213,5.3,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862355,365,30,1,47,1,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:17:09.726Z,2022-08-01T02:08:00Z,3678407255,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440862353,374,30,1,47,1,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T12:17:09.726Z,2022-08-01T02:08:00Z,3678407249,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869315,367,32,2,45,0,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:33:15.870Z,2022-08-01T01:02:57Z,3678447901,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869319,379,32,2,45,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2022-07-31T12:33:15.870Z,2022-07-31T12:33:18Z,3678447921,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869331,368,1,2,45,0,89xivtxk59uzvhdsd6miao6tm,1,50.1,50,2022-07-31T12:33:15.883Z,2022-08-01T01:47:58Z,3678448021,141,49.4,3678448025,213,3.2,3680375699,178,,3678448017,56,Back,3678448027,279,S,3678448019,140,30.6,3678448023,212,20.5,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869365,369,1,2,45,2,89xivtxk59uzvhdsd6miao6tm,1,32.3,50,2022-07-31T12:33:18.581Z,2022-08-01T07:30:19Z,3678448237,212,40.0,3678448233,140,56.3,3678448239,213,5.4,3678448241,1,,3678448231,56,Right,3678448235,141,4.4,3678448229,155,,3680375817,178,,3l0mj1zzhytxvm9tryvqv8kix,J. Lucumí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869385,370,1,2,45,6,89xivtxk59uzvhdsd6miao6tm,0,56.6,4.2,2022-07-31T12:33:22.335Z,2022-08-01T07:30:18Z,3678448345,155,,3680376115,178,,3678448349,140,90.8,3678448357,1,,3678448353,212,43.0,3678448351,141,38.9,3678448355,213,0.6,3678448347,56,Center,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869387,380,52,2,45,9,5z1b7fuvpqe6vnigvopomvecu,1,8.4,63.8,2022-07-31T12:33:25.596Z,2022-08-01T07:30:18Z,3680376281,388,,3679533173,378,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869451,381,1,2,45,14,5z1b7fuvpqe6vnigvopomvecu,1,15.2,56.1,2022-07-31T12:33:30.612Z,2022-08-01T07:30:17Z,3678448757,140,18.9,3678448753,123,,3678448763,213,4.9,3680376325,178,,3678448759,141,32.2,3678448755,56,Back,3678448761,212,16.7,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869463,382,1,2,45,17,5z1b7fuvpqe6vnigvopomvecu,1,18.8,35,2022-07-31T12:33:33.819Z,2022-08-01T07:30:17Z,3678448811,213,4.8,3678448803,56,Back,3678448807,141,6.4,3678448805,140,20.3,3680376393,178,,3678448809,212,19.5,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869495,383,1,2,45,19,5z1b7fuvpqe6vnigvopomvecu,1,19.6,11.9,2022-07-31T12:33:35.705Z,2022-08-01T07:30:16Z,3678448985,212,8.9,3678448981,140,26.5,3678448979,56,Back,3680376631,178,,3678448983,141,19.5,3678448987,213,0.6,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869523,384,1,2,45,20,5z1b7fuvpqe6vnigvopomvecu,1,23.7,23,2022-07-31T12:33:36.802Z,2022-08-01T07:30:16Z,3678449171,212,20.2,3678449167,140,40.2,3680376701,178,,3678449165,56,Back,3678449173,213,5.7,3678449169,141,7.7,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869531,385,1,2,45,25,5z1b7fuvpqe6vnigvopomvecu,1,38.1,16.1,2022-07-31T12:33:41.400Z,2022-08-01T07:30:14Z,3678449231,213,5.2,3678449217,56,Back,3678449225,212,9.9,3678449221,141,2.9,3680376821,178,,3678449219,140,42.1,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869569,386,1,2,45,26,5z1b7fuvpqe6vnigvopomvecu,1,39.4,3.2,2022-07-31T12:33:42.431Z,2022-08-01T07:30:14Z,3678449563,141,10.6,3680376853,178,,3678449567,213,2.2,3678449561,140,36.1,3678449565,212,6.1,3678449559,56,Back,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869597,387,1,2,45,31,5z1b7fuvpqe6vnigvopomvecu,1,28.1,19.9,2022-07-31T12:33:47.127Z,2022-08-01T07:30:12Z,3678449737,140,43.6,3678449743,213,0.6,3678449741,212,19.9,3678449739,141,36.7,3680377631,178,,3678449735,56,Back,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869619,388,1,2,45,34,5z1b7fuvpqe6vnigvopomvecu,1,40.4,32.8,2022-07-31T12:33:50.331Z,2022-08-01T07:30:11Z,3680377727,178,,3678449885,56,Back,3678449893,141,27.6,3678449897,213,3.8,3678449889,140,36.4,3678449895,212,5.5,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869653,389,1,2,45,35,5z1b7fuvpqe6vnigvopomvecu,1,35.6,29.5,2022-07-31T12:33:51.437Z,2022-08-01T07:30:11Z,3678450119,155,,3678450129,212,48.4,3678450125,140,57.1,3678450121,196,,3680377835,178,,3678450127,141,92.4,3678450123,56,Left,3678450135,1,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,3678450131,213,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869669,390,1,2,45,44,5z1b7fuvpqe6vnigvopomvecu,1,72.4,94.9,2022-07-31T12:34:00.338Z,2022-08-01T07:30:09Z,3678450223,140,65.0,3678450227,212,8.4,3678450229,213,3.5,3680377907,178,,3678450221,56,Left,3678450225,141,90.2,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869677,391,1,2,45,46,5z1b7fuvpqe6vnigvopomvecu,1,61.9,89.8,2022-07-31T12:34:02.546Z,2022-08-01T07:30:08Z,3678450275,141,69.7,3678450271,56,Center,3678450279,213,4.9,3680378007,178,,3678450273,140,64.8,3678450277,212,14.0,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869711,392,1,2,45,48,5z1b7fuvpqe6vnigvopomvecu,1,63.6,78.1,2022-07-31T12:34:03.975Z,2022-08-01T07:30:07Z,3678450449,56,Left,3678450453,141,89.7,3678450457,213,1.2,3680378137,178,,3678450455,212,8.5,3678450451,140,66.7,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869719,393,1,2,45,50,5z1b7fuvpqe6vnigvopomvecu,1,69.9,91.4,2022-07-31T12:34:06.639Z,2022-08-01T07:30:06Z,3680378193,178,,3678450519,140,71.7,3678450523,212,4.3,3678450521,141,97.1,3678450525,213,1.1,3678450517,56,Left,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869753,394,1,2,45,51,5z1b7fuvpqe6vnigvopomvecu,1,70.6,95.1,2022-07-31T12:34:07.426Z,2022-08-01T07:30:06Z,3678450781,212,7.4,3678450775,140,65.4,3680378223,178,,3678450773,56,Left,3678450777,141,87.8,3678450783,213,3.9,,,,,,,504qkt70jvof5yzffmwwo5c5x,J. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869771,395,1,2,45,57,5z1b7fuvpqe6vnigvopomvecu,0,68.6,60.7,2022-07-31T12:34:12.999Z,2022-08-01T07:30:04Z,3678450901,213,0.0,3678450899,212,6.0,3680378283,178,,3678450891,140,74.3,3678450895,141,60.9,3678450887,56,Center,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869781,371,8,2,45,57,89xivtxk59uzvhdsd6miao6tm,1,25.3,40.6,2022-07-31T12:34:13.588Z,2022-08-01T07:30:04Z,3678450985,56,Back,3679540873,385,,3680378357,178,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869835,396,1,2,46,0,5z1b7fuvpqe6vnigvopomvecu,1,60.9,33.7,2022-07-31T12:34:16.796Z,2022-08-01T07:30:04Z,3678451327,56,Right,3680378403,388,,3678451333,212,16.7,3678451331,141,9.1,3678451335,213,4.7,3678451329,140,60.6,3678451325,3,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869881,397,1,2,46,5,5z1b7fuvpqe6vnigvopomvecu,1,67.9,40.5,2022-07-31T12:34:21.448Z,2022-08-01T07:30:02Z,3680378489,178,,3678451623,213,1.9,3678451619,141,52.1,3678451615,56,Center,3678451617,140,65.6,3678451621,212,8.2,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869899,398,1,2,46,11,5z1b7fuvpqe6vnigvopomvecu,1,69.1,31.4,2022-07-31T12:34:27.001Z,2022-08-01T07:29:59Z,3678451695,141,24.1,3678451691,56,Center,3678451699,213,3.7,3678451693,140,61.5,3678451697,212,9.4,3680378573,178,,,,,,,,ajcblksnh113es9hzt7l5k8h5,D. Drăguş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869919,399,1,2,46,12,5z1b7fuvpqe6vnigvopomvecu,1,62.6,24,2022-07-31T12:34:28.578Z,2022-08-01T07:29:59Z,3678451827,213,3.9,3678451819,140,55.5,3678451823,212,9.9,3680378739,178,,3678451817,56,Right,3678451821,141,14.4,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869963,400,1,2,46,14,5z1b7fuvpqe6vnigvopomvecu,1,52.1,18.7,2022-07-31T12:34:30.059Z,2022-08-01T07:29:58Z,3680378815,178,,3678452069,56,Center,3678452077,212,26.6,3678452073,140,51.9,3678452075,141,57.8,3678452079,213,1.6,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440869999,401,1,2,46,20,5z1b7fuvpqe6vnigvopomvecu,1,53.2,34.1,2022-07-31T12:34:36.407Z,2022-08-01T07:29:56Z,3680379065,178,,3678452285,213,5.1,3678452281,141,4.0,3678452279,140,61.5,3678452277,56,Right,3678452283,212,22.2,,,,,,,rmruexgp6l6ar57aq8xffg4q,N. Raskin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870017,402,1,2,46,24,5z1b7fuvpqe6vnigvopomvecu,1,47.5,12,2022-07-31T12:34:40.539Z,2022-08-01T07:29:56Z,3678452389,140,45.4,3680379129,178,,3678452399,213,1.7,3678452391,141,30.9,3678452395,212,13.0,3678452387,56,Back,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870031,403,1,2,46,28,5z1b7fuvpqe6vnigvopomvecu,1,43.5,34.8,2022-07-31T12:34:44.189Z,2022-08-01T07:29:55Z,3678452479,212,20.7,3678452475,140,44.0,3678452481,213,1.5,3680379167,178,,3678452477,141,65.2,3678452473,56,Back,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870049,404,1,2,46,30,5z1b7fuvpqe6vnigvopomvecu,1,40.7,63.5,2022-07-31T12:34:46.038Z,2022-08-01T07:29:54Z,3678452629,212,19.3,3678452625,141,35.2,3678452621,140,41.4,3678452619,56,Back,3680379243,178,,3678452633,213,4.8,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870073,405,1,2,46,32,5z1b7fuvpqe6vnigvopomvecu,1,39.3,30.9,2022-07-31T12:34:48.802Z,2022-08-01T07:29:54Z,3680379311,178,,3678452757,140,45.1,3678452763,213,5.0,3678452755,56,Back,3678452761,212,18.5,3678452759,141,5.2,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870103,406,1,2,46,35,5z1b7fuvpqe6vnigvopomvecu,1,47.4,3.4,2022-07-31T12:34:50.945Z,2022-08-01T07:29:53Z,3678452993,140,66.5,3678452997,212,20.4,3678452999,213,0.2,3680379473,178,,3678452995,141,9.2,3678452991,56,Right,,,,,,,ai0yljs83kdpaa6r7ri0048np,G. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870107,407,3,2,46,37,5z1b7fuvpqe6vnigvopomvecu,0,67.7,5.4,2022-07-31T12:34:53.432Z,2022-08-01T07:29:52Z,3678453009,56,Right,3678453115,233,372,3680379603,178,,3679542863,465,,3678453011,286,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870119,372,7,2,46,37,89xivtxk59uzvhdsd6miao6tm,1,32.3,94.6,2022-07-31T12:34:53.561Z,2022-08-01T07:29:51Z,3679542949,383,,3678453095,233,407,3680379661,178,,3678453067,56,Back,3678453069,285,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870121,373,49,2,46,38,89xivtxk59uzvhdsd6miao6tm,1,33.2,98.8,2022-07-31T12:34:54.720Z,2022-08-01T07:29:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870135,374,1,2,46,38,89xivtxk59uzvhdsd6miao6tm,1,33.4,98.3,2022-07-31T12:34:54.842Z,2022-08-01T07:29:51Z,3680379919,178,,3678453167,140,32.8,3678453171,212,17.0,3678453173,213,4.7,3678453165,56,Back,3678453169,141,73.3,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870157,375,1,2,46,41,89xivtxk59uzvhdsd6miao6tm,1,37.2,82.3,2022-07-31T12:34:57.414Z,2022-08-01T07:29:50Z,3678453297,140,45.0,3678453301,212,8.5,3678453295,56,Back,3678453303,213,6.0,3680380685,178,,3678453299,141,78.7,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870169,376,1,2,46,44,89xivtxk59uzvhdsd6miao6tm,1,48.7,82.3,2022-07-31T12:35:00.226Z,2022-08-01T07:29:48Z,3678453367,212,16.3,3678453363,140,62.6,3680380873,178,,3678453369,213,5.8,3678453365,141,71.5,3678453361,56,Center,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870279,377,1,2,46,44,89xivtxk59uzvhdsd6miao6tm,0,54.7,78.3,2022-07-31T12:35:00.751Z,2022-08-01T07:29:48Z,3678454033,212,7.7,3678454027,56,Center,3680380927,178,,3678454031,141,67.0,3678454035,213,4.7,3678454029,140,54.5,,,,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870329,380,81,2,46,45,89xivtxk59uzvhdsd6miao6tm,0,54.5,67,2022-07-31T12:35:00.995Z,2022-08-01T01:52:28Z,3678454263,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441065459,801,68,2,46,55,5z1b7fuvpqe6vnigvopomvecu,0,0,0,2022-07-31T12:35:11.498Z,2022-08-01T01:52:34Z,3679544613,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440894205,806,68,2,46,55,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:35:11.694Z,2022-08-01T01:52:37Z,3679544755,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440894659,807,1,2,46,56,89xivtxk59uzvhdsd6miao6tm,1,51.7,78.9,2022-07-31T12:35:12.789Z,2022-08-01T07:29:47Z,3680381379,178,,3680589757,1,,3678593515,212,34.8,3678593511,140,38.2,3678593517,213,4.3,3678593513,141,32.2,3678593509,56,Back,,,,86603cyr3osksy73el0ncy7yt,C. Dessers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870283,378,43,2,46,57,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:35:13.824Z,2022-07-31T12:35:21Z,3678454453,144,79,3678454039,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440870293,379,43,2,46,59,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-07-31T12:35:15.405Z,2022-07-31T12:35:23Z,3678454519,144,79,3678454075,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440895087,809,1,2,47,0,89xivtxk59uzvhdsd6miao6tm,1,39.4,42.8,2022-07-31T12:35:16.276Z,2022-08-01T07:29:47Z,3678595831,212,25.5,3678595829,141,7.4,3678595825,56,Back,3680381445,178,,3678595827,140,47.4,3678595833,213,5.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
