id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,assist,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/16/value,qualifier/15/value,qualifier/12/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2474701299,500,1,1,47,28,7zibyotq1x1hq6pmgibhr0e6s,0,31.1,54.7,2022-10-20T17:32:37.023Z,2022-10-21T11:34:31Z,3858398725,56,Back,3858398729,141,80.5,3858398731,212,21.7,3858398727,140,43.3,3859429091,178,,3858398733,213,0.9,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701315,295,49,1,47,31,2b57rbw94i9ohnbch52owvqtq,1,59.9,23.9,2022-10-20T17:32:39.939Z,2022-10-21T11:34:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701325,296,1,1,47,31,2b57rbw94i9ohnbch52owvqtq,1,59.4,23.1,2022-10-20T17:32:40.074Z,2022-10-21T11:34:30Z,3858398843,141,16.7,3858398847,213,3.9,3858398841,140,54.9,3859429581,178,,3858398839,56,Right,3858398845,212,6.4,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701343,297,1,1,47,32,2b57rbw94i9ohnbch52owvqtq,1,52.2,23.9,2022-10-20T17:32:41.539Z,2022-10-21T11:34:29Z,3859429751,178,,3858398951,212,17.0,3858398953,213,5.9,3858398947,140,67.2,3858398949,141,14.4,3858398945,56,Right,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474918887,1106,43,1,47,33,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:32:42.575Z,2022-10-21T10:04:01Z,3859550099,178,0,3859550193,144,82,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701355,298,1,1,47,33,2b57rbw94i9ohnbch52owvqtq,1,64.1,19.1,2022-10-20T17:32:42.604Z,2022-10-21T11:34:29Z,3858399007,56,Center,3858399015,213,1.9,3858399013,212,2.6,3858399009,140,63.4,3858399011,141,22.8,3859430109,178,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701383,299,1,1,47,34,2b57rbw94i9ohnbch52owvqtq,1,62.3,27.9,2022-10-20T17:32:43.843Z,2022-10-21T11:34:29Z,3858399155,140,66.1,3858399159,212,16.3,3858399161,213,5.0,3858399153,56,Right,3858399157,141,4.7,3859430315,178,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701405,300,1,1,47,39,2b57rbw94i9ohnbch52owvqtq,1,73.2,2.3,2022-10-20T17:32:48.702Z,2022-10-21T11:34:27Z,3859430399,178,,3858399315,212,11.3,3858399313,141,18.0,3858399317,213,1.2,3858399309,56,Right,3858399311,140,76.7,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701411,301,1,1,47,41,2b57rbw94i9ohnbch52owvqtq,0,77.2,14.3,2022-10-20T17:32:50.629Z,2022-10-21T11:34:27Z,3858400377,286,,3858400371,236,,3858400367,212,2.7,3858400373,233,501,3858400363,140,79.6,3858400369,213,5.9,3859430589,178,,3858400365,141,12.8,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3858399333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701415,501,74,1,47,41,7zibyotq1x1hq6pmgibhr0e6s,1,21.8,87.8,2022-10-20T17:32:50.659Z,2022-10-21T11:34:26Z,3858400393,233,301,3859430741,178,,3858399345,285,,3858399343,56,Back,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701489,302,1,1,47,43,2b57rbw94i9ohnbch52owvqtq,1,90.2,2.5,2022-10-20T17:32:52.834Z,2022-10-21T11:34:26Z,3859214697,20,,3858399813,141,70.8,3858399817,213,1.4,3858399809,56,Center,3858399811,140,97.5,3859431013,178,,3858399807,155,,3858399819,1,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,3858399805,2,,3859214695,224,,3858399815,212,,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701495,303,61,1,47,46,2b57rbw94i9ohnbch52owvqtq,0,98.7,66.8,2022-10-20T17:32:55.780Z,2022-10-21T11:34:26Z,3858399847,56,Center,3859431267,178,,,,,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701507,304,5,1,47,47,2b57rbw94i9ohnbch52owvqtq,0,100.6,74.6,2022-10-20T17:32:56.749Z,2022-10-21T09:13:54Z,3858399915,233,502,3858399883,346,,3858399881,56,Center,,,,,,,,,,,,,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701501,502,5,1,47,47,7zibyotq1x1hq6pmgibhr0e6s,1,-0.6,25.4,2022-10-20T17:32:56.749Z,2022-10-21T09:13:54Z,3858399855,346,,3858399911,233,304,3858399853,56,Back,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701649,503,1,1,48,2,7zibyotq1x1hq6pmgibhr0e6s,1,5,49.8,2022-10-20T17:33:11.717Z,2022-10-21T11:34:25Z,3858400651,124,,3858400657,141,65.2,3858400665,237,,3858400653,56,Back,3858400655,140,9.8,3858400659,212,11.6,3858400661,213,1.1,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701653,504,1,1,48,6,7zibyotq1x1hq6pmgibhr0e6s,1,9.5,64.3,2022-10-20T17:33:15.730Z,2022-10-21T11:34:24Z,3858400683,140,3.4,3858400681,56,Back,3858400687,212,13.9,3858400685,141,46.1,3858400689,213,4.2,3859435751,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701667,505,1,1,48,9,7zibyotq1x1hq6pmgibhr0e6s,1,3.3,46.9,2022-10-20T17:33:18.021Z,2022-10-21T11:34:23Z,3859435875,178,,3858400763,56,Back,3858400771,213,1.1,3858400767,141,70.9,3858400765,140,11.8,3858400769,212,18.6,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701683,506,1,1,48,12,7zibyotq1x1hq6pmgibhr0e6s,1,12.9,77.1,2022-10-20T17:33:21.316Z,2022-10-21T11:34:23Z,3858400855,212,11.9,3858400857,213,1.4,3858400851,140,14.4,3858400853,141,94.5,3859436015,178,,3858400849,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701695,507,1,1,48,14,7zibyotq1x1hq6pmgibhr0e6s,1,18.5,96.3,2022-10-20T17:33:23.087Z,2022-10-21T11:34:22Z,3858400919,140,34.6,3859436201,178,,3858400917,56,Back,3858400923,141,96.0,3858400927,212,16.9,3858400931,213,6.3,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701709,508,1,1,48,16,7zibyotq1x1hq6pmgibhr0e6s,1,33.9,97.7,2022-10-20T17:33:25.696Z,2022-10-21T11:34:21Z,3858401011,212,11.5,3858401005,56,Back,3858401009,141,93.9,3858401013,213,3.4,3859436385,178,,3858401007,140,23.2,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701725,509,1,1,48,18,7zibyotq1x1hq6pmgibhr0e6s,1,24.7,97.1,2022-10-20T17:33:27.790Z,2022-10-21T11:34:20Z,3858401135,141,72.6,3858401139,213,4.9,3859436565,178,,3858401133,140,27.3,3858401131,56,Back,3858401137,212,16.9,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701733,510,1,1,48,20,7zibyotq1x1hq6pmgibhr0e6s,1,26.2,80,2022-10-20T17:33:28.939Z,2022-10-21T11:34:20Z,3858401181,213,3.8,3859436735,178,,3858401173,56,Back,3858401177,141,75.7,3858401175,140,22.6,3858401179,212,4.8,,,,,,,5jywyphhwu9j4bphz0720kb9,P. Gerkens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701749,511,1,1,48,20,7zibyotq1x1hq6pmgibhr0e6s,1,23.1,84.4,2022-10-20T17:33:29.601Z,2022-10-21T11:34:19Z,3858401305,213,4.7,3858401301,212,16.8,3859436965,178,,3858401293,140,22.4,3858401291,56,Back,3858401297,141,59.7,,,,,,,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701771,512,1,1,48,24,7zibyotq1x1hq6pmgibhr0e6s,0,24.2,66.9,2022-10-20T17:33:33.732Z,2022-10-21T11:34:18Z,3858401433,141,31.0,3858401427,155,,3858401437,213,5.8,3858401431,140,64.6,3858401439,1,,3858401429,56,Center,3858401435,212,48.9,3859437201,178,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701777,305,8,1,48,27,2b57rbw94i9ohnbch52owvqtq,1,35.7,67.6,2022-10-20T17:33:36.418Z,2022-10-21T11:34:18Z,3859437559,388,,3858401459,56,Back,3858401517,15,,3859215129,385,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701821,513,15,1,48,34,7zibyotq1x1hq6pmgibhr0e6s,1,82.2,26.9,2022-10-20T17:33:43.469Z,2022-10-21T11:34:15Z,3858402249,103,19,3858401679,22,,3858401865,72,,3858402247,102,50.5,3858402577,458,,3858402253,146,82.9,3858402257,230,97.8,3858402251,215,,9tgbdheyuooa8cfz06l577end,C. Stengs,3858401683,56,Center,3858402259,231,48.2,3858401681,18,,,3858401869,82,,3858402239,78,3859437855,178,,3858401887,233,306,3858402255,147,,,,,,,,,,30.3,,,,,,,
2474701829,306,10,1,48,34,2b57rbw94i9ohnbch52owvqtq,1,16.2,72.8,2022-10-20T17:33:43.518Z,2022-10-21T11:34:15Z,3858401727,94,,3858401729,56,Back,3858401911,233,513,3859438199,178,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701841,307,49,1,48,36,2b57rbw94i9ohnbch52owvqtq,1,35.1,48.9,2022-10-20T17:33:45.650Z,2022-10-21T11:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701903,308,27,1,48,52,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:34:01.719Z,2022-10-21T09:16:24Z,3858402089,53,5ghjnuqhf7kvbwqlo8jqv0bqi,3858402131,233,514,3858402087,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474701849,514,27,1,48,52,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:34:01.719Z,2022-10-21T09:16:24Z,3858402119,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702315,309,28,1,50,9,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:35:18.638Z,2022-10-21T09:16:43Z,3858404291,233,515,3858404241,55,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702309,515,28,1,50,9,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:35:18.638Z,2022-10-21T09:16:43Z,3858404287,233,309,3858404213,55,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702449,310,68,1,50,16,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:35:25.293Z,2022-10-21T09:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702453,516,68,1,50,16,7zibyotq1x1hq6pmgibhr0e6s,0,0,0,2022-10-20T17:35:25.441Z,2022-10-21T09:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702485,311,1,1,50,20,2b57rbw94i9ohnbch52owvqtq,0,22.2,71.2,2022-10-20T17:35:29.259Z,2022-10-21T11:34:14Z,3858405123,212,52.0,3858405317,1,,3858405121,141,87.5,3858405125,213,0.2,3858405117,56,Left,3859440899,178,,3858405119,140,70.6,3858405115,155,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702541,517,4,1,50,24,7zibyotq1x1hq6pmgibhr0e6s,1,29.1,17.7,2022-10-20T17:35:33.130Z,2022-10-21T11:34:14Z,3858405441,285,,3858405437,233,312,3858405403,56,Back,3858405401,294,,3858405399,13,,3858405405,152,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702543,312,4,1,50,24,2b57rbw94i9ohnbch52owvqtq,0,70.9,82.3,2022-10-20T17:35:33.131Z,2022-10-21T11:34:14Z,3858405413,13,,3858405417,56,Left,3859441501,178,,3858405415,294,,3858405419,152,,3858405421,286,,3858405443,233,517,,,,92ajo8iiqwlmjwndtf7yt6l05,C. McGeehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702581,518,1,1,50,33,7zibyotq1x1hq6pmgibhr0e6s,1,27,13.7,2022-10-20T17:35:41.986Z,2022-10-21T11:34:13Z,3859441671,178,,3858405649,213,2.3,3858405645,141,42.7,3858405637,5,,3858405643,140,10.0,3858405647,212,26.6,3858405639,152,,3858405641,56,Back,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702593,519,1,1,50,35,7zibyotq1x1hq6pmgibhr0e6s,1,8.1,43.7,2022-10-20T17:35:44.798Z,2022-10-21T11:34:13Z,3859441877,178,,3858405709,213,5.8,3858405705,141,32.7,3858405703,140,20.2,3858405707,212,14.7,3858405701,56,Back,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702597,520,1,1,50,39,7zibyotq1x1hq6pmgibhr0e6s,1,20.4,32.3,2022-10-20T17:35:48.128Z,2022-10-21T11:34:12Z,3858405729,56,Back,3858405735,212,18.1,3858405733,141,10.0,3859442033,178,,3858405737,213,5.3,3858405731,140,29.8,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702609,521,1,1,50,40,7zibyotq1x1hq6pmgibhr0e6s,1,27.8,15,2022-10-20T17:35:49.372Z,2022-10-21T11:34:12Z,3858405863,141,29.4,3858405859,56,Back,3859443109,178,,3858405861,140,26.0,3858405867,213,1.8,3858405865,212,10.0,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702623,522,1,1,50,43,7zibyotq1x1hq6pmgibhr0e6s,1,27.4,36.6,2022-10-20T17:35:52.160Z,2022-10-21T11:34:11Z,3858405921,141,68.7,3858405923,212,22.7,3858405925,213,1.3,3858405917,56,Back,3859443599,178,,3858405919,140,33.5,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702639,523,1,1,50,46,7zibyotq1x1hq6pmgibhr0e6s,1,30.3,73.5,2022-10-20T17:35:55.659Z,2022-10-21T11:34:10Z,3858406007,140,32.6,3859443933,178,,3858406011,212,16.4,3858406005,56,Back,3858406009,141,49.6,3858406013,213,4.9,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702651,524,1,1,50,49,7zibyotq1x1hq6pmgibhr0e6s,1,31.5,50.1,2022-10-20T17:35:58.600Z,2022-10-21T11:34:09Z,3858406079,56,Back,3859444391,178,,3858406085,212,30.2,3858406083,141,7.7,3858406081,140,40.2,3858406087,213,5.0,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702669,525,1,1,50,53,7zibyotq1x1hq6pmgibhr0e6s,1,41.4,20.1,2022-10-20T17:36:02.574Z,2022-10-21T11:34:08Z,3859449423,178,,3858406173,141,38.6,3858406177,213,1.8,3858406171,140,38.9,3858406169,56,Back,3858406175,212,12.9,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702685,526,1,1,50,56,7zibyotq1x1hq6pmgibhr0e6s,1,40.3,48.7,2022-10-20T17:36:05.453Z,2022-10-21T11:34:08Z,3858406267,141,86.6,3858406271,212,26.9,3859449549,178,,3858406259,56,Back,3858406263,140,47.8,3858406273,213,1.3,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702703,527,1,1,51,0,7zibyotq1x1hq6pmgibhr0e6s,1,50.1,85.1,2022-10-20T17:36:09.367Z,2022-10-21T11:34:07Z,3859449705,178,,3858406353,140,45.9,3858406351,56,Back,3858406357,212,12.3,3858406355,141,68.2,3858406359,213,4.3,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702725,528,1,1,51,3,7zibyotq1x1hq6pmgibhr0e6s,1,47.9,60.9,2022-10-20T17:36:12.047Z,2022-10-21T11:34:06Z,3858406503,1,,3858406501,213,5.9,3859216659,4,,3858406495,140,90.2,3859449937,178,,3858406493,56,Center,3858406497,141,34.8,3858406491,155,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,3858406499,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702727,529,61,1,51,5,7zibyotq1x1hq6pmgibhr0e6s,0,91.2,37.5,2022-10-20T17:36:14.557Z,2022-10-21T11:34:06Z,3859450223,178,,3858406507,56,Center,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702723,313,52,1,51,6,2b57rbw94i9ohnbch52owvqtq,1,2.3,53.6,2022-10-20T17:36:15.469Z,2022-10-21T11:34:05Z,3859216585,376,,3859450467,178,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702765,314,1,1,51,11,2b57rbw94i9ohnbch52owvqtq,1,15.9,54.4,2022-10-20T17:36:20.256Z,2022-10-21T11:34:05Z,3858406741,141,81.5,3858406739,140,72.8,3858406747,1,,3858406735,199,,3858406743,212,62.5,3858406745,213,0.3,3858406737,56,Left,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702771,315,30,1,51,16,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:36:25.829Z,2022-10-21T09:20:11Z,3858406767,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474702767,530,30,1,51,16,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:36:25.829Z,2022-10-21T09:20:11Z,3858406751,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707379,316,18,2,45,0,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:51:35.640Z,2022-10-20T17:51:36Z,3858432761,42,,3858432763,44,Midfielder,3858432765,59,10,3858432785,55,317,,,,,,,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707381,317,19,2,45,0,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:51:35.641Z,2022-10-20T17:51:36Z,3858432767,42,,3858432771,145,8,3858432777,293,4,3858432781,55,316,3858432773,59,34,3858432775,292,7,3858432779,44,Midfielder,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707411,318,18,2,45,0,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:51:43.821Z,2022-10-20T17:51:44Z,3858432969,44,Midfielder,3858432967,42,,3858432971,59,16,3858433007,55,319,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707413,319,19,2,45,0,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:51:43.822Z,2022-10-20T17:51:44Z,3858432977,42,,3858432981,145,7,3858432987,293,5,3858432991,55,318,3858432983,59,19,3858432985,292,7,3858432989,44,Midfielder,,,,6y2s58f539ax7s9np2jao0tn8,M. Osifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707501,320,32,2,45,0,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-10-20T17:52:03.576Z,2022-10-20T17:52:05Z,3858433485,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707489,531,32,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2022-10-20T17:52:03.576Z,2022-10-21T07:58:31Z,3858433447,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707509,532,1,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,49.8,50,2022-10-20T17:52:03.607Z,2022-10-21T08:11:07Z,3858433539,212,11.0,3858433541,213,2.7,3859326067,178,,3858433535,140,40.5,3858433543,279,S,3858433537,141,57.3,3858433533,56,Back,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707521,533,1,2,45,1,7zibyotq1x1hq6pmgibhr0e6s,1,40.5,51.7,2022-10-20T17:52:05.492Z,2022-10-21T11:34:04Z,3858433613,140,28.6,3858433611,56,Back,3858433617,212,21.9,3858433615,141,25.3,3858433619,213,4.1,3859328161,178,,,,,,,,cefs6b83ei4gcyuscfopw32ay,A. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707535,534,1,2,45,4,7zibyotq1x1hq6pmgibhr0e6s,1,31.7,29.8,2022-10-20T17:52:07.659Z,2022-10-21T11:34:03Z,3858433707,140,24.9,3858433711,212,27.0,3858433705,56,Back,3858433709,141,68.1,3859328229,178,,3858433713,213,1.8,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707549,535,1,2,45,8,7zibyotq1x1hq6pmgibhr0e6s,1,27.3,76.7,2022-10-20T17:52:11.800Z,2022-10-21T11:34:03Z,3859328271,178,,3858433761,140,25.7,3858433759,56,Back,3858433767,213,1.7,3858433763,141,95.9,3858433765,212,13.2,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707563,536,1,2,45,10,7zibyotq1x1hq6pmgibhr0e6s,1,28.4,94.9,2022-10-20T17:52:13.834Z,2022-10-21T11:34:02Z,3858433853,1,,3858433851,213,5.5,3858433845,140,53.1,3858433849,212,36.2,3858433841,155,,3859328347,178,,3858433847,141,57.8,3858433843,56,Center,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474707571,537,1,2,45,13,7zibyotq1x1hq6pmgibhr0e6s,1,48.1,64.6,2022-10-20T17:52:17.371Z,2022-10-21T11:34:01Z,3858433895,140,66.0,3858433899,212,19.4,3859328403,178,,3858433901,213,0.3,3858433897,141,71.8,3858433893,56,Center,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
