id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/13/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2498221909,147,1,1,18,10,89xivtxk59uzvhdsd6miao6tm,0,15.3,14.6,2023-01-17T20:04:21.526Z,2023-01-18T05:01:34Z,3982418189,141,0.0,3982676683,178,,3982418191,212,14.1,3982418193,213,5.4,3982418187,140,23.9,3982418185,56,Back,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498221915,148,5,1,18,12,89xivtxk59uzvhdsd6miao6tm,0,26.2,-1.6,2023-01-17T20:04:23.112Z,2023-01-18T05:01:37Z,3982418203,347,,3982418201,56,Back,3982418417,233,200,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498221947,200,5,1,18,12,2nhn3ikl1ciq34w3hcp883d6p,1,73.8,101.6,2023-01-17T20:04:23.112Z,2023-01-18T05:01:36Z,3982418383,233,148,3982418375,347,,3982418373,56,Left,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498221969,201,1,1,18,15,2nhn3ikl1ciq34w3hcp883d6p,1,71.5,100,2023-01-17T20:04:26.862Z,2023-01-18T05:01:39Z,3982418459,107,,3982418465,141,96.8,3982418467,212,6.9,3982418463,140,77.2,3982418461,56,Left,3982418469,213,5.8,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498221985,202,1,1,18,17,2nhn3ikl1ciq34w3hcp883d6p,1,77.2,96.8,2023-01-17T20:04:28.294Z,2023-01-18T05:01:48Z,3982676775,178,,3982418529,140,94.3,3982418531,141,90.0,3982418535,213,6.0,3982418533,212,18.5,3982418527,56,Left,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498221991,203,1,1,18,20,2nhn3ikl1ciq34w3hcp883d6p,1,94.3,90,2023-01-17T20:04:31.289Z,2023-01-18T05:01:55Z,3982576891,72,,3982418575,212,18.2,3982418569,56,Center,3982576889,224,,3982418573,141,65.8,3982418571,140,86.9,3982676843,178,,3982418577,213,4.3,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,3982418565,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222003,204,50,1,18,21,2nhn3ikl1ciq34w3hcp883d6p,1,87.2,63.6,2023-01-17T20:04:32.379Z,2023-01-18T05:02:07Z,3982418645,233,149,3982418607,286,,3982418605,56,Center,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222013,149,7,1,18,21,89xivtxk59uzvhdsd6miao6tm,1,12.8,36.4,2023-01-17T20:04:32.815Z,2023-01-18T05:02:11Z,3982576961,385,,3982418641,233,204,3982418635,285,,3982676949,178,,3982418633,56,Back,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222017,150,49,1,18,23,89xivtxk59uzvhdsd6miao6tm,1,9,33,2023-01-17T20:04:34.302Z,2023-01-18T05:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275347,1051,83,1,18,26,2nhn3ikl1ciq34w3hcp883d6p,1,89.4,66.2,2023-01-17T20:04:37.222Z,2023-01-18T05:35:32Z,3982690587,399,108841,,,,,,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222031,151,1,1,18,26,89xivtxk59uzvhdsd6miao6tm,1,11.7,35.2,2023-01-17T20:04:37.261Z,2023-01-18T05:02:29Z,3982418711,155,,3982418719,212,23.7,3982418721,213,6.3,3982418713,56,Back,3982677089,178,,3982418717,141,34.9,3982418715,140,34.3,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222041,152,1,1,18,27,89xivtxk59uzvhdsd6miao6tm,1,34.3,34.9,2023-01-17T20:04:38.868Z,2023-01-18T05:02:35Z,3982418757,56,Back,3982418761,141,62.1,3982677141,388,,3982418765,213,1.6,3982418763,212,18.5,3982418759,140,33.3,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222067,153,1,1,18,30,89xivtxk59uzvhdsd6miao6tm,1,35.7,64.9,2023-01-17T20:04:41.620Z,2023-01-18T05:02:45Z,3982418859,56,Back,3982418863,141,94.8,3982418865,212,21.0,3982418867,213,1.3,3982418861,140,40.7,3982677209,178,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222079,154,1,1,18,35,89xivtxk59uzvhdsd6miao6tm,1,43.5,93.8,2023-01-17T20:04:47.001Z,2023-01-18T05:02:50Z,3982677245,178,,3982418945,213,3.9,3982418943,212,8.4,3982418937,56,Back,3982418939,140,37.6,3982418941,141,85.4,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222085,155,1,1,18,37,89xivtxk59uzvhdsd6miao6tm,1,36.9,84.4,2023-01-17T20:04:48.429Z,2023-01-18T05:02:53Z,3982418971,140,41.3,3982677257,178,,3982418969,56,Back,3982418973,141,73.8,3982418975,212,8.6,3982418977,213,5.3,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222103,156,1,1,18,38,89xivtxk59uzvhdsd6miao6tm,1,41.3,73.8,2023-01-17T20:04:49.064Z,2023-01-18T05:02:58Z,3982419079,56,Back,3982419081,140,33.6,3982419087,213,3.1,3982419085,212,8.1,3982419083,141,74.2,3982677311,178,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222133,157,1,1,18,41,89xivtxk59uzvhdsd6miao6tm,1,33,71.4,2023-01-17T20:04:52.893Z,2023-01-18T05:03:02Z,3982419249,56,Back,3982419253,141,78.5,3982677345,178,,3982419255,212,8.2,3982419257,213,0.6,3982419251,140,39.3,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222155,158,1,1,18,47,89xivtxk59uzvhdsd6miao6tm,1,54.2,94.8,2023-01-17T20:04:58.426Z,2023-01-18T05:03:05Z,3982677369,178,,3982419359,212,16.8,3982419355,140,42.2,3982419357,141,78.5,3982419353,56,Back,3982419361,213,3.9,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222181,159,1,1,18,50,89xivtxk59uzvhdsd6miao6tm,1,38.4,69.6,2023-01-17T20:05:01.543Z,2023-01-18T05:03:09Z,3982419491,212,37.1,3982677389,178,,3982419489,141,16.1,3982419483,155,,3982419485,56,Back,3982419487,140,45.3,3982419495,1,,3982419493,213,4.9,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222197,160,1,1,18,55,89xivtxk59uzvhdsd6miao6tm,1,56.3,16.5,2023-01-17T20:05:06.413Z,2023-01-18T05:03:14Z,3982419597,212,14.2,3982419595,141,6.1,3982677433,178,,3982419593,140,68.0,3982419599,213,5.8,3982419591,56,Right,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222209,161,1,1,18,58,89xivtxk59uzvhdsd6miao6tm,1,62.7,12.9,2023-01-17T20:05:09.707Z,2023-01-18T05:03:17Z,3982677453,178,,3982419637,56,Right,3982419643,212,12.4,3982419645,213,3.4,3982419641,141,8.3,3982419639,140,51.3,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222217,162,1,1,19,0,89xivtxk59uzvhdsd6miao6tm,1,48.1,14,2023-01-17T20:05:11.709Z,2023-01-18T05:03:22Z,3982419685,141,27.4,3982419687,212,10.6,3982677479,178,,3982419683,140,53.3,3982419689,213,1.0,3982419681,56,Center,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222227,163,1,1,19,1,89xivtxk59uzvhdsd6miao6tm,0,53.3,27.4,2023-01-17T20:05:12.749Z,2023-01-18T05:03:25Z,3982419723,212,19.9,3982419719,140,72.2,3982419725,213,0.1,3982677495,178,,3982419717,56,Center,3982419721,141,29.8,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275575,1052,67,1,19,3,2nhn3ikl1ciq34w3hcp883d6p,1,32.3,66.4,2023-01-17T20:05:14.376Z,2023-01-18T06:10:23Z,3982691989,233,831,,,,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275571,831,67,1,19,3,89xivtxk59uzvhdsd6miao6tm,0,67.7,33.6,2023-01-17T20:05:14.377Z,2023-01-18T05:38:39Z,3982691993,233,1052,,,,,,,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222235,205,61,1,19,3,2nhn3ikl1ciq34w3hcp883d6p,1,33.4,68.8,2023-01-17T20:05:14.386Z,2023-01-18T06:10:24Z,3982677779,178,,3982419769,56,Back,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498306143,1263,67,1,19,5,89xivtxk59uzvhdsd6miao6tm,1,67.5,30.7,2023-01-17T20:05:16.722Z,2023-01-18T08:58:41Z,3982852429,233,1723,,,,,,,,,,,,,,,,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498306141,1723,67,1,19,5,2nhn3ikl1ciq34w3hcp883d6p,0,32.5,69.3,2023-01-17T20:05:16.723Z,2023-01-18T08:04:24Z,3982852437,233,1263,,,,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498275597,1053,43,1,19,5,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2023-01-17T20:05:16.752Z,2023-01-18T08:04:11Z,3982692155,399,487656,3982852219,144,83,,,,,,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222251,164,61,1,19,5,89xivtxk59uzvhdsd6miao6tm,0,66.6,30.4,2023-01-17T20:05:16.778Z,2023-01-18T08:58:41Z,3982677815,178,,3982419841,56,Center,,,,,,,,,,,,,,,,,,,cma24hkdklib8007a42cso38q,A. Ouattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222255,206,49,1,19,6,2nhn3ikl1ciq34w3hcp883d6p,1,39.8,71.5,2023-01-17T20:05:17.855Z,2023-01-18T05:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222261,207,1,1,19,6,2nhn3ikl1ciq34w3hcp883d6p,1,39.8,71.5,2023-01-17T20:05:17.897Z,2023-01-18T05:04:20Z,3982419879,140,35.8,3982419889,213,4.1,3982419885,212,7.1,3982677867,178,,3982419883,141,63.0,3982419875,56,Back,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222273,208,1,1,19,7,2nhn3ikl1ciq34w3hcp883d6p,1,35.8,63,2023-01-17T20:05:18.902Z,2023-01-18T05:04:25Z,3982419931,140,40.0,3982419941,213,1.2,3982419929,56,Back,3982677895,178,,3982419937,212,11.6,3982419933,141,78.7,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222295,209,1,1,19,11,2nhn3ikl1ciq34w3hcp883d6p,0,45.6,82.4,2023-01-17T20:05:22.072Z,2023-01-18T05:04:28Z,3982677923,178,,3982420059,212,47.8,3982420063,1,,3982420061,213,6.1,3982420055,140,90.0,3982420057,141,66.7,3982420053,56,Center,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222291,165,49,1,19,15,89xivtxk59uzvhdsd6miao6tm,1,10.9,36.9,2023-01-17T20:05:26.870Z,2023-01-18T05:04:34Z,,,,,,,,,,,,,,,,,,,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222313,166,1,1,19,17,89xivtxk59uzvhdsd6miao6tm,1,12.2,37.3,2023-01-17T20:05:28.771Z,2023-01-18T05:04:44Z,3982420159,213,1.2,3982420151,56,Back,3982678019,178,,3982420157,212,16.8,3982420155,141,60.2,3982420153,140,18.1,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222331,167,1,1,19,20,89xivtxk59uzvhdsd6miao6tm,1,18.1,60.6,2023-01-17T20:05:31.484Z,2023-01-18T05:04:47Z,3982420249,213,0.3,3982420241,56,Back,3982420245,141,66.4,3982420247,212,14.7,3982678053,178,,3982420243,140,31.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222339,168,1,1,19,21,89xivtxk59uzvhdsd6miao6tm,1,31.6,66.4,2023-01-17T20:05:33.015Z,2023-01-18T05:04:50Z,3982420283,56,Back,3982420287,141,46.0,3982420285,140,29.3,3982678079,178,,3982420291,213,4.5,3982420289,212,14.1,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222341,169,1,1,19,23,89xivtxk59uzvhdsd6miao6tm,1,29.3,46,2023-01-17T20:05:34.053Z,2023-01-18T05:04:54Z,3982420321,140,49.7,3982678111,178,,3982420319,56,Back,3982420323,141,54.6,3982420327,213,0.3,3982420325,212,22.2,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222347,170,1,1,19,24,89xivtxk59uzvhdsd6miao6tm,1,49.7,54.6,2023-01-17T20:05:35.047Z,2023-01-18T05:04:58Z,3982420361,212,14.2,3982678135,178,,3982420357,140,52.5,3982420355,56,Center,3982420359,141,75.0,3982420363,213,1.4,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222351,171,61,1,19,25,89xivtxk59uzvhdsd6miao6tm,0,56.9,72.6,2023-01-17T20:05:36.387Z,2023-01-18T05:05:11Z,3982678203,178,,3982420371,56,Center,,,,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222357,210,49,1,19,26,2nhn3ikl1ciq34w3hcp883d6p,1,42.8,33.1,2023-01-17T20:05:37.903Z,2023-01-18T05:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222383,211,1,1,19,26,2nhn3ikl1ciq34w3hcp883d6p,1,42.8,33.1,2023-01-17T20:05:37.920Z,2023-01-18T05:05:19Z,3982420503,56,Back,3982420511,213,5.4,3982420507,141,26.8,3982420505,140,46.3,3982678251,178,,3982420509,212,5.6,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222395,212,1,1,19,31,2nhn3ikl1ciq34w3hcp883d6p,1,61.4,28.6,2023-01-17T20:05:42.973Z,2023-01-18T05:05:23Z,3982420569,141,25.9,3982420573,213,6.2,3982678265,178,,3982420571,212,27.0,3982420565,56,Center,3982420567,140,87.1,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222415,213,1,1,19,34,2nhn3ikl1ciq34w3hcp883d6p,1,87.1,25.9,2023-01-17T20:05:45.591Z,2023-01-18T05:05:27Z,3982420643,141,34.8,3982420647,213,2.1,3982420645,212,7.0,3982420641,140,83.8,3982678307,178,,3982420639,56,Center,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222417,214,50,1,19,35,2nhn3ikl1ciq34w3hcp883d6p,1,86.3,35.1,2023-01-17T20:05:46.222Z,2023-01-18T11:16:43Z,3982420651,56,Center,3982420757,233,172,3982420653,286,,,,,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222429,172,7,1,19,36,89xivtxk59uzvhdsd6miao6tm,1,13.7,64.9,2023-01-17T20:05:47.027Z,2023-01-18T11:16:44Z,3982420719,285,,3982420717,56,Back,3982420715,167,,3982577997,385,,3982420749,233,214,3982678497,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222433,173,6,1,19,37,89xivtxk59uzvhdsd6miao6tm,0,6.8,63.5,2023-01-17T20:05:48.175Z,2023-01-18T05:06:04Z,3982420777,233,215,3982420735,73,,3982420721,56,Back,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222435,215,6,1,19,37,2nhn3ikl1ciq34w3hcp883d6p,1,93.2,36.5,2023-01-17T20:05:48.175Z,2023-01-18T05:06:03Z,3982420753,233,173,3982420727,75,,3982420725,56,Center,,,,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222663,216,1,1,20,27,2nhn3ikl1ciq34w3hcp883d6p,1,99.5,0.5,2023-01-17T20:06:38.026Z,2023-01-18T10:56:01Z,3982678581,178,,3982421987,213,2.2,3982421985,212,25.9,3982421983,141,31.8,3982421977,6,,3982422235,210,13,3982422237,154,,3982421979,56,Center,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,3982421981,140,,,,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2498222665,217,13,1,20,29,2nhn3ikl1ciq34w3hcp883d6p,1,84.6,28.2,2023-01-17T20:06:40.276Z,2023-01-18T10:56:02Z,3982422103,25,,3982422105,72,,3982422243,154,,3982422251,103,68.1,3982678625,178,,3982422245,55,216,3982422255,231,48.3,3982422253,230,97.4,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,3982422241,29,3982422239,77,,3982421997,56,Center,3982422249,102,60.7,,,3982421995,63,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222667,174,5,1,20,30,89xivtxk59uzvhdsd6miao6tm,1,-1.2,42.6,2023-01-17T20:06:41.595Z,2023-01-18T05:06:16Z,3982422005,56,Back,3982422007,346,,3982422041,233,218,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222669,218,5,1,20,30,2nhn3ikl1ciq34w3hcp883d6p,0,101.2,57.4,2023-01-17T20:06:41.595Z,2023-01-18T05:06:15Z,3982422049,233,174,3982422013,346,,3982422011,56,Center,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222739,175,1,1,20,41,89xivtxk59uzvhdsd6miao6tm,1,4.5,43.3,2023-01-17T20:06:52.951Z,2023-01-18T05:06:22Z,3982422359,124,,3982422363,140,9.0,3982422365,141,64.5,3982422367,212,15.2,3982422369,213,1.3,3982422373,237,,3982422361,56,Back,3982578649,189,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222749,176,1,1,20,43,89xivtxk59uzvhdsd6miao6tm,1,10.7,63.5,2023-01-17T20:06:54.420Z,2023-01-18T05:06:25Z,3982678725,178,,3982422411,140,14.4,3982422413,141,92.9,3982422409,56,Back,3982422417,213,1.4,3982422415,212,20.4,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498252673,747,61,1,20,44,89xivtxk59uzvhdsd6miao6tm,0,15.1,92.5,2023-01-17T20:06:55.804Z,2023-01-18T05:06:30Z,3982678769,178,,3982578835,56,Back,,,,,,,,,,,,,,,,,,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222751,177,5,1,20,46,89xivtxk59uzvhdsd6miao6tm,0,23.6,101.4,2023-01-17T20:06:57.471Z,2023-01-18T05:06:34Z,3982422421,347,,3982422419,56,Back,3982422583,233,219,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222777,219,5,1,20,46,2nhn3ikl1ciq34w3hcp883d6p,1,76.4,-1.4,2023-01-17T20:06:57.471Z,2023-01-18T05:06:34Z,3982422563,56,Right,3982422567,233,177,3982422565,347,,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222793,220,1,1,20,51,2nhn3ikl1ciq34w3hcp883d6p,1,76.5,0,2023-01-17T20:07:02.950Z,2023-01-18T05:06:38Z,3982422651,56,Right,3982422659,213,0.9,3982422653,140,82.3,3982422649,107,,3982422657,212,9.2,3982422655,141,8.9,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222805,221,1,1,20,55,2nhn3ikl1ciq34w3hcp883d6p,1,75.9,14.9,2023-01-17T20:07:06.158Z,2023-01-18T05:06:46Z,3982422721,140,67.1,3982422725,212,11.3,3982422727,213,3.8,3982422723,141,5.3,3982678889,178,,3982422719,56,Right,,,,,,,dd711ekg0nlaosmsy2lz13syy,T. Van den Keybus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222827,222,1,1,20,57,2nhn3ikl1ciq34w3hcp883d6p,1,67,5.2,2023-01-17T20:07:08.620Z,2023-01-18T05:06:49Z,3982678921,178,,3982422809,140,73.9,3982422813,212,19.9,3982422815,213,1.2,3982422807,56,Center,3982422811,141,32.5,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222831,223,1,1,20,59,2nhn3ikl1ciq34w3hcp883d6p,0,73.9,32.7,2023-01-17T20:07:10.691Z,2023-01-18T05:06:52Z,3982422839,141,17.1,3982422841,212,12.7,3982422843,213,5.3,3982422835,56,Right,3982422837,140,80.5,3982678937,178,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222845,178,1,1,21,0,89xivtxk59uzvhdsd6miao6tm,1,22.3,80.9,2023-01-17T20:07:11.879Z,2023-01-18T05:06:58Z,3982422915,213,5.6,3982422917,1,,3982678985,178,,3982422909,140,33.3,3982422913,212,14.7,3982422911,141,67.5,3982422907,56,Back,3982422905,157,,c8m4ox6n1v89qbbjq73s5ezmx,A. Preciado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498222853,179,49,1,21,1,89xivtxk59uzvhdsd6miao6tm,1,33.3,67.5,2023-01-17T20:07:12.585Z,2023-01-18T05:07:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
