id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2479705741,181,1,1,16,38,bw9wm8pqfzcchumhiwdt2w15c,1,19.8,60.8,2022-10-30T17:47:50.294Z,2022-10-31T09:59:21Z,3884922767,212,26.7,3884922761,56,Back,3884922765,141,27.6,3886021753,178,,3884922763,140,33.4,3884922769,213,5.3,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705753,182,1,1,16,44,bw9wm8pqfzcchumhiwdt2w15c,0,37.5,30.6,2022-10-30T17:47:55.766Z,2022-10-31T09:59:19Z,3884922819,212,54.2,3884922813,56,Left,3884922823,1,,3886021843,178,,3884922809,155,,3884922815,140,61.8,3884922817,141,100.0,3884922821,213,1.1,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,3884922811,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705793,151,5,1,16,46,8y3iucyxguipljcmf87a11bk9,1,41.4,-1.3,2022-10-30T17:47:58.174Z,2022-10-31T05:22:37Z,3884923039,56,Back,3884923059,233,183,3884923041,347,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705755,183,5,1,16,46,bw9wm8pqfzcchumhiwdt2w15c,0,58.6,101.3,2022-10-30T17:47:58.174Z,2022-10-31T05:22:37Z,3884922831,347,,3884922829,56,Left,3884923077,233,151,,,,,,,,,,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705809,152,1,1,16,50,8y3iucyxguipljcmf87a11bk9,1,43.1,0,2022-10-30T17:48:02.074Z,2022-10-31T09:59:19Z,3884923139,141,10.7,3884923135,56,Back,3884923141,212,8.6,3884923133,107,,3884923137,140,45.0,3884923143,213,1.3,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705829,153,1,1,16,51,8y3iucyxguipljcmf87a11bk9,1,43.4,14,2022-10-30T17:48:03.046Z,2022-10-31T09:59:18Z,3884923231,212,8.0,3884923229,141,3.4,3884923225,56,Back,3884923233,213,4.3,3884923227,140,40.2,3886022013,178,,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705875,154,1,1,16,53,8y3iucyxguipljcmf87a11bk9,1,39.4,0.4,2022-10-30T17:48:04.925Z,2022-10-31T09:59:18Z,3884923569,140,47.4,3884923573,212,9.0,3884923575,213,0.4,3884923571,141,5.2,3884923567,56,Back,3886022091,178,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479792709,726,1,1,16,54,8y3iucyxguipljcmf87a11bk9,1,46,0.1,2022-10-30T17:48:05.599Z,2022-10-31T09:59:17Z,3886022281,178,,3885392559,141,15.6,3885392561,212,12.2,3885392681,156,,3885392557,140,40.2,3885392555,56,Back,3885392563,213,2.1,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705957,155,4,1,16,55,8y3iucyxguipljcmf87a11bk9,1,42.9,8,2022-10-30T17:48:06.771Z,2022-10-31T09:59:17Z,3884924111,13,,3884924121,233,184,3884924117,265,,3884924115,152,,3884924113,56,Back,3884924119,286,,,,,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479705939,184,4,1,16,55,bw9wm8pqfzcchumhiwdt2w15c,0,57.1,92,2022-10-30T17:48:06.772Z,2022-10-31T09:59:16Z,3884924031,265,,3884924029,152,,3886022347,178,,3884924179,285,,3884924025,13,,3884924027,56,Left,3884924175,233,155,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479916463,771,43,1,16,55,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-30T17:48:06.775Z,2022-10-31T06:08:51Z,3886071329,144,82,3886071281,178,0,,,,,,,,,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706171,156,1,1,17,14,8y3iucyxguipljcmf87a11bk9,1,42.8,14.4,2022-10-30T17:48:26.269Z,2022-10-31T09:59:16Z,3884925305,56,Back,3884925301,5,,3884925313,213,1.8,3884925307,140,36.3,3885393389,189,,3884925309,141,54.5,3886022401,178,,3884925303,152,,ettrapmxg36vw2egivejegzc9,J. Okumu,,3884925311,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706179,157,1,1,17,17,8y3iucyxguipljcmf87a11bk9,1,37,46.7,2022-10-30T17:48:29.169Z,2022-10-31T09:59:15Z,3884925361,56,Left,3884925371,213,1.0,3886022445,178,,3884925367,212,35.5,3884925365,141,90.3,3886299949,1,,3885393557,189,,3884925363,140,55.6,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706251,159,1,1,17,19,8y3iucyxguipljcmf87a11bk9,1,57.5,98.3,2022-10-30T17:48:30.804Z,2022-10-31T09:59:15Z,3884925821,56,Back,3886023071,178,,3884925827,212,34.4,3884925823,140,28.2,3884925829,213,3.6,3884925825,141,75.8,3886299947,1,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706199,158,1,1,17,22,8y3iucyxguipljcmf87a11bk9,1,37.8,76.9,2022-10-30T17:48:34.057Z,2022-10-31T09:59:14Z,3884925485,140,49.0,3884925487,141,66.2,3886023117,178,,3884925491,213,5.7,3884925489,212,13.8,3884925483,56,Back,3885393683,189,,,,,eyvf8uu7jltbzalaov3qt1w5,B. Godeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706311,160,1,1,17,26,8y3iucyxguipljcmf87a11bk9,1,48.1,81.4,2022-10-30T17:48:37.847Z,2022-10-31T09:59:14Z,3884926205,212,10.8,3884926201,140,53.7,3884926209,213,1.0,3886023327,178,,3884926197,56,Left,3884926203,141,94.7,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706335,161,1,1,17,28,8y3iucyxguipljcmf87a11bk9,1,49.5,94.2,2022-10-30T17:48:40.237Z,2022-10-31T09:59:13Z,3884926373,213,4.4,3884926363,140,45.7,3884926369,212,12.2,3886023405,178,,3884926367,141,77.2,3884926359,56,Back,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706369,162,1,1,17,32,8y3iucyxguipljcmf87a11bk9,1,44.5,69.6,2022-10-30T17:48:44.302Z,2022-10-31T09:59:12Z,3884926549,56,Back,3884926553,141,32.5,3884926555,212,25.9,3886023451,178,,3884926557,213,4.5,3884926551,140,39.1,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706419,163,1,1,17,36,8y3iucyxguipljcmf87a11bk9,1,37.9,36.4,2022-10-30T17:48:48.229Z,2022-10-31T09:59:11Z,3884926869,56,Left,3884926879,1,,3884926873,141,87.2,3886023501,178,,3884926875,212,40.3,3884926877,213,1.0,3884926871,140,57.7,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706451,164,1,1,17,41,8y3iucyxguipljcmf87a11bk9,1,55.1,86.1,2022-10-30T17:48:52.669Z,2022-10-31T09:59:09Z,3884927099,141,64.6,3884927101,212,14.6,3884927095,56,Center,3884927103,213,4.7,3886023569,178,,3884927097,140,54.7,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706521,165,1,1,17,42,8y3iucyxguipljcmf87a11bk9,1,52.4,69.2,2022-10-30T17:48:53.755Z,2022-10-31T09:59:09Z,3886023631,178,,3884927533,56,Back,3884927547,213,2.5,3884927541,141,83.6,3884927537,140,39.3,3884927545,212,16.9,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706525,166,1,1,17,46,8y3iucyxguipljcmf87a11bk9,1,41.2,76.7,2022-10-30T17:48:57.593Z,2022-10-31T09:59:08Z,3886023707,178,,3884927583,213,4.6,3884927577,140,39.5,3884927581,212,21.0,3884927575,56,Back,3884927579,141,46.0,,,,,,,eyvf8uu7jltbzalaov3qt1w5,B. Godeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706567,167,1,1,17,50,8y3iucyxguipljcmf87a11bk9,1,40.6,40.8,2022-10-30T17:49:02.361Z,2022-10-31T09:59:07Z,3884927817,140,44.6,3886023745,178,,3884927821,212,24.1,3884927819,141,5.9,3884927813,56,Back,3884927823,213,4.9,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706661,168,43,1,17,52,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-30T17:49:04.501Z,2022-10-30T17:49:15Z,3884928405,213,6.3,3884928785,144,1,3884928401,141,5.5,3884928397,56,Right,3884928399,140,57.2,3884928403,212,13.2,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706665,169,4,1,17,53,8y3iucyxguipljcmf87a11bk9,1,44.4,8.9,2022-10-30T17:49:04.920Z,2022-10-31T09:59:06Z,3884928425,13,,3884928433,286,,3885037579,294,,3884928427,56,Back,3884928429,152,,3884929249,233,186,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706809,186,4,1,17,53,bw9wm8pqfzcchumhiwdt2w15c,0,55.6,91.1,2022-10-30T17:49:04.921Z,2022-10-31T09:59:06Z,3886023933,178,,3884929221,152,,3884929267,233,169,3884929217,294,,3884929215,13,,3884929223,285,,3884929219,56,Left,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479706965,170,1,1,18,14,8y3iucyxguipljcmf87a11bk9,1,46.2,11.6,2022-10-30T17:49:26.333Z,2022-10-31T09:59:05Z,3886023971,178,,3884930001,213,1.8,3884929995,140,34.2,3884929989,196,,3884929997,141,82.9,3884929991,152,,3884930003,1,,3884929987,5,,ettrapmxg36vw2egivejegzc9,J. Okumu,,3884929999,212,50.1,3884929993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707005,171,1,1,18,18,8y3iucyxguipljcmf87a11bk9,1,41.7,76,2022-10-30T17:49:30.001Z,2022-10-31T09:59:04Z,3884930199,213,0.8,3886024039,178,,3884930193,140,53.4,3884930195,141,95.7,3884930197,212,18.2,3884930191,56,Left,,,,,,,eyvf8uu7jltbzalaov3qt1w5,B. Godeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707089,172,1,1,18,21,8y3iucyxguipljcmf87a11bk9,0,52.3,92.3,2022-10-30T17:49:33.356Z,2022-10-31T09:59:03Z,3884930715,141,96.8,3884930709,155,,3884930711,56,Left,3884930721,1,,3884930717,212,41.2,3884930719,213,0.1,3886024071,178,,3884930713,140,91.4,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707109,187,8,1,18,25,bw9wm8pqfzcchumhiwdt2w15c,1,17.1,7.6,2022-10-30T17:49:36.618Z,2022-10-31T09:59:03Z,3886024119,178,,3885399871,189,,3884930803,56,Back,3885399827,385,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707107,173,5,1,18,27,8y3iucyxguipljcmf87a11bk9,1,83,101.3,2022-10-30T17:49:38.572Z,2022-10-31T05:24:51Z,3884930799,56,Left,3884930801,347,,3884930919,233,188,,,,,,,,,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707133,188,5,1,18,27,bw9wm8pqfzcchumhiwdt2w15c,0,17,-1.3,2022-10-30T17:49:38.572Z,2022-10-31T05:24:50Z,3884930925,233,173,3884930903,347,,3884930901,56,Back,,,,,,,,,,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707129,174,1,1,18,28,8y3iucyxguipljcmf87a11bk9,1,81.9,100,2022-10-30T17:49:40.062Z,2022-10-31T09:59:03Z,3884930875,56,Left,3884930877,140,96.2,3884930879,141,90.0,3884930887,213,5.8,3884930881,212,16.8,3884930873,107,,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707145,175,1,1,18,30,8y3iucyxguipljcmf87a11bk9,1,91.4,92,2022-10-30T17:49:42.237Z,2022-10-31T09:59:02Z,3884930979,140,90.4,3884930985,213,2.0,3886024399,178,,3884930981,141,95.3,3884930983,212,2.5,3884930977,56,Left,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707189,176,1,1,18,32,8y3iucyxguipljcmf87a11bk9,1,86.8,97.1,2022-10-30T17:49:44.254Z,2022-10-31T09:59:01Z,3884931199,212,8.7,3884931201,213,3.2,3884931193,56,Left,3884931195,140,78.5,3886024483,178,,3884931197,141,96.8,,,,,,,1d2fpmtdglpqwyhnc657n77it,A. Hjulsager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707273,177,1,1,18,35,8y3iucyxguipljcmf87a11bk9,1,72.6,95.1,2022-10-30T17:49:47.404Z,2022-10-31T09:59:00Z,3884931661,212,19.4,3884931659,141,88.6,3886024547,178,,3884931663,213,3.4,3884931655,56,Left,3884931657,140,54.6,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707325,178,1,1,18,39,8y3iucyxguipljcmf87a11bk9,1,54.2,78.2,2022-10-30T17:49:50.889Z,2022-10-31T09:58:59Z,3884931925,213,4.8,3884931927,1,,3884931919,140,58.4,3884931923,212,34.4,3884931915,196,,3884931917,56,Center,3884931921,141,28.0,3886024651,178,,eyvf8uu7jltbzalaov3qt1w5,B. Godeau,,3884931913,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479917663,949,43,1,18,45,bw9wm8pqfzcchumhiwdt2w15c,1,0,0,2022-10-30T17:49:56.693Z,2022-10-31T06:12:51Z,3886076023,399,433421,3886076187,144,83,,,,,,,,,,,,,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479794233,727,50,1,18,46,8y3iucyxguipljcmf87a11bk9,1,51.8,51.8,2022-10-30T17:49:58.136Z,2022-10-31T09:58:58Z,3885400663,286,,3885400661,56,Center,3885725791,233,867,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479794269,867,7,1,18,46,bw9wm8pqfzcchumhiwdt2w15c,0,48.2,48.2,2022-10-30T17:49:58.210Z,2022-10-31T09:58:57Z,3885400967,383,,3885725787,233,727,3885400875,56,Back,3885400877,285,,3886025053,178,,,,,,,,,,,2vmpkyku0hwv0zdbbzunt2xux,S. Kiyine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707327,179,43,1,18,47,8y3iucyxguipljcmf87a11bk9,1,0,0,2022-10-30T17:49:59.124Z,2022-10-30T17:50:03Z,3884931935,56,Center,3884932051,144,61,,,,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707373,180,1,1,18,50,8y3iucyxguipljcmf87a11bk9,1,63.4,58.4,2022-10-30T17:50:01.786Z,2022-10-31T09:58:56Z,3884932207,140,89.6,3884932213,213,0.7,3886025117,178,,3884932205,56,Left,3884932211,212,37.1,3884932215,1,,3884932209,141,95.1,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707379,181,1,1,18,53,8y3iucyxguipljcmf87a11bk9,0,87.6,96.9,2022-10-30T17:50:05.038Z,2022-10-31T09:58:56Z,3884932245,56,Center,3884932247,140,100.0,3885401393,72,,3884932253,213,5.2,3884932243,155,,3884932241,2,,3884932251,212,29.0,3884932249,141,60.2,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,3886025255,178,,3885401391,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707381,182,5,1,18,54,8y3iucyxguipljcmf87a11bk9,0,101.4,63.6,2022-10-30T17:50:06.473Z,2022-10-31T05:25:44Z,3884932315,233,189,3884932257,346,,3884932255,56,Center,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707377,189,5,1,18,54,bw9wm8pqfzcchumhiwdt2w15c,1,-1.4,36.4,2022-10-30T17:50:06.473Z,2022-10-31T05:25:45Z,3884932305,233,182,3884932237,56,Back,3884932239,346,,,,,,,,,,,,,,,,,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707633,190,1,1,19,4,bw9wm8pqfzcchumhiwdt2w15c,1,3.8,47.1,2022-10-30T17:50:15.962Z,2022-10-31T09:58:55Z,3884933653,212,22.1,3884933643,124,,3884933649,141,39.1,3884933659,237,,3884933647,140,24.2,3884933645,56,Back,3884933655,213,6.0,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707651,191,1,1,19,13,bw9wm8pqfzcchumhiwdt2w15c,1,23.8,39,2022-10-30T17:50:24.749Z,2022-10-31T09:58:55Z,3884933727,56,Back,3884933733,141,13.5,3884933731,140,38.8,3884933737,212,23.4,3886025379,178,,3884933741,213,5.4,,,,,,,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707691,192,1,1,19,16,bw9wm8pqfzcchumhiwdt2w15c,1,40.1,9.4,2022-10-30T17:50:28.479Z,2022-10-31T09:58:54Z,3884933963,140,43.5,3884933969,213,6.2,3884933967,212,3.6,3886025447,178,,3884933961,56,Back,3884933965,141,9.1,,,,,,,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707713,193,1,1,19,21,bw9wm8pqfzcchumhiwdt2w15c,1,49.1,2.1,2022-10-30T17:50:32.563Z,2022-10-31T09:58:52Z,3884934097,213,2.2,3884934091,141,16.5,3884934095,212,12.4,3884934085,140,41.8,3884934081,56,Back,3886025501,178,,,,,,,,a8pgjuz5yrbxyf1t905gj327d,Mousa Al Tamari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707767,194,1,1,19,23,bw9wm8pqfzcchumhiwdt2w15c,1,43.3,15.1,2022-10-30T17:50:34.947Z,2022-10-31T09:58:51Z,3884934417,140,35.4,3884934421,212,26.7,3884934425,213,1.9,3884934415,56,Back,3886025537,178,,3884934419,141,52.4,,,,,,,91qd93lqgpe700ps0b6a7ntn9,K. Malinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707853,195,1,1,19,26,bw9wm8pqfzcchumhiwdt2w15c,1,37.6,50.5,2022-10-30T17:50:38.155Z,2022-10-31T09:58:51Z,3884934919,212,49.3,3886025585,178,,3884934923,1,,3884934913,56,Left,3884934915,140,74.0,3884934917,141,96.2,3884934911,155,,3884934921,213,0.7,4juerzftkeiuzctoiei6dmtp1,F. Ricca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707855,196,61,1,19,31,bw9wm8pqfzcchumhiwdt2w15c,0,83.4,97.9,2022-10-30T17:50:42.659Z,2022-10-31T09:58:50Z,3884934939,56,Left,3886025705,178,,,,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707865,183,5,1,19,32,8y3iucyxguipljcmf87a11bk9,1,-0.6,15.6,2022-10-30T17:50:43.874Z,2022-10-31T05:26:14Z,3884934989,56,Back,3884935007,233,197,3884934991,346,,,,,,,,,,,,,,,,,c517lc5fmsd9ugk638s2o9iad,Núrio Fortuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479707861,197,5,1,19,32,bw9wm8pqfzcchumhiwdt2w15c,0,100.6,84.4,2022-10-30T17:50:43.874Z,2022-10-31T05:26:14Z,3884934973,56,Left,3884935027,233,183,3884934975,346,,,,,,,,,,,,,,,,,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708113,184,1,1,19,55,8y3iucyxguipljcmf87a11bk9,1,5.4,53.1,2022-10-30T17:51:06.889Z,2022-10-31T09:58:50Z,3884936407,212,20.8,3884936401,56,Back,3884936413,237,,3884936405,141,83.3,3884936403,140,8.5,3884936399,124,,3884936409,213,1.4,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708169,185,1,1,19,58,8y3iucyxguipljcmf87a11bk9,0,19.3,88.9,2022-10-30T17:51:10.343Z,2022-10-31T09:58:49Z,3884936715,56,Center,3884936725,1,,3884936717,140,71.2,3886025913,178,,3884936721,212,68.0,3884936719,141,29.1,3884936723,213,5.6,,,,eyvf8uu7jltbzalaov3qt1w5,B. Godeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708155,198,49,1,20,1,bw9wm8pqfzcchumhiwdt2w15c,1,39.2,61.6,2022-10-30T17:51:13.519Z,2022-10-31T09:58:49Z,,,,,,,,,,,,,,,,,,,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708261,199,1,1,20,2,bw9wm8pqfzcchumhiwdt2w15c,1,34.9,66,2022-10-30T17:51:14.374Z,2022-10-31T09:58:48Z,3884937179,212,30.6,3884937181,213,3.4,3886026015,178,,3884937173,56,Back,3884937175,140,6.6,3884937177,141,55.5,,,,,,,91sex5ir1pp4b2beotoua7mqx,D. Ouédraogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708313,200,1,1,20,7,bw9wm8pqfzcchumhiwdt2w15c,1,9.9,59.5,2022-10-30T17:51:19.159Z,2022-10-31T09:58:47Z,3884937423,56,Back,3884937431,213,0.6,3884937429,212,42.8,3884937427,141,94.2,3886026073,178,,3884937425,140,43.9,3884937433,1,,,,,49vbniwasp2kyt27jw0cv6m6t,V. Cojocaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708319,201,1,1,20,11,bw9wm8pqfzcchumhiwdt2w15c,0,44.1,96.2,2022-10-30T17:51:23.350Z,2022-10-31T09:58:46Z,3884937461,1,,3884937449,155,,3884937459,213,5.7,3884937453,140,72.7,3886026125,178,,3884937455,141,64.5,3884937457,212,37.0,3884937451,56,Center,9fvwcsajeousbo5o0e84cj2sp,H. Mendyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708337,186,1,1,20,13,8y3iucyxguipljcmf87a11bk9,1,26.6,35.8,2022-10-30T17:51:25.347Z,2022-10-31T09:58:46Z,3886026249,388,,3884937533,212,13.7,3884937525,3,,3884937527,56,Back,3884937531,141,49.7,3884937529,140,36.0,3884937535,213,0.8,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479708343,187,1,1,20,15,8y3iucyxguipljcmf87a11bk9,1,35.4,38.2,2022-10-30T17:51:27.222Z,2022-10-31T09:58:46Z,3884937571,212,7.4,3884937567,140,42.0,3884937573,213,5.9,3886026311,178,,3884937565,56,Back,3884937569,141,34.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479794667,728,49,1,20,16,8y3iucyxguipljcmf87a11bk9,1,37.8,25.9,2022-10-30T17:51:27.943Z,2022-10-31T09:58:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ebx4h86svfnvegspalqgxqfah,E. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
