id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value,qualifier/19/value
2479593689,390,1,1,44,33,ecj1gmc7pqcjo4sc9hvghj5u3,1,16.9,55.9,2022-10-30T15:44:55.314Z,2022-10-31T09:19:54Z,3886023001,178,,3884310279,212,23.6,3884310273,56,Back,3884310277,141,27.9,3884310281,213,5.3,3884310275,140,30.2,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593821,391,1,1,44,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.4,32.3,2022-10-30T15:44:59.312Z,2022-10-31T09:19:53Z,3884311035,141,71.1,3884311021,155,,3884311027,56,Center,3884311045,1,,3884311039,212,68.3,3884311043,213,0.4,3886023039,178,,3884311031,140,96.4,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593827,392,3,1,44,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,96.5,70.3,2022-10-30T15:45:04.341Z,2022-10-31T09:19:53Z,3884311065,56,Center,3885255089,464,,3884311067,286,,3886023193,178,,3884313211,233,343,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593857,343,7,1,44,43,jb4xejoxjfk5a0a50bo8hvst,0,3.5,29.7,2022-10-30T15:45:04.686Z,2022-10-31T09:19:52Z,3885255189,385,,3884311159,56,Back,3884313105,233,392,3886023227,178,,3884311161,285,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593949,345,6,1,44,44,jb4xejoxjfk5a0a50bo8hvst,0,1.4,27.2,2022-10-30T15:45:06.245Z,2022-10-31T05:24:07Z,3884311641,73,,3884311639,56,Back,3884311751,233,393,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593931,393,6,1,44,44,ecj1gmc7pqcjo4sc9hvghj5u3,1,98.6,72.8,2022-10-30T15:45:06.245Z,2022-10-31T05:24:08Z,3884311559,73,,3884311685,233,345,3884311557,56,Center,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479593939,344,43,1,44,47,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-10-30T15:45:08.922Z,2022-10-30T15:45:23Z,3884311671,167,0,3884311599,212,4.7,3884311601,213,3.5,3884311597,141,25.4,3884311593,56,Back,3884313439,144,12,3884311595,140,0.0,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594489,394,1,1,45,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,99.5,99.5,2022-10-30T15:45:28.574Z,2022-10-31T05:24:16Z,3884314483,213,3.8,3884314479,212,7.7,3884314473,140,93.7,3884314477,141,92.6,3884314467,56,Left,3886023533,178,,3884314461,6,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594515,395,1,1,45,9,ecj1gmc7pqcjo4sc9hvghj5u3,1,93,91.4,2022-10-30T15:45:31.003Z,2022-10-31T09:19:51Z,3886023711,178,,3884314615,213,4.2,3884314607,56,Center,3884314611,141,73.2,3884314613,212,14.0,3884314609,140,86.8,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479766581,918,3,1,45,11,ecj1gmc7pqcjo4sc9hvghj5u3,0,84.7,73.2,2022-10-30T15:45:32.656Z,2022-10-31T09:19:51Z,3885257037,464,,3885295989,233,346,3886023885,178,,3885256409,56,Center,3885256411,286,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594533,346,7,1,45,11,jb4xejoxjfk5a0a50bo8hvst,1,15.3,26.8,2022-10-30T15:45:32.725Z,2022-10-31T09:19:50Z,3884314733,56,Back,3885295969,233,918,3885256781,285,,3885256957,385,,3886023989,178,,,,,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594561,347,49,1,45,14,jb4xejoxjfk5a0a50bo8hvst,1,34.4,21.6,2022-10-30T15:45:35.762Z,2022-10-31T09:19:50Z,,,,,,,,,,,,,,,,,,,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594715,348,1,1,45,16,jb4xejoxjfk5a0a50bo8hvst,1,44.5,12.5,2022-10-30T15:45:37.975Z,2022-10-31T09:19:49Z,3884315723,212,28.5,3884315727,213,1.2,3884315719,141,52.1,3886024505,178,,3884315713,56,Center,3884315715,140,53.4,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594805,349,1,1,45,20,jb4xejoxjfk5a0a50bo8hvst,1,69.8,48.9,2022-10-30T15:45:41.944Z,2022-10-31T09:19:48Z,3884316129,56,Left,3886024725,178,,3884316153,213,0.8,3884316147,212,29.0,3884316139,141,79.8,3884316133,140,88.9,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594827,350,1,1,45,23,jb4xejoxjfk5a0a50bo8hvst,0,89.6,79.1,2022-10-30T15:45:44.855Z,2022-10-31T09:19:48Z,3884316293,2,,3884316297,56,Center,3886024837,178,,3884316305,213,5.1,3884316299,140,91.3,3884316301,141,73.2,3884316295,155,,3884316303,212,4.4,ageous8x40a5qja50md060ull,L. Abanda,3885258283,72,,,3885258279,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594845,396,61,1,45,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.3,29.4,2022-10-30T15:45:45.063Z,2022-10-31T09:19:47Z,3886024971,21,,3884316389,56,Back,3886024973,178,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594915,351,6,1,45,24,jb4xejoxjfk5a0a50bo8hvst,1,90.2,69.2,2022-10-30T15:45:45.936Z,2022-10-31T05:25:29Z,3884316813,233,397,3884316787,73,,3884316785,56,Center,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479594877,397,6,1,45,24,ecj1gmc7pqcjo4sc9hvghj5u3,0,9.8,30.8,2022-10-30T15:45:45.936Z,2022-10-31T05:25:30Z,3884316563,73,,3884316883,233,351,3884316559,56,Back,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596081,352,1,1,46,7,jb4xejoxjfk5a0a50bo8hvst,1,99.5,99.5,2022-10-30T15:46:29.003Z,2022-10-31T09:19:46Z,3884323205,155,,3885291553,154,,3884323215,212,30.9,3884323211,140,92.2,3884323201,6,,3885258831,72,,3885291551,210,15,3884323207,224,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,3886025175,178,,1,3884323217,213,3884323197,2,,3884323213,141,4.5,3884323209,56,Center,,,,55.5,,,,,,,,,,,,,,,,,,,,
2479596087,353,44,1,46,8,jb4xejoxjfk5a0a50bo8hvst,1,94.5,57.1,2022-10-30T15:46:30.463Z,2022-10-31T09:19:47Z,3884323237,286,,3884325947,233,401,3884323235,56,Center,,,,,,,,,,,,,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596389,401,44,1,46,8,ecj1gmc7pqcjo4sc9hvghj5u3,0,5.5,42.9,2022-10-30T15:46:30.464Z,2022-10-31T09:19:47Z,3884324947,56,Back,3884324949,285,,3884325911,233,353,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479772635,771,15,1,46,8,jb4xejoxjfk5a0a50bo8hvst,1,92.4,54.1,2022-10-30T15:46:30.599Z,2022-10-31T09:19:46Z,3885291563,76,,3885291375,82,,3885291369,15,,3885291589,146,92.5,3885295769,233,402,3885291595,231,51.7,3885291585,102,54.0,3885291591,147,56.5,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,3885290945,17,,,3885291575,55,3885290947,56,Center,3885291587,103,352,3885291593,230,99.9,3885291571,154,,19,3885291367,25,3885291373,328,3886025567,388,3885291565,29,,,,,,,,,,,,
2479596397,402,10,1,46,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,5.9,40.6,2022-10-30T15:46:30.625Z,2022-10-31T08:25:19Z,3886025885,15,,3885291815,94,,3884324993,56,Back,3885295791,233,771,3886025883,388,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596119,354,15,1,46,10,jb4xejoxjfk5a0a50bo8hvst,1,78.8,52.8,2022-10-30T15:46:32.063Z,2022-10-31T09:19:46Z,3884335519,231,50.3,3884335509,328,,3884335499,78,,3884323433,18,,3884335511,458,,3884330427,82,,3884335501,102,50.1,3884330415,20,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,3884335515,147,52.2,,3884335507,108,3884335503,103,19,3884335517,230,,3884335513,146,88.6,3884330413,25,,99.9,3886026003,178,3885260119,215,3884323435,56,3884330523,233,Center,399,,,,,,,,,,
2479596121,399,10,1,46,10,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.6,48.9,2022-10-30T15:46:32.313Z,2022-10-31T09:19:45Z,3884330583,233,354,3884323447,94,,3884323449,56,Back,3886026205,178,,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597697,410,61,1,46,11,ecj1gmc7pqcjo4sc9hvghj5u3,1,17.4,42.5,2022-10-30T15:46:32.804Z,2022-10-31T09:19:45Z,3886026367,178,,3884332343,56,Back,,,,,,,,,,,,,,,,,,,a6cke0ad2pvuyahweuch772ay,V. Boniface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596383,400,12,1,46,12,ecj1gmc7pqcjo4sc9hvghj5u3,1,21.2,48.7,2022-10-30T15:46:34.221Z,2022-10-31T09:19:45Z,3884324905,141,11.9,3884324907,212,37.1,3884324903,140,47.3,3886026429,178,,3884324901,56,Back,3884324909,213,5.5,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596445,355,1,1,46,16,jb4xejoxjfk5a0a50bo8hvst,1,46.7,85.4,2022-10-30T15:46:38.452Z,2022-10-31T09:19:44Z,3884325285,140,17.2,3886026577,178,,3884325301,1,,3884325289,141,65.0,3884325299,213,3.6,3884325281,56,Back,3884325293,212,33.9,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596509,356,1,1,46,25,jb4xejoxjfk5a0a50bo8hvst,1,16.6,56.4,2022-10-30T15:46:46.904Z,2022-10-31T09:19:43Z,3884325595,213,0.7,3886026651,178,,3884325587,56,Back,3884325593,212,9.7,3884325589,140,23.8,3884325591,141,65.3,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596605,357,1,1,46,29,jb4xejoxjfk5a0a50bo8hvst,1,23,56.7,2022-10-30T15:46:51.233Z,2022-10-31T09:19:42Z,3884326119,213,3.9,3884326111,56,Back,3884326117,212,21.9,3884326113,140,8.0,3886026695,178,,3884326115,141,34.4,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596683,358,1,1,46,32,jb4xejoxjfk5a0a50bo8hvst,0,9.6,32.1,2022-10-30T15:46:54.515Z,2022-10-31T09:19:42Z,3884326633,157,,3884326641,212,49.3,3884326637,140,55.2,3884326643,213,6.0,3884326639,141,14.6,3884326635,56,Right,3886026739,178,,3884326645,1,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596689,403,44,1,46,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,46.5,85.9,2022-10-30T15:46:57.882Z,2022-10-31T09:19:41Z,3884326675,285,,3884326673,56,Back,3884326775,233,359,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596695,359,44,1,46,36,jb4xejoxjfk5a0a50bo8hvst,0,53.5,14.1,2022-10-30T15:46:57.883Z,2022-10-31T09:19:41Z,3884326713,286,,3884326711,56,Right,3884326897,233,403,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596715,404,1,1,46,36,ecj1gmc7pqcjo4sc9hvghj5u3,0,46.1,87.1,2022-10-30T15:46:58.002Z,2022-10-31T09:19:41Z,3886026849,388,,3884326831,140,49.7,3884326839,213,1.2,3884326837,212,10.8,3884326827,56,Back,3884326823,3,,3884326835,141,100.0,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597005,360,5,1,46,37,jb4xejoxjfk5a0a50bo8hvst,1,51.7,-1.4,2022-10-30T15:46:59.453Z,2022-10-31T05:27:42Z,3884328449,233,405,3884328409,56,Right,3884328411,347,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479596755,405,5,1,46,37,ecj1gmc7pqcjo4sc9hvghj5u3,0,48.3,101.4,2022-10-30T15:46:59.453Z,2022-10-31T05:27:43Z,3884326997,347,,3884328483,233,360,3884326995,56,Back,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597061,361,1,1,46,46,jb4xejoxjfk5a0a50bo8hvst,1,51.7,0,2022-10-30T15:47:07.813Z,2022-10-31T09:19:40Z,3884328683,213,0.3,3884328679,212,23.0,3884328705,189,,3884328671,56,Right,3884328673,140,72.6,3884328685,1,,3884328675,141,9.3,3884328669,107,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597149,362,50,1,46,53,jb4xejoxjfk5a0a50bo8hvst,1,95.5,1.5,2022-10-30T15:47:14.824Z,2022-10-31T09:19:38Z,3884329139,56,Right,3884329349,233,406,3884329141,286,,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597163,406,7,1,46,53,ecj1gmc7pqcjo4sc9hvghj5u3,1,4.5,98.5,2022-10-30T15:47:15.352Z,2022-10-31T09:19:38Z,3884329215,56,Back,3886027089,178,,3885278109,385,,3884329213,167,,3884329217,285,,3884329277,233,362,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597297,363,5,1,46,53,jb4xejoxjfk5a0a50bo8hvst,1,95.2,-0.8,2022-10-30T15:47:15.578Z,2022-10-31T05:28:01Z,3884329979,56,Right,3884329981,347,,3884330047,233,407,,,,,,,,,,,,,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597169,407,5,1,46,53,ecj1gmc7pqcjo4sc9hvghj5u3,0,4.8,100.8,2022-10-30T15:47:15.578Z,2022-10-31T05:28:01Z,3884329247,347,,3884329245,56,Back,3884330095,233,363,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597467,364,1,1,47,4,jb4xejoxjfk5a0a50bo8hvst,1,97.6,0,2022-10-30T15:47:26.365Z,2022-10-31T09:19:37Z,3884330955,141,13.2,3884330961,213,2.4,3884330951,56,Right,3884330949,107,,3884330959,212,14.5,3884330953,140,87.4,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597481,365,1,1,47,5,jb4xejoxjfk5a0a50bo8hvst,1,91.6,8.6,2022-10-30T15:47:27.190Z,2022-10-31T09:19:37Z,3884331037,140,89.5,3884331041,212,2.3,3884331039,141,7.5,3884331043,213,3.5,3886027321,178,,3884331035,56,Right,,,,,,,89m2i076rpwreyl8h1o9kc6xg,D. Bunchukov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597491,366,1,1,47,6,jb4xejoxjfk5a0a50bo8hvst,0,92.8,1.9,2022-10-30T15:47:28.150Z,2022-10-31T09:19:37Z,3884331193,286,,3884331103,213,2.3,3884331097,140,87.3,3884331099,141,11.4,3884331095,56,Right,3884331179,236,,3884331101,212,8.7,3884331185,233,408,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,3886027409,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597495,408,74,1,47,6,ecj1gmc7pqcjo4sc9hvghj5u3,1,9.1,97.1,2022-10-30T15:47:28.253Z,2022-10-31T09:19:36Z,3884331131,56,Back,3884331219,233,366,3884331133,285,,3886027473,178,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479919013,1375,83,1,47,8,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.6,90.6,2022-10-30T15:47:30.323Z,2022-10-31T09:19:35Z,3886081887,399,543839,,,,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597551,367,61,1,47,8,jb4xejoxjfk5a0a50bo8hvst,1,91.4,9.4,2022-10-30T15:47:30.324Z,2022-10-31T09:19:35Z,3886027721,178,,3884331507,56,Right,,,,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597671,368,1,1,47,11,jb4xejoxjfk5a0a50bo8hvst,1,91.6,24,2022-10-30T15:47:33.564Z,2022-10-31T09:19:34Z,3884333375,210,13,3884332185,141,32.8,3886027817,178,,3884332177,140,80.0,3884332191,212,13.6,3884332171,56,Center,3884332197,213,2.7,,,,7ruin2kz9zjzba57tdbec7n4l,Vagner,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597679,369,13,1,47,15,jb4xejoxjfk5a0a50bo8hvst,1,82.3,32.9,2022-10-30T15:47:36.963Z,2022-10-31T09:19:32Z,3884332235,18,,3884333409,230,99.9,3884333397,29,,3884333403,102,58.3,3884333399,55,368,3884333407,215,,3884333395,83,,3886027899,178,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,3884333405,103,30.6,,3884332237,56,3884332727,72,,3884332233,22,Center,3884333411,231,49.7,,,,,,,,,,,,,,,,,,,,,,,,
2479597703,370,5,1,47,16,jb4xejoxjfk5a0a50bo8hvst,0,101,64.8,2022-10-30T15:47:38.494Z,2022-10-31T05:28:51Z,3884332371,56,Center,3884332507,233,409,3884332373,346,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479597655,409,5,1,47,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,-1,35.2,2022-10-30T15:47:38.494Z,2022-10-31T05:28:52Z,3884332107,346,,3884332477,233,370,3884332105,56,Back,,,,,,,,,,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598069,411,1,1,47,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,3.1,40,2022-10-30T15:47:50.973Z,2022-10-31T09:19:32Z,3884334459,140,23.5,3884334483,189,,3884334465,213,5.8,3884334457,56,Back,3884334463,212,24.1,3884334461,141,23.7,3884334455,124,,3884334469,237,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479919201,1387,43,1,47,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-10-30T15:47:55.654Z,2022-10-31T06:19:20Z,3886082767,178,0,3886082813,144,82,,,,,,,,,,,,,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598103,412,1,1,47,36,ecj1gmc7pqcjo4sc9hvghj5u3,1,28.2,40.4,2022-10-30T15:47:58.633Z,2022-10-31T09:19:31Z,3884334615,213,0.0,3884334607,56,Back,3884334611,141,40.9,3886028111,178,,3884334609,140,39.6,3884334613,212,12.0,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598149,413,1,1,47,38,ecj1gmc7pqcjo4sc9hvghj5u3,1,39.8,48.4,2022-10-30T15:47:59.964Z,2022-10-31T09:19:30Z,3884334843,140,29.1,3884334847,212,19.5,3886028191,178,,3884334841,56,Back,3884334849,213,4.1,3884334845,141,24.9,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598201,414,1,1,47,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,30.9,32.7,2022-10-30T15:48:01.992Z,2022-10-31T09:19:30Z,3886028285,178,,3884335119,56,Back,3884335125,212,22.8,3884335123,141,4.1,3884335127,213,5.3,3884335121,140,42.2,,,,,,,7bwjxz6bwt7h070dbv1l8woyy,I. Kandouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598221,415,1,1,47,42,ecj1gmc7pqcjo4sc9hvghj5u3,1,40.7,11.3,2022-10-30T15:48:04.504Z,2022-10-31T09:19:29Z,3884335265,141,27.1,3884335263,140,46.3,3884335267,212,12.2,3884335261,56,Back,3886028335,178,,3884335269,213,1.1,,,,,,,ths196pehnfyf4f4scmqj8ph,G. François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598277,416,1,1,47,44,ecj1gmc7pqcjo4sc9hvghj5u3,0,41.7,25.3,2022-10-30T15:48:05.829Z,2022-10-31T09:19:29Z,3884335545,141,25.2,3884335549,213,6.3,3884335551,1,,3884335537,155,,3884335539,56,Center,3884335543,140,78.3,3886028403,178,,3884335547,212,38.4,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598365,371,1,1,47,46,jb4xejoxjfk5a0a50bo8hvst,1,21.6,76.1,2022-10-30T15:48:08.593Z,2022-10-31T09:19:28Z,3884335985,140,36.1,3884335989,212,15.8,3884335991,213,6.0,3884335981,157,,3886028471,178,,3884335987,141,70.0,3884335993,1,,3884335983,56,Back,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598425,372,1,1,47,50,jb4xejoxjfk5a0a50bo8hvst,1,31.2,65.6,2022-10-30T15:48:12.119Z,2022-10-31T09:19:28Z,3884336309,140,45.8,3886028575,178,,3884336313,141,89.9,3884336319,212,22.5,3884336307,56,Back,3884336305,3,,3884336323,213,0.8,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598435,373,61,1,47,51,jb4xejoxjfk5a0a50bo8hvst,0,41.5,76.6,2022-10-30T15:48:13.627Z,2022-10-31T09:19:27Z,3884336337,56,Back,3886028715,21,,3886028717,178,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598445,417,49,1,47,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.7,19,2022-10-30T15:48:16.203Z,2022-10-31T09:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ths196pehnfyf4f4scmqj8ph,G. François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479598495,418,1,1,47,54,ecj1gmc7pqcjo4sc9hvghj5u3,1,47.4,19,2022-10-30T15:48:16.297Z,2022-10-31T09:19:27Z,3884336653,141,8.2,3884336657,213,4.0,3884336649,56,Back,3884336651,140,41.4,3884336655,212,9.7,3886028995,178,,,,,,,,ths196pehnfyf4f4scmqj8ph,G. François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
