id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2440386995,141,44,1,10,10,b7jmo07lqav0wfe2mtlzyspak,0,51.8,73.6,2022-07-30T16:26:14.950Z,2022-07-31T07:40:36Z,3675856481,56,Center,3675856483,286,,3675856515,233,117,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387017,118,1,1,10,10,2b57rbw94i9ohnbch52owvqtq,1,48.3,26.8,2022-07-30T16:26:15.006Z,2022-07-31T07:40:36Z,3677467517,178,,3675856617,140,46.5,3675856623,212,11.4,3675856621,141,43.4,3675856613,56,Back,3675856627,213,1.7,3675856609,3,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387053,119,1,1,10,12,2b57rbw94i9ohnbch52owvqtq,1,46.7,41.7,2022-07-30T16:26:16.660Z,2022-07-31T07:40:36Z,3675856797,56,Center,3677468065,178,,3675856805,213,5.9,3675856799,140,77.9,3675856801,141,21.2,3675856807,1,,3675856803,212,35.6,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387065,120,1,1,10,15,2b57rbw94i9ohnbch52owvqtq,0,77.1,24.1,2022-07-30T16:26:20.145Z,2022-07-31T07:40:35Z,3675856845,140,83.3,3677469801,178,,3675856847,141,29.5,3675856851,213,0.5,3675856843,56,Center,3675856849,212,7.5,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387075,142,8,1,10,16,b7jmo07lqav0wfe2mtlzyspak,1,20,66.9,2022-07-30T16:26:20.654Z,2022-07-31T07:40:35Z,3676711511,383,,3677470039,178,,3675856895,56,Back,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387093,143,52,1,10,19,b7jmo07lqav0wfe2mtlzyspak,1,3.5,65.7,2022-07-30T16:26:23.353Z,2022-07-31T07:40:35Z,3676711647,376,,3677470343,178,,,,,,,,,,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387325,144,1,1,10,37,b7jmo07lqav0wfe2mtlzyspak,1,4.6,48.8,2022-07-30T16:26:41.768Z,2022-07-31T07:40:34Z,3677471727,178,,3675858163,213,1.1,3675858155,56,Back,3675858161,212,19.7,3675858157,140,13.4,3675858187,189,,3675858159,141,74.4,3675858153,123,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387379,145,1,1,10,40,b7jmo07lqav0wfe2mtlzyspak,1,12,73.6,2022-07-30T16:26:44.311Z,2022-07-31T07:40:33Z,3675858413,141,64.6,3675858411,140,24.9,3675858417,213,5.9,3677472035,178,,3675858415,212,14.9,3675858409,56,Back,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387391,146,1,1,10,46,b7jmo07lqav0wfe2mtlzyspak,1,38.1,40.1,2022-07-30T16:26:50.666Z,2022-07-31T07:40:31Z,3675858489,56,Back,3675858493,141,5.8,3675858491,140,40.0,3675858497,213,4.8,3677472207,178,,3675858495,212,23.4,,,,,,,bkdtlerryn5f6iwvk5fcrku7d,S. Oum Gouet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387433,147,1,1,10,48,b7jmo07lqav0wfe2mtlzyspak,1,40.3,7.8,2022-07-30T16:26:52.965Z,2022-07-31T07:40:30Z,3675858743,213,2.2,3675858739,141,26.1,3675858741,212,15.1,3675858737,140,32.2,3675858735,56,Back,3677472423,178,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387449,148,2,1,10,50,b7jmo07lqav0wfe2mtlzyspak,1,37.9,23.8,2022-07-30T16:26:55.140Z,2022-07-31T07:40:29Z,3677472573,178,,3675859153,7,9aafa664l1husrkrgqv25l42d,3675858849,56,Center,3675858859,1,,3675858853,141,70.2,3675858851,140,77.5,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387485,122,55,1,10,50,2b57rbw94i9ohnbch52owvqtq,1,38.1,59.7,2022-07-30T16:26:55.141Z,2022-07-31T07:40:29Z,,,,,,,,,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387455,149,43,1,10,56,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-07-30T16:27:00.405Z,2022-07-30T16:27:05Z,3675859065,233,121,3675858879,56,Center,3675858883,286,0,3675859123,144,50,,,,,,,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387477,121,43,1,10,56,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-07-30T16:27:00.406Z,2022-07-30T16:27:06Z,3675859001,56,Back,3675859003,285,0,3675859155,144,7,,,,,,,,,,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387779,123,1,1,11,31,2b57rbw94i9ohnbch52owvqtq,1,32.3,38,2022-07-30T16:27:35.451Z,2022-07-31T07:40:29Z,3675860745,241,,3675860749,140,65.5,3675860753,212,35.7,3675860751,141,26.7,3675860747,56,Center,3675860755,213,6.1,3677473147,178,,3675860743,155,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,3675860741,5,,,3675860757,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387787,124,4,1,11,33,2b57rbw94i9ohnbch52owvqtq,1,62.9,34.3,2022-07-30T16:27:37.726Z,2022-07-31T07:40:28Z,3675860789,286,,3675860787,152,,3675860775,13,,3675860779,294,,3675860785,56,Center,3675860879,233,150,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387795,150,4,1,11,33,b7jmo07lqav0wfe2mtlzyspak,0,37.1,65.7,2022-07-30T16:27:37.727Z,2022-07-31T07:40:28Z,3675860895,233,124,3677473313,178,,3675860835,13,,3675860847,152,,3675860851,285,,3675860837,294,,3675860841,56,Back,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387933,125,1,1,11,47,2b57rbw94i9ohnbch52owvqtq,1,61.7,31.6,2022-07-30T16:27:51.945Z,2022-07-31T07:40:27Z,3675861665,212,17.1,3675861659,56,Center,3675861657,152,,3675861667,213,2.2,3677474129,178,,3675861661,140,51.6,3675861663,141,51.3,3675861655,5,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387967,126,1,1,11,49,2b57rbw94i9ohnbch52owvqtq,1,53.2,45.5,2022-07-30T16:27:53.544Z,2022-07-31T07:40:27Z,3677474343,178,,3675861861,141,73.3,3675861863,212,19.2,3675861865,213,1.4,3675861859,140,56.3,3675861857,56,Center,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440387997,127,1,1,11,53,2b57rbw94i9ohnbch52owvqtq,1,51.4,70.1,2022-07-30T16:27:58.030Z,2022-07-31T07:40:25Z,3675862007,56,Right,3675862015,213,5.2,3675862009,140,74.5,3677474615,178,,3675862003,155,,3675862013,212,50.2,3675862005,196,,3675862017,1,,243h2yiww7rrz20i0le43jtux,Z. Medley,3675862011,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388023,128,1,1,11,56,2b57rbw94i9ohnbch52owvqtq,1,68.7,4.4,2022-07-30T16:28:01.188Z,2022-07-31T07:40:25Z,3677475433,178,,3675862127,3,,3675862133,141,12.5,3675862129,56,Right,3675862131,140,81.3,3675862137,213,0.4,3675862135,212,14.3,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388025,129,50,1,11,58,2b57rbw94i9ohnbch52owvqtq,1,77.2,18.1,2022-07-30T16:28:02.776Z,2022-07-31T07:40:25Z,3675862141,56,Right,3675862181,233,151,3675862143,286,,,,,,,,,,,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388027,151,7,1,11,59,b7jmo07lqav0wfe2mtlzyspak,0,22.8,81.9,2022-07-30T16:28:03.693Z,2022-07-31T07:40:24Z,3675862147,285,,3676712931,385,,3675862161,233,129,3677477411,178,,3675862145,56,Back,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388109,130,1,1,12,0,2b57rbw94i9ohnbch52owvqtq,1,74.5,24.8,2022-07-30T16:28:05.155Z,2022-07-31T07:40:24Z,3675862539,140,79.7,3675862543,212,5.5,3675862537,56,Center,3677477569,178,,3675862541,141,25.3,3675862545,213,0.1,,,,,,,5ghjnuqhf7kvbwqlo8jqv0bqi,R. D'Haese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388115,131,1,1,12,3,2b57rbw94i9ohnbch52owvqtq,0,88.3,26.3,2022-07-30T16:28:07.355Z,2022-07-31T07:40:22Z,3675862571,212,2.2,3675862573,213,0.7,3675862647,236,,3675862653,286,,3675862565,56,Center,3675862649,233,152,3677477803,178,,3675862569,141,28.5,65js4yds9vyg0iyck8xh10frp,T. Ambrose,3675862567,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388079,152,74,1,12,3,b7jmo07lqav0wfe2mtlzyspak,1,10.3,71.6,2022-07-30T16:28:07.546Z,2022-07-31T07:40:22Z,3675862655,233,131,3677478103,178,,3675862397,56,Back,3675862403,285,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388157,132,6,1,12,5,2b57rbw94i9ohnbch52owvqtq,1,95.2,19.8,2022-07-30T16:28:10.067Z,2022-07-31T01:40:05Z,3675862875,233,153,3675862809,75,,3675862807,56,Right,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388111,153,6,1,12,5,b7jmo07lqav0wfe2mtlzyspak,0,4.8,80.2,2022-07-30T16:28:10.067Z,2022-07-31T01:40:06Z,3675862885,233,132,3675862611,73,,3675862553,56,Back,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388369,133,1,1,12,36,2b57rbw94i9ohnbch52owvqtq,0,99.5,0.5,2022-07-30T16:28:40.611Z,2022-07-31T01:40:20Z,3675864137,141,39.1,3675864139,212,27.4,3675864135,140,92.0,3675864145,213,1.9,3676713655,20,,3675864129,155,,3675864131,224,,3675864133,56,Center,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,3675864127,6,,,3675864125,2,3677479117,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388377,154,12,1,12,37,b7jmo07lqav0wfe2mtlzyspak,1,5.8,59.7,2022-07-30T16:28:41.957Z,2022-07-31T07:40:22Z,3677480075,388,,3675864191,141,62.0,3675864195,213,0.1,3675864187,56,Back,3675864189,140,23.8,3675864227,15,,3675864193,212,19.0,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388403,134,13,1,12,39,2b57rbw94i9ohnbch52owvqtq,1,78,36.2,2022-07-30T16:28:44.180Z,2022-07-31T07:40:21Z,3676714395,108,,3675864983,458,,3675864975,102,31.4,3675864981,328,,3675864979,215,,3675864613,20,,3675864611,25,,3675864977,103,34.7,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,3675864327,18,,,3675864329,56,3675864987,231,47.5,3677480361,178,3675864973,75,3675864985,230,98.5,Center,,,,,,,,,,,,,,,,,,,,
2440388431,135,5,1,12,40,2b57rbw94i9ohnbch52owvqtq,0,100.8,36.4,2022-07-30T16:28:45.076Z,2022-07-31T01:40:52Z,3675864461,56,Center,3675864517,233,155,3675864463,346,,,,,,,,,,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388415,155,5,1,12,40,b7jmo07lqav0wfe2mtlzyspak,1,-0.8,63.6,2022-07-30T16:28:45.076Z,2022-07-31T01:40:52Z,3675864383,346,,3675864381,56,Back,3675864503,233,135,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388531,156,1,1,12,53,b7jmo07lqav0wfe2mtlzyspak,1,4.3,53.8,2022-07-30T16:28:58.001Z,2022-07-31T07:40:21Z,3677930823,1,,3675865145,140,26.2,3675865155,237,,3675865151,213,0.8,3675865141,124,,3675865147,141,90.5,3675865149,212,33.9,3675865143,56,Back,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388557,157,1,1,12,57,b7jmo07lqav0wfe2mtlzyspak,1,26.6,87.1,2022-07-30T16:29:01.562Z,2022-07-31T07:40:20Z,3675865303,141,95.1,3675865295,56,Back,3675865307,212,12.7,3677482697,178,,3675865311,213,0.4,3675865299,140,37.5,,,,,,,3k4ulxeya73ac9foemis7p6mt,B. Bolingoli-Mbombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440745711,1850,43,1,13,0,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-07-30T16:29:04.380Z,2022-07-31T05:39:04Z,3677833123,178,0,3677833139,144,82,,,,,,,,,,,,,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440745741,1046,83,1,13,0,2b57rbw94i9ohnbch52owvqtq,1,57.4,8.1,2022-07-30T16:29:04.450Z,2022-07-31T07:40:19Z,3677833267,399,88719,,,,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388563,158,1,1,13,0,b7jmo07lqav0wfe2mtlzyspak,0,42.6,91.9,2022-07-30T16:29:04.452Z,2022-07-31T07:40:19Z,3675867017,233,136,3677483269,178,,3675867011,212,3.6,3675867013,213,3.9,3675867021,286,,3675865323,56,Back,3675867015,236,,3675867009,141,88.4,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,3675867007,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388573,136,74,1,13,0,2b57rbw94i9ohnbch52owvqtq,1,56.3,8.9,2022-07-30T16:29:04.535Z,2022-07-31T07:40:18Z,3677483581,178,,3675867027,233,158,3675865341,285,,3675865339,56,Right,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440716233,1006,43,1,13,2,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-07-30T16:29:06.456Z,2022-07-31T03:24:15Z,3677656257,399,88719,3677701845,144,83,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388585,159,1,1,13,2,b7jmo07lqav0wfe2mtlzyspak,1,44.8,84,2022-07-30T16:29:07.104Z,2022-07-31T07:40:17Z,3675865475,213,4.1,3675865473,212,13.2,3675865467,56,Back,3677484055,178,,3675865469,140,37.2,3675865471,141,68.5,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388599,160,1,1,13,4,b7jmo07lqav0wfe2mtlzyspak,1,40.6,68,2022-07-30T16:29:09.100Z,2022-07-31T07:40:16Z,3675865557,141,14.9,3677484303,178,,3675865553,56,Back,3675865559,212,36.5,3675865563,1,,3675865555,140,45.4,3675865561,213,4.9,,,,bkdtlerryn5f6iwvk5fcrku7d,S. Oum Gouet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388613,161,1,1,13,7,b7jmo07lqav0wfe2mtlzyspak,1,49.8,16.9,2022-07-30T16:29:12.205Z,2022-07-31T07:40:16Z,3675865697,213,5.6,3675865691,140,61.1,3675865693,141,3.8,3675865689,56,Right,3677484535,178,,3675865695,212,14.8,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388633,162,1,1,13,10,b7jmo07lqav0wfe2mtlzyspak,1,60.6,1,2022-07-30T16:29:14.660Z,2022-07-31T07:40:14Z,3675865869,213,0.4,3675865863,140,70.8,3675865861,56,Right,3675865867,212,11.6,3677485351,178,,3675865865,141,7.6,,,,,,,2xixqrmorz1hetvdm4sszxp7t,M. Shved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388653,163,1,1,13,14,b7jmo07lqav0wfe2mtlzyspak,1,72.2,5.8,2022-07-30T16:29:18.391Z,2022-07-31T07:40:13Z,3675866019,212,10.8,3675866021,213,2.9,3675866013,56,Right,3677485547,178,,3675866017,141,9.5,3675866015,140,62.2,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388675,164,1,1,13,17,b7jmo07lqav0wfe2mtlzyspak,0,72.7,11.9,2022-07-30T16:29:21.624Z,2022-07-31T07:40:12Z,3675866147,141,15.2,3675866155,213,0.1,3675866151,212,21.1,3675866143,140,92.7,3675866139,56,Right,3677485787,178,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388685,137,12,1,13,19,2b57rbw94i9ohnbch52owvqtq,1,8.3,83.5,2022-07-30T16:29:24.080Z,2022-07-31T07:40:11Z,3675866205,213,0.7,3677659145,389,,3675866199,140,12.2,3675866201,141,88.9,3675866197,56,Back,3675866203,212,5.5,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388683,165,61,1,13,19,b7jmo07lqav0wfe2mtlzyspak,1,92,13.4,2022-07-30T16:29:24.214Z,2022-07-31T07:40:11Z,3675866187,56,Right,3677487273,178,,,,,,,,,,,,,,,,,,,,2xixqrmorz1hetvdm4sszxp7t,M. Shved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388689,138,5,1,13,20,2b57rbw94i9ohnbch52owvqtq,1,-0.6,81.6,2022-07-30T16:29:24.936Z,2022-07-31T01:43:30Z,3675866307,233,166,3675866229,346,,3675866227,56,Back,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388699,166,5,1,13,20,b7jmo07lqav0wfe2mtlzyspak,0,100.6,18.4,2022-07-30T16:29:24.936Z,2022-07-31T01:43:30Z,3675866329,233,138,3675866285,56,Right,3675866287,346,,,,,,,,,,,,,,,,,2xixqrmorz1hetvdm4sszxp7t,M. Shved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388815,139,1,1,13,35,2b57rbw94i9ohnbch52owvqtq,1,5.3,59.2,2022-07-30T16:29:39.866Z,2022-07-31T07:40:10Z,3675866989,56,Back,3675866993,141,29.4,3675866991,140,8.6,3675866987,124,,3675866997,213,4.9,3675867001,237,,3675866995,212,20.6,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388845,140,1,1,13,37,2b57rbw94i9ohnbch52owvqtq,1,6.2,35.5,2022-07-30T16:29:41.921Z,2022-07-31T07:40:10Z,3675867153,141,52.7,3675867149,56,Back,3675867157,213,1.9,3675867151,140,2.3,3675867155,212,12.4,3677488441,178,,,,,,,,ew1thxs8j5mwwqh075kzsjq0a,O. Urhoghide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388915,141,2,1,13,39,2b57rbw94i9ohnbch52owvqtq,1,3.1,56.4,2022-07-30T16:29:43.854Z,2022-07-31T07:40:09Z,3675867493,140,42.2,3675867847,7,65js4yds9vyg0iyck8xh10frp,3677488577,178,,3675867501,1,,3675867495,141,57.3,3675867491,56,Back,,,,,,,99eumu17h5sxriw5vfczvdb6d,G. Hubert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388977,169,55,1,13,39,b7jmo07lqav0wfe2mtlzyspak,1,50.2,37.8,2022-07-30T16:29:43.855Z,2022-07-31T07:40:09Z,3676715765,189,,,,,,,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388907,167,43,1,13,43,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-07-30T16:29:47.459Z,2022-07-30T16:29:52Z,3675867453,286,0,3675867451,56,Center,3675867573,233,142,3675867745,144,44,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388929,142,43,1,13,43,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-07-30T16:29:47.460Z,2022-07-30T16:29:53Z,3675867553,285,0,3675867771,144,44,3675867551,56,Back,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440388937,168,43,1,13,44,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2022-07-30T16:29:48.323Z,2022-07-30T16:29:51Z,3675867587,141,42.1,3675867591,213,0,3675867581,3,0,3675867583,56,Center,3675867683,144,1,3675867589,212,0,3675867585,140,53.5,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389047,170,1,1,13,53,b7jmo07lqav0wfe2mtlzyspak,1,43.9,32.2,2022-07-30T16:29:57.587Z,2022-07-31T07:40:08Z,3675868183,241,,3675868193,213,1.8,3675868189,141,61.8,3675868187,140,38.6,3677488691,178,,3675868191,212,20.9,3675868181,5,,3675868185,56,Back,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389061,171,1,1,13,57,b7jmo07lqav0wfe2mtlzyspak,1,40.3,61.1,2022-07-30T16:30:01.700Z,2022-07-31T07:40:07Z,3675868309,141,31.0,3675868307,140,36.1,3675868311,212,20.9,3675868313,213,4.5,3677488783,178,,3675868305,56,Back,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389083,172,1,1,13,59,b7jmo07lqav0wfe2mtlzyspak,1,41.7,31.1,2022-07-30T16:30:04.059Z,2022-07-31T07:40:06Z,3675868421,212,22.6,3675868419,141,7.1,3675868417,140,56.6,3675868423,213,5.5,3675868415,56,Right,3677488957,178,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389117,173,1,1,14,2,b7jmo07lqav0wfe2mtlzyspak,1,56.4,4.3,2022-07-30T16:30:06.988Z,2022-07-31T07:40:05Z,3675868597,56,Center,3675868599,140,56.8,3675868605,213,1.5,3677489095,178,,3675868603,212,13.4,3675868601,141,24.0,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389165,174,1,1,14,5,b7jmo07lqav0wfe2mtlzyspak,1,55.7,24.8,2022-07-30T16:30:09.395Z,2022-07-31T07:40:04Z,3675868881,213,1.2,3675868875,140,76.1,3675868883,1,,3675868877,141,98.7,3675868869,155,,3675868879,212,54.6,3675868871,196,,3675868873,56,Left,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,3677489389,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389167,175,1,1,14,9,b7jmo07lqav0wfe2mtlzyspak,0,79.2,96.4,2022-07-30T16:30:13.852Z,2022-07-31T07:40:04Z,3675868905,213,3.5,3675868901,141,92.9,3675868899,140,73.1,3675868903,212,6.8,3675868895,3,,3675868897,56,Left,3677492391,178,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440389181,143,1,1,14,11,2b57rbw94i9ohnbch52owvqtq,1,25.2,10.7,2022-07-30T16:30:16.001Z,2022-07-31T07:40:04Z,3675868957,3,,3675868965,212,6.8,3675868959,56,Back,3677490227,178,,3675868963,141,11.0,3675868967,213,3.1,3675868961,140,18.7,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
