id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2440002923,128,6,1,11,51,ecj1gmc7pqcjo4sc9hvghj5u3,1,100,84.1,2022-07-29T18:57:12.843Z,2022-07-30T05:26:54Z,3673765451,56,Left,3673765457,233,94,3673765453,73,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440002993,129,1,1,12,15,ecj1gmc7pqcjo4sc9hvghj5u3,0,99.5,99.5,2022-07-29T18:57:36.075Z,2022-07-30T05:27:03Z,3673765853,1,,3673765843,56,Center,3673765845,140,94.6,3674019457,20,,3673765849,212,36.7,3673765837,6,,3674211673,178,,3673765847,141,46.0,39tod1iad3ztq17qveh8pwp9l,S. Lynen,3673765839,155,,3673765851,213,4.6,3673765841,223,3673765835,2,,,,,,,,,,,,,,,,,,,,,,,,
2440003443,106,44,1,12,16,920raeoumft3q2wmvc296uceo,1,3.1,56.4,2022-07-29T18:57:37.647Z,2022-07-30T09:14:57Z,3673769195,56,Back,3673769197,285,,3673769481,233,147,,,,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003641,147,44,1,12,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,96.9,43.6,2022-07-29T18:57:37.648Z,2022-07-30T09:14:56Z,3673769485,233,106,3673769385,286,,3673769381,56,Center,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003439,104,12,1,12,16,920raeoumft3q2wmvc296uceo,1,5.3,52.7,2022-07-29T18:57:37.723Z,2022-07-30T09:14:56Z,3673769355,56,Back,3673769359,141,47.8,3673769357,140,9.1,3673769361,212,5.2,3673769363,213,5.6,3674211961,178,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003005,130,61,1,12,16,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.8,43.5,2022-07-29T18:57:37.744Z,2022-07-30T09:14:56Z,3673766109,56,Center,3674212099,15,,3674212101,388,,,,,,,,,,,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2440003091,133,44,1,12,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.8,42.5,2022-07-29T18:57:39.110Z,2022-07-30T09:14:55Z,3673766455,56,Center,3673766457,286,,3673770569,233,105,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003441,105,44,1,12,18,920raeoumft3q2wmvc296uceo,0,3.2,57.5,2022-07-29T18:57:39.111Z,2022-07-30T09:14:55Z,3673770565,56,Back,3673770573,233,133,3673770567,285,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003007,131,15,1,12,18,ecj1gmc7pqcjo4sc9hvghj5u3,1,96.1,40.9,2022-07-29T18:57:39.220Z,2022-07-30T09:14:55Z,3673767311,103,20.3,3673767115,328,,3674212221,388,,3673767303,29,,3673766149,56,Center,3673767309,102,50.7,3673771239,233,115,3673767301,79,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3673767313,146,99.5,3673767107,25,,3673767305,55,3673767109,15,,3673767111,60,,3673767315,147,49.3,130,,,,,,,,,,,,,,,,
2440003829,115,10,1,12,18,920raeoumft3q2wmvc296uceo,1,0.2,50.9,2022-07-29T18:57:39.718Z,2022-07-30T09:14:54Z,3674019781,378,,3673771243,233,131,3673770465,56,Back,3673771535,179,,3673771533,173,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003145,95,27,1,12,20,920raeoumft3q2wmvc296uceo,1,0,0,2022-07-29T18:57:41.379Z,2022-07-30T05:28:38Z,3673766831,233,134,3673766765,53,ae26s08xs4l50sfm0r6jbsley,3673766763,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003159,134,27,1,12,20,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-29T18:57:41.379Z,2022-07-30T05:28:38Z,3673766817,41,Injury,3673766819,53,aajft01g5yggw0is5fbfh3105,3673766825,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003009,132,43,1,12,29,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-29T18:57:50.061Z,2022-07-29T18:58:07Z,3673766207,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003311,96,28,1,13,37,920raeoumft3q2wmvc296uceo,1,0,0,2022-07-29T18:58:58.327Z,2022-07-30T05:28:51Z,3673767593,55,95,3673767613,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003297,135,28,1,13,37,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-29T18:58:58.327Z,2022-07-30T05:28:52Z,3673767605,233,96,3673767533,55,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003307,136,68,1,14,6,ecj1gmc7pqcjo4sc9hvghj5u3,0,0,0,2022-07-29T18:59:27.245Z,2022-07-30T05:29:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003315,97,68,1,14,6,920raeoumft3q2wmvc296uceo,1,0,0,2022-07-29T18:59:27.286Z,2022-07-30T05:29:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003325,98,52,1,14,8,920raeoumft3q2wmvc296uceo,1,14.7,46.7,2022-07-29T18:59:29.674Z,2022-07-30T09:14:54Z,3674020769,189,,3674212835,178,,3674020713,377,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003333,99,1,1,14,15,920raeoumft3q2wmvc296uceo,0,15.8,37.7,2022-07-29T18:59:36.933Z,2022-07-30T09:14:53Z,3673767693,56,Center,3673767701,213,0.0,3674020951,199,,3673767695,140,72.3,3673767699,212,59.3,3673767697,141,38.5,3673767703,1,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003335,137,1,1,14,20,ecj1gmc7pqcjo4sc9hvghj5u3,0,31.6,68.6,2022-07-29T18:59:41.089Z,2022-07-30T09:14:53Z,3674213179,388,,3673767705,3,,3673767707,56,Back,3673767715,213,0.1,3673767709,140,44.3,3673767713,212,13.4,3673767711,141,70.5,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440085515,1470,43,1,14,23,ecj1gmc7pqcjo4sc9hvghj5u3,1,0,0,2022-07-29T18:59:44.021Z,2022-07-30T06:26:52Z,3674227993,399,173906,3674242657,144,83,,,,,,,,,,,,,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003351,100,1,1,14,23,920raeoumft3q2wmvc296uceo,1,59.9,13,2022-07-29T18:59:44.795Z,2022-07-30T09:14:52Z,3674213201,178,,3673767813,56,Center,3673767815,140,57.1,3673767821,213,1.8,3673767819,212,14.5,3673767817,141,33.9,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003359,101,1,1,14,24,920raeoumft3q2wmvc296uceo,1,54.5,21.1,2022-07-29T18:59:45.651Z,2022-07-30T09:14:51Z,3673767869,213,3.3,3673767867,212,13.5,3673767865,141,18.2,3673767863,140,41.8,3674213227,178,,3673767861,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003369,102,1,1,14,29,920raeoumft3q2wmvc296uceo,1,46.6,8.7,2022-07-29T18:59:50.540Z,2022-07-30T09:14:50Z,3673767911,140,65.9,3674213255,178,,3673767915,212,20.5,3673767909,56,Right,3673767913,141,4.1,3673767917,213,6.1,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003371,103,4,1,14,33,920raeoumft3q2wmvc296uceo,1,69.1,4.2,2022-07-29T18:59:54.132Z,2022-07-30T09:14:48Z,3673767929,286,,3673767927,265,,3673767925,152,,3673767923,56,Right,3673767971,233,138,3673767921,13,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003375,138,4,1,14,33,ecj1gmc7pqcjo4sc9hvghj5u3,0,30.9,95.8,2022-07-29T18:59:54.133Z,2022-07-30T09:14:48Z,3674203191,178,,3673767949,265,,3673767945,56,Back,3673767943,13,,3673767975,233,103,3673767947,152,,3673767951,285,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003477,107,1,1,15,13,920raeoumft3q2wmvc296uceo,0,71.3,3.5,2022-07-29T19:00:34.547Z,2022-07-30T09:14:47Z,3673768549,213,0.9,3674021311,20,,3673768545,141,42.1,3673768543,140,92.2,3674021309,224,,3673768537,2,,3673768547,212,34.2,3673768695,152,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,3673768693,5,,3673768541,56,Center,3674192027,178,3674324505,1,,3673768539,155,,,,,,,,,,,,,,,,,,,,,
2440081759,909,67,1,15,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.6,55.5,2022-07-29T19:00:36.009Z,2022-07-30T09:14:47Z,3674203693,233,854,,,,,,,,,,,,,,,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440081757,854,67,1,15,15,920raeoumft3q2wmvc296uceo,0,91.4,44.5,2022-07-29T19:00:36.010Z,2022-07-30T09:14:47Z,3674203697,233,909,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003487,139,12,1,15,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.6,54.8,2022-07-29T19:00:36.099Z,2022-07-30T09:14:46Z,3673768587,212,20.2,3673768589,213,1.9,3673768583,140,2.7,3673768585,141,83.0,3673768581,56,Back,3674192077,388,,,,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003485,108,1,1,15,18,920raeoumft3q2wmvc296uceo,0,94.6,13.7,2022-07-29T19:00:39.722Z,2022-07-30T09:14:46Z,3673768577,212,19.0,3673768579,213,2.6,3673768573,140,79.3,3673768575,141,28.5,3673768571,56,Center,3674192139,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003489,140,49,1,15,19,ecj1gmc7pqcjo4sc9hvghj5u3,1,17.6,76.8,2022-07-29T19:00:40.713Z,2022-07-30T09:14:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440085635,1299,83,1,15,21,920raeoumft3q2wmvc296uceo,1,79.9,25.6,2022-07-29T19:00:42.011Z,2022-07-30T09:14:44Z,3674228489,399,535818,,,,,,,,,,,,,,,,,,,,,,7a7fh24imj9q522a58dsg6up5,A. Zaroury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003499,141,1,1,15,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,20.8,80.2,2022-07-29T19:00:43.545Z,2022-07-30T09:14:43Z,3673768631,56,Back,3673768633,140,19.1,3673768635,141,81.5,3674192153,178,,3673768637,212,2.0,3673768639,213,2.7,,,,,,,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003503,142,1,1,15,24,ecj1gmc7pqcjo4sc9hvghj5u3,1,20,73.8,2022-07-29T19:00:45.913Z,2022-07-30T09:14:42Z,3673768655,56,Back,3674192169,178,,3673768661,212,23.0,3673768659,141,51.5,3673768657,140,3.5,3673768663,213,3.9,,,,,,,6xam5bquregefbepxd9rwfdh,T. Teuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003569,143,1,1,15,27,ecj1gmc7pqcjo4sc9hvghj5u3,1,2.2,49.1,2022-07-29T19:00:48.299Z,2022-07-30T09:14:41Z,3673769005,213,5.3,3673769003,212,26.9,3674192209,178,,3673768999,140,16.7,3673768997,56,Back,3673769001,141,16.4,,,,,,,a8kdcx3797ityilpw31jaj4r9,A. Moris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003585,144,1,1,15,40,ecj1gmc7pqcjo4sc9hvghj5u3,1,78.8,9.4,2022-07-29T19:01:01.664Z,2022-07-30T09:14:37Z,3673769067,56,Right,3673769069,140,84.6,3674192235,178,,3673769071,141,1.9,3673769073,212,7.9,3673769075,213,5.6,,,,,,,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003599,145,1,1,15,42,ecj1gmc7pqcjo4sc9hvghj5u3,0,85.4,7.5,2022-07-29T19:01:03.617Z,2022-07-30T09:14:36Z,3673769159,213,1.1,3674021659,20,,3673769149,155,,3673769153,140,100.0,3673769155,141,59.9,3673769157,212,39.3,3674021657,224,,3673769147,2,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,3673769161,1,,3674192251,178,,3673769151,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2440003611,109,5,1,15,44,920raeoumft3q2wmvc296uceo,1,-1.1,48.7,2022-07-29T19:01:05.467Z,2022-07-30T04:43:59Z,3673769213,56,Back,3673769215,346,,3673769229,233,146,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003603,146,5,1,15,44,ecj1gmc7pqcjo4sc9hvghj5u3,0,101.1,51.3,2022-07-29T19:01:05.467Z,2022-07-30T04:43:59Z,3673769181,346,,3673769233,233,109,3673769179,56,Center,,,,,,,,,,,,,,,,aajft01g5yggw0is5fbfh3105,B. Nieuwkoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003727,110,1,1,16,11,920raeoumft3q2wmvc296uceo,1,4.1,57.4,2022-07-29T19:01:32.312Z,2022-07-30T09:14:36Z,3673769905,140,63.2,3673769917,74,,3673769903,56,Center,3673769913,1,,3673769907,141,61.2,3673769909,212,62.1,3673769911,213,0.0,3674021889,189,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,3673769901,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003731,111,44,1,16,14,920raeoumft3q2wmvc296uceo,1,57.9,59.7,2022-07-29T19:01:35.555Z,2022-07-30T09:14:36Z,3673769951,233,148,3674021935,189,,3673769933,286,,3673769931,56,Center,,,,,,,,,,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003733,148,44,1,16,14,ecj1gmc7pqcjo4sc9hvghj5u3,0,42.1,40.3,2022-07-29T19:01:35.556Z,2022-07-30T09:14:35Z,3674021905,189,,3673769937,285,,3673769935,56,Back,3673769955,233,111,,,,,,,,,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003735,112,1,1,16,14,920raeoumft3q2wmvc296uceo,0,57.6,60,2022-07-29T19:01:35.626Z,2022-07-30T09:14:35Z,3673769941,56,Center,3674192315,388,,3673769939,3,,3673769949,213,5.6,3673769947,212,15.2,3673769945,141,46.4,3673769943,140,69.1,,,,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003743,149,1,1,16,16,ecj1gmc7pqcjo4sc9hvghj5u3,0,36.1,53.2,2022-07-29T19:01:37.803Z,2022-07-30T09:14:35Z,3673770005,213,0.9,3673770003,212,22.9,3673769999,140,49.3,3674192351,178,,3673769997,56,Back,3673770001,141,80.0,3673769995,3,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003769,113,3,1,16,20,920raeoumft3q2wmvc296uceo,0,50.9,15.8,2022-07-29T19:01:41.429Z,2022-07-30T09:14:34Z,3673770119,56,Right,3673770121,286,,3674022125,465,,3674192449,178,,3673770129,211,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003775,114,5,1,16,22,920raeoumft3q2wmvc296uceo,0,63.2,-1.2,2022-07-29T19:01:43.593Z,2022-07-30T04:44:38Z,3673770151,56,Right,3673770203,233,150,3673770153,347,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003779,150,5,1,16,22,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.8,101.2,2022-07-29T19:01:43.593Z,2022-07-30T04:44:38Z,3673770185,233,114,3673770163,56,Back,3673770165,347,,,,,,,,,,,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003835,151,1,1,16,34,ecj1gmc7pqcjo4sc9hvghj5u3,1,37.1,100,2022-07-29T19:01:55.376Z,2022-07-30T09:14:34Z,3673770485,212,4.4,3673770477,56,Back,3673770479,140,40.4,3673770475,107,,3673770489,213,5.6,3673770481,141,97.1,,,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003847,152,1,1,16,35,ecj1gmc7pqcjo4sc9hvghj5u3,1,42.1,96.5,2022-07-29T19:01:56.173Z,2022-07-30T09:14:33Z,3673770543,140,31.0,3673770545,141,98.3,3674192535,178,,3673770541,56,Back,3673770549,213,3.0,3673770547,212,11.7,,,,,,,e44w6g1c1ojf854svzswpl0x5,L. Lapoussin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003853,153,1,1,16,36,ecj1gmc7pqcjo4sc9hvghj5u3,0,36.9,99.1,2022-07-29T19:01:57.263Z,2022-07-30T09:14:33Z,3673770587,213,6.0,3673770585,212,24.1,3673770577,155,,3673770579,56,Left,3673770583,141,88.7,3673770581,140,58.8,3674192589,178,,,,,1i1xcco82x0ppbac6j5z59x49,S. Van der Heyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003857,116,8,1,16,38,920raeoumft3q2wmvc296uceo,1,44.9,10.2,2022-07-29T19:01:59.220Z,2022-07-30T09:14:32Z,3674192611,178,,3673770601,56,Back,3674022409,385,,3674192609,21,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440049463,843,1,1,16,38,920raeoumft3q2wmvc296uceo,1,47,7.4,2022-07-29T19:01:59.697Z,2022-07-30T09:14:32Z,3674022797,213,2.2,3674022795,212,16.3,3674192751,178,,3674022793,141,27.1,3674022791,140,38.2,3674022789,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003861,117,49,1,16,38,920raeoumft3q2wmvc296uceo,1,45.3,11.1,2022-07-29T19:01:59.972Z,2022-07-30T09:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003873,118,61,1,16,39,920raeoumft3q2wmvc296uceo,1,45.3,11,2022-07-29T19:01:59.996Z,2022-07-30T09:14:31Z,3674192787,178,,3673770661,56,Back,3674192785,21,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003901,119,1,1,16,40,920raeoumft3q2wmvc296uceo,1,50.8,16.5,2022-07-29T19:02:01.555Z,2022-07-30T09:14:31Z,3673770851,141,59.9,3673770843,56,Center,3673770855,212,30.7,3674192813,178,,3673770847,140,59.0,3673770859,213,1.3,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003903,120,4,1,16,43,920raeoumft3q2wmvc296uceo,1,57.4,47,2022-07-29T19:02:04.431Z,2022-07-30T09:14:30Z,3673770873,286,,3673770887,233,154,3673770865,13,,3673770871,265,,3673770869,152,,3673770867,56,Center,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003891,154,4,1,16,43,ecj1gmc7pqcjo4sc9hvghj5u3,0,42.6,53,2022-07-29T19:02:04.432Z,2022-07-30T09:14:30Z,3673770795,13,,3673770799,56,Back,3673770811,285,,3673770905,233,120,3673770807,265,,3674192847,178,,3673770803,152,,,,,5j13tgvpwi7m3y6rjd8q08tt5,L. Amani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440003991,121,1,1,17,7,920raeoumft3q2wmvc296uceo,1,59.6,51.4,2022-07-29T19:02:28.792Z,2022-07-30T09:14:29Z,3673771371,5,,3673771381,212,5.7,3673771383,213,3.8,3673771377,140,55.2,3673771379,141,46.4,3673771375,56,Center,3674192887,178,,3673771373,152,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004003,122,1,1,17,9,920raeoumft3q2wmvc296uceo,1,56.6,42.5,2022-07-29T19:02:30.860Z,2022-07-30T09:14:29Z,3673771455,140,37.1,3673771453,56,Back,3673771461,213,3.4,3673771459,212,21.3,3673771457,141,33.7,3674193019,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004011,123,1,1,17,12,920raeoumft3q2wmvc296uceo,1,41.9,36.3,2022-07-29T19:02:33.032Z,2022-07-30T09:14:28Z,3673771501,141,9.1,3674193103,178,,3673771499,140,47.8,3673771497,56,Back,3673771505,213,5.0,3673771503,212,19.5,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004019,124,1,1,17,14,920raeoumft3q2wmvc296uceo,0,47.8,2.2,2022-07-29T19:02:35.273Z,2022-07-30T09:14:28Z,3673771527,141,16.7,3673771529,212,19.3,3673771531,213,0.5,3673771523,56,Right,3673771525,140,63.6,3674193133,178,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440081911,928,67,1,17,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,38.3,86.9,2022-07-29T19:02:36.651Z,2022-07-30T09:14:27Z,3674204941,233,860,,,,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440081909,860,67,1,17,15,920raeoumft3q2wmvc296uceo,0,61.7,13.1,2022-07-29T19:02:36.652Z,2022-07-30T09:14:27Z,3674204945,233,928,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004029,155,8,1,17,15,ecj1gmc7pqcjo4sc9hvghj5u3,1,39,86.3,2022-07-29T19:02:36.687Z,2022-07-30T09:14:27Z,3673771577,56,Back,3674023217,383,,3674193141,178,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440081925,929,83,1,17,17,ecj1gmc7pqcjo4sc9hvghj5u3,1,36.7,93.2,2022-07-29T19:02:38.045Z,2022-07-30T09:14:26Z,3674205041,399,173906,,,,,,,,,,,,,,,,,,,,,,39tod1iad3ztq17qveh8pwp9l,S. Lynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004065,125,1,1,17,19,920raeoumft3q2wmvc296uceo,0,72.2,0.9,2022-07-29T19:02:40.736Z,2022-07-30T09:14:25Z,3673771775,213,0.2,3673771769,140,95.2,3673771767,56,Right,3674193171,178,,3673771773,212,24.6,3673771771,141,7.9,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440004071,156,12,1,17,21,ecj1gmc7pqcjo4sc9hvghj5u3,1,8.2,96.6,2022-07-29T19:02:42.942Z,2022-07-30T09:14:24Z,3673771819,212,7.9,3673771817,141,100.0,3673771821,213,2.7,3673771813,56,Back,3673771815,140,1.4,3673771843,167,,3674193201,178,,,,,5w0ohhrm0ojscyjh3e0o8ffmd,C. Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
