id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/11/value,qualifier/14/value,assist,qualifier/18/value
2481402653,119,1,1,16,8,920raeoumft3q2wmvc296uceo,1,40.2,38.8,2022-11-04T20:01:44.053Z,2022-11-05T11:06:23Z,3893787989,213,4.1,3893787987,212,15.0,3893787981,56,Back,3894368085,178,,3893787983,140,32.4,3893787985,141,20.3,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402655,120,49,1,16,9,920raeoumft3q2wmvc296uceo,1,34,27.6,2022-11-04T20:01:45.133Z,2022-11-05T11:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402669,121,1,1,16,9,920raeoumft3q2wmvc296uceo,1,33.9,28,2022-11-04T20:01:45.194Z,2022-11-05T11:06:22Z,3894368173,178,,3893788061,213,2.1,3893788059,212,12.3,3893788057,141,43.9,3893788055,140,28.4,3893788053,56,Back,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402707,122,1,1,16,12,920raeoumft3q2wmvc296uceo,1,25.4,49.7,2022-11-04T20:01:48.480Z,2022-11-05T11:06:21Z,3893788299,212,14.8,3893788297,141,71.5,3893788301,213,1.6,3893788293,56,Back,3894368217,178,,3893788295,140,24.8,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402727,123,1,1,16,15,920raeoumft3q2wmvc296uceo,1,26.2,75.4,2022-11-04T20:01:50.967Z,2022-11-05T11:06:21Z,3893788407,140,43.3,3893788409,141,95.9,3893788411,212,22.7,3893788405,56,Back,3894368245,178,,3893788413,213,0.7,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402733,124,1,1,16,17,920raeoumft3q2wmvc296uceo,1,44.7,99.1,2022-11-04T20:01:53.191Z,2022-11-05T11:06:20Z,3893788451,213,5.8,3894368327,178,,3893788443,56,Left,3893788445,140,55.7,3893788449,212,13.3,3893788447,141,89.3,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402771,125,1,1,16,19,920raeoumft3q2wmvc296uceo,1,50.7,96.3,2022-11-04T20:01:55.163Z,2022-11-05T11:06:19Z,3893788667,140,28.5,3893788671,212,23.4,3893788669,141,93.3,3893788665,56,Back,3894368367,178,,3893788673,213,3.2,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402851,126,1,1,16,24,920raeoumft3q2wmvc296uceo,1,34.2,85.1,2022-11-04T20:01:59.652Z,2022-11-05T11:06:18Z,3893789063,56,Center,3893789065,140,59.0,3893789067,141,74.4,3893789069,212,27.0,3894368413,178,,3893789071,213,6.0,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402857,127,1,1,16,25,920raeoumft3q2wmvc296uceo,0,54.6,76.7,2022-11-04T20:02:00.776Z,2022-11-05T11:06:17Z,3894368439,178,,3893789095,56,Center,3893789103,213,5.2,3893789093,168,,3893789099,141,31.8,3893789101,212,34.3,3894727743,1,,3893789097,140,69.4,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402825,158,49,1,16,28,89xivtxk59uzvhdsd6miao6tm,1,39,50.6,2022-11-04T20:02:03.595Z,2022-11-05T11:06:17Z,,,,,,,,,,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402871,159,1,1,16,28,89xivtxk59uzvhdsd6miao6tm,1,39,50.6,2022-11-04T20:02:03.617Z,2022-11-05T11:06:17Z,3893789181,212,16.3,3893789179,141,71.1,3893789177,140,30.9,3894368767,178,,3893789183,213,2.1,3893789175,56,Back,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402889,160,1,1,16,31,89xivtxk59uzvhdsd6miao6tm,1,25.2,66.4,2022-11-04T20:02:07.176Z,2022-11-05T11:06:16Z,3893789277,141,54.9,3893789279,212,24.4,3893789281,213,3.5,3893789273,56,Back,3893789275,140,3.2,3894368909,178,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402931,161,1,1,16,34,89xivtxk59uzvhdsd6miao6tm,0,5.6,61.6,2022-11-04T20:02:10.318Z,2022-11-05T11:06:15Z,3893789515,141,77.5,3893789521,1,,3893789513,140,43.2,3894368965,178,,3893789519,213,0.3,3893789509,56,Back,3894168139,155,,3893789517,212,40.9,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402927,128,44,1,16,37,920raeoumft3q2wmvc296uceo,1,52.9,29.4,2022-11-04T20:02:12.644Z,2022-11-05T11:06:15Z,3893789497,286,,3893789621,233,162,3893789495,56,Center,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402943,162,44,1,16,37,89xivtxk59uzvhdsd6miao6tm,0,47.1,70.6,2022-11-04T20:02:12.645Z,2022-11-05T11:06:14Z,3893789701,233,128,3893789545,285,,3893789543,56,Back,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481402955,129,1,1,16,37,920raeoumft3q2wmvc296uceo,0,53.7,27.9,2022-11-04T20:02:12.707Z,2022-11-05T11:06:14Z,3893789667,140,73.1,3893789671,212,23.7,3894369075,388,,3893789669,141,45.8,3893789665,56,Center,3893789663,3,,3893789673,213,0.5,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403015,163,1,1,16,39,89xivtxk59uzvhdsd6miao6tm,1,24,53,2022-11-04T20:02:15.314Z,2022-11-05T11:06:14Z,3893790045,56,Back,3893790051,212,8.5,3893790041,3,,3893790047,140,32.1,3894369245,178,,3893790053,213,6.2,3893790049,141,52.2,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403039,164,1,1,16,43,89xivtxk59uzvhdsd6miao6tm,1,34.7,32.6,2022-11-04T20:02:19.545Z,2022-11-05T11:06:12Z,3893790191,141,6.5,3894369305,178,,3893790183,56,Back,3893790193,212,17.8,3893790195,213,4.7,3893790187,140,34.1,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403077,165,1,1,16,45,89xivtxk59uzvhdsd6miao6tm,0,38.2,1.6,2022-11-04T20:02:21.556Z,2022-11-05T11:06:11Z,3893790401,56,Right,3893790407,212,29.4,3893790409,213,0.4,3893790399,155,,3894369331,178,,3893790405,141,17.3,3893790403,140,64.3,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403055,130,44,1,16,47,920raeoumft3q2wmvc296uceo,1,38.2,89.1,2022-11-04T20:02:23.304Z,2022-11-05T11:06:11Z,3893790493,233,166,3893790283,285,,3893790279,56,Back,,,,,,,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403079,166,44,1,16,47,89xivtxk59uzvhdsd6miao6tm,0,61.8,10.9,2022-11-04T20:02:23.305Z,2022-11-05T11:06:11Z,3893790567,233,130,3893790425,286,,3893790423,56,Right,,,,,,,,,,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403065,131,1,1,16,47,920raeoumft3q2wmvc296uceo,0,37.8,88.8,2022-11-04T20:02:23.405Z,2022-11-05T11:06:10Z,3893790329,140,33.9,3893790331,141,69.6,3893790337,213,4.4,3893790327,56,Back,3893790325,3,,3893790333,212,13.7,3894369573,388,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481524985,891,83,1,16,49,920raeoumft3q2wmvc296uceo,1,43.1,78.2,2022-11-04T20:02:25.558Z,2022-11-05T11:06:10Z,3894453163,399,213857,,,,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403115,167,1,1,16,49,89xivtxk59uzvhdsd6miao6tm,1,56.9,21.8,2022-11-04T20:02:25.564Z,2022-11-05T11:06:09Z,3893790683,213,1.7,3894369687,178,,3893790675,56,Center,3893790679,141,58.7,3893790681,212,25.3,3893790677,140,54.0,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403143,168,1,1,16,53,89xivtxk59uzvhdsd6miao6tm,1,55.9,53.8,2022-11-04T20:02:29.517Z,2022-11-05T11:06:09Z,3893790811,213,1.1,3893790809,212,20.1,3893790807,141,80.3,3893790803,56,Left,3893790805,140,64.3,3894369731,178,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403175,169,1,1,16,57,89xivtxk59uzvhdsd6miao6tm,1,74.1,77.2,2022-11-04T20:02:32.820Z,2022-11-05T11:06:07Z,3893790999,213,0.5,3893790997,212,17.5,3894369877,178,,3893790991,56,Left,3893790993,140,89.1,3893790995,141,88.4,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403285,170,1,1,16,59,89xivtxk59uzvhdsd6miao6tm,1,91.7,90.3,2022-11-04T20:02:34.818Z,2022-11-05T11:06:06Z,3894168167,72,,3893791573,56,Center,3893791585,212,24.0,3893791569,155,,3894168165,224,,3893791577,140,89.3,3894369941,178,,3893791581,141,55.2,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,3893791587,213,4.6,3893791567,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403289,171,61,1,17,0,89xivtxk59uzvhdsd6miao6tm,0,91.8,56.4,2022-11-04T20:02:36.043Z,2022-11-05T11:06:06Z,3893791593,56,Center,3894370023,178,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481408231,175,61,1,17,0,920raeoumft3q2wmvc296uceo,1,8.2,41.3,2022-11-04T20:02:36.337Z,2022-11-05T11:06:06Z,3894370211,178,,3893817763,56,Back,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472685,921,61,1,17,2,89xivtxk59uzvhdsd6miao6tm,1,93.8,53.7,2022-11-04T20:02:38.585Z,2022-11-05T11:06:05Z,3894168173,56,Center,3894370343,178,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403263,132,12,1,17,4,920raeoumft3q2wmvc296uceo,1,7.5,43.4,2022-11-04T20:02:39.632Z,2022-11-05T11:06:05Z,3893795783,141,52.8,3893795785,212,27.4,3893791479,56,Back,3893795787,213,0.2,3893795781,140,32.9,3894370407,178,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403345,172,1,1,17,7,89xivtxk59uzvhdsd6miao6tm,1,67.2,50,2022-11-04T20:02:42.820Z,2022-11-05T11:06:04Z,3893791917,141,43.7,3893791919,212,21.5,3893791913,56,Back,3893791915,140,47.1,3893791921,213,3.3,3894371123,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403865,184,43,1,17,8,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-11-04T20:02:44.294Z,2022-11-04T22:35:00Z,3894168185,144,61,3893794479,56,Center,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403387,173,1,1,17,9,89xivtxk59uzvhdsd6miao6tm,1,48.2,43.2,2022-11-04T20:02:44.970Z,2022-11-05T11:06:04Z,3893792149,213,1.2,3893792141,56,Center,3893792147,212,20.5,3893792145,141,71.4,3893792143,140,55.2,3894371337,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403439,174,1,1,17,14,89xivtxk59uzvhdsd6miao6tm,1,53.9,73.7,2022-11-04T20:02:49.782Z,2022-11-05T11:06:03Z,3893792373,141,42.8,3893792377,213,4.7,3893792369,56,Center,3894371595,178,,3893792375,212,21.0,3893792371,140,53.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403453,175,1,1,17,17,89xivtxk59uzvhdsd6miao6tm,1,52.5,40.5,2022-11-04T20:02:52.652Z,2022-11-05T11:06:02Z,3894371675,178,,3893792455,141,10.6,3893792453,140,59.0,3893792459,213,5.0,3893792451,56,Right,3893792457,212,21.4,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403489,176,1,1,17,19,89xivtxk59uzvhdsd6miao6tm,1,57.2,11.3,2022-11-04T20:02:55.078Z,2022-11-05T11:06:02Z,3893792639,213,1.0,3893792631,56,Center,3894371863,178,,3893792637,212,13.9,3893792635,141,28.8,3893792633,140,64.1,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403515,177,1,1,17,20,89xivtxk59uzvhdsd6miao6tm,1,62.9,25.7,2022-11-04T20:02:56.005Z,2022-11-05T11:06:01Z,3893792737,140,69.2,3893792739,141,23.1,3893792745,213,6.0,3894371939,178,,3893792735,56,Center,3893792743,212,6.8,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403521,178,50,1,17,22,89xivtxk59uzvhdsd6miao6tm,1,67.6,19.1,2022-11-04T20:02:57.676Z,2022-11-05T11:06:00Z,3893792771,286,,3893792807,233,133,3893792769,56,Right,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403525,133,7,1,17,22,920raeoumft3q2wmvc296uceo,0,32.4,80.9,2022-11-04T20:02:57.687Z,2022-11-05T11:06:00Z,3894168213,384,,3893792779,285,,3894372041,178,,3893792777,56,Back,3893792797,233,178,,,,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403581,179,1,1,17,24,89xivtxk59uzvhdsd6miao6tm,1,59.5,26.6,2022-11-04T20:03:00.540Z,2022-11-05T11:05:59Z,3893793031,212,26.8,3893793027,140,51.5,3894372141,178,,3893793029,141,64.0,3893793033,213,1.9,3893793023,56,Center,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403607,180,1,1,17,27,89xivtxk59uzvhdsd6miao6tm,1,52.7,65.5,2022-11-04T20:03:03.007Z,2022-11-05T11:05:59Z,3894372201,178,,3893793171,140,61.4,3893793169,56,Left,3893793177,213,1.1,3893793175,212,20.6,3893793173,141,92.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403645,181,1,1,17,29,89xivtxk59uzvhdsd6miao6tm,0,65.4,88.3,2022-11-04T20:03:05.189Z,2022-11-05T11:05:58Z,3893793379,141,95.3,3893793383,213,0.2,3894372285,178,,3893793381,212,24.8,3893793377,140,88.6,3893793375,56,Left,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403665,134,49,1,17,31,920raeoumft3q2wmvc296uceo,1,15.6,8.8,2022-11-04T20:03:07.217Z,2022-11-05T11:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403699,135,1,1,17,34,920raeoumft3q2wmvc296uceo,0,0.8,5,2022-11-04T20:03:10.266Z,2022-11-05T11:05:57Z,3893793633,140,5.1,3893793643,1,,3893793635,141,3.4,3893793629,157,,3893793639,213,6.0,3894372809,178,,3893793637,212,4.6,3893793631,56,Back,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403721,182,61,1,17,34,89xivtxk59uzvhdsd6miao6tm,1,97.8,95.4,2022-11-04T20:03:10.377Z,2022-11-05T11:05:57Z,3894372891,178,,3893793723,56,Left,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403821,136,5,1,17,35,920raeoumft3q2wmvc296uceo,1,10.2,-1.8,2022-11-04T20:03:11.584Z,2022-11-05T06:06:25Z,3893803969,233,183,3893794255,56,Back,3893794257,347,,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403783,183,5,1,17,35,89xivtxk59uzvhdsd6miao6tm,0,89.8,101.8,2022-11-04T20:03:11.584Z,2022-11-05T06:06:26Z,3893794061,56,Left,3893794063,347,,3893803999,233,136,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403901,137,1,1,17,51,920raeoumft3q2wmvc296uceo,1,13.4,0,2022-11-04T20:03:27.187Z,2022-11-05T11:05:56Z,3893794663,140,28.1,3893794665,141,14.7,3893794667,212,19.1,3893794661,56,Back,3893794669,213,0.6,3893794657,107,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403911,138,1,1,17,54,920raeoumft3q2wmvc296uceo,1,23,8.7,2022-11-04T20:03:30.053Z,2022-11-05T11:05:56Z,3893794707,140,24.3,3893794709,141,6.8,3893794711,212,1.9,3894373045,178,,3893794705,56,Back,3893794713,213,5.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403927,139,1,1,17,55,920raeoumft3q2wmvc296uceo,1,17.2,2.6,2022-11-04T20:03:31.556Z,2022-11-05T11:05:55Z,3893794793,141,17.9,3893794797,213,1.3,3894373123,178,,3893794795,212,10.9,3893794789,56,Back,3893794791,140,20.4,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403951,140,1,1,17,56,920raeoumft3q2wmvc296uceo,0,17.5,13.7,2022-11-04T20:03:32.256Z,2022-11-05T11:05:55Z,3894373143,178,,3893794897,155,,3893794905,212,17.9,3893794903,141,7.9,3893794899,56,Back,3893794901,140,34.1,3893794907,213,6.1,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403971,185,44,1,17,58,89xivtxk59uzvhdsd6miao6tm,1,63.1,98,2022-11-04T20:03:34.397Z,2022-11-05T11:05:54Z,3893795009,56,Left,3893795011,286,,3893801535,233,141,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403957,141,44,1,17,58,920raeoumft3q2wmvc296uceo,0,36.9,2,2022-11-04T20:03:34.398Z,2022-11-05T11:05:54Z,3893794933,285,,3893794931,56,Back,3893801577,233,185,,,,,,,,,,,,,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481472689,922,1,1,17,58,89xivtxk59uzvhdsd6miao6tm,1,63.4,97.5,2022-11-04T20:03:34.456Z,2022-11-05T11:05:53Z,3894168265,212,16.6,3894168263,141,75.5,3894168259,56,Center,3894168261,140,56.6,3894168267,213,4.3,3894168257,3,,3894373351,388,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404013,187,1,1,17,59,89xivtxk59uzvhdsd6miao6tm,1,61.5,86.5,2022-11-04T20:03:35.394Z,2022-11-05T11:05:53Z,3893795229,213,3.4,3893795221,56,Back,3893795227,212,16.9,3894373471,388,,3893795219,3,,3893795225,141,79.0,3893795223,140,46.2,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403967,142,43,1,18,0,920raeoumft3q2wmvc296uceo,1,0,0,2022-11-04T20:03:35.934Z,2022-11-04T22:36:20Z,3894168237,144,1,3893794973,56,Back,3893794975,140,39.5,3893794979,212,9.5,3893794981,213,1.3,3893794977,141,17.6,3893794971,3,0,,,,8o0a3k1bbim9y2kd6ljyoiwpg,A. Benbouali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481403995,186,43,1,18,1,89xivtxk59uzvhdsd6miao6tm,1,0,0,2022-11-04T20:03:36.744Z,2022-11-04T22:37:04Z,3893795141,56,Center,3893795147,212,15.5,3893795139,3,0,3894168283,144,1,3893795149,213,4.8,3893795145,141,69.4,3893795143,140,60.7,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404017,188,49,1,18,2,89xivtxk59uzvhdsd6miao6tm,1,52.6,87.5,2022-11-04T20:03:37.669Z,2022-11-05T11:05:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404049,189,1,1,18,2,89xivtxk59uzvhdsd6miao6tm,1,52.5,87.4,2022-11-04T20:03:37.693Z,2022-11-05T11:05:52Z,3893795365,140,44.5,3893795363,56,Back,3894373873,178,,3893795367,141,65.4,3893795371,213,4.2,3893795369,212,17.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404057,190,1,1,18,6,89xivtxk59uzvhdsd6miao6tm,1,43.9,63.4,2022-11-04T20:03:42.263Z,2022-11-05T11:05:51Z,3894374401,178,,3893795455,56,Back,3893795463,213,1.5,3893795457,140,44.5,3893795461,212,13.8,3893795459,141,83.6,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404071,191,1,1,18,8,89xivtxk59uzvhdsd6miao6tm,1,43,82,2022-11-04T20:03:44.183Z,2022-11-05T11:05:50Z,3894374499,178,,3893795547,141,86.3,3893795549,212,18.8,3893795543,56,Left,3893795545,140,60.7,3893795551,213,0.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404079,192,1,1,18,9,89xivtxk59uzvhdsd6miao6tm,1,54.1,87.4,2022-11-04T20:03:45.138Z,2022-11-05T11:05:50Z,3893795633,140,44.3,3893795635,141,78.2,3893795637,212,12.0,3893795631,56,Back,3894374575,178,,3893795639,213,3.7,,,,,,,14w9q2mu6yq235ic55fxs0w2y,N. Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481404095,193,1,1,18,12,89xivtxk59uzvhdsd6miao6tm,1,44.2,80.2,2022-11-04T20:03:47.758Z,2022-11-05T11:05:49Z,3893795771,140,46.0,3893795769,56,Back,3893795777,213,4.8,3893795775,212,25.0,3894374639,178,,3893795773,141,43.6,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
