id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/9/value,qualifier/13/value,qualifier/17/value
2507205177,392,5,1,42,50,1uk609mhtsfhokhaewjapb26,1,28.8,-1.5,2023-02-12T18:15:18.480Z,2023-02-13T08:07:20Z,4029455221,56,Back,4029455223,347,,4029455229,233,348,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204731,346,27,1,42,52,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:15:20.354Z,2023-02-13T08:07:29Z,4029452703,53,d6r3vkalhudms84f6fs415wid,4029452705,233,388,4029452701,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507204659,388,27,1,42,52,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:15:20.354Z,2023-02-13T08:07:29Z,4029452737,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205045,347,28,1,43,38,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:16:06.082Z,2023-02-13T08:09:45Z,4029454483,233,389,4029454479,55,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205039,389,28,1,43,38,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:16:06.082Z,2023-02-13T08:09:46Z,4029454453,55,388,4029454497,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205073,390,1,1,43,41,1uk609mhtsfhokhaewjapb26,1,25,0,2023-02-12T18:16:09.065Z,2023-02-13T11:26:31Z,4029454653,141,17.6,4029458923,107,,4030156881,189,,4029454651,140,21.6,4029454657,213,1.8,4029454649,56,Back,4029459305,238,,4029454655,212,13.8,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205079,391,61,1,43,44,1uk609mhtsfhokhaewjapb26,1,21.3,14,2023-02-12T18:16:12.910Z,2023-02-13T11:26:30Z,4029459145,238,,4029454693,56,Back,4030511903,178,,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205167,349,1,1,43,47,5z1b7fuvpqe6vnigvopomvecu,1,34.3,71.5,2023-02-12T18:16:15.810Z,2023-02-13T11:26:29Z,4029455193,212,17.6,4029455189,140,27.9,4029455187,56,Back,4029455195,213,4.3,4030511923,388,,4029455191,141,47.5,4029455185,3,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205173,350,49,1,43,49,5z1b7fuvpqe6vnigvopomvecu,1,29.7,48.8,2023-02-12T18:16:17.841Z,2023-02-13T11:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205181,351,1,1,43,51,5z1b7fuvpqe6vnigvopomvecu,1,29.5,43.7,2023-02-12T18:16:19.936Z,2023-02-13T11:26:28Z,4029455253,212,8.0,4029455247,56,Back,4029455255,213,1.8,4029455249,140,27.8,4029455251,141,55.2,4030511981,178,,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205197,352,1,1,43,55,5z1b7fuvpqe6vnigvopomvecu,1,30.6,63.8,2023-02-12T18:16:23.273Z,2023-02-13T11:26:27Z,4029455351,56,Back,4029455357,212,20.8,4029455355,141,90.6,4029455359,213,1.1,4029455353,140,40.1,4030512027,178,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205263,353,1,1,43,59,5z1b7fuvpqe6vnigvopomvecu,1,47.1,87.4,2023-02-12T18:16:27.451Z,2023-02-13T11:26:25Z,4029455677,140,64.7,4029455681,212,18.6,4029455675,56,Left,4029455683,213,0.1,4030512053,178,,4029455679,141,89.9,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205267,354,3,1,44,5,5z1b7fuvpqe6vnigvopomvecu,0,82.2,91.3,2023-02-12T18:16:33.274Z,2023-02-13T11:26:23Z,4029455757,233,393,4029455709,286,,4030157991,464,,4029455705,56,Left,4030512095,178,,,,,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205273,393,7,1,44,5,1uk609mhtsfhokhaewjapb26,0,17.8,8.7,2023-02-12T18:16:33.302Z,2023-02-13T11:26:22Z,4030157933,385,,4030512127,178,,4029455745,233,354,4029455723,285,,4029455721,56,Back,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205331,355,1,1,44,9,5z1b7fuvpqe6vnigvopomvecu,1,73.9,98.7,2023-02-12T18:16:37.443Z,2023-02-13T11:26:20Z,4029456025,56,Left,4030512161,178,,4029456027,140,73.2,4029456029,141,87.2,4029456035,213,4.6,4029456031,212,7.9,,,,,,,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205381,356,1,1,44,11,5z1b7fuvpqe6vnigvopomvecu,1,67.1,83.2,2023-02-12T18:16:39.523Z,2023-02-13T11:26:19Z,4029456263,213,0.4,4029456259,141,92.3,4029456255,56,Left,4030512183,178,,4029456257,140,80.2,4029456261,212,15.1,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205385,357,3,1,44,15,5z1b7fuvpqe6vnigvopomvecu,0,86.1,96.7,2023-02-12T18:16:43.174Z,2023-02-13T11:26:17Z,4029456279,56,Left,4030158829,465,,4029456347,233,394,4030512273,178,,4029456281,286,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205397,394,7,1,44,15,1uk609mhtsfhokhaewjapb26,1,13.9,3.3,2023-02-12T18:16:43.210Z,2023-02-13T11:26:16Z,4029456315,167,,4029456317,56,Back,4030512293,178,,4029456337,233,357,4029456319,285,,4030158919,385,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205407,358,5,1,44,15,5z1b7fuvpqe6vnigvopomvecu,1,88,101.6,2023-02-12T18:16:43.713Z,2023-02-13T08:11:13Z,4029456369,347,,4029456405,233,395,4029456367,56,Left,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205403,395,5,1,44,15,1uk609mhtsfhokhaewjapb26,0,12,-1.6,2023-02-12T18:16:43.713Z,2023-02-13T08:11:14Z,4029456351,347,,4029456349,56,Back,4029456433,233,358,,,,,,,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205469,360,1,1,44,20,5z1b7fuvpqe6vnigvopomvecu,1,94,100,2023-02-12T18:16:48.802Z,2023-02-13T11:26:16Z,4029456703,140,87.5,4029456705,141,72.3,4029456709,213,4.4,4029456701,56,Center,4029456707,212,21.1,4029463247,107,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205473,361,61,1,44,22,5z1b7fuvpqe6vnigvopomvecu,0,88.5,72,2023-02-12T18:16:50.339Z,2023-02-13T11:26:15Z,4030512385,178,,4030512383,15,,4029456723,56,Center,,,,,,,,,,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205497,396,49,1,44,23,1uk609mhtsfhokhaewjapb26,1,11.1,25.3,2023-02-12T18:16:51.324Z,2023-02-13T11:26:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205523,397,1,1,44,26,1uk609mhtsfhokhaewjapb26,1,5.3,17.8,2023-02-12T18:16:54.205Z,2023-02-13T11:26:13Z,4030512461,178,,4029456945,141,15.6,4029456947,212,21.9,4029456941,56,Back,4029456937,155,,4029456943,140,26.1,4029456949,213,6.2,,,,5np1ksd9qkmc511ihzvikhy0a,A. Kadri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507334733,789,44,1,44,27,1uk609mhtsfhokhaewjapb26,1,31.2,17.1,2023-02-12T18:16:55.501Z,2023-02-13T11:26:12Z,4030159759,285,,4030185411,233,812,4030159757,56,Back,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507334737,812,44,1,44,27,5z1b7fuvpqe6vnigvopomvecu,0,68.8,82.9,2023-02-12T18:16:55.502Z,2023-02-13T11:26:12Z,4030159767,56,Left,4030185431,233,789,4030159769,286,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205551,398,1,1,44,27,1uk609mhtsfhokhaewjapb26,0,29.8,18.8,2023-02-12T18:16:55.557Z,2023-02-13T11:26:11Z,4030159895,168,,4029457099,56,Back,4030512511,388,,4029457107,141,27.3,4029457111,212,13.8,4029457103,140,41.7,4029457113,213,0.4,4029457095,3,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205561,399,44,1,44,29,1uk609mhtsfhokhaewjapb26,1,40.9,30.2,2023-02-12T18:16:57.104Z,2023-02-13T11:26:11Z,4029457153,56,Back,4029457157,285,,4029457433,233,362,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205567,362,44,1,44,29,5z1b7fuvpqe6vnigvopomvecu,0,59.1,69.8,2023-02-12T18:16:57.105Z,2023-02-13T11:26:11Z,4029457189,286,,4029457437,233,399,4029457187,56,Center,,,,,,,,,,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205581,400,1,1,44,29,1uk609mhtsfhokhaewjapb26,0,40.8,32.4,2023-02-12T18:16:57.183Z,2023-02-13T11:26:10Z,4029457243,56,Right,4029457249,212,28.8,4029457251,213,5.9,4030512773,178,,4029457245,140,65.9,4029457247,141,15.5,4029457241,3,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205607,363,49,1,44,32,5z1b7fuvpqe6vnigvopomvecu,1,42.4,78.8,2023-02-12T18:17:00.543Z,2023-02-13T11:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205625,364,1,1,44,32,5z1b7fuvpqe6vnigvopomvecu,1,40.3,80.3,2023-02-12T18:17:00.790Z,2023-02-13T11:26:09Z,4029457479,140,15.0,4029457483,212,29.9,4030512863,178,,4029457481,141,60.0,4029457485,213,3.6,4029457477,56,Back,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205737,365,1,1,44,37,5z1b7fuvpqe6vnigvopomvecu,1,15.8,57.4,2023-02-12T18:17:05.937Z,2023-02-13T11:26:08Z,4029458051,1,,4030512899,178,,4029458043,140,46.6,4029458049,213,5.5,4029458041,56,Back,4029458047,212,46.6,4029458045,141,8.0,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205757,366,1,1,44,44,5z1b7fuvpqe6vnigvopomvecu,1,55.7,11.2,2023-02-12T18:17:12.098Z,2023-02-13T11:26:06Z,4030512983,178,,4029458169,212,18.3,4029458163,56,Center,4029458167,141,26.1,4029458171,213,0.6,4029458165,140,70.2,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205787,367,1,1,44,47,5z1b7fuvpqe6vnigvopomvecu,1,62.2,34.9,2023-02-12T18:17:15.340Z,2023-02-13T11:26:05Z,4029458357,141,34.2,4029458361,213,3.2,4029458355,140,55.5,4030513005,178,,4029458353,56,Center,4029458359,212,7.1,,,,,,,464o8uslv6z2fdm269j97gt4a,O. Davida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205799,368,1,1,44,49,5z1b7fuvpqe6vnigvopomvecu,1,55.3,37.5,2023-02-12T18:17:17.258Z,2023-02-13T11:26:04Z,4030513045,178,,4029458409,155,,4029458419,213,0.3,4029458413,140,79.4,4029458411,56,Center,4029458417,212,26.7,4029458415,141,49.9,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205835,401,4,1,44,51,1uk609mhtsfhokhaewjapb26,1,18.5,43.6,2023-02-12T18:17:19.523Z,2023-02-13T11:26:03Z,4029458641,294,,4029458647,285,,4029458645,152,,4029458639,13,,4029458643,56,Back,4029458649,233,370,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205833,370,4,1,44,51,5z1b7fuvpqe6vnigvopomvecu,0,81.5,56.4,2023-02-12T18:17:19.524Z,2023-02-13T11:26:03Z,4029458633,56,Center,4029458675,233,401,4030513119,178,,4029458635,152,,4029458629,13,,4029458637,286,,4029458631,294,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507205807,369,43,1,44,53,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:17:21.365Z,2023-02-12T18:17:26Z,4029458447,56,Center,4029458445,3,0,4029458765,144,1,4029458453,212,6.0,4029458451,141,51.6,4029458449,140,73.9,4029458455,213,2.9,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206023,402,70,1,45,18,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:17:46.497Z,2023-02-12T18:17:51Z,4029459655,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206207,403,1,1,45,32,1uk609mhtsfhokhaewjapb26,0,22.5,37.1,2023-02-12T18:18:00.334Z,2023-02-13T11:26:02Z,4030513177,178,,4029460619,212,50.1,4029460613,56,Center,4029460609,155,,4029460617,141,25.2,4029460611,152,,4029460607,5,,4029460813,1,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,4029460615,140,4029460621,213,,,,,,,,,,69.6,,,,,,,,,,,,,,,,,6.1,,
2507206231,404,44,1,45,35,1uk609mhtsfhokhaewjapb26,1,69.5,19.9,2023-02-12T18:18:03.474Z,2023-02-13T11:26:02Z,4029460771,286,,4029460767,56,Right,4029460885,233,371,,,,,,,,,,,,,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206243,371,44,1,45,35,5z1b7fuvpqe6vnigvopomvecu,0,30.5,80.1,2023-02-12T18:18:03.475Z,2023-02-13T11:26:01Z,4029460835,285,,4029460833,56,Back,4029460873,233,404,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507335303,790,1,1,45,35,1uk609mhtsfhokhaewjapb26,0,69.2,19.9,2023-02-12T18:18:03.513Z,2023-02-13T11:26:01Z,4030162461,3,,4030162467,141,21.3,4030162465,140,75.5,4030162471,213,0.1,4030513273,388,,4030162463,56,Center,4030162469,212,6.7,,,,9n5wjnjloy0c2euwhsu9u1y39,F. Avenatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206257,372,61,1,45,35,5z1b7fuvpqe6vnigvopomvecu,1,30.5,80.1,2023-02-12T18:18:03.539Z,2023-02-13T11:26:00Z,4030513321,15,,4029460917,56,Back,4030513323,388,,,,,,,,,,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206305,373,1,1,45,36,5z1b7fuvpqe6vnigvopomvecu,1,34.6,80.9,2023-02-12T18:18:04.804Z,2023-02-13T11:26:00Z,4029461225,140,24.5,4029461227,141,92.7,4029461221,3,,4029461229,212,13.3,4029461223,56,Back,4029461231,213,2.5,4030513391,178,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206311,374,49,1,45,37,5z1b7fuvpqe6vnigvopomvecu,1,28,90.5,2023-02-12T18:18:05.905Z,2023-02-13T11:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206345,375,1,1,45,39,5z1b7fuvpqe6vnigvopomvecu,1,27.6,85,2023-02-12T18:18:07.856Z,2023-02-13T11:25:57Z,4029461443,56,Back,4029461449,212,19.1,4030513437,178,,4029461451,213,4.8,4029461445,140,29.3,4029461447,141,57.0,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206351,376,1,1,45,43,5z1b7fuvpqe6vnigvopomvecu,1,31.9,47.8,2023-02-12T18:18:11.357Z,2023-02-13T11:25:56Z,4029461499,213,5.7,4029461493,140,42.6,4030513449,178,,4029461497,212,13.5,4029461491,56,Back,4029461495,141,36.9,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206389,377,1,1,45,44,5z1b7fuvpqe6vnigvopomvecu,1,40.3,35.8,2023-02-12T18:18:12.721Z,2023-02-13T11:25:55Z,4029461689,141,33.3,4030513479,178,,4029461693,213,3.6,4029461691,212,4.0,4029461685,56,Back,4029461687,140,36.8,,,,,,,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507335573,791,45,1,45,46,1uk609mhtsfhokhaewjapb26,0,57.8,67.9,2023-02-12T18:18:14.713Z,2023-02-13T11:25:55Z,4030163761,285,,4030185481,233,813,4030163759,56,Center,,,,,,,,,,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507335569,813,3,1,45,46,5z1b7fuvpqe6vnigvopomvecu,1,42.2,32.1,2023-02-12T18:18:14.713Z,2023-02-13T11:25:54Z,4030513517,178,,4030185477,233,791,4030163751,56,Back,4030163819,464,,4030163753,286,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206427,378,1,1,45,51,5z1b7fuvpqe6vnigvopomvecu,1,51.4,13.2,2023-02-12T18:18:19.878Z,2023-02-13T11:25:52Z,4030513559,178,,4029461885,56,Center,4029461891,212,11.3,4029461887,140,53.6,4029461889,141,29.4,4029461893,213,1.4,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206463,379,1,1,45,57,5z1b7fuvpqe6vnigvopomvecu,1,63.5,64.9,2023-02-12T18:18:25.395Z,2023-02-13T11:25:50Z,4030513601,178,,4029462077,140,76.4,4029462085,212,24.7,4029462075,56,Left,4029462081,141,95.3,4029462089,213,1.0,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206495,380,1,1,46,1,5z1b7fuvpqe6vnigvopomvecu,1,74.1,85.6,2023-02-12T18:18:29.443Z,2023-02-13T11:25:48Z,4029462257,56,Center,4029462261,141,71.4,4029462265,213,5.7,4030513619,178,,4029462263,212,17.0,4029462259,140,87.4,,,,,,,93hp5gm29ke90ugdimd9xf949,A. Dønnum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206499,381,50,1,46,2,5z1b7fuvpqe6vnigvopomvecu,1,88.4,72,2023-02-12T18:18:30.229Z,2023-02-13T11:11:06Z,4029462281,286,,4029462389,233,405,4029462277,56,Center,,,,,,,,,,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206517,405,7,1,46,3,1uk609mhtsfhokhaewjapb26,1,11.6,28,2023-02-12T18:18:31.172Z,2023-02-13T11:11:07Z,4030513717,178,,4029462385,233,381,4029462371,285,,4030164251,384,,4029462369,56,Back,,,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206519,406,49,1,46,4,1uk609mhtsfhokhaewjapb26,1,14.3,13.3,2023-02-12T18:18:32.890Z,2023-02-13T11:25:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206533,407,43,1,46,7,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:18:35.013Z,2023-02-12T23:52:20Z,4029462455,56,Back,4030181219,144,4,4029462461,285,0,4029462457,152,0,4029462459,265,0,4029462453,13,0,4029462627,233,382,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206553,382,43,1,46,7,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:18:35.014Z,2023-02-12T23:52:21Z,4029462591,286,0,4029462585,56,Left,4029462587,152,0,4029462589,265,0,4030181243,144,4,4029462583,13,0,,,,,,,2bz8ey1mxuv6uo8duu7if6k4q,N. Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206713,383,30,1,46,25,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:18:53.300Z,2023-02-13T08:14:51Z,4029463425,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507206717,408,30,1,46,25,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:18:53.300Z,2023-02-13T08:14:50Z,4029463441,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213543,384,18,2,45,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:34:34.644Z,2023-02-12T18:34:35Z,4029502271,44,Forward,4029502343,55,385,4029502273,59,17,4029502267,42,,,,,,,,,,,,,,464o8uslv6z2fdm269j97gt4a,O. Davida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213547,385,19,2,45,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:34:34.645Z,2023-02-12T18:34:35Z,4029502317,292,6,4029502321,44,Midfielder,4029502315,59,8,4029502323,55,384,4029502309,42,,4029502319,293,5,4029502313,145,10,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213719,386,32,2,45,0,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-02-12T18:35:03.265Z,2023-02-13T05:16:27Z,4029503417,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213721,409,32,2,45,0,1uk609mhtsfhokhaewjapb26,1,0,0,2023-02-12T18:35:03.265Z,2023-02-12T18:35:05Z,4029503425,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213739,387,1,2,45,0,5z1b7fuvpqe6vnigvopomvecu,1,49.9,49.7,2023-02-12T18:35:03.267Z,2023-02-13T07:35:06Z,4030493527,178,,4029503595,140,33.8,4029503603,279,S,4029503597,141,44.9,4029503593,56,Back,4029503599,212,17.2,4029503601,213,3.3,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213747,388,1,2,45,2,5z1b7fuvpqe6vnigvopomvecu,0,30.6,42.5,2023-02-12T18:35:05.761Z,2023-02-13T11:25:46Z,4029503625,140,64.0,4029503633,1,,4029503621,155,,4029503627,141,91.8,4029503623,56,Left,4029503629,212,48.5,4030493561,178,,4029503631,213,0.8,48f3zlksc3r230qb78c5emnyt,N. Dussenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213751,410,49,2,45,5,1uk609mhtsfhokhaewjapb26,1,32.7,12.1,2023-02-12T18:35:08.682Z,2023-02-13T11:25:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507213755,411,1,2,45,5,1uk609mhtsfhokhaewjapb26,0,32.6,12,2023-02-12T18:35:08.717Z,2023-02-13T11:25:45Z,4029503677,140,45.4,4029503675,56,Back,4029503681,212,14.2,4030508485,388,,4029503683,213,0.3,4029503679,141,18.8,,,,,,,6t7ezta9mftdtk20pgxa30r85,D. Henen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
