id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2522692921,562,1,2,49,29,8y3iucyxguipljcmf87a11bk9,1,79,27.8,2023-03-19T19:24:12.200Z,2023-03-20T11:24:30Z,4111398981,56,Right,4111398985,141,8.5,4111398989,213,4.1,4111398983,140,69.7,4112260179,178,,4111398987,212,16.4,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522692937,563,1,2,49,32,8y3iucyxguipljcmf87a11bk9,0,79.3,12,2023-03-19T19:24:15.527Z,2023-03-20T11:24:29Z,4111399077,2,,4111782417,20,,4111399079,155,,4111399091,213,1.2,4111399087,141,46.1,4111399083,140,88.4,4112260225,178,,4111399089,212,25.1,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,4111782415,224,4111399081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522692953,372,12,2,49,33,9njsy633rh1tyri7l2jaju5o,1,11.4,58.1,2023-03-19T19:24:16.493Z,2023-03-20T11:24:29Z,4111399205,213,0.5,4111399199,140,29.8,4111399197,56,Back,4112260299,178,,4111399219,15,,4111399203,212,22.3,4111399201,141,74.6,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522692991,373,49,2,49,35,9njsy633rh1tyri7l2jaju5o,1,29.4,73.8,2023-03-19T19:24:18.429Z,2023-03-20T11:24:28Z,,,,,,,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693027,374,1,2,49,35,9njsy633rh1tyri7l2jaju5o,1,29.4,73.8,2023-03-19T19:24:18.523Z,2023-03-20T11:24:28Z,4111399569,141,65.4,4111399571,212,6.0,4111399573,213,5.0,4111399567,140,31.1,4111399565,56,Back,4112260441,178,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693073,375,1,2,49,41,9njsy633rh1tyri7l2jaju5o,1,42.4,67.2,2023-03-19T19:24:23.797Z,2023-03-20T11:24:26Z,4111399819,141,22.8,4111399823,212,37.4,4111399815,140,63.5,4111399827,1,,4111399811,155,,4112260501,178,,4111399813,56,Center,4111399825,213,5.3,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693077,376,1,2,49,47,9njsy633rh1tyri7l2jaju5o,0,77.2,30.6,2023-03-19T19:24:30.002Z,2023-03-20T11:24:24Z,4111399877,286,,4111399837,56,Center,4111399873,233,564,4111399839,140,76.3,4111399871,236,,4111399841,141,34.8,4111399847,213,1.9,4111399835,155,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,4112260533,178,4111399843,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693079,564,74,2,49,47,8y3iucyxguipljcmf87a11bk9,1,21.5,64.4,2023-03-19T19:24:30.127Z,2023-03-20T11:24:23Z,4111399879,233,376,4111399857,285,,4112260581,178,,4111399855,56,Back,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693127,377,1,2,49,51,9njsy633rh1tyri7l2jaju5o,1,82.8,8.8,2023-03-19T19:24:34.197Z,2023-03-20T11:24:23Z,4111400193,213,2.5,4111400187,140,76.0,4112260733,178,,4111400191,212,8.9,4111400189,141,16.5,4111400185,56,Right,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693155,378,3,2,49,57,9njsy633rh1tyri7l2jaju5o,1,91,24.2,2023-03-19T19:24:40.130Z,2023-03-20T11:24:19Z,4111400291,56,Center,4111400297,233,565,4112260843,178,,4111400293,286,,4111785413,465,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693129,565,45,2,49,57,8y3iucyxguipljcmf87a11bk9,0,9,75.8,2023-03-19T19:24:40.130Z,2023-03-20T11:24:20Z,4111400199,56,Back,4111400305,233,378,4111400201,285,,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693161,379,1,2,49,59,9njsy633rh1tyri7l2jaju5o,0,98.1,32.9,2023-03-19T19:24:42.524Z,2023-03-20T11:24:18Z,4112260905,178,,4111400331,56,Center,4111400335,141,48.1,4111400339,213,1.7,4111400333,140,96.4,4111400337,212,10.5,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693301,566,12,2,50,0,8y3iucyxguipljcmf87a11bk9,1,4,51.2,2023-03-19T19:24:43.143Z,2023-03-20T11:24:18Z,4111401191,56,Back,4111401199,213,0.6,4111401195,141,80.9,4111401193,140,29.8,4111401197,212,33.8,4112260953,178,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693199,380,1,2,50,6,9njsy633rh1tyri7l2jaju5o,1,66.1,13.7,2023-03-19T19:24:48.813Z,2023-03-20T11:24:17Z,4111400581,141,27.0,4111400585,212,9.3,4111400575,56,Center,4111400589,213,1.8,4112261073,178,,4111400577,140,64.2,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693221,381,1,2,50,7,9njsy633rh1tyri7l2jaju5o,1,65.8,24.8,2023-03-19T19:24:50.324Z,2023-03-20T11:24:16Z,4111400705,56,Back,4111400711,212,25.6,4111400709,141,34.3,4112261131,178,,4111400713,213,2.9,4111400707,140,42.2,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693231,382,1,2,50,9,9njsy633rh1tyri7l2jaju5o,1,44.8,33.7,2023-03-19T19:24:52.335Z,2023-03-20T11:24:16Z,4111400759,140,54.1,4111400765,213,1.2,4111400761,141,71.1,4111400757,56,Center,4112261169,178,,4111400763,212,27.2,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693277,383,1,2,50,13,9njsy633rh1tyri7l2jaju5o,1,58.7,68.5,2023-03-19T19:24:55.674Z,2023-03-20T11:24:15Z,4111401025,212,15.7,4111401021,140,56.9,4112261219,178,,4111401027,213,1.7,4111401023,141,91.4,4111401019,56,Left,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693299,384,1,2,50,16,9njsy633rh1tyri7l2jaju5o,1,60.5,89.4,2023-03-19T19:24:58.912Z,2023-03-20T11:24:14Z,4111401173,155,,4111401183,212,48.6,4111401177,56,Center,4111401187,1,,4111401181,141,25.2,4111401175,196,,4111401185,213,5.2,4111401179,140,80.8,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,4112261241,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693307,385,61,2,50,19,9njsy633rh1tyri7l2jaju5o,0,82.2,25.4,2023-03-19T19:25:01.589Z,2023-03-20T11:24:13Z,4111401225,56,Center,4112261307,178,,,,,,,,,,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693309,567,49,2,50,20,8y3iucyxguipljcmf87a11bk9,1,14.4,67.5,2023-03-19T19:25:02.651Z,2023-03-20T11:24:13Z,,,,,,,,,,,,,,,,,,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693347,568,1,2,50,20,8y3iucyxguipljcmf87a11bk9,1,14.4,67.6,2023-03-19T19:25:02.670Z,2023-03-20T11:24:13Z,4111401445,140,29.2,4111401449,212,17.5,4111401451,213,0.5,4111401443,56,Back,4112261367,178,,4111401447,141,79.4,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693375,569,1,2,50,25,8y3iucyxguipljcmf87a11bk9,1,41.7,90.7,2023-03-19T19:25:08.280Z,2023-03-20T11:24:10Z,4111401627,56,Back,4111401633,212,11.1,4112261397,178,,4111401629,140,45.7,4111401631,141,75.6,4111401635,213,5.1,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693389,570,1,2,50,27,8y3iucyxguipljcmf87a11bk9,1,44.3,80.1,2023-03-19T19:25:10.196Z,2023-03-20T11:24:09Z,4111401731,212,9.7,4111401725,56,Back,4111401729,141,73.0,4111401733,213,3.7,4111401727,140,36.3,4112261437,178,,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693415,571,1,2,50,30,8y3iucyxguipljcmf87a11bk9,1,35.6,70.7,2023-03-19T19:25:13.288Z,2023-03-20T11:24:08Z,4111401915,141,3.2,4111401913,140,38.0,4111401907,155,,4111401921,1,,4111401917,212,46.0,4111401911,56,Back,4111401909,196,,4111401919,213,4.8,99tf4co0pm09ayca13ma3lql1,J. De Sart,,4112261465,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693459,572,1,2,50,35,8y3iucyxguipljcmf87a11bk9,0,34.4,1.4,2023-03-19T19:25:18.379Z,2023-03-20T11:24:07Z,4111402183,56,Center,4111402193,213,0.6,4111402187,141,34.9,4111402197,1,,4111402181,155,,4111402189,212,41.5,4112261515,178,,4111402185,140,67.4,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693457,386,49,2,50,40,9njsy633rh1tyri7l2jaju5o,1,34.5,58.8,2023-03-19T19:25:23.351Z,2023-03-20T11:24:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693485,387,1,2,50,40,9njsy633rh1tyri7l2jaju5o,1,34.4,59,2023-03-19T19:25:23.447Z,2023-03-20T11:24:06Z,4111402353,140,12.1,4112261625,178,,4111402357,212,23.6,4111402351,56,Back,4111402355,141,54.9,4111402359,213,3.3,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693525,388,1,2,50,44,9njsy633rh1tyri7l2jaju5o,1,12,64.9,2023-03-19T19:25:27.006Z,2023-03-20T11:24:05Z,4111402563,213,0.5,4112261689,178,,4111402557,140,27.6,4111402561,212,18.6,4111402555,56,Back,4111402559,141,77.9,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693533,389,1,2,50,47,9njsy633rh1tyri7l2jaju5o,1,30.2,81.8,2023-03-19T19:25:30.064Z,2023-03-20T11:24:04Z,4111402613,212,26.9,4111402607,56,Center,4111402605,155,,4111402611,141,68.1,4112261711,178,,4111402609,140,54.2,4111402619,213,5.9,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693547,390,1,2,50,49,9njsy633rh1tyri7l2jaju5o,0,51.8,73.8,2023-03-19T19:25:31.674Z,2023-03-20T11:24:04Z,4111402727,141,54.4,4111402719,56,Center,4111402723,140,72.2,4111402715,3,,4112261743,388,,4111402731,212,25.2,4111402735,213,5.7,4111402717,168,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693555,573,49,2,50,52,8y3iucyxguipljcmf87a11bk9,1,27.2,46.8,2023-03-19T19:25:35.370Z,2023-03-20T11:24:04Z,,,,,,,,,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693571,574,1,2,50,52,8y3iucyxguipljcmf87a11bk9,1,27.2,46.9,2023-03-19T19:25:35.419Z,2023-03-20T11:24:03Z,4111402861,212,11.9,4111402859,141,33.3,4111402855,56,Back,4111402863,213,5.4,4112261843,178,,4111402857,140,34.3,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693591,575,1,2,50,54,8y3iucyxguipljcmf87a11bk9,1,33.9,39.7,2023-03-19T19:25:36.695Z,2023-03-20T11:24:03Z,4111402989,56,Back,4111402995,212,17.3,4111402991,140,28.9,4111402997,213,1.9,4112261955,178,,4111402993,141,64.0,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693635,576,1,2,50,58,8y3iucyxguipljcmf87a11bk9,1,33.6,65.7,2023-03-19T19:25:40.942Z,2023-03-20T11:24:01Z,4112262049,178,,4111403249,212,15.2,4111403251,213,4.5,4111403245,140,31.0,4111403243,56,Back,4111403247,141,43.7,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693647,391,45,2,51,2,9njsy633rh1tyri7l2jaju5o,0,67.6,65.8,2023-03-19T19:25:44.833Z,2023-03-20T11:24:00Z,4112734113,286,,4111403309,56,Center,4111403341,233,577,,,,,,,,,,,,,,,,codwa9jioox7i007f4iazwst1,S. Prevljak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693643,577,3,2,51,2,8y3iucyxguipljcmf87a11bk9,1,32.4,34.2,2023-03-19T19:25:44.833Z,2023-03-20T11:24:00Z,4111789275,465,,4111403335,233,391,4111403297,56,Back,4112262151,178,,4112734087,285,,,,,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693655,578,1,2,51,4,8y3iucyxguipljcmf87a11bk9,1,43.3,25.5,2023-03-19T19:25:46.695Z,2023-03-20T11:23:59Z,4112262201,178,,4111403375,56,Center,4111403379,141,38.9,4111403381,212,22.1,4111403377,140,62.5,4111403383,213,0.4,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693661,579,1,2,51,5,8y3iucyxguipljcmf87a11bk9,1,59.4,35.4,2023-03-19T19:25:47.789Z,2023-03-20T11:23:59Z,4111403397,56,Center,4111403453,156,,4111403403,212,11.5,4111403405,213,2.0,4111403399,140,54.6,4112262269,178,,4111403401,141,50.6,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693729,581,4,2,51,7,8y3iucyxguipljcmf87a11bk9,1,58.7,52.5,2023-03-19T19:25:50.333Z,2023-03-20T11:23:58Z,4111403841,13,,4111403845,152,,4111403849,286,,4111403843,56,Center,4111404013,233,392,4111403847,265,,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693745,392,4,2,51,7,9njsy633rh1tyri7l2jaju5o,0,41.3,47.5,2023-03-19T19:25:50.334Z,2023-03-20T11:23:57Z,4111403971,13,,4112262399,178,,4111404033,233,581,4111403979,285,,4111403975,152,,4111403973,56,Back,4111403977,265,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693725,580,43,2,51,7,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-03-19T19:25:50.399Z,2023-03-19T19:26:07Z,4111403813,56,Center,4111403817,141,71.7,4111403821,213,1.0,4111404301,144,1,4111403819,212,17.1,4111403815,140,63.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693937,582,1,2,51,43,8y3iucyxguipljcmf87a11bk9,1,58.8,57.8,2023-03-19T19:26:25.926Z,2023-03-20T11:23:57Z,4111405127,212,16.8,4111405123,140,74.1,4111405119,152,,4111405129,213,6.0,4112262495,178,,4111405125,141,50.6,4111405117,5,,4111405121,56,Center,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693939,583,61,2,51,44,8y3iucyxguipljcmf87a11bk9,0,76.7,50.5,2023-03-19T19:26:26.977Z,2023-03-20T11:23:56Z,4111405137,56,Center,4112262583,178,,,,,,,,,,,,,,,,,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693977,394,49,2,51,46,9njsy633rh1tyri7l2jaju5o,1,28.3,68.5,2023-03-19T19:26:29.171Z,2023-03-20T11:23:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522693973,393,43,2,51,47,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-03-19T19:26:29.694Z,2023-03-19T19:27:30Z,4111405339,141,70.5,4111405335,56,Back,4111408375,144,1,4111405343,213,1.1,4111405337,140,32.5,4111405341,212,17.1,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694009,395,3,2,51,51,9njsy633rh1tyri7l2jaju5o,0,60.6,80.4,2023-03-19T19:26:33.611Z,2023-03-20T11:13:44Z,4111405951,233,584,4111405883,286,,4111790913,465,,4111405511,56,Left,4112262889,178,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694019,584,7,2,51,51,8y3iucyxguipljcmf87a11bk9,1,39.4,19.6,2023-03-19T19:26:34.096Z,2023-03-20T11:13:45Z,4111405539,56,Back,4111405935,233,395,4111791073,383,,4111405545,285,,4112263123,178,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694025,585,12,2,51,52,8y3iucyxguipljcmf87a11bk9,1,36.8,17.6,2023-03-19T19:26:34.629Z,2023-03-20T11:23:53Z,4111405565,140,36.9,4111405569,212,13.3,4111405609,167,,4112263163,178,,4111405567,141,0.0,4111405571,213,4.7,4111405563,56,Back,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694139,396,5,2,51,54,9njsy633rh1tyri7l2jaju5o,1,59.6,102,2023-03-19T19:26:36.896Z,2023-03-20T05:05:30Z,4111406093,347,,4111406091,56,Left,4111408883,233,586,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694029,586,5,2,51,54,8y3iucyxguipljcmf87a11bk9,0,40.4,-2,2023-03-19T19:26:36.896Z,2023-03-20T05:05:30Z,4111405577,56,Back,4111408887,233,396,4111405579,347,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694279,397,1,2,52,14,9njsy633rh1tyri7l2jaju5o,0,62.5,100,2023-03-19T19:26:57.280Z,2023-03-20T11:23:53Z,4111406889,213,5.3,4111406879,107,,4111406885,141,90.5,4111406881,56,Left,4111406887,212,9.4,4111406883,140,67.5,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694295,587,1,2,52,15,8y3iucyxguipljcmf87a11bk9,0,27.3,2.7,2023-03-19T19:26:58.418Z,2023-03-20T11:23:52Z,4111406963,212,16.2,4112263265,388,,4111406957,56,Back,4111406961,141,23.1,4111406955,3,,4111406959,140,35.3,4111406965,213,1.0,,,,7s4ws0u4erq1jfobqpsj0aoes,M. Samoise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694307,398,1,2,52,17,9njsy633rh1tyri7l2jaju5o,0,68.3,82,2023-03-19T19:27:00.410Z,2023-03-20T11:23:52Z,4111407013,56,Center,4111407021,213,5.5,4111407017,141,76.9,4111407011,3,,4111407015,140,71.4,4111407019,212,4.8,4112263339,388,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694311,588,49,2,52,19,8y3iucyxguipljcmf87a11bk9,1,23.9,13.3,2023-03-19T19:27:01.640Z,2023-03-20T11:23:52Z,,,,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694327,589,1,2,52,19,8y3iucyxguipljcmf87a11bk9,0,23.9,13.5,2023-03-19T19:27:01.679Z,2023-03-20T11:23:51Z,4111407107,213,0.5,4111407099,56,Back,4111407103,141,24.1,4112263405,178,,4111407105,212,15.3,4111407097,155,,4111407101,140,36.8,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694333,399,1,2,52,20,9njsy633rh1tyri7l2jaju5o,0,65.9,82.9,2023-03-19T19:27:02.797Z,2023-03-20T11:23:51Z,4111407143,212,15.1,4111407139,140,55.6,4111407135,3,,4112263435,388,,4111407141,141,67.5,4111407137,56,Center,4111407145,213,3.9,,,,ag74mepy9fnmlykodxo0oxhwp,B. Baiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694341,590,1,2,52,21,8y3iucyxguipljcmf87a11bk9,0,39.7,24.4,2023-03-19T19:27:04.434Z,2023-03-20T11:23:50Z,4111407201,212,10.4,4111407197,140,48.3,4111407203,213,0.5,4112263457,178,,4111407195,56,Back,4111407199,141,32.1,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694357,400,1,2,52,22,9njsy633rh1tyri7l2jaju5o,0,56.4,74,2023-03-19T19:27:05.394Z,2023-03-20T11:23:50Z,4111407343,212,22.2,4111407335,155,,4111407347,213,2.9,4111407339,140,35.9,4111407341,141,81.8,4112263559,178,,4111407337,56,Back,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694375,591,1,2,52,27,8y3iucyxguipljcmf87a11bk9,0,69.4,13.5,2023-03-19T19:27:09.702Z,2023-03-20T11:23:49Z,4111407457,140,80.5,4112263597,178,,4111407463,213,1.2,4111407453,155,,4111407455,56,Center,4111407459,141,54.0,4111407461,212,29.9,,,,adrn1x15rsehvnava8q9ofuvo,G. Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694403,401,1,2,52,28,9njsy633rh1tyri7l2jaju5o,0,19.2,50.4,2023-03-19T19:27:11.321Z,2023-03-20T11:23:49Z,4112263613,388,,4111407675,3,,4111407685,213,5.8,4111407679,140,33.8,4111407681,141,38.3,4111407677,56,Back,4111407683,212,17.4,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694415,592,44,2,52,31,8y3iucyxguipljcmf87a11bk9,1,63.7,59.1,2023-03-19T19:27:14.179Z,2023-03-20T11:23:48Z,4111407733,286,,4111407781,233,402,4111407731,56,Center,,,,,,,,,,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694413,402,44,2,52,31,9njsy633rh1tyri7l2jaju5o,0,36.3,40.9,2023-03-19T19:27:14.180Z,2023-03-20T11:23:48Z,4111407827,233,592,4111407715,56,Back,4111407717,285,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694425,593,1,2,52,31,8y3iucyxguipljcmf87a11bk9,1,63.8,56.9,2023-03-19T19:27:14.215Z,2023-03-20T11:23:48Z,4112263677,388,,4111407803,212,8.7,4111407797,56,Center,4111407805,213,3.9,4111407795,3,,4111407801,141,48.5,4111407799,140,57.6,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694495,594,1,2,52,38,8y3iucyxguipljcmf87a11bk9,1,65,95.2,2023-03-19T19:27:21.478Z,2023-03-20T11:23:45Z,4111408253,56,Back,4111408257,141,77.3,4111408261,213,3.6,4111408255,140,43.7,4112263727,178,,4111408259,212,25.5,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522694503,595,1,2,52,43,8y3iucyxguipljcmf87a11bk9,1,46,81.4,2023-03-19T19:27:26.109Z,2023-03-20T11:23:43Z,4111408307,212,20.2,4111408303,140,37.5,4111408309,213,4.3,4111408305,141,54.8,4111408301,56,Back,4112263767,178,,,,,,,,fs5utga62tud5s06xj27qdat,J. Torunarigha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
