id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2515341415,200,12,1,22,42,jb4xejoxjfk5a0a50bo8hvst,1,3.9,54.2,2023-03-04T17:38:57.976Z,2023-03-05T09:21:28Z,4072444773,213,5.6,4072444765,56,Back,4072444769,141,41.0,4072444771,212,14.5,4074363603,178,,4072444801,15,,4072444767,140,14.7,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341441,201,12,1,22,44,jb4xejoxjfk5a0a50bo8hvst,1,13,42.9,2023-03-04T17:38:59.847Z,2023-03-05T09:21:28Z,4072444883,212,17.3,4072444903,15,,4072444879,140,23.6,4072444881,141,62.4,4074363705,388,,4072444885,213,0.9,4072444877,56,Back,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341479,202,49,1,22,45,jb4xejoxjfk5a0a50bo8hvst,1,18.4,58,2023-03-04T17:39:00.737Z,2023-03-05T09:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341489,203,1,1,22,47,jb4xejoxjfk5a0a50bo8hvst,0,27.2,62.6,2023-03-04T17:39:02.712Z,2023-03-05T09:21:26Z,4072445119,141,100.0,4072445115,56,Back,4072445123,213,1.1,4072445117,140,40.4,4074363831,178,,4072445121,212,30.2,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341495,204,5,1,22,49,jb4xejoxjfk5a0a50bo8hvst,0,42.8,102,2023-03-04T17:39:05.118Z,2023-03-05T05:08:44Z,4072445913,233,237,4072445155,347,,4072445153,56,Back,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341637,237,5,1,22,49,3ix9om1svhd6obl0mbk1otgop,1,57.2,-2,2023-03-04T17:39:05.118Z,2023-03-05T05:08:43Z,4072445879,347,,4072445877,56,Right,4072445899,233,204,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341695,238,1,1,23,2,3ix9om1svhd6obl0mbk1otgop,1,61.4,0,2023-03-04T17:39:17.908Z,2023-03-05T09:21:26Z,4072446169,56,Right,4072446171,140,82.3,4072446177,213,0.3,4072446173,141,8.9,4072446167,107,,4072446179,1,,4072446175,212,23.1,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341709,239,1,1,23,5,3ix9om1svhd6obl0mbk1otgop,1,71.6,1,2023-03-04T17:39:21.447Z,2023-03-05T09:21:24Z,4072446259,141,5.8,4072446255,56,Right,4072446257,140,67.0,4072446263,213,2.5,4074364105,178,,4072446261,212,5.8,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341727,240,1,1,23,6,3ix9om1svhd6obl0mbk1otgop,1,63.8,1.9,2023-03-04T17:39:22.428Z,2023-03-05T09:21:24Z,4072446355,212,10.1,4074364177,178,,4072446357,213,1.4,4072446351,140,65.8,4072446353,141,16.4,4072446349,56,Right,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341785,241,1,1,23,7,3ix9om1svhd6obl0mbk1otgop,1,64.8,11,2023-03-04T17:39:23.219Z,2023-03-05T09:21:23Z,4072446627,140,76.1,4074364229,178,,4072446631,212,11.9,4072446629,141,11.9,4072446625,56,Right,4072446633,213,0.1,,,,,,,3l1v52usaf9mmi9dwowdwv3e,A. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515701741,893,83,1,23,9,jb4xejoxjfk5a0a50bo8hvst,1,28.7,92.4,2023-03-04T17:39:25.149Z,2023-03-05T09:21:22Z,4074394269,399,496256,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341819,242,1,1,23,12,3ix9om1svhd6obl0mbk1otgop,1,75.4,5.5,2023-03-04T17:39:28.417Z,2023-03-05T09:21:20Z,4074364271,178,,4072446805,212,9.0,4072446801,140,81.3,4072446799,56,Right,4072446807,213,0.8,4072446803,141,15.0,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341849,243,1,1,23,13,3ix9om1svhd6obl0mbk1otgop,1,79.5,13.1,2023-03-04T17:39:29.279Z,2023-03-05T09:21:19Z,4074364417,178,,4072446953,140,92.3,4072446961,213,6.0,4072446951,56,Right,4072446957,212,13.9,4072446955,141,7.7,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341857,244,1,1,23,15,3ix9om1svhd6obl0mbk1otgop,0,86.3,4.7,2023-03-04T17:39:30.878Z,2023-03-05T09:21:19Z,4072447009,141,11.6,4073492811,386,,4073492813,20,,4074364559,178,,4072447055,236,,4073492809,225,,4072447005,56,Right,4072447007,140,89.9,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,4072447057,233,4072447001,2,,4072447013,212,6.0,4072447017,213,4072447061,286,4072447003,155,,205,,0.9,,,,,,,,,,,,,,,,,
2515341863,205,12,1,23,15,jb4xejoxjfk5a0a50bo8hvst,1,12.9,91.8,2023-03-04T17:39:30.974Z,2023-03-05T09:21:19Z,4072447041,56,Back,4074364623,389,,4072447039,185,,4072447063,233,244,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341875,206,5,1,23,15,jb4xejoxjfk5a0a50bo8hvst,0,10.8,101.8,2023-03-04T17:39:31.364Z,2023-03-05T05:09:15Z,4072447211,233,245,4072447111,56,Back,4072447113,347,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515341885,245,5,1,23,15,3ix9om1svhd6obl0mbk1otgop,1,89.2,-1.8,2023-03-04T17:39:31.364Z,2023-03-05T05:09:15Z,4072447175,347,,4072447173,56,Right,4072447193,233,206,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342069,246,1,1,23,32,3ix9om1svhd6obl0mbk1otgop,1,90.2,0,2023-03-04T17:39:47.613Z,2023-03-05T09:21:18Z,4072448129,141,26.5,4072448131,212,19.2,4072448125,56,Center,4072448133,213,1.6,4072448127,140,88.9,4072448123,107,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342079,247,44,1,23,33,3ix9om1svhd6obl0mbk1otgop,1,91.8,30.2,2023-03-04T17:39:49.357Z,2023-03-05T09:21:18Z,4072448161,56,Center,4072448325,233,207,4072448163,286,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342121,207,44,1,23,33,jb4xejoxjfk5a0a50bo8hvst,0,8.2,69.8,2023-03-04T17:39:49.358Z,2023-03-05T09:21:17Z,4072448299,285,,4072448297,56,Back,4072448363,233,247,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342083,248,61,1,23,33,3ix9om1svhd6obl0mbk1otgop,1,91.8,30.1,2023-03-04T17:39:49.411Z,2023-03-05T09:21:17Z,4074365001,388,,4072448171,56,Center,4074364999,21,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342133,208,5,1,23,36,jb4xejoxjfk5a0a50bo8hvst,1,-1.1,71.1,2023-03-04T17:39:51.763Z,2023-03-05T05:09:45Z,4072448371,233,249,4072448369,346,,4072448367,56,Back,,,,,,,,,,,,,,,,7sxsul4lzfxl1nzca1nq715re,S. Lahssaini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342091,249,5,1,23,36,3ix9om1svhd6obl0mbk1otgop,0,101.1,28.9,2023-03-04T17:39:51.763Z,2023-03-05T05:09:46Z,4072448215,346,,4072448213,56,Center,4072448421,233,208,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342505,209,1,1,23,59,jb4xejoxjfk5a0a50bo8hvst,0,4.8,57.1,2023-03-04T17:40:15.125Z,2023-03-05T09:21:16Z,4072450313,213,0.6,4072450301,124,,4072450311,212,57.4,4072450303,56,Left,4072450317,74,,4072450315,1,,4072450309,141,100.0,4072450305,140,51.2,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342515,210,5,1,24,2,jb4xejoxjfk5a0a50bo8hvst,0,51,101.8,2023-03-04T17:40:18.307Z,2023-03-05T05:09:53Z,4072450435,233,250,4072450331,56,Left,4072450333,347,,,,,,,,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342523,250,5,1,24,2,3ix9om1svhd6obl0mbk1otgop,1,49,-1.8,2023-03-04T17:40:18.307Z,2023-03-05T05:09:53Z,4072450371,56,Back,4072450407,233,210,4072450373,347,,,,,,,,,,,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342555,251,1,1,24,5,3ix9om1svhd6obl0mbk1otgop,1,52.6,0,2023-03-04T17:40:21.387Z,2023-03-05T09:21:16Z,4072450573,213,0.2,4072450565,56,Right,4072450571,212,27.9,4072450569,141,7.4,4072450577,1,,4072450781,189,,4072450563,107,,4072450567,140,78.5,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342559,252,61,1,24,7,3ix9om1svhd6obl0mbk1otgop,0,71.6,8.6,2023-03-04T17:40:22.983Z,2023-03-05T09:21:15Z,4074365845,178,,4072450599,56,Right,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342563,211,49,1,24,9,jb4xejoxjfk5a0a50bo8hvst,1,29.7,88.1,2023-03-04T17:40:24.686Z,2023-03-05T09:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342657,212,1,1,24,10,jb4xejoxjfk5a0a50bo8hvst,0,35.9,96.1,2023-03-04T17:40:26.366Z,2023-03-05T09:21:14Z,4072451031,141,86.6,4072451029,140,81.0,4072451037,1,,4074365935,178,,4072451025,155,,4072451033,212,47.8,4072451027,56,Left,4072451035,213,6.1,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515701947,1016,67,1,24,14,3ix9om1svhd6obl0mbk1otgop,1,22.6,7.4,2023-03-04T17:40:29.655Z,2023-03-05T09:21:13Z,4074395317,233,898,,,,,,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515701943,898,67,1,24,14,jb4xejoxjfk5a0a50bo8hvst,0,77.4,92.6,2023-03-04T17:40:29.656Z,2023-03-05T09:21:13Z,4074395323,233,1016,,,,,,,,,,,,,,,,,,,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342653,253,8,1,24,14,3ix9om1svhd6obl0mbk1otgop,1,22.2,9.3,2023-03-04T17:40:29.704Z,2023-03-05T09:21:12Z,4072451009,56,Back,4073495849,385,,4074365997,178,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342685,213,6,1,24,15,jb4xejoxjfk5a0a50bo8hvst,1,91.3,86.9,2023-03-04T17:40:31.474Z,2023-03-05T05:10:11Z,4072451721,233,254,4072451159,56,Left,4072451161,73,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515342667,254,6,1,24,15,3ix9om1svhd6obl0mbk1otgop,0,8.7,13.1,2023-03-04T17:40:31.474Z,2023-03-05T05:10:11Z,4072451095,56,Back,4072451751,233,213,4072451643,73,,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343341,214,1,1,24,57,jb4xejoxjfk5a0a50bo8hvst,0,99.5,99.5,2023-03-04T17:41:12.937Z,2023-03-05T05:10:16Z,4072454449,345,,4072454339,223,,4072454349,213,4.8,4073496819,20,,4072454351,1,,4072454345,141,34.3,4072454335,6,,4074366183,178,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,4072454343,140,4072454337,155,,4072454347,212,44.4,4072454333,2,4072454341,56,,,,100.0,,,Center,,,,,,,,,,,,,,,,
2515343353,215,5,1,25,1,jb4xejoxjfk5a0a50bo8hvst,0,101.2,33.6,2023-03-04T17:41:16.887Z,2023-03-05T05:10:20Z,4072454385,346,,4072454383,56,Center,4072454403,233,255,,,,,,,,,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343335,255,5,1,25,1,3ix9om1svhd6obl0mbk1otgop,1,-1.2,66.4,2023-03-04T17:41:16.887Z,2023-03-05T05:10:20Z,4072454397,233,215,4072454313,346,,4072454311,56,Back,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343479,256,1,1,25,7,3ix9om1svhd6obl0mbk1otgop,1,5.7,53.6,2023-03-04T17:41:23.148Z,2023-03-05T09:04:19Z,4072455131,237,,4072455125,212,20.2,4072455119,56,Back,4072455121,140,19.3,4072455127,213,0.8,4072455123,141,74.7,4072455117,124,,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343537,257,1,1,25,10,3ix9om1svhd6obl0mbk1otgop,1,18.5,73.9,2023-03-04T17:41:26.050Z,2023-03-05T09:21:12Z,4074366455,178,,4072455469,213,0.6,4072455465,141,95.0,4072455461,56,Back,4072455467,212,25.0,4072455463,140,38.0,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343575,258,1,1,25,15,3ix9om1svhd6obl0mbk1otgop,1,41.8,87.5,2023-03-04T17:41:31.310Z,2023-03-05T09:21:11Z,4072455629,56,Back,4072455637,213,3.2,4072455631,140,28.7,4074366515,178,,4072455633,141,87.2,4072455635,212,13.8,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343649,259,1,1,25,18,3ix9om1svhd6obl0mbk1otgop,1,34,72.2,2023-03-04T17:41:34.251Z,2023-03-05T09:21:10Z,4072456035,56,Back,4072456039,141,39.7,4074366645,178,,4072456047,213,4.5,4072456037,140,29.7,4072456043,212,22.6,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343671,260,1,1,25,21,3ix9om1svhd6obl0mbk1otgop,1,36.7,32.6,2023-03-04T17:41:37.272Z,2023-03-05T09:21:09Z,4072456179,140,53.0,4072456183,212,23.1,4072456181,141,9.7,4074366759,178,,4072456177,56,Right,4072456185,213,5.5,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343701,261,1,1,25,24,3ix9om1svhd6obl0mbk1otgop,0,54,4.9,2023-03-04T17:41:40.245Z,2023-03-05T09:21:08Z,4072456343,141,24.4,4072456337,155,,4072456347,213,0.5,4072456341,140,78.5,4072456345,212,28.9,4072456339,56,Center,4074366879,178,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343713,216,44,1,25,26,jb4xejoxjfk5a0a50bo8hvst,1,20.9,80.4,2023-03-04T17:41:42.107Z,2023-03-05T09:21:07Z,4072456417,233,262,4072456391,56,Back,4072456393,285,,,,,,,,,,,,,,,,,4fgrf40ajhehju4kav49vobca,J. Nekadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343711,262,44,1,25,26,3ix9om1svhd6obl0mbk1otgop,0,79.1,19.6,2023-03-04T17:41:42.108Z,2023-03-05T09:21:07Z,4072456385,286,,4072456383,56,Right,4072456509,233,216,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343725,217,1,1,25,26,jb4xejoxjfk5a0a50bo8hvst,1,20.5,78,2023-03-04T17:41:42.209Z,2023-03-05T09:21:06Z,4072456485,212,19.2,4072456477,3,,4072456483,141,94.8,4072456479,56,Back,4074367179,388,,4072456481,140,35.2,4072456487,213,0.6,,,,4fgrf40ajhehju4kav49vobca,J. Nekadio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343737,218,49,1,25,28,jb4xejoxjfk5a0a50bo8hvst,1,23.2,86.8,2023-03-04T17:41:43.763Z,2023-03-05T09:21:06Z,,,,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343879,219,2,1,25,29,jb4xejoxjfk5a0a50bo8hvst,1,25.2,89,2023-03-04T17:41:45.114Z,2023-03-05T09:21:05Z,4072457209,1,,4074367355,178,,4072457195,141,93.8,4073502357,7,8058605f3gip7nglewe7svqzu,4072457191,140,70.4,4072457189,56,Left,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343851,263,55,1,25,29,3ix9om1svhd6obl0mbk1otgop,1,45.8,17.4,2023-03-04T17:41:45.115Z,2023-03-05T09:21:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515343889,220,43,1,25,34,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-03-04T17:41:50.198Z,2023-03-04T22:03:07Z,4072586529,233,263,4072457251,286,0,4072457245,56,Left,4073502613,144,4,4072457247,152,0,4072457241,13,0,4072457243,294,0,,,,8058605f3gip7nglewe7svqzu,M. Mouandilmadji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344103,264,1,1,25,45,3ix9om1svhd6obl0mbk1otgop,1,42.4,20.6,2023-03-04T17:42:00.957Z,2023-03-05T09:21:04Z,4072458279,212,52.4,4072458269,56,Left,4072459283,189,,4072458261,155,,4072458283,213,1.2,4072458275,141,91.8,4072593633,152,,4072458285,1,,bmbn4q2uorkgosgaig6migpux,B. Popović,4072458271,140,4072458265,196,,4072593631,5,,4074367417,178,,,,,,61.5,,,,,,,,,,,,,,,,,,,
2515344143,265,1,1,25,49,3ix9om1svhd6obl0mbk1otgop,1,61.7,86,2023-03-04T17:42:04.549Z,2023-03-05T09:21:04Z,4072458501,212,12.1,4072458497,140,52.5,4072458503,213,3.8,4074367459,178,,4072458495,56,Center,4072458499,141,75.3,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344157,266,1,1,25,52,3ix9om1svhd6obl0mbk1otgop,0,56.7,68.7,2023-03-04T17:42:08.497Z,2023-03-05T09:21:02Z,4074367573,178,,4072458601,212,24.7,4072458595,56,Left,4072458599,141,82.3,4072458603,213,0.4,4072458593,155,,4072458597,140,78.5,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344163,221,1,1,25,54,jb4xejoxjfk5a0a50bo8hvst,0,19.4,22,2023-03-04T17:42:09.987Z,2023-03-05T09:21:01Z,4074367617,388,,4072458665,212,20.7,4072458659,56,Back,4072458663,141,12.5,4072458657,3,,4072458667,213,6.0,4072458661,140,38.1,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344225,267,1,1,25,55,3ix9om1svhd6obl0mbk1otgop,1,73.9,78.6,2023-03-04T17:42:11.338Z,2023-03-05T09:21:01Z,4074367715,178,,4072459005,213,1.2,4072458999,140,78.5,4072459003,212,13.1,4072458997,56,Left,4072459001,141,96.5,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344241,268,1,1,25,58,3ix9om1svhd6obl0mbk1otgop,0,80.1,95.9,2023-03-04T17:42:13.829Z,2023-03-05T09:21:00Z,4074367765,178,,4072459343,233,222,4072459135,1,,4072459129,141,46.7,4072459131,212,36.8,4072459133,213,5.1,4072459127,140,94.8,4072459121,2,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,4073503695,72,4072459123,155,,4073503691,225,,4073503693,387,4072459125,56,,,,,,,Center,,,,,,,,,,,,,,,,
2515344267,222,11,1,26,0,jb4xejoxjfk5a0a50bo8hvst,1,4.1,54,2023-03-04T17:42:16.434Z,2023-03-05T09:21:00Z,4073503725,378,,4072459309,56,Back,4074367977,388,,4072459311,88,,4072459371,233,268,,,,,,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344423,223,1,1,26,10,jb4xejoxjfk5a0a50bo8hvst,0,14.8,49.1,2023-03-04T17:42:25.550Z,2023-03-05T09:20:59Z,4072460139,213,6.0,4072460135,141,24.9,4072460131,56,Center,4072460137,212,56.2,4072460129,199,,4072460133,140,66.0,4072460141,1,,,,,7nlpu8ocv423vqaooks0hifze,G. Dietsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344469,269,1,1,26,12,3ix9om1svhd6obl0mbk1otgop,1,36.1,69.5,2023-03-04T17:42:28.521Z,2023-03-05T09:20:59Z,4072460323,3,,4074368225,178,,4072460327,140,45.8,4072460333,213,6.2,4072460325,56,Back,4072460331,212,10.2,4072460329,141,68.2,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344481,270,49,1,26,14,3ix9om1svhd6obl0mbk1otgop,1,45.6,63.5,2023-03-04T17:42:30.226Z,2023-03-05T09:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344555,271,1,1,26,14,3ix9om1svhd6obl0mbk1otgop,1,45.4,63.4,2023-03-04T17:42:30.290Z,2023-03-05T09:20:58Z,4072460687,213,3.5,4072460681,140,13.2,4072460679,56,Back,4072460683,141,47.0,4072460689,1,,4074368527,178,,4072460685,212,35.6,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344569,272,1,1,26,18,3ix9om1svhd6obl0mbk1otgop,1,22,37.8,2023-03-04T17:42:34.538Z,2023-03-05T09:20:57Z,4072460759,56,Back,4072460765,212,11.4,4072460761,140,28.6,4074368719,178,,4072460767,213,5.4,4072460763,141,24.4,,,,,,,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344659,273,1,1,26,21,3ix9om1svhd6obl0mbk1otgop,1,31.9,23.3,2023-03-04T17:42:36.892Z,2023-03-05T09:20:56Z,4074368801,178,,4072461255,212,16.9,4072461257,213,5.5,4072461251,140,43.3,4072461249,56,Back,4072461253,141,5.8,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344703,274,1,1,26,24,3ix9om1svhd6obl0mbk1otgop,1,48.9,2.8,2023-03-04T17:42:40.480Z,2023-03-05T09:20:55Z,4074368825,178,,4072461449,213,2.6,4072461445,141,24.0,4072461447,212,27.6,4072461441,56,Back,4072461443,140,26.5,,,,,,,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515344811,275,1,1,26,28,3ix9om1svhd6obl0mbk1otgop,1,34.6,23.2,2023-03-04T17:42:43.676Z,2023-03-05T09:20:54Z,4072461931,212,37.3,4072461919,56,Back,4074368883,178,,4072461927,141,78.1,4072461939,1,,4072461923,140,34.3,4072461935,213,1.6,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
