id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/17/value,assist
2481973345,203,6,1,24,5,jb4xejoxjfk5a0a50bo8hvst,0,9.6,37.4,2022-11-05T17:39:15.006Z,2022-11-06T04:12:21Z,3896755771,73,,3896755769,56,Back,3896755835,233,188,,,,,,,,,,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481973963,189,1,1,24,37,2989v3kho9h5jaboe1nr7lx21,0,99.5,99.5,2022-11-05T17:39:46.701Z,2022-11-06T08:00:55Z,3896758693,223,,3896758689,6,,3896758697,140,96.4,3896758713,1,,3896758691,155,,3896758687,2,,3896758699,141,49.9,3897384769,20,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,3896758965,233,204,3896758695,56,Center,3896758707,213,3896758701,212,33.9,4.6,3898039177,178,,,,,,,,,,,,,,,,,,,,,,
2481974017,204,41,1,24,38,jb4xejoxjfk5a0a50bo8hvst,1,2.2,51.4,2022-11-05T17:39:48.413Z,2022-11-06T08:57:03Z,3896758921,141,92.7,3896758923,212,28.9,3896758925,213,1.3,3898039251,388,,3896758919,140,8.6,3897385165,378,,3896758973,233,189,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974097,191,61,1,24,47,2989v3kho9h5jaboe1nr7lx21,0,91.2,21.2,2022-11-05T17:39:56.971Z,2022-11-06T08:21:10Z,3898039435,178,,3896759381,56,Center,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974089,205,49,1,24,48,jb4xejoxjfk5a0a50bo8hvst,1,12.5,71.2,2022-11-05T17:39:57.975Z,2022-11-06T08:49:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974179,206,3,1,24,50,jb4xejoxjfk5a0a50bo8hvst,0,38.7,72.8,2022-11-05T17:40:00.405Z,2022-11-06T08:34:15Z,3897471903,233,192,3898039657,178,,3896759747,56,Back,3896759749,286,,3897386153,465,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974215,192,7,1,24,52,2989v3kho9h5jaboe1nr7lx21,0,61.3,27.2,2022-11-05T17:40:02.006Z,2022-11-06T08:34:16Z,3896759913,285,,3896759911,56,Center,3898039787,389,,3896759977,233,206,3897386371,383,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974223,207,61,1,24,53,jb4xejoxjfk5a0a50bo8hvst,0,46.6,70.4,2022-11-05T17:40:03.180Z,2022-11-06T08:49:02Z,3896759933,56,Back,3898041953,389,,3898041951,21,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974219,193,49,1,24,54,2989v3kho9h5jaboe1nr7lx21,1,50.8,26.3,2022-11-05T17:40:04.160Z,2022-11-06T08:49:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974237,194,1,1,24,54,2989v3kho9h5jaboe1nr7lx21,1,50.6,26.6,2022-11-05T17:40:04.212Z,2022-11-06T08:49:02Z,3896760055,141,41.3,3896760051,56,Back,3896760057,212,17.6,3896760053,140,36.8,3898040511,178,,3896760059,213,2.5,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974241,195,61,1,24,55,2989v3kho9h5jaboe1nr7lx21,1,44.9,36.3,2022-11-05T17:40:04.969Z,2022-11-06T08:49:01Z,3898041791,178,,3896760073,56,Back,,,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974249,208,49,1,24,56,jb4xejoxjfk5a0a50bo8hvst,1,55.6,48.8,2022-11-05T17:40:06.606Z,2022-11-06T08:49:01Z,,,,,,,,,,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974273,209,1,1,24,59,jb4xejoxjfk5a0a50bo8hvst,1,49.7,58.5,2022-11-05T17:40:09.017Z,2022-11-06T08:49:00Z,3896760279,213,2.4,3898042253,178,,3896760271,56,Back,3896760277,212,6.7,3896760273,140,45.0,3896760275,141,65.2,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974297,210,1,1,25,0,jb4xejoxjfk5a0a50bo8hvst,1,46.8,66.2,2022-11-05T17:40:10.109Z,2022-11-06T08:48:59Z,3896760411,56,Back,3896760417,212,12.3,3896760413,140,46.5,3896760415,141,48.1,3898042307,178,,3896760419,213,4.7,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974387,211,1,1,25,2,jb4xejoxjfk5a0a50bo8hvst,1,49.1,49.9,2022-11-05T17:40:12.322Z,2022-11-06T08:48:58Z,3896760935,140,59.8,3896760933,56,Right,3896760937,141,4.7,3896760939,212,32.7,3898042395,178,,3898343049,1,,3896760941,213,5.1,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974431,212,1,1,25,8,jb4xejoxjfk5a0a50bo8hvst,1,69.9,7.5,2022-11-05T17:40:17.712Z,2022-11-06T08:48:57Z,3896761119,141,8.8,3896761115,56,Right,3896761123,213,3.1,3896761117,140,55.3,3898042503,178,,3896761121,212,15.4,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974513,213,1,1,25,10,jb4xejoxjfk5a0a50bo8hvst,1,56.2,12.2,2022-11-05T17:40:20.324Z,2022-11-06T08:48:56Z,3896761551,213,2.3,3896761545,140,41.3,3896761547,141,37.7,3896761543,56,Back,3896761549,212,23.4,3898042577,178,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974521,214,1,1,25,13,jb4xejoxjfk5a0a50bo8hvst,1,46.3,40.1,2022-11-05T17:40:23.548Z,2022-11-06T08:48:55Z,3896761585,141,51.0,3896761583,140,55.5,3898042645,178,,3896761587,212,12.2,3896761581,56,Center,3896761589,213,0.7,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974677,215,1,1,25,14,jb4xejoxjfk5a0a50bo8hvst,1,57.1,48,2022-11-05T17:40:24.562Z,2022-11-06T08:48:55Z,3896762275,141,40.7,3898042741,178,,3896762277,212,16.0,3896762271,56,Back,3896762273,140,42.6,3896762279,213,3.5,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974695,216,1,1,25,23,jb4xejoxjfk5a0a50bo8hvst,0,48.9,47,2022-11-05T17:40:33.021Z,2022-11-06T08:48:53Z,3896762399,212,21.0,3896762401,213,0.1,3896762395,140,68.8,3896762397,141,49.3,3898042837,178,,3896762393,56,Center,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974741,196,1,1,25,24,2989v3kho9h5jaboe1nr7lx21,0,29.9,53.2,2022-11-05T17:40:34.273Z,2022-11-06T08:48:52Z,3896762611,213,0.4,3896762603,56,Center,3896762601,157,,3896762607,141,72.4,3896762613,1,,3898043005,178,,3896762605,140,60.9,3896762609,212,35.1,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974841,217,4,1,25,30,jb4xejoxjfk5a0a50bo8hvst,1,35,30.7,2022-11-05T17:40:40.198Z,2022-11-06T08:48:51Z,3896763235,152,,3896763229,13,,3896763231,295,,3896763237,286,,3896763233,56,Back,3896763415,233,197,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481974871,197,4,1,25,30,2989v3kho9h5jaboe1nr7lx21,0,65,69.3,2022-11-05T17:40:40.199Z,2022-11-06T08:48:51Z,3896763371,56,Center,3896763369,295,,3896763373,152,,3896763375,285,,3898043139,178,,3896763427,233,217,3896763367,13,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975237,218,1,1,25,52,jb4xejoxjfk5a0a50bo8hvst,1,36.1,32.7,2022-11-05T17:41:02.573Z,2022-11-06T08:48:50Z,3896764991,152,,3896764997,140,36.6,3896764989,5,,3896764993,56,Back,3896765001,141,66.3,3896765013,213,1.5,3898043375,178,,3896765005,212,22.9,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975285,219,1,1,25,56,jb4xejoxjfk5a0a50bo8hvst,1,37.9,68,2022-11-05T17:41:05.919Z,2022-11-06T08:48:50Z,3896765239,141,94.2,3898043455,178,,3896765241,212,19.3,3896765243,213,1.2,3896765235,56,Back,3896765237,140,44.9,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975337,220,1,1,25,59,jb4xejoxjfk5a0a50bo8hvst,1,48.4,87,2022-11-05T17:41:09.340Z,2022-11-06T08:48:48Z,3896765509,212,25.5,3896765511,213,4.3,3896765503,56,Back,3896765507,141,53.4,3898043555,178,,3896765505,140,37.6,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975343,221,1,1,26,3,jb4xejoxjfk5a0a50bo8hvst,0,41.7,49.3,2022-11-05T17:41:12.683Z,2022-11-06T08:48:47Z,3896765561,212,32.0,3896765555,56,Right,3896765563,213,5.6,3896765557,140,64.6,3898043667,178,,3896765559,141,18.3,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975347,198,49,1,26,4,2989v3kho9h5jaboe1nr7lx21,1,33.4,82.4,2022-11-05T17:41:14.308Z,2022-11-06T08:48:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975373,199,1,1,26,5,2989v3kho9h5jaboe1nr7lx21,1,36.8,81.7,2022-11-05T17:41:15.441Z,2022-11-06T08:48:46Z,3896765739,141,90.5,3896765743,213,0.5,3896765741,212,12.9,3896765735,56,Back,3896765737,140,47.7,3898044011,178,,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975419,200,1,1,26,7,2989v3kho9h5jaboe1nr7lx21,0,51.5,84.6,2022-11-05T17:41:17.385Z,2022-11-06T08:48:46Z,3896765999,141,94.2,3898044067,178,,3896766003,213,0.2,3896765997,140,77.1,3896766001,212,27.7,3896765995,56,Left,,,,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975431,222,49,1,26,10,jb4xejoxjfk5a0a50bo8hvst,1,22.6,14.3,2022-11-05T17:41:20.105Z,2022-11-06T08:48:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975507,223,1,1,26,13,jb4xejoxjfk5a0a50bo8hvst,1,1.6,8,2022-11-05T17:41:22.754Z,2022-11-06T08:48:45Z,3896766443,56,Back,3896766447,141,37.4,3898048061,178,,3896766451,213,1.5,3896766445,140,3.1,3896766449,212,20.1,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975527,224,1,1,26,15,jb4xejoxjfk5a0a50bo8hvst,0,4.1,33.8,2022-11-05T17:41:25.426Z,2022-11-06T08:48:44Z,3896766533,140,47.5,3898048165,178,,3896766531,56,Back,3896766537,212,51.7,3896766529,155,,3896766535,141,0.0,3896766541,1,,3896766539,213,5.8,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975749,201,5,1,26,19,2989v3kho9h5jaboe1nr7lx21,1,51,102,2022-11-05T17:41:28.705Z,2022-11-06T04:19:37Z,3896767651,347,,3896767649,56,Left,3896767661,233,225,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975533,225,5,1,26,19,jb4xejoxjfk5a0a50bo8hvst,0,49,-2,2022-11-05T17:41:28.705Z,2022-11-06T04:19:38Z,3896766565,347,,3896766561,56,Back,3896767683,233,201,,,,,,,,,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975763,202,1,1,26,33,2989v3kho9h5jaboe1nr7lx21,1,54.2,100,2022-11-05T17:41:43.426Z,2022-11-06T08:48:44Z,3896767725,107,,3896767727,56,Left,3896767735,213,5.6,3896767729,140,62.2,3896767733,212,11.3,3896767731,141,90.9,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975799,203,1,1,26,37,2989v3kho9h5jaboe1nr7lx21,1,67.4,75.1,2022-11-05T17:41:46.852Z,2022-11-06T08:48:43Z,3896767949,140,60.4,3898048835,178,,3896767953,212,14.9,3896767951,141,94.2,3896767955,213,2.1,3896767947,56,Left,,,,,,,eakj3xa0pa88pajbvasbwqwdm,E. Bocat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975835,204,1,1,26,39,2989v3kho9h5jaboe1nr7lx21,1,65.7,92.7,2022-11-05T17:41:49.245Z,2022-11-06T08:48:43Z,3896768137,155,,3896768145,212,21.5,3896768139,56,Left,3898048901,178,,3896768147,213,0.2,3896768141,140,85.9,3896768143,141,98.3,,,,a375qgbjxnpucpz3hprf2fkr9,C. Brüls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975855,205,1,1,26,43,2989v3kho9h5jaboe1nr7lx21,0,94.9,97.7,2022-11-05T17:41:53.446Z,2022-11-06T08:48:42Z,3898049055,178,,3896768261,56,Center,3896768267,212,28.5,3896768263,140,90.6,3897392081,72,,3896768265,141,56.3,3896768257,2,,3896768259,155,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,3897392077,224,,3896768269,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975905,226,12,1,26,44,jb4xejoxjfk5a0a50bo8hvst,1,5.8,40.6,2022-11-05T17:41:54.629Z,2022-11-06T08:48:42Z,3896768573,140,2.2,3896768571,56,Back,3896768577,141,46.3,3896768583,212,5.4,3898049253,178,,3896768587,213,2.3,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975915,227,10,1,26,45,jb4xejoxjfk5a0a50bo8hvst,1,0.9,48.1,2022-11-05T17:41:55.218Z,2022-11-06T08:48:41Z,3896768621,182,,3896769067,139,,3896768623,56,Back,3897392585,377,,3896777345,179,,3896777341,174,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975877,206,13,1,26,48,2989v3kho9h5jaboe1nr7lx21,1,95.3,66,2022-11-05T17:41:57.953Z,2022-11-06T08:48:41Z,3897393235,214,,3896768437,22,,3896770055,83,,3896770065,230,97,3898049503,178,,3896769351,20,,3896768439,65,,3896770067,231,56.7,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,3896770061,328,,3896770063,458,,3896770057,102,3896770059,103,18.1,56.5,3896768441,56,,,,,,,,,,,,,,Center,,,,,,,,
2481975891,207,5,1,26,48,2989v3kho9h5jaboe1nr7lx21,0,100.9,59.6,2022-11-05T17:41:58.226Z,2022-11-06T04:20:40Z,3896768517,56,Center,3896768519,346,,3896768729,233,228,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481975941,228,5,1,26,48,jb4xejoxjfk5a0a50bo8hvst,1,-0.9,40.4,2022-11-05T17:41:58.226Z,2022-11-06T04:20:39Z,3896768689,346,,3896768687,56,Back,3896768725,233,207,,,,,,,,,,,,,,,,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976271,229,1,1,27,8,jb4xejoxjfk5a0a50bo8hvst,1,5.1,62,2022-11-05T17:42:18.402Z,2022-11-06T09:18:38Z,3896770297,124,,3896770305,212,10.7,3896770299,56,Back,3896770301,140,7.8,3896770307,213,5.0,3896770303,141,46.8,3896770311,237,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976337,230,1,1,27,11,jb4xejoxjfk5a0a50bo8hvst,1,7.9,50.6,2022-11-05T17:42:21.386Z,2022-11-06T08:48:40Z,3896770673,1,,3896770671,213,1.0,3896770669,212,35.6,3898050039,178,,3896770667,141,94.5,3896770661,155,,3896770663,56,Back,3896770665,140,26.3,9ch1zw030nu94b2v7t9pzyqne,T. Galjé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482103401,837,3,1,27,17,jb4xejoxjfk5a0a50bo8hvst,0,44.3,94.6,2022-11-05T17:42:26.872Z,2022-11-06T08:48:39Z,3897470007,464,,3897470003,56,Back,3897470005,286,,3898050087,178,,3897470009,467,4rwvkp9xlyv314ceglbauou6t,,,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976341,231,4,1,27,17,jb4xejoxjfk5a0a50bo8hvst,1,46.5,96.6,2022-11-05T17:42:27.169Z,2022-11-06T08:48:39Z,3896770693,265,,3896770921,286,,3896770689,56,Back,3896770691,152,,3896770915,233,208,3896770687,13,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976367,208,4,1,27,17,2989v3kho9h5jaboe1nr7lx21,0,53.5,3.4,2022-11-05T17:42:27.170Z,2022-11-06T08:48:38Z,3896770843,265,,3896770847,285,,3896770931,233,231,3898050143,178,,3896770839,152,,3896770837,56,Right,3896770835,13,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976529,232,1,1,27,28,jb4xejoxjfk5a0a50bo8hvst,1,52.7,91,2022-11-05T17:42:37.845Z,2022-11-06T08:48:38Z,3896771719,56,Back,3896771729,1,,3897395155,189,,3898050205,178,,3896771725,212,36.8,3896771715,5,,3896771721,140,28.5,3896771727,213,3.9,e44sv1k4belucgkkem7qtkpd6,V. Guillaume,,3896771717,152,,3896771723,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976547,233,1,1,27,30,jb4xejoxjfk5a0a50bo8hvst,1,34.6,56.5,2022-11-05T17:42:40.281Z,2022-11-06T08:48:37Z,3896771823,140,32.0,3896771827,212,18.4,3896771821,56,Back,3898050267,178,,3896771825,141,29.7,3896771829,213,4.6,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976559,234,1,1,27,31,jb4xejoxjfk5a0a50bo8hvst,1,36.4,32.8,2022-11-05T17:42:41.049Z,2022-11-06T08:48:37Z,3896771909,212,25.9,3898050413,178,,3896771907,141,5.5,3896771911,213,5.5,3896771903,56,Right,3896771905,140,53.6,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976565,235,1,1,27,32,jb4xejoxjfk5a0a50bo8hvst,0,47.6,7.1,2022-11-05T17:42:42.611Z,2022-11-06T08:48:37Z,3896771935,141,6.5,3898050503,178,,3896771939,213,6.3,3896771937,212,20.4,3896771931,56,Right,3896771933,140,67.0,,,,,,,9bnvh1i6mu45yvkz257c0x1at,M. Sambu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976653,209,1,1,27,36,2989v3kho9h5jaboe1nr7lx21,1,22,95.3,2022-11-05T17:42:46.145Z,2022-11-06T08:48:36Z,3896772419,212,21.3,3898050583,178,,3896772415,140,6.8,3896772417,141,74.5,3896772421,213,3.9,3896772413,56,Back,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976655,210,49,1,27,38,2989v3kho9h5jaboe1nr7lx21,1,5.7,70.7,2022-11-05T17:42:47.772Z,2022-11-06T08:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976679,211,1,1,27,38,2989v3kho9h5jaboe1nr7lx21,0,5.8,70.8,2022-11-05T17:42:47.820Z,2022-11-06T08:48:36Z,3898050703,178,,3896772569,213,0.3,3896772571,1,,3896772559,157,,3896772565,141,94.7,3896772561,56,Left,3896772567,212,52.3,3896772563,140,53.1,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976687,236,49,1,27,41,jb4xejoxjfk5a0a50bo8hvst,1,49.2,3.1,2022-11-05T17:42:51.143Z,2022-11-06T08:48:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976735,237,1,1,27,44,jb4xejoxjfk5a0a50bo8hvst,1,40,16.8,2022-11-05T17:42:54.019Z,2022-11-06T08:48:35Z,3896772843,213,2.5,3896772841,212,12.8,3896772839,141,28.2,3896772837,140,30.3,3898051047,178,,3896772835,56,Back,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976771,238,1,1,27,46,jb4xejoxjfk5a0a50bo8hvst,1,35,34.3,2022-11-05T17:42:56.315Z,2022-11-06T08:48:34Z,3896772997,140,41.0,3896772995,56,Back,3896773001,212,6.8,3896773003,213,0.4,3898051121,178,,3896772999,141,37.9,,,,,,,a52575bcqr3acuweauiyzsb56,M. Mbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976811,239,1,1,27,49,jb4xejoxjfk5a0a50bo8hvst,1,43.6,41.9,2022-11-05T17:42:59.370Z,2022-11-06T08:48:32Z,3896773149,213,1.0,3898051235,178,,3896773143,140,53.9,3896773141,56,Center,3896773147,212,21.4,3896773145,141,69.1,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976925,240,1,1,27,52,jb4xejoxjfk5a0a50bo8hvst,1,55.4,72.5,2022-11-05T17:43:01.858Z,2022-11-06T08:48:32Z,3896773781,141,93.5,3896773783,212,25.0,3896773785,213,0.6,3896773779,140,75.0,3896773777,56,Left,3898051271,178,,,,,,,,e44sv1k4belucgkkem7qtkpd6,V. Guillaume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976957,241,1,1,27,58,jb4xejoxjfk5a0a50bo8hvst,1,60.8,85.1,2022-11-05T17:43:08.485Z,2022-11-06T08:48:30Z,3896773985,56,Center,3896773993,213,4.3,3896773989,141,58.1,3896773991,212,20.2,3896773987,140,52.7,3898051343,178,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481976997,242,1,1,28,2,jb4xejoxjfk5a0a50bo8hvst,1,52.5,56.6,2022-11-05T17:43:12.035Z,2022-11-06T08:48:29Z,3896774209,212,22.2,3898051397,178,,3896774205,140,46.4,3896774203,56,Back,3896774211,213,4.4,3896774207,141,25.3,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481977037,243,1,1,28,6,jb4xejoxjfk5a0a50bo8hvst,1,53.8,18.1,2022-11-05T17:43:15.866Z,2022-11-06T08:48:29Z,3896774399,212,10.8,3896774401,213,0.4,3896774395,140,63.3,3898051471,178,,3896774397,141,24.0,3896774393,56,Center,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
