id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value
2499354319,375,1,1,41,1,3ix9om1svhd6obl0mbk1otgop,1,92.9,80.3,2023-01-21T17:57:12.122Z,2023-01-22T07:13:06Z,3988348863,56,Center,3988348865,140,77.1,3988348873,213,3.6,3989326905,178,,3988348869,212,18.3,3988348867,141,68.8,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354321,376,50,1,41,2,3ix9om1svhd6obl0mbk1otgop,1,82.3,73.3,2023-01-21T17:57:13.153Z,2023-01-22T07:13:05Z,3988348877,56,Center,3988348879,286,,3988348953,233,396,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354331,396,7,1,41,2,2b57rbw94i9ohnbch52owvqtq,0,17.7,26.7,2023-01-21T17:57:13.612Z,2023-01-22T07:13:04Z,3988348931,56,Back,3988348933,285,,3988348945,233,376,3989092795,385,,3989327085,178,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354333,377,50,1,41,4,3ix9om1svhd6obl0mbk1otgop,1,83.4,84.2,2023-01-21T17:57:14.973Z,2023-01-22T07:13:04Z,3988348935,56,Left,3988349031,233,397,3988348937,286,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354347,397,7,1,41,4,2b57rbw94i9ohnbch52owvqtq,1,16.6,15.8,2023-01-21T17:57:15.469Z,2023-01-22T07:13:03Z,3988349013,285,,3989327271,178,,3988349011,56,Back,3988349015,233,377,3989092859,383,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354355,398,1,1,41,6,2b57rbw94i9ohnbch52owvqtq,0,12.6,6.1,2023-01-21T17:57:17.599Z,2023-01-22T07:13:03Z,3989327359,178,,3988349061,213,5.9,3988349055,140,23.5,3988349053,56,Back,3988349057,141,0.0,3988349059,212,12.5,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354361,378,5,1,41,8,3ix9om1svhd6obl0mbk1otgop,1,78.7,101.4,2023-01-21T17:57:19.378Z,2023-01-22T04:11:41Z,3988349085,347,,3988349083,56,Left,3988349095,233,399,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354357,399,5,1,41,8,2b57rbw94i9ohnbch52owvqtq,0,21.3,-1.4,2023-01-21T17:57:19.378Z,2023-01-22T04:11:42Z,3988349129,233,378,3988349067,56,Back,3988349069,347,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354511,379,1,1,41,27,3ix9om1svhd6obl0mbk1otgop,0,86.5,100,2023-01-21T17:57:38.450Z,2023-01-22T07:13:02Z,3988349897,213,4.6,3988349887,107,,3988349889,56,Left,3988349893,141,88.4,3988349891,140,85.5,3988349895,212,9.0,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499545431,1068,67,1,41,28,2b57rbw94i9ohnbch52owvqtq,1,11.4,13.4,2023-01-21T17:57:39.326Z,2023-01-22T07:13:02Z,3989377691,233,999,,,,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499545427,999,67,1,41,28,3ix9om1svhd6obl0mbk1otgop,0,88.6,86.6,2023-01-21T17:57:39.327Z,2023-01-22T07:13:02Z,3989377711,233,1068,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499491151,838,8,1,41,28,2b57rbw94i9ohnbch52owvqtq,1,11.1,14.3,2023-01-21T17:57:39.363Z,2023-01-22T07:13:01Z,3989327497,178,,3989093685,385,,3989093613,56,Back,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499491085,804,43,1,41,28,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-21T17:57:39.577Z,2023-01-21T23:21:08Z,3989093417,144,8,3989093343,56,Left,,,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354523,380,1,1,41,31,3ix9om1svhd6obl0mbk1otgop,1,78.2,94.8,2023-01-21T17:57:41.978Z,2023-01-22T07:13:01Z,3989330375,389,,3988349967,56,Left,3988349975,141,84.8,3988349971,140,70.9,3988349977,212,10.2,3988349981,213,3.9,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354531,381,3,1,41,33,3ix9om1svhd6obl0mbk1otgop,1,68.8,88.3,2023-01-21T17:57:44.016Z,2023-01-22T07:12:59Z,3989330431,178,,3988636699,233,814,3989093967,464,,3988350033,56,Left,3988350035,286,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499407895,814,45,1,41,33,2b57rbw94i9ohnbch52owvqtq,0,31.2,11.7,2023-01-21T17:57:44.016Z,2023-01-22T07:13:00Z,3988636909,233,381,3988636627,56,Back,3988636631,285,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354533,382,50,1,41,34,3ix9om1svhd6obl0mbk1otgop,1,68.9,87.9,2023-01-21T17:57:45.153Z,2023-01-22T07:12:58Z,3988350037,56,Left,3988350039,286,,3988350227,233,400,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354569,400,7,1,41,34,2b57rbw94i9ohnbch52owvqtq,0,31.1,12.1,2023-01-21T17:57:45.173Z,2023-01-22T07:12:57Z,3988350199,56,Back,3988350201,285,,3989330579,178,,3988350205,233,382,3989093983,385,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354559,383,1,1,41,36,3ix9om1svhd6obl0mbk1otgop,1,77.8,80,2023-01-21T17:57:46.974Z,2023-01-22T07:12:57Z,3988350161,213,1.9,3988350153,56,Left,3988350155,140,75.9,3989330659,178,,3988350159,212,6.2,3988350157,141,88.7,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354579,384,1,1,41,37,3ix9om1svhd6obl0mbk1otgop,0,78.4,88.8,2023-01-21T17:57:48.526Z,2023-01-22T07:12:55Z,3988350249,140,80.8,3988350259,213,1.3,3988350257,212,9.1,3989330783,178,,3988350245,56,Left,3988350253,141,100.0,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354581,385,5,1,41,40,3ix9om1svhd6obl0mbk1otgop,0,78.5,101.5,2023-01-21T17:57:50.867Z,2023-01-22T04:16:50Z,3988350591,233,401,3988350273,347,,3988350271,56,Left,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354635,401,5,1,41,40,2b57rbw94i9ohnbch52owvqtq,1,21.5,-1.5,2023-01-21T17:57:50.867Z,2023-01-22T04:16:49Z,3988350563,56,Back,3988350565,347,,3988350571,233,385,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354653,402,1,1,41,46,2b57rbw94i9ohnbch52owvqtq,1,19.2,0,2023-01-21T17:57:57.358Z,2023-01-22T07:12:55Z,3988350665,56,Back,3988350663,107,,3988350667,140,9.7,3988350675,213,2.4,3988350673,212,13.5,3988350671,141,12.0,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354675,403,1,1,41,48,2b57rbw94i9ohnbch52owvqtq,0,10.7,11.6,2023-01-21T17:57:59.316Z,2023-01-22T07:12:54Z,3988350793,141,7.3,3988350791,140,67.3,3989330943,178,,3988350795,212,59.5,3988350787,157,,3988350789,56,Right,3988350797,213,6.2,3988350799,1,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354717,387,1,1,41,53,3ix9om1svhd6obl0mbk1otgop,0,39.9,93.6,2023-01-21T17:58:03.715Z,2023-01-22T07:12:53Z,3988351017,140,45.5,3988351019,141,53.6,3989095749,157,,3988351015,56,Back,3989095751,1,,3988351021,212,27.8,3988351023,213,4.9,3989331063,178,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354749,404,1,1,42,0,2b57rbw94i9ohnbch52owvqtq,1,62.3,43.1,2023-01-21T17:58:11.067Z,2023-01-22T07:12:51Z,3988351227,212,29.9,3988351229,213,1.0,3988351225,141,80.0,3988351223,140,77.7,3988351221,56,Left,3989331297,178,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354757,405,1,1,42,3,2b57rbw94i9ohnbch52owvqtq,0,83.8,76.8,2023-01-21T17:58:14.512Z,2023-01-22T07:12:51Z,3988351285,140,95.4,3988351255,2,,3989095977,224,,3989331349,178,,3988351257,155,,3988351287,141,50.3,3988351283,56,Center,3989095979,72,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,3988351291,213,5.3,3988351289,212,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354777,388,12,1,42,5,3ix9om1svhd6obl0mbk1otgop,1,6.1,48.4,2023-01-21T17:58:15.644Z,2023-01-22T07:12:50Z,3988351359,141,37.9,3988351357,140,0.0,3988351429,167,,3989331467,178,,3988351383,15,,3988351361,212,10.5,3988351363,213,3.9,3988351355,56,Back,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354787,389,6,1,42,6,3ix9om1svhd6obl0mbk1otgop,0,0,26.4,2023-01-21T17:58:17.125Z,2023-01-22T04:17:31Z,3988351415,73,,3988351437,233,406,3988351413,56,Back,,,,,,,,,,,,,,,,5iuagsqdiiaadb5yuf7r4vzmc,C. Ravych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354789,406,6,1,42,6,2b57rbw94i9ohnbch52owvqtq,1,100,73.6,2023-01-21T17:58:17.125Z,2023-01-22T04:17:30Z,3988351419,73,,3988351431,233,389,3988351417,56,Center,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354999,407,1,1,42,43,2b57rbw94i9ohnbch52owvqtq,0,99.5,99.5,2023-01-21T17:58:53.935Z,2023-01-22T04:17:41Z,3988352687,213,4.4,3988352671,2,,3988352675,155,,3989096077,20,,3989331605,178,,3988352685,212,25.9,3988352677,223,,3988352681,140,92.8,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,3988352673,6,,3988352683,141,,3988352679,56,,,62.9,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355023,390,12,1,42,44,3ix9om1svhd6obl0mbk1otgop,1,3.9,37.2,2023-01-21T17:58:55.099Z,2023-01-22T07:12:50Z,3988352807,141,36.3,3988352809,212,21.6,3988352811,213,6.3,3988352803,56,Back,3988352847,15,,3989331685,178,,3988352805,140,24.5,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355033,408,15,1,42,46,2b57rbw94i9ohnbch52owvqtq,1,79.6,62.1,2023-01-21T17:58:56.911Z,2023-01-22T07:12:49Z,3988353421,146,82.4,3988353425,230,98.7,3988353411,102,47.6,3988353409,80,,3988352873,18,,3989096431,215,,3988353427,231,52.4,3988352875,56,Center,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3988353157,25,,3988353163,82,,3988353419,458,3989331699,178,,,3988353423,147,,61.7,3988353159,72,,,3988353457,233,391,3988353413,103,19,,,,,,,,,,,,,,,,,,,,,,,
2499355063,391,10,1,42,46,3ix9om1svhd6obl0mbk1otgop,1,18.1,40.9,2023-01-21T17:58:56.978Z,2023-01-22T07:12:48Z,3989331715,178,,3988353017,56,Back,3988353013,94,,3988353181,233,408,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355081,392,6,1,42,47,3ix9om1svhd6obl0mbk1otgop,0,0,39.1,2023-01-21T17:58:58.311Z,2023-01-22T04:18:00Z,3988353069,56,Back,3988353085,73,,3988353119,233,409,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355047,409,6,1,42,47,2b57rbw94i9ohnbch52owvqtq,1,100,60.9,2023-01-21T17:58:58.311Z,2023-01-22T04:18:01Z,3988353109,233,392,3988352923,56,Center,3988352925,73,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355213,410,1,1,43,13,2b57rbw94i9ohnbch52owvqtq,1,99.5,99.5,2023-01-21T17:59:24.621Z,2023-01-22T06:47:40Z,3988353999,223,,3988354003,140,93.0,3988354009,213,4.4,3988354347,210,13,3988353993,2,,3988353997,155,,3988354005,141,66.4,3989331833,178,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,3988354001,56,Center,3988354007,212,1,3988354349,154,3989096635,20,23.5,,3988353995,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355217,411,44,1,43,15,2b57rbw94i9ohnbch52owvqtq,1,95.4,63.2,2023-01-21T17:59:25.742Z,2023-01-22T07:12:48Z,3988354047,56,Center,3988354209,233,393,3988354049,286,,,,,,,,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355237,393,44,1,43,15,3ix9om1svhd6obl0mbk1otgop,0,4.6,36.8,2023-01-21T17:59:25.743Z,2023-01-22T07:12:47Z,3988354189,56,Back,3988354229,233,411,3988354191,285,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355219,412,13,1,43,15,2b57rbw94i9ohnbch52owvqtq,1,94.2,63.5,2023-01-21T17:59:25.773Z,2023-01-22T06:47:40Z,3988354365,103,6.9,3988354355,29,,3988354063,56,Center,3988354239,25,,3988354357,154,,3988354367,230,98.6,3988354363,102,57.6,3988354353,83,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,3989332015,388,,3988354359,55,,3988354245,328,3988354369,231,410,,3988354241,15,50.5,,3988354061,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355247,394,5,1,43,15,3ix9om1svhd6obl0mbk1otgop,1,-0.7,40.2,2023-01-21T17:59:26.491Z,2023-01-22T04:18:23Z,3988354247,56,Back,3988354249,346,,3988354251,233,413,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355223,413,5,1,43,15,2b57rbw94i9ohnbch52owvqtq,0,100.7,59.8,2023-01-21T17:59:26.491Z,2023-01-22T04:18:24Z,3988354087,346,,3988354257,233,394,3988354085,56,Center,,,,,,,,,,,,,,,,3zkgg98u1fvuospd2avl4qy2,I. Durdov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355429,395,1,1,43,42,3ix9om1svhd6obl0mbk1otgop,0,4.3,43.3,2023-01-21T17:59:53.390Z,2023-01-22T07:12:47Z,3988355325,124,,3988355339,74,,3988355337,1,,3988355335,213,6.2,3988355331,141,37.1,3988355333,212,68.3,3988355329,140,69.2,3988355327,56,Center,21ipfd9gxws9vqpw9002o8ve1,Warleson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355439,414,1,1,43,46,2b57rbw94i9ohnbch52owvqtq,1,38.5,67.3,2023-01-21T17:59:57.140Z,2023-01-22T07:12:46Z,3988355395,140,31.5,3988355391,3,,3988355393,56,Back,3988355399,212,18.6,3988355397,141,42.1,3989332213,178,,3988355401,213,4.3,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355441,415,49,1,43,47,2b57rbw94i9ohnbch52owvqtq,1,32.4,51.9,2023-01-21T17:59:58.474Z,2023-01-22T07:12:46Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355477,416,1,1,43,48,2b57rbw94i9ohnbch52owvqtq,1,33.1,49.6,2023-01-21T17:59:59.372Z,2023-01-22T07:12:45Z,3988355615,56,Center,3988355613,155,,3988355625,1,,3988355623,213,6.0,3988355621,212,47.9,3989334065,178,,3988355619,141,31.6,3988355617,140,77.2,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3988357459,154,,3988357457,210,1,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355479,417,15,1,43,54,2b57rbw94i9ohnbch52owvqtq,1,85.4,32.7,2023-01-21T18:00:04.886Z,2023-01-22T07:12:44Z,3988357461,78,,3988357465,154,,3988357481,230,96.2,3988356549,82,,3988355631,22,,3988357503,233,396,3988355635,56,Center,3988357471,102,49.3,3zkgg98u1fvuospd2avl4qy2,I. Durdov,3988357475,215,,3988357477,146,,3988357467,55,3989334159,178,89.1,416,3988357463,29,,,3988357479,147,39.3,,3988357483,231,46.1,3988355633,63,,3988356545,20,,3988357473,103,19,,,,,,,,,,,,,,,,,
2499355475,396,10,1,43,54,3ix9om1svhd6obl0mbk1otgop,1,13.5,64.3,2023-01-21T18:00:04.959Z,2023-01-22T07:12:43Z,3988356615,233,417,3988355611,56,Back,3989334213,178,,3988355609,94,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355503,397,49,1,43,57,3ix9om1svhd6obl0mbk1otgop,1,23.5,79.4,2023-01-21T18:00:08.302Z,2023-01-22T07:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355529,398,1,1,43,59,3ix9om1svhd6obl0mbk1otgop,1,35.1,86.4,2023-01-21T18:00:10.622Z,2023-01-22T07:12:41Z,3988355907,141,90.0,3989334351,178,,3988355909,212,40.2,3988355903,56,Left,3988355901,155,,3988355905,140,73.3,3988355913,1,,3988355911,213,0.1,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355531,399,3,1,44,3,3ix9om1svhd6obl0mbk1otgop,0,77.7,88.5,2023-01-21T18:00:14.432Z,2023-01-22T07:12:40Z,3989097327,465,,3989334451,178,,3988356263,233,418,3988355923,286,,3988355921,56,Left,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355573,418,7,1,44,3,2b57rbw94i9ohnbch52owvqtq,1,22.3,11.5,2023-01-21T18:00:14.549Z,2023-01-22T07:12:40Z,3989097355,385,,3988356191,285,,3988356223,233,399,3988356189,56,Back,3988356187,167,,3989334545,178,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355561,400,5,1,44,6,3ix9om1svhd6obl0mbk1otgop,1,83.8,101.5,2023-01-21T18:00:17.454Z,2023-01-22T04:22:07Z,3988356111,56,Left,3988356113,347,,3988356281,233,419,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355577,419,5,1,44,6,2b57rbw94i9ohnbch52owvqtq,0,16.2,-1.5,2023-01-21T18:00:17.454Z,2023-01-22T04:22:07Z,3988356209,56,Back,3988356211,347,,3988356287,233,400,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355575,401,1,1,44,10,3ix9om1svhd6obl0mbk1otgop,0,88.5,100,2023-01-21T18:00:20.813Z,2023-01-22T07:12:39Z,3988356199,141,84.5,3988356197,140,90.8,3988356193,107,,3988356195,56,Left,3988356201,212,11.7,3988356203,213,4.9,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355623,420,8,1,44,11,2b57rbw94i9ohnbch52owvqtq,1,7.5,21.8,2023-01-21T18:00:22.098Z,2023-01-22T10:19:42Z,3989483007,21,,3989097523,385,,3988356475,56,Back,3989382379,178,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355631,402,6,1,44,12,3ix9om1svhd6obl0mbk1otgop,1,100,85.4,2023-01-21T18:00:23.459Z,2023-01-22T04:22:26Z,3988356601,233,421,3988356519,56,Left,3988356521,73,,,,,,,,,,,,,,,,,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499355637,421,6,1,44,12,2b57rbw94i9ohnbch52owvqtq,0,0,14.6,2023-01-21T18:00:23.459Z,2023-01-22T04:22:26Z,3988356541,56,Back,3988356561,73,,3988356627,233,402,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499356021,403,1,1,45,0,3ix9om1svhd6obl0mbk1otgop,0,99.5,99.5,2023-01-21T18:01:10.763Z,2023-01-22T04:22:32Z,3989097623,20,,3988358813,2,,3988358835,212,27.1,3988358819,223,,3989335189,178,,3988358829,141,61.2,3988358821,56,Center,3988358825,140,92.2,84l7r4ud9ipuf9vc3ib5b4l0q,H. Siquet,3988358839,213,4.4,3988358815,6,,3988358817,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499356073,422,12,1,45,1,2b57rbw94i9ohnbch52owvqtq,1,5.8,41.1,2023-01-21T18:01:11.965Z,2023-01-22T07:12:39Z,3988359127,140,27.5,3989335269,178,,3988359129,141,52.4,3988359133,213,0.3,3988359131,212,24.0,3988359125,56,Back,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499356067,404,15,1,45,3,3ix9om1svhd6obl0mbk1otgop,1,73.7,48,2023-01-21T18:01:14.251Z,2023-01-22T07:12:39Z,3988359807,102,54.4,3988359357,25,,3988359815,328,,3988359825,231,51.3,3988359821,147,47.1,3988361225,76,,3988359359,20,,3988359809,103,19,3l1v52usaf9mmi9dwowdwv3e,A. Francis,3988359081,18,,3988359373,233,,3989335393,178,3988359363,82,423,,3988359817,458,,,3988359083,56,Center,,3989098055,215,,3988359819,146,82.4,3988359813,108,,3988359823,230,98,,,,,,,,,,,,,,,,,
