id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2497433705,442,12,2,52,4,2b57rbw94i9ohnbch52owvqtq,1,5.9,48.2,2023-01-14T18:29:05.333Z,2023-01-15T09:14:47Z,3979006641,388,,3978228293,212,13.9,3978228297,15,,3978228295,213,5.2,3978228287,56,Back,3978228291,141,30.5,3978228289,140,12.5,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433707,443,49,2,52,6,2b57rbw94i9ohnbch52owvqtq,1,15.4,63.5,2023-01-14T18:29:06.720Z,2023-01-15T09:14:47Z,,,,,,,,,,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433719,444,1,2,52,7,2b57rbw94i9ohnbch52owvqtq,0,17.8,59,2023-01-14T18:29:07.831Z,2023-01-15T09:14:46Z,3978228351,212,21.3,3978228355,1,,3979006839,178,,3978228345,56,Back,3978228347,140,22.0,3978228349,141,28.3,3978228343,157,,3978228353,213,4.9,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433727,495,1,2,52,10,b7jmo07lqav0wfe2mtlzyspak,0,74.2,67.6,2023-01-14T18:29:11.186Z,2023-01-15T09:14:45Z,3978228393,213,1.1,3979006947,178,,3978228385,56,Left,3978228387,140,86.6,3978228389,141,100.0,3978228383,3,,3978228391,212,26.2,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433773,445,5,2,52,14,2b57rbw94i9ohnbch52owvqtq,1,15.6,-1.2,2023-01-14T18:29:14.931Z,2023-01-15T06:44:06Z,3978228615,347,,3978228613,56,Back,3978228641,233,496,,,,,,,,,,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433729,496,5,2,52,14,b7jmo07lqav0wfe2mtlzyspak,0,84.4,101.2,2023-01-14T18:29:14.931Z,2023-01-15T06:44:06Z,3978228645,233,445,3978228395,56,Left,3978228397,347,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433785,446,1,2,52,22,2b57rbw94i9ohnbch52owvqtq,1,23.8,0,2023-01-14T18:29:22.906Z,2023-01-15T09:14:45Z,3978228707,140,21.7,3978228709,141,12.0,3978228713,213,1.8,3978228703,107,,3978228711,212,9.4,3978228705,56,Back,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433787,447,1,2,52,23,2b57rbw94i9ohnbch52owvqtq,0,25.4,11.2,2023-01-14T18:29:24.124Z,2023-01-15T09:14:45Z,3978228733,213,0.3,3978228729,141,25.5,3978228723,157,,3978228727,140,57.4,3978228725,56,Center,3979007245,178,,3978228735,1,,3978228731,212,35.0,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433809,497,1,2,52,26,b7jmo07lqav0wfe2mtlzyspak,0,42.8,72.2,2023-01-14T18:29:26.682Z,2023-01-15T09:14:44Z,3978228889,140,55.5,3978228891,141,89.6,3979007345,178,,3978228895,213,0.7,3978228887,56,Left,3978228885,3,,3978228893,212,17.8,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433813,448,1,2,52,28,2b57rbw94i9ohnbch52owvqtq,0,48.2,0.9,2023-01-14T18:29:29.115Z,2023-01-15T09:14:43Z,3978228927,56,Right,3978228933,212,22.1,3978228929,140,65.9,3978228931,141,18.5,3979007463,178,,3978228935,213,0.6,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433821,498,49,2,52,30,b7jmo07lqav0wfe2mtlzyspak,1,40.2,90.6,2023-01-14T18:29:30.800Z,2023-01-15T09:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433827,499,1,2,52,30,b7jmo07lqav0wfe2mtlzyspak,1,40.2,90.6,2023-01-14T18:29:30.821Z,2023-01-15T09:14:42Z,3978229023,213,4.8,3978229019,141,70.0,3978229017,140,41.8,3978229015,56,Back,3978229021,212,14.1,3979007611,178,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433831,500,1,2,52,32,b7jmo07lqav0wfe2mtlzyspak,1,47.9,75.6,2023-01-14T18:29:32.431Z,2023-01-15T09:14:41Z,3978229031,140,49.0,3978229035,212,21.9,3979007667,178,,3978229037,213,4.8,3978229033,141,43.4,3978229029,56,Back,,,,,,,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433853,501,1,2,52,34,b7jmo07lqav0wfe2mtlzyspak,1,46.7,41.9,2023-01-14T18:29:34.947Z,2023-01-15T09:14:40Z,3978229161,56,Back,3979007737,178,,3978229165,141,24.4,3978229167,212,16.0,3978229169,213,4.0,3978229163,140,36.5,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433863,502,1,2,52,39,b7jmo07lqav0wfe2mtlzyspak,0,42.1,9.5,2023-01-14T18:29:39.554Z,2023-01-15T09:14:39Z,3978229211,56,Center,3978229221,1,,3979007795,178,,3978229215,141,38.6,3978229217,212,50.8,3978229219,213,0.4,3978229209,155,,3978229213,140,86.7,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433867,449,52,2,52,43,2b57rbw94i9ohnbch52owvqtq,1,15.2,64.9,2023-01-14T18:29:43.803Z,2023-01-15T09:14:39Z,3978586097,376,,3979007971,178,,,,,,,,,,,,,,,,,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433891,450,1,2,52,45,2b57rbw94i9ohnbch52owvqtq,1,15,61.8,2023-01-14T18:29:45.956Z,2023-01-15T09:14:39Z,3978229417,140,22.2,3978229423,213,5.9,3978229419,141,57.3,3978229413,123,,3978229421,212,8.2,3979008037,178,,3978229415,56,Back,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433895,451,1,2,52,49,2b57rbw94i9ohnbch52owvqtq,1,26.1,43.1,2023-01-14T18:29:49.860Z,2023-01-15T09:14:37Z,3978229437,56,Back,3978229443,212,20.4,3978229439,140,26.1,3978229441,141,13.1,3979008157,178,,3978229445,213,4.7,,,,,,,7y7wrtvktvxfki86p41ptoell,M. Rodin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433909,452,1,2,52,52,2b57rbw94i9ohnbch52owvqtq,1,30.9,12.7,2023-01-14T18:29:52.725Z,2023-01-15T09:14:36Z,3979008229,178,,3978229515,56,Back,3978229521,212,14.5,3978229523,213,6.1,3978229519,141,8.6,3978229517,140,44.5,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433917,453,1,2,52,55,2b57rbw94i9ohnbch52owvqtq,1,42.9,5.3,2023-01-14T18:29:55.432Z,2023-01-15T09:14:35Z,3978229571,56,Back,3979008267,178,,3978229575,141,10.1,3978229577,212,22.6,3978229573,140,21.6,3978229579,213,3.0,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433931,454,1,2,52,57,2b57rbw94i9ohnbch52owvqtq,1,25.3,2.3,2023-01-14T18:29:57.805Z,2023-01-15T09:14:35Z,3979008391,178,,3978229707,212,33.9,3979117345,1,,3978229703,140,7.8,3978229709,213,2.1,3978229701,56,Back,3978229705,141,44.2,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433939,455,1,2,53,2,2b57rbw94i9ohnbch52owvqtq,1,9.4,63.9,2023-01-14T18:30:03.109Z,2023-01-15T09:14:34Z,3978229751,212,29.9,3979008491,178,,3978229745,56,Back,3978229747,140,32.5,3978229749,141,89.7,3978229743,155,,3978229753,213,0.6,,,,d0itp0eyxewvnm2shm0manw7p,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433943,456,44,2,53,4,2b57rbw94i9ohnbch52owvqtq,1,38.1,89.5,2023-01-14T18:30:05.057Z,2023-01-15T09:41:36Z,3978229771,285,,3978229773,233,503,3978229769,56,Back,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433935,503,44,2,53,4,b7jmo07lqav0wfe2mtlzyspak,0,61.9,10.5,2023-01-14T18:30:05.058Z,2023-01-15T09:14:33Z,3978229731,286,,3978229729,56,Right,3978229779,233,456,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433945,457,1,2,53,4,2b57rbw94i9ohnbch52owvqtq,0,36.9,90.2,2023-01-14T18:30:05.203Z,2023-01-15T09:41:36Z,3978229781,3,,3978229793,213,0.9,3978229789,141,91.7,3979008699,388,,3978229785,56,Back,3978229787,140,37.6,3978229783,168,,3978229791,212,1.3,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433957,505,61,2,53,4,b7jmo07lqav0wfe2mtlzyspak,1,62.7,9,2023-01-14T18:30:05.226Z,2023-01-15T09:14:32Z,3978229841,56,Right,3979008813,388,,3979008811,15,,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433967,458,5,2,53,5,2b57rbw94i9ohnbch52owvqtq,1,47.8,101.6,2023-01-14T18:30:06.203Z,2023-01-15T06:45:29Z,3978229899,347,,3978229965,233,504,3978229897,56,Back,,,,,,,,,,,,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433953,504,5,2,53,5,b7jmo07lqav0wfe2mtlzyspak,0,52.2,-1.6,2023-01-14T18:30:06.203Z,2023-01-15T06:45:29Z,3978229821,347,,3978229817,56,Right,3978229973,233,458,,,,,,,,,,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433987,459,1,2,53,10,2b57rbw94i9ohnbch52owvqtq,1,42.5,100,2023-01-14T18:30:10.952Z,2023-01-15T09:14:32Z,3978229995,141,75.9,3978229991,56,Center,3978229989,107,,3978229999,213,5.4,3978229993,140,55.0,3978229997,212,21.6,3979117281,1,,,,,3m13ipluel0m6cotha7n7vrop,T. Ndicka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497433993,460,1,2,53,11,2b57rbw94i9ohnbch52owvqtq,1,53,80.5,2023-01-14T18:30:12.126Z,2023-01-15T09:14:31Z,3978230041,212,6.6,3978230035,56,Left,3978230037,140,59.3,3978230043,213,0.0,3979009551,388,,3978230039,141,80.8,,,,,,,9m3bkbdedtddfeix57rj2f7c9,D. Atanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434007,461,1,2,53,14,2b57rbw94i9ohnbch52owvqtq,1,59.3,76.4,2023-01-14T18:30:14.589Z,2023-01-15T09:14:30Z,3978230131,56,Center,3978230135,140,73.1,3979117267,1,,3978230675,210,14,3978230147,213,5.1,3979009645,178,,3978230139,141,24.0,3978230143,212,38.5,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2497434009,462,14,2,53,17,2b57rbw94i9ohnbch52owvqtq,1,77.1,40,2023-01-14T18:30:18.326Z,2023-01-15T09:14:28Z,3978230159,22,,3978230679,29,,3978230161,18,,3978230689,215,,3978230681,55,461,3978230693,231,49.1,3978230687,103,4.4,3978230691,230,96.2,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,3978230677,73,3978230285,20,3978230685,102,55.4,,,,3979009753,178,,3978230163,56,Center,,,,,,,,,,,,,,,,,,,
2497434025,463,5,2,53,22,2b57rbw94i9ohnbch52owvqtq,0,101,85.2,2023-01-14T18:30:23.169Z,2023-01-15T06:46:21Z,3978230257,346,,3978230255,56,Left,3978230281,233,506,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434027,506,5,2,53,22,b7jmo07lqav0wfe2mtlzyspak,1,-1,14.8,2023-01-14T18:30:23.169Z,2023-01-15T06:46:21Z,3978230273,233,463,3978230259,56,Back,3978230261,346,,,,,,,,,,,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434087,507,1,2,53,41,b7jmo07lqav0wfe2mtlzyspak,1,3.6,48.6,2023-01-14T18:30:42.268Z,2023-01-15T09:14:27Z,3978230625,141,86.6,3978230641,189,,3978230621,56,Back,3978230633,237,,3978230619,124,,3978230623,140,5.7,3978230629,213,1.5,3978230627,212,25.9,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434099,508,1,2,53,45,b7jmo07lqav0wfe2mtlzyspak,0,5.7,89.6,2023-01-14T18:30:45.514Z,2023-01-15T09:14:27Z,3978230721,212,22.0,3978230715,56,Back,3978230717,140,26.6,3978230723,213,6.2,3979010021,178,,3978230719,141,87.2,,,,,,,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497581321,1122,67,2,53,46,b7jmo07lqav0wfe2mtlzyspak,1,31.3,79.2,2023-01-14T18:30:47.288Z,2023-01-15T09:41:37Z,3979031581,233,1006,,,,,,,,,,,,,,,,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497581317,1006,67,2,53,46,2b57rbw94i9ohnbch52owvqtq,0,68.7,20.8,2023-01-14T18:30:47.289Z,2023-01-15T09:14:26Z,3979031601,233,1122,,,,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497501657,894,1,2,53,46,b7jmo07lqav0wfe2mtlzyspak,1,32.1,80.2,2023-01-14T18:30:47.298Z,2023-01-15T09:41:37Z,3978599273,140,24.7,3978599279,213,3.9,3978599277,212,11.2,3979010159,178,,3978599275,141,68.3,3978599271,56,Back,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434111,464,43,2,53,47,2b57rbw94i9ohnbch52owvqtq,1,0,0,2023-01-14T18:30:48.341Z,2023-01-14T21:34:35Z,3978230793,56,Center,3978599171,144,8,,,,,,,,,,,,,,,,,,,8thfkx6q306ewh6mlba8ztqzt,A. Amade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434137,509,1,2,53,49,b7jmo07lqav0wfe2mtlzyspak,1,30,71.7,2023-01-14T18:30:49.687Z,2023-01-15T09:14:24Z,3978230931,56,Back,3979010273,178,,3978230935,141,78.3,3978230937,212,8.5,3978230939,213,0.6,3978230933,140,36.9,,,,,,,ezg4lhvy2z4pkyvfrmi17y11x,B. Verstraete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434141,510,1,2,53,52,b7jmo07lqav0wfe2mtlzyspak,1,55.8,86.7,2023-01-14T18:30:53.223Z,2023-01-15T09:14:23Z,3978230967,213,0.2,3978230963,141,91.5,3979010367,178,,3978230959,56,Left,3978230961,140,72.9,3978230965,212,18.2,,,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434157,511,1,2,53,54,b7jmo07lqav0wfe2mtlzyspak,1,67.9,99.5,2023-01-14T18:30:54.579Z,2023-01-15T09:14:22Z,3978231055,56,Left,3978231063,213,5.8,3978231061,212,22.2,3978231059,141,85.0,3979010425,178,,3978231057,140,86.8,,,,,,,9aafa664l1husrkrgqv25l42d,N. Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434183,512,1,2,53,57,b7jmo07lqav0wfe2mtlzyspak,1,87.9,77.5,2023-01-14T18:30:57.782Z,2023-01-15T09:14:22Z,3978231223,212,39.3,3978231213,155,,3978231219,140,93.8,3978231217,56,Right,3978231227,1,,3979010537,178,,3978231225,213,4.9,3978231221,141,20.4,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434191,513,1,2,54,2,b7jmo07lqav0wfe2mtlzyspak,0,98.5,22.4,2023-01-14T18:31:03.278Z,2023-01-15T09:14:21Z,3978231269,213,2.1,3978231263,140,86.2,3978231267,212,26.1,3979010595,178,,3978231265,141,55.7,3978231261,56,Center,3978231259,155,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434197,465,8,2,54,4,2b57rbw94i9ohnbch52owvqtq,1,10.6,51.6,2023-01-14T18:31:04.862Z,2023-01-15T09:14:21Z,3978231295,56,Back,3979010733,388,,3978599697,385,,,,,,,,,,,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434207,466,49,2,54,7,2b57rbw94i9ohnbch52owvqtq,1,18.7,20,2023-01-14T18:31:08.098Z,2023-01-15T09:14:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434221,467,1,2,54,7,2b57rbw94i9ohnbch52owvqtq,0,18.7,19.6,2023-01-14T18:31:08.158Z,2023-01-15T09:14:20Z,3978231421,213,5.8,3978231415,140,46.1,3978231417,141,0.0,3979117169,1,,3979010849,178,,3978231413,56,Back,3978231419,212,32.0,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434225,468,5,2,54,9,2b57rbw94i9ohnbch52owvqtq,0,45.2,-1.6,2023-01-14T18:31:10.233Z,2023-01-15T06:47:15Z,3978231673,233,514,3978231427,347,,3978231425,56,Back,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434259,514,5,2,54,9,b7jmo07lqav0wfe2mtlzyspak,1,54.8,101.6,2023-01-14T18:31:10.233Z,2023-01-15T06:47:14Z,3978231643,347,,3978231657,233,468,3978231641,56,Left,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434273,515,1,2,54,12,b7jmo07lqav0wfe2mtlzyspak,1,61.6,100,2023-01-14T18:31:12.400Z,2023-01-15T09:14:20Z,3978231723,213,3.9,3978231713,107,,3979117163,1,,3978231719,141,76.9,3978231717,140,44.3,3978231727,189,,3978231715,56,Back,3978231721,212,24.9,mlqit2c8my1ewqy6avrfhf8q,A. Van Hoorenbeeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434279,516,1,2,54,15,b7jmo07lqav0wfe2mtlzyspak,1,46.4,97.5,2023-01-14T18:31:16.166Z,2023-01-15T09:14:19Z,3978231763,213,4.5,3978231755,56,Back,3979117157,1,,3978231767,189,,3978231757,140,36.3,3979011073,178,,3978231761,212,41.7,3978231759,141,38.2,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434297,517,1,2,54,20,b7jmo07lqav0wfe2mtlzyspak,1,41.1,49,2023-01-14T18:31:20.574Z,2023-01-15T09:14:18Z,3978231885,141,15.6,3978231881,56,Back,3978231883,140,38.4,3978231889,213,4.6,3979010993,178,,3978231887,212,22.9,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434321,518,1,2,54,23,b7jmo07lqav0wfe2mtlzyspak,1,32.5,22,2023-01-14T18:31:23.972Z,2023-01-15T09:14:17Z,3978232011,212,19.8,3979011203,178,,3978232005,56,Back,3978232007,140,16.8,3978232013,213,2.6,3978232009,141,38.0,,,,,,,4kuxth5k98x4cgfrfweu1u51,S. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434335,519,1,2,54,26,b7jmo07lqav0wfe2mtlzyspak,1,18.2,44.2,2023-01-14T18:31:26.821Z,2023-01-15T09:14:16Z,3978232091,213,1.7,3978232083,56,Back,3978232089,212,32.7,3978232087,141,91.7,3978232085,140,13.2,3978232093,1,,3979011255,178,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434357,520,1,2,54,29,b7jmo07lqav0wfe2mtlzyspak,0,20.8,89.7,2023-01-14T18:31:30.002Z,2023-01-15T09:14:15Z,3979011283,178,,3978232171,56,Left,3978232175,141,100.0,3978232181,1,,3978232169,155,,3978232177,212,45.2,3978232179,213,0.2,3978232173,140,63.1,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434415,469,5,2,54,32,2b57rbw94i9ohnbch52owvqtq,1,39.8,-1.7,2023-01-14T18:31:32.411Z,2023-01-15T06:47:39Z,3978232531,233,521,3978232501,347,,3978232499,56,Back,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434359,521,5,2,54,32,b7jmo07lqav0wfe2mtlzyspak,0,60.2,101.7,2023-01-14T18:31:32.411Z,2023-01-15T06:47:40Z,3978232183,56,Left,3978232185,347,,3978232547,233,469,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434441,470,1,2,54,40,2b57rbw94i9ohnbch52owvqtq,1,45.6,0,2023-01-14T18:31:41.134Z,2023-01-15T09:14:15Z,3978232637,212,17.1,3978232629,107,,3978232639,213,0.3,3978232633,140,61.0,3978232631,56,Right,3978232635,141,6.7,,,,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434449,471,1,2,54,41,2b57rbw94i9ohnbch52owvqtq,1,54.8,1.2,2023-01-14T18:31:42.147Z,2023-01-15T09:14:14Z,3978232673,213,2.8,3978232667,140,44.3,3979011499,178,,3978232669,141,6.8,3978232665,56,Back,3978232671,212,11.7,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434459,472,1,2,54,42,2b57rbw94i9ohnbch52owvqtq,0,48.2,2.8,2023-01-14T18:31:42.828Z,2023-01-15T09:14:14Z,3978232719,140,57.1,3978232723,212,15.3,3978232717,56,Right,3978232725,213,0.9,3979011637,178,,3978232715,155,,3978232721,141,20.6,,,,czsmg1hjqbmzhz8x91y3b0yc5,B. Capon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434467,522,44,2,54,44,b7jmo07lqav0wfe2mtlzyspak,1,36.9,86.3,2023-01-14T18:31:45.035Z,2023-01-15T09:41:37Z,3978232785,233,473,3978232747,56,Back,3978232751,285,,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434471,473,44,2,54,44,2b57rbw94i9ohnbch52owvqtq,0,63.1,13.7,2023-01-14T18:31:45.036Z,2023-01-15T09:14:13Z,3978232765,286,,3978232763,56,Right,3978232843,233,522,,,,,,,,,,,,,,,,3ci60t7okyb4mmoa3tf0knluy,D. Awokoya-Mebude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434481,523,1,2,54,44,b7jmo07lqav0wfe2mtlzyspak,0,35.8,84.9,2023-01-14T18:31:45.214Z,2023-01-15T09:41:38Z,3978232825,3,,3979011743,388,,3978232835,213,5.5,3978232831,141,70.9,3978232833,212,14.1,3978232829,140,45.7,3978232827,56,Back,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497434491,474,1,2,54,46,2b57rbw94i9ohnbch52owvqtq,1,60.5,19.3,2023-01-14T18:31:46.403Z,2023-01-15T09:14:12Z,3978232903,212,4.3,3978232895,3,,3979012005,388,,3978232901,141,22.4,3978232897,56,Center,3978232899,140,64.1,3978232905,213,0.5,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
