id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2473900321,109,52,1,11,50,1uk609mhtsfhokhaewjapb26,1,2.2,41.2,2022-10-18T16:42:27.873Z,2022-10-19T11:38:06Z,3855184145,377,,3855656907,178,,,,,,,,,,,,,,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900389,110,1,1,11,56,1uk609mhtsfhokhaewjapb26,1,9.2,48.2,2022-10-18T16:42:34.478Z,2022-10-19T11:38:12Z,3854104707,140,11.4,3854104705,56,Back,3854104703,123,,3854104711,212,10.7,3854104715,213,1.4,3854104709,141,63.6,3855656977,178,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900421,111,1,1,11,59,1uk609mhtsfhokhaewjapb26,1,11.2,64.5,2022-10-18T16:42:37.361Z,2022-10-19T11:38:17Z,3854104877,140,2.8,3854104875,56,Back,3854104879,141,47.8,3854104883,213,4.1,3854104881,212,14.4,3855657021,178,,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900437,112,1,1,12,2,1uk609mhtsfhokhaewjapb26,1,3,45.1,2022-10-18T16:42:39.852Z,2022-10-19T11:38:21Z,3854104967,56,Back,3854104969,140,30.2,3855657083,178,,3854104973,212,30.1,3854104971,141,31.0,3854104975,213,6.0,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900451,113,1,1,12,4,1uk609mhtsfhokhaewjapb26,1,31.3,29.8,2022-10-18T16:42:42.501Z,2022-10-19T11:38:26Z,3855657163,178,,3854105069,140,35.6,3854105073,212,17.3,3854105075,213,5.0,3854105071,141,5.3,3854105067,56,Back,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900459,114,1,1,12,7,1uk609mhtsfhokhaewjapb26,0,42.2,6.1,2022-10-18T16:42:45.183Z,2022-10-19T14:17:48Z,3854105131,212,27.8,3854105127,140,60.8,3854105133,213,0.8,3854105129,141,35.2,3854105125,56,Center,3855657213,178,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474195147,1095,67,1,12,9,920raeoumft3q2wmvc296uceo,1,37.8,61.9,2022-10-18T16:42:46.622Z,2022-10-19T15:06:15Z,3855679681,233,1222,,,,,,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474195145,1222,67,1,12,9,1uk609mhtsfhokhaewjapb26,0,62.2,38.1,2022-10-18T16:42:46.623Z,2022-10-19T12:15:08Z,3855679689,233,1095,,,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900471,126,8,1,12,9,920raeoumft3q2wmvc296uceo,1,38.4,62.4,2022-10-18T16:42:46.681Z,2022-10-19T15:06:15Z,3854105197,56,Back,3855184201,385,,3855657341,178,,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900475,127,49,1,12,10,920raeoumft3q2wmvc296uceo,1,42.3,93.8,2022-10-18T16:42:47.682Z,2022-10-19T11:38:43Z,,,,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900507,128,1,1,12,10,920raeoumft3q2wmvc296uceo,1,42.3,93.8,2022-10-18T16:42:47.754Z,2022-10-19T11:38:47Z,3854105399,189,,3854105369,212,12.9,3855657493,178,,3854105367,141,75.1,3854105365,140,44.2,3854105363,56,Back,3854105371,213,4.9,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900599,129,1,1,12,18,920raeoumft3q2wmvc296uceo,1,48.3,47.5,2022-10-18T16:42:56.081Z,2022-10-19T11:38:52Z,3854105889,141,93.3,3854105891,212,42.6,3854105895,1,,3854105893,213,0.8,3855657607,178,,3854105887,140,76.0,3854105885,56,Left,3854105883,155,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900603,130,50,1,12,23,920raeoumft3q2wmvc296uceo,1,74.5,94.4,2022-10-18T16:43:01.200Z,2022-10-19T11:39:00Z,3854105941,233,115,3854105905,286,,3854105903,56,Left,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900593,115,7,1,12,23,1uk609mhtsfhokhaewjapb26,0,25.5,5.6,2022-10-18T16:43:01.303Z,2022-10-19T11:39:04Z,3855184227,385,,3854105857,285,,3854105935,233,130,3854105855,56,Back,3855657793,178,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900671,116,4,1,12,25,1uk609mhtsfhokhaewjapb26,1,25.8,4.2,2022-10-18T16:43:02.993Z,2022-10-19T11:39:21Z,3854106269,295,,3854106277,233,131,3854106267,13,,3854106273,152,,3854106275,285,,3854106271,56,Back,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900655,131,4,1,12,25,920raeoumft3q2wmvc296uceo,0,74.2,95.8,2022-10-18T16:43:02.994Z,2022-10-19T11:39:20Z,3854106181,286,,3854106295,233,116,3855658035,178,,3854106173,13,,3854106175,56,Left,3854106451,295,,3854106177,152,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900827,117,1,1,12,45,1uk609mhtsfhokhaewjapb26,1,27.9,8.2,2022-10-18T16:43:22.940Z,2022-10-19T11:39:47Z,3854107049,212,16.0,3854107039,5,,3855658489,178,,3854107051,213,2.6,3854107047,141,20.1,3854107045,140,14.8,3854107041,152,,3854107043,56,Back,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900849,118,1,1,12,48,1uk609mhtsfhokhaewjapb26,1,20.9,31,2022-10-18T16:43:25.879Z,2022-10-19T11:39:52Z,3854107169,140,24.7,3855658591,178,,3854107167,56,Back,3854107173,212,21.9,3854107171,141,62.6,3854107175,213,1.4,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900873,119,1,1,12,50,1uk609mhtsfhokhaewjapb26,1,26,70.2,2022-10-18T16:43:28.431Z,2022-10-19T11:39:57Z,3855658747,178,,3854107339,213,0.9,3854107337,212,19.9,3854107333,140,37.6,3854107331,56,Back,3854107335,141,93.3,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900875,120,1,1,12,54,1uk609mhtsfhokhaewjapb26,0,43.6,94.8,2022-10-18T16:43:32.052Z,2022-10-19T11:40:05Z,3854107357,155,,3855658881,178,,3854107361,140,70.4,3854107365,212,28.7,3854107363,141,86.2,3854107359,56,Left,3854107367,213,6.1,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900877,132,8,1,12,56,920raeoumft3q2wmvc296uceo,1,27.1,13.4,2022-10-18T16:43:33.969Z,2022-10-19T11:40:13Z,3854107369,56,Back,3854107377,15,,3855659113,388,,3855184247,385,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900907,121,3,1,12,59,1uk609mhtsfhokhaewjapb26,1,69.1,74.4,2022-10-18T16:43:37.531Z,2022-10-19T14:53:26Z,3855184253,465,,3854107501,286,,3854107505,233,133,3855659289,178,,3854107499,56,Center,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900897,133,45,1,12,59,920raeoumft3q2wmvc296uceo,0,30.9,25.6,2022-10-18T16:43:37.531Z,2022-10-19T14:53:26Z,3854107457,285,,3854107455,56,Back,3854107533,233,121,,,,,,,,,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900909,122,61,1,13,1,1uk609mhtsfhokhaewjapb26,0,77.6,76,2022-10-18T16:43:38.632Z,2022-10-19T11:40:36Z,3855659609,178,,3855659607,15,,3854107503,56,Center,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900929,134,12,1,13,2,920raeoumft3q2wmvc296uceo,1,14.3,34,2022-10-18T16:43:39.882Z,2022-10-19T11:40:40Z,3854107627,141,26.8,3854107631,213,3.4,3854107677,167,,3854107625,140,0.0,3855659731,178,,3854107623,56,Back,3854107629,212,16.5,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900955,123,6,1,13,4,1uk609mhtsfhokhaewjapb26,1,100,79.1,2022-10-18T16:43:41.834Z,2022-10-19T11:40:44Z,3854107769,56,Left,3854107771,73,,3854107775,233,135,,,,,,,,,,,,,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473900939,135,6,1,13,4,920raeoumft3q2wmvc296uceo,0,0,20.9,2022-10-18T16:43:41.834Z,2022-10-19T11:40:44Z,3854107675,73,,3854107779,233,123,3854107673,56,Back,,,,,,,,,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901045,124,1,1,13,16,1uk609mhtsfhokhaewjapb26,1,99.5,99.5,2022-10-18T16:43:54.310Z,2022-10-19T11:41:01Z,3854108309,212,4.7,3855659877,178,,3854108307,141,95.3,3854108301,6,,3854108305,140,95.9,3854108303,56,Left,3854108311,213,3.8,,,,8yy638bmdymhzkbrvho3qezft,D. Lamkel Zé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901049,125,1,1,13,18,1uk609mhtsfhokhaewjapb26,1,95.9,95.3,2022-10-18T16:43:56.033Z,2022-10-19T11:41:06Z,3855660207,178,,3854108373,141,80.8,3854108375,212,20.0,3854108367,56,Left,3854108379,213,3.7,3854108369,140,79.3,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901057,126,1,1,13,20,1uk609mhtsfhokhaewjapb26,0,79.4,80.8,2022-10-18T16:43:57.951Z,2022-10-19T11:41:13Z,3855660305,178,,3854108409,140,90.9,3854108403,2,,3854108405,155,,3854108411,141,50.1,3855184273,72,,3854108415,213,5.2,3855184271,224,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,3854108413,212,24.1,,3854108407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901067,136,12,1,13,21,920raeoumft3q2wmvc296uceo,1,8.4,55.4,2022-10-18T16:43:59.514Z,2022-10-19T11:41:25Z,3854108475,56,Back,3855660499,388,,3854108477,140,29.2,3854108481,212,22.0,3854108485,15,,3854108483,213,0.1,3854108479,141,59.4,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901111,127,1,1,13,25,1uk609mhtsfhokhaewjapb26,0,70.5,56.7,2022-10-18T16:44:02.783Z,2022-10-19T11:41:34Z,3854108689,212,30.8,3854108691,213,0.3,3854108687,141,69.7,3855660677,178,,3854108681,155,,3854108685,140,98.6,3854108683,56,Center,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901125,137,1,1,13,31,920raeoumft3q2wmvc296uceo,0,5.1,33.4,2022-10-18T16:44:09.549Z,2022-10-19T11:42:05Z,3854108769,3,,3854108779,213,5.5,3855661243,178,,3854108777,212,10.5,3854108773,140,12.1,3854108775,141,22.3,3854108771,56,Back,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901131,128,1,1,13,33,1uk609mhtsfhokhaewjapb26,0,86.2,82,2022-10-18T16:44:11.079Z,2022-10-19T11:42:08Z,3854108799,140,91.5,3855661273,178,,3854108797,56,Center,3855184303,72,,3855184301,387,,3855184299,225,,3854108801,141,59.3,3854108805,213,5.1,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,3854108803,212,16.4,,3854108793,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901151,138,12,1,13,34,920raeoumft3q2wmvc296uceo,1,10.5,40.9,2022-10-18T16:44:11.938Z,2022-10-19T11:42:13Z,3854108935,140,30.4,3854108933,56,Back,3854108941,213,0.2,3855661343,178,,3854108939,212,21.3,3854108937,141,47.3,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901173,139,1,1,13,36,920raeoumft3q2wmvc296uceo,0,30.4,47.3,2022-10-18T16:44:14.207Z,2022-10-19T11:42:18Z,3855661471,388,,3854109067,140,46.3,3854109073,212,19.6,3854109071,141,32.2,3854109075,213,5.7,3854109063,3,,3854109065,56,Back,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901187,129,1,1,13,40,1uk609mhtsfhokhaewjapb26,1,56.5,64.3,2022-10-18T16:44:17.591Z,2022-10-19T11:42:21Z,3854109167,213,1.4,3854109159,56,Left,3855661569,178,,3854109163,141,91.7,3854109165,212,19.0,3854109161,140,59.9,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901215,130,1,1,13,44,1uk609mhtsfhokhaewjapb26,1,61.7,90.5,2022-10-18T16:44:21.620Z,2022-10-19T11:42:27Z,3854109307,56,Back,3855661653,178,,3854109311,141,79.9,3854109315,212,16.1,3854109309,140,48.0,3854109319,213,3.6,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901239,131,1,1,13,46,1uk609mhtsfhokhaewjapb26,1,46.4,73.6,2022-10-18T16:44:23.679Z,2022-10-19T11:42:29Z,3854109499,140,52.2,3855661681,178,,3854109497,56,Center,3854109503,212,21.7,3854109501,141,43.0,3854109505,213,5.0,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901253,132,1,1,13,49,1uk609mhtsfhokhaewjapb26,0,57.5,32.4,2022-10-18T16:44:27.175Z,2022-10-19T11:42:33Z,3854109561,140,80.0,3854109565,212,26.6,3854109563,141,50.4,3855661719,178,,3854109567,213,0.5,3854109559,56,Center,3854109557,155,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901263,140,1,1,13,51,920raeoumft3q2wmvc296uceo,1,18.3,48.2,2022-10-18T16:44:28.890Z,2022-10-19T11:42:37Z,3854109607,140,26.0,3854109603,3,,3854109605,56,Back,3854109611,212,12.6,3854109613,213,0.9,3855661785,388,,3854109609,141,62.4,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901265,141,49,1,13,52,920raeoumft3q2wmvc296uceo,1,25.7,59.4,2022-10-18T16:44:30.289Z,2022-10-19T11:42:42Z,,,,,,,,,,,,,,,,,,,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901293,142,1,1,13,53,920raeoumft3q2wmvc296uceo,1,25.6,59.3,2022-10-18T16:44:30.977Z,2022-10-19T11:42:46Z,3855661927,178,,3854109763,212,8.4,3854109761,141,68.4,3854109765,213,2.3,3854109759,140,20.2,3854109757,56,Back,,,,,,,e2nb1takpw6q7f6txp8xbfkk5,R. Morioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901309,143,1,1,13,55,920raeoumft3q2wmvc296uceo,1,20.2,68.4,2022-10-18T16:44:33.321Z,2022-10-19T11:42:50Z,3854109851,212,22.9,3854109853,213,3.8,3854109849,141,47.6,3854109845,56,Back,3855661983,178,,3854109847,140,3.1,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901419,144,1,1,13,59,920raeoumft3q2wmvc296uceo,1,6.8,42.1,2022-10-18T16:44:37.056Z,2022-10-19T11:42:55Z,3854110463,141,28.0,3854110465,212,72.1,3854110461,140,74.9,3854110467,213,6.1,3854110459,56,Center,3855662049,178,,3854110469,1,,3854110457,155,,aspoedbe2vkfbqaz67fc2ftg5,P. Patron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901413,133,45,1,14,8,1uk609mhtsfhokhaewjapb26,0,8.4,60.4,2022-10-18T16:44:45.970Z,2022-10-19T11:44:01Z,3854110427,56,Back,3854110529,233,145,3854110429,285,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901427,145,3,1,14,8,920raeoumft3q2wmvc296uceo,1,91.6,39.6,2022-10-18T16:44:45.970Z,2022-10-19T11:44:00Z,3854110501,286,,3855662381,178,,3854110521,233,133,3855184325,465,,3854110499,56,Center,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474195641,1233,83,1,14,9,1uk609mhtsfhokhaewjapb26,1,9.6,59.1,2022-10-18T16:44:47.160Z,2022-10-19T12:18:09Z,3855681647,399,438561,,,,,,,,,,,,,,,,,,,,,,2unnytu55d7lvws7h3r86yhud,M. Ilić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901429,146,50,1,14,11,920raeoumft3q2wmvc296uceo,1,91.4,40,2022-10-18T16:44:48.770Z,2022-10-19T11:44:34Z,3854110503,56,Center,3854110505,286,,3854112237,233,134,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901445,134,7,1,14,11,1uk609mhtsfhokhaewjapb26,1,8.6,60,2022-10-18T16:44:48.784Z,2022-10-19T11:44:40Z,3854110599,285,,3854110597,56,Back,3855663317,21,,3854110619,233,146,3855184327,385,,3855663315,389,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901451,135,49,1,14,11,1uk609mhtsfhokhaewjapb26,1,2.3,72.6,2022-10-18T16:44:49.146Z,2022-10-19T12:18:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901437,147,43,1,14,13,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-18T16:44:50.939Z,2022-10-18T16:45:28Z,3854110547,56,Center,3854112335,144,61,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901511,136,1,1,14,13,1uk609mhtsfhokhaewjapb26,1,2.4,71.2,2022-10-18T16:44:51.501Z,2022-10-19T14:18:19Z,3854110917,213,0.4,3855839459,1,,3854110913,141,93.2,3854110915,212,35.9,3854110911,140,33.5,3854110909,56,Back,3855663871,178,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901563,137,1,1,14,19,1uk609mhtsfhokhaewjapb26,1,33.2,80.8,2022-10-18T16:44:56.791Z,2022-10-19T11:44:56Z,3854111179,212,9.9,3854111181,213,4.8,3855663937,178,,3854111177,141,66.3,3854111175,140,34.2,3854111173,56,Back,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474096265,937,3,1,14,20,1uk609mhtsfhokhaewjapb26,0,40.4,75.8,2022-10-18T16:44:57.914Z,2022-10-19T11:45:10Z,3855664127,178,,3855184349,467,8zz5lnxo7twq8ntb7e0qfvbv9,3855184343,56,Back,3855184345,286,,3855184347,464,,,,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901567,138,4,1,14,22,1uk609mhtsfhokhaewjapb26,1,37.5,75.1,2022-10-18T16:44:59.940Z,2022-10-19T11:45:28Z,3854111201,13,,3854111205,56,Back,3854111203,295,,3854111215,233,148,3854111209,286,,3854111207,152,,,,,,,,esrwjtmubaz21j01ndpollrrp,K. Vandendriessche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901559,148,4,1,14,22,920raeoumft3q2wmvc296uceo,0,62.5,24.9,2022-10-18T16:44:59.941Z,2022-10-19T11:45:28Z,3854111225,233,138,3854111163,152,,3854111161,56,Center,3854111165,285,,3855664305,178,,3854111157,13,,3854111159,295,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901857,139,27,1,14,59,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-18T16:45:36.938Z,2022-10-19T11:45:36Z,3854112819,53,2unnytu55d7lvws7h3r86yhud,3854112817,41,Injury,3854112839,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473901825,149,27,1,14,59,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-18T16:45:36.938Z,2022-10-19T11:45:36Z,3854112821,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902017,140,28,1,15,37,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-18T16:46:15.259Z,2022-10-19T11:02:41Z,3854113787,233,150,3854113713,55,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902009,150,28,1,15,37,920raeoumft3q2wmvc296uceo,1,0,0,2022-10-18T16:46:15.259Z,2022-10-19T11:02:41Z,3854113751,233,140,3854113649,55,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902045,141,1,1,15,39,1uk609mhtsfhokhaewjapb26,1,41.1,69.1,2022-10-18T16:46:16.910Z,2022-10-19T14:18:38Z,3854113937,141,33.0,3854113931,152,,3854113935,140,37.3,3854113933,56,Back,3854113941,213,4.6,3855613417,178,,3854113939,212,24.9,3854113929,5,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902049,142,1,1,15,43,1uk609mhtsfhokhaewjapb26,1,38.4,35.7,2022-10-18T16:46:20.633Z,2022-10-19T11:02:42Z,3854113959,213,1.6,3855613437,178,,3854113957,212,22.9,3854113953,140,37.6,3854113951,56,Back,3854113955,141,69.4,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902073,143,1,1,15,45,1uk609mhtsfhokhaewjapb26,1,38.8,71.2,2022-10-18T16:46:22.980Z,2022-10-19T11:02:42Z,3854114177,140,55.7,3854114175,56,Left,3854114179,141,90.8,3855613449,178,,3854114183,213,0.6,3854114181,212,22.2,,,,,,,5n522jpifzyf9qu0z41kuf7my,João Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474186075,965,43,1,15,46,1uk609mhtsfhokhaewjapb26,1,0,0,2022-10-18T16:46:24.561Z,2022-10-19T11:21:03Z,3855637537,178,0,3855637625,144,82,,,,,,,,,,,,,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473902079,144,1,1,15,46,1uk609mhtsfhokhaewjapb26,1,57,84.8,2022-10-18T16:46:24.564Z,2022-10-19T11:02:44Z,3854114229,213,2.7,3854114221,56,Left,3854114225,141,89.4,3854114223,140,51.2,3855613483,178,,3854114227,212,6.8,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
