id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,assist
2452680785,170,1,1,16,25,2nhn3ikl1ciq34w3hcp883d6p,1,29.1,41.9,2022-08-28T19:16:33.298Z,2022-08-29T15:59:36Z,3741288573,140,11.9,3741288579,213,2.8,3741288571,56,Back,3741288577,212,19.3,3742519887,178,,3741288575,141,51.8,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452680843,171,1,1,16,32,2nhn3ikl1ciq34w3hcp883d6p,0,17,52.8,2022-08-28T19:16:40.394Z,2022-08-29T15:59:34Z,3741288917,213,6.3,3742519935,178,,3741288909,56,Center,3741288915,212,37.7,3741288913,141,51.6,3741288907,155,,3741288919,1,,3741288911,140,52.9,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452680869,198,1,1,16,35,9njsy633rh1tyri7l2jaju5o,0,45.1,47.5,2022-08-28T19:16:43.284Z,2022-08-29T15:59:34Z,3741289033,140,65.9,3741289039,213,6.2,3741289031,56,Center,3741289029,3,,3741289037,212,21.9,3742519979,178,,3741289035,141,46.0,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452825221,819,1,1,16,39,2nhn3ikl1ciq34w3hcp883d6p,1,36.9,65.4,2022-08-28T19:16:47.124Z,2022-08-29T15:59:32Z,3742086713,141,94.8,3742086711,140,26.7,3742086717,213,2.1,3742092093,189,,3742086715,212,22.7,3742520163,178,,3742086709,56,Back,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452825381,820,1,1,16,43,2nhn3ikl1ciq34w3hcp883d6p,1,30.9,80.7,2022-08-28T19:16:51.424Z,2022-08-29T15:59:32Z,3742087827,140,6.4,3742520201,178,,3742087831,212,31.1,3742087825,56,Back,3742087833,213,3.7,3742092193,189,,3742087829,141,55.0,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681027,172,43,1,16,43,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:16:51.457Z,2022-08-28T23:17:01Z,3742091211,144,79,3741289817,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452825513,821,1,1,16,49,2nhn3ikl1ciq34w3hcp883d6p,1,14.4,48.7,2022-08-28T19:16:57.475Z,2022-08-29T15:59:31Z,3742092425,189,,3742088587,56,Back,3742088595,213,4.8,3742088593,212,11.2,3742088589,140,14.9,3742088591,141,32.3,3742520235,178,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452825609,822,1,1,16,52,2nhn3ikl1ciq34w3hcp883d6p,0,36.7,24.4,2022-08-28T19:17:00.225Z,2022-08-29T15:59:31Z,3742089023,56,Center,3742089029,212,41.6,3742089021,155,,3742089027,141,22.2,3742089031,213,6.2,3742092445,189,,3742089025,140,76.3,3742089033,1,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,3742520261,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681277,199,1,1,16,53,9njsy633rh1tyri7l2jaju5o,0,21.9,70.2,2022-08-28T19:17:01.884Z,2022-08-29T15:59:31Z,3741291237,140,27.2,3741291235,56,Back,3742520297,388,,3741291233,3,,3741291243,213,0.3,3741291239,141,72.3,3741291241,212,5.7,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681217,173,43,1,16,53,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:17:02Z,2022-08-28T23:17:03Z,3741290863,344,0,3742091327,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681269,174,43,1,16,55,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:17:03.816Z,2022-08-28T23:16:10Z,3741291207,56,Center,3742089747,144,1,3741291213,212,44.8,3741291295,189,0,3741291205,155,0,3741291211,141,31.5,3741291217,1,0,3741291215,213,5.6,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,3741291209,140,,,,,,,,,,,,76.4,,,,,,,,,,,,,,,
2452681327,175,1,1,16,57,2nhn3ikl1ciq34w3hcp883d6p,0,80.9,28.1,2022-08-28T19:17:05.120Z,2022-08-29T15:59:30Z,3741291593,233,200,3741291591,236,,3741291597,286,,3742520367,178,,3741291515,212,6.2,3741291509,56,Center,3741291517,213,3.2,3741291511,140,75.0,21545vwheo9a30u5hgnsrecmi,L. Foster,3741291513,141,,,,,,,,,,,,27.7,,,,,,,,,,,,,,,
2452681311,200,74,1,16,57,9njsy633rh1tyri7l2jaju5o,1,20.6,70.1,2022-08-28T19:17:05.326Z,2022-08-29T15:59:30Z,3741291627,233,175,3741291417,285,,3742520399,178,,3741291415,56,Back,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681369,176,61,1,16,57,2nhn3ikl1ciq34w3hcp883d6p,0,80.7,27.6,2022-08-28T19:17:05.515Z,2022-08-29T15:59:30Z,3741291781,56,Center,3742520431,178,,,,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681391,202,49,1,16,59,9njsy633rh1tyri7l2jaju5o,1,9.7,70,2022-08-28T19:17:07.925Z,2022-08-29T15:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681389,201,43,1,17,0,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-08-28T19:17:08.094Z,2022-08-28T22:26:49Z,3741291847,56,Back,3741291915,233,176,3741988419,144,7,3741291849,285,0,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681433,203,1,1,17,0,9njsy633rh1tyri7l2jaju5o,0,9.1,69.8,2022-08-28T19:17:08.166Z,2022-08-29T15:59:29Z,3741292149,141,30.9,3741292153,213,5.7,3741292143,155,,3742520543,178,,3741292151,212,48.4,3741292145,56,Back,3741292155,1,,3741292147,140,47.7,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681431,177,44,1,17,3,2nhn3ikl1ciq34w3hcp883d6p,1,52.5,68,2022-08-28T19:17:11.155Z,2022-08-29T15:59:28Z,3741292109,56,Center,3741292237,233,204,3741292111,286,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681441,204,44,1,17,3,9njsy633rh1tyri7l2jaju5o,0,47.5,32,2022-08-28T19:17:11.156Z,2022-08-29T15:59:28Z,3741292187,56,Back,3741292329,233,177,3741292189,285,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681459,178,1,1,17,3,2nhn3ikl1ciq34w3hcp883d6p,0,52.4,70.1,2022-08-28T19:17:11.230Z,2022-08-29T15:59:28Z,3741292265,140,67.7,3741292271,213,0.9,3741292267,141,100.0,3742520629,388,,3741292269,212,26.4,3741292261,3,,3741292263,56,Left,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681481,179,5,1,17,6,2nhn3ikl1ciq34w3hcp883d6p,0,66.6,101.5,2022-08-28T19:17:14.824Z,2022-08-29T05:26:04Z,3741292403,347,,3741294661,233,205,3741292399,56,Left,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681889,205,5,1,17,6,9njsy633rh1tyri7l2jaju5o,1,33.4,-1.5,2022-08-28T19:17:14.824Z,2022-08-29T05:26:04Z,3741294613,56,Back,3741294633,233,179,3741294615,347,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452681965,180,27,1,17,31,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:17:39.126Z,2022-08-29T05:26:11Z,3741295817,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452682085,207,27,1,17,31,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-08-28T19:17:39.126Z,2022-08-29T05:26:10Z,3741295791,41,Injury,3741295793,53,eiqmp3nbc50r40bl86u2sj55h,3741295841,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683217,181,28,1,18,45,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:18:53.528Z,2022-08-29T05:26:17Z,3741302197,233,208,3741302075,55,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683221,208,28,1,18,45,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-08-28T19:18:53.528Z,2022-08-29T05:26:16Z,3741302099,55,207,3741302211,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683355,209,1,1,18,50,9njsy633rh1tyri7l2jaju5o,0,33.8,0,2022-08-28T19:18:58.478Z,2022-08-29T15:59:27Z,3741302881,212,25.0,3741302875,56,Right,3741302883,213,0.3,3741302877,140,56.4,3741302879,141,9.8,3741302885,1,,3741302873,107,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683435,210,4,1,18,54,9njsy633rh1tyri7l2jaju5o,1,51.4,10.7,2022-08-28T19:19:02.727Z,2022-08-29T15:59:27Z,3741303363,233,182,3741303279,56,Right,3741303285,286,,3741303273,13,,3741303281,152,,3741303275,294,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683441,182,4,1,18,54,2nhn3ikl1ciq34w3hcp883d6p,0,48.6,89.3,2022-08-28T19:19:02.728Z,2022-08-29T15:59:27Z,3741303309,13,,3741303315,152,,3741303317,285,,3741303311,294,,3741303385,233,210,3742521237,178,,3741303313,56,Back,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683583,211,1,1,18,59,9njsy633rh1tyri7l2jaju5o,1,38,16.9,2022-08-28T19:19:07.978Z,2022-08-29T15:59:26Z,3743312473,1,,3741304105,213,1.6,3741304103,212,34.1,3741304101,141,67.0,3741304097,56,Back,3742521311,178,,3741304095,152,,3741304093,5,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,3741304099,140,,,,,,,,,,,,36.2,,,,,,,,,,,,,,,
2452683685,212,1,1,19,3,9njsy633rh1tyri7l2jaju5o,1,38.2,58.9,2022-08-28T19:19:11.167Z,2022-08-29T15:59:26Z,3741304583,140,39.2,3741304589,213,1.5,3741304581,56,Back,3742521381,178,,3741304587,212,15.7,3741304585,141,82.0,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683737,213,1,1,19,6,9njsy633rh1tyri7l2jaju5o,1,44.4,67,2022-08-28T19:19:14.738Z,2022-08-29T15:59:24Z,3741304911,213,2.7,3741304905,212,11.1,3741304893,56,Back,3741304901,141,74.5,3741304897,140,35.0,3742521445,178,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683779,214,1,1,19,10,9njsy633rh1tyri7l2jaju5o,1,39.1,62.9,2022-08-28T19:19:19.027Z,2022-08-29T15:59:23Z,3741305145,213,4.6,3741305137,56,Back,3741305141,141,25.9,3741305139,140,35.9,3742521475,178,,3741305143,212,25.4,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683849,215,1,1,19,15,9njsy633rh1tyri7l2jaju5o,1,42.1,13.6,2022-08-28T19:19:23.196Z,2022-08-29T15:59:22Z,3741305609,213,6.0,3741305599,141,7.1,3741305591,56,Right,3741305603,212,15.5,3741305595,140,56.2,3742521515,178,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683865,216,1,1,19,17,9njsy633rh1tyri7l2jaju5o,0,53.1,1.9,2022-08-28T19:19:25.104Z,2022-08-29T15:59:22Z,3741305695,140,71.6,3741305703,212,20.7,3741305691,155,,3741305699,141,12.6,3741305705,213,0.4,3741305693,56,Right,3742521915,178,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683873,183,61,1,19,17,2nhn3ikl1ciq34w3hcp883d6p,1,42.3,97.6,2022-08-28T19:19:25.388Z,2022-08-29T15:59:21Z,3742522307,178,,3742522305,21,,3741305747,56,Back,,,,,,,,,,,,,,,,50tfyk5k7qkm1kwv9rrneriwa,J. Bernát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683993,184,44,1,19,22,2nhn3ikl1ciq34w3hcp883d6p,1,22.1,89.3,2022-08-28T19:19:30.277Z,2022-08-29T15:59:21Z,3741306299,56,Back,3741306311,233,217,3741306301,285,,,,,,,,,,,,,,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683969,217,44,1,19,22,9njsy633rh1tyri7l2jaju5o,0,77.9,10.7,2022-08-28T19:19:30.278Z,2022-08-29T15:59:21Z,3741306347,233,184,3741306213,286,,3741306211,56,Right,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684017,185,1,1,19,22,2nhn3ikl1ciq34w3hcp883d6p,0,22.1,89,2022-08-28T19:19:30.323Z,2022-08-29T15:59:20Z,3741306475,3,,3741306481,141,99.0,3741306477,56,Back,3741306483,212,7.6,3742522481,388,,3741306485,213,1.1,3741306479,140,25.4,,,,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452683987,218,61,1,19,22,9njsy633rh1tyri7l2jaju5o,1,77.8,10.2,2022-08-28T19:19:30.405Z,2022-08-29T15:59:20Z,3742522649,21,,3742522651,388,,3741306293,56,Right,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684077,186,1,1,19,23,2nhn3ikl1ciq34w3hcp883d6p,1,26.6,97.4,2022-08-28T19:19:31.978Z,2022-08-29T15:59:20Z,3741306807,213,4.8,3741306805,212,8.0,3741306803,141,85.7,3742522727,388,,3741306799,56,Back,3741306801,140,27.6,,,,,,,50tfyk5k7qkm1kwv9rrneriwa,J. Bernát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684113,188,49,1,19,24,2nhn3ikl1ciq34w3hcp883d6p,1,28.4,92.9,2022-08-28T19:19:32.669Z,2022-08-29T15:59:19Z,,,,,,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684111,187,1,1,19,24,2nhn3ikl1ciq34w3hcp883d6p,1,29,92.5,2022-08-28T19:19:32.888Z,2022-08-29T15:59:19Z,3741307033,141,93.5,3742522853,178,,3741307031,140,34.6,3741307029,56,Back,3741307037,213,0.1,3741307035,212,5.9,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684125,189,1,1,19,24,2nhn3ikl1ciq34w3hcp883d6p,1,26.4,99.9,2022-08-28T19:19:33.049Z,2022-08-29T15:59:18Z,3741307129,141,92.7,3741307131,212,5.0,3741307127,140,27.3,3741307133,213,4.9,3742523457,178,,3741307125,56,Back,,,,,,,50tfyk5k7qkm1kwv9rrneriwa,J. Bernát,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684167,190,1,1,19,29,2nhn3ikl1ciq34w3hcp883d6p,0,37,98.7,2022-08-28T19:19:37.109Z,2022-08-29T15:59:17Z,3742523497,178,,3741307293,56,Back,3741307307,213,4.2,3741307301,141,69.9,3741307303,212,21.9,3741307297,140,27.7,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684281,191,4,1,19,30,2nhn3ikl1ciq34w3hcp883d6p,1,30.5,78.1,2022-08-28T19:19:38.808Z,2022-08-29T15:59:17Z,3741307971,152,,3741307973,265,,3741307967,13,,3741307975,285,,3741307969,56,Back,3741318613,233,219,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684179,219,4,1,19,30,9njsy633rh1tyri7l2jaju5o,0,69.5,21.9,2022-08-28T19:19:38.809Z,2022-08-29T15:59:17Z,3741307371,13,,3741307379,286,,3742523569,178,,3741307373,56,Center,3741318631,233,191,3741307375,152,,3741307377,265,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684425,192,1,1,19,43,2nhn3ikl1ciq34w3hcp883d6p,1,28.9,72.2,2022-08-28T19:19:51.839Z,2022-08-29T15:59:16Z,3741308735,140,21.8,3742523601,178,,3741308729,5,,3741995451,189,,3741308737,141,44.2,3741308739,212,20.4,3741308731,152,,3741308741,213,4.3,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,3741308733,56,,,,,,,,,,,,Back,,,,,,,,,,,,,,,
2452684491,193,1,1,19,45,2nhn3ikl1ciq34w3hcp883d6p,1,20.7,53.6,2022-08-28T19:19:53.404Z,2022-08-29T15:59:16Z,3741309123,213,5.2,3741309117,140,32.1,3741309121,212,27.2,3741309115,56,Back,3741309119,141,17.7,3742523651,178,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684549,194,1,1,19,52,2nhn3ikl1ciq34w3hcp883d6p,1,37.6,30.2,2022-08-28T19:20:00.363Z,2022-08-29T15:59:14Z,3741309409,141,2.0,3741309413,213,5.3,3741309407,140,48.8,3741309411,212,22.5,3741309405,56,Back,3742523685,178,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684575,195,1,1,19,54,2nhn3ikl1ciq34w3hcp883d6p,0,46.4,5.6,2022-08-28T19:20:02.889Z,2022-08-29T15:59:13Z,3742523711,178,,3741309625,213,5.9,3741309619,140,57.8,3741309623,212,12.9,3741309617,56,Right,3741309621,141,0.0,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684583,196,5,1,19,58,2nhn3ikl1ciq34w3hcp883d6p,0,56.5,-1.8,2022-08-28T19:20:06.478Z,2022-08-29T05:33:03Z,3741311607,233,220,3741309661,56,Right,3741309663,347,,,,,,,,,,,,,,,,,1ezai0a0n3xem17lwhtxwaml1,T. Dierckx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684921,220,5,1,19,58,9njsy633rh1tyri7l2jaju5o,1,43.5,101.8,2022-08-28T19:20:06.478Z,2022-08-29T05:33:02Z,3741311573,56,Back,3741311589,233,196,3741311575,347,,,,,,,,,,,,,,,,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684977,221,1,1,20,15,9njsy633rh1tyri7l2jaju5o,1,52.8,100,2022-08-28T19:20:23.880Z,2022-08-29T15:59:13Z,3741311865,140,67.0,3741311859,107,,3741311873,212,16.3,3741311875,213,5.9,3741311869,141,91.7,3741311863,56,Left,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452684999,222,1,1,20,17,9njsy633rh1tyri7l2jaju5o,0,74.3,89.4,2022-08-28T19:20:26.069Z,2022-08-29T15:59:13Z,3741312001,140,65.2,3741312003,141,83.2,3742523861,178,,3741311999,56,Left,3741312005,212,10.4,3741312007,213,3.6,,,,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685003,197,8,1,20,18,2nhn3ikl1ciq34w3hcp883d6p,1,25.2,12.9,2022-08-28T19:20:26.970Z,2022-08-29T15:59:12Z,3741312029,56,Back,3742523973,178,,3741998719,384,,,,,,,,,,,,,,,,,9qm1adecprlczxw7ldbpvoi51,E. Jordanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685037,223,1,1,20,20,9njsy633rh1tyri7l2jaju5o,1,76.8,74.9,2022-08-28T19:20:28.670Z,2022-08-29T15:59:12Z,3742524051,178,,3741312203,56,Center,3741312209,212,7.7,3741312207,141,63.7,3741312205,140,77.6,3741312211,213,4.8,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685045,224,1,1,20,21,9njsy633rh1tyri7l2jaju5o,0,79.7,63.4,2022-08-28T19:20:29.349Z,2022-08-29T15:59:11Z,3741312249,56,Center,3741312253,140,80.5,3741312257,141,69.0,3741312263,213,1.4,3742524225,178,,3741312247,155,,3741312261,212,3.9,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685049,198,8,1,20,21,2nhn3ikl1ciq34w3hcp883d6p,1,16.4,30.3,2022-08-28T19:20:29.719Z,2022-08-29T15:59:11Z,3741999443,15,,3742524361,388,,3741999337,385,,3741312285,56,Back,,,,,,,,,,,,,bxcrdkrcljgx6l4o0uy4rom3t,R. Seigers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452916647,967,43,1,20,23,2nhn3ikl1ciq34w3hcp883d6p,1,0,0,2022-08-28T19:20:31.660Z,2022-08-29T06:06:48Z,3742549307,144,82,3742549251,178,0,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685089,199,61,1,20,24,2nhn3ikl1ciq34w3hcp883d6p,0,15.8,28.3,2022-08-28T19:20:32.720Z,2022-08-29T15:59:11Z,3741312525,56,Back,3742524515,178,,,,,,,,,,,,,,,,,,,,auqy1bigw2a1owxg441wojzyt,L. Van Eenoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685149,225,1,1,20,25,9njsy633rh1tyri7l2jaju5o,1,85.4,80.9,2022-08-28T19:20:33.249Z,2022-08-29T15:59:10Z,3741312901,212,12.3,3741312897,140,76.5,3742524649,388,,3741313885,210,15,3741312903,213,3.9,3741312895,56,Center,3741312899,141,69.1,,,,1ekfu3u2d9vh73lw2dzdcr1wq,I. Nuhu,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2452685153,226,15,1,20,26,9njsy633rh1tyri7l2jaju5o,1,80.2,71.4,2022-08-28T19:20:34.921Z,2022-08-29T15:59:09Z,3741313997,233,201,3742524693,178,,3741313913,76,,3741313911,20,,3741313943,146,97.5,3741313945,147,51.5,3741313921,55,225,3741313915,29,,7abgw25wb5amn0uq347d4x61h,I. Christie-Davies,3741313931,102,3741313939,215,,3741312935,22,,3741312937,18,3741312939,56,Center,52.1,,,3741313935,103,7.6,,,,,,,,,,
2452685201,201,10,1,20,28,2nhn3ikl1ciq34w3hcp883d6p,1,1.3,46.6,2022-08-28T19:20:36.339Z,2022-08-29T15:59:09Z,3741313179,180,,3741313181,182,,3741313177,177,,3742000493,376,,3741313183,56,Back,3741314041,233,226,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685193,200,52,1,20,29,2nhn3ikl1ciq34w3hcp883d6p,1,1.9,45.4,2022-08-28T19:20:37.730Z,2022-08-29T15:59:08Z,3742000633,376,,3742524839,178,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685317,202,1,1,20,32,2nhn3ikl1ciq34w3hcp883d6p,1,10,51.3,2022-08-28T19:20:40.540Z,2022-08-29T15:59:08Z,3741313799,141,72.6,3742524889,178,,3741313801,212,22.3,3741313793,123,,3741313803,213,0.7,3741313795,56,Back,3741313819,189,,3741313797,140,26.2,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685373,203,1,1,20,38,2nhn3ikl1ciq34w3hcp883d6p,1,27.5,69.7,2022-08-28T19:20:46.969Z,2022-08-29T15:59:08Z,3741314135,213,0.3,3741314137,1,,3742525105,178,,3741314129,140,58.0,3741314127,56,Left,3741314131,141,83.5,3741314629,189,,3741314133,212,33.4,6z1isgjrlx4gbcjp5ekawdi39,P. Perdichizzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452685379,204,1,1,20,39,2nhn3ikl1ciq34w3hcp883d6p,1,52.4,89,2022-08-28T19:20:47.750Z,2022-08-29T15:59:07Z,3742525901,178,,3741314177,141,95.0,3741314181,213,1.4,3741314175,140,52.9,3741314173,56,Left,3741314179,212,4.1,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
