id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/19/value
2461410361,103,1,1,8,24,920raeoumft3q2wmvc296uceo,1,29.1,88.3,2022-09-17T18:54:30.024Z,2022-09-18T08:23:58Z,3787742017,56,Back,3788910153,178,,3787742023,212,7.8,3787742019,140,35.9,3787742021,141,93.0,3787742025,213,0.4,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410367,104,1,1,8,24,920raeoumft3q2wmvc296uceo,1,29.3,99,2022-09-17T18:54:30.747Z,2022-09-18T08:23:57Z,3787742049,140,34.6,3787742047,56,Back,3787742053,212,8.1,3787742051,141,90.3,3787742055,213,5.5,3788910775,178,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410383,105,1,1,8,27,920raeoumft3q2wmvc296uceo,1,31.2,95.4,2022-09-17T18:54:33.157Z,2022-09-18T08:23:56Z,3787742157,212,39.8,3787742155,141,44.5,3787742151,56,Back,3787742161,1,,3787742153,140,12.5,3788911013,178,,3787742159,213,4.2,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410411,106,1,1,8,30,920raeoumft3q2wmvc296uceo,1,12.3,41.6,2022-09-17T18:54:36.359Z,2022-09-18T08:23:56Z,3787742309,212,8.8,3787742303,56,Back,3788911231,178,,3787742305,140,20.7,3787742307,141,40.9,3787742311,213,6.2,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410449,107,1,1,8,35,920raeoumft3q2wmvc296uceo,1,29.9,26.1,2022-09-17T18:54:41.377Z,2022-09-18T08:23:54Z,3787742517,56,Back,3788911557,178,,3787742523,212,14.7,3787742525,213,2.1,3787742521,141,45.2,3787742519,140,23.3,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410473,108,1,1,8,38,920raeoumft3q2wmvc296uceo,1,26.2,53.6,2022-09-17T18:54:44.795Z,2022-09-18T08:23:54Z,3787742663,212,16.4,3787742665,213,1.3,3787742657,56,Back,3787742661,141,77.0,3787742659,140,29.9,3788911653,178,,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410493,109,1,1,8,42,920raeoumft3q2wmvc296uceo,1,31.4,77.6,2022-09-17T18:54:47.893Z,2022-09-18T08:23:53Z,3787742785,140,26.4,3787742787,141,59.0,3787742791,213,4.3,3787742783,56,Back,3788911843,178,,3787742789,212,13.7,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410507,110,1,1,8,45,920raeoumft3q2wmvc296uceo,1,30,48.3,2022-09-17T18:54:51.719Z,2022-09-18T08:23:52Z,3787742899,213,4.8,3787742893,140,31.5,3787742895,141,26.2,3787742897,212,15.1,3788912031,178,,3787742891,56,Back,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461634165,1380,43,1,8,47,920raeoumft3q2wmvc296uceo,1,0,0,2022-09-17T18:54:53.112Z,2022-09-18T03:08:30Z,3789011739,144,82,3789011623,178,0,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410523,111,1,1,8,47,920raeoumft3q2wmvc296uceo,1,33.9,23,2022-09-17T18:54:53.799Z,2022-09-18T08:23:51Z,3787743017,140,41.5,3787743015,56,Back,3787743021,212,8.6,3787743019,141,27.9,3788912165,178,,3787743023,213,0.4,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410559,112,1,1,8,49,920raeoumft3q2wmvc296uceo,1,43,25.3,2022-09-17T18:54:55.407Z,2022-09-18T08:23:50Z,3787743257,56,Back,3787743265,213,3.2,3787743261,141,24.7,3788912233,178,,3787743263,212,13.7,3787743259,140,30.0,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410571,113,1,1,8,52,920raeoumft3q2wmvc296uceo,1,36.4,19.1,2022-09-17T18:54:58.771Z,2022-09-18T08:23:49Z,3787743359,56,Center,3788912301,178,,3787743363,141,27.1,3787743365,212,23.7,3787743367,213,0.2,3787743361,140,58.4,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410575,114,1,1,8,53,920raeoumft3q2wmvc296uceo,1,54.2,24.8,2022-09-17T18:54:59.668Z,2022-09-18T08:23:49Z,3787743389,140,55.3,3788912645,178,,3787743391,141,22.2,3787743395,213,5.3,3787743393,212,2.1,3787743387,56,Center,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461634343,1400,67,1,8,54,920raeoumft3q2wmvc296uceo,1,53.6,23.7,2022-09-17T18:55:00.319Z,2022-09-18T08:23:49Z,3789012793,233,859,,,,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461634339,859,67,1,8,54,2nhn3ikl1ciq34w3hcp883d6p,0,46.4,76.3,2022-09-17T18:55:00.320Z,2022-09-18T08:23:48Z,3789012801,233,1400,,,,,,,,,,,,,,,,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410601,115,1,1,8,54,920raeoumft3q2wmvc296uceo,1,54,21.5,2022-09-17T18:55:00.323Z,2022-09-18T08:23:48Z,3787743521,213,0.7,3787743519,212,9.1,3787743513,140,60.8,3788912923,178,,3787743515,141,29.7,3787743511,56,Center,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410619,116,1,1,8,55,920raeoumft3q2wmvc296uceo,1,56.6,27.4,2022-09-17T18:55:00.909Z,2022-09-18T08:23:47Z,3787743627,141,27.6,3787743625,140,56.5,3787743623,56,Center,3787743631,213,2.2,3787743629,212,0.2,3788913011,178,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410687,117,1,1,8,56,920raeoumft3q2wmvc296uceo,1,53.4,29.2,2022-09-17T18:55:02.078Z,2022-09-18T08:23:47Z,3787743999,1,,3787743989,56,Left,3788913119,178,,3787743993,141,92.3,3787743987,196,,3787743985,155,,3787743991,140,83.7,3787743997,213,0.9,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,3787743995,212,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461502501,1080,3,1,9,2,920raeoumft3q2wmvc296uceo,0,91,94.3,2022-09-17T18:55:08.624Z,2022-09-18T08:23:45Z,3788267463,467,e2z19y8is5m24brpa3gzn02qx,3788914001,178,,3788267457,56,Left,3788267461,465,,3788267459,286,,,,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410725,118,1,1,9,5,920raeoumft3q2wmvc296uceo,1,89.9,88.9,2022-09-17T18:55:10.840Z,2022-09-18T08:23:44Z,3787744219,56,Left,3787744221,140,75.7,3787744227,213,3.5,3787744225,212,15.9,3787744223,141,80.9,3788914129,178,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410731,119,1,1,9,7,920raeoumft3q2wmvc296uceo,1,75.5,75.9,2022-09-17T18:55:12.870Z,2022-09-18T08:23:43Z,3787744289,213,5.9,3787744281,56,Center,3787744287,212,16.0,3787744285,141,68.2,3787744283,140,89.9,3788914313,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410757,120,1,1,9,8,920raeoumft3q2wmvc296uceo,0,90.8,65.2,2022-09-17T18:55:14.262Z,2022-09-18T08:23:43Z,3787744437,56,Center,3788914459,178,,3787744443,212,5.2,3787744441,141,61.7,3787744439,140,86.4,3787744445,213,3.6,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410761,65,49,1,9,9,2nhn3ikl1ciq34w3hcp883d6p,1,8.9,38.6,2022-09-17T18:55:15.222Z,2022-09-18T08:23:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410793,66,1,1,9,9,2nhn3ikl1ciq34w3hcp883d6p,1,9,39.1,2022-09-17T18:55:15.265Z,2022-09-18T08:23:42Z,3787744653,56,Back,3787744655,140,20.7,3787744657,141,44.2,3787744661,213,0.3,3787744659,212,12.8,3788914769,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410797,67,1,1,9,10,2nhn3ikl1ciq34w3hcp883d6p,0,16.7,47,2022-09-17T18:55:16.453Z,2022-09-18T08:23:42Z,3787744689,213,0.7,3788914941,178,,3787744683,140,23.5,3787744685,141,56.4,3787744687,212,9.6,3787744681,56,Back,,,,,,,f3wwl40dd2xm8oeof6n6y7rhl,Lucas Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411033,124,49,1,9,11,920raeoumft3q2wmvc296uceo,1,81,41,2022-09-17T18:55:17.066Z,2022-09-18T08:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410801,121,1,1,9,12,920raeoumft3q2wmvc296uceo,1,81.6,44.1,2022-09-17T18:55:18.321Z,2022-09-18T08:23:41Z,3787744731,213,5.4,3787746207,154,,3787746205,210,15,3787744729,212,10.5,3788915151,178,,3787744725,140,88.0,3787744727,141,32.2,3787744723,56,Center,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410805,122,15,1,9,13,920raeoumft3q2wmvc296uceo,1,88.4,35.5,2022-09-17T18:55:19.678Z,2022-09-18T08:23:40Z,3787744749,22,,3787746211,78,,3787745887,233,68,3788915291,178,,3787746225,146,90.3,3787747265,328,,3787744753,56,Center,3787746213,29,,14xb29tv90y8uataijmh03rah,D. Heymans,3787746229,230,96.8,,3787744751,63,3787746227,147,3787746231,231,3787745881,82,,3787746217,55,121,3787745877,20,3787746223,103,3787746215,154,3787746221,102,48.8,,,,,37.9,,,,,,,45.2,19,,
2461410813,68,10,1,9,13,2nhn3ikl1ciq34w3hcp883d6p,1,9.2,59.1,2022-09-17T18:55:19.769Z,2022-09-18T08:23:39Z,3787744785,94,,3787744787,56,Back,3787745891,233,122,3788915387,178,,,,,,,,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411599,73,1,1,9,16,2nhn3ikl1ciq34w3hcp883d6p,1,19.3,62.5,2022-09-17T18:55:22.391Z,2022-09-18T08:23:39Z,3787749857,56,Back,3787749855,3,,3787749865,213,6.2,3787749861,141,59.6,3787749863,212,16.7,3788915563,388,,3787749859,140,35.1,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410843,69,44,1,9,18,2nhn3ikl1ciq34w3hcp883d6p,1,27.6,56.2,2022-09-17T18:55:24.226Z,2022-09-18T08:23:39Z,3787744991,285,,3787744987,56,Back,3787745017,233,123,,,,,,,,,,,,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410833,123,44,1,9,18,920raeoumft3q2wmvc296uceo,0,72.4,43.8,2022-09-17T18:55:24.227Z,2022-09-18T08:23:38Z,3787744927,56,Center,3787745043,233,69,3787744929,286,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410855,70,1,1,9,18,2nhn3ikl1ciq34w3hcp883d6p,1,28.4,57.8,2022-09-17T18:55:24.288Z,2022-09-18T08:23:38Z,3787745083,212,9.5,3787745085,213,5.8,3787745075,56,Back,3788916157,388,,3787745081,141,51.8,3787745077,140,36.6,3787745071,3,,,,,7y2fbdkqsz35hgsib6rail1hx,Igor Vetokele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461634777,868,67,1,9,21,2nhn3ikl1ciq34w3hcp883d6p,1,39.2,54.2,2022-09-17T18:55:27.229Z,2022-09-18T08:23:38Z,3789015309,233,1422,,,,,,,,,,,,,,,,,,,,,,21545vwheo9a30u5hgnsrecmi,L. Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461634771,1422,67,1,9,21,920raeoumft3q2wmvc296uceo,0,60.8,45.8,2022-09-17T18:55:27.230Z,2022-09-18T08:23:37Z,3789015317,233,868,,,,,,,,,,,,,,,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461410929,71,1,1,9,27,2nhn3ikl1ciq34w3hcp883d6p,1,75.7,51.3,2022-09-17T18:55:33.472Z,2022-09-18T08:23:34Z,3787748851,23,,3787745619,212,5.6,3788916615,178,,3787745617,141,58.7,3787745621,213,1.1,3787748847,210,16,3787748849,154,,3787745613,56,Center,21545vwheo9a30u5hgnsrecmi,L. Foster,3787745615,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2461410931,72,16,1,9,30,2nhn3ikl1ciq34w3hcp883d6p,1,86.1,61.1,2022-09-17T18:55:36.224Z,2022-09-18T08:23:32Z,3787748895,136,,3787748887,55,71,3787745861,375,09:29.519,3788272861,395,2.2,3787748897,230,96.5,3787748885,154,,3787745629,17,,3788272863,396,48.9,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,3787745857,374,2022-09-17 19:55:35.346,,3787748899,231,3787745631,56,3787748879,23,3787748881,80,,3787748893,103,8.9,3787745853,72,3787748883,29,3787748891,102,3788274137,133,,3788916941,178,,53.1,Center,,,,,,,,,45.9,
2461411449,125,1,1,10,38,920raeoumft3q2wmvc296uceo,1,49.6,50.3,2022-09-17T18:56:44.016Z,2022-09-18T02:23:05Z,3788917247,178,,3787748919,56,Back,3787751271,189,,3787748927,213,3.0,3787748925,212,11.6,3787748921,140,38.7,3787748923,141,52.8,3787748929,279,G,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411457,126,1,1,10,39,920raeoumft3q2wmvc296uceo,1,39.4,59.4,2022-09-17T18:56:45.687Z,2022-09-18T08:23:31Z,3787748971,212,30.7,3787748967,140,55.0,3787748965,56,Left,3788917593,178,,3787748973,213,1.0,3787748969,141,97.5,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411473,127,1,1,10,43,920raeoumft3q2wmvc296uceo,1,53.3,95.6,2022-09-17T18:56:49.727Z,2022-09-18T08:23:30Z,3787749069,56,Back,3787749073,141,83.2,3788917881,178,,3787749075,212,17.8,3787749077,213,3.6,3787749071,140,38.4,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411487,128,1,1,10,46,920raeoumft3q2wmvc296uceo,1,33.8,72.7,2022-09-17T18:56:52.758Z,2022-09-18T08:23:29Z,3788918045,178,,3787749169,140,36.0,3787749171,141,23.0,3787749167,56,Back,3787749175,213,4.8,3787749177,1,,3787749173,212,33.9,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411511,129,1,1,10,51,920raeoumft3q2wmvc296uceo,1,38.5,23.3,2022-09-17T18:56:57.172Z,2022-09-18T08:23:28Z,3787749303,56,Back,3787749311,213,2.1,3787749307,141,44.6,3787749305,140,30.6,3787749309,212,16.7,3788918231,178,,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411525,130,1,1,10,53,920raeoumft3q2wmvc296uceo,1,30.3,48,2022-09-17T18:56:59.734Z,2022-09-18T08:23:27Z,3787749387,213,1.3,3787749385,212,20.7,3787749381,140,35.0,3787749379,56,Back,3788918443,178,,3787749383,141,77.6,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411547,131,1,1,10,56,920raeoumft3q2wmvc296uceo,1,35.3,79,2022-09-17T18:57:02.597Z,2022-09-18T08:23:27Z,3787749527,212,15.0,3787749525,141,57.2,3787749521,56,Back,3788918539,178,,3787749523,140,33.2,3787749529,213,4.6,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411561,132,1,1,10,59,920raeoumft3q2wmvc296uceo,1,28.6,52.8,2022-09-17T18:57:05.064Z,2022-09-18T08:23:26Z,3787749627,56,Back,3787749631,141,23.9,3787749635,213,5.0,3787749629,140,33.6,3788918763,178,,3787749633,212,20.3,,,,,,,ae26s08xs4l50sfm0r6jbsley,S. Andreou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411573,133,1,1,11,1,920raeoumft3q2wmvc296uceo,1,29.1,21.6,2022-09-17T18:57:07.255Z,2022-09-18T08:23:25Z,3787749713,141,4.6,3788919197,178,,3787749711,140,37.4,3787749715,212,14.5,3787749717,213,5.4,3787749709,56,Back,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411583,134,1,1,11,3,920raeoumft3q2wmvc296uceo,1,40.4,3.6,2022-09-17T18:57:08.979Z,2022-09-18T08:23:25Z,3787749773,56,Right,3787749777,141,3.5,3787749775,140,53.6,3787749781,213,6.3,3787749779,212,13.9,3788919309,178,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411617,135,1,1,11,4,920raeoumft3q2wmvc296uceo,1,50.9,2.9,2022-09-17T18:57:10.089Z,2022-09-18T08:23:24Z,3788919459,178,,3787749931,140,53.2,3787749935,212,8.0,3787749937,213,1.3,3787749929,56,Right,3787749933,141,14.1,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411641,136,1,1,11,9,920raeoumft3q2wmvc296uceo,0,83.7,11,2022-09-17T18:57:15.792Z,2022-09-18T08:23:23Z,3787750061,141,40.6,3787750065,213,1.5,3787750057,140,85.8,3787750053,56,Center,3787750063,212,20.2,3788919743,178,,3787750049,2,,3788275295,224,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,3788275297,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411643,74,49,1,11,11,2nhn3ikl1ciq34w3hcp883d6p,1,13.9,57.9,2022-09-17T18:57:16.939Z,2022-09-18T08:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411649,75,1,1,11,11,2nhn3ikl1ciq34w3hcp883d6p,0,13.8,57.9,2022-09-17T18:57:16.985Z,2022-09-18T08:23:22Z,3787750091,56,Back,3787750097,141,75.9,3788920081,178,,3787750093,140,32.4,3787750101,212,23.0,3787750105,213,0.6,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411667,137,49,1,11,13,920raeoumft3q2wmvc296uceo,1,73.2,25.5,2022-09-17T18:57:19.145Z,2022-09-18T08:23:21Z,,,,,,,,,,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411689,138,1,1,11,15,920raeoumft3q2wmvc296uceo,1,67.9,38.1,2022-09-17T18:57:21.489Z,2022-09-18T08:23:20Z,3787750307,140,79.3,3787750311,141,83.2,3787750315,212,32.9,3788920639,178,,3787750303,56,Left,3787750323,1,,3787750319,213,1.2,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411713,139,1,1,11,18,920raeoumft3q2wmvc296uceo,1,76.1,76.7,2022-09-17T18:57:24.584Z,2022-09-18T08:23:19Z,3787750453,141,73.3,3787750457,213,3.5,3787750455,212,6.8,3787750449,56,Center,3787750451,140,70.0,3788920931,178,,,,,,,,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411737,140,1,1,11,21,920raeoumft3q2wmvc296uceo,1,68.1,68.3,2022-09-17T18:57:27.040Z,2022-09-18T08:23:18Z,3787750605,213,4.6,3787750601,141,57.3,3787750603,212,7.6,3788921123,178,,3787750599,140,67.0,3787750597,56,Center,,,,,,,7t9bynn5mbmy3b0v9cduifxex,L. Bessilé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411745,141,1,1,11,24,920raeoumft3q2wmvc296uceo,1,63.4,47.8,2022-09-17T18:57:30.672Z,2022-09-18T08:23:17Z,3787750651,212,16.7,3787750653,213,4.7,3787750645,56,Center,3787750647,140,63.2,3787750649,141,23.3,3788921261,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411765,142,1,1,11,27,920raeoumft3q2wmvc296uceo,1,58,16.1,2022-09-17T18:57:33.100Z,2022-09-18T08:23:16Z,3787750759,212,14.8,3788921319,178,,3787750753,56,Right,3787750761,213,5.8,3787750757,141,5.5,3787750755,140,70.3,,,,,,,3bhmh2ks5ma4rqda9zff6w251,S. Knežević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461635783,1465,43,1,11,28,920raeoumft3q2wmvc296uceo,1,0,0,2022-09-17T18:57:34.219Z,2022-09-18T03:12:48Z,3789019757,144,82,3789019677,178,0,,,,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411779,143,1,1,11,28,920raeoumft3q2wmvc296uceo,1,66.2,0.1,2022-09-17T18:57:34.225Z,2022-09-18T08:23:16Z,3787750849,212,15.3,3787750843,56,Right,3787750851,213,0.4,3788921423,178,,3787750845,140,79.5,3787750847,141,9.2,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411795,144,61,1,11,29,920raeoumft3q2wmvc296uceo,1,73.1,3.6,2022-09-17T18:57:35.384Z,2022-09-18T08:23:16Z,3787750925,56,Right,3788921727,178,,,,,,,,,,,,,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411805,145,1,1,11,30,920raeoumft3q2wmvc296uceo,0,67.9,9.8,2022-09-17T18:57:36.452Z,2022-09-18T08:23:15Z,3787750979,56,Center,3787750981,140,74.4,3787750985,212,20.4,3787750987,213,1.2,3787750983,141,38.0,3788922175,178,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411791,76,49,1,11,32,2nhn3ikl1ciq34w3hcp883d6p,1,28.5,65.7,2022-09-17T18:57:37.962Z,2022-09-18T08:23:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461411825,77,1,1,11,34,2nhn3ikl1ciq34w3hcp883d6p,1,36,57.4,2022-09-17T18:57:40.110Z,2022-09-18T08:23:14Z,3787751079,141,64.6,3787751081,212,10.4,3787751083,213,0.5,3787751075,56,Back,3787751077,140,44.7,3788922351,178,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
