id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/value
2499640877,354,12,1,42,52,7zibyotq1x1hq6pmgibhr0e6s,1,1.7,41.4,2023-01-22T13:13:33.175Z,2023-01-23T08:16:14Z,3989870685,213,5.6,3989870683,212,32.1,3989870681,141,11.7,3991560085,178,,3989870679,140,25.5,3989870677,56,Back,3989870699,15,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640887,355,49,1,42,55,7zibyotq1x1hq6pmgibhr0e6s,1,19.5,12.5,2023-01-22T13:13:36.368Z,2023-01-23T08:16:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640925,356,1,1,42,58,7zibyotq1x1hq6pmgibhr0e6s,1,40.3,2.2,2023-01-22T13:13:39.329Z,2023-01-23T08:16:12Z,3991647417,1,,3991560215,178,,3989870921,141,46.7,3989870917,56,Center,3989870923,212,34.1,3989870925,213,1.1,3989870919,140,55.2,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640931,357,1,1,43,3,7zibyotq1x1hq6pmgibhr0e6s,1,69.7,38.2,2023-01-22T13:13:44.540Z,2023-01-23T08:16:10Z,3991560255,178,,3989870945,56,Center,3989870951,212,17.4,3989870947,140,85.5,3989870953,213,6.0,3989870949,141,30.6,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640947,358,1,1,43,5,7zibyotq1x1hq6pmgibhr0e6s,1,83.1,31,2023-01-22T13:13:46.619Z,2023-01-23T07:33:49Z,3989871075,212,25.3,3989871073,141,65.2,3991560319,178,,3989871071,140,92.7,3989871067,155,,3989871077,213,1.2,3989871069,56,Center,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640949,359,61,1,43,8,7zibyotq1x1hq6pmgibhr0e6s,0,91.6,63.3,2023-01-22T13:13:48.933Z,2023-01-23T08:16:09Z,3991560411,178,,3989871081,56,Center,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640959,316,12,1,43,9,5z1b7fuvpqe6vnigvopomvecu,1,5.8,34.5,2023-01-22T13:13:49.848Z,2023-01-23T08:16:09Z,3991560515,178,,3989871117,140,0.0,3989871123,213,3.6,3989871119,141,28.6,3989871149,167,,3989871121,212,8.8,3989871115,56,Back,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640965,317,6,1,43,9,5z1b7fuvpqe6vnigvopomvecu,0,2.6,30,2023-01-22T13:13:50.099Z,2023-01-23T04:29:38Z,3989871141,56,Back,3989871199,233,360,3989871143,73,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499640975,360,6,1,43,9,7zibyotq1x1hq6pmgibhr0e6s,1,97.4,70,2023-01-22T13:13:50.099Z,2023-01-23T04:29:37Z,3989871193,73,,3989871195,233,317,3989871191,56,Center,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641175,362,1,1,43,43,7zibyotq1x1hq6pmgibhr0e6s,1,99.8,99.5,2023-01-22T13:14:24.766Z,2023-01-23T04:29:48Z,3989872145,141,95.7,3989872143,140,95.9,3989872141,56,Left,3989872139,6,,3989872149,213,3.7,3989872147,212,4.8,3991560675,178,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641191,363,1,1,43,46,7zibyotq1x1hq6pmgibhr0e6s,1,95.7,99.1,2023-01-22T13:14:26.997Z,2023-01-23T08:16:09Z,3989872225,140,79.9,3989872223,56,Left,3989872231,213,3.6,3989872229,212,18.4,3991560709,178,,3989872227,141,87.5,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641195,364,1,1,43,48,7zibyotq1x1hq6pmgibhr0e6s,0,79.8,89.8,2023-01-22T13:14:28.894Z,2023-01-23T08:16:08Z,3991560747,178,,3989872259,212,4.6,3989872257,141,84.4,3989872261,213,5.4,3989872253,56,Left,3989872255,140,82.4,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641213,319,8,1,43,48,5z1b7fuvpqe6vnigvopomvecu,1,16.9,17,2023-01-22T13:14:29.293Z,2023-01-23T08:16:07Z,3989872345,56,Back,3991312777,383,,3991560793,178,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499907535,691,3,1,43,49,5z1b7fuvpqe6vnigvopomvecu,0,19.6,12,2023-01-22T13:14:30.122Z,2023-01-23T08:16:07Z,3991560853,178,,3991313025,56,Back,3991313053,465,,3991313027,285,,3991317491,233,365,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641255,365,7,1,43,49,7zibyotq1x1hq6pmgibhr0e6s,1,80.4,88,2023-01-22T13:14:30.174Z,2023-01-23T08:16:06Z,3991560869,178,,3991317479,233,691,3991312995,383,,3989872621,56,Left,3991312979,286,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641215,320,43,1,43,49,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-22T13:14:30.177Z,2023-01-22T13:21:24Z,3989889869,144,50,3989872639,233,365,3989872353,56,Back,3989872355,285,0,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641261,366,1,1,43,56,7zibyotq1x1hq6pmgibhr0e6s,0,94.7,95.6,2023-01-22T13:14:37.524Z,2023-01-23T08:16:03Z,3991561007,178,,3989872651,141,84.2,3989872647,56,Left,3989872649,140,85.8,3989872655,213,3.8,3989872653,212,12.1,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641265,321,49,1,43,57,5z1b7fuvpqe6vnigvopomvecu,1,12.2,13.3,2023-01-22T13:14:38.162Z,2023-01-23T08:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641643,333,50,1,44,2,5z1b7fuvpqe6vnigvopomvecu,1,35.9,3.7,2023-01-22T13:14:43.308Z,2023-01-23T08:16:00Z,3989874723,286,,3989874721,56,Back,3989875063,233,367,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641307,367,7,1,44,2,7zibyotq1x1hq6pmgibhr0e6s,1,64.1,96.3,2023-01-22T13:14:43.420Z,2023-01-23T08:15:59Z,3991313289,385,,3989872917,285,,3989872897,56,Left,3989872895,167,,3991561293,389,,3989875043,233,333,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641303,322,43,1,44,3,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-22T13:14:44.137Z,2023-01-22T13:14:56Z,3989872919,233,367,3989872879,286,0,3989873253,144,50,3989872877,56,Back,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641387,323,5,1,44,3,5z1b7fuvpqe6vnigvopomvecu,1,36.4,-1.2,2023-01-22T13:14:44.569Z,2023-01-23T04:31:33Z,3989873313,233,368,3989873311,347,,3989873309,56,Back,,,,,,,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641311,368,5,1,44,3,7zibyotq1x1hq6pmgibhr0e6s,0,63.6,101.2,2023-01-22T13:14:44.569Z,2023-01-23T04:31:34Z,3989872925,347,,3989872923,56,Left,3989873325,233,323,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641393,324,1,1,44,18,5z1b7fuvpqe6vnigvopomvecu,1,42.8,0,2023-01-22T13:14:59.114Z,2023-01-23T08:15:59Z,3989873333,140,44.8,3989873335,141,9.1,3989873331,56,Back,3989873337,212,7.8,3989873339,213,1.3,3989873329,107,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641405,325,1,1,44,19,5z1b7fuvpqe6vnigvopomvecu,1,49.4,4.9,2023-01-22T13:15:00.146Z,2023-01-23T08:15:58Z,3989873409,140,40.9,3989873407,56,Back,3989873413,212,8.9,3989873415,213,3.2,3991561401,178,,3989873411,141,4.6,,,,,,,6a0e28nxlyyw7ghe4wzumlzh1,S. Perica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641407,326,4,1,44,20,5z1b7fuvpqe6vnigvopomvecu,1,44.2,1.5,2023-01-22T13:15:01.497Z,2023-01-23T08:15:57Z,3989873429,233,369,3989873427,286,,3989873419,13,,3989873423,152,,3989873425,265,,3989873421,56,Back,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641403,369,4,1,44,20,7zibyotq1x1hq6pmgibhr0e6s,0,55.8,98.5,2023-01-22T13:15:01.498Z,2023-01-23T08:15:57Z,3989873435,233,326,3989873401,152,,3991561437,178,,3989873397,13,,3989873403,265,,3989873405,285,,3989873399,56,Left,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641439,327,1,1,44,26,5z1b7fuvpqe6vnigvopomvecu,1,47.3,0.8,2023-01-22T13:15:07.641Z,2023-01-23T08:15:56Z,3989873613,140,31.4,3991561491,178,,3989873605,5,,3989873617,141,20.7,3989873619,212,21.5,3989873607,152,,3989873609,56,Back,3989873621,213,2.5,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641471,328,1,1,44,28,5z1b7fuvpqe6vnigvopomvecu,1,34.4,18.1,2023-01-22T13:15:09.776Z,2023-01-23T08:15:55Z,3989873747,141,52.5,3989873751,212,23.4,3989873757,213,1.6,3989873745,140,33.3,3989873743,56,Back,3991561511,178,,,,,,,,187wxh3jjn8hqbu7fyw7wullh,G. Cimirot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641483,329,1,1,44,36,5z1b7fuvpqe6vnigvopomvecu,1,39.9,49.4,2023-01-22T13:15:17.235Z,2023-01-23T08:15:52Z,3989873861,141,58.4,3991561565,178,,3989873863,212,8.6,3989873865,213,0.8,3989873859,140,45.6,3989873857,56,Back,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641551,330,1,1,44,38,5z1b7fuvpqe6vnigvopomvecu,1,43.1,60.7,2023-01-22T13:15:19.476Z,2023-01-23T08:15:51Z,3991561643,178,,3989874237,56,Back,3989874241,141,54.2,3989874239,140,33.6,3989874243,212,10.9,3989874247,213,3.6,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641573,331,1,1,44,45,5z1b7fuvpqe6vnigvopomvecu,1,24.9,66.6,2023-01-22T13:15:26.093Z,2023-01-23T08:15:49Z,3989874371,213,4.0,3989874365,140,13.5,3989874363,56,Back,3991561695,178,,3989874367,141,46.1,3989874369,212,18.4,,,,,,,76y4awqbdef5yxiovt27i57th,M. Bokadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641575,332,1,1,44,48,5z1b7fuvpqe6vnigvopomvecu,0,17.4,40,2023-01-22T13:15:29.081Z,2023-01-23T08:15:48Z,3991561709,178,,3989874389,213,6.2,3989874387,212,49.0,3989874381,56,Center,3989874379,155,,3989874521,1,,3989874383,140,64.0,3989874385,141,37.1,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641625,370,1,1,44,51,7zibyotq1x1hq6pmgibhr0e6s,1,33.3,68.1,2023-01-22T13:15:32.244Z,2023-01-23T08:15:47Z,3989874635,3,,3989874639,140,33.0,3989874641,141,59.7,3989874637,56,Back,3989874643,212,5.7,3989874645,213,4.7,3991561751,388,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641629,371,49,1,44,53,7zibyotq1x1hq6pmgibhr0e6s,1,36.2,57.8,2023-01-22T13:15:33.893Z,2023-01-23T08:15:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641653,372,1,1,44,53,7zibyotq1x1hq6pmgibhr0e6s,1,36,57.9,2023-01-22T13:15:33.949Z,2023-01-23T08:15:47Z,3989874765,56,Back,3991561913,178,,3989874773,213,1.8,3989874771,212,21.9,3989874767,140,32.1,3989874769,141,89.6,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641665,373,1,1,44,56,7zibyotq1x1hq6pmgibhr0e6s,1,33.9,89.5,2023-01-22T13:15:37.419Z,2023-01-23T08:15:45Z,3989874821,212,9.6,3991561979,178,,3989874823,213,0.4,3989874819,141,94.8,3989874817,140,42.4,3989874815,56,Back,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641679,374,1,1,44,58,7zibyotq1x1hq6pmgibhr0e6s,0,43.7,95.8,2023-01-22T13:15:39.468Z,2023-01-23T08:15:45Z,3989874875,141,87.2,3989874873,140,45.4,3989874871,56,Back,3991562033,178,,3989874877,212,6.1,3989874879,213,5.0,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641687,334,8,1,44,59,5z1b7fuvpqe6vnigvopomvecu,1,54.7,7.2,2023-01-22T13:15:40.180Z,2023-01-23T08:15:44Z,3991562113,178,,3991313643,383,,3989874941,56,Right,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641689,335,49,1,44,59,5z1b7fuvpqe6vnigvopomvecu,1,53.2,9.1,2023-01-22T13:15:40.620Z,2023-01-23T08:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641705,336,1,1,45,1,5z1b7fuvpqe6vnigvopomvecu,1,52.5,9.5,2023-01-22T13:15:41.840Z,2023-01-23T08:15:43Z,3989875051,141,3.4,3989875047,56,Right,3989875055,213,5.8,3989875053,212,8.4,3989875049,140,59.5,3991562189,178,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641711,337,3,1,45,3,5z1b7fuvpqe6vnigvopomvecu,0,66.5,4.9,2023-01-22T13:15:44.221Z,2023-01-23T08:15:42Z,3991313711,465,,3991562267,178,,3989875081,286,,3989875079,56,Right,3989875127,233,375,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641713,375,7,1,45,3,7zibyotq1x1hq6pmgibhr0e6s,1,33.5,95.1,2023-01-22T13:15:44.231Z,2023-01-23T08:15:41Z,3989875083,167,,3989875085,56,Back,3989875113,233,337,3991313737,385,,3989875087,285,,3991562317,389,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641749,338,5,1,45,4,5z1b7fuvpqe6vnigvopomvecu,1,71.6,-2,2023-01-22T13:15:45.645Z,2023-01-23T04:34:20Z,3989875345,233,376,3989875291,56,Right,3989875295,347,,,,,,,,,,,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641717,376,5,1,45,4,7zibyotq1x1hq6pmgibhr0e6s,0,28.4,102,2023-01-22T13:15:45.645Z,2023-01-23T04:34:21Z,3989875357,233,338,3989875135,347,,3989875133,56,Back,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641781,339,1,1,45,10,5z1b7fuvpqe6vnigvopomvecu,1,79.6,0,2023-01-22T13:15:50.857Z,2023-01-23T08:15:41Z,3989875487,140,70.7,3989875489,141,6.4,3989875491,212,10.8,3989875483,107,,3989875485,56,Right,3989875493,213,2.6,,,,,,,eg2u042cthz9undb4xz0pu8rt,M. Fossey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641791,340,1,1,45,13,5z1b7fuvpqe6vnigvopomvecu,0,79.6,5.5,2023-01-22T13:15:54.265Z,2023-01-23T08:15:40Z,3989875551,141,42.8,3989875555,213,1.8,3989875553,212,26.1,3989875549,140,73.6,3989875547,56,Center,3991562451,178,,,,,,,,cllq8xizuqut48xxqc3btz97u,W. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641795,377,8,1,45,14,7zibyotq1x1hq6pmgibhr0e6s,1,20.5,56.8,2023-01-22T13:15:55.658Z,2023-01-23T08:15:39Z,3991562497,178,,3991313891,385,,3989875567,56,Back,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641883,341,1,1,45,16,5z1b7fuvpqe6vnigvopomvecu,1,68.7,31.3,2023-01-22T13:15:57.049Z,2023-01-23T08:15:39Z,3989875965,141,64.9,3989875963,140,66.3,3991562657,388,,3989875961,56,Center,3989875969,213,1.7,3989875967,212,23.0,,,,,,,69ivqkcipxp15b7x5jl83ud49,S. Alzate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641887,342,4,1,45,19,5z1b7fuvpqe6vnigvopomvecu,1,70.7,73.6,2023-01-22T13:16:00.514Z,2023-01-23T08:15:38Z,3989875979,13,,3989875981,56,Center,3989875983,152,,3989875985,265,,3989876025,233,378,3989875987,286,,,,,,,,corn6i066rh7c7veva0sm3oid,K. Laifis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499641889,378,4,1,45,19,7zibyotq1x1hq6pmgibhr0e6s,0,29.3,26.4,2023-01-22T13:16:00.515Z,2023-01-23T08:15:37Z,3989875997,285,,3989875989,13,,3989875991,56,Back,3989875993,152,,3989875995,265,,3989876045,233,342,3991562735,178,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642009,343,70,1,45,37,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-22T13:16:18.320Z,2023-01-22T13:16:18Z,3989876635,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642131,344,1,1,45,48,5z1b7fuvpqe6vnigvopomvecu,0,73.1,82.8,2023-01-22T13:16:29.480Z,2023-01-23T08:15:37Z,3991315021,223,,3991315023,20,,3989877255,141,52.1,3989877249,152,,3991562781,178,,3989877245,5,,3989877259,213,5.3,3989877251,56,Center,d6r3vkalhudms84f6fs415wid,P. Zinckernagel,3989877253,140,86.4,3989877247,155,,3989877257,212,25.1,3989877243,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642139,379,12,1,45,50,7zibyotq1x1hq6pmgibhr0e6s,1,12.4,47.3,2023-01-22T13:16:30.901Z,2023-01-23T08:15:36Z,3991562811,388,,3989877341,15,,3989877305,212,19.3,3989877303,141,42.5,3989877297,56,Back,3989877299,140,30.5,3989877307,213,6.1,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642171,380,1,1,45,51,7zibyotq1x1hq6pmgibhr0e6s,1,26.7,35.8,2023-01-22T13:16:32.693Z,2023-01-23T08:15:36Z,3989877437,141,61.5,3989877441,213,1.0,3989877439,212,20.4,3991562857,178,,3989877431,3,,3989877435,140,36.7,3989877433,56,Back,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642175,381,49,1,45,53,7zibyotq1x1hq6pmgibhr0e6s,1,32.6,57.4,2023-01-22T13:16:34.016Z,2023-01-23T08:15:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642239,382,1,1,45,56,7zibyotq1x1hq6pmgibhr0e6s,1,51.1,68.3,2023-01-22T13:16:36.797Z,2023-01-23T08:15:34Z,3989877721,140,63.3,3991562899,178,,3989877725,212,30.3,3989877727,213,5.1,3989877723,141,28.0,3989877719,56,Center,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642273,383,1,1,46,1,7zibyotq1x1hq6pmgibhr0e6s,1,78.6,29.6,2023-01-22T13:16:41.793Z,2023-01-23T08:15:33Z,3989880075,210,15,3989877869,141,36.3,3991562925,178,,3989877863,56,Center,3989877865,140,91.3,3989877873,212,14.1,3989877875,213,0.3,3989880077,154,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2499642277,384,15,1,46,2,7zibyotq1x1hq6pmgibhr0e6s,1,91.3,36.2,2023-01-22T13:16:43.189Z,2023-01-23T08:15:32Z,3989880103,103,9.5,3989880093,29,,3989877885,56,Center,3991562953,178,,3989880161,233,345,3989879687,23,,3989880109,146,96.6,3989880101,102,51.5,cl2mi40x3gjsan1iifpbwec4p,A. Muja,3989880091,78,,3991647267,63,,3989879689,20,,3989880107,328,,3989880097,55,383,,3989880111,147,3989880105,214,3989880095,154,,,,,,,,,,,,,,,43,,,,
2499642279,345,10,1,46,2,5z1b7fuvpqe6vnigvopomvecu,1,4.4,59.2,2023-01-22T13:16:43.590Z,2023-01-23T08:15:31Z,3991315681,174,,3991315683,376,,3989879733,233,384,3989877901,182,,3989877903,56,Back,3989878303,179,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642289,346,52,1,46,4,5z1b7fuvpqe6vnigvopomvecu,1,7.9,59.3,2023-01-22T13:16:45.370Z,2023-01-23T08:15:31Z,3991315729,376,,3991563113,178,,,,,,,,,,,,,,,,,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642313,347,1,1,46,5,5z1b7fuvpqe6vnigvopomvecu,1,12.6,57.4,2023-01-22T13:16:46.406Z,2023-01-23T08:15:30Z,3989878047,212,26.7,3989878049,213,5.7,3991563195,178,,3989878039,123,,3989878041,56,Back,3989878045,141,35.7,3989878043,140,33.8,,,,bxcwnf87pf8ijzbxy70ewcfe1,A. Bodart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642317,348,43,1,46,8,5z1b7fuvpqe6vnigvopomvecu,1,0,0,2023-01-22T13:16:49.571Z,2023-01-22T22:33:27Z,3989878241,286,0,3989878237,233,385,3991316051,144,3,3989878065,56,Back,3991315841,465,0,,,,,,,,,,3z1lfdoy92bq8airglbhx32tw,C. Çanak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499642343,385,43,1,46,8,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-22T13:16:49.572Z,2023-01-22T22:33:28Z,3991316059,144,7,3989878187,285,0,3989878185,56,Center,3991315855,383,0,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
