id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2497894767,359,15,1,40,11,3ix9om1svhd6obl0mbk1otgop,1,88.2,65.6,2023-01-15T20:40:20.489Z,2023-01-16T12:00:47Z,3980711109,233,393,3980711085,154,,3980711091,102,51.6,3980711081,78,,3980710645,22,,3980711095,328,,3980711103,231,53.8,3980710647,64,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,3980710771,82,3980711097,146,89.1,3980711093,103,3981057745,178,3980711083,29,,3980711087,55,358,3980711099,147,3980710767,72,3980711101,230,97.2,,19,,,66.6,3980710649,56,Center,,,,
2497894763,393,10,1,40,12,920raeoumft3q2wmvc296uceo,1,11.1,35,2023-01-15T20:40:20.565Z,2023-01-16T12:00:46Z,3980710627,94,,3981057795,178,,3980710787,233,359,3980710629,56,Back,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497935973,777,61,1,40,12,3ix9om1svhd6obl0mbk1otgop,1,89.7,69.2,2023-01-15T20:40:21.108Z,2023-01-16T12:00:45Z,3981057863,389,,3980919975,56,Center,,,,,,,,,,,,,,,,,,,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894769,394,49,1,40,13,920raeoumft3q2wmvc296uceo,1,8.7,29.9,2023-01-15T20:40:21.642Z,2023-01-16T12:00:45Z,,,,,,,,,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894771,395,1,1,40,14,920raeoumft3q2wmvc296uceo,1,13.9,28.6,2023-01-15T20:40:23.191Z,2023-01-16T12:00:43Z,3980710669,213,5.6,3981057987,178,,3980710663,140,26.4,3980710661,56,Back,3980710665,141,13.2,3980710667,212,16.8,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894795,396,1,1,40,15,920raeoumft3q2wmvc296uceo,1,23.5,14.3,2023-01-15T20:40:24.415Z,2023-01-16T12:00:43Z,3980710851,212,16.5,3980710849,141,6.8,3980710853,213,6.0,3980710847,140,38.4,3980710845,56,Back,3981058105,178,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894799,397,4,1,40,21,920raeoumft3q2wmvc296uceo,1,46.7,10.5,2023-01-15T20:40:30.245Z,2023-01-16T12:00:41Z,3980710879,286,,3980710873,295,,3980710871,13,,3980710885,233,360,3980710875,56,Back,3980710877,152,,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894797,360,4,1,40,21,3ix9om1svhd6obl0mbk1otgop,0,53.3,89.5,2023-01-15T20:40:30.246Z,2023-01-16T12:00:40Z,3980710867,152,,3981058153,178,,3980710865,56,Left,3980710861,13,,3980710863,295,,3980710869,285,,3980710903,233,397,,,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894839,398,1,1,40,43,920raeoumft3q2wmvc296uceo,1,49.4,20.6,2023-01-15T20:40:51.640Z,2023-01-16T12:00:40Z,3980711233,212,8.3,3980711225,152,,3980711231,141,26.8,3980711227,56,Center,3980711229,140,56.2,3980711223,5,,3980711235,213,0.5,3981058199,178,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894843,399,1,1,40,45,920raeoumft3q2wmvc296uceo,1,59.4,32.9,2023-01-15T20:40:54.349Z,2023-01-16T12:00:39Z,3980711271,213,0.7,3980711263,56,Center,3980711269,212,22.2,3981058235,178,,3980711267,141,55.1,3980711265,140,74.9,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894847,400,1,1,40,48,920raeoumft3q2wmvc296uceo,1,73.3,53.5,2023-01-15T20:40:56.627Z,2023-01-16T12:00:38Z,3980711315,140,91.2,3980711317,141,86.9,3981058273,178,,3980711323,213,0.9,3980711319,212,29.5,3980711313,56,Left,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894853,401,1,1,40,49,920raeoumft3q2wmvc296uceo,0,84.2,81.1,2023-01-15T20:40:58.482Z,2023-01-16T12:00:37Z,3980711361,212,35.9,3980711355,56,Center,3980711363,213,5.2,3980920309,72,,3980920305,386,,3980711359,141,35.3,3980711357,140,100.0,3981058309,178,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,3980920303,225,3980712077,1,,3980711351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894861,361,5,1,40,52,3ix9om1svhd6obl0mbk1otgop,1,-1.5,65.8,2023-01-15T20:41:01.071Z,2023-01-16T07:19:43Z,3980711455,233,403,3980711419,346,,3980711417,56,Back,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894865,403,5,1,40,52,920raeoumft3q2wmvc296uceo,0,101.5,34.2,2023-01-15T20:41:01.071Z,2023-01-16T07:19:42Z,3980711441,346,,3980711463,233,361,3980711439,56,Center,,,,,,,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894859,402,43,1,40,54,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-15T20:41:02.592Z,2023-01-15T20:41:35Z,3980711403,22,0,3980711413,252,0,3980711407,56,Center,3980711999,144,39,3980711405,17,0,,,,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894955,362,1,1,41,28,3ix9om1svhd6obl0mbk1otgop,0,4.7,40,2023-01-15T20:41:37.462Z,2023-01-16T12:00:37Z,3980712097,212,60.0,3980712089,124,,3980712095,141,31.5,3980712093,140,61.6,3980712103,74,,3980712099,213,6.2,3980712091,56,Center,3980712101,1,,d5ecnjd6h89iepxrvrlfn97ft,R. Majecki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894959,404,1,1,41,32,920raeoumft3q2wmvc296uceo,0,42,74,2023-01-15T20:41:40.668Z,2023-01-16T12:00:36Z,3980712129,56,Center,3980712137,213,6.2,3981058503,388,,3980712135,212,25.5,3980712133,141,71.1,3980712127,3,,3980712131,140,66.2,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894967,363,1,1,41,34,3ix9om1svhd6obl0mbk1otgop,1,37.9,33.6,2023-01-15T20:41:43.094Z,2023-01-16T12:00:36Z,3980712177,212,8.9,3980712175,141,26.4,3980712173,140,45.0,3980712179,213,5.7,3980712171,56,Back,3980712169,3,,3981058577,178,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894971,364,1,1,41,36,3ix9om1svhd6obl0mbk1otgop,0,44.7,20,2023-01-15T20:41:44.782Z,2023-01-16T12:00:35Z,3980712193,3,,3980712203,213,0.7,3980712199,141,31.8,3980712201,212,13.1,3981058643,388,,3980712197,140,54.6,3980712195,56,Center,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894977,405,61,1,41,36,920raeoumft3q2wmvc296uceo,1,50.8,78.1,2023-01-15T20:41:45.330Z,2023-01-16T12:00:35Z,3981058717,178,,3981058715,21,,3980712225,56,Center,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894985,365,1,1,41,37,3ix9om1svhd6obl0mbk1otgop,1,51,24.8,2023-01-15T20:41:46.287Z,2023-01-16T12:00:35Z,3980712277,140,77.8,3981058777,178,,3980712275,56,Center,3980712283,213,0.0,3980712273,155,,3980712281,212,28.1,3980712279,141,25.5,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894987,366,50,1,41,43,3ix9om1svhd6obl0mbk1otgop,1,87.3,27.9,2023-01-15T20:41:52.011Z,2023-01-16T12:00:33Z,3980712289,286,,3980712307,233,406,3980712287,56,Center,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894989,406,7,1,41,43,920raeoumft3q2wmvc296uceo,1,12.7,72.1,2023-01-15T20:41:52.212Z,2023-01-16T12:00:33Z,3980712293,285,,3981058927,178,,3980712291,56,Back,3980712295,233,366,3980921161,385,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894991,367,6,1,41,46,3ix9om1svhd6obl0mbk1otgop,1,88.4,29,2023-01-15T20:41:55.007Z,2023-01-16T07:20:39Z,3980712317,75,,3980712339,233,407,3980712315,56,Center,,,,,,,,,,,,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497894993,407,6,1,41,46,920raeoumft3q2wmvc296uceo,0,11.6,71,2023-01-15T20:41:55.007Z,2023-01-16T07:20:39Z,3980712329,56,Back,3980712343,233,367,3980712331,73,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895065,368,1,1,42,15,3ix9om1svhd6obl0mbk1otgop,1,99.5,0.5,2023-01-15T20:42:24.103Z,2023-01-16T12:00:31Z,3980713053,154,,3980712867,213,1.8,3980921299,20,,3980713051,210,13,3980712859,56,Center,3981059039,178,,3980712861,140,91.7,3980712855,155,,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,1,3980712863,141,3980712851,2,,3980712865,212,3980712853,6,3980712857,224,,3980712869,1,,,,,,,,,53.7,37.1,,,,,,,,,,
2497895071,369,44,1,42,17,3ix9om1svhd6obl0mbk1otgop,1,95.4,50.4,2023-01-15T20:42:25.848Z,2023-01-16T12:00:32Z,3980712915,233,408,3980712895,286,,3980712893,56,Center,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895067,408,44,1,42,17,920raeoumft3q2wmvc296uceo,0,4.6,49.6,2023-01-15T20:42:25.849Z,2023-01-16T12:00:32Z,3980712875,56,Back,3980712877,285,,3980712925,233,369,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895073,370,13,1,42,17,3ix9om1svhd6obl0mbk1otgop,1,94.5,49.3,2023-01-15T20:42:25.918Z,2023-01-16T12:00:31Z,3980713065,55,368,3980713077,230,99.3,3980712907,56,Center,3980713057,15,,3981059155,388,,3980713071,103,26.4,3980713069,102,61.8,3980713059,73,,bmbn4q2uorkgosgaig6migpux,B. Popović,,3980713075,328,3980713461,16,,3980713061,29,3980713055,25,3980713079,231,50.2,3980713463,214,,3980713063,154,,,,,,,,,,,,,,,,,
2497895081,371,5,1,42,19,3ix9om1svhd6obl0mbk1otgop,0,101.5,60.4,2023-01-15T20:42:27.621Z,2023-01-16T07:20:58Z,3980712927,56,Center,3980713151,233,409,3980712929,346,,,,,,,,,,,,,,,,,bmbn4q2uorkgosgaig6migpux,B. Popović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895107,409,5,1,42,19,920raeoumft3q2wmvc296uceo,1,-1.5,39.6,2023-01-15T20:42:27.621Z,2023-01-16T07:20:57Z,3980713087,346,,3980713147,233,371,3980713085,56,Back,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895133,410,1,1,42,34,920raeoumft3q2wmvc296uceo,0,5.5,46.3,2023-01-15T20:42:43.309Z,2023-01-16T12:00:30Z,3980713245,124,,3980713257,1,,3980713261,74,,3980713247,56,Center,3980713255,213,6.1,3980713251,141,28.3,3980713249,140,56.2,3980713253,212,54.6,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895137,372,44,1,42,38,3ix9om1svhd6obl0mbk1otgop,1,48.4,70.2,2023-01-15T20:42:46.949Z,2023-01-16T12:00:30Z,3980713271,285,,3980713289,233,411,3980713269,56,Back,,,,,,,,,,,,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895135,411,44,1,42,38,920raeoumft3q2wmvc296uceo,0,51.6,29.8,2023-01-15T20:42:46.950Z,2023-01-16T12:00:30Z,3980713329,233,372,3980713267,286,,3980713265,56,Center,,,,,,,,,,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895141,373,1,1,42,38,3ix9om1svhd6obl0mbk1otgop,0,47.6,70.4,2023-01-15T20:42:46.978Z,2023-01-16T12:00:29Z,3980713303,212,17.4,3980713299,140,61.8,3981059393,388,,3980713301,141,57.3,3980713295,3,,3980713305,213,5.7,3980713297,56,Center,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895151,412,4,1,42,40,920raeoumft3q2wmvc296uceo,1,44.4,44.2,2023-01-15T20:42:49.190Z,2023-01-16T12:00:29Z,3980713429,152,,3980713423,13,,3980713441,233,374,3980713425,294,,3980713431,286,,3980713427,56,Back,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895149,374,4,1,42,40,3ix9om1svhd6obl0mbk1otgop,0,55.6,55.8,2023-01-15T20:42:49.191Z,2023-01-16T12:00:28Z,3980713451,233,412,3980713409,56,Center,3980713413,285,,3981059469,178,,3980713411,152,,3980713407,294,,3980713405,13,,,,,2xba9p5cocj599cltnabjes45,D. Hotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895161,413,1,1,42,46,920raeoumft3q2wmvc296uceo,1,44.8,45.9,2023-01-15T20:42:54.566Z,2023-01-16T12:00:28Z,3980713539,213,1.3,3980713533,140,48.1,3980713527,5,,3980713531,56,Back,3980713529,152,,3980713535,141,68.0,3980713537,212,15.4,3981059563,178,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895167,414,1,1,42,50,920raeoumft3q2wmvc296uceo,0,67.9,78.3,2023-01-15T20:42:59.471Z,2023-01-16T12:00:26Z,3981059641,178,,3980713597,141,90.5,3980713601,213,0.4,3980713595,140,84.4,3980713593,56,Left,3980713599,212,19.2,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895169,375,49,1,42,52,3ix9om1svhd6obl0mbk1otgop,1,20.1,16,2023-01-15T20:43:00.864Z,2023-01-16T12:00:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497968949,1031,67,1,42,52,3ix9om1svhd6obl0mbk1otgop,1,19.9,9.6,2023-01-15T20:43:01.052Z,2023-01-16T11:35:10Z,3981079067,233,1293,,,,,,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497968945,1293,67,1,42,52,920raeoumft3q2wmvc296uceo,0,80.1,90.4,2023-01-15T20:43:01.053Z,2023-01-16T11:35:10Z,3981079071,233,1031,,,,,,,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895209,378,50,1,42,55,3ix9om1svhd6obl0mbk1otgop,1,15.9,3.7,2023-01-15T20:43:03.865Z,2023-01-16T12:00:24Z,3980713845,56,Back,3980713971,233,417,3980713847,285,,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895221,417,7,1,42,55,920raeoumft3q2wmvc296uceo,0,84.1,96.3,2023-01-15T20:43:04.387Z,2023-01-16T12:00:23Z,3980713927,56,Left,3980713945,233,378,3980922171,383,,3980713929,286,,3981059999,178,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895187,376,1,1,42,58,3ix9om1svhd6obl0mbk1otgop,0,9.1,2.2,2023-01-15T20:43:06.608Z,2023-01-16T12:00:22Z,3980713735,236,,3980713729,213,0.1,3980713725,141,2.8,3980713719,157,,3980713721,56,Back,3980713737,233,415,3980713723,140,13.4,3980713741,286,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,3980713731,1,3980713727,212,4.5,3981060045,178,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895185,415,74,1,42,58,920raeoumft3q2wmvc296uceo,1,88.9,96.6,2023-01-15T20:43:06.694Z,2023-01-16T12:00:21Z,3980713711,285,,3980713709,56,Left,3981060189,178,,3980713753,233,376,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895205,377,5,1,42,59,3ix9om1svhd6obl0mbk1otgop,1,13.4,-1.8,2023-01-15T20:43:08.273Z,2023-01-16T07:22:25Z,3980713853,233,416,3980713829,347,,3980713827,56,Back,,,,,,,,,,,,,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895189,416,5,1,42,59,920raeoumft3q2wmvc296uceo,0,86.6,101.8,2023-01-15T20:43:08.273Z,2023-01-16T07:22:25Z,3980713749,347,,3980713747,56,Left,3980713863,233,377,,,,,,,,,,,,,,,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895261,379,1,1,43,17,3ix9om1svhd6obl0mbk1otgop,1,15.6,0,2023-01-15T20:43:25.697Z,2023-01-16T12:00:21Z,3980714205,213,0.2,3980714197,56,Back,3981245595,1,,3980714201,141,7.0,3980714199,140,38.6,3980714193,107,,3980714203,212,24.9,,,,a0ecz4nlxrr62dcwixtmjiwyy,T. Somers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497936563,778,44,1,43,18,3ix9om1svhd6obl0mbk1otgop,1,33.6,3.7,2023-01-15T20:43:27.258Z,2023-01-16T12:00:20Z,3980923115,285,,3980923113,56,Back,3980929189,233,914,,,,,,,,,,,,,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497936577,914,44,1,43,18,920raeoumft3q2wmvc296uceo,0,66.4,96.3,2023-01-15T20:43:27.259Z,2023-01-16T12:00:20Z,3980923219,286,,3980929193,233,778,3980923217,56,Left,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895267,380,1,1,43,18,3ix9om1svhd6obl0mbk1otgop,0,33.4,4.7,2023-01-15T20:43:27.337Z,2023-01-16T12:00:20Z,3980714221,56,Back,3980714857,3,,3980714833,212,16.3,3981060519,388,,3980714831,141,4.6,3980714827,168,,3980714829,140,48.9,3980714835,213,6.3,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895271,418,49,1,43,20,920raeoumft3q2wmvc296uceo,1,56.4,93.3,2023-01-15T20:43:28.505Z,2023-01-16T12:00:19Z,,,,,,,,,,,,,,,,,,,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895285,419,1,1,43,22,920raeoumft3q2wmvc296uceo,1,54.2,89,2023-01-15T20:43:30.633Z,2023-01-16T12:00:18Z,3980714289,56,Center,3980714297,213,5.6,3980714295,212,13.4,3981060613,178,,3980714291,140,64.4,3980714293,141,77.2,,,,,,,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895293,420,1,1,43,23,920raeoumft3q2wmvc296uceo,1,61.7,86.9,2023-01-15T20:43:31.541Z,2023-01-16T12:00:18Z,3980714347,141,79.6,3980714345,140,71.1,3981060671,178,,3980714351,213,5.8,3980714343,56,Left,3980714349,212,11.0,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895301,421,1,1,43,24,920raeoumft3q2wmvc296uceo,1,66.2,82.9,2023-01-15T20:43:33.443Z,2023-01-16T12:00:16Z,3980714389,56,Center,3980714397,212,10.2,3980714395,141,67.9,3981060727,178,,3980714393,140,66.3,3980714399,213,4.7,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895315,422,1,1,43,25,920raeoumft3q2wmvc296uceo,1,65.8,75.2,2023-01-15T20:43:34.394Z,2023-01-16T12:00:16Z,3980714487,213,6.1,3981060767,178,,3980714485,212,13.3,3980714481,140,78.3,3980714479,56,Center,3980714483,141,72.0,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895331,423,1,1,43,30,920raeoumft3q2wmvc296uceo,1,77.4,83.9,2023-01-15T20:43:38.918Z,2023-01-16T12:00:14Z,3980714589,140,92.5,3980714595,213,0.4,3981060809,178,,3980714591,141,93.5,3980714593,212,17.1,3980714587,56,Left,,,,,,,7xw0h0pegzhoix5hb4hipj2l1,A. Gholizadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895341,424,1,1,43,32,920raeoumft3q2wmvc296uceo,0,92.9,97.8,2023-01-15T20:43:41.198Z,2023-01-16T12:00:13Z,3980714663,213,4.6,3980714661,212,29.2,3981060837,178,,3980714655,56,Center,3980714659,141,55.2,3980923811,224,,3980714657,140,89.8,3980923813,72,,4pbx40gvdmacim2n0k2qt41cl,J. Kayembe,,3980714653,155,3980714651,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895343,381,12,1,43,34,3ix9om1svhd6obl0mbk1otgop,1,8.9,48.6,2023-01-15T20:43:42.669Z,2023-01-16T12:00:13Z,3980715841,141,43.7,3980715843,212,3.3,3980715839,140,9.1,3980714669,56,Back,3981060885,388,,3980715845,213,4.8,3980716503,15,,,,,a5ls0i1ztco0zee3la61zv4rt,S. Miangué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895443,384,61,1,43,34,3ix9om1svhd6obl0mbk1otgop,1,9.5,45.8,2023-01-15T20:43:43.115Z,2023-01-16T12:00:12Z,3981060985,178,,3980715461,56,Back,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895367,383,61,1,43,35,3ix9om1svhd6obl0mbk1otgop,0,7.4,41.8,2023-01-15T20:43:43.787Z,2023-01-16T12:00:12Z,3981061069,178,,3980714797,56,Back,,,,,,,,,,,,,,,,,,,2jhi0lbbo65dsfv4ho9pmlgix,Leonardo Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895353,425,1,1,43,36,920raeoumft3q2wmvc296uceo,1,94,59.9,2023-01-15T20:43:44.683Z,2023-01-16T12:00:12Z,3981061117,178,,3980714711,213,5.0,3980714707,141,48.9,3980715673,210,16,3980714705,140,96.0,3980714703,56,Center,3980715677,22,,3980715675,154,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,3980714709,212,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,1,,,
2497895355,426,16,1,43,37,920raeoumft3q2wmvc296uceo,1,95.1,50.1,2023-01-15T20:43:45.891Z,2023-01-16T12:00:11Z,3980715705,29,,3980924713,395,98.4,3981061287,178,,3980715721,230,98,3980715715,103,27.2,3980714949,374,2023-01-15 20:43:45.312,3980714953,375,43:36.813,3980714717,22,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,3980714943,72,3980714945,16,,3980715723,231,3980714721,56,3980715719,328,,3980715709,55,425,3980715707,154,3980715713,102,3980715717,214,,,53.9,Center,52.7,,3980715703,77,,,3980924715,396,53.2
2497895351,382,43,1,43,37,3ix9om1svhd6obl0mbk1otgop,1,0,0,2023-01-15T20:43:46.212Z,2023-01-15T20:44:24Z,3980714697,56,Back,3980715371,144,61,,,,,,,,,,,,,,,,,,,52qemp1py9mm9unjvxaphv209,J. Daland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497895509,385,1,1,44,34,3ix9om1svhd6obl0mbk1otgop,1,50.1,49.9,2023-01-15T20:44:43.473Z,2023-01-16T07:23:45Z,3980715945,279,G,3980715937,140,30.9,3980715935,56,Back,3981061295,178,,3980715943,213,3.0,3980715939,141,54.0,3980715941,212,20.4,,,,1gzgkjei16r4lt2fvcedy1jvt,K. Denkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
