id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist
2527622735,537,1,2,52,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,28.8,76.7,2023-04-02T15:11:14.705Z,2023-04-02T15:11:17Z,4158331821,141,26.1,4158331825,213,4.7,4158331827,1,,4158331817,56,Back,4158331823,212,34.4,4158331819,140,28.0,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527622767,538,1,2,52,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,27.9,25.5,2023-04-02T15:11:17.809Z,2023-04-02T15:11:20Z,4158331983,212,12.6,4158331979,140,37.1,4158331977,56,Back,4158331981,141,13.5,4158331985,213,5.6,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527622863,539,1,2,52,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.7,12.8,2023-04-02T15:11:20.393Z,2023-04-02T15:11:26Z,4158332467,212,7.4,4158332459,140,32.2,4158332457,56,Back,4158332471,213,2.7,4158332463,141,17.1,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527622973,540,1,2,52,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,54.1,33.7,2023-04-02T15:11:26.657Z,2023-04-02T15:11:34Z,4158332985,140,59.2,4158332993,213,1.4,4158332989,141,87.5,4158332983,56,Left,4158332991,212,37.0,4158332995,1,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527622983,541,1,2,52,41,6vyr13j6kbwdtxjwm1m4m8nu2,0,84.1,77.8,2023-04-02T15:11:34.233Z,2023-04-02T20:21:30Z,4158333027,2,,4159519493,224,,4158333037,212,5.2,4158333035,141,70.8,4158333031,56,Center,4158333029,155,,4158333041,213,5.1,4159519495,72,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,4158333033,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623303,413,61,2,52,41,9njsy633rh1tyri7l2jaju5o,1,14.2,39.7,2023-04-02T15:11:34.639Z,2023-04-02T15:12:05Z,4158334639,56,Back,,,,,,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527622997,405,52,2,52,42,9njsy633rh1tyri7l2jaju5o,1,3.3,50.1,2023-04-02T15:11:35.543Z,2023-04-02T20:21:36Z,4159519941,376,,,,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623127,406,1,2,52,45,9njsy633rh1tyri7l2jaju5o,1,9.4,57.5,2023-04-02T15:11:37.967Z,2023-04-02T20:22:43Z,4158333781,56,Back,4158333785,141,71.4,4158333787,212,20.1,4158333789,213,0.5,4158333783,140,26.3,4158333779,123,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623137,407,1,2,52,49,9njsy633rh1tyri7l2jaju5o,1,26.6,71.2,2023-04-02T15:11:42.040Z,2023-04-02T20:23:44Z,4158333833,141,92.9,4158333829,140,23.8,4158333827,56,Back,4158333841,213,1.8,4158333837,212,15.0,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623151,408,1,2,52,50,9njsy633rh1tyri7l2jaju5o,1,24.6,93.8,2023-04-02T15:11:43.839Z,2023-04-02T20:23:01Z,4158333945,213,6.2,4158333941,141,91.9,4158333937,56,Back,4159525953,155,,4158333943,212,16.8,4158333939,140,40.6,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527847991,745,1,2,52,51,9njsy633rh1tyri7l2jaju5o,1,34.9,90.5,2023-04-02T15:11:44.839Z,2023-04-02T20:22:42Z,4159524781,212,18.0,4159524773,168,,4159524777,140,52.0,4159524771,3,,4159524775,56,Left,4159524783,213,6.2,4159524779,141,88.5,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623155,409,50,2,52,55,9njsy633rh1tyri7l2jaju5o,1,52.1,80.6,2023-04-02T15:11:48.944Z,2023-04-02T15:11:52Z,4158333953,56,Left,4158334129,233,542,4158333955,286,,,,,,,,,,,,,,,,,6pmuxgyfaqn2h0x69o5l1mq22,D. Gassama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623169,542,7,2,52,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.9,19.4,2023-04-02T15:11:48.945Z,2023-04-02T20:23:09Z,4159526489,384,,4158334047,56,Back,4158334079,233,409,4158334049,285,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527663655,905,1,2,52,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,58,30.4,2023-04-02T15:11:48.956Z,2023-04-02T15:55:22Z,4158541191,140,54.5,4158541197,212,5.0,4158541187,56,Center,4158541199,213,3.9,4158541193,141,25.5,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623161,410,45,2,52,57,9njsy633rh1tyri7l2jaju5o,0,46.6,82,2023-04-02T15:11:49.956Z,2023-04-02T21:49:32Z,4158541673,233,906,4158333977,56,Back,4158333979,285,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527663731,906,3,2,52,57,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.4,18,2023-04-02T15:11:49.956Z,2023-04-02T21:49:32Z,4158541589,286,,4158541647,233,410,4159527213,465,,4158541587,56,Right,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623171,543,49,2,52,58,6vyr13j6kbwdtxjwm1m4m8nu2,1,43.5,20.3,2023-04-02T15:11:51.010Z,2023-04-02T15:11:51Z,,,,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623197,544,1,2,52,58,6vyr13j6kbwdtxjwm1m4m8nu2,0,44.2,20.3,2023-04-02T15:11:51.441Z,2023-04-02T15:11:52Z,4158334177,213,5.6,4158334169,56,Right,4158334175,212,13.8,4158334171,140,54.5,4158334173,141,7.7,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623215,411,8,2,53,0,9njsy633rh1tyri7l2jaju5o,1,35.9,90.3,2023-04-02T15:11:53.192Z,2023-04-02T20:23:52Z,4159528769,383,,4158334269,56,Back,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623221,412,5,2,53,1,9njsy633rh1tyri7l2jaju5o,0,40.2,101.8,2023-04-02T15:11:53.960Z,2023-04-02T15:12:00Z,4158334311,347,,4158334869,233,545,4158334309,56,Back,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623329,545,5,2,53,1,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.8,-1.8,2023-04-02T15:11:53.960Z,2023-04-02T15:38:03Z,4158334787,347,,4158334785,56,Right,4158334833,233,412,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623503,546,1,2,53,21,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.7,0,2023-04-02T15:12:14.265Z,2023-04-02T15:12:15Z,4158335931,213,0.9,4158335927,141,15.6,4158335921,107,,4158335925,140,64.2,4158335929,212,14.9,4158335923,56,Right,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623525,547,1,2,53,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,64.2,15.6,2023-04-02T15:12:15.472Z,2023-04-02T15:12:17Z,4158336053,140,48.5,4158336059,213,3.6,4158336055,141,5.0,4158336051,56,Back,4158336057,212,18.0,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623559,548,1,2,53,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,50.7,5.2,2023-04-02T15:12:17.857Z,2023-04-02T15:12:21Z,4158336333,1,,4158336299,56,Back,4158336329,212,45.1,4158336301,140,13.5,4158336327,141,38.3,4158336331,213,2.6,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623687,549,1,2,53,28,6vyr13j6kbwdtxjwm1m4m8nu2,1,14,41.6,2023-04-02T15:12:21.120Z,2023-04-02T15:12:32Z,4158337101,140,27.7,4158337105,212,19.4,4158337099,56,Back,4158337107,213,0.7,4158337103,141,60.8,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623707,550,1,2,53,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.6,62,2023-04-02T15:12:32.409Z,2023-04-02T15:12:34Z,4158337223,56,Center,4158337229,212,26.2,4158337227,141,58.8,4158337225,140,62.5,4158337231,213,6.2,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623745,551,1,2,53,41,6vyr13j6kbwdtxjwm1m4m8nu2,1,62.5,58.8,2023-04-02T15:12:33.992Z,2023-04-02T15:13:19Z,4158337475,212,22.7,4158337471,140,69.6,4158337477,213,1.2,4158337469,56,Left,4158339757,210,15,4158337473,141,90.3,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2527623751,552,15,2,53,44,6vyr13j6kbwdtxjwm1m4m8nu2,1,69.6,72.1,2023-04-02T15:12:37.825Z,2023-04-02T15:13:19Z,4158339783,78,,4158339797,146,97.5,4158339791,102,49.2,4158337497,22,,4158339785,29,,4158339845,233,414,4158339319,20,,4158339795,215,,5don85s7097g5df42m429b8ix,F. Amuzu,4158337499,18,,4158339799,147,4158337503,56,Center,4158339787,55,551,4158339793,103,17.7,52.2,,,,,,,,,,,,,,,,
2527623765,414,10,2,53,44,9njsy633rh1tyri7l2jaju5o,1,2.7,51.2,2023-04-02T15:12:37.925Z,2023-04-02T20:24:38Z,4159531487,377,,4158337593,178,,4158339359,233,552,4158337999,176,,4158337597,56,Back,4158337595,182,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527623769,415,52,2,53,46,9njsy633rh1tyri7l2jaju5o,1,2.7,51.2,2023-04-02T15:12:39.359Z,2023-04-02T20:24:40Z,4159531639,377,,,,,,,,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624077,416,1,2,54,7,9njsy633rh1tyri7l2jaju5o,0,15.1,59.7,2023-04-02T15:13:00.024Z,2023-04-02T15:13:07Z,4158339119,140,100.0,4158339127,1,,4158339125,213,0.2,4158339121,141,87.2,4158339115,199,,4158339117,56,Left,4158339123,212,92.7,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624089,553,56,2,54,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-04-02T15:13:03.448Z,2023-04-02T15:13:56Z,4158339177,56,Back,,,,,,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624087,417,5,2,54,14,9njsy633rh1tyri7l2jaju5o,0,101.4,88,2023-04-02T15:13:07.226Z,2023-04-02T15:13:09Z,4158339227,233,554,4158339171,346,,4158339169,56,Left,,,,,,,,,,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624091,554,5,2,54,14,6vyr13j6kbwdtxjwm1m4m8nu2,1,-1.4,12,2023-04-02T15:13:07.226Z,2023-04-02T15:38:03Z,4158339213,56,Back,4158339219,233,417,4158339215,346,,,,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624275,555,1,2,54,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.2,48.2,2023-04-02T15:13:26.729Z,2023-04-02T15:13:28Z,4158340271,56,Back,4158340275,141,60.3,4158340269,124,,4158340277,212,20.8,4158340273,140,22.4,4158340279,213,0.4,4158340283,237,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624283,556,1,2,54,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,22.4,60.3,2023-04-02T15:13:28.249Z,2023-04-02T15:13:29Z,4158340323,56,Back,4158340329,212,22.5,4158340325,140,24.9,4158340327,141,27.4,4158340331,213,4.8,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624303,557,1,2,54,36,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.9,27.4,2023-04-02T15:13:29.352Z,2023-04-02T15:13:33Z,4158340491,56,Back,4158340503,213,5.4,4158340495,141,7.4,4158340493,140,35.8,4158340499,212,17.8,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624331,558,1,2,54,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,37.8,32.5,2023-04-02T15:13:33.497Z,2023-04-02T15:13:36Z,4158340707,213,1.7,4158340701,140,34.0,4158340705,212,26.4,4158340699,56,Back,4158340703,141,70.9,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624409,559,1,2,54,43,6vyr13j6kbwdtxjwm1m4m8nu2,1,34.3,73,2023-04-02T15:13:36.017Z,2023-04-02T15:13:44Z,4158341075,213,0.9,4158341057,56,Back,4158341071,212,16.2,4158341063,140,43.4,4158341067,141,92.3,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624443,560,1,2,54,51,6vyr13j6kbwdtxjwm1m4m8nu2,1,47.4,71.1,2023-04-02T15:13:44.273Z,2023-04-02T15:13:46Z,4158341233,212,19.1,4158341229,140,56.6,4158341227,56,Left,4158341231,141,95.3,4158341235,213,1.0,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624455,561,1,2,54,53,6vyr13j6kbwdtxjwm1m4m8nu2,1,56.6,95.3,2023-04-02T15:13:46.593Z,2023-04-02T15:13:48Z,4158341331,56,Left,4158341335,141,97.4,4158341337,212,7.0,4158341333,140,63.1,4158341339,213,0.2,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624555,562,1,2,54,55,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.1,97.4,2023-04-02T15:13:48.225Z,2023-04-02T15:13:56Z,4158341727,56,Left,4158341735,213,3.9,4158341731,141,83.0,4158341729,140,52.6,4158341733,212,14.7,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624609,563,1,2,55,3,6vyr13j6kbwdtxjwm1m4m8nu2,1,57.1,69.3,2023-04-02T15:13:56.345Z,2023-04-02T15:13:59Z,4158342067,141,21.0,4158342065,140,66.4,4158342071,213,5.0,4158342069,212,34.3,4158342073,1,,4158342063,56,Right,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624627,564,1,2,55,6,6vyr13j6kbwdtxjwm1m4m8nu2,0,65.4,17.6,2023-04-02T15:13:59.849Z,2023-04-02T20:25:22Z,4159534355,224,,4159534357,20,,4158342173,141,61.8,4158342175,212,37.5,4158342171,140,86.7,4158342169,56,Center,4158342177,213,0.9,4158342179,1,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,4158342165,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624629,418,1,2,55,7,9njsy633rh1tyri7l2jaju5o,1,12.7,47.8,2023-04-02T15:14:00.199Z,2023-04-02T15:14:01Z,4158342207,213,0.2,4158342199,56,Back,4158342201,140,27.0,4158342205,212,15.3,4158342203,141,52.1,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624631,419,49,2,55,8,9njsy633rh1tyri7l2jaju5o,1,27.5,52.7,2023-04-02T15:14:01.439Z,2023-04-02T15:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624657,420,1,2,55,8,9njsy633rh1tyri7l2jaju5o,1,28.1,54.3,2023-04-02T15:14:01.695Z,2023-04-02T15:14:03Z,4158342319,140,24.3,4158342323,212,9.8,4158342325,213,2.0,4158342321,141,67.5,4158342317,56,Back,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624667,421,1,2,55,10,9njsy633rh1tyri7l2jaju5o,0,24.1,70.6,2023-04-02T15:14:03.464Z,2023-04-02T15:14:04Z,4158342373,56,Back,4158342379,212,7.4,4158342375,140,28.1,4158342377,141,79.6,4158342381,213,1.0,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624689,565,8,2,55,12,6vyr13j6kbwdtxjwm1m4m8nu2,1,69,20.9,2023-04-02T15:14:05.360Z,2023-04-02T20:25:32Z,4159534953,384,,4158342503,56,Right,,,,,,,,,,,,,,,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624715,566,49,2,55,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,66.7,15.2,2023-04-02T15:14:06.857Z,2023-04-02T15:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624733,567,1,2,55,13,6vyr13j6kbwdtxjwm1m4m8nu2,1,66.7,15.2,2023-04-02T15:14:06.937Z,2023-04-02T15:14:08Z,4158342673,141,37.4,4158342677,213,1.5,4158342669,56,Center,4158342675,212,15.2,4158342671,140,68.1,,,,,,,,,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624741,568,1,2,55,14,6vyr13j6kbwdtxjwm1m4m8nu2,0,68.1,37.4,2023-04-02T15:14:07.920Z,2023-04-02T15:14:08Z,4158342715,56,Center,4158342717,140,78.9,4158342721,212,11.4,4158342719,141,35.2,4158342723,213,6.2,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624757,422,8,2,55,15,9njsy633rh1tyri7l2jaju5o,1,20.8,68.2,2023-04-02T15:14:08.559Z,2023-04-02T20:26:24Z,4158342779,56,Back,4159538821,384,,,,,,,,,,,,,,,,,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624763,423,49,2,55,16,9njsy633rh1tyri7l2jaju5o,1,28.8,64.3,2023-04-02T15:14:09.663Z,2023-04-02T15:14:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624781,424,1,2,55,17,9njsy633rh1tyri7l2jaju5o,1,28.8,65.2,2023-04-02T15:14:09.984Z,2023-04-02T15:14:11Z,4158342881,56,Back,4158342885,141,78.2,4158342887,212,10.1,4158342883,140,24.1,4158342889,213,2.1,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624785,425,1,2,55,18,9njsy633rh1tyri7l2jaju5o,0,19.8,79.6,2023-04-02T15:14:11.415Z,2023-04-02T15:14:12Z,4158342909,212,4.2,4158342943,236,,4158342911,213,1.2,4158342905,140,21.3,4158342907,141,85.4,4158342903,56,Back,4158342953,286,,4158342945,233,569,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624793,569,74,2,55,18,6vyr13j6kbwdtxjwm1m4m8nu2,1,78.8,16.7,2023-04-02T15:14:11.416Z,2023-04-02T15:25:27Z,4158342935,56,Right,4158342937,285,,4158342977,233,425,,,,,,,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624825,426,5,2,55,22,9njsy633rh1tyri7l2jaju5o,1,-1.5,75.6,2023-04-02T15:14:15.408Z,2023-04-02T15:14:16Z,4158343087,346,,4158343157,233,570,4158343085,56,Back,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624839,570,5,2,55,22,6vyr13j6kbwdtxjwm1m4m8nu2,0,101.5,24.4,2023-04-02T15:14:15.408Z,2023-04-02T15:38:04Z,4158343141,346,,4158343165,233,426,4158343139,56,Center,,,,,,,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527624995,427,1,2,55,34,9njsy633rh1tyri7l2jaju5o,1,3.7,53,2023-04-02T15:14:27.608Z,2023-04-02T15:14:29Z,4158343883,141,67.5,4158343879,56,Back,4158343891,237,,4158343885,212,10.6,4158343881,140,7.4,4158343887,213,1.2,4158343877,124,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625027,428,1,2,55,36,9njsy633rh1tyri7l2jaju5o,0,10.5,69.3,2023-04-02T15:14:29.664Z,2023-04-02T15:14:32Z,4158344069,212,50.4,4158344071,213,0.2,4158344063,56,Left,4158344073,1,,4158344065,140,57.7,4158344061,155,,4158344067,141,83.0,,,,90fea2mfl0soc0gsk88z2m2mt,A. Filin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625063,571,1,2,55,40,6vyr13j6kbwdtxjwm1m4m8nu2,1,38.9,12.5,2023-04-02T15:14:33.313Z,2023-04-02T15:14:35Z,4158344273,213,2.6,4158344263,3,,4158344267,140,24.4,4158344265,56,Back,4158344271,212,17.4,4158344269,141,25.0,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625111,572,1,2,55,42,6vyr13j6kbwdtxjwm1m4m8nu2,1,24.4,24.7,2023-04-02T15:14:35.696Z,2023-04-02T15:14:38Z,4158344509,213,2.9,4158344499,3,,4158344505,141,29.5,4158344501,56,Back,4158344507,212,13.1,4158344503,140,12.3,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625113,573,49,2,55,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.4,29.4,2023-04-02T15:14:38.385Z,2023-04-02T15:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625179,574,1,2,55,45,6vyr13j6kbwdtxjwm1m4m8nu2,1,12.4,29.4,2023-04-02T15:14:38.512Z,2023-04-02T15:14:43Z,4158344827,56,Back,4158344835,213,1.1,4158344831,141,41.2,4158344833,212,9.1,4158344829,140,16.5,,,,,,,,,,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625259,575,1,2,55,50,6vyr13j6kbwdtxjwm1m4m8nu2,1,33.8,58.7,2023-04-02T15:14:43.657Z,2023-04-02T15:14:49Z,4158345163,56,Back,4158345175,212,27.7,4158345171,141,93.5,4158345167,140,47.5,4158345179,213,1.0,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625263,429,45,2,55,56,9njsy633rh1tyri7l2jaju5o,0,38.6,13,2023-04-02T15:14:49.241Z,2023-04-02T15:14:50Z,4158345207,56,Back,4158345209,285,,4158345279,233,576,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527625269,576,3,2,55,56,6vyr13j6kbwdtxjwm1m4m8nu2,1,61.4,87,2023-04-02T15:14:49.241Z,2023-04-02T20:26:54Z,4158345225,286,,4159540735,465,,4158345259,233,429,4158345223,56,Left,,,,,,,,,,,,,6rarodhofviwmh5jd0ly8lp4a,M. N'Diaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
