id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2458077717,123,1,1,12,33,9njsy633rh1tyri7l2jaju5o,0,17.4,51.1,2022-09-10T16:28:23.459Z,2022-09-11T07:00:02Z,3769987427,141,23.1,3769987431,213,6.0,3769987421,155,,3769987423,56,Center,3769987433,1,,3771847501,178,,3769987429,212,59.6,3769987425,140,71.2,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077723,120,44,1,12,36,2b57rbw94i9ohnbch52owvqtq,1,32.8,73.6,2022-09-10T16:28:26.452Z,2022-09-11T07:00:01Z,3769987455,56,Back,3769987469,233,124,3769987457,285,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077721,124,44,1,12,36,9njsy633rh1tyri7l2jaju5o,0,67.2,26.4,2022-09-10T16:28:26.453Z,2022-09-11T07:00:01Z,3769987449,286,,3769987447,56,Center,3769987529,233,120,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077725,121,1,1,12,36,2b57rbw94i9ohnbch52owvqtq,0,32.5,74.5,2022-09-10T16:28:26.497Z,2022-09-11T07:00:01Z,3769987479,3,,3769987487,212,8.5,3769987481,56,Back,3769987483,140,38.2,3769987489,213,0.8,3771848007,388,,3769987485,141,83.3,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077751,125,1,1,12,39,9njsy633rh1tyri7l2jaju5o,1,55.4,9.6,2022-09-10T16:28:29.042Z,2022-09-11T07:00:00Z,3771848241,178,,3769987627,56,Right,3769987631,141,5.2,3769987639,213,6.1,3769987629,140,73.4,3769987635,212,19.1,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077799,127,4,1,12,41,9njsy633rh1tyri7l2jaju5o,1,63.2,4.8,2022-09-10T16:28:30.802Z,2022-09-11T06:59:59Z,3769987855,286,,3769987873,233,122,3769987853,265,,3769987847,13,,3769987851,152,,3769987849,56,Right,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077797,122,4,1,12,41,2b57rbw94i9ohnbch52owvqtq,0,36.8,95.2,2022-09-10T16:28:30.803Z,2022-09-11T06:59:59Z,3771848589,178,,3769987839,56,Back,3769987841,152,,3769987837,13,,3769987845,285,,3769987843,265,,3769987935,233,127,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077763,126,43,1,12,41,9njsy633rh1tyri7l2jaju5o,1,0,0,2022-09-10T16:28:31.442Z,2022-09-10T16:28:39Z,3769987687,212,12.9,3769987683,140,84.6,3769987689,213,0.4,3769987981,144,1,3769987681,56,Right,3769987685,141,13.1,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077965,128,1,1,13,5,9njsy633rh1tyri7l2jaju5o,1,63,6,2022-09-10T16:28:55.497Z,2022-09-11T06:59:59Z,3769988747,140,57.4,3769988753,213,1.9,3769988741,5,,3769988749,141,34.8,3771848921,178,,3769988743,152,,3769988751,212,20.4,3769988745,56,Center,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458077991,129,1,1,13,8,9njsy633rh1tyri7l2jaju5o,1,58.7,34.4,2022-09-10T16:28:58.220Z,2022-09-11T06:59:58Z,3769988891,56,Center,3771849081,178,,3769988897,141,60.9,3769988895,140,59.4,3769988901,213,1.5,3769988899,212,18.0,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078025,130,1,1,13,11,9njsy633rh1tyri7l2jaju5o,1,62.1,62.6,2022-09-10T16:29:01.751Z,2022-09-11T06:59:57Z,3769989091,141,94.7,3769989089,140,80.0,3769989095,213,0.9,3771849413,178,,3769989093,212,28.8,3769989085,56,Left,,,,,,,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078043,131,1,1,13,16,9njsy633rh1tyri7l2jaju5o,0,87.8,80,2022-09-10T16:29:06.585Z,2022-09-11T06:59:55Z,3769989197,212,22.0,3770995751,72,,3771849745,178,,3769989187,2,,3770995749,224,,3769989191,56,Center,3769989193,140,90.5,3769989199,213,4.8,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,3769989195,141,3769989189,155,,,,,,,,,,47.9,,,,,,,,,,,,,,,,,,,,,,,,,
2458078045,123,12,1,13,18,2b57rbw94i9ohnbch52owvqtq,1,5.6,48.6,2022-09-10T16:29:08.003Z,2022-09-11T06:59:55Z,3769989241,15,,3769989215,213,5.3,3771849947,388,,3769989207,141,43.4,3769989205,140,8.0,3769989211,212,4.3,3769989203,56,Back,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078055,124,44,1,13,19,2b57rbw94i9ohnbch52owvqtq,1,7.5,45.8,2022-09-10T16:29:09.741Z,2022-09-11T06:59:54Z,3769989289,285,,3769989359,233,132,3769989287,56,Back,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078065,132,44,1,13,19,9njsy633rh1tyri7l2jaju5o,0,92.5,54.2,2022-09-10T16:29:09.742Z,2022-09-11T06:59:54Z,3769989331,56,Center,3769989333,286,,3769989363,233,124,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078071,126,12,1,13,20,2b57rbw94i9ohnbch52owvqtq,1,7.3,44,2022-09-10T16:29:09.826Z,2022-09-11T06:59:54Z,3769989373,212,12.8,3769989369,140,13.0,3769989387,15,,3769989375,213,1.1,3769989367,56,Back,3771850491,388,,3769989371,141,60.6,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078085,127,1,1,13,21,2b57rbw94i9ohnbch52owvqtq,0,11.3,53.9,2022-09-10T16:29:10.900Z,2022-09-11T06:59:53Z,3769989461,157,,3769989471,213,0.2,3769989467,141,57.8,3771851043,388,,3769989465,140,27.3,3769989473,1,,3769989469,212,17.0,3769989463,56,Back,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078057,125,43,1,13,21,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-09-10T16:29:11.280Z,2022-09-10T16:29:18Z,3769989299,56,Back,3769989293,2,0,3769989307,212,0,3769989309,213,3.1,3769989713,144,1,3769989303,140,8.0,3769989297,155,0,3769989305,141,43.4,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078101,133,1,1,13,23,9njsy633rh1tyri7l2jaju5o,1,73.3,43.8,2022-09-10T16:29:13.336Z,2022-09-11T06:59:53Z,3769989591,141,41.9,3769989587,56,Center,3771851409,178,,3769989593,212,20.5,3769989589,140,53.8,3769989595,213,3.2,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078123,134,1,1,13,26,9njsy633rh1tyri7l2jaju5o,1,51.2,47.7,2022-09-10T16:29:16.602Z,2022-09-11T06:59:52Z,3771851709,178,,3769989753,213,1.4,3769989747,140,53.7,3769989745,56,Center,3769989751,212,17.2,3769989749,141,72.7,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078143,135,1,1,13,29,9njsy633rh1tyri7l2jaju5o,1,51.8,68.4,2022-09-10T16:29:19.271Z,2022-09-11T06:59:52Z,3769989843,140,61.2,3771851961,178,,3769989849,213,5.6,3769989845,141,56.1,3769989847,212,12.9,3769989841,56,Center,,,,,,,6s5hiok2ywsv4kfxfql8iorth,M. Wakaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078151,136,1,1,13,33,9njsy633rh1tyri7l2jaju5o,1,64.2,82.7,2022-09-10T16:29:23.598Z,2022-09-11T06:59:50Z,3769989899,213,0.5,3769989893,140,77.5,3769989895,141,95.0,3771852693,178,,3769989897,212,16.3,3769989891,56,Left,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078171,137,1,1,13,35,9njsy633rh1tyri7l2jaju5o,1,74.6,93,2022-09-10T16:29:24.839Z,2022-09-11T06:59:50Z,3769990011,3,,3769990021,212,15.5,3769990017,140,89.3,3769990015,56,Left,3769990023,213,0.1,3769990019,141,95.1,3769990013,168,,3771853071,388,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078175,138,1,1,13,39,9njsy633rh1tyri7l2jaju5o,0,96,98,2022-09-10T16:29:29.325Z,2022-09-11T06:59:49Z,3771000217,72,,3769990045,155,,3769990051,141,59.7,3769990043,2,,3769990049,140,84.3,3769990055,213,4.3,3769990053,212,28.8,3769990047,56,Center,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,3771000215,224,3771853309,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078181,128,49,1,13,41,2b57rbw94i9ohnbch52owvqtq,1,15.2,36.5,2022-09-10T16:29:30.813Z,2022-09-11T06:59:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078209,129,1,1,13,42,2b57rbw94i9ohnbch52owvqtq,1,12.7,31.8,2022-09-10T16:29:31.990Z,2022-09-11T06:59:48Z,3769990237,56,Back,3769990245,213,5.7,3769990243,212,18.0,3769990241,141,16.2,3769990239,140,26.5,3771853671,178,,,,,,,,3s0tyude1pghox634ij87srft,S. Dewaele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078261,130,1,1,13,45,2b57rbw94i9ohnbch52owvqtq,1,27.1,15,2022-09-10T16:29:35.067Z,2022-09-11T06:59:47Z,3769990521,212,16.8,3769990517,140,38.3,3769990515,56,Back,3769990523,213,0.8,3771853851,178,,3769990519,141,32.7,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458287975,748,3,1,13,47,2b57rbw94i9ohnbch52owvqtq,0,37.1,27.5,2022-09-10T16:29:36.882Z,2022-09-11T06:59:46Z,3771854175,178,,3771151707,467,87aix2c3m5x08nsurhjql51p1,3771151703,286,,3771151701,56,Back,3771151705,464,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078267,131,4,1,13,48,2b57rbw94i9ohnbch52owvqtq,1,38.8,35.6,2022-09-10T16:29:38.221Z,2022-09-11T06:59:46Z,3769990557,265,,3769990551,13,,3769990553,56,Back,3769990559,286,,3769990639,233,139,3769990555,152,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078275,139,4,1,13,48,9njsy633rh1tyri7l2jaju5o,0,61.2,64.4,2022-09-10T16:29:38.222Z,2022-09-11T06:59:45Z,3769990601,285,,3769990665,233,131,3769990597,152,,3769990595,56,Center,3769990599,265,,3771854445,178,,3769990593,13,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078397,132,1,1,14,0,2b57rbw94i9ohnbch52owvqtq,1,39.6,36.7,2022-09-10T16:29:50.143Z,2022-09-11T06:59:45Z,3771855159,178,,3769991261,141,58.7,3769991257,56,Back,3769991255,152,,3769991263,212,15.5,3769991265,213,1.8,3769991259,140,35.6,3769991253,5,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078415,133,1,1,14,3,2b57rbw94i9ohnbch52owvqtq,1,38.3,68.3,2022-09-10T16:29:53.187Z,2022-09-11T06:59:44Z,3769991393,140,33.6,3769991399,213,4.5,3771855313,178,,3769991395,141,34.2,3769991397,212,23.7,3769991391,56,Back,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078431,134,1,1,14,6,2b57rbw94i9ohnbch52owvqtq,1,34.1,34.6,2022-09-10T16:29:56.597Z,2022-09-11T06:59:44Z,3771855437,178,,3769991473,140,58.3,3769991479,213,5.9,3769991475,141,18.2,3769991477,212,27.7,3769991471,56,Right,,,,,,,2hj88r72bbwnhqx12tv13jmqx,A. Tanghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078447,135,1,1,14,8,2b57rbw94i9ohnbch52owvqtq,1,57,16.4,2022-09-10T16:29:57.856Z,2022-09-11T06:59:43Z,3771855629,178,,3769991551,141,10.3,3771002465,156,,3769991549,140,51.9,3769991555,213,3.8,3769991547,56,Right,3769991553,212,6.8,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078477,136,1,1,14,9,2b57rbw94i9ohnbch52owvqtq,1,52.5,11.3,2022-09-10T16:29:59.062Z,2022-09-11T06:59:43Z,3769991757,141,26.7,3769991761,213,0.3,3769992345,154,,3769992343,210,13,3769991751,155,,3771855793,178,,3769991753,56,Center,3769991759,212,36.4,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,3769991763,1,3769991755,140,85.7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2458078481,137,13,1,14,12,2b57rbw94i9ohnbch52owvqtq,1,86.4,30.5,2022-09-10T16:30:02.410Z,2022-09-11T06:59:42Z,3769991783,63,,3769991785,56,Center,3769992377,154,,3769992381,55,136,3769992387,103,58.3,3771003315,108,,3769992369,87,,3769992391,230,95.8,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,3771855995,178,3769992393,231,43.7,3769992385,102,42.9,3769992389,328,3769992079,20,,,,3769992373,29,3769991781,22,,,,,,,,,,,,,,,,,,,,
2458078491,139,5,1,14,13,2b57rbw94i9ohnbch52owvqtq,0,101.1,42.6,2022-09-10T16:30:03.669Z,2022-09-11T01:17:10Z,3769991849,346,,3769991885,233,140,3769991847,56,Center,,,,,,,,,,,,,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078495,140,5,1,14,13,9njsy633rh1tyri7l2jaju5o,1,-1.1,57.4,2022-09-10T16:30:03.669Z,2022-09-11T01:17:10Z,3769991863,56,Back,3769991869,233,139,3769991865,346,,,,,,,,,,,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078489,138,43,1,14,14,2b57rbw94i9ohnbch52owvqtq,1,0,0,2022-09-10T16:30:04.136Z,2022-09-10T16:30:06Z,3769991843,212,17.0,3769991835,155,0,3769991947,144,1,3769991839,140,100.0,3769991845,213,0.5,3769991837,56,Center,3769991841,141,42.8,,,,b3y2ov2ju75fr5u5e2rerj1ex,F. Hornby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078589,141,1,1,14,23,9njsy633rh1tyri7l2jaju5o,1,1.3,49.9,2022-09-10T16:30:13.306Z,2022-09-11T06:59:42Z,3769992443,141,68.1,3769992451,237,,3769992437,124,,3771005061,189,,3769992445,212,15.3,3769992447,213,0.9,3769992441,140,9.8,3769992439,56,Back,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078649,142,2,1,14,26,9njsy633rh1tyri7l2jaju5o,1,7.5,61.5,2022-09-10T16:30:16.018Z,2022-09-11T06:59:41Z,3771856645,178,,3769992723,140,65.8,3769992719,1,,3769992725,141,23.1,3769992721,56,Center,3769992717,7,1fu9y7gemoii89ejj7bkex78p,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078625,140,55,1,14,26,2b57rbw94i9ohnbch52owvqtq,1,46.5,57.4,2022-09-10T16:30:16.019Z,2022-09-11T06:59:41Z,3771005969,189,,,,,,,,,,,,,,,,,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078753,141,1,1,14,46,2b57rbw94i9ohnbch52owvqtq,1,47.9,71.8,2022-09-10T16:30:36.444Z,2022-09-11T06:59:41Z,3769993207,241,,3769993213,141,67.9,3769993215,212,11.9,3769993209,56,Center,3769993217,213,6.1,3771856849,178,,3769993205,5,,3769993211,140,58.9,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078769,142,1,1,14,47,2b57rbw94i9ohnbch52owvqtq,1,57.1,71.2,2022-09-10T16:30:37.398Z,2022-09-11T06:59:40Z,3769993317,213,1.7,3769993309,56,Left,3769993311,140,55.7,3771857013,178,,3769993313,141,95.1,3769993315,212,16.3,,,,,,,92resfejh2m1oygglkjdk0u7d,Kenny Rocha Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078779,143,1,1,14,49,2b57rbw94i9ohnbch52owvqtq,1,51.5,95.1,2022-09-10T16:30:39.773Z,2022-09-11T06:59:40Z,3771857205,178,,3769993371,141,77.6,3769993367,56,Back,3769993375,213,4.0,3769993373,212,16.4,3769993369,140,40.7,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078795,144,1,1,14,51,2b57rbw94i9ohnbch52owvqtq,1,40.8,85,2022-09-10T16:30:41.709Z,2022-09-11T06:59:39Z,3769993459,213,5.9,3769993453,140,58.0,3769993455,141,75.4,3771857321,178,,3769993457,212,19.2,3769993451,56,Center,,,,,,,243h2yiww7rrz20i0le43jtux,Z. Medley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078811,145,1,1,14,53,2b57rbw94i9ohnbch52owvqtq,1,55,79.2,2022-09-10T16:30:42.941Z,2022-09-11T06:59:39Z,3769993551,140,53.8,3771857525,178,,3769993549,56,Left,3769993557,213,1.7,3769993555,212,10.6,3769993553,141,94.7,,,,,,,58qrdtv5emnvcojqkmnpx5ffu,N. Bätzner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078823,146,1,1,14,54,2b57rbw94i9ohnbch52owvqtq,0,54.3,97.6,2022-09-10T16:30:43.838Z,2022-09-11T06:59:39Z,3769993623,213,5.3,3769993615,140,65.7,3769993613,56,Center,3769993617,141,73.3,3769993621,212,20.4,3771857737,178,,,,,,,,78n7z9tmen93v4l0nj1vnlujt,A. Albanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458425327,1048,67,1,14,55,9njsy633rh1tyri7l2jaju5o,1,35.5,16.1,2022-09-10T16:30:45.102Z,2022-09-11T06:59:38Z,3771921239,233,807,,,,,,,,,,,,,,,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458425325,807,67,1,14,55,2b57rbw94i9ohnbch52owvqtq,0,64.5,83.9,2022-09-10T16:30:45.103Z,2022-09-11T06:59:38Z,3771921263,233,1048,,,,,,,,,,,,,,,,,,,,,,65js4yds9vyg0iyck8xh10frp,T. Ambrose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078827,143,8,1,14,55,9njsy633rh1tyri7l2jaju5o,1,35.6,16.2,2022-09-10T16:30:45.208Z,2022-09-11T06:59:38Z,3771008117,384,,3771857821,178,,3769993641,56,Back,,,,,,,,,,,,,,,,8qa4s74yhn2u9n5tm4mfi934k,R. Paeshuyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078849,144,49,1,14,56,9njsy633rh1tyri7l2jaju5o,1,40.7,17.4,2022-09-10T16:30:46.631Z,2022-09-11T06:59:37Z,,,,,,,,,,,,,,,,,,,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078857,145,1,1,14,56,9njsy633rh1tyri7l2jaju5o,1,40.6,17.2,2022-09-10T16:30:46.662Z,2022-09-11T06:59:37Z,3771858307,178,,3769993791,212,20.3,3769993787,140,21.6,3769993785,56,Back,3769993793,213,3.3,3769993789,141,11.7,,,,,,,87aix2c3m5x08nsurhjql51p1,J. Jeggo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078903,146,1,1,14,59,9njsy633rh1tyri7l2jaju5o,1,27.2,16.6,2022-09-10T16:30:49.215Z,2022-09-11T06:59:36Z,3769993993,56,Back,3769993999,212,28.8,3769993995,140,8.4,3769993997,141,47.5,3771858587,178,,3769994001,213,2.3,,,,,,,6wt29oce6gsthhpmhq705vl9m,Y. Van Genechten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458078925,147,1,1,15,2,9njsy633rh1tyri7l2jaju5o,1,12.8,43.6,2022-09-10T16:30:52.249Z,2022-09-11T06:59:35Z,3769994087,56,Back,3769994103,213,1.2,3769994091,140,19.2,3771768827,178,,3769994095,141,69.4,3769994099,212,18.8,,,,,,,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079005,148,1,1,15,4,9njsy633rh1tyri7l2jaju5o,1,19.3,61.1,2022-09-10T16:30:54.630Z,2022-09-11T06:59:35Z,3769994611,213,1.2,3769994605,140,26.3,3769994603,56,Back,3769994609,212,23.2,3771770155,178,,3769994607,141,93.5,,,,,,,c1grrjf29wtfgbni2qkydf9ey,B. Lambert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079019,149,1,1,15,14,9njsy633rh1tyri7l2jaju5o,1,44.1,87.8,2022-09-10T16:31:03.805Z,2022-09-11T06:59:33Z,3769994665,213,3.8,3769994661,141,75.3,3769994659,140,34.3,3769994657,56,Back,3771770743,178,,3769994663,212,13.3,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079057,150,1,1,15,15,9njsy633rh1tyri7l2jaju5o,1,45.2,78.4,2022-09-10T16:31:04.820Z,2022-09-11T06:59:32Z,3769994805,141,94.8,3771770981,178,,3769994803,140,30.5,3769994809,213,2.5,3769994801,56,Back,3769994807,212,19.0,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079069,151,1,1,15,18,9njsy633rh1tyri7l2jaju5o,1,35,89.5,2022-09-10T16:31:07.830Z,2022-09-11T06:59:32Z,3769994857,56,Back,3769994861,141,76.3,3769994859,140,47.7,3769994865,213,5.7,3769994863,212,16.1,3771773641,178,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079089,152,1,1,15,19,9njsy633rh1tyri7l2jaju5o,1,47.7,80.2,2022-09-10T16:31:08.889Z,2022-09-11T06:59:31Z,3769994965,141,94.5,3771774109,178,,3769994969,213,2.4,3769994963,140,38.3,3769994961,56,Back,3771009677,156,,3769994967,212,13.9,,,,a67xx4g0dvxgvnqn86taup9ii,S. Soumano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458263691,933,61,1,15,20,9njsy633rh1tyri7l2jaju5o,0,44,87.4,2022-09-10T16:31:09.925Z,2022-09-11T06:59:31Z,3771774745,178,,3771010441,56,Back,,,,,,,,,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079125,147,49,1,15,21,2b57rbw94i9ohnbch52owvqtq,1,55.6,4.6,2022-09-10T16:31:11.330Z,2022-09-11T06:59:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458079187,148,4,1,15,23,2b57rbw94i9ohnbch52owvqtq,1,60.9,1.2,2022-09-10T16:31:13.044Z,2022-09-11T06:59:30Z,3769995543,56,Right,3769995573,233,153,3769995539,295,,3769995535,13,,3769995553,286,,3769995547,152,,,,,,,,2rn8mnhlrtrbm6du97f54zckq,T. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
