id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2498715315,264,1,1,18,53,1oyb7oym5nwzny8vxf03szd2h,1,65.2,64.5,2023-01-19T20:12:23.505Z,2023-01-20T07:38:44Z,3985222957,178,,3984986157,140,71.6,3984986167,213,6.2,3984986155,56,Center,3984986165,212,6.8,3984986149,3,,3984986161,141,63.4,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715317,265,1,1,18,54,1oyb7oym5nwzny8vxf03szd2h,1,69.4,61.4,2023-01-19T20:12:24.440Z,2023-01-20T07:38:44Z,3984986177,141,75.0,3984986175,140,76.5,3984986173,56,Center,3984986171,3,,3985222973,178,,3984986181,213,0.9,3984986179,212,11.9,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715309,263,49,1,18,55,1oyb7oym5nwzny8vxf03szd2h,1,72.2,72.7,2023-01-19T20:12:25.699Z,2023-01-20T07:38:44Z,,,,,,,,,,,,,,,,,,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715321,266,1,1,18,55,1oyb7oym5nwzny8vxf03szd2h,1,72.3,72.9,2023-01-19T20:12:25.740Z,2023-01-20T07:38:43Z,3984986193,56,Left,3984986191,3,,3984986197,141,87.2,3985223007,388,,3984986195,140,77.0,3984986199,212,10.9,3984986201,213,1.1,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715335,267,1,1,18,58,1oyb7oym5nwzny8vxf03szd2h,0,73.3,88.5,2023-01-19T20:12:28.615Z,2023-01-20T07:38:42Z,3985095257,223,,3984986349,233,114,3984986283,212,24.9,3984986273,2,,3985095259,20,,3985223019,178,,3984986279,140,88.6,3984986285,213,5.4,7ew7g18qo649t8ld44omgib55,N. Lang,3984986281,141,60.5,3984986277,56,Center,3984986275,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715337,113,8,1,18,59,2989v3kho9h5jaboe1nr7lx21,1,16,40.2,2023-01-19T20:12:29.598Z,2023-01-20T07:38:41Z,3985223031,388,,3985095309,385,,3984986291,56,Back,3984986301,15,,,,,,,,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715347,114,11,1,19,1,2989v3kho9h5jaboe1nr7lx21,1,2.9,35.9,2023-01-19T20:12:32.142Z,2023-01-20T07:38:41Z,3984986347,88,,3985223043,388,,3984986345,56,Back,3985095333,378,,3984986353,233,267,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715387,115,1,1,19,8,2989v3kho9h5jaboe1nr7lx21,1,14,42.3,2023-01-19T20:12:38.657Z,2023-01-20T07:38:40Z,3984986619,56,Center,3984986629,1,,3984986627,213,0.3,3984986617,199,,3984986625,212,49.7,3984986623,141,62.6,3984986621,140,59.5,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715389,116,4,1,19,13,2989v3kho9h5jaboe1nr7lx21,1,49.4,57.6,2023-01-19T20:12:43.465Z,2023-01-20T07:38:40Z,3984986633,13,,3984986637,152,,3984986643,233,268,3984986635,56,Back,3984986641,286,,3984986639,265,,3984986663,189,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715383,268,4,1,19,13,1oyb7oym5nwzny8vxf03szd2h,0,50.6,42.4,2023-01-19T20:12:43.466Z,2023-01-20T07:38:39Z,3984986595,152,,3984986597,265,,3984986591,13,,3984986613,189,,3984986593,56,Center,3984986649,233,116,3985223079,178,,3984986599,285,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715411,117,1,1,19,29,2989v3kho9h5jaboe1nr7lx21,1,48.8,57.3,2023-01-19T20:12:59.479Z,2023-01-20T07:38:39Z,3985223149,178,,3984986793,141,93.8,3984986783,5,,3984986791,140,77.5,3984986797,213,0.7,3984986789,56,Left,3984986795,212,39.0,3984986785,155,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,3984986799,1,,3984986787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715423,118,1,1,19,33,2989v3kho9h5jaboe1nr7lx21,1,73.4,96.6,2023-01-19T20:13:03.652Z,2023-01-20T07:38:38Z,3984986869,213,3.6,3984986865,141,84.8,3984986867,212,19.0,3985223167,178,,3984986861,56,Left,3984986863,140,57.0,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715439,119,1,1,19,36,2989v3kho9h5jaboe1nr7lx21,1,53,82.1,2023-01-19T20:13:06.926Z,2023-01-20T07:38:37Z,3984986953,1,,3984986949,212,35.2,3984986951,213,4.4,3984986943,56,Back,3984986945,140,43.9,3985223171,178,,3984986947,141,32.3,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715443,120,1,1,19,39,2989v3kho9h5jaboe1nr7lx21,1,41.9,28,2023-01-19T20:13:10.063Z,2023-01-20T07:38:36Z,3984986977,212,19.8,3984986975,141,4.6,3984986973,140,53.2,3984986971,56,Right,3984986979,213,5.4,3985223189,178,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715453,121,1,1,19,42,2989v3kho9h5jaboe1nr7lx21,1,48.7,0.5,2023-01-19T20:13:12.909Z,2023-01-20T07:38:34Z,3984987041,140,31.4,3984987043,141,20.3,3984987045,212,22.6,3984987047,213,2.5,3985223205,178,,3984987039,56,Back,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715477,122,1,1,19,45,2989v3kho9h5jaboe1nr7lx21,1,28.6,9.5,2023-01-19T20:13:15.520Z,2023-01-20T07:38:34Z,3984987145,213,2.0,3984987141,141,61.5,3984987137,56,Back,3984987143,212,39.2,3984987139,140,12.4,3985267249,1,,3985223217,178,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715497,123,1,1,19,48,2989v3kho9h5jaboe1nr7lx21,0,12,53.7,2023-01-19T20:13:18.942Z,2023-01-20T07:38:34Z,3984987259,212,53.8,3984987257,141,38.8,3984987255,140,62.3,3984987253,56,Center,3985223233,178,,3984987263,1,,3984987261,213,6.1,3984987251,157,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715503,269,1,1,19,51,1oyb7oym5nwzny8vxf03szd2h,1,36.6,57.2,2023-01-19T20:13:22.314Z,2023-01-20T07:38:33Z,3985223259,178,,3984987289,212,4.3,3984987291,213,0.9,3984987283,56,Back,3984987281,3,,3984987287,141,62.1,3984987285,140,39.2,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715505,270,49,1,19,52,1oyb7oym5nwzny8vxf03szd2h,1,43.5,64,2023-01-19T20:13:22.738Z,2023-01-20T07:38:33Z,,,,,,,,,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715513,271,1,1,19,54,1oyb7oym5nwzny8vxf03szd2h,1,41.9,57.3,2023-01-19T20:13:24.390Z,2023-01-20T07:38:32Z,3984987339,141,44.8,3985223335,178,,3984987341,212,19.6,3984987335,56,Center,3984987343,213,5.8,3984987337,140,58.7,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715531,272,61,1,19,54,1oyb7oym5nwzny8vxf03szd2h,1,43.3,51,2023-01-19T20:13:24.568Z,2023-01-20T07:38:32Z,3985223401,388,,3984987411,56,Back,,,,,,,,,,,,,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715525,124,1,1,19,55,2989v3kho9h5jaboe1nr7lx21,0,47.7,54.3,2023-01-19T20:13:25.410Z,2023-01-20T07:38:31Z,3984987393,141,75.5,3984987391,140,59.5,3984987389,56,Center,3984987397,213,0.9,3985223431,178,,3984987395,212,19.0,,,,,,,4fc3xit5tx2o583prbwhkq8d1,T. Leistner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715553,273,1,1,20,0,1oyb7oym5nwzny8vxf03szd2h,1,34.8,31,2023-01-19T20:13:30.803Z,2023-01-20T07:38:29Z,3984987525,141,63.7,3984987527,212,22.2,3984987521,56,Back,3984987523,140,34.8,3985223487,178,,3984987529,213,1.6,,,,,,,6tvnsmtj9mma96e8famksevv9,Clinton Mata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715557,274,1,1,20,3,1oyb7oym5nwzny8vxf03szd2h,1,31.8,62.3,2023-01-19T20:13:33.502Z,2023-01-20T07:38:29Z,3984987539,212,24.8,3985223543,178,,3984987541,213,1.0,3984987535,140,44.5,3984987537,141,93.0,3984987533,56,Back,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715563,275,1,1,20,5,1oyb7oym5nwzny8vxf03szd2h,1,40.1,95.1,2023-01-19T20:13:35.940Z,2023-01-20T07:38:28Z,3984987569,56,Back,3984987571,140,37.3,3984987573,141,70.9,3984987575,212,16.7,3984987577,213,4.5,3985223585,178,,,,,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715581,276,1,1,20,9,1oyb7oym5nwzny8vxf03szd2h,1,39.6,74.7,2023-01-19T20:13:39.765Z,2023-01-20T07:38:26Z,3984987667,141,89.1,3985223597,178,,3984987665,140,46.3,3984987663,56,Back,3984987671,213,0.9,3984987669,212,12.1,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715601,277,1,1,20,12,1oyb7oym5nwzny8vxf03szd2h,1,53.2,93.5,2023-01-19T20:13:42.732Z,2023-01-20T07:38:25Z,3984987781,213,6.0,3984987785,1,,3984987769,140,97.5,3985223609,178,,3984987777,212,48.3,3984987767,56,Center,3984987773,141,74.2,,,,16o074zua15qkk7x0me7gi1w4,B. Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715605,278,1,1,20,16,1oyb7oym5nwzny8vxf03szd2h,0,98.4,70.4,2023-01-19T20:13:47.030Z,2023-01-20T07:38:24Z,3984987817,141,48.5,3984987815,140,90.4,3984987813,56,Center,3984987821,213,4.2,3985095677,195,,3985223671,178,,3984987819,212,17.1,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715609,125,12,1,20,17,2989v3kho9h5jaboe1nr7lx21,1,7.2,52.2,2023-01-19T20:13:47.997Z,2023-01-20T07:38:24Z,3984987845,141,76.5,3984987847,212,18.9,3984987841,140,0.0,3984987837,56,Back,3985223835,388,,3984987863,167,,3984987851,213,2.1,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715613,126,6,1,20,19,2989v3kho9h5jaboe1nr7lx21,0,0,76,2023-01-19T20:13:50.312Z,2023-01-20T04:27:06Z,3984987887,233,279,3984987859,56,Back,3984987861,73,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715617,279,6,1,20,19,1oyb7oym5nwzny8vxf03szd2h,1,100,24,2023-01-19T20:13:50.312Z,2023-01-20T04:27:05Z,3984987879,56,Center,3984987883,233,126,3984987881,75,,,,,,,,,,,,,,,,,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715717,280,1,1,20,48,1oyb7oym5nwzny8vxf03szd2h,0,99.5,0.5,2023-01-19T20:14:19.197Z,2023-01-20T04:27:09Z,3984988473,141,52.1,3984988461,2,,3984988467,224,,3984988465,155,,3984988469,56,Center,3984988463,6,,3985223881,178,,3984988471,140,89.6,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3984988477,213,1.9,3984988475,212,36.6,3984988479,1,,3985095739,20,,,,,,,,,,,,,,,,,,,,,,,
2498715721,127,44,1,20,50,2989v3kho9h5jaboe1nr7lx21,1,6.5,53.3,2023-01-19T20:14:20.748Z,2023-01-20T07:38:24Z,3984988487,56,Back,3984988489,285,,3984988491,233,281,,,,,,,,,,,,,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715719,281,44,1,20,50,1oyb7oym5nwzny8vxf03szd2h,0,93.5,46.7,2023-01-19T20:14:20.749Z,2023-01-20T07:38:23Z,3984988485,286,,3984988497,233,127,3984988483,56,Center,,,,,,,,,,,,,,,,bgzvhtk50gvmq6noheadmc34l,D. Odoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715723,128,12,1,20,50,2989v3kho9h5jaboe1nr7lx21,1,6.5,51.9,2023-01-19T20:14:20.803Z,2023-01-20T07:38:23Z,3985223965,388,,3984988507,213,6.0,3984988525,15,,3984988505,212,23.9,3984988503,141,42.7,3984988499,56,Back,3984988501,140,28.5,,,,9qafk5ke1yzqggkcmf1zqevp,W. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715729,282,1,1,20,53,1oyb7oym5nwzny8vxf03szd2h,1,77.3,63.9,2023-01-19T20:14:23.868Z,2023-01-20T07:38:21Z,3984988547,56,Center,3984988555,213,4.3,3985223993,178,,3984988553,212,15.2,3984988549,140,72.1,3984988551,141,43.0,,,,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715745,283,1,1,20,55,1oyb7oym5nwzny8vxf03szd2h,1,74.5,41.4,2023-01-19T20:14:26.059Z,2023-01-20T07:38:20Z,3984988627,141,8.2,3984988625,140,89.7,3985224009,178,,3984988623,56,Right,3984988631,213,5.3,3984988629,212,27.6,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715751,284,1,1,20,58,1oyb7oym5nwzny8vxf03szd2h,0,93,5.1,2023-01-19T20:14:29.342Z,2023-01-20T07:38:20Z,3984988657,56,Right,3985095905,20,,3984988665,213,1.4,3984988655,155,,3984988653,2,,3984988663,212,5.8,3984988661,141,13.5,3985095903,224,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3985224029,178,,3984988659,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715759,129,61,1,20,59,2989v3kho9h5jaboe1nr7lx21,1,6.7,91.9,2023-01-19T20:14:29.431Z,2023-01-20T07:38:19Z,3985224043,178,,3984988677,56,Back,,,,,,,,,,,,,,,,,,,bk9fq3chnhmw3u36qz5vf1vjd,A. Koita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715769,130,12,1,21,0,2989v3kho9h5jaboe1nr7lx21,1,4.6,60.3,2023-01-19T20:14:31.071Z,2023-01-20T07:38:19Z,3984988731,212,20.7,3984988733,213,0.6,3985224059,388,,3984988725,56,Back,3984988727,140,21.0,3984988729,141,77.1,3984988739,15,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715779,131,49,1,21,2,2989v3kho9h5jaboe1nr7lx21,1,20.8,71.2,2023-01-19T20:14:32.649Z,2023-01-20T07:38:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715783,132,1,1,21,3,2989v3kho9h5jaboe1nr7lx21,0,22.2,65.1,2023-01-19T20:14:33.887Z,2023-01-20T07:38:17Z,3984988799,212,7.2,3984988817,286,,3984988811,236,,3984988791,56,Back,3984988797,141,75.6,3985224137,178,,3984988813,233,285,3984988801,213,1.5,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,3984988793,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715789,285,74,1,21,3,1oyb7oym5nwzny8vxf03szd2h,1,77.8,35.5,2023-01-19T20:14:33.991Z,2023-01-20T07:38:17Z,3984988809,285,,3985224153,178,,3984988807,56,Center,3984988827,233,132,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715795,286,49,1,21,6,1oyb7oym5nwzny8vxf03szd2h,1,86.4,27.1,2023-01-19T20:14:36.508Z,2023-01-20T07:38:16Z,,,,,,,,,,,,,,,,,,,,,,,,,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498762725,778,83,1,21,7,2989v3kho9h5jaboe1nr7lx21,1,10.6,71.5,2023-01-19T20:14:38.278Z,2023-01-20T07:38:15Z,3985233981,399,424622,,,,,,,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715801,287,1,1,21,7,1oyb7oym5nwzny8vxf03szd2h,1,89.3,28.5,2023-01-19T20:14:38.314Z,2023-01-20T07:38:15Z,3984989257,154,,3984989255,210,15,3984988879,213,2.6,3984988873,140,81.1,3984988871,56,Center,3984988877,212,10.4,3985224333,178,,3984988875,141,37.0,acx78ftnm61hm01wpmme77hbe,T. Buchanan,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2498715803,288,15,1,21,8,1oyb7oym5nwzny8vxf03szd2h,1,82.3,33.7,2023-01-19T20:14:39.280Z,2023-01-20T07:38:14Z,3984989269,102,48.7,3984988885,22,,3984989261,29,,3984989281,231,47.1,3984989275,146,85.9,3985224355,178,,3984989263,154,,3984989137,20,,7ew7g18qo649t8ld44omgib55,N. Lang,3984988889,56,Center,3984988887,18,,3984989301,233,134,3984989265,55,3984989273,215,3985096151,78,3984989279,230,98,3984989141,82,,,287,,3984989277,147,38.4,3984989271,103,19,,,,
2498715811,134,10,1,21,8,2989v3kho9h5jaboe1nr7lx21,1,14.8,66.4,2023-01-19T20:14:39.351Z,2023-01-20T07:38:13Z,3984989225,233,288,3984988929,94,,3984988931,56,Back,3985224647,178,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715805,133,43,1,21,9,2989v3kho9h5jaboe1nr7lx21,1,0,0,2023-01-19T20:14:39.423Z,2023-01-19T20:15:00Z,3984988899,285,0,3984988897,56,Back,3984989305,144,7,,,,,,,,,,,,,,,,b24ytr3apnyp7z17c124tu1yi,D. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715817,135,6,1,21,10,2989v3kho9h5jaboe1nr7lx21,0,0,76.8,2023-01-19T20:14:40.375Z,2023-01-20T04:30:52Z,3984988975,233,289,3984988965,73,,3984988949,56,Back,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715815,289,6,1,21,10,1oyb7oym5nwzny8vxf03szd2h,1,100,23.2,2023-01-19T20:14:40.375Z,2023-01-20T04:30:52Z,3984988943,75,,3984988971,233,135,3984988941,56,Center,,,,,,,,,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715875,290,1,1,21,33,1oyb7oym5nwzny8vxf03szd2h,0,99.5,0.5,2023-01-19T20:15:04.040Z,2023-01-20T04:30:56Z,3984989367,6,,3984989377,141,39.5,3985224677,178,,3984989365,2,,3984989375,140,96.2,3984989373,56,Center,3984989371,224,,3984989381,213,1.7,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,3985096357,20,,3984989369,155,,3984989379,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,
2498715881,136,12,1,21,34,2989v3kho9h5jaboe1nr7lx21,1,5,61.6,2023-01-19T20:15:05.087Z,2023-01-20T07:38:13Z,3984989411,56,Back,3984989413,140,7.0,3984989415,141,100.0,3984989437,167,,3985224793,388,,3984989417,212,27.5,3984989419,213,1.5,3984989465,15,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715885,137,5,1,21,36,2989v3kho9h5jaboe1nr7lx21,0,6.8,102,2023-01-19T20:15:07.025Z,2023-01-20T04:31:43Z,3984989429,347,,3984989457,233,291,3984989427,56,Back,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715883,291,5,1,21,36,1oyb7oym5nwzny8vxf03szd2h,1,93.2,-2,2023-01-19T20:15:07.025Z,2023-01-20T04:31:43Z,3984989423,56,Right,3984989453,233,137,3984989425,347,,,,,,,,,,,,,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715903,292,1,1,21,38,1oyb7oym5nwzny8vxf03szd2h,1,94,0,2023-01-19T20:15:08.749Z,2023-01-20T07:38:12Z,3984989529,212,30.5,3984989527,141,23.1,3984989525,140,69.9,3984989523,56,Center,3984989533,1,,3984989531,213,2.5,3984989521,107,,,,,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715911,293,1,1,21,43,1oyb7oym5nwzny8vxf03szd2h,1,69.9,29,2023-01-19T20:15:13.847Z,2023-01-20T07:38:11Z,3984989579,56,Center,3984989585,212,18.0,3984989587,213,1.5,3984989581,140,70.7,3984989583,141,55.5,3985224827,178,,,,,,,,7ew7g18qo649t8ld44omgib55,N. Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715915,294,1,1,21,45,1oyb7oym5nwzny8vxf03szd2h,0,66.5,53.1,2023-01-19T20:15:15.894Z,2023-01-20T07:38:10Z,3984989619,212,23.5,3984989615,140,86.8,3985224835,178,,3984989617,141,38.5,3984989611,155,,3984989621,213,5.8,3984989613,56,Center,,,,mkq18lpl3d44wxq974mci5wq,R. Onyedika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715919,138,44,1,21,47,2989v3kho9h5jaboe1nr7lx21,1,16.2,62.2,2023-01-19T20:15:17.495Z,2023-01-20T07:38:10Z,3984989649,233,295,3984989631,56,Back,3984989633,285,,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715917,295,44,1,21,47,1oyb7oym5nwzny8vxf03szd2h,0,83.8,37.8,2023-01-19T20:15:17.496Z,2023-01-20T07:38:09Z,3984989655,233,138,3984989627,286,,3984989625,56,Center,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715923,139,12,1,21,47,2989v3kho9h5jaboe1nr7lx21,1,16,59.9,2023-01-19T20:15:17.520Z,2023-01-20T07:38:09Z,3985224849,388,,3984989661,141,71.7,3984989663,212,12.6,3984989665,213,0.7,3984989657,56,Back,3984989667,15,,3984989659,140,25.3,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715929,296,1,1,21,50,1oyb7oym5nwzny8vxf03szd2h,1,77.9,23,2023-01-19T20:15:20.863Z,2023-01-20T07:38:07Z,3984989917,154,,3984989915,210,13,3984989683,2,,3984989693,212,16.3,3985096553,20,,3985224857,178,,3984989685,155,,3984989687,56,Center,acx78ftnm61hm01wpmme77hbe,T. Buchanan,3985096551,224,,3984989691,141,41.7,3984989689,140,87.6,3984989695,213,,,,,,,,,,,1,0.9,,,,,,,,,,,
2498715933,297,13,1,21,51,1oyb7oym5nwzny8vxf03szd2h,1,86.1,42.3,2023-01-19T20:15:21.592Z,2023-01-20T07:38:07Z,3984989923,73,,3984989709,56,Center,3984989937,230,97.2,3984989935,103,2.8,3984989705,22,,3984989939,231,49.4,3984989707,17,,3984989933,102,61.7,cn6uwymow3ewbnr6niqumao0k,A. Sylla,3984989853,328,,3984989849,15,,3984989927,154,,3984989925,29,3985224877,178,3984989929,55,,,,,,,,,296,,,,,,,,,,
2498715931,140,5,1,21,53,2989v3kho9h5jaboe1nr7lx21,1,-0.7,35.4,2023-01-19T20:15:23.510Z,2023-01-20T04:32:18Z,3984989701,346,,3984989699,56,Back,3984989733,233,298,,,,,,,,,,,,,,,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498715935,298,5,1,21,53,1oyb7oym5nwzny8vxf03szd2h,0,100.7,64.6,2023-01-19T20:15:23.510Z,2023-01-20T04:32:18Z,3984989719,346,,3984989717,56,Center,3984989737,233,140,,,,,,,,,,,,,,,,cn6uwymow3ewbnr6niqumao0k,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
