id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2498691465,213,5,1,20,47,8y3iucyxguipljcmf87a11bk9,0,13.7,-2,2023-01-19T17:51:13.020Z,2023-01-20T06:17:04Z,3984857673,233,223,3984857489,347,,3984857487,56,Back,,,,,,,,,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691493,223,5,1,20,47,920raeoumft3q2wmvc296uceo,1,86.3,102,2023-01-19T17:51:13.020Z,2023-01-20T06:17:04Z,3984857669,233,213,3984857655,347,,3984857653,56,Left,,,,,,,,,,,,,,,,87d73x3gkomc4soukr5uweqc5,I. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691507,224,1,1,21,1,920raeoumft3q2wmvc296uceo,1,91.7,100,2023-01-19T17:51:27.002Z,2023-01-20T10:16:38Z,3984857727,141,93.5,3984857729,212,9.4,3984857721,107,,3984857731,213,3.8,3984857725,140,84.7,3984857723,56,Left,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691513,225,1,1,21,2,920raeoumft3q2wmvc296uceo,1,87.6,92.3,2023-01-19T17:51:27.636Z,2023-01-20T10:16:38Z,3984857767,141,97.2,3984857769,212,3.4,3985247647,178,,3984857765,140,86.8,3984857771,213,1.8,3984857763,56,Left,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691525,226,1,1,21,3,920raeoumft3q2wmvc296uceo,1,92.7,97.3,2023-01-19T17:51:28.923Z,2023-01-20T10:16:37Z,3984857817,213,3.3,3985247659,178,,3984857811,140,80.0,3984857809,56,Left,3984857813,141,94.5,3984857815,212,13.5,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691539,227,1,1,21,5,920raeoumft3q2wmvc296uceo,0,82.6,94.7,2023-01-19T17:51:31.143Z,2023-01-20T10:16:36Z,3985247663,178,,3985113235,20,,3984857885,56,Center,3984857895,141,60.3,3985113233,223,,3984857877,2,,3984857891,140,88.1,3984857897,212,24.1,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,3984857899,213,5.0,3984857881,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691559,214,12,1,21,7,8y3iucyxguipljcmf87a11bk9,1,10,43.5,2023-01-19T17:51:32.296Z,2023-01-20T10:16:36Z,3985247675,388,,3984857941,56,Back,3984857947,212,25.7,3984857949,213,0.5,3984857959,15,,3984857945,141,60.8,3984857943,140,31.8,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691575,228,1,1,21,9,920raeoumft3q2wmvc296uceo,1,69.7,50.3,2023-01-19T17:51:34.232Z,2023-01-20T10:16:35Z,3984858021,213,5.0,3984858011,3,,3984858017,141,26.2,3984858019,212,16.9,3985247739,178,,3984858015,140,73.5,3984858013,56,Center,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691709,239,1,1,21,9,920raeoumft3q2wmvc296uceo,1,73.3,50.1,2023-01-19T17:51:34.720Z,2023-01-20T10:16:35Z,3984858955,212,16.8,3985247777,178,,3984858953,141,25.8,3984858957,213,4.9,3984858951,140,76.0,3984858949,56,Center,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691581,229,1,1,21,12,920raeoumft3q2wmvc296uceo,1,76.9,28,2023-01-19T17:51:37.232Z,2023-01-20T10:16:34Z,3985247799,178,,3984858053,140,73.1,3984858055,141,31.6,3984858051,56,Center,3984858057,212,4.7,3984858059,213,2.6,,,,,,,6n1rvd0axpp159h9wkkd7lwfe,K. Nkuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691597,230,1,1,21,12,920raeoumft3q2wmvc296uceo,1,77.5,37.2,2023-01-19T17:51:37.968Z,2023-01-20T10:16:33Z,3985247811,178,,3984858167,56,Center,3984858169,140,70.2,3984858175,213,3.9,3984858173,212,10.2,3984858171,141,27.4,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691615,231,1,1,21,14,920raeoumft3q2wmvc296uceo,1,70,26.7,2023-01-19T17:51:39.580Z,2023-01-20T10:16:32Z,3984858251,212,7.9,3984858249,141,29.9,3984858247,140,77.2,3984858245,56,Center,3985247861,178,,3984858253,213,0.3,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691617,232,1,1,21,15,920raeoumft3q2wmvc296uceo,1,74.1,34.3,2023-01-19T17:51:40.199Z,2023-01-20T10:16:32Z,3984865055,213,5.0,3984858257,56,Right,3984865053,212,19.1,3985247983,178,,3984865049,140,79.2,3984865051,141,7.3,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691621,233,1,1,21,18,920raeoumft3q2wmvc296uceo,1,79.6,3,2023-01-19T17:51:43.670Z,2023-01-20T10:16:31Z,3984858263,56,Right,3984858265,140,71.5,3984858271,213,2.5,3984858269,212,10.7,3984858267,141,12.5,3985248045,178,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498767409,986,83,1,21,20,8y3iucyxguipljcmf87a11bk9,1,24.6,93.2,2023-01-19T17:51:45.743Z,2023-01-20T10:16:30Z,3985258195,399,180662,,,,,,,,,,,,,,,,,,,,,,cxa3j4u8eh5w947p1iba47yfo,I. Salah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691627,234,1,1,21,20,920raeoumft3q2wmvc296uceo,1,75.4,6.8,2023-01-19T17:51:45.747Z,2023-01-20T10:16:29Z,3984858305,56,Right,3984858313,213,3.2,3984858309,141,6.7,3984858307,140,72.4,3984858311,212,3.2,3985248073,178,,,,,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691637,235,1,1,21,23,920raeoumft3q2wmvc296uceo,1,69.3,9.6,2023-01-19T17:51:48.570Z,2023-01-20T10:16:28Z,3984858359,213,2.4,3984858357,212,20.2,3984858351,56,Center,3985248109,178,,3984858353,140,54.5,3984858355,141,28.6,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691645,236,1,1,21,26,920raeoumft3q2wmvc296uceo,0,56.1,25.8,2023-01-19T17:51:51.465Z,2023-01-20T10:16:27Z,3984858417,212,41.9,3984858419,213,1.2,3984858411,56,Left,3985248175,178,,3984858421,1,,3984858409,155,,3984858413,140,71.6,3984858415,141,82.6,c4brcsqfli5mds4vhma627yl1,D. Marcq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691643,215,8,1,21,29,8y3iucyxguipljcmf87a11bk9,1,24.6,13.3,2023-01-19T17:51:54.283Z,2023-01-20T10:16:26Z,3985248201,388,,3985113953,385,,3984858399,56,Back,3984858403,15,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691651,237,1,1,21,30,920raeoumft3q2wmvc296uceo,0,61.6,78.1,2023-01-19T17:51:55.945Z,2023-01-20T10:16:26Z,3984858485,141,85.3,3984858483,140,100.0,3984858479,155,,3985248231,178,,3984858491,1,,3984858489,213,0.1,3984858487,212,41.3,3984858481,56,Left,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691659,216,5,1,21,35,8y3iucyxguipljcmf87a11bk9,1,-1.1,16.4,2023-01-19T17:52:00.453Z,2023-01-20T06:20:10Z,3984858527,346,,3984858529,233,238,3984858525,56,Back,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691653,238,5,1,21,35,920raeoumft3q2wmvc296uceo,0,101.1,83.6,2023-01-19T17:52:00.453Z,2023-01-20T06:20:11Z,3984858493,56,Left,3984858533,233,216,3984858495,346,,,,,,,,,,,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691713,217,1,1,21,57,8y3iucyxguipljcmf87a11bk9,0,4.9,45.8,2023-01-19T17:52:22.923Z,2023-01-20T10:16:25Z,3984859003,1,,3984858993,56,Left,3984859005,74,,3984858995,140,54.0,3984858997,141,88.0,3984858999,212,59.0,3984858991,155,,3984859001,213,0.5,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,3984858989,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691715,240,1,1,22,1,920raeoumft3q2wmvc296uceo,0,46.3,18.2,2023-01-19T17:52:26.247Z,2023-01-20T10:16:25Z,3984859015,212,11.9,3984859013,141,28.3,3984859009,56,Center,3984859007,3,,3984859011,140,55.6,3985248339,388,,3984859017,213,0.6,,,,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691729,218,1,1,22,3,8y3iucyxguipljcmf87a11bk9,1,43.5,70.3,2023-01-19T17:52:28.629Z,2023-01-20T10:16:24Z,3984859133,141,32.2,3984859135,212,33.8,3984859129,56,Center,3984859127,155,,3984859137,213,5.4,3984859139,1,,3984859131,140,64.2,3985248361,178,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691737,219,1,1,22,10,8y3iucyxguipljcmf87a11bk9,1,70.4,52.3,2023-01-19T17:52:35.294Z,2023-01-20T10:16:21Z,3984859185,212,24.7,3984859179,56,Left,3984859183,141,88.6,3985248373,178,,3984859181,140,70.6,3984859187,213,1.6,,,,,,,2igz499o21aihmkugktp3nyms,M. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691743,220,1,1,22,14,8y3iucyxguipljcmf87a11bk9,1,74.9,92.4,2023-01-19T17:52:39.525Z,2023-01-20T10:16:19Z,3984859245,213,4.1,3985248411,178,,3984859241,141,69.3,3984859243,212,19.2,3984859237,56,Center,3984859239,140,64.4,,,,,,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691753,221,1,1,22,16,8y3iucyxguipljcmf87a11bk9,1,66.8,77.4,2023-01-19T17:52:41.590Z,2023-01-20T10:16:19Z,3985248443,178,,3984859299,141,54.5,3984859297,140,53.6,3984859301,212,20.8,3984859295,56,Center,3984859303,213,4.0,,,,,,,99tf4co0pm09ayca13ma3lql1,J. De Sart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691759,222,1,1,22,19,8y3iucyxguipljcmf87a11bk9,1,57.4,47.1,2023-01-19T17:52:44.993Z,2023-01-20T10:16:17Z,3984859339,212,12.1,3984859337,141,37.6,3985248451,178,,3984859341,213,5.7,3984859333,56,Center,3984859335,140,67.2,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691763,223,1,1,22,20,8y3iucyxguipljcmf87a11bk9,1,63.3,41.7,2023-01-19T17:52:45.744Z,2023-01-20T10:16:17Z,3984859363,141,34.9,3984859365,212,12.8,3984859359,56,Center,3984859361,140,51.9,3985248463,178,,3984859367,213,3.5,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691773,224,1,1,22,22,8y3iucyxguipljcmf87a11bk9,1,55,39.7,2023-01-19T17:52:47.208Z,2023-01-20T10:16:16Z,3984859449,140,78.8,3984859447,56,Center,3984859451,141,27.6,3984859455,213,6.0,3985248467,178,,3984859453,212,26.3,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691777,225,1,1,22,26,8y3iucyxguipljcmf87a11bk9,1,81.1,27.9,2023-01-19T17:52:51.267Z,2023-01-20T10:16:15Z,3984859465,141,7.6,3985248483,178,,3984859463,140,77.8,3984859469,213,4.5,3984859467,212,14.2,3984859461,56,Right,,,,,,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691779,226,1,1,22,27,8y3iucyxguipljcmf87a11bk9,1,81,12.1,2023-01-19T17:52:52.875Z,2023-01-20T10:16:14Z,3984859479,212,12.5,3984859477,141,24.9,3985248503,178,,3984859473,56,Center,3984859481,213,2.4,3984859475,140,72.5,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691795,227,1,1,22,29,8y3iucyxguipljcmf87a11bk9,1,79,23.1,2023-01-19T17:52:54.632Z,2023-01-20T10:16:13Z,3984859555,212,11.9,3984859553,141,6.5,3985248507,178,,3984859549,56,Right,3984859551,140,75.3,3984859557,213,4.4,,,,,,,18pgjfpl9s8qy32mblzygsyc5,S. Kums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691803,228,1,1,22,33,8y3iucyxguipljcmf87a11bk9,0,79.1,31.4,2023-01-19T17:52:58.500Z,2023-01-20T10:16:11Z,3984859607,213,1.0,3984859601,140,87.5,3984859599,56,Center,3984859603,141,50.9,3984859605,212,15.9,3985248529,178,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691811,241,12,1,22,34,920raeoumft3q2wmvc296uceo,1,12.2,52,2023-01-19T17:52:59.327Z,2023-01-20T10:16:10Z,3985248539,178,,3984859641,141,68.4,3984859645,213,0.9,3984859637,56,Back,3984859643,212,14.7,3984859639,140,21.3,,,,,,,27rm84dcrfa7ypfmpgbe37cic,M. Boukamir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691815,242,61,1,22,34,920raeoumft3q2wmvc296uceo,1,19.6,57,2023-01-19T17:52:59.733Z,2023-01-20T10:16:10Z,3985248543,178,,3984859653,56,Back,,,,,,,,,,,,,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691821,243,49,1,22,35,920raeoumft3q2wmvc296uceo,1,23.6,56.6,2023-01-19T17:53:00.857Z,2023-01-20T10:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691823,244,1,1,22,35,920raeoumft3q2wmvc296uceo,1,23.6,56.6,2023-01-19T17:53:00.869Z,2023-01-20T10:16:09Z,3985248559,178,,3984859681,140,26.7,3984859687,213,5.1,3984859685,212,9.0,3984859679,56,Back,3984859683,141,44.3,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691825,245,1,1,22,36,920raeoumft3q2wmvc296uceo,1,21.2,46.2,2023-01-19T17:53:01.413Z,2023-01-20T10:16:09Z,3984859697,212,11.4,3984859699,213,1.2,3984859691,56,Back,3985248577,178,,3984859693,140,25.5,3984859695,141,61.6,,,,,,,14xb29tv90y8uataijmh03rah,D. Heymans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498738963,951,1,1,22,37,920raeoumft3q2wmvc296uceo,1,22.8,61.2,2023-01-19T17:53:02.392Z,2023-01-20T10:16:08Z,3985114715,213,4.4,3985114713,212,2.6,3985248587,178,,3985114707,56,Back,3985114709,140,22.1,3985114711,141,57.6,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691829,246,1,1,22,37,920raeoumft3q2wmvc296uceo,1,20.8,56.8,2023-01-19T17:53:03.063Z,2023-01-20T10:16:08Z,3984859725,212,13.0,3985248593,178,,3984859723,141,68.5,3984859719,56,Back,3984859721,140,30.6,3984859727,213,0.7,,,,,,,8zz5lnxo7twq8ntb7e0qfvbv9,M. Ilaimaharitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498767819,1034,83,1,22,39,8y3iucyxguipljcmf87a11bk9,1,71.1,35,2023-01-19T17:53:04.873Z,2023-01-20T10:16:07Z,3985260003,399,497320,,,,,,,,,,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691831,247,1,1,22,39,920raeoumft3q2wmvc296uceo,0,28.9,65,2023-01-19T17:53:04.875Z,2023-01-20T10:16:06Z,3984859737,141,81.7,3984859739,212,14.6,3985248645,178,,3984859741,213,0.9,3984859733,56,Back,3984859735,140,37.7,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691841,229,49,1,22,40,8y3iucyxguipljcmf87a11bk9,1,61.2,22.6,2023-01-19T17:53:05.811Z,2023-01-20T10:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691861,230,1,1,22,44,8y3iucyxguipljcmf87a11bk9,1,77,23.5,2023-01-19T17:53:09.346Z,2023-01-20T10:16:04Z,3984859867,56,Right,3984859869,140,80.9,3984859875,213,5.1,3984859873,212,11.5,3985248991,178,,3984859871,141,7.7,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691873,231,1,1,22,47,8y3iucyxguipljcmf87a11bk9,1,82.7,9.4,2023-01-19T17:53:12.591Z,2023-01-20T10:16:03Z,3984859917,141,11.7,3984859919,212,8.0,3984859921,213,0.2,3984859913,56,Right,3985249021,178,,3984859915,140,90.2,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691885,232,1,1,22,48,8y3iucyxguipljcmf87a11bk9,1,89.8,12.4,2023-01-19T17:53:13.863Z,2023-01-20T10:16:02Z,3984859965,140,83.7,3984859971,213,2.4,3984859963,56,Center,3985249041,178,,3984859969,212,9.0,3984859967,141,21.6,,,,,,,bhh6z1ezmsngsu3isbsur2mp6,K. Piątkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498739101,927,3,1,22,50,8y3iucyxguipljcmf87a11bk9,0,83.4,20.7,2023-01-19T17:53:15.328Z,2023-01-20T10:16:02Z,3985115517,286,,3985115519,465,,3985115521,467,5ecklu1u6t21rhh8fh4zoq2cq,3985249069,178,,3985115515,56,Right,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691917,235,4,1,22,51,8y3iucyxguipljcmf87a11bk9,1,84.9,17.1,2023-01-19T17:53:16.202Z,2023-01-20T10:16:01Z,3984860179,295,,3984860177,13,,3984860183,152,,3984860185,286,,3984862021,233,249,3984860181,56,Right,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691975,249,4,1,22,51,920raeoumft3q2wmvc296uceo,0,15.1,82.9,2023-01-19T17:53:16.203Z,2023-01-20T10:16:01Z,3984860509,13,,3984860511,295,,3984860517,285,,3984860515,152,,3984862025,233,235,3984860513,56,Back,3985249121,178,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691895,233,43,1,22,52,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-19T17:53:17.639Z,2023-01-19T17:53:37Z,3984860483,144,3,3984860013,56,Right,3984860029,233,248,3984860015,286,0,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691883,248,43,1,22,52,920raeoumft3q2wmvc296uceo,1,0,0,2023-01-19T17:53:17.639Z,2023-01-19T17:53:40Z,3984859957,56,Back,3984859959,285,0,3984860573,144,45,,,,,,,,,,,,,,,,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498691899,234,43,1,22,54,8y3iucyxguipljcmf87a11bk9,1,0,0,2023-01-19T17:53:19.215Z,2023-01-19T17:53:39Z,3984860565,144,3,3984860061,211,0,3984860039,56,Center,3984860041,286,0,,,,,,,,,,,,,7dayrhr0c60zbc1b6lig8pm8l,A. Castro-Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692169,236,15,1,23,57,8y3iucyxguipljcmf87a11bk9,1,85.8,19.6,2023-01-19T17:54:23.035Z,2023-01-20T10:16:00Z,3984863481,231,50.7,3984863473,458,,3984863475,146,91.4,3985249147,178,,3984863471,103,19,3984863409,82,,3984861603,66,,3984863405,72,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,3984861605,56,Right,3984863469,102,3984863467,78,51.0,3984863411,233,3984861601,26,,250,3984863479,230,98.6,,3984863477,147,28.7,,,,,,,,,,
2498692171,250,10,1,23,58,920raeoumft3q2wmvc296uceo,1,9.3,69.7,2023-01-19T17:54:23.388Z,2023-01-20T10:16:00Z,3985249181,178,,3984861759,239,,3985249183,21,,3984861613,94,,3984863415,233,236,3984861615,56,Back,,,,,,,72xzl0yjdetvqp2n1pmzyqvze,A. Hosseinzadeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692195,237,1,1,24,0,8y3iucyxguipljcmf87a11bk9,1,84.5,23.7,2023-01-19T17:54:26.115Z,2023-01-20T10:15:59Z,3984861725,213,1.3,3984864811,210,15,3984861723,212,19.2,3984861715,155,,3985249207,178,,3984861719,140,89.0,3984861717,56,Center,3984864815,154,,8fs5klbsyx06c5ds9s1i3xu96,Hong Hyun-Seok,3984861721,141,51.0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2498692197,238,15,1,24,1,8y3iucyxguipljcmf87a11bk9,1,90.3,48.8,2023-01-19T17:54:27.145Z,2023-01-20T10:15:59Z,3984864847,147,50,3984863557,15,,3984861737,17,,3984864831,78,,3984863567,233,252,3984864841,102,49.7,3984864837,55,237,3984863561,328,,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,3984864833,29,,3984861739,56,3984864835,154,Center,3985249231,388,3984864843,103,,,3984863555,24,,17.7,3984864845,146,98.6,,,,,,,,,,
2498692193,252,10,1,24,2,920raeoumft3q2wmvc296uceo,1,1.1,49.8,2023-01-19T17:54:28.077Z,2023-01-20T10:15:58Z,3984861701,178,,3984863571,233,238,3984861705,56,Back,3985117027,378,,3984861703,182,,3984861699,177,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692191,251,52,1,24,3,920raeoumft3q2wmvc296uceo,1,1.5,50,2023-01-19T17:54:28.449Z,2023-01-20T10:15:57Z,3985117037,378,,3985249265,178,,,,,,,,,,,,,,,,,,,,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692215,253,1,1,24,10,920raeoumft3q2wmvc296uceo,0,14,51.3,2023-01-19T17:54:35.862Z,2023-01-20T10:15:57Z,3984861927,1,,3984861855,212,60.9,3984861853,141,56.9,3984861857,213,0.1,3984861851,140,71.9,3984861865,189,,3984861847,199,,3984861849,56,Center,btyk45f7gmz3ck2dafpp22yg9,H. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692247,239,49,1,24,15,8y3iucyxguipljcmf87a11bk9,1,20.9,66.4,2023-01-19T17:54:40.685Z,2023-01-20T10:15:56Z,3984862029,189,,,,,,,,,,,,,,,,,,,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692255,240,1,1,24,17,8y3iucyxguipljcmf87a11bk9,1,21.8,63.9,2023-01-19T17:54:42.801Z,2023-01-20T10:15:56Z,3984862079,56,Back,3984862083,141,55.2,3985249479,178,,3984862085,212,6.2,3984862081,140,23.6,3984862087,213,5.0,3984862121,189,,,,,6q53ei01tbb5kxjr1mhfjysph,P. Nardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692263,241,1,1,24,18,8y3iucyxguipljcmf87a11bk9,1,24.8,57.3,2023-01-19T17:54:43.669Z,2023-01-20T10:15:55Z,3985249525,178,,3984862155,212,15.9,3984862161,189,,3984862153,141,80.6,3984862157,213,1.7,3984862151,140,23.1,3984862149,56,Back,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692271,242,1,1,24,27,8y3iucyxguipljcmf87a11bk9,1,31.3,79.5,2023-01-19T17:54:53.044Z,2023-01-20T10:15:54Z,3984862183,140,22.6,3984862185,141,52.4,3984862181,56,Back,3984862187,212,20.6,3984862189,213,4.3,3985249537,178,,,,,,,,ettrapmxg36vw2egivejegzc9,J. Okumu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498692283,243,1,1,24,29,8y3iucyxguipljcmf87a11bk9,1,26.2,57.8,2023-01-19T17:54:54.829Z,2023-01-20T10:15:53Z,3985249553,178,,3984862303,213,1.7,3984862295,56,Back,3984862297,140,25.0,3984862299,141,79.6,3984862301,212,14.9,,,,,,,etos5xv3v2ptiktdk5yuhrjkl,M. Ngadeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
