id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,keyPass,qualifier/15/value,qualifier/16/value,assist,qualifier/14/value
2502373859,1089,67,1,10,4,89xivtxk59uzvhdsd6miao6tm,0,82.7,43.9,2023-01-29T20:11:57.092Z,2023-01-30T12:10:36Z,4004139203,233,948,,,,,,,,,,,,,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256527,91,8,1,10,4,jb4xejoxjfk5a0a50bo8hvst,1,16.9,53,2023-01-29T20:11:57.107Z,2023-01-30T11:47:26Z,4004124527,178,,4003806645,384,,4003522363,56,Back,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256533,92,49,1,10,6,jb4xejoxjfk5a0a50bo8hvst,1,20.2,70.9,2023-01-29T20:11:59.047Z,2023-01-30T12:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256549,93,1,1,10,6,jb4xejoxjfk5a0a50bo8hvst,1,20.4,71.5,2023-01-29T20:11:59.117Z,2023-01-30T12:10:35Z,4003522525,140,36.7,4003522533,213,0.4,4003522529,212,19.0,4004124587,178,,4003522523,56,Back,4003522527,141,83.6,,,,,,,4e5jvz1t60a2l67c5a9r2qne,M. Cachbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256559,94,1,1,10,7,jb4xejoxjfk5a0a50bo8hvst,1,28.4,85.6,2023-01-29T20:12:00.607Z,2023-01-30T12:10:35Z,4003522605,155,,4003522613,212,14.5,4004124627,178,,4003522609,140,14.8,4003522611,141,82.3,4003522607,56,Back,4003522615,213,3.3,,,,e44sv1k4belucgkkem7qtkpd6,V. Guillaume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256567,95,1,1,10,12,jb4xejoxjfk5a0a50bo8hvst,0,17.8,92.1,2023-01-29T20:12:05.012Z,2023-01-30T12:10:34Z,4003522659,141,89.3,4003522663,213,4.5,4003522779,286,,4003522655,56,Back,4003522775,233,110,4003522773,236,,4003522657,140,17.5,4003522653,155,,187qa5icsve3oak3t90r6rhsl,M. Poaty,4004124663,178,,4003522661,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256579,110,74,1,10,12,89xivtxk59uzvhdsd6miao6tm,1,81.9,8.6,2023-01-29T20:12:05.072Z,2023-01-30T12:10:33Z,4003522795,233,95,4003522759,285,,4003522757,56,Right,4004124699,178,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256599,96,5,1,10,13,jb4xejoxjfk5a0a50bo8hvst,1,20.9,101.6,2023-01-29T20:12:05.980Z,2023-01-30T08:42:53Z,4003522863,56,Back,4003522865,347,,4003522899,233,111,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256587,111,5,1,10,13,89xivtxk59uzvhdsd6miao6tm,0,79.1,-1.6,2023-01-29T20:12:05.980Z,2023-01-30T08:42:54Z,4003522813,347,,4003522903,233,96,4003522811,56,Right,,,,,,,,,,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256675,97,1,1,10,30,jb4xejoxjfk5a0a50bo8hvst,0,29.1,100,2023-01-29T20:12:23.098Z,2023-01-30T12:10:33Z,4003523363,107,,4003523367,140,40.4,4003523371,212,12.5,4003523373,213,6.0,4003523369,141,95.4,4003523365,56,Back,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256685,112,1,1,10,32,89xivtxk59uzvhdsd6miao6tm,1,54,6,2023-01-29T20:12:25.138Z,2023-01-30T12:10:32Z,4003523443,212,8.9,4003523435,3,,4003523439,140,60.1,4003523437,56,Right,4003523445,213,0.8,4004124805,388,,4003523441,141,15.0,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256689,113,49,1,10,32,89xivtxk59uzvhdsd6miao6tm,1,59,10.6,2023-01-29T20:12:25.909Z,2023-01-30T12:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256703,114,1,1,10,32,89xivtxk59uzvhdsd6miao6tm,1,59,10.6,2023-01-29T20:12:25.933Z,2023-01-30T12:10:32Z,4003523525,141,6.4,4003523529,213,6.0,4003523521,56,Right,4004124863,178,,4003523523,140,69.2,4003523527,212,11.1,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256715,115,1,1,10,33,89xivtxk59uzvhdsd6miao6tm,1,63.4,3,2023-01-29T20:12:26.716Z,2023-01-30T12:10:31Z,4003523597,56,Center,4003523605,213,1.2,4003523601,141,29.2,4003523603,212,18.9,4003523595,155,,4004124901,178,,4003523599,140,69.4,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256727,116,1,1,10,36,89xivtxk59uzvhdsd6miao6tm,1,68.6,32.5,2023-01-29T20:12:29.038Z,2023-01-30T12:10:31Z,4003523685,212,8.8,4003523681,140,72.3,4003523677,3,,4003523683,141,20.9,4003523687,213,5.2,4003523679,56,Right,4004124953,178,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256749,117,1,1,10,37,89xivtxk59uzvhdsd6miao6tm,1,69.6,19.5,2023-01-29T20:12:30.734Z,2023-01-30T12:10:30Z,4003523785,141,25.8,4004124991,178,,4003523781,56,Center,4003523789,213,2.7,4003523783,140,60.2,4003523787,212,10.8,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256765,118,1,1,10,41,89xivtxk59uzvhdsd6miao6tm,1,61.6,27.8,2023-01-29T20:12:34.044Z,2023-01-30T12:10:28Z,4003523901,141,55.7,4003523897,56,Center,4004125015,178,,4003523905,213,2.0,4003523899,140,53.5,4003523903,212,20.8,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256783,119,1,1,10,45,89xivtxk59uzvhdsd6miao6tm,1,56.6,64.1,2023-01-29T20:12:38.366Z,2023-01-30T12:10:26Z,4003523995,212,23.5,4003523991,140,53.1,4003523997,213,4.6,4003523993,141,30.0,4003523989,56,Center,4004125045,178,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256803,120,1,1,10,48,89xivtxk59uzvhdsd6miao6tm,1,51.7,26,2023-01-29T20:12:41.455Z,2023-01-30T12:10:25Z,4003524113,140,67.4,4003524117,212,21.9,4003524115,141,4.9,4004125077,178,,4003524119,213,5.6,4003524111,56,Right,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256827,121,1,1,10,52,89xivtxk59uzvhdsd6miao6tm,1,66.3,2,2023-01-29T20:12:45.619Z,2023-01-30T12:10:23Z,4003524229,56,Center,4004125107,178,,4003524233,141,24.0,4003524237,213,2.4,4003524231,140,51.5,4003524235,212,21.6,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256859,122,1,1,10,56,89xivtxk59uzvhdsd6miao6tm,1,48.3,23.9,2023-01-29T20:12:49.797Z,2023-01-30T12:10:22Z,4003524421,140,41.6,4004125131,178,,4003524425,212,27.4,4003524423,141,62.9,4003524419,56,Back,4003524427,213,1.8,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256867,123,1,1,11,0,89xivtxk59uzvhdsd6miao6tm,1,40.2,59.8,2023-01-29T20:12:53.693Z,2023-01-30T12:10:21Z,4003524479,212,22.0,4003524471,56,Back,4003524475,141,28.0,4004125181,178,,4003524481,213,4.9,4003524473,140,44.3,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256887,124,1,1,11,3,89xivtxk59uzvhdsd6miao6tm,1,42.6,27.8,2023-01-29T20:12:56.759Z,2023-01-30T12:10:20Z,4003524581,56,Right,4003524589,213,5.6,4003524585,141,5.2,4004125221,178,,4003524583,140,60.6,4003524587,212,24.4,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256903,125,1,1,11,6,89xivtxk59uzvhdsd6miao6tm,1,55,2.3,2023-01-29T20:12:59.651Z,2023-01-30T12:10:19Z,4003524675,56,Right,4003524679,141,9.1,4003524683,213,0.4,4003524681,212,13.0,4004125255,178,,4003524677,140,66.6,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256955,126,1,1,11,8,89xivtxk59uzvhdsd6miao6tm,1,62.1,7.5,2023-01-29T20:13:01.061Z,2023-01-30T12:10:19Z,4003524923,212,21.9,4003524919,140,44.6,4003524925,213,2.6,4004125291,178,,4003524921,141,24.9,4003524917,56,Back,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256969,127,1,1,11,14,89xivtxk59uzvhdsd6miao6tm,1,49.7,23.3,2023-01-29T20:13:07.777Z,2023-01-30T12:10:16Z,4003524999,141,57.0,4003524995,56,Back,4004125331,178,,4003525003,213,1.8,4003525001,212,23.5,4003524997,140,44.6,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502256989,128,1,1,11,17,89xivtxk59uzvhdsd6miao6tm,1,44.6,56.4,2023-01-29T20:13:09.995Z,2023-01-30T12:10:16Z,4003525079,140,44.5,4003525083,212,18.0,4004125367,178,,4003525081,141,30.0,4003525077,56,Back,4003525085,213,4.7,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257013,129,1,1,11,19,89xivtxk59uzvhdsd6miao6tm,1,41.8,28.8,2023-01-29T20:13:12.429Z,2023-01-30T12:10:15Z,4003525209,212,20.5,4003525205,140,54.6,4004125399,178,,4003525203,56,Right,4003525211,213,5.4,4003525207,141,6.1,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257049,130,1,1,11,21,89xivtxk59uzvhdsd6miao6tm,1,50.7,8.5,2023-01-29T20:13:14.700Z,2023-01-30T12:10:14Z,4003525391,213,2.2,4003525383,56,Back,4003525387,141,29.8,4004125419,178,,4003525389,212,18.5,4003525385,140,39.7,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257085,131,1,1,11,26,89xivtxk59uzvhdsd6miao6tm,1,40.9,23.7,2023-01-29T20:13:19.096Z,2023-01-30T12:10:12Z,4003525579,56,Back,4003525587,213,1.6,4003525583,141,67.3,4003525581,140,39.9,4003525585,212,29.7,4004125451,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257099,132,1,1,11,30,89xivtxk59uzvhdsd6miao6tm,1,38.3,60,2023-01-29T20:13:23.750Z,2023-01-30T12:10:11Z,4003525655,140,38.8,4003525659,212,18.2,4003525661,213,4.7,4003525653,56,Back,4003525657,141,33.3,4004125469,178,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257115,133,1,1,11,33,89xivtxk59uzvhdsd6miao6tm,1,40.5,26.9,2023-01-29T20:13:26.497Z,2023-01-30T12:10:10Z,4004125517,178,,4003525727,140,53.2,4003525731,212,19.5,4003525729,141,5.9,4003525733,213,5.5,4003525725,56,Right,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257153,134,1,1,11,35,89xivtxk59uzvhdsd6miao6tm,1,51.4,2.1,2023-01-29T20:13:28.740Z,2023-01-30T12:10:09Z,4003525931,140,61.4,4003525935,212,11.3,4004125541,178,,4003525929,56,Right,4003525933,141,8.3,4003525937,213,0.4,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257157,135,1,1,11,41,89xivtxk59uzvhdsd6miao6tm,1,77.5,12.4,2023-01-29T20:13:34.048Z,2023-01-30T12:10:07Z,4003525959,212,3.7,4003525955,140,78.5,4004125609,178,,4003525957,141,17.6,4003525961,213,1.3,4003525953,56,Right,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257173,136,1,1,11,42,89xivtxk59uzvhdsd6miao6tm,1,82.5,19.3,2023-01-29T20:13:35.334Z,2023-01-30T12:10:06Z,4003526027,140,75.7,4003526031,212,9.0,4003526025,56,Right,4004125667,178,,4003526033,213,3.8,4003526029,141,11.3,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257175,137,61,1,11,42,89xivtxk59uzvhdsd6miao6tm,1,80.4,17.4,2023-01-29T20:13:35.607Z,2023-01-30T12:10:06Z,4004125737,178,,4003526037,56,Right,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257171,98,61,1,11,43,jb4xejoxjfk5a0a50bo8hvst,1,18.8,83.9,2023-01-29T20:13:36.893Z,2023-01-30T12:10:05Z,4004125789,178,,4003526023,56,Back,,,,,,,,,,,,,,,,,,,e44sv1k4belucgkkem7qtkpd6,V. Guillaume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257205,138,1,1,11,46,89xivtxk59uzvhdsd6miao6tm,1,83.3,15.5,2023-01-29T20:13:39.294Z,2023-01-30T12:10:04Z,4003526215,141,6.2,4004125817,178,,4003526211,56,Right,4003526219,213,5.3,4003526217,212,7.5,4003526213,140,87.2,,,,,,,7wh91ajt4v3w9kfdpp5hf5mmt,P. Onuachu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257235,139,1,1,11,48,89xivtxk59uzvhdsd6miao6tm,1,89.3,3.2,2023-01-29T20:13:41.807Z,2023-01-30T12:10:02Z,4003526399,140,80.0,4003526403,212,10.1,4004125845,178,,4003526405,213,2.9,4003526397,56,Right,4003526401,141,7.0,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257251,140,1,1,11,52,89xivtxk59uzvhdsd6miao6tm,1,74.5,15.4,2023-01-29T20:13:45.446Z,2023-01-30T12:10:02Z,4003526475,140,54.1,4004125877,178,,4003526479,212,21.5,4003526481,213,3.1,4003526477,141,17.1,4003526473,56,Right,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257267,141,1,1,11,55,89xivtxk59uzvhdsd6miao6tm,1,58.1,20.8,2023-01-29T20:13:47.960Z,2023-01-30T12:10:01Z,4003526543,141,4.4,4003526547,213,5.5,4004125917,178,,4003526539,56,Right,4003526545,212,15.1,4003526541,140,67.8,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257269,142,2,1,11,57,89xivtxk59uzvhdsd6miao6tm,1,70,0.2,2023-01-29T20:13:50.390Z,2023-01-30T12:10:00Z,4004125945,178,,4003526555,141,15.7,4003526553,140,79.1,4003526957,7,3yb66hal4fvr04bawz0y3efhl,4003526551,56,Right,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257295,100,55,1,11,57,jb4xejoxjfk5a0a50bo8hvst,1,21.6,85.3,2023-01-29T20:13:50.391Z,2023-01-30T12:09:59Z,,,,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257277,99,43,1,11,58,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2023-01-29T20:13:51.864Z,2023-01-29T20:13:58Z,4003526685,144,49,,,,,,,,,,,,,,,,,,,,,,187qa5icsve3oak3t90r6rhsl,M. Poaty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257461,101,1,1,12,23,jb4xejoxjfk5a0a50bo8hvst,1,26.8,86.9,2023-01-29T20:14:16.012Z,2023-01-30T12:09:59Z,4004126009,178,,4003527605,141,44.3,4003527597,5,,4003527609,213,4.8,4003527601,56,Back,4003527603,140,27.9,4003527607,212,29.0,4003527599,241,,a52575bcqr3acuweauiyzsb56,M. Mbow,4003527615,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257489,102,1,1,12,28,jb4xejoxjfk5a0a50bo8hvst,1,30.3,36.3,2023-01-29T20:14:21.749Z,2023-01-30T12:09:57Z,4003527811,213,0.5,4003527807,141,50.0,4003527803,56,Back,4003527809,212,18.3,4003527805,140,45.3,4004126045,178,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257547,103,1,1,12,31,jb4xejoxjfk5a0a50bo8hvst,1,44.5,41.7,2023-01-29T20:14:24.613Z,2023-01-30T12:09:56Z,4003528059,56,Right,4003528067,213,5.5,4004126063,178,,4003528063,141,10.0,4003528061,140,64.9,4003528065,212,30.4,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257573,104,1,1,12,37,jb4xejoxjfk5a0a50bo8hvst,0,74.6,16,2023-01-29T20:14:30.326Z,2023-01-30T12:09:55Z,4003528211,140,100.0,4003528215,212,30.1,4004126087,178,,4003528209,56,Center,4003528213,141,31.3,4003528217,213,0.4,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257575,105,5,1,12,40,jb4xejoxjfk5a0a50bo8hvst,0,101,28.6,2023-01-29T20:14:33.199Z,2023-01-30T08:45:14Z,4003528223,56,Center,4003528225,346,,4003528305,233,143,,,,,,,,,,,,,,,,apusqhva0hdbf7zqb3twgeoa2,S. Mvoué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257591,143,5,1,12,40,89xivtxk59uzvhdsd6miao6tm,1,-1,71.4,2023-01-29T20:14:33.199Z,2023-01-30T08:45:13Z,4003528283,346,,4003528297,233,105,4003528281,56,Back,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257677,144,1,1,12,48,89xivtxk59uzvhdsd6miao6tm,1,3.4,50.2,2023-01-29T20:14:41.312Z,2023-01-30T12:09:54Z,4003528767,213,5.5,4003528763,141,39.4,4003528771,237,,4003528759,56,Back,4003808903,189,,4003528765,212,10.9,4003528761,140,11.1,4003528757,124,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257697,145,1,1,12,53,89xivtxk59uzvhdsd6miao6tm,1,11.6,34.3,2023-01-29T20:14:45.947Z,2023-01-30T12:09:53Z,4003528849,141,70.8,4003528845,56,Back,4003528851,212,25.0,4004126197,178,,4003528853,213,1.4,4003528847,140,14.6,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257721,146,1,1,12,56,89xivtxk59uzvhdsd6miao6tm,1,15.1,68.3,2023-01-29T20:14:49.537Z,2023-01-30T12:09:53Z,4004126219,178,,4003528963,140,7.4,4003528967,212,15.8,4003528965,141,48.4,4003528961,56,Back,4003528969,213,4.2,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257757,147,1,1,12,59,89xivtxk59uzvhdsd6miao6tm,1,8.7,48.9,2023-01-29T20:14:52.579Z,2023-01-30T12:09:52Z,4003529135,213,1.2,4003529131,141,66.4,4004126259,178,,4003529127,56,Back,4003529133,212,13.0,4003529129,140,13.6,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257781,148,1,1,13,3,89xivtxk59uzvhdsd6miao6tm,1,16.9,70.4,2023-01-29T20:14:56.391Z,2023-01-30T12:09:50Z,4003529225,56,Back,4003529229,141,46.7,4003529233,213,4.4,4004126303,178,,4003529227,140,11.7,4003529231,212,17.0,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257797,149,1,1,13,7,89xivtxk59uzvhdsd6miao6tm,1,14,44.8,2023-01-29T20:15:00.349Z,2023-01-30T12:09:49Z,4003529325,213,4.7,4003529323,212,11.4,4003529319,140,13.9,4003529317,56,Back,4004126325,178,,4003529321,141,28.0,,,,,,,jflu7a5n4f3ezoj20z0kje5m,M. Vandevoordt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257807,150,1,1,13,9,89xivtxk59uzvhdsd6miao6tm,1,15.7,25,2023-01-29T20:15:02.614Z,2023-01-30T12:09:48Z,4004126365,178,,4003529391,141,3.2,4003529387,56,Back,4003529395,213,4.9,4003529389,140,18.0,4003529393,212,15.0,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257827,151,1,1,13,11,89xivtxk59uzvhdsd6miao6tm,1,22.2,4.1,2023-01-29T20:15:04.464Z,2023-01-30T12:09:47Z,4003529517,140,41.8,4003529521,212,20.6,4003529515,56,Back,4004126399,178,,4003529519,141,4.7,4003529523,213,0.0,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257873,152,4,1,13,13,89xivtxk59uzvhdsd6miao6tm,1,43.4,3.6,2023-01-29T20:15:06.890Z,2023-01-30T12:09:46Z,4003529743,152,,4003529747,286,,4003529739,13,,4003529771,233,106,4003529745,265,,4003529741,56,Back,,,,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257875,106,4,1,13,13,jb4xejoxjfk5a0a50bo8hvst,0,56.6,96.4,2023-01-29T20:15:06.891Z,2023-01-30T12:09:46Z,4003529789,233,152,4004126651,178,,4003529753,152,,4003529757,285,,4003529751,56,Left,4003529749,13,,4003529755,265,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257923,153,1,1,13,23,89xivtxk59uzvhdsd6miao6tm,1,48.7,14.5,2023-01-29T20:15:16.022Z,2023-01-30T12:09:45Z,4003529991,141,28.2,4003529995,213,2.7,4003529983,5,,4003529987,56,Back,4003529989,140,31.6,4004126727,178,,4003529993,212,20.2,4003529985,152,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502257935,154,1,1,13,25,89xivtxk59uzvhdsd6miao6tm,1,35.7,31.4,2023-01-29T20:15:18.394Z,2023-01-30T12:09:45Z,4003530035,141,63.3,4003530039,213,1.6,4003530031,56,Back,4003530033,140,35.7,4003530037,212,21.7,4004126753,178,,,,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
