id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,assist
2509179275,198,5,1,24,56,9njsy633rh1tyri7l2jaju5o,0,7.4,101.6,2023-02-18T15:25:48.205Z,2023-02-19T02:30:34Z,4039918729,56,Back,4039919209,233,259,4039918731,347,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509178919,259,5,1,24,56,7zibyotq1x1hq6pmgibhr0e6s,1,92.6,-1.6,2023-02-18T15:25:48.205Z,2023-02-19T02:30:34Z,4039916819,56,Right,4039918757,347,,4039919113,233,198,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179051,197,43,1,25,1,9njsy633rh1tyri7l2jaju5o,1,0,0,2023-02-18T15:25:53.207Z,2023-02-18T15:25:59Z,4039917469,56,Back,4039918069,144,6,4039917505,73,0,4039918037,233,259,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179639,260,1,1,25,19,7zibyotq1x1hq6pmgibhr0e6s,0,95.3,0,2023-02-18T15:26:11.430Z,2023-02-19T08:29:14Z,4039920829,212,24.1,4039920827,141,33.7,4039920831,213,1.6,4039920833,1,,4039920825,140,93.8,4039920821,107,,4039920823,56,Center,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179711,199,12,1,25,21,9njsy633rh1tyri7l2jaju5o,1,4.5,64.9,2023-02-18T15:26:12.998Z,2023-02-19T08:29:14Z,4039921311,15,,4039921239,212,24.0,4039921237,141,89.7,4042468691,178,,4039921235,140,20.7,4039921241,213,0.8,4039921233,56,Back,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179803,200,49,1,25,23,9njsy633rh1tyri7l2jaju5o,1,20,86.2,2023-02-18T15:26:15.125Z,2023-02-19T08:29:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179909,201,1,1,25,27,9njsy633rh1tyri7l2jaju5o,0,1.5,97.6,2023-02-18T15:26:19.293Z,2023-02-19T08:29:11Z,4039922587,236,,4039922589,233,261,4039922303,157,,4039922305,56,Back,4039922309,141,97.1,4042468805,178,,4039922307,140,5.2,4039922315,1,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,4039922311,212,3.9,4039922313,213,4039922593,286,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179939,261,74,1,25,27,7zibyotq1x1hq6pmgibhr0e6s,1,98.5,2.9,2023-02-18T15:26:19.316Z,2023-02-19T08:29:10Z,4042468873,178,,4039922491,285,,4039922617,233,201,4039922487,56,Right,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180011,202,5,1,25,27,9njsy633rh1tyri7l2jaju5o,1,4.3,101.4,2023-02-18T15:26:19.869Z,2023-02-19T02:30:55Z,4039922871,56,Back,4039922893,233,262,4039927819,347,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509179983,262,5,1,25,27,7zibyotq1x1hq6pmgibhr0e6s,0,95.7,-1.4,2023-02-18T15:26:19.869Z,2023-02-19T02:30:56Z,4039927901,347,,4039922939,233,202,4039922715,56,Right,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180515,203,1,1,25,45,9njsy633rh1tyri7l2jaju5o,0,4.5,100,2023-02-18T15:26:37.723Z,2023-02-19T08:29:10Z,4039925645,213,6.1,4039925639,140,26.4,4039925637,56,Back,4039926725,1,,4039925643,212,23.4,4039925641,141,95.3,4039926723,107,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180541,263,44,1,25,47,7zibyotq1x1hq6pmgibhr0e6s,1,74,7.1,2023-02-18T15:26:39.577Z,2023-02-19T08:29:09Z,4039925789,56,Right,4039925999,233,204,4039925793,286,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180563,204,44,1,25,47,9njsy633rh1tyri7l2jaju5o,0,26,92.9,2023-02-18T15:26:39.578Z,2023-02-19T08:29:09Z,4039925907,56,Back,4039926043,233,263,4039925909,285,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180593,264,1,1,25,47,7zibyotq1x1hq6pmgibhr0e6s,1,74.4,5.4,2023-02-18T15:26:39.653Z,2023-02-19T08:29:08Z,4039926085,140,87.0,4039926087,141,15.9,4039926089,212,15.0,4042469081,388,,4039926083,56,Right,4039926081,3,,4039926093,213,0.5,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180607,265,49,1,25,48,7zibyotq1x1hq6pmgibhr0e6s,1,82.8,10.2,2023-02-18T15:26:40.437Z,2023-02-19T08:29:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180613,266,50,1,25,48,7zibyotq1x1hq6pmgibhr0e6s,1,83.4,12.1,2023-02-18T15:26:40.495Z,2023-02-19T08:29:08Z,4039926191,286,,4039991415,233,252,4039926189,56,Right,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509191827,252,7,1,25,49,9njsy633rh1tyri7l2jaju5o,1,16.6,87.9,2023-02-18T15:26:41.094Z,2023-02-19T08:29:07Z,4041409539,384,,4042469389,178,,4039991227,56,Back,4039991789,233,266,4039991229,285,,,,,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180745,268,1,1,25,50,7zibyotq1x1hq6pmgibhr0e6s,1,72,22.4,2023-02-18T15:26:42.652Z,2023-02-19T08:29:07Z,4039926945,213,3.3,4039926939,140,56.8,4039926937,56,Right,4039926943,212,16.2,4042469497,178,,4039926941,141,18.2,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180673,267,43,1,25,51,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-02-18T15:26:43.719Z,2023-02-18T15:31:52Z,4039926525,140,71.3,4039926531,213,2.6,4039985859,144,1,4039926527,141,28.0,4039926529,212,17.1,4039926523,56,Center,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509180905,269,1,1,25,53,7zibyotq1x1hq6pmgibhr0e6s,1,55.2,20.5,2023-02-18T15:26:45.766Z,2023-02-19T08:29:06Z,4039927853,140,57.5,4039927849,56,Center,4039927863,1,,4039927855,141,76.3,4039927859,213,1.5,4042469563,178,,4039927857,212,38.0,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181051,270,1,1,25,57,7zibyotq1x1hq6pmgibhr0e6s,1,65.1,79.8,2023-02-18T15:26:49.886Z,2023-02-19T08:29:05Z,4039928645,213,0.8,4039928639,140,75.6,4039928637,56,Left,4042469605,178,,4039928643,212,15.2,4039928641,141,95.1,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181187,271,1,1,26,2,7zibyotq1x1hq6pmgibhr0e6s,1,76.1,85.7,2023-02-18T15:26:54.012Z,2023-02-19T08:29:03Z,4039929381,212,17.3,4039929383,213,5.1,4039929377,141,62.0,4042469687,178,,4039929375,140,82.0,4039929371,56,Center,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181285,272,1,1,26,4,7zibyotq1x1hq6pmgibhr0e6s,1,81.9,65.8,2023-02-18T15:26:56.700Z,2023-02-19T08:29:02Z,4039929935,212,10.8,4042469755,178,,4039929937,213,2.4,4039929931,140,74.6,4039929933,141,76.9,4039929929,56,Center,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181345,273,1,1,26,6,7zibyotq1x1hq6pmgibhr0e6s,1,76.6,82.3,2023-02-18T15:26:58.724Z,2023-02-19T08:29:00Z,4039930283,212,5.7,4039930281,141,89.6,4039930287,213,1.1,4039930269,56,Left,4039930273,140,79.3,4042469827,178,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181525,274,1,1,26,8,7zibyotq1x1hq6pmgibhr0e6s,1,79.8,89.4,2023-02-18T15:27:00.701Z,2023-02-19T08:28:59Z,4039931235,141,76.6,4042469879,178,,4039931237,212,13.6,4039931239,213,3.8,4039931233,140,69.9,4039931231,56,Center,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181565,275,1,1,26,10,7zibyotq1x1hq6pmgibhr0e6s,1,69.5,77.2,2023-02-18T15:27:02.709Z,2023-02-19T08:28:58Z,4039931507,141,65.4,4039931505,140,69.2,4039931513,213,4.7,4039931511,212,8.0,4042469929,178,,4039931501,56,Center,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181711,276,1,1,26,13,7zibyotq1x1hq6pmgibhr0e6s,1,70,62.1,2023-02-18T15:27:05.294Z,2023-02-19T08:28:57Z,4039932273,56,Right,4039996609,155,,4039932277,141,18.6,4039932279,212,31.5,4039932281,213,5.1,4039932275,140,80.3,4042470053,178,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181723,277,61,1,26,17,7zibyotq1x1hq6pmgibhr0e6s,0,80.5,26.6,2023-02-18T15:27:09.146Z,2023-02-19T08:28:56Z,4039932379,56,Center,4042470221,178,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181733,205,1,1,26,17,9njsy633rh1tyri7l2jaju5o,0,19.5,68.9,2023-02-18T15:27:09.682Z,2023-02-19T08:28:56Z,4039932425,56,Back,4042470303,178,,4040000981,212,6.8,4040000979,141,68.4,4040000977,140,13.0,4040000983,213,3.2,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181817,278,1,1,26,20,7zibyotq1x1hq6pmgibhr0e6s,1,88.4,25.9,2023-02-18T15:27:12.523Z,2023-02-19T08:28:54Z,4039932925,213,3.0,4039932917,56,Center,4039932923,212,11.4,4039932921,141,27.6,4039932919,140,77.6,4042470379,178,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181857,279,1,1,26,22,7zibyotq1x1hq6pmgibhr0e6s,1,81.1,28,2023-02-18T15:27:14.621Z,2023-02-19T08:28:52Z,4039933079,141,35.2,4039933081,212,8.1,4039933077,140,74.9,4042470487,178,,4039933083,213,2.5,4039933075,56,Center,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181883,280,1,1,26,23,7zibyotq1x1hq6pmgibhr0e6s,0,77,38.5,2023-02-18T15:27:15.677Z,2023-02-19T08:28:52Z,4039933273,56,Center,4039933277,141,32.2,4039933279,212,10.4,4039933281,213,5.9,4039933275,140,86.0,4042470547,178,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509181905,206,49,1,26,25,9njsy633rh1tyri7l2jaju5o,1,12.9,63,2023-02-18T15:27:16.996Z,2023-02-19T08:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182077,207,1,1,26,25,9njsy633rh1tyri7l2jaju5o,0,12.9,63,2023-02-18T15:27:17.011Z,2023-02-19T08:28:51Z,4039934375,140,59.9,4039934391,1,,4042470713,178,,4039934379,141,28.0,4039934383,212,54.8,4039934367,157,,4039934387,213,5.8,4039934369,56,Center,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182161,281,49,1,26,31,7zibyotq1x1hq6pmgibhr0e6s,1,38.2,72.6,2023-02-18T15:27:23.367Z,2023-02-19T08:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182275,282,1,1,26,32,7zibyotq1x1hq6pmgibhr0e6s,1,38.8,71.7,2023-02-18T15:27:24.720Z,2023-02-19T08:28:49Z,4039935555,141,34.0,4039935559,213,4.8,4039935557,212,25.7,4039935551,56,Back,4042470865,178,,4039935553,140,40.5,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182405,283,1,1,26,37,7zibyotq1x1hq6pmgibhr0e6s,1,43.7,24.1,2023-02-18T15:27:29.730Z,2023-02-19T08:28:47Z,4039936263,140,19.9,4039936261,56,Back,4039936265,141,39.2,4039936267,212,27.0,4039936269,213,2.8,4042471041,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182445,284,1,1,26,40,7zibyotq1x1hq6pmgibhr0e6s,1,21.5,33,2023-02-18T15:27:32.596Z,2023-02-19T08:28:47Z,4039936461,140,36.3,4042471077,178,,4039936463,141,66.0,4039936467,213,1.0,4039936459,56,Back,4039936465,212,27.3,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182655,285,1,1,26,46,7zibyotq1x1hq6pmgibhr0e6s,1,36.9,69.4,2023-02-18T15:27:38.853Z,2023-02-19T08:28:45Z,4039937641,56,Back,4039937643,140,34.9,4042471107,178,,4039937649,212,19.8,4039937653,213,4.6,4039937645,141,40.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182789,286,1,1,26,49,7zibyotq1x1hq6pmgibhr0e6s,1,34.9,40.8,2023-02-18T15:27:41.091Z,2023-02-19T08:28:44Z,4042471165,178,,4039938245,140,42.5,4039938249,212,20.1,4039938247,141,13.7,4039938251,213,5.1,4039938243,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182823,287,1,1,26,52,7zibyotq1x1hq6pmgibhr0e6s,0,44.4,13.2,2023-02-18T15:27:43.975Z,2023-02-19T08:28:43Z,4039938435,56,Center,4039938437,140,71.9,4039938439,141,24.3,4039938441,212,29.8,4039938443,213,0.3,4042471223,178,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182851,208,49,1,26,53,9njsy633rh1tyri7l2jaju5o,1,33,75.9,2023-02-18T15:27:45.654Z,2023-02-19T08:28:42Z,,,,,,,,,,,,,,,,,,,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509182965,209,1,1,26,55,9njsy633rh1tyri7l2jaju5o,1,42.8,74.7,2023-02-18T15:27:47.453Z,2023-02-19T08:28:41Z,4039939241,212,25.3,4039939243,213,0.4,4042471347,178,,4039939237,140,65.4,4039939239,141,87.5,4039939235,56,Left,,,,,,,2xletuhhaxmfqbjbgq4ehpyol,J. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183045,211,3,1,26,58,9njsy633rh1tyri7l2jaju5o,0,72.9,90.3,2023-02-18T15:27:50.878Z,2023-02-19T08:10:51Z,4041418775,465,,4042471533,178,,4039939683,56,Left,4039940143,233,288,4039939685,286,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183085,288,7,1,26,59,7zibyotq1x1hq6pmgibhr0e6s,1,27.1,9.7,2023-02-18T15:27:51.249Z,2023-02-19T08:10:51Z,4041418977,385,,4039939881,167,,4039939883,56,Back,4042471599,178,,4039939887,285,,4039940051,233,211,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183139,212,5,1,27,1,9njsy633rh1tyri7l2jaju5o,1,74.8,101.8,2023-02-18T15:27:53.029Z,2023-02-19T02:32:57Z,4039940183,56,Left,4039940247,233,289,4039940187,347,,,,,,,,,,,,,,,,,8xjlysmwl5vnhcnvsynftjd62,K. N’Dri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183107,289,5,1,27,1,7zibyotq1x1hq6pmgibhr0e6s,0,25.2,-1.8,2023-02-18T15:27:53.029Z,2023-02-19T02:32:57Z,4039940001,347,,4039940271,233,212,4039939999,56,Back,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183425,213,1,1,27,5,9njsy633rh1tyri7l2jaju5o,1,71.8,100,2023-02-18T15:27:57.624Z,2023-02-19T08:28:39Z,4039941755,213,3.7,4039941751,141,91.7,4039941747,56,Left,4039941749,140,60.4,4039941753,212,13.9,4039941745,107,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183533,214,1,1,27,9,9njsy633rh1tyri7l2jaju5o,1,60.4,95.2,2023-02-18T15:28:01.196Z,2023-02-19T08:28:37Z,4042471805,178,,4039942295,56,Left,4039942299,141,91.2,4039942301,212,14.8,4039942303,213,6.1,4039942297,140,74.3,,,,,,,eiqmp3nbc50r40bl86u2sj55h,S. Peeters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183541,215,50,1,27,10,9njsy633rh1tyri7l2jaju5o,1,69.4,90.6,2023-02-18T15:28:02.792Z,2023-02-19T08:28:36Z,4039942995,233,290,4039942375,286,,4039942373,56,Left,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183555,290,7,1,27,11,7zibyotq1x1hq6pmgibhr0e6s,0,30.6,9.4,2023-02-18T15:28:03.036Z,2023-02-19T08:28:36Z,4039942455,56,Back,4042471937,178,,4039942457,285,,4041422215,383,,4039942627,233,215,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509462545,732,61,1,27,11,9njsy633rh1tyri7l2jaju5o,1,70.6,91.2,2023-02-18T15:28:03.151Z,2023-02-19T08:28:36Z,4041421845,56,Left,4042472001,178,,,,,,,,,,,,,,,,,,,,ditnpqgspoih5ich7c5vn44fe,G. Magnée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183575,291,49,1,27,11,7zibyotq1x1hq6pmgibhr0e6s,1,29.6,8.6,2023-02-18T15:28:03.668Z,2023-02-19T08:28:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183705,292,61,1,27,14,7zibyotq1x1hq6pmgibhr0e6s,0,46,6.5,2023-02-18T15:28:06.763Z,2023-02-19T08:28:34Z,4039943247,56,Back,4042472209,178,,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183905,216,12,1,27,17,9njsy633rh1tyri7l2jaju5o,1,35.4,94.1,2023-02-18T15:28:09.053Z,2023-02-19T08:28:33Z,4039944317,140,34.0,4039944321,141,100.0,4042472293,389,,4039944455,167,,4039944325,212,5.6,4039944331,213,1.8,4039944313,56,Back,,,,ag74mepy9fnmlykodxo0oxhwp,B. Baiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183921,217,5,1,27,17,9njsy633rh1tyri7l2jaju5o,0,37.6,101.6,2023-02-18T15:28:09.797Z,2023-02-19T02:33:35Z,4039944747,233,293,4039944431,347,,4039944427,56,Back,,,,,,,,,,,,,,,,ag74mepy9fnmlykodxo0oxhwp,B. Baiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509183751,293,5,1,27,17,7zibyotq1x1hq6pmgibhr0e6s,1,62.4,-1.6,2023-02-18T15:28:09.797Z,2023-02-19T02:33:36Z,4039944657,233,217,4039943535,347,,4039943533,56,Right,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184415,294,1,1,27,35,7zibyotq1x1hq6pmgibhr0e6s,1,65.3,0,2023-02-18T15:28:27.135Z,2023-02-19T08:28:33Z,4039947145,140,80.3,4039947149,212,18.6,4039947151,213,0.6,4039947147,141,13.4,4039947141,107,,4039947143,56,Right,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184429,295,1,1,27,37,7zibyotq1x1hq6pmgibhr0e6s,0,78.1,9.8,2023-02-18T15:28:29.231Z,2023-02-19T08:28:32Z,4040011205,236,,4040011207,233,218,4040007071,213,5.1,4039947233,56,Right,4042472481,178,,4040011211,286,,4040007067,141,6.4,4040007069,212,2.5,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,4040007065,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184455,218,74,1,27,37,9njsy633rh1tyri7l2jaju5o,1,22.5,90.6,2023-02-18T15:28:29.304Z,2023-02-19T08:28:31Z,4042472557,178,,4040011681,233,295,4039947377,285,,4039947375,56,Back,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184461,296,61,1,27,37,7zibyotq1x1hq6pmgibhr0e6s,1,77.6,9.8,2023-02-18T15:28:29.708Z,2023-02-19T08:28:31Z,4039947401,56,Right,4042472617,178,,,,,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509184465,219,49,1,27,38,9njsy633rh1tyri7l2jaju5o,1,22.8,90.4,2023-02-18T15:28:30.470Z,2023-02-19T08:28:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509210275,284,50,1,27,39,9njsy633rh1tyri7l2jaju5o,1,25.2,95.4,2023-02-18T15:28:31.323Z,2023-02-19T08:28:29Z,4040095339,285,,4040095337,56,Back,4040099629,233,384,,,,,,,,,,,,,,,,1fu9y7gemoii89ejj7bkex78p,R. Charles-Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509210195,384,7,1,27,40,7zibyotq1x1hq6pmgibhr0e6s,0,74.8,4.6,2023-02-18T15:28:31.937Z,2023-02-19T08:28:29Z,4041425693,383,,4040099385,286,,4042473127,178,,4040099381,56,Right,4040100735,233,284,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
