id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2534775669,234,7,1,24,26,7zibyotq1x1hq6pmgibhr0e6s,1,63.6,95.5,2023-04-16T16:55:15.235Z,2023-04-17T06:37:01Z,4196322955,285,,4197393191,385,,4197870443,178,,4196322951,167,,4196322953,56,Left,4196322995,233,236,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775691,235,5,1,24,26,7zibyotq1x1hq6pmgibhr0e6s,0,63.9,101.3,2023-04-16T16:55:15.475Z,2023-04-17T06:37:04Z,4196323311,233,237,4196323101,347,,4196323099,56,Left,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775721,237,5,1,24,26,1uk609mhtsfhokhaewjapb26,1,36.1,-1.3,2023-04-16T16:55:15.475Z,2023-04-17T06:37:04Z,4196323249,347,,4196323281,233,235,4196323247,56,Back,,,,,,,,,,,,,,,,6eg8vaxpqsd6cyh736h7bq4x6,D. Mbayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775875,238,1,1,24,40,1uk609mhtsfhokhaewjapb26,1,35.6,0,2023-04-16T16:55:29.471Z,2023-04-17T06:37:07Z,4196324089,107,,4196324097,212,10.5,4196324093,140,43.9,4196324091,56,Back,4196324095,141,7.0,4196324099,213,0.6,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775879,239,50,1,24,44,1uk609mhtsfhokhaewjapb26,1,45.3,8.6,2023-04-16T16:55:32.648Z,2023-04-17T06:37:13Z,4196324119,56,Back,4196324271,233,236,4196324121,286,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775905,236,7,1,24,44,7zibyotq1x1hq6pmgibhr0e6s,1,54.7,91.4,2023-04-16T16:55:32.884Z,2023-04-17T06:37:16Z,4196324231,285,,4196324265,233,239,4197393489,384,,4197870619,178,,4196324229,56,Left,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775909,237,49,1,24,44,7zibyotq1x1hq6pmgibhr0e6s,1,55,88.7,2023-04-16T16:55:33.401Z,2023-04-17T06:37:19Z,,,,,,,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775917,238,50,1,24,45,7zibyotq1x1hq6pmgibhr0e6s,1,55.6,90.8,2023-04-16T16:55:34.390Z,2023-04-17T06:37:28Z,4196324291,286,,4196324289,56,Left,4196324343,233,240,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775915,240,7,1,24,46,1uk609mhtsfhokhaewjapb26,1,44.4,9.2,2023-04-16T16:55:34.690Z,2023-04-17T06:37:31Z,4197870805,178,,4197393835,384,,4196324299,233,238,4196324287,285,,4196324283,56,Back,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775929,241,1,1,24,46,1uk609mhtsfhokhaewjapb26,0,34.8,9.2,2023-04-16T16:55:35.240Z,2023-04-17T06:37:35Z,4197870879,178,,4196324377,140,36.9,4196324381,212,2.5,4196324383,213,5.8,4196324375,56,Back,4196324379,141,7.4,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775937,239,61,1,24,47,7zibyotq1x1hq6pmgibhr0e6s,1,55.2,88.7,2023-04-16T16:55:35.679Z,2023-04-17T06:37:40Z,4197870961,389,,4196324421,56,Left,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775943,242,1,1,24,47,1uk609mhtsfhokhaewjapb26,1,37.6,11.6,2023-04-16T16:55:36.505Z,2023-04-17T06:37:49Z,4196324475,213,3.1,4197871093,178,,4196324469,140,32.4,4196324467,56,Back,4196324471,141,11.6,4196324473,212,5.5,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534970857,897,49,1,24,48,1uk609mhtsfhokhaewjapb26,1,31.5,7.5,2023-04-16T16:55:36.919Z,2023-04-17T06:37:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775977,243,1,1,24,49,1uk609mhtsfhokhaewjapb26,1,32.4,11.6,2023-04-16T16:55:38.049Z,2023-04-17T06:37:55Z,4196324665,212,5.9,4196324661,140,27.2,4196324659,56,Back,4196324663,141,14.9,4196324667,213,2.8,4197871201,178,,,,,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775995,245,1,1,24,52,1uk609mhtsfhokhaewjapb26,1,27.1,14.3,2023-04-16T16:55:40.935Z,2023-04-17T06:37:58Z,4196324755,141,14.3,4196324759,213,3.1,4197871225,178,,4196324757,212,9.4,4196324753,140,18.1,4196324751,56,Back,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534775981,244,43,1,24,53,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-16T16:55:41.932Z,2023-04-16T23:17:26Z,4197394467,144,49,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776039,246,1,1,24,53,1uk609mhtsfhokhaewjapb26,1,18.1,14.3,2023-04-16T16:55:41.999Z,2023-04-17T06:38:01Z,4197871269,178,,4196325041,155,,4196325043,56,Back,4196325047,141,19.8,4196325045,140,37.5,4196325049,212,20.7,4196325051,213,0.2,,,,bf22is04tealb92h075c7u356,C. Atemona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776051,247,1,1,24,55,1uk609mhtsfhokhaewjapb26,1,37.4,19.8,2023-04-16T16:55:43.907Z,2023-04-17T06:38:07Z,4196325125,212,3.4,4196325119,56,Back,4197871303,178,,4196325123,141,15.3,4196325127,213,5.1,4196325121,140,38.7,4196325117,3,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776053,248,1,1,24,58,1uk609mhtsfhokhaewjapb26,0,38.7,15.3,2023-04-16T16:55:47.392Z,2023-04-17T06:38:13Z,4196325131,56,Back,4196325133,140,40.2,4196325137,212,4.2,4196325135,141,21.0,4196325139,213,1.2,4197871389,178,,,,,,,,6eg8vaxpqsd6cyh736h7bq4x6,D. Mbayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776047,240,8,1,24,59,7zibyotq1x1hq6pmgibhr0e6s,1,61.1,77.6,2023-04-16T16:55:47.727Z,2023-04-17T06:38:16Z,4197871443,178,,4197394965,384,,4196325093,56,Center,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776071,241,49,1,25,0,7zibyotq1x1hq6pmgibhr0e6s,1,64.1,86.5,2023-04-16T16:55:48.895Z,2023-04-17T06:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776091,242,1,1,25,0,7zibyotq1x1hq6pmgibhr0e6s,1,64.1,86.5,2023-04-16T16:55:48.944Z,2023-04-17T06:38:28Z,4196325345,140,63.4,4196325349,212,10.9,4196325351,213,4.6,4196325347,141,70.5,4196325343,56,Center,4197871699,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776103,243,1,1,25,1,7zibyotq1x1hq6pmgibhr0e6s,1,63.4,70.5,2023-04-16T16:55:50.424Z,2023-04-17T06:38:31Z,4197871751,178,,4196325405,212,18.4,4196325401,140,59.0,4196325407,213,4.5,4196325403,141,44.3,4196325399,56,Center,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776119,244,1,1,25,4,7zibyotq1x1hq6pmgibhr0e6s,1,59,44.3,2023-04-16T16:55:52.936Z,2023-04-17T06:38:34Z,4196325523,140,52.8,4196325527,212,8.8,4196325521,56,Center,4197871797,178,,4196325525,141,53.1,4196325529,213,2.4,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776133,245,1,1,25,6,7zibyotq1x1hq6pmgibhr0e6s,1,52.8,53.1,2023-04-16T16:55:55.134Z,2023-04-17T06:38:36Z,4196325595,213,0.1,4197871855,178,,4196325587,56,Center,4196325589,140,72.1,4196325591,141,55.1,4196325593,212,20.3,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776197,246,1,1,25,8,7zibyotq1x1hq6pmgibhr0e6s,1,67.8,55.5,2023-04-16T16:55:57.608Z,2023-04-17T06:38:39Z,4196325963,212,30.9,4196325959,140,79.5,4196325961,141,97.2,4197871877,178,,4196325957,56,Left,4196325965,213,1.2,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776203,247,1,1,25,15,7zibyotq1x1hq6pmgibhr0e6s,0,87.1,76.3,2023-04-16T16:56:04.142Z,2023-04-17T06:38:43Z,4196326005,212,15.8,4197871919,178,,4196326001,140,90.2,4196326007,213,4.9,4196326003,141,53.6,4196325999,56,Center,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776215,249,12,1,25,16,1uk609mhtsfhokhaewjapb26,1,8.3,37,2023-04-16T16:56:04.801Z,2023-04-17T06:38:47Z,4196326087,140,15.4,4196326085,56,Back,4196326101,167,,4196326089,141,0.0,4196326093,213,5.0,4196326091,212,26.6,4197871995,178,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776301,248,5,1,25,19,7zibyotq1x1hq6pmgibhr0e6s,1,83.2,101.1,2023-04-16T16:56:07.943Z,2023-04-17T06:38:51Z,4196326605,233,250,4196326595,347,,4196326593,56,Left,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776217,250,5,1,25,19,1uk609mhtsfhokhaewjapb26,0,16.8,-1.1,2023-04-16T16:56:07.943Z,2023-04-17T06:38:51Z,4196326097,56,Back,4196326609,233,248,4196326099,347,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776321,249,1,1,25,27,7zibyotq1x1hq6pmgibhr0e6s,1,78.8,100,2023-04-16T16:56:15.744Z,2023-04-17T06:38:55Z,4196326705,213,5.3,4196326697,56,Center,4196326695,107,,4196326699,140,95.6,4196326703,212,30.6,4196326707,1,,4196326701,141,64.9,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776327,250,1,1,25,30,7zibyotq1x1hq6pmgibhr0e6s,0,99.4,64.9,2023-04-16T16:56:18.803Z,2023-04-17T06:38:59Z,4196326733,56,Center,4196326737,141,46.6,4196326741,213,4.4,4197872169,178,,4196326735,140,95.4,4196326739,212,13.1,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776389,251,12,1,25,32,1uk609mhtsfhokhaewjapb26,1,5.1,56.9,2023-04-16T16:56:21.592Z,2023-04-17T06:39:08Z,4196327075,213,5.9,4196327069,140,18.1,4197872287,389,,4196327067,56,Back,4196327071,141,49.9,4196327073,212,14.5,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776355,251,15,1,25,35,7zibyotq1x1hq6pmgibhr0e6s,1,86.1,60.5,2023-04-16T16:56:24.560Z,2023-04-17T06:39:11Z,4196328901,231,50,4196328895,146,99.8,4196328899,230,98.8,4196328893,100,,4197872331,178,,4196328877,80,,4196328591,82,,4196328607,233,252,1h9jdj5ag99myeoirxzh92od1,R. De Laet,4196328897,147,46.4,4196337933,101,,,4196328881,102,4196326911,22,4196328883,103,19,4196328587,72,4196326913,17,,,,46.2,4196326915,56,Center,4196328889,458,,,,,,,,
2534776397,252,10,1,25,36,1uk609mhtsfhokhaewjapb26,1,2.4,53.9,2023-04-16T16:56:25.334Z,2023-04-17T06:39:19Z,4196328611,233,251,4196327105,94,,4196327107,56,Back,4197872457,178,,4196327263,14,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776391,252,13,1,25,37,7zibyotq1x1hq6pmgibhr0e6s,1,92,44.7,2023-04-16T16:56:25.735Z,2023-04-17T06:39:22Z,4196336187,102,41.8,4196336195,230,95.2,4196327081,22,,4196336193,458,,4197397293,214,,4196335813,72,,4196327085,56,Center,4196327083,17,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,4196336197,231,48.9,4197872491,178,,,4196336191,328,4196336185,84,4196336189,103,38.9,,,,,,,,,,,,,,,,,,,,,
2534776411,253,5,1,25,37,7zibyotq1x1hq6pmgibhr0e6s,0,100.6,39.5,2023-04-16T16:56:26.478Z,2023-04-17T06:39:27Z,4196333695,233,253,4196327183,346,,4196327181,56,Center,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776413,253,5,1,25,37,1uk609mhtsfhokhaewjapb26,1,-0.6,60.5,2023-04-16T16:56:26.478Z,2023-04-17T06:39:26Z,4196327185,56,Back,4196333329,346,,4196333669,233,253,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776717,254,1,1,26,4,1uk609mhtsfhokhaewjapb26,1,3.6,58.1,2023-04-16T16:56:53.279Z,2023-04-17T06:39:30Z,4196336341,237,,4196336331,140,8.4,4196336327,124,,4196336337,213,0.8,4196336333,141,65.1,4196336335,212,6.9,4196336329,56,Back,,,,6yegi163rq5fsloppfubi3sh5,T. Vandenberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776769,255,1,1,26,8,1uk609mhtsfhokhaewjapb26,0,14.2,64.3,2023-04-16T16:56:56.851Z,2023-04-17T06:39:32Z,4196329227,155,,4196329231,140,66.1,4196329233,141,9.4,4196329237,213,5.7,4197872609,178,,4196329235,212,66.1,4196329239,1,,4196329229,56,Right,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776799,254,1,1,26,14,7zibyotq1x1hq6pmgibhr0e6s,1,26.3,92.4,2023-04-16T16:57:03.220Z,2023-04-17T06:39:35Z,4197872649,178,,4196329389,140,38.3,4196329385,157,,4196329391,141,78.5,4196329397,1,,4196329393,212,15.8,4196329395,213,5.6,4196329387,56,Back,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534971629,891,49,1,26,15,7zibyotq1x1hq6pmgibhr0e6s,1,36.7,74.9,2023-04-16T16:57:04.564Z,2023-04-17T06:39:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776805,255,61,1,26,15,7zibyotq1x1hq6pmgibhr0e6s,0,39.4,79.7,2023-04-16T16:57:04.606Z,2023-04-17T06:39:47Z,4196329421,56,Back,4197872773,178,,,,,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776853,256,50,1,26,17,1uk609mhtsfhokhaewjapb26,1,57,17.6,2023-04-16T16:57:06.026Z,2023-04-17T06:39:51Z,4196329679,286,,4196329677,56,Right,4196329737,233,256,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776821,256,7,1,26,17,7zibyotq1x1hq6pmgibhr0e6s,1,43,82.4,2023-04-16T16:57:06.097Z,2023-04-17T06:39:55Z,4196329485,167,,4196329709,233,256,4196329489,285,,4197398521,385,,4196329487,56,Back,4197872905,178,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776831,257,5,1,26,19,7zibyotq1x1hq6pmgibhr0e6s,0,48.8,100.8,2023-04-16T16:57:07.899Z,2023-04-17T06:40:00Z,4196329533,56,Back,4196329537,347,,4196333183,233,258,,,,,,,,,,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776885,258,5,1,26,19,1uk609mhtsfhokhaewjapb26,1,51.2,-0.8,2023-04-16T16:57:07.899Z,2023-04-17T06:40:00Z,4196333141,233,257,4196329873,56,Right,4196329875,347,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776861,257,43,1,26,25,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-16T16:57:13.908Z,2023-04-16T16:57:17Z,4196329853,144,8,4196329743,56,Back,,,,,,,,,,,,,,,,,,,3pr51w08wkrl03rpafmsouj85,M. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776893,259,1,1,26,27,1uk609mhtsfhokhaewjapb26,1,43.6,0,2023-04-16T16:57:16.239Z,2023-04-17T06:40:04Z,4196329907,56,Center,4196329915,213,1.2,4197398955,1,,4196329913,212,24.0,4196329905,107,,4196329909,140,52.8,4196329911,141,30.5,,,,5lbzx05vthw9nbhpmzw5e1562,O. Sych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776901,260,1,1,26,31,1uk609mhtsfhokhaewjapb26,0,54.1,24.3,2023-04-16T16:57:20.025Z,2023-04-17T06:40:08Z,4196329993,140,64.9,4196329997,212,25.3,4196329991,56,Center,4197873053,178,,4196329999,213,1.1,4196329995,141,57.6,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776899,258,49,1,26,33,7zibyotq1x1hq6pmgibhr0e6s,1,32.9,34.9,2023-04-16T16:57:22.383Z,2023-04-17T06:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776933,259,1,1,26,35,7zibyotq1x1hq6pmgibhr0e6s,0,44.3,44.9,2023-04-16T16:57:24.538Z,2023-04-17T06:40:15Z,4196330155,141,45.2,4196330161,213,0.0,4196330151,56,Center,4196330153,140,53.5,4196330157,212,9.7,4197873173,178,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776971,261,8,1,26,36,1uk609mhtsfhokhaewjapb26,1,39.6,56,2023-04-16T16:57:25.165Z,2023-04-17T06:40:20Z,4196330397,56,Back,4197399365,384,,4197873225,178,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534776987,262,1,1,26,38,1uk609mhtsfhokhaewjapb26,1,40.3,72.1,2023-04-16T16:57:27.098Z,2023-04-17T06:40:25Z,4196330509,212,12.9,4196330511,213,0,4196330499,56,Center,4197873271,389,,4196330507,141,72.1,4196330503,140,52.6,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777015,264,49,1,26,40,1uk609mhtsfhokhaewjapb26,1,42.4,63.6,2023-04-16T16:57:28.704Z,2023-04-17T06:40:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777007,263,1,1,26,40,1uk609mhtsfhokhaewjapb26,1,46.3,76.7,2023-04-16T16:57:29.472Z,2023-04-17T06:40:34Z,4196330637,213,3.2,4196330627,140,43.0,4196330631,141,76.5,4196330625,56,Back,4197873401,178,,4196330635,212,3.5,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777047,265,1,1,26,42,1uk609mhtsfhokhaewjapb26,1,42.6,64.9,2023-04-16T16:57:30.946Z,2023-04-17T06:40:38Z,4196330799,213,0,4196330795,141,64.9,4197873483,178,,4196330797,212,15.9,4196330793,140,57.7,4196330791,56,Center,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777053,266,1,1,26,43,1uk609mhtsfhokhaewjapb26,1,57.7,64.9,2023-04-16T16:57:31.745Z,2023-04-17T06:40:42Z,4196330825,56,Back,4196330829,141,75.9,4197873555,178,,4196330833,213,2.5,4196330827,140,48.5,4196330831,212,12.2,,,,,,,8b95khn8h8qz3y4u4coajs5at,F. Selemani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777067,267,1,1,26,43,1uk609mhtsfhokhaewjapb26,1,48.5,75.9,2023-04-16T16:57:32.479Z,2023-04-17T06:40:48Z,4196330921,140,35.6,4196330927,212,13.8,4197873651,178,,4196330925,141,79.6,4196330929,213,3.0,4196330919,56,Back,,,,,,,4o8lvm1ffxrywogokfztc6sb9,S. Lončar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777131,269,1,1,26,46,1uk609mhtsfhokhaewjapb26,1,27.1,64.5,2023-04-16T16:57:35.079Z,2023-04-17T06:40:53Z,4196331315,56,Back,4196331319,140,37.9,4196331335,213,0.7,4197873769,178,,4196331327,212,15.5,4196331323,141,80.0,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534843099,883,1,1,26,48,1uk609mhtsfhokhaewjapb26,1,37.7,75,2023-04-16T16:57:37.621Z,2023-04-17T06:40:58Z,4196691817,141,68.8,4196691813,56,Back,4197873833,178,,4196691821,213,4.2,4196691815,140,35.4,4196691819,212,4.9,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777111,268,43,1,26,49,1uk609mhtsfhokhaewjapb26,1,0,0,2023-04-16T16:57:38.051Z,2023-04-16T18:28:22Z,4196331185,141,70.0,4196331189,213,3.8,4196331183,140,27.2,4196331187,212,11.0,4196331181,56,Back,4196689389,144,1,,,,,,,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534843149,884,1,1,26,54,1uk609mhtsfhokhaewjapb26,1,39.9,69.6,2023-04-16T16:57:42.726Z,2023-04-17T06:41:03Z,4197873901,178,,4196692111,213,1.4,4196692109,212,6.1,4196692105,140,41.0,4196692107,141,78.4,4196692103,56,Back,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777163,270,1,1,26,56,1uk609mhtsfhokhaewjapb26,0,31.6,93,2023-04-16T16:57:45.536Z,2023-04-17T06:41:05Z,4197873937,178,,4196331479,56,Center,4196331481,140,69.8,4196331487,213,5.7,4196331483,141,52.5,4196331477,155,,4196331489,1,,4196331485,212,48.7,eb1rih67f03kwljbge37id1ck,M. Wasinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777175,260,49,1,26,59,7zibyotq1x1hq6pmgibhr0e6s,1,29.5,46.4,2023-04-16T16:57:47.878Z,2023-04-17T06:41:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777211,261,1,1,27,0,7zibyotq1x1hq6pmgibhr0e6s,1,33.6,48.7,2023-04-16T16:57:49.087Z,2023-04-17T06:41:12Z,4196331735,56,Back,4196331739,141,36.9,4196331737,140,30.6,4196331743,213,4.3,4197874023,178,,4196331741,212,8.6,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534777249,262,1,1,27,2,7zibyotq1x1hq6pmgibhr0e6s,0,27.3,35.9,2023-04-16T16:57:50.799Z,2023-04-17T06:41:16Z,4197874091,178,,4196332071,155,,4196332073,56,Center,4196332077,141,33.2,4196332081,213,6.2,4196332075,140,51.9,4196332079,212,25.9,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
