id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2441014949,158,5,1,20,6,jb4xejoxjfk5a0a50bo8hvst,1,94.6,-0.8,2022-07-31T16:50:16.258Z,2022-07-31T22:22:11Z,3679263477,347,,3679263481,233,164,3679263475,56,Right,,,,,,,,,,,,,,,,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441014931,164,5,1,20,6,1uk609mhtsfhokhaewjapb26,0,5.4,100.8,2022-07-31T16:50:16.258Z,2022-07-31T22:22:12Z,3679263401,56,Back,3679263493,233,158,3679263403,347,,,,,,,,,,,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441014983,159,1,1,20,11,jb4xejoxjfk5a0a50bo8hvst,0,96.2,0,2022-07-31T16:50:21.571Z,2022-08-01T02:51:02Z,3679263657,107,,3679263659,56,Center,3679263665,212,22.0,3679263661,140,92.5,3679263687,189,,3679263663,141,31.2,3679263669,1,,3679263667,213,1.7,5oa6glaxweluggb6odyxb4uz9,D. Opare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441014995,165,61,1,20,13,1uk609mhtsfhokhaewjapb26,1,7,70.3,2022-07-31T16:50:23.080Z,2022-08-01T02:51:01Z,3679263735,56,Back,3680004025,178,,,,,,,,,,,,,,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015039,166,12,1,20,14,1uk609mhtsfhokhaewjapb26,1,5.2,76.3,2022-07-31T16:50:24.453Z,2022-08-01T02:51:01Z,3679264011,212,36.6,3679264005,56,Back,3680004285,178,,3679264007,140,39.6,3679264009,141,67.8,3679264013,213,6.1,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015041,160,1,1,20,17,jb4xejoxjfk5a0a50bo8hvst,0,57.8,31.9,2022-07-31T16:50:27.424Z,2022-08-01T02:51:01Z,3679264019,140,64.4,3679264023,212,31.6,3679264017,56,Center,3679264025,213,1.3,3679264021,141,77.2,3679264015,3,,3680004677,178,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015043,167,44,1,20,20,1uk609mhtsfhokhaewjapb26,1,41.4,34,2022-07-31T16:50:30.184Z,2022-08-01T02:51:00Z,3679264031,285,,3679264029,56,Back,3679264041,233,161,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015047,161,44,1,20,20,jb4xejoxjfk5a0a50bo8hvst,0,58.6,66,2022-07-31T16:50:30.185Z,2022-08-01T02:51:00Z,3679264039,286,,3679264061,233,167,3679264037,56,Center,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015045,168,61,1,20,20,1uk609mhtsfhokhaewjapb26,0,42.7,29.7,2022-07-31T16:50:30.505Z,2022-08-01T02:51:00Z,3679264035,56,Back,3680005369,21,,3680005371,388,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015103,162,1,1,20,23,jb4xejoxjfk5a0a50bo8hvst,1,44.8,84.8,2022-07-31T16:50:33.570Z,2022-08-01T02:50:59Z,3679264341,212,15.0,3679264335,56,Left,3679264343,213,6.1,3679264339,141,80.9,3679264337,140,58.9,3680006517,178,,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015105,163,4,1,20,25,jb4xejoxjfk5a0a50bo8hvst,1,62.2,90.4,2022-07-31T16:50:36.031Z,2022-08-01T02:50:58Z,3679264355,286,,3679264351,152,,3679264367,233,169,3679264353,265,,3679264349,56,Left,3679264347,13,,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015107,169,4,1,20,25,1uk609mhtsfhokhaewjapb26,0,37.8,9.6,2022-07-31T16:50:36.032Z,2022-08-01T02:50:58Z,3679264371,233,163,3679264363,265,,3680006793,178,,3679264365,285,,3679264361,152,,3679264359,56,Back,3679264357,13,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015139,164,1,1,20,36,jb4xejoxjfk5a0a50bo8hvst,1,56.4,82.5,2022-07-31T16:50:46.739Z,2022-08-01T02:50:57Z,3679264585,189,,3679264543,152,,3679264559,212,18.9,3679264563,213,2.8,3679264551,140,39.2,3679264555,141,90.9,3679264539,5,,3679264547,56,Back,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,3680006963,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015157,165,1,1,20,40,jb4xejoxjfk5a0a50bo8hvst,1,40.3,87.7,2022-07-31T16:50:50.708Z,2022-08-01T02:50:57Z,3679264651,213,4.1,3679264645,140,28.8,3680007229,178,,3679264647,141,60.0,3679264643,56,Back,3679264649,212,22.4,,,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015169,166,1,1,20,43,jb4xejoxjfk5a0a50bo8hvst,1,31.1,54.1,2022-07-31T16:50:53.154Z,2022-08-01T02:50:56Z,3679264731,212,34.6,3679264735,1,,3679264729,141,18.6,3679264727,140,54.7,3680007353,178,,3679264733,213,5.5,3679264725,56,Right,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015185,167,1,1,20,44,jb4xejoxjfk5a0a50bo8hvst,1,52.9,17.3,2022-07-31T16:50:54.994Z,2022-08-01T02:50:56Z,3679264783,140,39.3,3679264789,213,3.4,3679264787,212,14.9,3680007537,178,,3679264781,56,Back,3679264785,141,11.3,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015191,168,1,1,20,47,jb4xejoxjfk5a0a50bo8hvst,1,41.9,2.3,2022-07-31T16:50:57.780Z,2022-08-01T02:50:55Z,3679264801,56,Center,3679264805,141,29.2,3680007883,178,,3679264807,212,21.0,3679264809,213,1.1,3679264803,140,51.8,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015197,169,1,1,20,48,jb4xejoxjfk5a0a50bo8hvst,1,52,26.3,2022-07-31T16:50:58.791Z,2022-08-01T09:20:22Z,3679264835,212,15.4,3679264831,140,55.6,3679264829,56,Right,3680008181,178,,3679264837,213,5.0,3679264833,141,4.3,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015213,170,1,1,20,50,jb4xejoxjfk5a0a50bo8hvst,0,54.9,1.6,2022-07-31T16:51:00.289Z,2022-08-01T02:50:54Z,3680008497,178,,3679264895,212,12.4,3679264891,140,44.0,3679264889,56,Back,3679264893,141,8.8,3679264897,213,2.7,,,,,,,1acbm9228tfggjx7htxjtcvrp,C. Lepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015207,170,61,1,20,50,1uk609mhtsfhokhaewjapb26,1,50.9,95.5,2022-07-31T16:51:00.683Z,2022-08-01T02:50:54Z,3680008715,178,,3679264867,56,Left,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015225,171,1,1,20,51,jb4xejoxjfk5a0a50bo8hvst,1,44.2,3.3,2022-07-31T16:51:01.717Z,2022-08-01T02:50:53Z,3679264999,56,Center,3679265007,213,0.5,3679265003,141,25.5,3680009447,178,,3679265005,212,30.3,3679265001,140,69.2,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015245,172,1,1,20,55,jb4xejoxjfk5a0a50bo8hvst,1,65.2,20.2,2022-07-31T16:51:05.284Z,2022-08-01T02:50:52Z,3679265123,141,11.6,3679265127,213,6.1,3679265119,56,Right,3679265125,212,33.8,3680430537,1,,3680009771,178,,3679265121,140,96.9,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015267,173,1,1,20,58,jb4xejoxjfk5a0a50bo8hvst,1,97.4,5.7,2022-07-31T16:51:08.740Z,2022-08-01T02:50:52Z,3679265285,141,51.2,3680430527,1,,3679265277,155,,3679790435,224,,3679265275,2,,3679790437,20,,3680010419,178,,3679265279,56,Center,5oa6glaxweluggb6odyxb4uz9,D. Opare,3679265291,213,,3679265283,140,3679265289,212,33.8,,,,,,,,,,2.0,,84.5,,,,,,,,,,,,,,,,
2441015273,174,1,1,21,0,jb4xejoxjfk5a0a50bo8hvst,1,87.5,50,2022-07-31T16:51:10.675Z,2022-08-01T02:50:51Z,3680010625,178,,3679265311,56,Center,3679265315,141,52.7,3679265317,212,12.4,3679265319,213,3.0,3679265313,140,75.8,,,,,,,7xfg1orfd9uq3rqzzf6vvxu96,S. Elisor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015279,175,1,1,21,2,jb4xejoxjfk5a0a50bo8hvst,1,77.1,53.4,2022-07-31T16:51:12.320Z,2022-08-01T02:50:51Z,3679265329,140,81.3,3680011127,178,,3679265337,212,8.5,3679265339,213,1.0,3679265333,141,64.0,3679265325,56,Center,,,,,,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015285,176,61,1,21,2,jb4xejoxjfk5a0a50bo8hvst,0,81.8,68.8,2022-07-31T16:51:13.056Z,2022-08-01T02:50:51Z,3679265361,56,Center,3680011567,178,,,,,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015287,171,49,1,21,4,1uk609mhtsfhokhaewjapb26,1,21.8,37.6,2022-07-31T16:51:14.204Z,2022-08-01T02:50:50Z,,,,,,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441162351,766,67,1,21,4,1uk609mhtsfhokhaewjapb26,1,19,32.9,2022-07-31T16:51:14.249Z,2022-08-01T02:38:12Z,3680079323,233,868,,,,,,,,,,,,,,,,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441162345,868,67,1,21,4,jb4xejoxjfk5a0a50bo8hvst,0,81,67.1,2022-07-31T16:51:14.250Z,2022-08-01T02:38:12Z,3680079331,233,766,,,,,,,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015303,172,1,1,21,4,1uk609mhtsfhokhaewjapb26,1,21.5,37.2,2022-07-31T16:51:14.279Z,2022-08-01T02:50:50Z,3679265427,56,Back,3679265429,140,13.2,3680013761,178,,3679265435,213,3.3,3679265431,141,35.7,3679265433,212,8.8,,,,,,,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015317,173,1,1,21,5,1uk609mhtsfhokhaewjapb26,1,13.1,37.2,2022-07-31T16:51:15.159Z,2022-08-01T02:50:50Z,3679265523,212,21.8,3679265517,56,Back,3679265519,140,26.2,3680014615,178,,3679265521,141,12.3,3679265525,213,5.4,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015335,174,1,1,21,7,1uk609mhtsfhokhaewjapb26,1,24.7,20.1,2022-07-31T16:51:17.517Z,2022-08-01T02:50:49Z,3679265623,140,38.1,3679265629,213,0.5,3679265627,212,15.8,3680018687,178,,3679265625,141,30.7,3679265621,56,Back,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015395,175,1,1,21,10,1uk609mhtsfhokhaewjapb26,1,43.5,32.2,2022-07-31T16:51:20.434Z,2022-08-01T02:50:48Z,3680020813,178,,3679266011,213,1.0,3679266005,140,64.1,3679266001,155,,3679266007,141,76.7,3679266009,212,37.2,3679266013,1,,3679266003,56,Center,93weoj4q60xtxdntko7hobg4q,B. Messaoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015401,176,61,1,21,18,1uk609mhtsfhokhaewjapb26,0,68.4,66.1,2022-07-31T16:51:28.678Z,2022-08-01T02:50:45Z,3679266033,56,Center,3680023657,178,,,,,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015407,177,49,1,21,19,jb4xejoxjfk5a0a50bo8hvst,1,26.2,40.2,2022-07-31T16:51:29.388Z,2022-08-01T02:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015413,177,45,1,21,19,1uk609mhtsfhokhaewjapb26,0,73.4,59.4,2022-07-31T16:51:29.553Z,2022-08-01T02:50:44Z,3679266057,286,,3679266137,233,178,3679266055,56,Center,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015423,178,3,1,21,19,jb4xejoxjfk5a0a50bo8hvst,1,26.6,40.6,2022-07-31T16:51:29.553Z,2022-08-01T02:50:44Z,3679266117,233,177,3680024555,178,,3679791539,465,,3679266097,56,Back,3679266099,285,,,,,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015465,179,1,1,21,22,jb4xejoxjfk5a0a50bo8hvst,1,37.9,54.3,2022-07-31T16:51:32.489Z,2022-08-01T02:50:43Z,3679266395,141,93.5,3679266391,56,Left,3680024709,178,,3679266397,212,31.7,3679266393,140,54.2,3679266399,213,1.0,,,,,,,6iu350lkyhy6tcll5gfo4vy3u,M. Tshibuabua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441163093,785,83,1,21,31,1uk609mhtsfhokhaewjapb26,1,30.3,9.6,2022-07-31T16:51:41.658Z,2022-08-01T02:50:41Z,3680083177,399,455210,,,,,,,,,,,,,,,,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015467,180,43,1,21,32,jb4xejoxjfk5a0a50bo8hvst,1,0,0,2022-07-31T16:51:42.754Z,2022-07-31T16:51:58Z,3679266791,144,50,3679266403,56,Left,3679266405,286,0,,,,,,,,,,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015501,181,1,1,21,35,jb4xejoxjfk5a0a50bo8hvst,1,64.1,88.8,2022-07-31T16:51:45.181Z,2022-08-01T02:50:39Z,3679266565,56,Back,3679266573,213,3.4,3680025091,178,,3679266571,212,21.7,3679266569,141,81.4,3679266567,140,44.0,,,,,,,8ic5et3o15rkxyebpxy6y4mhh,A. Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015515,182,1,1,21,38,jb4xejoxjfk5a0a50bo8hvst,1,47.6,75.4,2022-07-31T16:51:48.895Z,2022-08-01T02:50:38Z,3679266657,141,27.1,3679266659,212,35.1,3679266653,56,Back,3679266661,213,4.3,3680025251,178,,3679266655,140,35.7,3679266663,1,,,,,cahevdu5yhhnh8qlj969b6dw,S. Trémoulet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015535,183,1,1,21,42,jb4xejoxjfk5a0a50bo8hvst,1,41.4,22.8,2022-07-31T16:51:52.158Z,2022-08-01T02:50:38Z,3679266755,213,5.9,3679266751,141,8.3,3680026139,178,,3679266747,56,Right,3679266749,140,63.5,3679266753,212,25.2,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015547,184,1,1,21,45,jb4xejoxjfk5a0a50bo8hvst,1,58.7,3.2,2022-07-31T16:51:55.190Z,2022-08-01T09:20:22Z,3679266813,56,Back,3679266819,212,19.5,3679266817,141,22.7,3680026429,178,,3679266821,213,2.4,3679266815,140,45.1,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015575,185,1,1,21,47,jb4xejoxjfk5a0a50bo8hvst,1,46.7,21.2,2022-07-31T16:51:57.932Z,2022-08-01T02:50:36Z,3679267035,140,46.5,3679267041,213,1.6,3679267039,212,27.9,3679267033,56,Back,3680026665,178,,3679267037,141,62.3,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015593,186,1,1,21,54,jb4xejoxjfk5a0a50bo8hvst,1,52.9,50,2022-07-31T16:52:04.384Z,2022-08-01T02:50:35Z,3679267183,213,5.8,3679267175,56,Right,3680027111,178,,3679267179,141,17.0,3679267173,155,,3679267177,140,89.7,3679267181,212,44.7,3679267185,1,,6cztmz0yq3ifdkkz4hpe47krt,S. Sissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015597,187,61,1,21,56,jb4xejoxjfk5a0a50bo8hvst,0,82.6,15.7,2022-07-31T16:52:06.506Z,2022-08-01T09:20:22Z,3679267193,56,Right,3680027459,388,,,,,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015595,178,5,1,21,59,1uk609mhtsfhokhaewjapb26,1,-1,88.8,2022-07-31T16:52:09.690Z,2022-07-31T22:31:24Z,3679267191,346,,3679267217,233,188,3679267189,56,Back,,,,,,,,,,,,,,,,6437iwpplyfh71o9b7uxdylii,P. Guèye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015601,188,5,1,21,59,jb4xejoxjfk5a0a50bo8hvst,0,101,11.2,2022-07-31T16:52:09.690Z,2022-08-01T09:20:22Z,3679267213,346,,3679267211,56,Right,3679267221,233,178,,,,,,,,,,,,,,,,bpxafwc30rerxmgju6rcau8kp,Sérgio Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015717,180,1,1,22,14,1uk609mhtsfhokhaewjapb26,1,4.2,48.3,2022-07-31T16:52:24.393Z,2022-08-01T02:50:34Z,3679792469,189,,3679267905,141,45.8,3679267915,74,,3679267911,1,,3679267901,56,Back,3679267899,124,,3679267907,212,42.5,3679267909,213,6.2,2unnytu55d7lvws7h3r86yhud,M. Ilić,3679267903,140,,,,,,,,,,,,,,,,44.6,,,,,,,,,,,,,,,,,,
2441015729,181,1,1,22,27,1uk609mhtsfhokhaewjapb26,1,43.2,50.1,2022-07-31T16:52:38.029Z,2022-08-01T02:50:34Z,3679267953,56,Right,3680030709,178,,3679267959,212,38.1,3679267957,141,4.9,3679267961,213,5.3,3679267955,140,64.7,3679267951,155,,3679267963,1,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015739,182,1,1,22,32,1uk609mhtsfhokhaewjapb26,1,49.4,5.2,2022-07-31T16:52:42.205Z,2022-08-01T02:50:33Z,3680030903,178,,3679268021,213,2.6,3679268015,140,40.1,3679268013,56,Back,3679268019,212,11.4,3679268017,141,13.8,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015749,183,1,1,22,34,1uk609mhtsfhokhaewjapb26,1,42.7,21.2,2022-07-31T16:52:44.704Z,2022-08-01T02:50:32Z,3679268081,56,Back,3679268085,141,49.7,3680030977,178,,3679268087,212,22.5,3679268083,140,31.9,3679268089,213,2.1,,,,,,,bd4cjnn4k45ry7ci5tsaawf10,H. Keïta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015763,184,1,1,22,37,1uk609mhtsfhokhaewjapb26,1,31.9,58.3,2022-07-31T16:52:47.977Z,2022-08-01T02:50:31Z,3679268195,140,34.4,3679268191,56,Back,3679268205,212,18.4,3679268201,141,85.1,3680031089,178,,3679268209,213,1.4,,,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015791,185,1,1,22,41,1uk609mhtsfhokhaewjapb26,1,40.1,94.8,2022-07-31T16:52:51.152Z,2022-08-01T02:50:29Z,3679268321,140,54.0,3679268325,141,92.7,3680031225,178,,3679268327,212,14.7,3679268317,56,Left,3679268331,213,6.2,,,,,,,6vh5n14h1knmx7yut84q2f2l1,K. D'Haene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015801,186,1,1,22,43,1uk609mhtsfhokhaewjapb26,0,50.3,99.3,2022-07-31T16:52:53.227Z,2022-08-01T02:50:29Z,3679268403,212,16.0,3679268397,56,Left,3679268399,140,58.2,3679268401,141,79.1,3679268405,213,5.3,3680031309,178,,,,,,,,6eg8vaxpqsd6cyh736h7bq4x6,D. Mbayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441163689,895,67,1,22,44,jb4xejoxjfk5a0a50bo8hvst,1,46.4,21.6,2022-07-31T16:52:54.165Z,2022-08-01T02:50:28Z,3680086367,233,810,,,,,,,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441163685,810,67,1,22,44,1uk609mhtsfhokhaewjapb26,0,53.6,78.4,2022-07-31T16:52:54.166Z,2022-08-01T02:50:28Z,3680086371,233,895,,,,,,,,,,,,,,,,,,,,,,2jdqgegksd1hreeqf4phdnsru,A. Benchaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015803,189,8,1,22,44,jb4xejoxjfk5a0a50bo8hvst,1,45.1,21.2,2022-07-31T16:52:54.172Z,2022-08-01T02:50:28Z,3679793019,384,,3680031467,178,,3679268407,56,Back,,,,,,,,,,,,,,,,af8gj4w5eg8rdl4iq7fi8aa96,A. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015889,187,1,1,22,50,1uk609mhtsfhokhaewjapb26,1,15.6,72.4,2022-07-31T16:53:00.390Z,2022-08-01T02:50:27Z,3680031629,178,,3679268837,212,35.0,3679268833,140,33.4,3679268839,213,5.3,3679268831,56,Back,3679268835,141,28.9,3679268841,1,,,,,54y1k9ysgdtdvv9ss72ruxiad,D. Dessoleil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015903,188,1,1,22,53,1uk609mhtsfhokhaewjapb26,1,30,36.2,2022-07-31T16:53:03.805Z,2022-08-01T02:50:26Z,3679268909,141,7.0,3679268913,213,5.3,3679268907,140,43.1,3680031789,178,,3679268905,56,Back,3679268911,212,24.2,,,,,,,6fdwd71dx2qu7uzzs3ozm9x7u,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015909,189,1,1,22,56,1uk609mhtsfhokhaewjapb26,0,43.9,3.2,2022-07-31T16:53:06.186Z,2022-08-01T02:50:25Z,3679268945,141,8.9,3679268941,56,Right,3680032127,178,,3679268939,155,,3679268947,212,25.6,3679268949,213,0.2,3679268943,140,68.0,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015913,190,8,1,22,56,jb4xejoxjfk5a0a50bo8hvst,1,41,93.8,2022-07-31T16:53:06.989Z,2022-08-01T02:50:25Z,3679793293,383,,3679268955,56,Back,3680032377,388,,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015941,190,5,1,22,58,1uk609mhtsfhokhaewjapb26,1,55.2,-1.4,2022-07-31T16:53:08.850Z,2022-07-31T22:32:58Z,3679269113,347,,3679269111,56,Right,3679269115,233,191,,,,,,,,,,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015917,191,5,1,22,58,jb4xejoxjfk5a0a50bo8hvst,0,44.8,101.4,2022-07-31T16:53:08.850Z,2022-07-31T22:32:58Z,3679268975,347,,3679269133,233,190,3679268973,56,Back,,,,,,,,,,,,,,,,ageous8x40a5qja50md060ull,L. Abanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441015947,191,1,1,23,5,1uk609mhtsfhokhaewjapb26,1,50.3,0,2022-07-31T16:53:15.978Z,2022-08-01T02:50:25Z,3679269153,107,,3679269159,141,5.2,3679269157,140,46.8,3679269161,212,6.1,3679269155,56,Back,3679269163,213,2.2,,,,,,,5zdapzrncz7vch3yrgftfp5g,N. Mehssatou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
