id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/value
2516001751,119,1,1,10,23,b7jmo07lqav0wfe2mtlzyspak,0,4,29,2023-03-05T15:11:29.640Z,2023-03-06T09:02:47Z,4077772327,178,,4075929989,212,7.1,4075929987,141,28.9,4075930087,286,,4075929991,213,6.3,4075929983,56,Back,4075929981,155,,4075930077,236,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,4075930079,233,4075929985,140,10.8,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516001759,131,74,1,10,23,7zibyotq1x1hq6pmgibhr0e6s,1,92.8,70.1,2023-03-05T15:11:29.690Z,2023-03-06T09:02:46Z,4075930017,285,,4077772331,178,,4075930015,56,Center,4075930105,233,119,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516001981,120,5,1,10,27,b7jmo07lqav0wfe2mtlzyspak,1,13,-2,2023-03-05T15:11:32.955Z,2023-03-06T05:17:59Z,4075931137,56,Back,4075931181,233,132,4075931139,347,,,,,,,,,,,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516001879,132,5,1,10,27,7zibyotq1x1hq6pmgibhr0e6s,0,87,102,2023-03-05T15:11:32.955Z,2023-03-06T05:17:59Z,4075931237,233,120,4075930643,56,Left,4075930645,347,,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002051,121,1,1,10,34,b7jmo07lqav0wfe2mtlzyspak,1,13.2,0,2023-03-05T15:11:40.521Z,2023-03-06T09:02:46Z,4075931539,56,Back,4075931537,107,,4075931555,213,0.3,4075931549,212,19.7,4075931541,140,31.2,4075931543,141,6.7,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002095,122,1,1,10,36,b7jmo07lqav0wfe2mtlzyspak,0,25.8,5.8,2023-03-05T15:11:41.913Z,2023-03-06T09:02:45Z,4075931745,213,0.3,4075931733,3,,4077772367,178,,4075931737,56,Back,4075931739,140,38.5,4075931743,212,13.8,4075931741,141,11.1,4075931735,168,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002085,133,44,1,10,37,7zibyotq1x1hq6pmgibhr0e6s,1,67.8,93.9,2023-03-05T15:11:43.389Z,2023-03-06T09:02:45Z,4075931695,56,Left,4075931817,233,123,4075931697,286,,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002101,123,44,1,10,37,b7jmo07lqav0wfe2mtlzyspak,0,32.2,6.1,2023-03-05T15:11:43.390Z,2023-03-06T09:02:44Z,4075931757,285,,4075931755,56,Back,4075931905,233,133,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002119,134,1,1,10,37,7zibyotq1x1hq6pmgibhr0e6s,0,67.1,93.9,2023-03-05T15:11:43.463Z,2023-03-06T09:02:44Z,4075931861,212,18.3,4075931857,141,100.0,4075931853,56,Left,4075931851,3,,4075931865,213,0.3,4075931855,140,83.8,4077772405,388,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002261,125,5,1,10,40,b7jmo07lqav0wfe2mtlzyspak,1,17.6,-1.4,2023-03-05T15:11:46.628Z,2023-03-06T05:18:21Z,4075932739,233,135,4075932719,56,Back,4075932721,347,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002187,135,5,1,10,40,7zibyotq1x1hq6pmgibhr0e6s,0,82.4,101.4,2023-03-05T15:11:46.628Z,2023-03-06T05:18:21Z,4075932771,233,125,4075932319,56,Left,4075932321,347,,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002179,124,43,1,10,41,b7jmo07lqav0wfe2mtlzyspak,1,0,0,2023-03-05T15:11:47.503Z,2023-03-05T19:04:04Z,4075932273,56,Back,4076877075,144,56,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002331,126,1,1,10,45,b7jmo07lqav0wfe2mtlzyspak,1,19.4,0,2023-03-05T15:11:51.307Z,2023-03-06T09:02:43Z,4075933135,107,,4075933141,141,8.0,4075933143,212,16.9,4075933139,140,34.2,4075933137,56,Back,4075933145,213,0.4,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002351,127,1,1,10,49,b7jmo07lqav0wfe2mtlzyspak,0,29.3,3.7,2023-03-05T15:11:54.805Z,2023-03-06T09:02:42Z,4075933301,236,,4075933303,233,136,4075933307,286,,4075933255,212,7.0,4075933257,213,0.2,4075933249,56,Back,4077772497,178,,4075933251,140,35.9,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,4075933253,141,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002347,136,74,1,10,49,7zibyotq1x1hq6pmgibhr0e6s,1,69.7,95.5,2023-03-05T15:11:54.878Z,2023-03-06T09:02:42Z,4075933321,233,127,4077772523,178,,4075933205,56,Left,4075933211,285,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002379,137,49,1,10,50,7zibyotq1x1hq6pmgibhr0e6s,1,71.8,98,2023-03-05T15:11:56.073Z,2023-03-06T09:02:41Z,,,,,,,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002455,138,50,1,10,51,7zibyotq1x1hq6pmgibhr0e6s,1,70.4,98,2023-03-05T15:11:56.971Z,2023-03-06T09:02:40Z,4075941527,233,128,4075933767,56,Left,4075933831,286,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002435,128,7,1,10,51,b7jmo07lqav0wfe2mtlzyspak,1,29.6,2,2023-03-05T15:11:57.433Z,2023-03-06T09:02:40Z,4077772645,178,,4075933657,285,,4075941483,233,138,4075933655,56,Back,4076878159,167,,4076878247,385,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002447,129,5,1,10,52,b7jmo07lqav0wfe2mtlzyspak,0,30.2,-1.4,2023-03-05T15:11:58.211Z,2023-03-06T05:18:58Z,4075933721,347,,4075934635,233,139,4075933719,56,Back,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002589,139,5,1,10,52,7zibyotq1x1hq6pmgibhr0e6s,1,69.8,101.4,2023-03-05T15:11:58.211Z,2023-03-06T05:18:58Z,4075934611,233,129,4075934573,56,Left,4075934575,347,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002635,140,1,1,10,59,7zibyotq1x1hq6pmgibhr0e6s,1,67.7,100,2023-03-05T15:12:04.996Z,2023-03-06T09:02:39Z,4075934805,141,94.5,4075934801,56,Left,4075934803,140,69.6,4075934799,107,,4075934807,212,5.5,4075934809,213,5.1,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002683,141,1,1,11,0,7zibyotq1x1hq6pmgibhr0e6s,1,66.1,90.7,2023-03-05T15:12:06.474Z,2023-03-06T09:02:39Z,4077772757,178,,4075935125,212,36.5,4075935127,213,4.1,4075935119,56,Back,4075935117,155,,4075935129,1,,4075935121,140,44.9,4075935123,141,48.2,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002787,142,1,1,11,3,7zibyotq1x1hq6pmgibhr0e6s,1,49.6,54.1,2023-03-05T15:12:09.450Z,2023-03-06T09:02:38Z,4075935647,212,18.0,4075935649,213,5.1,4075935641,56,Center,4075935643,140,56.3,4076878939,155,,4077772781,178,,4075935645,141,29.8,,,,9gt3izdka3a0nh7r9uazkueqc,Z. Van Den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002817,143,1,1,11,8,7zibyotq1x1hq6pmgibhr0e6s,1,64.5,17.6,2023-03-05T15:12:14.367Z,2023-03-06T09:02:37Z,4075935843,213,1.8,4075935835,56,Center,4075935841,212,14.4,4075935837,140,61.0,4077772811,178,,4075935839,141,38.0,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002853,144,1,1,11,10,7zibyotq1x1hq6pmgibhr0e6s,1,66.2,31,2023-03-05T15:12:15.953Z,2023-03-06T09:02:36Z,4075936005,212,5.4,4075935999,56,Center,4077772833,178,,4075936001,140,70.9,4075936003,141,27.7,4075936007,213,5.9,,,,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002919,145,1,1,11,11,7zibyotq1x1hq6pmgibhr0e6s,1,74.2,30.2,2023-03-05T15:12:17.217Z,2023-03-06T09:02:36Z,4075936351,56,Center,4077772873,178,,4075936353,140,71.3,4075936357,141,33.1,4075936361,212,3.6,4075936365,213,2.6,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002981,146,1,1,11,13,7zibyotq1x1hq6pmgibhr0e6s,1,70.4,42.7,2023-03-05T15:12:19.680Z,2023-03-06T09:02:34Z,4075936649,141,83.8,4075936647,140,72.2,4075936651,212,28.0,4075936653,213,1.5,4075936645,56,Left,4077772885,178,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516002987,147,1,1,11,17,7zibyotq1x1hq6pmgibhr0e6s,0,79.2,84.4,2023-03-05T15:12:23.609Z,2023-03-06T09:02:34Z,4075936679,213,5.6,4076881151,224,,4075936677,212,4.2,4076881153,72,,4075936667,2,,4075936669,155,,4075936673,140,82.3,4077772931,178,,70h2g33o2w7f32dtx76wji99m,G. Ávila,4075936671,56,4075936675,141,80.4,Left,4075937035,233,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003001,130,61,1,11,17,b7jmo07lqav0wfe2mtlzyspak,1,18,19.9,2023-03-05T15:12:23.706Z,2023-03-06T09:02:33Z,4077772975,178,,4075936727,56,Back,,,,,,,,,,,,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003055,131,11,1,11,20,b7jmo07lqav0wfe2mtlzyspak,1,4.5,50.6,2023-03-05T15:12:25.869Z,2023-03-06T09:02:33Z,4075937057,233,147,4076881427,378,,4075936971,56,Back,4075936973,88,,4077773069,388,,,,,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003309,132,1,1,11,29,b7jmo07lqav0wfe2mtlzyspak,1,12.1,56,2023-03-05T15:12:35.629Z,2023-03-06T09:02:32Z,4075938305,140,11.7,4075938309,212,5.9,4075938307,141,64.6,4077773089,178,,4075938311,213,1.6,4075938303,56,Back,4075938301,123,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003385,133,1,1,11,32,b7jmo07lqav0wfe2mtlzyspak,1,14.9,74.4,2023-03-05T15:12:38.145Z,2023-03-06T09:02:31Z,4075938707,140,22.0,4075938709,141,92.9,4075938713,213,1.0,4075938711,212,14.6,4077773135,178,,4075938705,56,Back,,,,,,,9svafwvk8lle1ex1m2y279905,D. Wouters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003431,134,1,1,11,35,b7jmo07lqav0wfe2mtlzyspak,1,21.5,97.9,2023-03-05T15:12:40.882Z,2023-03-06T09:02:30Z,4077773139,178,,4075938975,212,19.7,4075938969,56,Back,4075938977,213,5.5,4075938971,140,34.7,4075938973,141,77.3,,,,,,,dsl7qkp6ndxky3lq89liw7yz9,L. Bijker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003525,135,1,1,11,37,b7jmo07lqav0wfe2mtlzyspak,1,26.9,78.3,2023-03-05T15:12:43.322Z,2023-03-06T09:02:29Z,4075939461,140,30.8,4075939463,141,65.7,4075939457,56,Back,4075939467,213,5.2,4077773179,178,,4075939465,212,9.5,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003661,136,4,1,11,40,b7jmo07lqav0wfe2mtlzyspak,1,35.1,66,2023-03-05T15:12:46.427Z,2023-03-06T09:02:28Z,4075940185,56,Back,4075940183,13,,4075940191,286,,4075940205,233,148,4075940189,265,,4075940187,152,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516003625,148,4,1,11,40,7zibyotq1x1hq6pmgibhr0e6s,0,64.9,34,2023-03-05T15:12:46.428Z,2023-03-06T09:02:27Z,4075940229,233,136,4075939977,285,,4075939969,13,,4075939973,152,,4075939971,56,Center,4077773203,178,,4075939975,265,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004247,137,1,1,12,6,b7jmo07lqav0wfe2mtlzyspak,1,34.7,66.3,2023-03-05T15:13:12.243Z,2023-03-06T09:02:27Z,4075943333,5,,4076883507,189,,4075943339,140,38.0,4075943337,56,Back,4075943335,152,,4075943341,141,32.2,4077773243,178,,4075943347,212,23.4,9svafwvk8lle1ex1m2y279905,D. Wouters,4075943349,213,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004341,138,1,1,12,10,b7jmo07lqav0wfe2mtlzyspak,1,49.2,18.1,2023-03-05T15:13:16.602Z,2023-03-06T09:02:25Z,4075943883,140,64.2,4075943881,56,Center,4075943889,212,15.9,4077773271,178,,4075943893,213,0.1,4075943885,141,21.6,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004395,139,1,1,12,15,b7jmo07lqav0wfe2mtlzyspak,1,60,10.2,2023-03-05T15:13:21.763Z,2023-03-06T09:02:23Z,4077773279,178,,4075944197,56,Right,4075944199,140,61.7,4075944203,141,6.8,4075944209,213,5.4,4075944207,212,2.9,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004475,140,1,1,12,18,b7jmo07lqav0wfe2mtlzyspak,1,57.5,4.8,2023-03-05T15:13:24.016Z,2023-03-06T09:02:22Z,4075944585,56,Back,4075944591,212,20.4,4075944589,141,8.2,4075944587,140,38.2,4075944593,213,3.0,4077773299,178,,,,,,,,b6hva6wki38za3hipscirr4h6,J. Van Hecke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004503,141,1,1,12,20,b7jmo07lqav0wfe2mtlzyspak,1,36.1,2.1,2023-03-05T15:13:26.314Z,2023-03-06T09:02:21Z,4075944749,141,21.5,4075944747,140,41.8,4075944751,212,14.5,4075944753,213,1.1,4077773313,178,,4075944745,56,Back,,,,,,,btz2lf5s3h6svre1o5jgmvf85,D. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004587,142,1,1,12,21,b7jmo07lqav0wfe2mtlzyspak,1,42.4,16,2023-03-05T15:13:27.403Z,2023-03-06T09:02:21Z,4075945165,212,26.1,4075945155,140,20.1,4075945159,141,32.8,4075945149,56,Back,4077773341,178,,4075945169,213,2.7,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004615,143,1,1,12,25,b7jmo07lqav0wfe2mtlzyspak,1,17.4,39.9,2023-03-05T15:13:31.553Z,2023-03-06T09:02:20Z,4075945315,212,27.3,4075945313,141,79.9,4075945311,140,19.8,4077773373,178,,4075945317,213,1.5,4075945309,56,Back,,,,,,,1psqmd0h77b385bljq2emftgp,G. Coucke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004697,144,1,1,12,28,b7jmo07lqav0wfe2mtlzyspak,0,19.2,84.8,2023-03-05T15:13:34.187Z,2023-03-06T09:02:19Z,4075945729,141,77.9,4075945727,140,47.8,4075945723,155,,4077773389,178,,4075945725,56,Back,4075945731,212,30.4,4075945733,213,6.1,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004701,149,49,1,12,30,7zibyotq1x1hq6pmgibhr0e6s,1,50.8,15.3,2023-03-05T15:13:35.922Z,2023-03-06T09:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9gt3izdka3a0nh7r9uazkueqc,Z. Van Den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004749,150,1,1,12,30,7zibyotq1x1hq6pmgibhr0e6s,1,50.8,15.3,2023-03-05T15:13:35.955Z,2023-03-06T09:02:18Z,4075945929,212,13.7,4075945927,141,19.5,4075945923,56,Right,4077773433,178,,4075945925,140,63.6,4075945931,213,0.2,,,,,,,9gt3izdka3a0nh7r9uazkueqc,Z. Van Den Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004817,151,1,1,12,31,7zibyotq1x1hq6pmgibhr0e6s,1,60.1,8.8,2023-03-05T15:13:37.795Z,2023-03-06T09:02:17Z,4075946261,140,65.7,4075946259,56,Center,4075946265,212,16.6,4075946263,141,31.6,4075946267,213,1.2,4077773463,178,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004925,152,1,1,12,35,7zibyotq1x1hq6pmgibhr0e6s,1,63.5,33,2023-03-05T15:13:40.931Z,2023-03-06T09:02:16Z,4075946817,56,Center,4075946819,140,71.6,4075948005,210,13,4077773487,178,,4075946823,212,14.7,4075946821,141,50.7,4075946825,213,1.0,,,,cjf412x9sg56vos0jkj85k3ys,M. Keita,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004933,153,13,1,12,38,7zibyotq1x1hq6pmgibhr0e6s,1,73.5,62.9,2023-03-05T15:13:43.818Z,2023-03-06T09:02:15Z,4075948073,215,,4075948071,103,66.7,4077773519,178,,4075948069,102,49.4,4075947311,72,,4075948075,230,96.8,4075946849,56,Center,4075946847,18,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,4075946845,22,4075948061,74,,,4075948063,29,4075948077,231,,,51.6,4075948065,55,152,,,,,,,,,,,,,,,,,,,,,,
2516004917,145,5,1,12,39,b7jmo07lqav0wfe2mtlzyspak,1,-0.8,43.2,2023-03-05T15:13:44.978Z,2023-03-06T05:20:42Z,4075946751,346,,4075946749,56,Back,4075946961,233,154,,,,,,,,,,,,,,,,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516004945,154,5,1,12,39,7zibyotq1x1hq6pmgibhr0e6s,0,100.8,56.8,2023-03-05T15:13:44.978Z,2023-03-06T05:20:42Z,4075946905,346,,4075946903,56,Center,4075946981,233,145,,,,,,,,,,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005323,146,1,1,12,57,b7jmo07lqav0wfe2mtlzyspak,1,4.5,52.5,2023-03-05T15:14:02.864Z,2023-03-06T09:02:15Z,4075948901,155,,4075948913,1,,4075948911,213,5.8,4075948903,56,Back,4075948907,141,18.8,4075948917,74,,4075948909,212,50.1,4075948905,140,46.9,1psqmd0h77b385bljq2emftgp,G. Coucke,4075948899,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005329,147,44,1,13,0,b7jmo07lqav0wfe2mtlzyspak,1,49.9,20.3,2023-03-05T15:14:06.140Z,2023-03-06T09:02:14Z,4075948937,285,,4075948969,233,155,4075948935,56,Back,,,,,,,,,,,,,,,,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005317,155,44,1,13,0,7zibyotq1x1hq6pmgibhr0e6s,0,50.1,79.7,2023-03-05T15:14:06.141Z,2023-03-06T09:02:14Z,4075949001,233,147,4075948997,286,,4075948877,56,Left,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005351,148,1,1,13,0,b7jmo07lqav0wfe2mtlzyspak,0,49.3,20.6,2023-03-05T15:14:06.194Z,2023-03-06T09:02:13Z,4075949103,213,3.5,4075949101,212,1.0,4077773625,388,,4075949085,168,,4075949093,56,Back,4075949079,3,,4075949099,141,20.0,4075949097,140,48.4,3eywxsna9qzi1egis1uj4l6mt,G. Hairemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516006721,170,61,1,13,0,7zibyotq1x1hq6pmgibhr0e6s,1,50.3,80.2,2023-03-05T15:14:06.219Z,2023-03-06T09:02:13Z,4077773687,15,,4077773689,388,,4075956257,56,Left,,,,,,,,,,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005361,149,1,1,13,1,b7jmo07lqav0wfe2mtlzyspak,1,57.9,26.9,2023-03-05T15:14:07.563Z,2023-03-06T09:02:12Z,4075949183,213,1.0,4075949181,212,6.7,4077773775,21,,4075949177,140,61.5,4075949179,141,35.1,4075949175,56,Center,4077773773,178,,,,,1df9uegp2hsbc4813no3mdvx1,Alessio Da Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005385,150,1,1,13,3,b7jmo07lqav0wfe2mtlzyspak,0,61.6,40.6,2023-03-05T15:14:09.575Z,2023-03-06T09:02:11Z,4075949325,140,71.2,4075949331,212,19.5,4077773807,178,,4075949323,56,Center,4075949335,213,1.0,4075949327,141,65.1,,,,,,,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005393,156,8,1,13,4,7zibyotq1x1hq6pmgibhr0e6s,1,32.3,39.8,2023-03-05T15:14:10.243Z,2023-03-06T09:02:11Z,4077773839,178,,4075949369,56,Back,4076887699,385,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005465,157,52,1,13,7,7zibyotq1x1hq6pmgibhr0e6s,1,1.8,28.8,2023-03-05T15:14:13.676Z,2023-03-06T09:02:10Z,4077773889,178,,4076888169,378,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005669,158,1,1,13,13,7zibyotq1x1hq6pmgibhr0e6s,1,13.3,42.3,2023-03-05T15:14:18.930Z,2023-03-06T09:02:10Z,4075950845,56,Back,4075950847,140,21.8,4075950849,141,51.8,4075950853,213,0.6,4077773937,178,,4075950843,123,,4075950851,212,11.0,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005879,159,1,1,13,19,7zibyotq1x1hq6pmgibhr0e6s,1,23.2,58,2023-03-05T15:14:25.291Z,2023-03-06T09:02:08Z,4075951843,213,3.4,4075951841,212,14.7,4075951835,56,Back,4077773977,178,,4075951837,140,9.8,4075951839,141,51.8,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005961,160,1,1,13,26,7zibyotq1x1hq6pmgibhr0e6s,0,7.7,43.7,2023-03-05T15:14:32.771Z,2023-03-06T09:02:06Z,4077774017,178,,4075952265,155,,4075952275,212,53.2,4075952269,140,57.9,4075952277,213,0.1,4075952279,1,,4075952267,56,Center,4075952273,141,53.9,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516005985,151,44,1,13,30,b7jmo07lqav0wfe2mtlzyspak,1,44.7,43.7,2023-03-05T15:14:36.107Z,2023-03-06T09:02:06Z,4075952411,285,,4075952457,233,161,4075952409,56,Back,,,,,,,,,,,,,,,,cne8uwbnrwbwqjpj3pme1kbmx,D. Lavalée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
