id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2515854153,258,1,1,26,30,89xivtxk59uzvhdsd6miao6tm,0,57,6,2023-03-05T12:57:56.848Z,2023-03-06T07:46:23Z,4075156557,212,34.6,4075156561,1,,4075156551,56,Right,4075156559,213,0.3,4077736415,178,,4075156555,141,19.4,4075156553,140,88.8,,,,a8k3ubqsi0duc3g4u5jnvcoa1,B. Heynen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854149,208,49,1,26,32,2989v3kho9h5jaboe1nr7lx21,1,15.8,85.4,2023-03-05T12:57:59.689Z,2023-03-06T07:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854173,209,1,1,26,33,2989v3kho9h5jaboe1nr7lx21,1,10.4,84.1,2023-03-05T12:58:00.337Z,2023-03-06T07:46:22Z,4075156615,56,Back,4075156621,212,16.8,4077736447,178,,4075156619,141,61.4,4075156623,213,4.3,4075156617,140,4.1,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854197,210,1,1,26,34,2989v3kho9h5jaboe1nr7lx21,0,2,66.6,2023-03-05T12:58:01.301Z,2023-03-06T07:46:21Z,4075156747,56,Back,4075156753,212,36.6,4075156749,140,36.5,4075156755,213,0.1,4077736471,178,,4075156757,1,,4075156745,155,,4075156751,141,74.1,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854233,259,1,1,26,36,89xivtxk59uzvhdsd6miao6tm,1,77.3,21.8,2023-03-05T12:58:02.809Z,2023-03-06T07:46:21Z,4075156927,140,73.0,4075156931,212,9.2,4075156929,141,10.0,4075156923,3,,4077736509,388,,4075156933,213,4.2,4075156925,56,Right,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854239,260,49,1,26,38,89xivtxk59uzvhdsd6miao6tm,1,85.5,8.2,2023-03-05T12:58:05.523Z,2023-03-06T07:46:21Z,,,,,,,,,,,,,,,,,,,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854251,261,1,1,26,39,89xivtxk59uzvhdsd6miao6tm,1,83.8,5.4,2023-03-05T12:58:06.578Z,2023-03-06T07:46:19Z,4075156987,140,72.6,4075156989,141,12.9,4075156991,212,12.8,4075156993,213,2.7,4075156985,56,Right,4077736573,178,,,,,,,,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854289,262,1,1,26,40,89xivtxk59uzvhdsd6miao6tm,1,81.2,11.2,2023-03-05T12:58:07.176Z,2023-03-06T07:46:19Z,4075157127,56,Right,4075157131,141,7.1,4075157129,140,81.5,4077736591,178,,4075157135,213,4.8,4075157133,212,2.8,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854303,263,1,1,26,42,89xivtxk59uzvhdsd6miao6tm,1,89.1,3.2,2023-03-05T12:58:09.688Z,2023-03-06T07:46:17Z,4075157231,213,2.1,4075157229,212,7.3,4075157227,141,12.5,4077736597,178,,4075157223,56,Right,4075157225,140,85.7,,,,,,,1b6ab1mqzvhk547p0bdzbccfd,J. Paintsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854317,264,1,1,26,45,89xivtxk59uzvhdsd6miao6tm,0,97.7,21.2,2023-03-05T12:58:11.738Z,2023-03-06T07:24:07Z,4075157303,56,Center,4075157305,140,95.9,4075157309,212,19.5,4075157299,2,,4075157311,213,1.7,4075157307,141,49.7,4077736627,178,,4077426351,20,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,4077426347,225,4077426349,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854315,211,52,1,26,45,2989v3kho9h5jaboe1nr7lx21,1,2.2,56.6,2023-03-05T12:58:12.449Z,2023-03-06T07:46:17Z,4077426393,376,,4077736703,179,,,,,,,,,,,,,,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854423,212,1,1,26,57,2989v3kho9h5jaboe1nr7lx21,0,8.1,50.8,2023-03-05T12:58:24.556Z,2023-03-06T07:46:16Z,4075157889,212,77.2,4075157881,199,,4075157891,213,6.0,4075157887,141,16.5,4075157885,140,78.2,4075157893,1,,4075157883,56,Right,4075157911,189,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854427,265,49,1,26,59,89xivtxk59uzvhdsd6miao6tm,1,25.4,76.9,2023-03-05T12:58:26.655Z,2023-03-06T07:46:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854441,266,1,1,27,0,89xivtxk59uzvhdsd6miao6tm,0,25.1,77.4,2023-03-05T12:58:26.775Z,2023-03-06T07:46:16Z,4075157973,1,,4077736777,178,,4075157967,212,14.1,4075157959,140,35.0,4075157963,141,91.4,4075157971,213,0.7,4075157949,157,,4075157955,56,Back,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854451,213,1,1,27,2,2989v3kho9h5jaboe1nr7lx21,1,59.4,7.2,2023-03-05T12:58:29.354Z,2023-03-06T07:46:15Z,4075158015,56,Right,4075158027,212,7.1,4075158031,213,1.7,4077736807,178,,4075158019,140,58.4,4077736809,21,,4075158023,141,17.6,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854457,214,49,1,27,3,2989v3kho9h5jaboe1nr7lx21,1,60.1,15.5,2023-03-05T12:58:30.152Z,2023-03-06T07:46:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854471,215,1,1,27,4,2989v3kho9h5jaboe1nr7lx21,1,60,15.4,2023-03-05T12:58:31.011Z,2023-03-06T07:46:14Z,4075158105,56,Right,4075158113,213,4.2,4077736867,178,,4075158109,141,6.4,4075158107,140,56.5,4075158111,212,7.1,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854497,216,1,1,27,6,2989v3kho9h5jaboe1nr7lx21,1,54.4,5,2023-03-05T12:58:33.249Z,2023-03-06T07:46:13Z,4075158211,56,Back,4075158219,141,5.9,4075158225,213,3.1,4077736893,178,,4075158215,140,28.1,4075158221,212,27.6,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854531,217,1,1,27,8,2989v3kho9h5jaboe1nr7lx21,1,33.3,7.7,2023-03-05T12:58:35.683Z,2023-03-06T07:46:12Z,4075158397,213,2.5,4077736913,178,,4075158391,140,9.1,4075158389,56,Back,4075158395,212,31.8,4075158393,141,35.8,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854573,218,1,1,27,12,2989v3kho9h5jaboe1nr7lx21,0,11,35.8,2023-03-05T12:58:39.337Z,2023-03-06T07:46:12Z,4075158593,140,62.2,4075158595,141,17.9,4075158589,155,,4075158601,1,,4075158599,213,6.1,4075158591,56,Right,4075158597,212,55.1,4077736933,178,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854593,267,1,1,27,15,89xivtxk59uzvhdsd6miao6tm,1,42.3,82.7,2023-03-05T12:58:42.674Z,2023-03-06T07:46:11Z,4077736971,178,,4075158719,56,Back,4075158723,141,92.7,4075158725,212,7.9,4075158717,3,,4075158727,213,1.0,4075158721,140,46.2,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854597,268,49,1,27,17,89xivtxk59uzvhdsd6miao6tm,1,48.6,92.3,2023-03-05T12:58:44.202Z,2023-03-06T07:46:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854607,269,1,1,27,18,89xivtxk59uzvhdsd6miao6tm,1,52.3,97.1,2023-03-05T12:58:45.530Z,2023-03-06T07:46:10Z,4075158767,213,5.6,4075158759,56,Left,4077737013,178,,4075158761,140,64.2,4075158763,141,83.2,4075158765,212,15.7,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854633,270,1,1,27,19,89xivtxk59uzvhdsd6miao6tm,1,60.5,81.3,2023-03-05T12:58:46.341Z,2023-03-06T07:46:09Z,4075158869,141,74.7,4075158873,213,3.9,4075158867,140,55.9,4075158865,56,Center,4075158871,212,6.6,4077737045,178,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854657,271,1,1,27,22,89xivtxk59uzvhdsd6miao6tm,0,62.9,75.8,2023-03-05T12:58:49.201Z,2023-03-06T07:46:08Z,4075158979,213,0.0,4075158971,56,Center,4077737081,178,,4075158977,212,23.9,4075158975,141,76.0,4075158973,140,85.7,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854655,219,49,1,27,25,2989v3kho9h5jaboe1nr7lx21,1,19.3,19.9,2023-03-05T12:58:51.924Z,2023-03-06T07:46:07Z,,,,,,,,,,,,,,,,,,,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854667,220,1,1,27,25,2989v3kho9h5jaboe1nr7lx21,1,18.2,21.7,2023-03-05T12:58:52.095Z,2023-03-06T07:46:07Z,4075159019,212,22.8,4077737177,178,,4075159017,141,46.9,4075159013,56,Back,4075159015,140,3.9,4075159021,213,2.3,,,,,,,e5oet393vired282yco4i7gfd,D. Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854705,221,1,1,27,27,2989v3kho9h5jaboe1nr7lx21,0,2.9,46.7,2023-03-05T12:58:54.182Z,2023-03-06T07:46:07Z,4075159209,212,56.8,4075159201,155,,4075159211,213,6.1,4075159207,141,29.5,4077737287,178,,4075159205,140,55.8,4075159203,56,Center,4075159213,1,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854719,272,1,1,27,31,89xivtxk59uzvhdsd6miao6tm,0,49.7,69.9,2023-03-05T12:58:57.793Z,2023-03-06T07:46:06Z,4075159271,140,61.7,4075159277,213,0.0,4075159273,141,70.2,4075159275,212,12.6,4075159269,56,Center,4077737453,388,,4075159267,3,,,,,68vmg4qgr11vppc48hs8402jt,C. Cuesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854737,222,61,1,27,32,2989v3kho9h5jaboe1nr7lx21,0,36.7,31.5,2023-03-05T12:58:59.191Z,2023-03-06T07:46:06Z,4077737573,21,,4077737575,178,,4075159361,56,Back,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854745,273,49,1,27,33,89xivtxk59uzvhdsd6miao6tm,1,59.3,77.4,2023-03-05T12:59:00.659Z,2023-03-06T07:46:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516338171,1075,67,1,27,33,89xivtxk59uzvhdsd6miao6tm,1,59,78.5,2023-03-05T12:59:00.711Z,2023-03-06T08:20:09Z,4077744173,233,898,,,,,,,,,,,,,,,,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516338169,898,67,1,27,33,2989v3kho9h5jaboe1nr7lx21,0,41,21.5,2023-03-05T12:59:00.712Z,2023-03-06T07:46:04Z,4077744181,233,1075,,,,,,,,,,,,,,,,,,,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854861,274,1,1,27,40,89xivtxk59uzvhdsd6miao6tm,1,69.9,72.6,2023-03-05T12:59:07.370Z,2023-03-06T07:46:01Z,4075159995,212,13.3,4077737639,178,,4075159993,141,89.9,4075159991,140,75.8,4075159989,56,Left,4075159997,213,1.1,,,,,,,7jpasvui43tnyao6ijyuuyuqc,B. El Khannouss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854867,275,1,1,27,45,89xivtxk59uzvhdsd6miao6tm,1,75.7,88.4,2023-03-05T12:59:12.136Z,2023-03-06T07:45:59Z,4075160017,141,81.4,4075160021,213,4.1,4075160019,212,6.0,4075160015,140,72.2,4077737689,178,,4075160013,56,Left,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854883,276,1,1,27,46,89xivtxk59uzvhdsd6miao6tm,1,70.5,76.7,2023-03-05T12:59:13.126Z,2023-03-06T07:45:59Z,4075160087,213,1.4,4075160081,140,72.3,4075160079,56,Left,4077737709,178,,4075160085,212,11.4,4075160083,141,93.2,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854891,277,1,1,27,47,89xivtxk59uzvhdsd6miao6tm,1,74,92.6,2023-03-05T12:59:14.195Z,2023-03-06T07:45:58Z,4075160145,56,Left,4075160151,212,1.8,4077737737,178,,4075160153,213,0.6,4075160149,141,94.2,4075160147,140,75.4,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854915,278,1,1,27,49,89xivtxk59uzvhdsd6miao6tm,1,78.2,92.7,2023-03-05T12:59:16.096Z,2023-03-06T07:45:57Z,4075160247,141,91.2,4075160249,212,10.4,4075160243,56,Left,4075160251,213,3.2,4077737757,178,,4075160245,140,68.3,,,,,,,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854945,279,2,1,27,51,89xivtxk59uzvhdsd6miao6tm,1,72,86.5,2023-03-05T12:59:17.777Z,2023-03-06T07:45:56Z,4077737773,178,,4075160377,56,Center,4075160381,141,70.2,4075160375,7,1b6ab1mqzvhk547p0bdzbccfd,4075160379,140,88.3,,,,,,,,,,9pvc7e65cfgtuipfen5zt463t,M. Trésor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515854949,223,55,1,27,51,2989v3kho9h5jaboe1nr7lx21,1,16.1,37.3,2023-03-05T12:59:17.778Z,2023-03-06T07:45:56Z,,,,,,,,,,,,,,,,,,,,,,,,,esvfsx8gxqw8h0codqz5xmnmc,M. Smets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855227,224,1,1,28,21,2989v3kho9h5jaboe1nr7lx21,1,14,38.9,2023-03-05T12:59:48.334Z,2023-03-06T07:45:55Z,4075161683,212,54.0,4075161673,155,,4075161675,241,,4075161685,213,6.1,4075161679,140,64.4,4077737797,178,,4075161677,56,Center,4075161687,1,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,4075161671,5,4075161681,141,,,,,,,,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855229,225,44,1,28,25,2989v3kho9h5jaboe1nr7lx21,1,62.8,24.4,2023-03-05T12:59:51.804Z,2023-03-06T08:20:10Z,4075161715,233,280,4075161691,56,Center,4075161693,286,,,,,,,,,,,,,,,,,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855233,280,44,1,28,25,89xivtxk59uzvhdsd6miao6tm,0,37.2,75.6,2023-03-05T12:59:51.805Z,2023-03-06T07:45:54Z,4075161701,56,Back,4075161703,285,,4075161819,233,225,,,,,,,,,,,,,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855243,226,1,1,28,25,2989v3kho9h5jaboe1nr7lx21,1,63,24.4,2023-03-05T12:59:51.935Z,2023-03-06T08:20:10Z,4075161759,141,19.4,4075161751,3,,4075161761,212,21.2,4077737825,388,,4075161757,140,82.9,4075161753,168,,4075161755,56,Right,4075161763,213,6.1,4rwvkp9xlyv314ceglbauou6t,S. Okazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855321,227,1,1,28,29,2989v3kho9h5jaboe1nr7lx21,1,86,10.1,2023-03-05T12:59:56.472Z,2023-03-06T07:45:53Z,4075162135,141,4.6,4075162133,140,80.3,4077737835,178,,4075162131,56,Right,4075162139,213,3.7,4075162137,212,7.1,,,,,,,9mmwn9yt1olhyr54j45e28xcl,G. Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855345,228,1,1,28,32,2989v3kho9h5jaboe1nr7lx21,0,75.7,3.2,2023-03-05T12:59:58.908Z,2023-03-06T07:45:52Z,4075162223,141,42.7,4077429869,2,,4077430005,224,,4075162225,212,29.6,4075162217,155,,4077737853,178,,4075162219,56,Center,4075162221,140,87.5,e5oet393vired282yco4i7gfd,D. Hashioka,4077430007,20,4075162227,213,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855351,281,49,1,28,33,89xivtxk59uzvhdsd6miao6tm,1,12.5,57.7,2023-03-05T13:00:00.199Z,2023-03-06T07:45:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855385,282,1,1,28,34,89xivtxk59uzvhdsd6miao6tm,0,13.6,59.2,2023-03-05T13:00:01.222Z,2023-03-06T07:45:51Z,4075162483,157,,4075162495,1,,4075162493,213,6.0,4075162485,56,Center,4075162491,212,49.2,4075162489,141,40.6,4077737919,178,,4075162487,140,58.9,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855407,229,49,1,28,38,2989v3kho9h5jaboe1nr7lx21,1,41.7,61.4,2023-03-05T13:00:05.132Z,2023-03-06T07:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855453,230,1,1,28,38,2989v3kho9h5jaboe1nr7lx21,1,41.6,61.8,2023-03-05T13:00:05.182Z,2023-03-06T07:45:50Z,4075162851,213,3.2,4075162843,140,11.8,4075162841,56,Back,4075162845,141,59.9,4077737977,178,,4075162847,212,31.3,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855495,231,1,1,28,44,2989v3kho9h5jaboe1nr7lx21,1,13.5,69.6,2023-03-05T13:00:11.306Z,2023-03-06T07:45:49Z,4075163037,56,Back,4075163051,213,1.5,4075163045,141,89.0,4077738005,178,,4075163049,212,13.3,4075163041,140,14.8,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855557,232,1,1,28,47,2989v3kho9h5jaboe1nr7lx21,1,22.2,94,2023-03-05T13:00:14.242Z,2023-03-06T07:45:48Z,4075163391,140,7.9,4075163389,56,Back,4077738027,178,,4075163397,213,4.1,4075163395,212,27.1,4075163393,141,60.9,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855585,233,1,1,28,56,2989v3kho9h5jaboe1nr7lx21,1,11.2,56.4,2023-03-05T13:00:23.044Z,2023-03-06T07:45:46Z,4075163537,140,14.6,4077738039,178,,4075163539,141,81.8,4075163543,212,17.6,4075163545,213,1.4,4075163535,56,Back,,,,,,,5q4wztjkk6nuwapm7qgey9w45,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855605,234,1,1,28,58,2989v3kho9h5jaboe1nr7lx21,0,17.2,82,2023-03-05T13:00:25.205Z,2023-03-06T07:45:45Z,4077738067,178,,4075163631,155,,4075163639,212,12.9,4075163637,141,95.4,4075163633,56,Back,4075163641,213,0.8,4075163635,140,25.9,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855623,283,8,1,29,0,89xivtxk59uzvhdsd6miao6tm,1,66.7,4,2023-03-05T13:00:27.114Z,2023-03-06T07:45:45Z,4075163713,56,Right,4077738167,178,,4077430421,385,,4075163733,15,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855657,235,5,1,29,2,2989v3kho9h5jaboe1nr7lx21,1,13.2,101.5,2023-03-05T13:00:29.671Z,2023-03-06T03:49:29Z,4075163847,56,Back,4075163849,347,,4075163851,233,284,,,,,,,,,,,,,,,,5a2sf4o445ei5pqiinvmjmpcl,Jorge Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855647,284,5,1,29,2,89xivtxk59uzvhdsd6miao6tm,0,86.8,-1.5,2023-03-05T13:00:29.671Z,2023-03-06T03:49:29Z,4075163855,233,235,4075163813,56,Right,4075163815,347,,,,,,,,,,,,,,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855895,236,1,1,29,26,2989v3kho9h5jaboe1nr7lx21,0,12,100,2023-03-05T13:00:53.256Z,2023-03-06T07:45:44Z,4075165147,56,Back,4075165155,212,25.5,4075165153,141,94.2,4075165157,213,6.1,4075165151,140,35.8,4075165143,107,,4075165159,1,,4075165701,189,,12lkxylg8puzxow8ewpsd0b11,R. Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855905,285,1,1,29,28,89xivtxk59uzvhdsd6miao6tm,0,64.4,8.8,2023-03-05T13:00:55.646Z,2023-03-06T07:45:44Z,4075165193,213,1.0,4075165185,140,72.3,4077729831,388,,4075165183,56,Center,4075165189,212,14.7,4075165181,3,,4075165187,141,26.7,,,,ama1ibpjcfu206icrfmkgfavp,P. Hrošovský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855921,237,1,1,29,31,2989v3kho9h5jaboe1nr7lx21,1,23.7,83.4,2023-03-05T13:00:57.796Z,2023-03-06T07:45:43Z,4075165243,140,35.8,4075165239,3,,4075165245,141,92.1,4077729795,388,,4075165247,212,14.0,4075165249,213,0.4,4075165241,56,Back,,,,7d57au4z5cuxc5k6tu6qgp94a,M. Konaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515856003,238,4,1,29,32,2989v3kho9h5jaboe1nr7lx21,1,30.3,87.8,2023-03-05T13:00:58.902Z,2023-03-06T07:45:43Z,4075165585,233,287,4077918905,285,,4075165575,13,,4075166039,294,,4075165581,152,,4075165579,56,Back,,,,,,,9rwn5wckqcb5inw1dhhmpj1t5,F. Boya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855963,287,4,1,29,32,89xivtxk59uzvhdsd6miao6tm,0,69.7,12.2,2023-03-05T13:00:58.903Z,2023-03-06T07:45:42Z,4077729759,178,,4077918903,286,,4075165413,13,,4075166891,294,,4075165419,152,,4075165417,56,Right,4075165607,233,238,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515855955,286,43,1,29,33,89xivtxk59uzvhdsd6miao6tm,1,0,0,2023-03-05T13:00:59.800Z,2023-03-05T13:01:16Z,4075165385,141,25.5,4075165383,140,65.8,4075165387,212,5.9,4075166209,144,1,4075165379,3,0,4075165389,213,1.1,4075165381,56,Center,,,,3yb66hal4fvr04bawz0y3efhl,D. Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
