id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2493593167,230,52,1,25,55,2nhn3ikl1ciq34w3hcp883d6p,1,2.3,45.3,2022-12-27T19:26:55.622Z,2022-12-28T09:47:12Z,3958152181,178,,3958119893,376,,,,,,,,,,,,,,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593223,231,2,1,26,5,2nhn3ikl1ciq34w3hcp883d6p,1,15.2,47,2022-12-27T19:27:05.417Z,2022-12-28T09:47:12Z,3957987437,1,,3958152235,178,,3957987439,56,Center,3957987443,141,59.6,3957987435,7,21545vwheo9a30u5hgnsrecmi,3957987441,140,64.7,,,,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593213,215,55,1,26,5,7zibyotq1x1hq6pmgibhr0e6s,1,43.7,36.1,2022-12-27T19:27:05.418Z,2022-12-28T09:47:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593259,216,1,1,26,25,7zibyotq1x1hq6pmgibhr0e6s,1,43,39.6,2022-12-27T19:27:24.927Z,2022-12-28T09:47:11Z,3957987575,212,13.6,3957987573,141,57.8,3957987571,140,37.6,3958152273,178,,3957987567,241,,3957987577,213,2.0,3957987569,56,Back,3957987565,5,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593265,217,1,1,26,27,7zibyotq1x1hq6pmgibhr0e6s,1,39.5,56.3,2022-12-27T19:27:26.801Z,2022-12-28T09:47:10Z,3957987595,212,16.1,3957987593,141,79.9,3958152321,178,,3957987591,140,38.4,3957987597,213,1.6,3957987589,56,Back,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593283,218,1,1,26,29,7zibyotq1x1hq6pmgibhr0e6s,1,37.8,68.1,2022-12-27T19:27:29.401Z,2022-12-28T09:47:09Z,3957987647,141,57.2,3958152333,178,,3957987645,140,12.2,3957987643,56,Back,3957987651,213,3.4,3957987649,212,27.9,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593299,219,1,1,26,36,7zibyotq1x1hq6pmgibhr0e6s,0,14.6,52.1,2022-12-27T19:27:35.854Z,2022-12-28T09:47:08Z,3957987689,213,5.8,3957987679,155,,3957987681,56,Right,3957987683,140,70.7,3957987685,141,9.4,3957987691,1,,3957987687,212,65.7,3958152381,178,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493618701,816,44,1,26,39,2nhn3ikl1ciq34w3hcp883d6p,1,34.1,83,2022-12-27T19:27:39.241Z,2022-12-28T09:47:07Z,3958120011,285,,3958120009,56,Back,3958138291,233,852,,,,,,,,,,,,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493618709,852,44,1,26,39,7zibyotq1x1hq6pmgibhr0e6s,0,65.9,17,2022-12-27T19:27:39.242Z,2022-12-28T09:47:07Z,3958138299,233,816,3958120025,56,Right,3958120027,286,,,,,,,,,,,,,,,,,cyh16toqa9wxmxepg635ecgve,J. Bataille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593313,233,1,1,26,39,2nhn3ikl1ciq34w3hcp883d6p,0,33,81.2,2022-12-27T19:27:39.271Z,2022-12-28T09:47:06Z,3957987731,56,Back,3957987735,141,92.6,3957987733,140,42.4,3957987739,213,0.7,3958152457,388,,3957987737,212,12.6,3957987729,3,,,,,bjhjz96omjukrg6tj3mny39t6,M. De Cuyper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593309,220,44,1,26,41,7zibyotq1x1hq6pmgibhr0e6s,1,56.6,11.3,2022-12-27T19:27:40.884Z,2022-12-28T09:47:06Z,3957987727,286,,3957987751,233,234,3957987725,56,Right,,,,,,,,,,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593315,234,44,1,26,41,2nhn3ikl1ciq34w3hcp883d6p,0,43.4,88.7,2022-12-27T19:27:40.885Z,2022-12-28T09:47:05Z,3957987743,56,Back,3957987745,285,,3957987755,233,220,,,,,,,,,,,,,,,,1kr8slemziskw8bm2ir4shlud,H. Akbunar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593319,221,1,1,26,41,7zibyotq1x1hq6pmgibhr0e6s,1,56,11.5,2022-12-27T19:27:40.935Z,2022-12-28T09:47:05Z,3957987767,212,16.1,3957987759,3,,3957987763,140,66.3,3957987765,141,29.1,3957987761,56,Center,3957987769,213,0.8,3958152525,388,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593341,222,1,1,26,43,7zibyotq1x1hq6pmgibhr0e6s,1,65.3,28.4,2022-12-27T19:27:43.256Z,2022-12-28T09:47:05Z,3957987847,213,2.9,3957987839,56,Center,3957987845,212,13.3,3957987843,141,33.3,3958152541,178,,3957987841,140,53.0,,,,,,,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593349,223,1,1,26,50,7zibyotq1x1hq6pmgibhr0e6s,1,68.9,33.8,2022-12-27T19:27:49.916Z,2022-12-28T09:47:02Z,3958152619,178,,3957987869,140,66.1,3957987867,56,Center,3957987873,212,16.6,3957987875,213,1.7,3957987871,141,57.8,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593357,224,1,1,26,52,7zibyotq1x1hq6pmgibhr0e6s,1,63.6,56.7,2022-12-27T19:27:52.146Z,2022-12-28T09:47:01Z,3957987901,212,21.5,3957987905,213,1.3,3957987897,140,68.3,3958152643,178,,3957987899,141,87.5,3957987895,56,Left,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593359,225,1,1,26,54,7zibyotq1x1hq6pmgibhr0e6s,1,67.7,79.6,2022-12-27T19:27:54.227Z,2022-12-28T09:47:00Z,3957987911,140,80.8,3957987913,141,95.0,3957987915,212,17.3,3958152657,178,,3957987909,56,Left,3957987917,213,0.7,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593361,226,1,1,26,56,7zibyotq1x1hq6pmgibhr0e6s,1,74.4,88.9,2022-12-27T19:27:56.451Z,2022-12-28T09:46:59Z,3957987927,212,6.9,3957987921,56,Left,3957987923,140,68.0,3957987925,141,91.5,3957987929,213,2.9,3958152667,178,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593375,227,1,1,26,59,7zibyotq1x1hq6pmgibhr0e6s,1,64.2,88.3,2022-12-27T19:27:58.798Z,2022-12-28T09:46:57Z,3957987967,212,8.8,3957987969,213,0.6,3958152713,178,,3957987963,140,70.9,3957987965,141,96.0,3957987961,56,Left,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593385,228,1,1,27,3,7zibyotq1x1hq6pmgibhr0e6s,1,59.8,84.2,2022-12-27T19:28:03.371Z,2022-12-28T09:46:55Z,3957987997,141,73.0,3957988001,213,3.6,3958152769,178,,3957987993,56,Back,3957987995,140,43.8,3957987999,212,18.4,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593399,229,1,1,27,7,7zibyotq1x1hq6pmgibhr0e6s,1,41.7,67.5,2022-12-27T19:28:06.726Z,2022-12-28T09:46:54Z,3957988037,141,20.4,3958152779,178,,3957988043,1,,3957988041,213,4.5,3957988033,56,Back,3957988035,140,35.7,3957988039,212,32.6,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593405,230,1,1,27,11,7zibyotq1x1hq6pmgibhr0e6s,1,32,9.6,2022-12-27T19:28:11.243Z,2022-12-28T09:46:54Z,3957988063,213,2.7,3957988061,212,27.8,3957988057,140,8.3,3958152801,178,,3957988059,141,27.9,3957988055,56,Back,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593411,231,1,1,27,15,7zibyotq1x1hq6pmgibhr0e6s,1,5.2,28.8,2022-12-27T19:28:15.204Z,2022-12-28T09:46:54Z,3957988077,56,Back,3957988079,140,27.1,3957988081,141,30.0,3957988083,212,23.0,3957988085,213,0.0,3958152817,178,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593419,232,1,1,27,17,7zibyotq1x1hq6pmgibhr0e6s,1,20.8,29.5,2022-12-27T19:28:17.401Z,2022-12-28T09:46:53Z,3957988107,56,Back,3958152855,178,,3957988109,140,20.1,3957988115,213,4.7,3957988113,212,12.6,3957988111,141,11.0,,,,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593425,233,1,1,27,20,7zibyotq1x1hq6pmgibhr0e6s,1,25,8.2,2022-12-27T19:28:20.109Z,2022-12-28T09:46:51Z,3957988123,155,,3957988125,56,Center,3957988129,141,42.2,3957988127,140,73.5,3958152929,178,,3957988131,212,55.9,3957988133,213,0.4,3957988135,1,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593431,234,1,1,27,23,7zibyotq1x1hq6pmgibhr0e6s,1,72.7,36,2022-12-27T19:28:22.946Z,2022-12-28T09:46:51Z,3957988431,213,2.1,3958153019,21,,3957988427,141,47.2,3957988147,56,Center,3958120111,156,,3957988429,212,8.6,3958153017,388,,3957988425,140,68.8,eg4piy0kcdtdopqpd3lcl5j2t,V. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593447,235,1,1,27,27,7zibyotq1x1hq6pmgibhr0e6s,1,81.4,34.6,2022-12-27T19:28:27.300Z,2022-12-28T09:46:49Z,3957988193,141,19.4,3957988195,212,15.0,3957988191,140,91.7,3958153093,178,,3957988197,213,5.5,3957988189,56,Right,,,,,,,ex7y8oe78ewwmibz41qbmwhxx,M. Frey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593449,236,1,1,27,28,7zibyotq1x1hq6pmgibhr0e6s,0,90.8,21,2022-12-27T19:28:28.573Z,2022-12-28T09:02:49Z,3957988207,140,92.9,3958153141,178,,3957988209,141,55.5,3958120131,224,,3958120133,20,,3957988205,56,Center,3957988213,213,1.5,3957988201,2,,cyh16toqa9wxmxepg635ecgve,J. Bataille,3957988211,212,,,,,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593451,235,12,1,27,29,2nhn3ikl1ciq34w3hcp883d6p,1,3.4,53.4,2022-12-27T19:28:29.570Z,2022-12-28T09:46:49Z,3957988509,212,11.7,3957988511,213,5.4,3957988505,140,10.7,3958153231,389,,3957988227,56,Back,3958153233,21,,3957988507,141,40.4,,,,6qlfe04qjldj3rkeeme6gdi39,S. Bolat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593465,236,49,1,27,31,2nhn3ikl1ciq34w3hcp883d6p,1,7.5,45.2,2022-12-27T19:28:31.332Z,2022-12-28T09:46:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593473,237,1,1,27,31,2nhn3ikl1ciq34w3hcp883d6p,1,7.6,44.2,2022-12-27T19:28:31.368Z,2022-12-28T09:46:48Z,3957988287,212,22.0,3957988281,56,Back,3957988283,140,16.8,3957988285,141,15.2,3958153311,178,,3957988289,213,5.2,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593481,238,1,1,27,33,2nhn3ikl1ciq34w3hcp883d6p,1,15.6,24.2,2022-12-27T19:28:33.690Z,2022-12-28T09:46:46Z,3957988299,56,Back,3957988307,213,3.1,3957988301,140,12.6,3957988305,212,3.2,3957988303,141,24.3,3958153333,178,,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593495,239,1,1,27,35,2nhn3ikl1ciq34w3hcp883d6p,1,7,31.9,2022-12-27T19:28:34.931Z,2022-12-28T09:46:46Z,3957988359,212,32.0,3957988355,140,37.4,3957988353,56,Back,3957988351,157,,3957988363,1,,3957988361,213,6.2,3957988357,141,29.5,3958153415,178,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593497,240,4,1,27,37,2nhn3ikl1ciq34w3hcp883d6p,1,39.1,34.6,2022-12-27T19:28:37.199Z,2022-12-28T09:46:45Z,3957988395,233,237,3957988377,265,,3957988369,56,Back,3957988379,286,,3957988367,13,,3957988373,152,,,,,,,,96xomdtz505yoaz35i5bb8f84,N. Dorgeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593501,237,4,1,27,37,7zibyotq1x1hq6pmgibhr0e6s,0,60.9,65.4,2022-12-27T19:28:37.200Z,2022-12-28T09:46:44Z,3957988399,233,240,3957988387,56,Center,3957988393,285,,3957988391,265,,3958153485,178,,3957988385,13,,3957988389,152,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593545,241,1,1,28,12,2nhn3ikl1ciq34w3hcp883d6p,1,41.1,36,2022-12-27T19:29:12.626Z,2022-12-28T09:46:44Z,3957988603,212,19.3,3957988605,213,2.2,3957988599,140,30.4,3957988601,141,59.0,3957988595,152,,3957988593,5,,3958153533,178,,3957988597,56,Back,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593549,242,1,1,28,15,2nhn3ikl1ciq34w3hcp883d6p,1,30.1,57.1,2022-12-27T19:29:14.734Z,2022-12-28T09:46:43Z,3958153591,178,,3957988633,213,1.1,3957988631,212,16.2,3957988627,140,37.7,3957988629,141,77.9,3957988625,56,Back,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593553,243,1,1,28,17,2nhn3ikl1ciq34w3hcp883d6p,1,36.9,81.1,2022-12-27T19:29:17.340Z,2022-12-28T09:46:43Z,3957988661,212,19.1,3957988663,213,4.4,3957988657,140,31.7,3958153627,178,,3957988659,141,54.2,3957988655,56,Back,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593561,244,1,1,28,20,2nhn3ikl1ciq34w3hcp883d6p,1,32.6,58,2022-12-27T19:29:20.216Z,2022-12-28T09:46:42Z,3957988687,56,Back,3957988693,212,14.5,3957988695,213,5.9,3957988691,141,49.9,3958153651,178,,3957988689,140,45.4,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593567,245,1,1,28,23,2nhn3ikl1ciq34w3hcp883d6p,1,38.2,48.4,2022-12-27T19:29:22.896Z,2022-12-28T09:46:40Z,3957988723,213,4.8,3957988721,212,23.8,3957988717,140,41.3,3957988719,141,13.8,3958153675,178,,3957988715,56,Back,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593571,246,1,1,28,27,2nhn3ikl1ciq34w3hcp883d6p,0,44.8,18.7,2022-12-27T19:29:27.205Z,2022-12-28T09:46:38Z,3957988747,212,59.6,3958153695,178,,3957988745,141,10.4,3957988743,140,100.0,3957988741,56,Right,3957988749,213,6.2,3957988739,155,,3957988751,1,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593575,238,5,1,28,32,7zibyotq1x1hq6pmgibhr0e6s,1,-1.2,87.9,2022-12-27T19:29:32.427Z,2022-12-28T04:37:01Z,3957988761,233,247,3957988759,346,,3957988757,56,Back,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593573,247,5,1,28,32,2nhn3ikl1ciq34w3hcp883d6p,0,101.2,12.1,2022-12-27T19:29:32.427Z,2022-12-28T04:37:02Z,3957988765,233,238,3957988753,56,Right,3957988755,346,,,,,,,,,,,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593591,239,1,1,28,35,7zibyotq1x1hq6pmgibhr0e6s,1,5.4,61.7,2022-12-27T19:29:35.264Z,2022-12-28T09:46:38Z,3957988839,212,10.6,3957988831,124,,3957988845,237,,3957988833,56,Back,3957988835,140,12.2,3957988841,213,0.8,3957988837,141,73.2,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593601,240,1,1,28,41,7zibyotq1x1hq6pmgibhr0e6s,1,12.4,73,2022-12-27T19:29:41.396Z,2022-12-28T09:46:35Z,3957988877,141,58.5,3957988875,140,2.4,3957988873,56,Back,3957988881,213,3.9,3957988879,212,14.4,3958153753,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593607,241,1,1,28,45,7zibyotq1x1hq6pmgibhr0e6s,0,3.9,45,2022-12-27T19:29:45.050Z,2022-12-28T09:46:34Z,3957988901,213,0.2,3957988903,1,,3958153775,178,,3957988897,141,57.3,3957988929,157,,3957988899,212,53.4,3957988893,56,Center,3957988895,140,54.1,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593619,248,1,1,28,48,2nhn3ikl1ciq34w3hcp883d6p,1,48.3,43.2,2022-12-27T19:29:47.730Z,2022-12-28T09:46:34Z,3957988947,56,Right,3958153805,178,,3957988945,3,,3957988951,141,20.1,3957988953,212,22.2,3957988955,213,5.5,3957988949,140,63.2,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593621,249,49,1,28,50,2nhn3ikl1ciq34w3hcp883d6p,1,60.6,20.1,2022-12-27T19:29:50.695Z,2022-12-28T09:46:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593627,250,1,1,28,51,2nhn3ikl1ciq34w3hcp883d6p,1,60.8,19.9,2022-12-27T19:29:50.727Z,2022-12-28T09:46:33Z,3957988985,56,Right,3958153915,178,,3957988989,141,3.8,3957988987,140,73.3,3957988993,213,5.6,3957988991,212,17.1,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593629,251,1,1,28,54,2nhn3ikl1ciq34w3hcp883d6p,1,72.4,3.2,2022-12-27T19:29:54.239Z,2022-12-28T09:46:32Z,3957988999,140,69.4,3957989001,141,11.1,3957989003,212,6.2,3957989005,213,2.1,3958153959,178,,3957988997,56,Right,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593635,252,1,1,28,56,2nhn3ikl1ciq34w3hcp883d6p,1,67.6,16.1,2022-12-27T19:29:56.092Z,2022-12-28T09:46:31Z,3958154003,178,,3957989029,56,Center,3957989037,213,2.4,3957989035,212,19.5,3957989033,141,35.4,3957989031,140,53.9,,,,,,,8hl43dvm1d57g011yacyoooa1,M. Fixelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593647,253,1,1,28,59,2nhn3ikl1ciq34w3hcp883d6p,1,52.3,34.2,2022-12-27T19:29:58.940Z,2022-12-28T09:46:30Z,3957989091,141,70.0,3957989095,213,2.3,3958154041,178,,3957989093,212,31.7,3957989087,56,Back,3957989089,140,32.9,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593653,254,1,1,29,4,2nhn3ikl1ciq34w3hcp883d6p,1,34.1,67.9,2022-12-27T19:30:03.939Z,2022-12-28T09:46:29Z,3957989125,140,46.7,3957989123,56,Back,3957989129,212,15.9,3957989127,141,54.9,3958154069,178,,3957989131,213,5.7,,,,,,,9kywhmzih4xhuz5d1rrxjcpd6,R. Tagir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593659,255,1,1,29,5,2nhn3ikl1ciq34w3hcp883d6p,1,47,56.5,2022-12-27T19:30:05.058Z,2022-12-28T09:46:28Z,3958154095,178,,3957989149,56,Back,3957989155,212,23.4,3957989153,141,33.3,3957989151,140,30.5,3957989157,213,3.9,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593661,256,1,1,29,8,2nhn3ikl1ciq34w3hcp883d6p,1,32.1,42.2,2022-12-27T19:30:07.923Z,2022-12-28T09:46:27Z,3957989169,213,5.1,3957989161,56,Back,3957989165,141,7.0,3957989163,140,42.3,3958154123,178,,3957989167,212,26.2,,,,,,,5ujoracvgg00kzd0a8rh8oa1h,R. Neustädter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593663,257,1,1,29,10,2nhn3ikl1ciq34w3hcp883d6p,1,44.4,13.2,2022-12-27T19:30:10.238Z,2022-12-28T09:46:26Z,3957989177,141,9.2,3958154145,178,,3957989173,56,Right,3957989175,140,56.8,3957989181,213,6.1,3957989179,212,13.3,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593665,258,1,1,29,12,2nhn3ikl1ciq34w3hcp883d6p,1,53.6,17.2,2022-12-27T19:30:11.956Z,2022-12-28T09:46:25Z,3957989187,140,55.2,3958154175,178,,3957989191,212,4.1,3957989193,213,1.1,3957989185,56,Center,3957989189,141,22.7,,,,,,,2j8y06wuinnx87eetadj55zo5,N. Chadli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593667,259,1,1,29,13,2nhn3ikl1ciq34w3hcp883d6p,0,53.1,25.3,2022-12-27T19:30:13.268Z,2022-12-28T09:46:24Z,3958154215,178,,3957989197,56,Center,3957989201,141,23.9,3957989199,140,58.5,3957989203,212,5.7,3957989205,213,6.1,,,,,,,e2z19y8is5m24brpa3gzn02qx,B. Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593669,242,8,1,29,13,7zibyotq1x1hq6pmgibhr0e6s,1,44.2,75.9,2022-12-27T19:30:13.690Z,2022-12-28T09:46:24Z,3957989213,56,Back,3958121215,383,,3958154251,178,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593671,243,1,1,29,14,7zibyotq1x1hq6pmgibhr0e6s,0,45.5,71.7,2022-12-27T19:30:14.667Z,2022-12-28T09:46:23Z,3957989219,140,44.6,3957989223,212,2.7,3957989221,141,75.4,3957989237,233,260,3957989235,236,,3957989241,286,,3957989225,213,1.9,3957989217,56,Back,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,3958154279,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593673,260,74,1,29,14,2nhn3ikl1ciq34w3hcp883d6p,1,53,33.9,2022-12-27T19:30:14.708Z,2022-12-28T09:46:23Z,3957989247,233,243,3957989229,285,,3958154311,178,,3957989227,56,Center,,,,,,,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493619079,853,61,1,29,15,7zibyotq1x1hq6pmgibhr0e6s,1,45.6,71.3,2022-12-27T19:30:14.782Z,2022-12-28T09:46:22Z,3958154381,389,,3958121327,56,Back,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493593695,261,1,1,29,19,2nhn3ikl1ciq34w3hcp883d6p,1,56.4,36.4,2022-12-27T19:30:18.983Z,2022-12-28T09:46:21Z,3957989309,140,72.5,3957989311,141,3.7,3957989315,213,5.4,3957989313,212,27.9,3958154421,178,,3957989307,56,Right,,,,,,,7xs1rx9jos4ls85u362y9hqeh,N. Madsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
