id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2501977007,410,12,1,46,9,7zibyotq1x1hq6pmgibhr0e6s,1,10.4,91.7,2023-01-29T13:17:17.036Z,2023-01-30T10:26:01Z,4002049767,213,1.3,4002049763,141,100.0,4002049759,56,Back,4002049761,140,12.5,4002049765,212,7.3,4002049803,167,,4004075149,178,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501977013,411,5,1,46,10,7zibyotq1x1hq6pmgibhr0e6s,0,16.4,102,2023-01-29T13:17:18.339Z,2023-01-30T05:54:27Z,4002049793,347,,4002049931,233,444,4002049791,56,Back,,,,,,,,,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501977035,444,5,1,46,10,6vyr13j6kbwdtxjwm1m4m8nu2,1,83.6,-2,2023-01-29T13:17:18.339Z,2023-01-30T05:54:27Z,4002049883,56,Right,4002049897,233,411,4002049885,347,,,,,,,,,,,,,,,,,3q2ibq6hhxyht8046ib49ye39,A. Dreyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501977075,412,30,1,46,15,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:17:23.331Z,2023-01-30T05:54:32Z,4002050095,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501977081,445,30,1,46,15,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-29T13:17:23.331Z,2023-01-30T05:54:31Z,4002050121,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986743,414,32,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:32:21.346Z,2023-01-29T13:32:21Z,4002098543,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986753,447,32,2,45,0,6vyr13j6kbwdtxjwm1m4m8nu2,1,0,0,2023-01-29T13:32:21.346Z,2023-01-30T00:27:17Z,4002098583,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986787,415,1,2,45,0,7zibyotq1x1hq6pmgibhr0e6s,1,49.9,50,2023-01-29T13:32:21.436Z,2023-01-30T05:19:23Z,4002098799,140,37.2,4002098797,56,Back,4002098807,279,S,4004052753,178,,4002098801,141,45.7,4002098805,213,3.4,4002098803,212,13.7,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986799,416,1,2,45,1,7zibyotq1x1hq6pmgibhr0e6s,1,40.4,48.9,2023-01-29T13:32:23.069Z,2023-01-30T10:26:01Z,4004052831,178,,4002098857,56,Back,4002098859,140,23.6,4002098865,213,2.4,4002098861,141,72.3,4002098863,212,23.8,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986833,417,1,2,45,5,7zibyotq1x1hq6pmgibhr0e6s,1,24.8,73.8,2023-01-29T13:32:26.360Z,2023-01-30T10:26:00Z,4004052867,178,,4002099007,140,33.4,4002099009,141,94.5,4002099005,56,Back,4002099013,213,1.0,4002099011,212,16.7,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986861,418,1,2,45,7,7zibyotq1x1hq6pmgibhr0e6s,1,36.5,95,2023-01-29T13:32:28.639Z,2023-01-30T10:25:59Z,4002099141,212,13.0,4002099143,213,5.5,4004052907,178,,4002099135,56,Back,4002099137,140,45.4,4002099139,141,81.7,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986891,419,1,2,45,8,7zibyotq1x1hq6pmgibhr0e6s,1,46.8,87.1,2023-01-29T13:32:29.655Z,2023-01-30T10:25:59Z,4002099273,140,22.5,4002099275,141,86.5,4002099271,56,Back,4002099277,212,25.5,4002099279,213,3.2,4004052937,178,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986915,420,1,2,45,11,7zibyotq1x1hq6pmgibhr0e6s,1,24.2,80.9,2023-01-29T13:32:32.825Z,2023-01-30T10:25:58Z,4002099413,141,61.2,4002099411,140,20.1,4002099415,212,14.1,4004052987,178,,4002099409,56,Back,4002099417,213,4.4,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501986963,421,1,2,45,13,7zibyotq1x1hq6pmgibhr0e6s,1,17.1,65.3,2023-01-29T13:32:35.240Z,2023-01-30T10:25:57Z,4002099623,56,Back,4002099625,140,12.7,4002099631,213,1.9,4002099627,141,84.7,4002099629,212,14.0,4004053007,178,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987001,422,1,2,45,16,7zibyotq1x1hq6pmgibhr0e6s,1,11.7,86.6,2023-01-29T13:32:37.440Z,2023-01-30T10:25:56Z,4002099785,213,0.3,4002099777,56,Back,4002099781,141,96.5,4002099783,212,23.1,4002099779,140,32.7,4004053071,178,,,,,,,,ecwzzrkn1snbua5yu4gehxm2,W. Pacho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987051,423,1,2,45,18,7zibyotq1x1hq6pmgibhr0e6s,1,27.4,94.8,2023-01-29T13:32:39.826Z,2023-01-30T10:25:55Z,4002100057,141,73.3,4004053111,178,,4002100053,140,31.9,4002100061,212,15.4,4002100063,213,5.0,4002100051,56,Back,,,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987095,424,1,2,45,22,7zibyotq1x1hq6pmgibhr0e6s,1,39.9,65.7,2023-01-29T13:32:44.217Z,2023-01-30T10:25:54Z,4002100297,141,60.2,4002100299,212,10.6,4004053135,178,,4002100303,213,5.9,4002100289,56,Back,4002100293,140,49.3,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987121,426,3,2,45,25,7zibyotq1x1hq6pmgibhr0e6s,0,66.8,66.3,2023-01-29T13:32:46.745Z,2023-01-30T10:25:53Z,4002102653,233,448,4003802003,464,,4002101829,286,,4004053311,178,,4002100407,56,Center,,,,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987115,448,7,2,45,25,6vyr13j6kbwdtxjwm1m4m8nu2,0,33.2,33.7,2023-01-29T13:32:46.782Z,2023-01-30T10:25:53Z,4004053413,178,,4002100377,56,Back,4003802019,385,,4002101857,233,426,4002101789,285,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987101,425,43,2,45,27,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:32:49.170Z,2023-01-29T13:33:14Z,4002101555,144,61,4002100319,56,Back,,,,,,,,,,,,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987153,427,1,2,45,29,7zibyotq1x1hq6pmgibhr0e6s,0,75.8,82.9,2023-01-29T13:32:51.001Z,2023-01-30T10:25:52Z,4002103381,2,,4002100529,56,Center,4003802115,224,,4003802117,72,,4002100537,213,5.1,4002100527,155,,4004053509,178,,4002100533,141,48.4,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,4002100535,212,25.8,4002100531,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987173,449,12,2,45,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,13.3,52.2,2023-01-29T13:32:52.792Z,2023-01-30T10:25:52Z,4002100639,141,12.3,4002100637,140,11.8,4004053609,388,,4002100635,56,Back,4002100643,213,4.7,4002100645,15,,4002100641,212,27.2,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987255,428,4,2,45,38,7zibyotq1x1hq6pmgibhr0e6s,1,89.2,99.3,2023-01-29T13:33:00.170Z,2023-01-30T10:25:50Z,4002101111,233,450,4002101105,56,Left,4002101101,13,,4002101103,295,,4002101109,286,,4002101107,152,,,,,,,,dcjf15sf1dbb6w17foz25uuei,M. Balikwisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987247,450,4,2,45,38,6vyr13j6kbwdtxjwm1m4m8nu2,0,10.8,0.7,2023-01-29T13:33:00.171Z,2023-01-30T10:25:50Z,4004053709,178,,4002101115,233,428,4002101075,56,Back,4002101079,285,,4002101071,13,,4002101073,295,,4002101077,152,,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987717,429,1,2,46,22,7zibyotq1x1hq6pmgibhr0e6s,0,85.4,96.1,2023-01-29T13:33:43.465Z,2023-01-30T10:25:49Z,4002103549,2,,4004053755,178,,4002103563,212,30.7,4002103561,141,53.4,4003802355,224,,4002103565,213,5.0,4003802357,72,,4002103559,140,94.9,9tgbdheyuooa8cfz06l577end,C. Stengs,4002103551,5,,4002103555,152,,4002103553,155,,4002103557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2501987749,451,12,2,46,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,4.4,44.6,2023-01-29T13:33:44.860Z,2023-01-30T10:25:49Z,4004053821,178,,4002103701,212,3.6,4002103699,141,43.6,4002103703,213,6.1,4002103697,140,7.8,4002103695,56,Back,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988071,457,61,2,46,23,6vyr13j6kbwdtxjwm1m4m8nu2,1,6.6,45.6,2023-01-29T13:33:44.866Z,2023-01-30T10:25:49Z,4002105357,56,Back,4004053869,178,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987781,452,12,2,46,24,6vyr13j6kbwdtxjwm1m4m8nu2,1,3.5,43.6,2023-01-29T13:33:45.710Z,2023-01-30T10:25:48Z,4002103873,141,67.0,4002103871,140,14.2,4002103875,212,19.5,4002103869,56,Back,4002103877,213,1.0,4004053929,178,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987737,430,43,2,46,25,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:33:46.865Z,2023-01-29T13:35:53Z,4002112931,144,61,4002103645,56,Center,,,,,,,,,,,,,,,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987771,431,1,2,46,26,7zibyotq1x1hq6pmgibhr0e6s,0,85.1,34.3,2023-01-29T13:33:48.237Z,2023-01-30T10:25:48Z,4002103831,3,,4004053995,178,,4002103835,140,91.8,4002103833,56,Center,4002103841,213,1.0,4002103839,212,13.2,4002103837,141,50.7,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987797,453,12,2,46,27,6vyr13j6kbwdtxjwm1m4m8nu2,1,10,48.1,2023-01-29T13:33:49.254Z,2023-01-30T10:25:48Z,4002103929,141,48.1,4004054055,178,,4002103937,213,0,4002103945,15,,4002103923,140,27.2,4002103919,56,Back,4002103933,212,18.1,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987853,432,15,2,46,30,7zibyotq1x1hq6pmgibhr0e6s,1,74,56.9,2023-01-29T13:33:51.890Z,2023-01-30T10:25:47Z,4004054161,178,,4002114489,103,19,4002114501,147,53.6,4002114477,24,,4002114505,231,49.9,4002104217,18,,4002114499,146,80.1,4002114495,328,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,4002114481,80,,4002114485,102,48.0,4003804321,108,,4002116205,139,,4002114497,458,,4002104219,56,Center,4002113805,20,,4002114503,230,4002113809,82,,4002114493,215,,97.4,,,,,,
2501990025,462,61,2,46,31,7zibyotq1x1hq6pmgibhr0e6s,1,81.2,52,2023-01-29T13:33:52.384Z,2023-01-30T10:25:47Z,4004054219,178,,4002115049,56,Center,4002115327,228,,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987861,454,61,2,46,31,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.4,46.7,2023-01-29T13:33:52.602Z,2023-01-30T10:25:46Z,4004054487,178,,4002104263,56,Back,4004054485,21,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987899,455,12,2,46,33,6vyr13j6kbwdtxjwm1m4m8nu2,1,9.4,47.8,2023-01-29T13:33:54.457Z,2023-01-30T10:25:46Z,4002104435,140,17.0,4002104433,56,Back,4002104441,213,4.9,4002104471,167,,4002104439,212,34.8,4002104437,141,0.0,4004054549,178,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988027,433,5,2,46,36,7zibyotq1x1hq6pmgibhr0e6s,1,83.7,102,2023-01-29T13:33:57.931Z,2023-01-30T05:22:01Z,4002105065,347,,4002105061,56,Left,4002105095,233,456,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501987905,456,5,2,46,36,6vyr13j6kbwdtxjwm1m4m8nu2,0,16.3,-2,2023-01-29T13:33:57.931Z,2023-01-30T05:22:01Z,4002104467,56,Back,4002104469,347,,4002105099,233,433,,,,,,,,,,,,,,,,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988273,434,1,2,47,2,7zibyotq1x1hq6pmgibhr0e6s,1,82.9,100,2023-01-29T13:34:24.161Z,2023-01-30T10:25:46Z,4002106413,140,84.3,4002106415,141,90.3,4002106411,56,Left,4002106417,212,7.8,4002106419,213,4.9,4003804447,189,,4002106409,107,,,,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988285,435,1,2,47,3,7zibyotq1x1hq6pmgibhr0e6s,1,83.7,89.5,2023-01-29T13:34:24.742Z,2023-01-30T10:25:45Z,4004054713,178,,4002106461,140,79.3,4002389735,210,15,4002106465,212,18.4,4002106463,141,63.3,4002106467,213,4.5,4002106459,56,Center,,,,9tgbdheyuooa8cfz06l577end,C. Stengs,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988295,436,15,2,47,5,7zibyotq1x1hq6pmgibhr0e6s,1,78.4,67.7,2023-01-29T13:34:27.055Z,2023-01-30T10:25:45Z,4002389751,146,81.5,4002389755,230,97.4,4002389737,76,,4002389757,231,51.3,4002388799,82,,4002389739,29,,4002388795,20,,4002387963,22,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,4004054797,178,,4002388823,233,458,4002389753,147,,4002389747,103,19,4002106515,56,Center,4002389741,55,435,4002389745,102,53.9,4002387965,18,4002389749,215,,,,59.2,,,,,,,
2501988271,458,10,2,47,5,6vyr13j6kbwdtxjwm1m4m8nu2,1,19.8,35.1,2023-01-29T13:34:27.174Z,2023-01-30T10:25:44Z,4002106407,56,Back,4004055015,178,,4002388833,233,436,4002106405,94,,,,,,,,,,,,,,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988303,459,1,2,47,7,6vyr13j6kbwdtxjwm1m4m8nu2,0,20,68,2023-01-29T13:34:29.117Z,2023-01-30T10:25:44Z,4004055065,178,,4002106555,157,,4002106563,212,26.6,4002106559,140,40.5,4002106567,1,,4002106565,213,5.7,4002106557,56,Back,4002106561,141,44.9,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988329,437,1,2,47,9,7zibyotq1x1hq6pmgibhr0e6s,0,61.8,51.3,2023-01-29T13:34:30.740Z,2023-01-30T10:25:43Z,4002106713,213,0.5,4002106701,140,86.9,4002106699,56,Center,4002106705,141,73.3,4004055377,388,,4002106709,212,30.3,4002393581,3,,,,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988353,460,12,2,47,11,6vyr13j6kbwdtxjwm1m4m8nu2,1,15.5,33.2,2023-01-29T13:34:33.211Z,2023-01-30T10:25:43Z,4002106847,141,37.0,4002106849,212,13.0,4002106851,213,0.2,4002106865,15,,4002106843,56,Back,4004055431,388,,4002106845,140,27.6,,,,b3vvxolwxcukqk76hb4scvh79,A. Murillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988373,461,1,2,47,13,6vyr13j6kbwdtxjwm1m4m8nu2,0,28.5,35.2,2023-01-29T13:34:34.990Z,2023-01-30T10:25:42Z,4002106967,140,41.5,4002106969,141,37.3,4002106973,213,0.1,4002106971,212,13.7,4002106963,168,,4002106961,3,,4002106965,56,Back,4004055481,388,,8f77xyqg4womglj1o8udq77qh,M. Ashimeru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988395,438,1,2,47,14,7zibyotq1x1hq6pmgibhr0e6s,1,63.4,69.8,2023-01-29T13:34:36.234Z,2023-01-30T10:25:42Z,4002107065,140,70.7,4002107061,157,,4002107063,56,Center,4002107069,212,13.4,4004055589,178,,4002107067,141,53.6,4002107071,213,5.3,4002107073,1,,70h2g33o2w7f32dtx76wji99m,G. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988453,439,1,2,47,16,7zibyotq1x1hq6pmgibhr0e6s,1,71.6,54.6,2023-01-29T13:34:38.276Z,2023-01-30T10:25:42Z,4002107375,141,51.8,4002107371,56,Center,4002107373,140,59.4,4004055691,178,,4002107381,213,3.3,4002107377,212,13.0,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988471,440,1,2,47,19,7zibyotq1x1hq6pmgibhr0e6s,1,59.4,46.9,2023-01-29T13:34:40.720Z,2023-01-30T10:25:41Z,4002107483,212,20.5,4004055751,178,,4002107479,140,41.2,4002107477,56,Back,4002107485,213,3.5,4002107481,141,36.0,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988485,441,1,2,47,22,7zibyotq1x1hq6pmgibhr0e6s,0,39.1,32,2023-01-29T13:34:43.654Z,2023-01-30T10:25:40Z,4002107543,140,43.8,4002107607,286,,4002107545,141,30.4,4002107549,212,5.1,4002107603,233,462,4002107599,236,,4002107539,56,Back,4004055823,178,,9tc6mprxpu2rc5ptlp5ljw7h1,T. Alderweireld,4002107553,213,6.1,4002107537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988481,462,74,2,47,22,6vyr13j6kbwdtxjwm1m4m8nu2,1,59.3,67.8,2023-01-29T13:34:43.717Z,2023-01-30T10:25:40Z,4004055919,178,,4002107639,233,441,4002107527,56,Center,4002107529,285,,,,,,,,,,,,,,8q7c0yi5x7vh7032jgbeytal1,B. Raman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502047565,816,59,2,47,26,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:34:47.974Z,2023-01-30T10:25:40Z,4002395889,56,Back,,,,,,,,,,,,,,,,,,,,,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988565,442,1,2,47,26,7zibyotq1x1hq6pmgibhr0e6s,0,13.7,14.3,2023-01-29T13:34:47.986Z,2023-01-30T10:25:39Z,4002107981,141,7.4,4002107985,213,6.2,4002107977,56,Right,4002107979,140,52.0,4002107983,212,40.5,4004056211,178,,4002107987,1,,4002107975,157,,r0hm6ahwcvdu57bgfi5zkslx,J. Butez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988593,463,1,2,47,28,6vyr13j6kbwdtxjwm1m4m8nu2,0,49.5,92,2023-01-29T13:34:50.037Z,2023-01-30T10:25:39Z,4004056297,178,,4002108111,56,Left,4002108115,141,82.9,4002108119,213,5.9,4002108117,212,18.0,4002108113,140,65.6,,,,,,,8q8qxzmb9j1vntg5llyqa35uy,K. Sardella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988687,443,1,2,47,31,7zibyotq1x1hq6pmgibhr0e6s,1,34,10.6,2023-01-29T13:34:53.287Z,2023-01-30T10:25:38Z,4004056341,178,,4002108543,140,39.2,4002108561,213,5.6,4002108553,212,7.0,4002108539,56,Back,4002108549,141,4.1,,,,,,,1h9jdj5ag99myeoirxzh92od1,R. De Laet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988701,444,1,2,47,32,7zibyotq1x1hq6pmgibhr0e6s,1,38.8,0.3,2023-01-29T13:34:54.229Z,2023-01-30T10:25:38Z,4002108621,213,1.8,4002108619,212,16.4,4002108617,141,23.6,4004056385,178,,4002108615,140,34.9,4002108613,56,Back,,,,,,,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502047925,817,1,2,47,33,7zibyotq1x1hq6pmgibhr0e6s,0,35.6,19.2,2023-01-29T13:34:55.010Z,2023-01-30T10:25:37Z,4002397765,56,Back,4002397767,140,45.9,4004056415,178,,4002397771,141,13.7,4002397775,213,6.0,4002397773,212,11.4,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988681,464,49,2,47,34,6vyr13j6kbwdtxjwm1m4m8nu2,1,53.9,86.3,2023-01-29T13:34:55.707Z,2023-01-30T10:25:37Z,,,,,,,,,,,,,,,,,,,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988721,465,1,2,47,35,6vyr13j6kbwdtxjwm1m4m8nu2,1,55.2,88.4,2023-01-29T13:34:56.548Z,2023-01-30T10:25:36Z,4004056497,178,,4002108697,56,Left,4002108703,212,10.5,4002108705,213,5.8,4002108699,140,64.2,4002108701,141,81.8,,,,,,,143brmwsfow8o0svtdq98tiw9,A. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988777,466,1,2,47,37,6vyr13j6kbwdtxjwm1m4m8nu2,1,63.3,89.3,2023-01-29T13:34:58.403Z,2023-01-30T10:25:35Z,4004056529,178,,4002108999,140,67.3,4002109003,212,5.1,4002108997,56,Left,4002109001,141,93.5,4002109005,213,0.6,,,,,,,bu7cw3305zs2u7uj2ed5t867e,Y. Verschaeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988783,467,50,2,47,39,6vyr13j6kbwdtxjwm1m4m8nu2,1,73.8,92,2023-01-29T13:35:00.880Z,2023-01-30T09:24:02Z,4002390069,286,,4002391621,233,815,4002109029,56,Left,,,,,,,,,,,,,,,,5don85s7097g5df42m429b8ix,F. Amuzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502046755,815,7,2,47,40,7zibyotq1x1hq6pmgibhr0e6s,1,26.2,8,2023-01-29T13:35:01.560Z,2023-01-30T09:24:02Z,4002391585,285,,4002391583,56,Back,4004056625,178,,4003804977,384,,4002391617,233,467,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988833,446,49,2,47,41,7zibyotq1x1hq6pmgibhr0e6s,1,23.6,3.4,2023-01-29T13:35:02.773Z,2023-01-30T10:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988799,445,43,2,47,43,7zibyotq1x1hq6pmgibhr0e6s,1,0,0,2023-01-29T13:35:05.331Z,2023-01-29T14:32:50Z,4002109095,56,Back,4002399857,144,61,,,,,,,,,,,,,,,,,,,a7ip51ik4rkqcvgdsh64ln09g,A. Vermeeren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501988877,447,1,2,47,44,7zibyotq1x1hq6pmgibhr0e6s,1,30.9,3.5,2023-01-29T13:35:05.616Z,2023-01-30T10:25:32Z,4002109477,213,6.3,4002109473,141,3.2,4002109475,212,20.8,4002109471,140,50.7,4004056813,178,,4002109469,56,Right,,,,,,,cl2mi40x3gjsan1iifpbwec4p,A. Muja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502360709,968,67,2,47,46,7zibyotq1x1hq6pmgibhr0e6s,1,51.7,3.5,2023-01-29T13:35:07.566Z,2023-01-30T10:25:32Z,4004080859,233,1034,,,,,,,,,,,,,,,,,,,,,,1rqpbl0ivf8qwdvi6gqpgxz9x,G. Kerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
